source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,geo,referenced_tweets
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",56138005,Hund.hat.Türrahmen.angefressen.. Demnach ist gerade meine Laune. #angry,251334243358240770,251334243358240770,de,everyone,2012-09-27T14:55:27.000Z,#angry,,,
Twitter on Nokia N9,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",553075472,Slender kummt jz doch erst um 8.30. @someuser i glaub de woin uns vaaorschn. #angry,251268426155298816,251268426155298816,de,everyone,2012-09-27T10:33:55.000Z,#angry,,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269688896,Die #Angry #Birds #setzen zum #Landeanflug auf #Konsolen an: Die Partyvögel sind los... http://someurl,251236004688695296,251236004688695296,de,everyone,2012-09-27T08:25:05.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",234798681,Errmehgerd let me in :@someuser #angry,251124216387231744,251124216387231744,de,everyone,2012-09-27T01:00:53.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270451121,Wie ich mini nachbere am morge hasse!!!! ~$|!<¥<•&@someuser| #angry #alert #noise,250866544190582784,250866544190582784,de,everyone,2012-09-26T07:56:59.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62249185,der glaubt eh niemert meh epis!! #angry,250680414748962817,250680414748962817,de,everyone,2012-09-25T19:37:22.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270451121,der Tag kann nur noch besser werden!| #angry #confused,250515490747863040,250515490747863040,de,everyone,2012-09-25T08:42:02.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272416932,#angry birds taart ....#breda #taart #apple #angrybirds http://someurl,250242108034797568,250242108034797568,de,everyone,2012-09-24T14:35:43.000Z,#angry,,,
Wunschpreisdeal.de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502057108,"#Drive #Angry #[Blu-ray] (12,50€ auf 9,95€ - 20% #sparen) #Wunschpreis http://someurl",249684554577743872,249684554577743872,de,everyone,2012-09-23T01:40:11.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",621288484,#angry/sadtweet,249657312988495872,249657312988495872,de,everyone,2012-09-22T23:51:56.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",745426327,Sophie summons inner G 👊 #poodle #gangsta #lol #cute #angry #dontmess http://someurl,249270911784603649,249270911784603649,de,everyone,2012-09-21T22:16:31.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62318040,Stellen lassen was für@someuser eigentlich einen erhöhten Mehraufwand an Portokosten zeigt ! #angry,249152304589197312,249152304589197312,de,everyone,2012-09-21T14:25:13.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",437286613,In rage mode. #angry #sorrynotsorry.,249019651814719488,249019651814719488,de,everyone,2012-09-21T05:38:06.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",207864904,Dt wz a 9ice Goal *wink @someuser Pique be flexing Shakira anyhow sha #Angry,248781906919964672,248781906919964672,de,everyone,2012-09-20T13:53:23.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501166861,Ich hasse es mit der Bahn fahren zu müssen.. #angry #hate #pathetic,248725931496189952,248725931496189952,de,everyone,2012-09-20T10:10:57.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291906915,"Könnt ich einmal wieder modeln,muss ich grad arbeiten an dem Tag...wah! #angry",248711453358559233,248711453358559233,de,everyone,2012-09-20T09:13:25.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15441886,Aufgrund des heutigen #piratentags | empfehle ich mal die #Sexstellung #Angry #Pirate zu googeln! :)),248466436333383681,248466436333383681,de,everyone,2012-09-19T16:59:49.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713233267,ich dreh noch durch ich kann mir nicht mal die twitter app runterladen wegen dem sch... ios5! mein schrottding hat sowas ja nicht! #angry !!,248167044535701504,248167044535701504,de,everyone,2012-09-18T21:10:08.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459659323,UHG UHG UHG UHG. blah. Blah. blah.#angry.,247890669530656768,247890669530656768,de,everyone,2012-09-18T02:51:55.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",757339189,@someuser hoffentlich sehen wir die *.*:) so aufgeregt ! Wir fahren um halb neun oder so okay ? :) und wenn wir keins kriegen #angry,247430619263537153,247379875009294337,de,everyone,2012-09-16T20:23:51.000Z,#angry,757825256,,"[{'type': 'replied_to', 'id': '247430132694917120'}]"
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271486087,Wochenende fast vorbei ;(| #angry,247311478057746433,247311478057746433,de,everyone,2012-09-16T12:30:25.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",240654195,Thanks ci @someuser <3{} #emo #angrybirds #angry #birds   @ GSJA GROGOL http://someurl,247206139564015616,247206139564015616,de,everyone,2012-09-16T05:31:51.000Z,#angry,,"{'coordinates': {'type': 'Point', 'coordinates': [106.79110959, -6.16465096]}, 'place_id': '2cd5efeb7102867f'}",
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",339311344,Nid Benzema 4 özil and Luka for Di Maria jwo....we must win dis game o!....#angry face#,247076281215242241,247076281215242241,de,everyone,2012-09-15T20:55:50.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79953476,Moal Mereuun #angry,246892213878026240,246892213878026240,de,everyone,2012-09-15T08:44:25.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",546832464,@someuser Ich brauche einen verdammten Arbeitsplatz. #Angry,246366297548541954,246364649958801408,de,everyone,2012-09-13T21:54:37.000Z,#angry,16420060,,"[{'type': 'replied_to', 'id': '246365027152580608'}]"
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",372840330,Uhgg #fml #killmenow #wtf #angry #stressed,246286803756261376,246286803756261376,de,everyone,2012-09-13T16:38:44.000Z,#angry,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176088277,Dat MuthaFuCker..... #angry,246277903338307584,246277903338307584,de,everyone,2012-09-13T16:03:22.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",445008077,min shaiss lock knopf  vom iphone ish kabutt -.- fuck uuuuuu -.- #angry,246132977770315776,246132977770315776,de,everyone,2012-09-13T06:27:29.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",200508866,"Reicht im Moment, erst mal ne Runxde #Angry #Birds",245936904732827648,245936904732827648,de,everyone,2012-09-12T17:28:22.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270451121,"wieso gibt es solche dummen, respektlosen menschen, auf dieser welt?!| #angry #disapointed",245633677520936960,245633677520936960,de,everyone,2012-09-11T21:23:27.000Z,#angry,,,
OS X,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57337662,#argh ich hab das FTP Passwort vergessen... #angry,245080081406513152,245080081406513152,de,everyone,2012-09-10T08:43:39.000Z,#angry,,,
gardentoolbox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380799723,#angry tiki planter #planter polyethelene planter http://someurl Angry Tiki Planter,244834317203812352,244834317203812352,de,everyone,2012-09-09T16:27:04.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270517362,Wenn der Zorn sich einfach so anschleicht... #angry #baby #tears #zornigl http://someurl,244741870226386946,244741870226386946,de,everyone,2012-09-09T10:19:43.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",486092314,"allter.nur weil er es will, muss ich sie noch lange nicht nehmen -.- nur weil sie studiert& in der gleichen firma arbeitet. #angry!",244534421208834048,244534421208834048,de,everyone,2012-09-08T20:35:23.000Z,#angry,,,
Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377600438,"Lad Mal runter, wenn ich wegen dir zweimal extra den Laptop angeschaltet habe @someuser !! #angry",244463545545285633,244463545545285633,de,everyone,2012-09-08T15:53:45.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",537947332,@someuser sei nicht #angry und #sad wir machen das schon wieder :o,244181315086319616,244162979585732608,de,everyone,2012-09-07T21:12:16.000Z,#angry,624743633,,"[{'type': 'replied_to', 'id': '244179341444005888'}]"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",549361143,@someuser abeg abeg abeg...... Am sooo #angry @ u,244146816361299970,244018657095733248,de,everyone,2012-09-07T18:55:11.000Z,#angry,352494781,,"[{'type': 'replied_to', 'id': '244146494142300161'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",83598529,#pissed #angry #heated #frustrated #confused #f**klife,243870459010093056,243870459010093056,de,everyone,2012-09-07T00:37:02.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",219282964,@someuser #Angry am so sowi #begging,243624918841950209,243623409634930688,de,everyone,2012-09-06T08:21:21.000Z,#angry,190442348,,"[{'type': 'replied_to', 'id': '243624627211993088'}]"
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370049241,Wiener Spielehersteller #Piatnik bringt analoge Version von #Angry #Birds auf den Markt #Wien #ViennaOnline http://someurl,243602758517813248,243602758517813248,de,everyone,2012-09-06T06:53:18.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81619267,#Angry Birds #Nossa Mörder haha #switch xDDD,242724370705956864,242724370705956864,de,everyone,2012-09-03T20:42:54.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",306632485,Aufräumen. Argh. #Angry,242190837113577472,242190837113577472,de,everyone,2012-09-02T09:22:49.000Z,#angry,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152126292,Uweiiiii.. Uweiiii.. #Angry.Bird,241021616878911488,241021616878911488,de,everyone,2012-08-30T03:56:46.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43886276,#Angry Abner #AngryBirds http://someurl,240177906645610497,240177906645610497,de,everyone,2012-08-27T20:04:09.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",350893957,Protest gegen Moskau mit skurrilem Spiel #Angry Kremlins; Jörg #Schieb stellt es vor http://someurl,239747980452835330,239747980452835330,de,everyone,2012-08-26T15:35:47.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286812609,I HATE THE UNDO BUTTON ON BLOGGER..IT UNDOS THE WHOLE THING! lkrnetkernltkernltkertertert #bbloggers #angry tweet,239530755632537601,239530755632537601,de,everyone,2012-08-26T01:12:37.000Z,#angry,,,
twitterfeed,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115734805,@someuser endlich mal in einen railjet und wieder kein #wifi #angry #sucks /v @someuser,239386870574882816,239386870574882816,de,everyone,2012-08-25T15:40:52.000Z,#angry,183651742,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45333778,@someuser endlich mal in einen railjet und wieder kein #wifi #angry #sucks,239381686205419521,239381686205419521,de,everyone,2012-08-25T15:20:16.000Z,#angry,183651742,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",111108226,#Angry #Birds #Space bekommt sein großes Red Planet-Update http://someurl,238681502114787328,238681502114787328,de,everyone,2012-08-23T16:57:59.000Z,#angry,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18666449,So jetzt auch meine #fingerprints #registriert #WTF #Passport #angry. Und man kann nichts dagegen tun. ..,238296998447566848,238296998447566848,de,everyone,2012-08-22T15:30:06.000Z,#angry,,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25908895,Ich flippe aus. #job #news #angry,238247995404079105,238247995404079105,de,everyone,2012-08-22T12:15:23.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286263311,@someuser AFghdfuiedbudxvuszdguesbvdyesbvgdswjxvysbxhdusxhfxbgduxbe!!!!!!!!!!!!!!!!! #angry,238045950210355200,238043655884115968,de,everyone,2012-08-21T22:52:31.000Z,#angry,442166078,,"[{'type': 'replied_to', 'id': '238045676230045697'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309797675,so swollen ! #hand #pain #angry #swollen  http://someurl,237976032131551232,237976032131551232,de,everyone,2012-08-21T18:14:42.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315487539,#Angry Birds de #GreenDay  jaaaaaaaaaaa..!! es #billie joe armstrong  XD http://someurl,237970882981662720,237970882981662720,de,everyone,2012-08-21T17:54:15.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194660877,#house#devil#lake#austria#salzburg#wolfgangsee#whater#blue#dark#night#day#yolo #lifestyle #angry#sad#bad#ste http://someurl,237528392847740929,237528392847740929,de,everyone,2012-08-20T12:35:56.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628405734,So so so heiß ._. Und ich darf net schwimmen gehn °=° waaaaah x-( #angry #sohot,237434176763219968,237434176763219968,de,everyone,2012-08-20T06:21:33.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79363559,Dammit! #Angry #LFC #EPL,236857598375239680,236857598375239680,de,everyone,2012-08-18T16:10:26.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62318040,@someuser @someuser besseres zu tun haben als regale auffüllen oder aufräumen ! Man unterhält sich ja lieber mit den Kunden #angry,236412364575096833,236406298713927681,de,everyone,2012-08-17T10:41:14.000Z,#angry,8537712,,"[{'type': 'replied_to', 'id': '236411792501374976'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62318040,Das darf doch nicht war sein jetzt funktioniert die Kühlanlage im @someuser schon wieder nicht! #angry,236406298713927681,236406298713927681,de,everyone,2012-08-17T10:17:08.000Z,#angry,,,
Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62318040,@someuser @someuser Ist ja auch nichts neues! Hier wird man oft sehr unfreundlich bedient !Und eine Schnellkasse gibt es auch keine! #angry,236122032197214208,235364134345129984,de,everyone,2012-08-16T15:27:34.000Z,#angry,276697336,,"[{'type': 'replied_to', 'id': '235364134345129984'}]"
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19876152,"#STRAX: Smartphone-Zubehör à la #Lady #Gaga, #Angry #Birds oder #Dr. #Dre http://someurl @someuser @someuser (sl)",236042971043205121,236042971043205121,de,everyone,2012-08-16T10:13:24.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",201290552,Ich. hab. die. Schnauze. so was. von. voll. -.- #disappointed #angry #sad,235780341216997376,235780341216997376,de,everyone,2012-08-15T16:49:48.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429040023,"@someuser das interessiert mich gar nicht, das Herz, das stört mich!!! #ANGRY",235435512037507072,235429040327102464,de,everyone,2012-08-14T17:59:34.000Z,#angry,449014745,,"[{'type': 'replied_to', 'id': '235435002744160256'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429754050,So pissed off..jsbdbeiebhebssidbvfcu #rage #angry,235057329211596801,235057329211596801,de,everyone,2012-08-13T16:56:49.000Z,#angry,,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494805876,blag blug blag blug suara dul dulan #angry,234505435590316034,234505435590316034,de,everyone,2012-08-12T04:23:47.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288695143,Jäger #angry,234437882885070850,234437882885070850,de,everyone,2012-08-11T23:55:21.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",199799561,Bi somene wätter schaffe!!! #Angry,233535129220423680,233535129220423680,de,everyone,2012-08-09T12:08:08.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62268284,Wie gut das niemand weiß - auf wen & was ich alles  Scheiß ;) #fuck #off #instagram #angry #mad #sad #pisse http://someurl,233142560783220737,233142560783220737,de,everyone,2012-08-08T10:08:12.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",705877255,lölölö iCH WiLL JETZT SOFORT #FIFA ZOCKEN! UND DEIN SCHWULES #GTA INTERESSIERT KEINEN @someuser @someuser DU MUSST MIR RECHT GEBEN!!! #angry,233134052314607616,233134052314607616,de,everyone,2012-08-08T09:34:24.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",391051537,#angry#kitten !! 😜 @someuser  http://someurl,232976770746425345,232976770746425345,de,everyone,2012-08-07T23:09:25.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",378510102,#Angry #Scott offt  http://someurl,232795835237285888,232795835237285888,de,everyone,2012-08-07T11:10:26.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",198936185,Ich kann meine Stirn nicht sehen DDD:< #angry,232379366020096001,232379366020096001,de,everyone,2012-08-06T07:35:32.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",538731302,Kaizer Chiefs Haaaaaiiii Maaaaaan..#Angry,232108648053227520,232108648053227520,de,everyone,2012-08-05T13:39:48.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",535661587,"@someuser mind u,werz ma handsfree? #angry face#",231505726453972992,231505070854926336,de,everyone,2012-08-03T21:44:01.000Z,#angry,364290859,,"[{'type': 'replied_to', 'id': '231505070854926336'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",109314115,RICHTIG !! #angry #shirt #me  http://someurl,230602546241208320,230602546241208320,de,everyone,2012-08-01T09:55:06.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134785441,Absolute wanker #angry,230225715352723456,230225715352723456,de,everyone,2012-07-31T08:57:42.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92303845,>:( #angry/sadtweet,230116544175292416,230116544175292416,de,everyone,2012-07-31T01:43:54.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62318040,Ich glaube manchn hier gehts etwas zu gut ! #Angry,229962879061880832,229962879061880832,de,everyone,2012-07-30T15:33:17.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",129258275,Glaub ich Tendenzen an mir endeckt #Angry zu werden. Hab mich grad über nen #Spon Artikel und anschliessend über die #Süddeutsche aufgeregt,229461367067918336,229461367067918336,de,everyone,2012-07-29T06:20:27.000Z,#angry,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",204414375,Kaizer Chiefs-1| Orlando Pirates-1| Penalties- 5-4| Dzammit Kaizer Chiefs Lost #Crying #Angry #DisappointedButStillProud,229308471919669248,229308471919669248,de,everyone,2012-07-28T20:12:54.000Z,#angry,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",594814525,Toll.. jetz ist mein Schlüssel schonwieder weg. Langsam werd ich echt paranoid! >.< #angry,229305710184382465,229305710184382465,de,everyone,2012-07-28T20:01:56.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15204812,"#Angry #Birds kann ganz schön Angry machen, wenn man die Levels nicht schafft",229125056712802304,229125056712802304,de,everyone,2012-07-28T08:04:05.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",118854135,Nooooo! Scheiße! The damn profilepic wont upload! #angry,228897178914013184,228897178914013184,de,everyone,2012-07-27T16:58:34.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514132719,#Angry bird!!!  @ Valderhaug http://someurl,228861147363811328,228861147363811328,de,everyone,2012-07-27T14:35:24.000Z,#angry,,"{'coordinates': {'type': 'Point', 'coordinates': [6.10733318, 62.51816559]}, 'place_id': 'a6c3bcabf6928792'}",
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169052470,#App der Woche: Angry-Birds-Klon kostenlos http://someurl #Angry #Birds #Klon #kostenlos,228830933053239296,228830933053239296,de,everyone,2012-07-27T12:35:20.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",556146910,Lucas Keller must die #angry #santahater,228677534437498880,228677534437498880,de,everyone,2012-07-27T02:25:47.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42385445,"Ich habe Ferien bedeutet nicht, dass ich faul rumliege, nein es bedeutet man muss bescheuerten Kunden nachrennen wegen Projekten!! #angry",228291456836702208,228291456836702208,de,everyone,2012-07-26T00:51:39.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65382828,@someuser ngiergbr orjwf ifbeofeoqfd eobl no. #angry,228240831147044864,228240023642853377,de,everyone,2012-07-25T21:30:29.000Z,#angry,230561197,,"[{'type': 'replied_to', 'id': '228240023642853377'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",395963714,Gfkkffb im so #angry ...,227785449769402368,227785449769402368,de,everyone,2012-07-24T15:20:57.000Z,#angry,,"{'coordinates': {'type': 'Point', 'coordinates': [15.21071279, 59.27798955]}, 'place_id': '68e2cc4c13b2da87'}",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515435772,es nervt !! #angry,227468627673247744,227468627673247744,de,everyone,2012-07-23T18:22:01.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40569346,Ann Arbor #graffiti #alley #underground #cat #angry  http://someurl,227184445239738368,227184445239738368,de,everyone,2012-07-22T23:32:47.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",222517748,Swollen ankle #angry,227023491290001408,227023491290001408,de,everyone,2012-07-22T12:53:12.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",299323520,@someuser fuuuu :D meine sind #angry <3,226462159301910528,226461972340813824,de,everyone,2012-07-20T23:42:40.000Z,#angry,489693316,,"[{'type': 'replied_to', 'id': '226461972340813824'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",420534901,DIE DIE DIE DIE DIEEEEEEE #kdramamode #angry,226094706231242752,226094706231242752,de,everyone,2012-07-19T23:22:33.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37941775,"cheffin zählt auf, wo sie schon war: costa rica, thailand. dom rep, usa, brasilien... sachsen? da war ich noch nie so wirklich. #angry",225619413745942529,225619413745942529,de,everyone,2012-07-18T15:53:54.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",247481814,Ich habe Huuuuuunger !! #angry,225562771956314112,225562771956314112,de,everyone,2012-07-18T12:08:50.000Z,#angry,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225922419,@someuser  ich versuche die ganze zeit meinen scheiß namen zu ändern aber das geht nicht weil die meinen mein passwort ist falsch #angry,225300430857580544,225298448298151936,de,everyone,2012-07-17T18:46:23.000Z,#angry,291230674,,"[{'type': 'replied_to', 'id': '225298448298151936'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",245465452,"Das schlimmste was einem Passieren kann :/ und ja, es passiert gerade :( #o2 #internet #sms #horror #angry # http://someurl",225095581809393664,225095581809393664,de,everyone,2012-07-17T05:12:23.000Z,#angry,,,
