reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,de,313998076840902656,986997120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",313998076840902656,"Ich hasse Leute, die andere mit ihrem Tun in die scheiße reiten! #annoyed",Twitter for Android,2013-03-19T12:59:09.000Z,#annoyed,,,
everyone,de,313654539179937794,614449511,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",313654539179937794,"Schreibe mit jemand fremden aus Frankreich..Klassenkamerd/in meiner Freundin und weiß noch net, was der/die/das will.. #annoyed",Twitter Web Client,2013-03-18T14:14:04.000Z,#annoyed,,,
everyone,de,313381584181010433,32402158,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",313381584181010433,"Schön, wenn man keinen richtigen Empfang hat und drei Anläufe für einen Tweet braucht. #annoyed",TweetDeck,2013-03-17T20:09:26.000Z,#annoyed,,,
everyone,de,312747992602005505,836813329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",312747992602005505,Hsvhczgbxg #annoyed,Twitter for iPad,2013-03-16T02:11:46.000Z,#annoyed,,,
everyone,de,312665192586682369,349217296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",312665192586682369,Hate jet lag -.- #annoyed #BC,Twitter for iPhone,2013-03-15T20:42:45.000Z,#annoyed,,,
everyone,de,311914352011780097,478876940,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311914352011780097,"Tomo, du bist super grenzwertig heute! Verpiss dich! #annoyed",Tweetbot for iOS,2013-03-13T18:59:11.000Z,#annoyed,,,
everyone,de,311830829200445440,239956950,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311830829200445440,Miss. ZIPF #uggggg #annoyed,Twitter for BlackBerry®,2013-03-13T13:27:17.000Z,#annoyed,,,
everyone,de,311629386556268544,762928766,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311629386556268544,Kmttt.. Im #Annoyed,Twitter for Android,2013-03-13T00:06:50.000Z,#annoyed,,,
everyone,de,309715908228689920,53160146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309715908228689920,ANDJCISMELSCHSMKRRHAN #annoyed,Twitter for iPhone,2013-03-07T17:23:21.000Z,#annoyed,,,
everyone,de,309051885074137089,428810809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309051885074137089,#truth #annoyed @ Estes Stadium http://someurl,Instagram,2013-03-05T21:24:45.000Z,#annoyed,,,
everyone,de,308677691652055040,614449511,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308677691652055040,grmpf .. #annoyed,Twitter Web Client,2013-03-04T20:37:51.000Z,#annoyed,,,
everyone,de,308385559804534786,145520800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308385559804534786,Imm soooo #Annoyed,UberSocial for BlackBerry,2013-03-04T01:17:01.000Z,#annoyed,,,
everyone,de,308092711611809792,314117119,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308092711611809792,"Wow, I guessssssss. Suhfckenlippen #annoyed",Twitter for Android,2013-03-03T05:53:21.000Z,#annoyed,,,
everyone,de,308037671203258369,154855818,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308037671203258369,Nurse lang? #Annoyed,Twitter for Android,2013-03-03T02:14:38.000Z,#annoyed,,,
everyone,de,307592014793424897,843017046,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307592014793424897,Alter Imp krieg mal dein bescheuertes tumblr auf klar Schiff -.- Ich find schon wieder nicht dein ask -.- #Annoyed,Twitter Web Client,2013-03-01T20:43:45.000Z,#annoyed,,,
everyone,de,307163732566487040,172049234,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307163732566487040,Freshmen<<< #annoyed,Twitter for iPhone,2013-02-28T16:21:55.000Z,#annoyed,,,
everyone,de,306336783115894784,84306091,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",306336783115894784,"Hey, wenns dir nicht gefällt, mach neu. (Peter Fox)| Recht hat er... #bored #annoyed #waaah",Twitter Web Client,2013-02-26T09:35:55.000Z,#annoyed,,,
everyone,de,306179806427484160,786007148,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",306179806427484160,Hermitage Internet <<<<<<< #annoyed,Twitter for iPad,2013-02-25T23:12:09.000Z,#annoyed,,,
everyone,de,306086320172838913,203635071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",306086320172838913,Eskoms being a douche #annoyed,Twitter for BlackBerry®,2013-02-25T17:00:40.000Z,#annoyed,,,
everyone,de,305845829032357889,35293210,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305845829032357889,Kristen Chenoweth.... #annoyed,Twitter for iPhone,2013-02-25T01:05:02.000Z,#annoyed,,,
everyone,de,305296581056425984,44413100,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305296581056425984,Da man deh jus tief mi stllz... Kmt #annoyed,UberSocial for BlackBerry,2013-02-23T12:42:31.000Z,#annoyed,,,
everyone,de,305247989264424960,342970056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305247989264424960,“@someuser Hashtag homiehopper2k13 #annoyed”,Twitter for Mac,2013-02-23T09:29:26.000Z,#annoyed,,,
everyone,de,304869410835939328,15147099,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",304869410835939328,"Ok, vielleicht sollte ich heute einfach mit niemandem reden, keine Tweets und E-Mails lesen und einfach das Telefon abschalten. #annoyed",Twitter Web Client,2013-02-22T08:25:06.000Z,#annoyed,,,
everyone,de,303734089909956609,431168206,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",303734089909956609,College college college college college #onmymind #wantoutofhere #annoyed,Twitter for iPhone,2013-02-19T05:13:44.000Z,#annoyed,,,
everyone,de,302997390145769472,538985854,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",302997390145769472,Volkswagen Polo = The next MyVi. #annoyed,TweetCaster for Android,2013-02-17T04:26:21.000Z,#annoyed,,,
everyone,de,302669537638240256,28839247,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",302669537638240256,#annoyed #donebeingpatient #nomoremissnicegirl arrgggg,Twitter Web Client,2013-02-16T06:43:35.000Z,#annoyed,,,
everyone,de,301823869822570496,1173603150,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",301823869822570496,Hid eitrbkgd us bdishtgw fod whsvatf ei she sivys qi fj #annoyed #killingpeople #murder #psychopath #AAAAAAAAHHHHHH,Mobile Web (M2),2013-02-13T22:43:12.000Z,#annoyed,,,
everyone,de,301041834711453696,505131886,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",301041834711453696,Ok Albert Einstein shut up!!! #annoyed,Twitter for iPhone,2013-02-11T18:55:41.000Z,#annoyed,,,
everyone,de,300731195870818305,255691366,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",300731195870818305,Geeez stfu! #annoyed,Twitter for iPhone,2013-02-10T22:21:19.000Z,#annoyed,,,
everyone,de,300054571336749056,272637855,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",300055267914158082,@someuser stufff #annoyed,Twitter for iPhone,2013-02-09T01:35:25.000Z,#annoyed,63882824,"[{'type': 'replied_to', 'id': '300055098321666048'}]",
everyone,de,299396116645040128,37310339,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299396116645040128,"abbf.fm \sflk.jdfb ;k.v,m\a #annoyed #pleasestop",Twitter Web Client,2013-02-07T05:56:11.000Z,#annoyed,,,
everyone,de,299282507298402304,238565039,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",299282507298402304,Irgendwie hab ich gehofft dass das mit dem öh- wahlkampf erst im april losgeht #annoyed,Twitter for BlackBerry®,2013-02-06T22:24:44.000Z,#annoyed,,,
everyone,de,298719653319041024,350218956,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298719653319041024,dz lecturer sef... #annoyed,Twitter Web Client,2013-02-05T09:08:09.000Z,#annoyed,,,
everyone,de,298679269192777728,391200438,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298679269192777728,Vomit! #annoyed,Twitter for iPhone,2013-02-05T06:27:41.000Z,#annoyed,,,
everyone,de,297833394417573888,557619780,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297833394417573888,Tshini. Rude motherF**kr #annoyed,Twitter for BlackBerry®,2013-02-02T22:26:29.000Z,#annoyed,,,
everyone,de,297224598196453376,202762561,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",297224598196453376,So Pisst. #annoyed,Twitter for Android,2013-02-01T06:07:21.000Z,#annoyed,,,
everyone,de,296469192062947328,872847008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296469192062947328,"Wie kacke, ungerecht, nervig, traurig, deprimierend und enttäuschend das Leben manchmal sein kann.. | Unfassbar. #justwannacry #annoyed #wth",Twitter for iPhone,2013-01-30T04:05:38.000Z,#annoyed,,,
everyone,de,294295795644133376,346170304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294295795644133376,Dammit -_-!!! #annoyed,iOS,2013-01-24T04:09:20.000Z,#annoyed,,,
everyone,de,294256605212573696,14354187,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294256605212573696,SoloSnugggz. #freezing #annoyed,Twitter for Android,2013-01-24T01:33:36.000Z,#annoyed,,,
everyone,de,294113056387121152,105744134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294113056387121152,Bwwwaaaahhhlll (╮°-°)╮┳━┳ (╯°□°)╯ ┻━┻ ( ╯‵♒′)╯ ┴─┴  ┻━┻ ︵╰(°□°)╯︵ ┻━┻ #annoyed,Twitter for BlackBerry®,2013-01-23T16:03:11.000Z,#annoyed,,,
everyone,de,293398175144869889,265558009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293398175144869889,Hekdldbagrlfmbayrognfmahk #annoyed 😠,Twitter for iPhone,2013-01-21T16:42:30.000Z,#annoyed,,,
everyone,de,291260921458851842,867788394,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291260921458851842,Streite mich schon wieder mit Mathe... #annoyed,Twitter for Android,2013-01-15T19:09:49.000Z,#annoyed,,,
everyone,de,290528922045673473,106200988,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290528922045673473,Absolute psychopath! #annoyed,Twitter for iPhone,2013-01-13T18:41:07.000Z,#annoyed,,,
everyone,de,289829448184909825,826049490,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",289829448184909825,"@someuser war ja ganz gut, :) viel Spaß noch, boah Papa stresst so derbe rum neh nur weil der 5 min. Warten musste! #annoyed !o.O",Twitter for iPhone,2013-01-11T20:21:39.000Z,#annoyed,159563531,,
everyone,de,289811944544808960,26187671,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289811944544808960,Cine: Interruption  http://someurl #Pookie #dog #annoyed #attack #bite #notquickenough,iOS,2013-01-11T19:12:06.000Z,#annoyed,,,
everyone,de,288795391032442880,106451686,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288795391032442880,Freaking mistbenen!!! #annoyed,Twitter for Android,2013-01-08T23:52:41.000Z,#annoyed,,,
everyone,de,286333526096351232,50814845,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286333526096351232,Kim Kardashian is pregnant -_____- #annoyed,Twitter for Android,2013-01-02T04:50:07.000Z,#annoyed,,,
everyone,de,285787728614932482,42844589,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285787728614932482,Sind in Russland wieder wahlen oder warum funzt LJ wieder nicht??? #annoyed,Twitter Web Client,2012-12-31T16:41:18.000Z,#annoyed,,,
everyone,de,285580588692426752,901656444,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285580588692426752,Pfft she follows me #annoyed,Twitter for iPhone,2012-12-31T02:58:12.000Z,#annoyed,,,
everyone,de,284683438743752705,369238400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284683438743752705,#annoyed to the max adajsuslsbkhsbalsusbalbzuwvsushxinahtwosb,iOS,2012-12-28T15:33:15.000Z,#annoyed,,,
everyone,de,284315496801792000,35709883,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",284315496801792000,"Its not a bug, its a feature RT @someuser Wie der Stream immer dann nimmer funktioniert wenn es interessant wird. #annoyed #29c3",TweetDeck,2012-12-27T15:11:11.000Z,#annoyed,,,
everyone,de,284105139281854464,323404836,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284105139281854464,Uhgg. #annoyed,Twitter for iPhone,2012-12-27T01:15:18.000Z,#annoyed,,,
everyone,de,283672512351588352,477895978,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",283672512351588352,"Michael Kors can rot, and die #annoyed",Twitter for iPhone,2012-12-25T20:36:11.000Z,#annoyed,,,
everyone,de,283015028267950081,771604808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283015028267950081,#sad #mad #annoyed -.-| -Biebette.<3,Facebook,2012-12-24T01:03:35.000Z,#annoyed,,,
everyone,de,282790261627695104,227236648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282790261627695104,HATE being ill aaauurg #annoyed,Twitter for iPhone,2012-12-23T10:10:27.000Z,#annoyed,,,
everyone,de,281878810012557313,342322631,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281878810012557313,#annoyed #mad #yourerude ✌,Twitter for iPhone,2012-12-20T21:48:40.000Z,#annoyed,,,
everyone,de,280841909667237889,619579938,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280841909667237889,"also wegen mir könnte ich dann auch mal einschlafen, ich versuche es ja nicht schon seit zwei stunden... #annoyed",Twitter Web App,2012-12-18T01:08:23.000Z,#annoyed,,,
everyone,de,280547566125457408,845801101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280547566125457408,Jxkcosmxkldmbokbzo #annoyed,Twitter for iPhone,2012-12-17T05:38:46.000Z,#annoyed,,,
everyone,de,280271454967304193,168116661,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280271454967304193,Für die Arbeit fertigmachen... #annoyed,Twitter for Android,2012-12-16T11:21:36.000Z,#annoyed,,,
everyone,de,278604404511354880,207212830,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278604404511354880,Urgg #Annoyed,Twitter for Android,2012-12-11T20:57:20.000Z,#annoyed,,,
everyone,de,277595190867394560,810270960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",277595190867394560,Get off Manziels D!#annoyed,Twitter for iPhone,2012-12-09T02:07:05.000Z,#annoyed,,,
everyone,de,276822806950469632,290389489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276822806950469632,lagggerrssssss #annoyed #hatelaggers -.-t,Twitter Web Client,2012-12-06T22:57:54.000Z,#annoyed,,,
everyone,de,276292192732057600,456696542,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276292192732057600,Skyfall is such a kak movie #annoyed,Twitter for BlackBerry®,2012-12-05T11:49:26.000Z,#annoyed,,,
everyone,de,275695266391289856,755058925,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275695266391289856,freshmen<<<<<<<<<< #stoptalking #omg #annoyed,Twitter for Android,2012-12-03T20:17:28.000Z,#annoyed,,,
everyone,de,275369670985539584,200858421,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275369670985539584,Ich liebe ja so die Deutsche Bahn .. Nervt ja nicht wenn man Verspätung hat und schon drei mal im Bett liegen könnte .. #annoyed,Twitter for iPhone,2012-12-02T22:43:40.000Z,#annoyed,,,
everyone,de,275251947274133505,718532137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275251947274133505,Mehr!!!! #Schleepy #Annoyed #GottaPoop #FdatS #lazy #butthurt,Twitter for iPhone,2012-12-02T14:55:52.000Z,#annoyed,,,
everyone,de,274343440253325312,818048202,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274343440253325312,stomach ache #annoyed #tired #Crabby,Twitter for iPhone,2012-11-30T02:45:47.000Z,#annoyed,,,
everyone,de,274265614019874816,516647392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274265614019874816,@someuser #annoyed @someuser lets get hammzied #pokernight #tokillya? #pleeease,Twitter for BlackBerry®,2012-11-29T21:36:32.000Z,#annoyed,,,
everyone,de,274260782705958913,365814366,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",274260782705958913,#annoyed  @someuser lets get hammzied #pokernight #tokillya?,Twitter for iPhone,2012-11-29T21:17:20.000Z,#annoyed,,,
everyone,de,273100637531668480,49056913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273100637531668480,Heute ist ein schlechter Tag um mit so ner Scheiße zu kommen #justsaying #annoyed,TweetCaster for Android,2012-11-26T16:27:20.000Z,#annoyed,,,
everyone,de,271285271012712449,961399501,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271285271012712449,Sprechen sie Deutsch? #getmeouttahere #annoyed #almostbreak #complaining,Twitter for Android,2012-11-21T16:13:43.000Z,#annoyed,,,
everyone,de,270261019316736000,468965450,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270261019316736000,Wiird. #Annoyed.,Twitter Web Client,2012-11-18T20:23:42.000Z,#annoyed,,,
everyone,de,270191144997122048,15312813,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270191144997122048,Kmart Christmas music<<<<<<<        #annoyed,Twitter for Android,2012-11-18T15:46:03.000Z,#annoyed,,,
everyone,de,269939651224162305,500314410,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269961284949266432,@someuser dylbert #annoyed,Twitter for iPhone,2012-11-18T00:32:40.000Z,#annoyed,412599830,"[{'type': 'replied_to', 'id': '269942665901117440'}]",
everyone,de,269786805535129600,872674724,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269786805535129600,Akwardddd..... #Werid #annoyed #akwardsilence #insingersvan #ughh #feelalone,Twitter for Android,2012-11-17T12:59:21.000Z,#annoyed,,,
everyone,de,269654959056900096,839635783,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269654959056900096,Uhhhh  cliffhangers -_- #annoyed,Twitter for iPhone,2012-11-17T04:15:26.000Z,#annoyed,,,
everyone,de,269177364624310272,820289022,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269177364624310272,ksasnfk;ihdsfphefhiebfveq #sick #annoyed #wanttosleep #hateeveryone #shutup,Twitter Web Client,2012-11-15T20:37:39.000Z,#annoyed,,,
everyone,de,268916246039388161,719377644,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",268916246039388161,@someuser untag me #annoyed,Twitter SMS,2012-11-15T03:20:03.000Z,#annoyed,448235359,,
everyone,de,267790019668873216,318824059,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267790019668873216,Bluhrhurhur. >_< #Annoyed,Twitter SMS,2012-11-12T00:44:50.000Z,#annoyed,,,
everyone,de,267308534922895360,609456029,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267308534922895360,ERGG! #very #annoyed,Twitter for Android,2012-11-10T16:51:35.000Z,#annoyed,,,
everyone,de,266309556546699264,49056913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266309556546699264,Wenn zwei dasselbe tun und so ... #annoyed,TweetCaster for Android,2012-11-07T22:42:00.000Z,#annoyed,,,
everyone,de,266172528484032512,108741240,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",266172528484032512,Shflapirkdkakkfotkalksitka #annoyed #thatisall,Twitter for iPhone,2012-11-07T13:37:30.000Z,#annoyed,,,
everyone,de,265267604917207041,216130559,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265267604917207041,Mumz andd ur 30 min later replies.. #annoyed,Twitter for BlackBerry®,2012-11-05T01:41:40.000Z,#annoyed,,,
everyone,de,265261444688400384,497079677,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265261444688400384,12h Fahrt mit insgesamt 1200km hinter mir ... LECKT MICH! Ò___Ó #Annoyed,MetroTwit,2012-11-05T01:17:11.000Z,#annoyed,,,
everyone,de,264564934187311105,175880126,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",264564934187311105,Urg urg urg urg urg.......#Annoyed #Pissed #Aggravated #FedUp Wht else ? @someuser UHG,Twitter for iPhone,2012-11-03T03:09:30.000Z,#annoyed,,,
everyone,de,264495836472414210,600698472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264495836472414210,Urgg... #annoyed,Mobile Web,2012-11-02T22:34:56.000Z,#annoyed,,,
everyone,de,264085853729603586,72175278,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264085853729603586,Stop being so pushyy #annoyed,Twitter SMS,2012-11-01T19:25:48.000Z,#annoyed,,,
everyone,de,263471006142828546,410412114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263471006142828546,ERRGG! #Frustrated #Confused #Annoyed,Twitter Web Client,2012-10-31T02:42:37.000Z,#annoyed,,,
everyone,de,263329638724538369,37478299,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263329638724538369,Zugfahren. Immer wieder ein Erlebnis. Die hinter mir spielen alle Bahnhöfe die an anderen Zügen stehen mind. 2x laut vorlesen #annoyed,Twitter for iPhone,2012-10-30T17:20:52.000Z,#annoyed,,,
everyone,de,263231399165829120,563350275,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263231399165829120,Freshmen.. | #annoyed,Twitter for iPhone,2012-10-30T10:50:30.000Z,#annoyed,,,
everyone,de,261424900588306433,369696250,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261424900588306433,"Ich liebe es, wenn der Bus immer zu spät kommt... #annoyed",Twitter for Android,2012-10-25T11:12:07.000Z,#annoyed,,,
everyone,de,261089369090310145,88509464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261089369090310145,ich will endlich internet am handy haben!! -.- #annoyed,Twitter Web Client,2012-10-24T12:58:51.000Z,#annoyed,,,
everyone,de,260924184551645184,155290626,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260924184551645184,Warum kann nicht andere Leute ihren gesunden Menschenverstand heute? Ich hasse Leute fragen mich lame Fragen. #pissed #annoyed,Twitter Web Client,2012-10-24T02:02:27.000Z,#annoyed,,,
everyone,de,260916609386962944,76492497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260916609386962944,"1,000,000  Einstein dollars | #money #lol #einstein #bored #ehh #lazy #annoyed #toomuchtohandle -.- #thinking http://someurl",Instagram,2012-10-24T01:32:21.000Z,#annoyed,,,
everyone,de,260827608030257152,895823274,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260827608030257152,Urgg.... #notagoodday #annoyed,Twitter for iPhone,2012-10-23T19:38:42.000Z,#annoyed,,,
everyone,de,260725140793475072,108062931,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260725140793475072,ARGHffrgberfgvbf missed the countrywide sale :( #annoyed #wantedsomebargins,Twitter Web Client,2012-10-23T12:51:32.000Z,#annoyed,,,
everyone,de,260199255187267585,608356238,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260199255187267585,Guurrrrlllll quit bein so bipolar #Annoyed,Twitter for Android,2012-10-22T02:01:51.000Z,#annoyed,,,
everyone,de,259421202513293312,579151742,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259421202513293312,Neue Folge Two and a Half Men und wer kommt drin vor? Ausgerechnet Miley Cyrus die verzogene Schlampe! #annoyed,Twitter for Android,2012-10-19T22:30:09.000Z,#annoyed,,,
everyone,de,258799076173291520,162498351,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258799076173291520,Dammit man!!!!! #annoyed,Twitter for BlackBerry®,2012-10-18T05:18:02.000Z,#annoyed,,,
everyone,de,257910781801291777,315406748,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257910781801291777,Stupid college/work and gbgioebgiwhgif #Annoyed,Twitter Web Client,2012-10-15T18:28:16.000Z,#annoyed,,,
everyone,de,257568180246028290,317535936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257568180246028290,Dammit Dalton! #annoyed,Twitter for iPhone,2012-10-14T19:46:54.000Z,#annoyed,,,
everyone,de,256887559634964482,107647423,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256887559634964482,Stomach ache :( #annoyed #SadMode,Twitter for iPhone,2012-10-12T22:42:21.000Z,#annoyed,,,
everyone,de,256872337490726913,259844073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256872337490726913,Uuhrrggggg. Need some music -_- #Annoyed,Twitter for iPhone,2012-10-12T21:41:52.000Z,#annoyed,,,
everyone,de,256120187412152320,408124180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256120187412152320,Küssen Verboten. Ugh #lame  #annoyed,Twitter for iPad,2012-10-10T19:53:05.000Z,#annoyed,,,
everyone,de,256101292773109760,389779508,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256101292773109760,Freshmen <<<<< #annoyed,Twitter for iPhone,2012-10-10T18:38:00.000Z,#annoyed,,,
everyone,de,255528988544483329,378916800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255528988544483329,#stuffy -_- #annoyed wit ma immune system,Twitter Web Client,2012-10-09T04:43:53.000Z,#annoyed,,,
