lang,public_metrics,id,text,author_id,reply_settings,geo,created_at,conversation_id,source,search_query,in_reply_to_user_id,referenced_tweets
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",508900349567332352,140907 羅鈞滿Moons Weibo Update| #헨리 #Henry #Fantastic #HenryLau #SuperJuniorM #SJM #kpop @ pls like my... http://someurl,94559948,everyone,"{'place_id': '08a21067b8eaf319', 'coordinates': {'type': 'Point', 'coordinates': [104.7069133, -2.9213619]}}",2014-09-08T08:51:12.000Z,508900349567332352,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",507776543993499648,冰霸王快點放我出去😳😳😳| #socute #Jake #老皮展 #fantastic @ 「探險活寶-阿寶與老皮」特展 http://someurl,147919168,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.51670284, 25.09634209]}}",2014-09-05T06:25:36.000Z,507776543993499648,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",506669705516843008,真的很开心能够遇到您。。。还有谢谢您愿意和我们照相。这个就是我们的缘分。。。😉😘| | #Fantastic #Cool #Happy #Yesterday  #We #Meet #A... http://someurl,612381906,everyone,,2014-09-02T05:07:25.000Z,506669705516843008,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505801027111493632,半夜睡不著覺| #crazy #out #of #control #fantastic http://someurl,1514041764,everyone,,2014-08-30T19:35:36.000Z,505801027111493632,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505720939238023168,140829 #Henry #劉憲華 #Fantastic #台北簽名會 sign in Taiwan @someuser Big Henry【禁二改 禁抹logo 轉載註明photo by yu】 http://someurl,282616543,everyone,,2014-08-30T14:17:22.000Z,505720939238023168,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505706715891785728,好深的伤口=D #fantastic,2224533265,everyone,,2014-08-30T13:20:51.000Z,505706715891785728,Twitter for Android,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505703198565216256,140829 #Henry #劉憲華 #Fantastic #台北簽名會 sign in Taiwan @someuser Big Henry~delicious?【禁二改 禁抹logo 轉載註明photo by yu】 http://someurl,282616543,everyone,,2014-08-30T13:06:52.000Z,505703198565216256,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505702949918498816,140829 #Henry #劉憲華 #Fantastic #台北簽名會 sign in Taiwan @someuser Big Henry you look at me?【禁二改 禁抹logo 轉載註明photo by yu】 http://someurl,282616543,everyone,,2014-08-30T13:05:53.000Z,505702949918498816,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505412536607313920,走的還是西裝帥氣風😆| 好期待呀✌️| #송민호 #宋閔浩 #mino #winner| #ImHim #fantastic #innercircle http://someurl,147919168,everyone,,2014-08-29T17:51:53.000Z,505412536607313920,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505396075297914880,Henry #Fantastic fighting| 希望你能快點再回來❤❤❤| 슈주#MAMACITA 대박👍👍👍| SS6 FIGHTING http://someurl,438038606,everyone,,2014-08-29T16:46:28.000Z,505396075297914880,Twitter for Android,#fantastic,,
zh,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",505393353601470464,140829 Henry Fantastic簽名會 Part4 http://someurl 2:10開始送親親 7:23開始看鏡頭 還有白燈應援很成功:) #Henry #Fantastic #劉憲華 @someuser,203836305,everyone,,2014-08-29T16:35:39.000Z,505393353601470464,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",505384332731498496,140829 Henry Fantastic簽名會 Part3 http://someurl #劉憲華 #Henry #Fantastic,203836305,everyone,,2014-08-29T15:59:49.000Z,505384332731498496,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",505384065357201408,140829 Henry Fantastic簽名會 Part2 http://someurl #劉憲華 #Henry #Fantastic,203836305,everyone,,2014-08-29T15:58:45.000Z,505384065357201408,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505367341748613120,本人太帥了吧！~  唱歌超好聽的~   第一次追車~    哈!  so happy!!~   常來臺灣吧～#劉憲華 #Henry #Fantastic http://someurl,364049181,everyone,,2014-08-29T14:52:18.000Z,505367341748613120,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505326099148980224,140829 #Henry##劉憲華##Fantastic##台北簽名會# 劉憲華太可愛了啦[抓狂][抓狂] @someuser http://someurl,282616543,everyone,,2014-08-29T12:08:25.000Z,505326099148980224,Twitter for iPhone,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505317878661668864,啊嗚好可愛😆😆不能快播還自己唱真的很親民😍😍😍一年不見還是好可愛又搞笑😂😂👍好愛你男票 henryl89 ❤️❤️❤️| #140829 #henry #劉憲華 #fantastic... http://someurl,1017433718,everyone,,2014-08-29T11:35:45.000Z,505317878661668864,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505313086442864641,神近的Henry! You Fantistic!| #fantastic#henry#美麗華 http://someurl,1670498941,everyone,,2014-08-29T11:16:42.000Z,505313086442864641,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505279116846047233,henryl89 s Weibo Update : 准备要按摩!| •| •| #Henry #HenryLau #LiuXianHua #헨리 #Fantastic #판타스틱 #슈퍼주니어 #슈퍼주니어엠... http://someurl,335802859,everyone,,2014-08-29T09:01:43.000Z,505279116846047233,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",505067709189459968,#Henry #Fantastic #taiwan #MAMACITA #SUPERJUNIOR 單純的標記~HELLO Henry. Welcome back home. http://someurl,203836305,everyone,,2014-08-28T19:01:40.000Z,505067709189459968,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505003676529086464,Photo: 140828 Henry’s weibo update: 准备要按摩！getting ready for massage! . #헨리 #Henry #Fantastic #HenryLau... http://someurl,94559948,everyone,,2014-08-28T14:47:13.000Z,505003676529086464,Tumblr,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505003668291457025,140828 Henrys weibo update: 准备要按摩！getting ready for massage!| .| #헨리 #Henry #Fantastic #HenryLau... http://someurl,94559948,everyone,"{'place_id': '08a21067b8eaf319', 'coordinates': {'type': 'Point', 'coordinates': [104.7069133, -2.9213619]}}",2014-08-28T14:47:11.000Z,505003668291457025,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504882846670934016,#Henry #Fantastic #Taiwan welcome back! #劉憲華 歡迎回家 ♡ ♡ ♡ ♡ ♡ @someuser 臺灣健 明天見ㅋㅋㅋㅋㅋㅋ http://someurl,1067708694,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.2304851, 25.0742963]}}",2014-08-28T06:47:05.000Z,504882846670934016,Twitter for Android,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504864932752818176,#hongkong #ifcmall #fantastic #moment @ HK ifc mall 香港國際金融中心商場 http://someurl,73153747,everyone,"{'coordinates': {'type': 'Point', 'coordinates': [114.15887701, 22.28559215]}}",2014-08-28T05:35:54.000Z,504864932752818176,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504623345703596032,我在做夢嗎？| 劉憲華👉你等我！| | #henry #Fantastic #簽名會 #去年差一號 http://someurl,1418194088,everyone,,2014-08-27T13:35:55.000Z,504623345703596032,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504607765055434752,好多青銅面具，好喜歡😆😆✌️| 不過沒什麼紀念品可買😤| #三星堆遺址 #day9 #fantastic | #来广汉蹓跶 #yeah #newweek @ 三星堆博物馆 Sanxingdui Museum http://someurl,147919168,everyone,"{'place_id': '4797714c95971ac1', 'coordinates': {'type': 'Point', 'coordinates': [104.21866566, 31.0033209]}}",2014-08-27T12:34:01.000Z,504607765055434752,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504213310703931393,#henry #Fantastic #140829 #臺北美麗華| 沒想到去年畫的，現在還用的到！！😁😁| 劉憲華👉你等我！！ http://someurl,1418194088,everyone,,2014-08-26T10:26:35.000Z,504213310703931393,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503895102935556097,在#九寨溝 的最後一晚😳| 真的很漂亮如同仙境呀😆| 晚上寫了幾張明信片| 收到的人有九寨溝郵戳喔✌️| #day7 #paradise #tired #fantastic @ 熊貓海 http://someurl,147919168,everyone,"{'place_id': '4797714c95971ac1', 'coordinates': {'type': 'Point', 'coordinates': [103.87479365, 33.15164236]}}",2014-08-25T13:22:09.000Z,503895102935556097,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503394902366244865,终于到九寨沟了| 但刚进沟就有点疲倦😳| #2014四川行 #tired #fantastic @ 老虎海 http://someurl,147919168,everyone,"{'place_id': '4797714c95971ac1', 'coordinates': {'type': 'Point', 'coordinates': [103.89146859, 33.19431432]}}",2014-08-24T04:14:32.000Z,503394902366244865,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503109628071141378,謝謝我的馬兒帶我登上高峰😆| #大草原 #2014四川行 #journey | #fantastic #tired #magnificent @ 若尔盖草原 http://someurl,147919168,everyone,"{'place_id': '4797714c95971ac1', 'coordinates': {'type': 'Point', 'coordinates': [103.73876257, 32.73947499]}}",2014-08-23T09:20:57.000Z,503109628071141378,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502466968859844609,晚餐✌️| 👉德克士和风咖哩鸡块饭| 👉新繁牛肉豆花&黑芝麻水饺| #dicos #fantastic #tired #day3| #来四川蹓跶 #雾煞煞 #脚酸 @ 都江堰國家水利工程景區 http://someurl,147919168,everyone,"{'place_id': '4797714c95971ac1', 'coordinates': {'type': 'Point', 'coordinates': [103.62124009, 31.00041549]}}",2014-08-21T14:47:15.000Z,502466968859844609,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502288977920270336,。#自拍神器 太無敵惹！| 還有#bluetooth remote 讓你再遠也能press #shutter | 太美好了！| #fantastic #photo #selfie #holder http://someurl,2237021162,everyone,,2014-08-21T02:59:59.000Z,502288977920270336,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501748830564810752,晚上再次來到錦里| 伴著駐唱歌手的吉他聲🎸| 覺得心很清爽...| 這座城市還是很陌生| 但我還有些時間認識它😳| #語言不通 #锦里 #journey | #城市的歌 #fantastic #night @ 錦里 http://someurl,147919168,everyone,"{'place_id': '4797714c95971ac1', 'coordinates': {'type': 'Point', 'coordinates': [104.04734457, 30.64748605]}}",2014-08-19T15:13:37.000Z,501748830564810752,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501636860452831232,henryl89 s Weibo Update : 我要回去了！我会想你们的！！不要忘记我啊！！!| •| •| #Henry #HenryLau #LiuXianHua #헨리 #Fantastic... http://someurl,335802859,everyone,,2014-08-19T07:48:42.000Z,501636860452831232,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501359075599581185,#japanesefood | #sushi| #fantastic| #macau @ 君悅灣 The Residencia Macau http://someurl,1923466254,everyone,,2014-08-18T13:24:53.000Z,501359075599581185,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500992739820199936,Photo: 140816 我不是谁我没有谁’s Weibo Update with Henry @someuser | #헨리 #Henry #Fantastic #HenryLau #SuperJuniorM... http://someurl,94559948,everyone,,2014-08-17T13:09:11.000Z,500992739820199936,Tumblr,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500992723420078080,140816 我不是谁我没有谁s Weibo Update with Henry henryl89 | #헨리 #Henry #Fantastic #HenryLau #SuperJuniorM... http://someurl,94559948,everyone,"{'place_id': '08a21067b8eaf319', 'coordinates': {'type': 'Point', 'coordinates': [104.7069133, -2.9213619]}}",2014-08-17T13:09:07.000Z,500992723420078080,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500874669449170945,henryl89 s Weibo Update : 中国真漂亮 我正在学习做菜 学完以后想做饭给你们吃!| •| •| #Henry #HenryLau #LiuXianHua #헨리 #Fantastic... http://someurl,335802859,everyone,,2014-08-17T05:20:01.000Z,500874669449170945,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500666952080044033,#KodaKumi live tour #BonVoyage| 比夜店還嗨的演唱會啊！！😆✌️| 一連串快歌，氣氛超棒😚| 喜歡組員們唱安可歌的團結時刻😳| #fantastic #AWESOME... http://someurl,147919168,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.59912147, 25.05556692]}}",2014-08-16T15:34:37.000Z,500666952080044033,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500660840052162563,henryl89 s Weibo Update : 长沙的老婆们还在吗？好想你们！ 我今天可以去看你们吗?| •| •| #Henry #HenryLau #LiuXianHua #헨리 #Fantastic... http://someurl,335802859,everyone,,2014-08-16T15:10:20.000Z,500660840052162563,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500656442689748992,vic_to_ri_a2 s Weibo Update with henryl89 : 分享图片| •| •| #Henry #HenryLau #LiuXianHua #헨리 #Fantastic... http://someurl,335802859,everyone,,2014-08-16T14:52:52.000Z,500656442689748992,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",499841686525063168,好多好多種口味的 #宮原眼科 👀| 平日去還是要排一下隊呀😔| #holidays #來台中蹓躂 #fantastic #hotsummer #icecream #haha @ 宮原眼科 http://someurl,147919168,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.68333701, 24.13832594]}}",2014-08-14T08:55:19.000Z,499841686525063168,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498303699932831745,百度Henry Bar : ［預覽］140809 束草MBC music core 老闆今天真的好好看 還是順毛 可愛 (5 photos)| http://someurl #헨리 #Henry #FANTASTIC #badgirl #sokcho #넥슬라이스,2397225091,everyone,,2014-08-10T03:03:54.000Z,498303699932831745,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498113121618128899,霜降和風牛小排沙拉✌️| #木盆沙拉 #pondburger #fantastic @ Pond Burger Cafe http://someurl,147919168,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.55896466, 25.03228806]}}",2014-08-09T14:26:37.000Z,498113121618128899,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497446018774867968,#Henry #헨리 _  #Fantastic _MUSIC BANK_140801 : http://someurl 來自 @someuser,429543843,everyone,,2014-08-07T18:15:47.000Z,497446018774867968,Twitter for Websites,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497356266511937536,之前有人說我這角度像阿扣哈哈| | 讓我靜下心這麼難| #me #i #love #x #difficult #like #follow #yes #swag #lomo #fantastic #fashion... http://someurl,446208598,everyone,,2014-08-07T12:19:09.000Z,497356266511937536,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",497319954484441088,“@someuser [行程] : AvexTaiwan: 140806 Henry #Fantastic 迷你二輯台壓版將在8/20發行。送海報+迷你資料夾| http://someurl| -| 都買了韓版了😢資料夾好棒| @someuser 衝了!,375509845,everyone,,2014-08-07T09:54:51.000Z,497026854076043264,Twitter for iPhone,#fantastic,895871232,"[{'type': 'replied_to', 'id': '497026854076043264'}]"
zh,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",497026854076043264,[行程] : AvexTaiwan: 140806 Henry #Fantastic 迷你二輯台壓版將在8/20發行。送海報+迷你資料夾| http://someurl| -----| 希望亨利會回來台玩宣傳 http://someurl,895871232,everyone,,2014-08-06T14:30:11.000Z,497026854076043264,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496678754325123072,#閨蜜 ➡️很多笑點和哭點😳| #goodtime with bettykuo_c  😘| 覺得余文樂好帥～陳意涵好漂釀😍| #fantastic #missya #sweet @ 今日秀泰影城 http://someurl,147919168,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.50545868, 25.04358957]}}",2014-08-05T15:26:57.000Z,496678754325123072,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496595098931847168,Love to find pics of me! (not my pic) 倫敦帝王冰淇淋🍦🍧#London #fantastic #icecream #beautiful #magnum #MAGNUMXSELFRIDGES,1011428719,everyone,,2014-08-05T09:54:32.000Z,496595098931847168,IFTTT,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496305896239005696,#Henry #헨리 的新歌 #Fantastic 是首節奏感頗強的舞曲，除了可以看到他精湛的舞蹈外，還可以看到久違的小提琴表演；最讓人驚艷的莫過於現場弦樂版了！雖然這次不是他寫得歌曲當主打，但希望下次能用他所寫得歌曲當主打！http://someurl,374098965,everyone,,2014-08-04T14:45:21.000Z,496305896239005696,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495658273719459840,好久不見的阿P依舊帥氣阿👍| 新髮型好看😁| 想起去年追#SummerNude 的日子| #山下智久 #cute #fantastic  #Yamapi #haha #youth http://someurl,147919168,everyone,,2014-08-02T19:51:56.000Z,495658273719459840,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495450899641565185,Photo: 140802 Henry @someuser arrived at HK Airport | photo by 爱奇艺娱乐 | #헨리 #Henry #Fantastic #HenryLau... http://someurl,94559948,everyone,,2014-08-02T06:07:54.000Z,495450899641565185,Tumblr,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495450883510267904,140802 Henry henryl89 arrived at HK Airport | photo by 爱奇艺娱乐 | #헨리 #Henry #Fantastic #HenryLau... http://someurl,94559948,everyone,"{'place_id': '32f46d0bea4d3444', 'coordinates': {'type': 'Point', 'coordinates': [104.6832061, -2.9135012]}}",2014-08-02T06:07:50.000Z,495450883510267904,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495060111417958400,边跳边提这是他本能啊！ Jjang!  不过鞋子 xD #henry #fantastic #sjm http://someurl,584680635,everyone,,2014-08-01T04:15:02.000Z,495060111417958400,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495057493413097473,Love to find pics of me! (not my pic) 這麼熱 在眼科慢慢排隊真的太傻了哈哈| 隱藏版的二店 😁😁😁| 有座位有冷氣還有可愛店員| #taichung  #宮原眼科 #icecream #fantastic #hot,1011428719,everyone,,2014-08-01T04:04:38.000Z,495057493413097473,IFTTT,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494804720801038336,Finally !!!| #Fantastic #mango#hot#summer | #思慕昔#永康街#東門 @ 思慕昔15號本館 http://someurl,1645678525,everyone,,2014-07-31T11:20:13.000Z,494804720801038336,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494664648583438337,噢噢噢超級好天氣| 謝謝神預言哈哈哈| | #fantastic #weather #trip @ 外澳 http://someurl,700132050,everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.84176025, 24.87796312]}}",2014-07-31T02:03:37.000Z,494664648583438337,Instagram,#fantastic,,
zh,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",494493687187898368,@ sdye @someuser 让大家羡慕的小朋友 那友爱的眼神 哈哈←_←헨리 대전 팬사인회http://someurl #헨리 #FANTASTIC #진짜사나이 #Henry #noizebank #fansign @someuser #SJM,2397225091,everyone,,2014-07-30T14:44:16.000Z,494493687187898368,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",493754866431315969,[快報] 聽說~ 等一下 i like radio 娛樂e世代節目 | 會有 Henry #Fantastic 播出噢~~!! :D | 22:00~24:00 敬請鎖定收聽~ ^__^,1725533972,everyone,,2014-07-28T13:48:28.000Z,493754866431315969,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",493627228551655424,人帥真好，我也想。I wanna be handsome. #want #girl #handsome #cool #Taiwan #Asia #noon #swag #love #fantastic... http://someurl,446208598,everyone,,2014-07-28T05:21:17.000Z,493627228551655424,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",493346202814263297,本日人氣歌謠舞台 #Henry #SJM #SuperJuniorM #Fantastic| | http://someurl http://someurl,2280465456,everyone,,2014-07-27T10:44:35.000Z,493346202814263297,Facebook,#fantastic,,
zh,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",492646171526311936,[#PIC] 140725 Fansign de #Fantastic - #Henry (IFC Mall). [cr:Luna待在无趣的枫叶国] #8 http://someurl,1380857443,everyone,,2014-07-25T12:22:54.000Z,492646171526311936,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",492646045751709696,[#PIC] 140725 Fansign de #Fantastic - #Henry (IFC Mall). [cr:Luna待在无趣的枫叶国] #7 http://someurl,1380857443,everyone,,2014-07-25T12:22:24.000Z,492646045751709696,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492497036646707200,@someuser @someuser @someuser  天才刘宪华 Fantastic#Henry##Fantastic#,1483997828,everyone,,2014-07-25T02:30:18.000Z,492483184928387072,Twitter Web Client,#fantastic,381338979,"[{'type': 'replied_to', 'id': '492483184928387072'}]"
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492496801878904832,@someuser handsome Henry 刘宪华 Fantastic#Henry##Fantastic#,1483997828,everyone,,2014-07-25T02:29:22.000Z,492494920125407232,Twitter Web Client,#fantastic,381338979,"[{'type': 'replied_to', 'id': '492494920125407232'}]"
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492494248864784384,@someuser @someuser Henry 刘宪华 Fantastic#Henry##Fantastic#,1483997828,everyone,,2014-07-25T02:19:13.000Z,492480941093175299,Twitter Web Client,#fantastic,110936556,"[{'type': 'replied_to', 'id': '492480941093175299'}]"
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491487615028559872,趁颱風來前衝一發#ubike ✌️| 夏天好像過了一半了😳| #dayoff #小愜意 #單車上路 #summer #half #fantastic http://someurl,147919168,everyone,,2014-07-22T07:39:13.000Z,491487615028559872,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",490759877527339008,"[影音] : 140720 人氣歌謠, Henry #Fantastic# |  http://someurl",895871232,everyone,,2014-07-20T07:27:27.000Z,490759877527339008,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490432406852468736,@someuser: [预览]20140719 KBS Happy together 上班 #Fantastic# 很疲惫的老板 长时间的录制加油[抓狂]| | -藍圖 http://someurl,486638042,everyone,,2014-07-19T09:46:12.000Z,490432406852468736,Facebook,#fantastic,634443,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490136663486500864,最喜歡這張哈哈哈超可愛的♡| -| #劉憲華 #HENRY #FANTASTIC http://someurl,133686288,everyone,,2014-07-18T14:11:01.000Z,490136663486500864,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490026482761093121,River Flows In You - Yiruma & Henry Lau Wow This is fantastic!!! 这就是我们的亨利呀！T—T #Henry ♥ #Fantastic http://someurl via @someuser,224952802,everyone,,2014-07-18T06:53:12.000Z,490026482761093121,Twitter for Websites,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489627681773064192,把音樂放慢一點速度，神奇似的拉出來了 （神小提琴）하하하하하하하하하| | 覺得開心 ✌ ✌ ✌ ✌ ✌| | #Fantastic #violin #대박 http://someurl,194094535,everyone,,2014-07-17T04:28:30.000Z,489627681773064192,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489424889443401728,这是有多久了啊，终于回来了！！棒棒哒，看我儿子去啦！！#Henry #Fantastic http://someurl,1455920730,everyone,,2014-07-16T15:02:41.000Z,489424889443401728,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",489396296286236672,[行程] : Henry #Fantastic# 首場簽名會| 日期：2014.07.25- 8:30pm | 地點：首爾某地| 延後通知 /... http://someurl,895871232,everyone,,2014-07-16T13:09:04.000Z,489396296286236672,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489345297391583232,하하하하하하하하 ✌| | Henry 專輯有小卡啦啦啦 （!）  대박 ㅋㅋㅋ| #Henry #Fantastic #대박 http://someurl,194094535,everyone,,2014-07-16T09:46:25.000Z,489345297391583232,Instagram,#fantastic,,
