source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",366168094,#pumped black pussy god invented sex http://someurl,806931752111325184,806931752111325184,en,everyone,2016-12-08T18:41:36.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",473081197,@someuser stuck for a tune for Saturday?? Cant be touched - Roy Jones Jr is the boyo like!! Guarantee you knock him out in 1! #pumped,806921268469571584,806921268469571584,en,everyone,2016-12-08T17:59:56.000Z,#pumped,,,338299807
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",619348843,@someuser been sharing a line or two of charlie in the Green Room with Xander pre-show #pointless #pumped,806920019821101056,806918792743886848,en,everyone,2016-12-08T17:54:59.000Z,#pumped,,"[{'type': 'replied_to', 'id': '806918792743886848'}]",19587544
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1135035535,@someuser just received my congrats on being A-List preferred email!  Love your airline.  Best model going.  #Pumped #IflySWA,806919836139999238,806919836139999238,en,everyone,2016-12-08T17:54:15.000Z,#pumped,,,7212562
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",748827380085645313,Bring on the 5:00AM alarm! Tomorrow we are back in Soho to shoot some more excellent footage for @someuser   #EarlyBird #Soho #Pumped,806906316807618560,806906316807618560,en,everyone,2016-12-08T17:00:32.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",24895933,Nice! Appreciate it bro! Just ordered and should have it this weekend #pumped http://someurl,806902107462844416,806902107462844416,en,everyone,2016-12-08T16:43:48.000Z,#pumped,,"[{'type': 'quoted', 'id': '806901288256434176'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806664995517906944,Just thinking about my future #success has me #pumped #nevergiveup #hustlegrind #hustleking,806899984050298881,806899984050298881,en,everyone,2016-12-08T16:35:22.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",98883660,#pumped pussy gallery crazy amateurs http://someurl,806896006822445057,806896006822445057,en,everyone,2016-12-08T16:19:34.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",21708794,Omg I just got floor seats for Guns n Roses in #YVR! 😮😮😃🤘✊#lifegoals #pumped #bcplace #gnr #gnr🔫🌹 http://someurl,806895684095983616,806895684095983616,en,everyone,2016-12-08T16:18:17.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",246793980,#pumped pussy movie girl hot xxx with donkey movie e30,806894561616424960,806894561616424960,en,everyone,2016-12-08T16:13:49.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1102193010,#pumped pussy free fuck adults http://someurl,806894435074265088,806894435074265088,en,everyone,2016-12-08T16:13:19.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1122650066,I just watched on sports centre @someuser do the bottle challenge flip #beauty #pumped,806892829079433220,806892829079433220,en,everyone,2016-12-08T16:06:56.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386296143,Jon Bellion at the paramount tonight #pumped,806888115717672960,806888115717672960,en,everyone,2016-12-08T15:48:12.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",936476701,#pumped black pussy 5 inch porn 4 video porn,806886429460746240,806886429460746240,en,everyone,2016-12-08T15:41:30.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62440876,sapphic erotica photo #pumped black pussy http://someurl,806884230735208448,806884230735208448,en,everyone,2016-12-08T15:32:46.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",233166106,#pumped black pussy porn videos of nurses 4 video porn,806884225844736000,806884225844736000,en,everyone,2016-12-08T15:32:45.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",906477992,🚨 #New #Music #Alert 🚨| | Im so #pumped for this!! My personal #favorite @someuser 😜😍is... http://someurl,806882673276895232,806882673276895232,en,everyone,2016-12-08T15:26:35.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132029238,...Im seriously so happy & quite excited to see f i n e successful brothers at this diversity conference. ✨✨✨✨✨✨#pumped,806880865536053248,806880865536053248,en,everyone,2016-12-08T15:19:24.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",4461835487,Attention SkyHawk Speechers! Tomorrow is the big meet at Lincoln High School! Be sure to spend time today getting your events ready! #pumped,806880415025926145,806880415025926145,en,everyone,2016-12-08T15:17:36.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",2660630073,My morning: drinking excessive amounts of tea and reading #duesouth by @someuser before work ❤️ #faveauthor #pumped #compassseries,806879872291405824,806879872291405824,en,everyone,2016-12-08T15:15:27.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628535054,@someuser @someuser cant wait to be in the building tomorrow with my best friend for this concert! Great times ahead #pumped,806876808079704064,806876808079704064,en,everyone,2016-12-08T15:03:16.000Z,#pumped,,,46116615
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",433631478,LB gets home today! #pumped,806874450310418433,806874450310418433,en,everyone,2016-12-08T14:53:54.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",715346707,You watch that show too ?!?!?! #Pumped http://someurl,806874328319008776,806874328319008776,en,everyone,2016-12-08T14:53:25.000Z,#pumped,,"[{'type': 'quoted', 'id': '806727897192894465'}]",
Tweetbot for iΟS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",49242502,FINALLY!!!! Maybe now the “wireless world” Apple keeps prematurely preparing (or forcing) us into can actually happen #pumped 👍🏼❤️️😎 http://someurl,806872392878460928,806872392878460928,en,everyone,2016-12-08T14:45:44.000Z,#pumped,,"[{'type': 'quoted', 'id': '806871723010207745'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",25466221,"@someuser @someuser @someuser @someuser @someuser @someuser Jan 14,battle of Alberta! 1st trip to the new shack! #pumped",806871087740915713,806845968297533440,en,everyone,2016-12-08T14:40:32.000Z,#pumped,,"[{'type': 'replied_to', 'id': '806850753679728640'}]",2845862801
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32488714,Off to #beautiful @someuser #MontegoBay vacation. #pumped #nowork #whatswork #funlife #Voyager #VirusthePoet,806870666909777920,806870666909777920,en,everyone,2016-12-08T14:38:52.000Z,#pumped,,,
Talon (Plus),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",177800006,Another 5 am #workout ... So difficult 🖕😟| #gettingfit #workingout #gettingbuff #gymday #gymgear #lifting #exercise #lift #buff #pumped http://someurl,806866200449859584,806866200449859584,en,everyone,2016-12-08T14:21:07.000Z,#pumped,,,
Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2421865916,May have had one or two now. Selfie with one of our directors #tunnellingawards #pumped http://someurl,806863450601324544,806863450601324544,en,everyone,2016-12-08T14:10:12.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",240777436,@someuser just tell us when?? #pumped,806860918269288449,806857115042279425,en,everyone,2016-12-08T14:00:08.000Z,#pumped,,"[{'type': 'replied_to', 'id': '806857115042279425'}]",457697011
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",697585719301316608,Todays the day for Mac Miller in Toronto with @someuser #pumped,806860604388601856,806860604388601856,en,everyone,2016-12-08T13:58:53.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",344412886,"Prepare your breakfast, and eat hearty- for tonight we send the #Raiders to hell!! #Pumped #OAKvsKC #ChiefsKingdom",806857072675524608,806857072675524608,en,everyone,2016-12-08T13:44:51.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3191437038,Got one more day then the new semester is here! #pumped,806851446817755136,806851446817755136,en,everyone,2016-12-08T13:22:30.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",291833074,@someuser did anybody else walk into work like this this morning? #Pumped #RaiderWeek #GetLoud http://someurl,806850484854202368,806849531627405312,en,everyone,2016-12-08T13:18:40.000Z,#pumped,,"[{'type': 'replied_to', 'id': '806849531627405312'}]",41697083
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",773198988942184448,@someuser That is a sexy RC F sick midnight blue finish💙| #LexusRCF| #pumped| #MidnightBlue| # http://someurl,806848596465373184,806848596465373184,en,everyone,2016-12-08T13:11:10.000Z,#pumped,,"[{'type': 'quoted', 'id': '806526964387500033'}]",2349683363
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",773198988942184448,@someuser That is a sexy RC F sick midnight blue finish 💙| #LexusRCF | #pumped| #MidnightBlue http://someurl,806847568202334208,806847568202334208,en,everyone,2016-12-08T13:07:05.000Z,#pumped,,"[{'type': 'quoted', 'id': '806526964387500033'}]",2349683363
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17616748,So stoked to have been able to fit my fav bands hometown into my usa trip next month @someuser @someuser @someuser #pumped,806844952462299137,806844952462299137,en,everyone,2016-12-08T12:56:41.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",729722510,My 21st is in exactly a month!!! #PUMPED 😝🍻,806843536733835264,806843536733835264,en,everyone,2016-12-08T12:51:04.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",124202900,#pumped black pussy metacafe adult videos 4 video porn,806828973355311104,806828973355311104,en,everyone,2016-12-08T11:53:12.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544259687,Getting me #pumped and TERRIFIED for my trip to #Oz - The #Women Changing the Face of Big Wave #Surfing http://someurl  #ocean #sun,806827248242278400,806827248242278400,en,everyone,2016-12-08T11:46:20.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",897709044,#pumped black pussy beautiful naked indian girl picture 4 video porn,806824856193028096,806824856193028096,en,everyone,2016-12-08T11:36:50.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",522543347,#pumped pussy galleries dj fellin birthday sex mp3 http://someurl,806821357476581377,806821357476581377,en,everyone,2016-12-08T11:22:56.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14783126,#NintendoSwitch aka The Hype Machine has never been so #pumped,806792721348239360,806792721348239360,en,everyone,2016-12-08T09:29:08.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3030915347,"Another vocal in the bag smaaaaaaaash #potatoe #losangeles #studio #pumped @ Los Angeles,... http://someurl",806791022046916609,806791022046916609,en,everyone,2016-12-08T09:22:23.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",558228940,sexy fucking milf #pumped up pussy videos http://someurl,806775930404237312,806775930404237312,en,everyone,2016-12-08T08:22:25.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214201826,Feeling #pumped after reading @someuser the #meetup Queens #followme book on #howto build... http://someurl,806775690020302848,806775690020302848,en,everyone,2016-12-08T08:21:28.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",190560880,"Thats not muscle, its glorified fat 😝| | Forgot to post this yesterday #betterlatethannever #fitfam #fitspo #pumped #workout #gym http://someurl",806773614913540096,806773614913540096,en,everyone,2016-12-08T08:13:13.000Z,#pumped,{'place_id': 'a592bd6ceb1319f7'},,
Twitter for iPhone,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 1, 'quote_count': 3}",731771460860043264,pumped for #NXTMelbourne lets goooo! w/@someuser #pumped #wooo,806770463024115712,806770463024115712,en,everyone,2016-12-08T08:00:42.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",3285049045,Finalists for @someuser staff excellence awards #pumped! Good luck everyone. Fingers crossed. http://someurl,806763920933273602,806763920933273602,en,everyone,2016-12-08T07:34:42.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2164070405,@someuser there is no chance Im sleeping. Im way too pumped. Can I come get the vacuum now? #pumped,806762818921893888,806759659101044737,en,everyone,2016-12-08T07:30:19.000Z,#pumped,{'place_id': '946ccd22e1c9cda1'},"[{'type': 'replied_to', 'id': '806762632749281280'}]",457809615
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19519592,Is it weird that Im super excited for church on Sunday? I started going to a new church & I think this will be my 4th Sunday there #pumped,806758177190486016,806758177190486016,en,everyone,2016-12-08T07:11:52.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",467691039,sexy thick white #pumped pussy movie http://someurl,806747611763863552,806747611763863552,en,everyone,2016-12-08T06:29:53.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",350815376,Golden apple flanked lilies  #felsh #pumped#joy #bliss #prosper #gold #golddust #followmyrecent... http://someurl,806744609216860161,806744609216860161,en,everyone,2016-12-08T06:17:58.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1276368577,homemade sexy teens #pumped pussy movie http://someurl,806744051223363585,806744051223363585,en,everyone,2016-12-08T06:15:45.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",763071506,Kickboxing Match of the Century this weekend! @someuser #collision Hari v.@someuser #pumped http://someurl,806741847221542912,806741847221542912,en,everyone,2016-12-08T06:06:59.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4748021595,@someuser That sounds awesome. #Pumped,806738463462596609,806240605349277696,en,everyone,2016-12-08T05:53:32.000Z,#pumped,,"[{'type': 'replied_to', 'id': '806638269169438720'}]",3226696909
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",387550313,#pumped pussy free brazilian chicks nude http://someurl,806733606819270657,806733606819270657,en,everyone,2016-12-08T05:34:14.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",367254931,New taylormadegolf line getting testing and performing nicely!! #pumped #distance #forgiveness... http://someurl,806719334202609664,806719334202609664,en,everyone,2016-12-08T04:37:32.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109384236,tiny women anal #pumped pussy movie http://someurl,806719301722001408,806719301722001408,en,everyone,2016-12-08T04:37:24.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177205445,#pumped black pussy you tube naked women having intercourse 4 video porn,806714211841753088,806714211841753088,en,everyone,2016-12-08T04:17:10.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",113057512,@someuser awesome to finally meet your guy Russo Radio! #pumped,806707098318880768,806707098318880768,en,everyone,2016-12-08T03:48:54.000Z,#pumped,,,932845046
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",744865837614505984,#pumped black pussy pussy peaches http://someurl,806706890667331584,806706890667331584,en,everyone,2016-12-08T03:48:05.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",343114775,Ordered my first @someuser glowkit 😍😭 #pumped,806704650925830144,806704650925830144,en,everyone,2016-12-08T03:39:11.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",755175273071534080,Now THATS what were talking about. #Pumped #Vidme http://someurl,806702217130606592,806702217130606592,en,everyone,2016-12-08T03:29:31.000Z,#pumped,,"[{'type': 'quoted', 'id': '806701828817625088'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",301628905,#pumped black pussy bihari girl ka sex video free online asian sex movies,806697997669113857,806697997669113857,en,everyone,2016-12-08T03:12:45.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}",468153715,Its official I leave for Air Force basic training January 10th. My job in the Air Force is Fire protection which is a firefighter. #Pumped,806688001489248256,806688001489248256,en,everyone,2016-12-08T02:33:01.000Z,#pumped,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",280167399,I gotta say I love doing a workout that makes it difficult to wash your hair after #pumped,806686082565869568,806686082565869568,en,everyone,2016-12-08T02:25:24.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",599539937,Cant wait to be back on Sunday ! 🏈 #pumped #hyped #GiantsPride #gmen #BigBlue #NYvsDAL http://someurl,806679585370869760,806679585370869760,en,everyone,2016-12-08T01:59:35.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",470007051,"#AbsoluteConcrete #Pumped @ Live Oak, California http://someurl",806666019137695744,806666019137695744,en,everyone,2016-12-08T01:05:40.000Z,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [-121.65720207, 39.27460755]}, 'place_id': '6669a9f1a235a4bb'}",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",804932793633476609,Stretched for about 45 min straight and then took a warm shower. I can already tell Ill have that sore feels tomorrow 😍 #pumped,806662388137111553,806662388137111553,en,everyone,2016-12-08T00:51:15.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369862195,Friday afternoon needs to hurry up & get here!! #pumped,806659110133497856,806659110133497856,en,everyone,2016-12-08T00:38:13.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1733243772,Me and @someuser are going see trump Friday!🚂🇱🇷 #pumped,806658495198195712,806658495198195712,en,everyone,2016-12-08T00:35:46.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144321184,#pumped up pussy porn nude polish girl in pool http://someurl,806657748058382336,806657748058382336,en,everyone,2016-12-08T00:32:48.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2270106987,And so our night on @someuser begins! #Pumped http://someurl,806656793812365312,806656793812365312,en,everyone,2016-12-08T00:29:01.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1658595330,#pumped up pussy porn inuyasha sees kagome naked #くと打ってクリスマスと出ればリア充,806652921177841665,806652921177841665,en,everyone,2016-12-08T00:13:37.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707543402,New @someuser record soon #pumped <insert funny cat picture here>,806652416301170689,806652416301170689,en,everyone,2016-12-08T00:11:37.000Z,#pumped,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3018373396,Gordon loves dropping the towel and #flex #naked...| #MuscleDaddy #TeamMuscle #muscleass #muscleshow #gaycam #pumped #gayporn #Fucker #Muscle http://someurl,806643516814327808,806643516814327808,en,everyone,2016-12-07T23:36:15.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151982598,"Tonight workout, broke my skipping record 123 un broken. #crossfit #pumped #keepgrinding http://someurl",806640822674477056,806640822674477056,en,everyone,2016-12-07T23:25:33.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30085248,Sometimes we have to do what we hate the most: #burpees 😵💦💦💦#drenched #nevermissaworkout #pumped... http://someurl,806640500807610368,806640500807610368,en,everyone,2016-12-07T23:24:16.000Z,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [-79.59126949, 43.6789607]}, 'place_id': '3797791ff9c0e4c6'}",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",254233491,"ready for ya, @someuser. #pumped http://someurl",806638910994518016,806638910994518016,en,everyone,2016-12-07T23:17:57.000Z,#pumped,{'place_id': '07d9ca911a080001'},,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3382698198,So sad that Im missing the beginning of #HairsprayLive for my dance rehearsal. Ill definitely be watching the rest though! #pumped,806638435805052929,806638435805052929,en,everyone,2016-12-07T23:16:04.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3439781534,"Off to photo shoot #3 with remyrouxphoto | | #jollyboymoments #pumped @ Ventura, California http://someurl",806635939804180481,806635939804180481,en,everyone,2016-12-07T23:06:09.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189834033,Warm up 🏃. Core #workout then this as the main set. #pumped for #work. #getfit #fitness #wod... http://someurl,806635191498371072,806635191498371072,en,everyone,2016-12-07T23:03:10.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2968316673,Whos going to the @someuser game this weekend?  #PUMPED,806628894795321355,806628894795321355,en,everyone,2016-12-07T22:38:09.000Z,#pumped,,,
Talon (Plus),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",177800006,The perfect amount of #coffee needed after that 5am #workout ✊😬| #gettingfit #workingout #lifting #exercise #pumped #tooearlyforthisshit http://someurl,806626096791703552,806626096791703552,en,everyone,2016-12-07T22:27:02.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3130400380,Bristol for NYE will be class 🎉🎉🎉🍻🍻🍻 #pumped,806624444991016960,806624444991016960,en,everyone,2016-12-07T22:20:28.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",1645194193,That moment when were singing @someuser s I Like Musicals as one of the songs in our glee clubs set for our winter concert #pumped,806622659303895040,806622659303895040,en,everyone,2016-12-07T22:13:22.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4819913241,#pumped to get to know @someuser as an artist in these few short months leading up to #BUKU2017 !!! http://someurl,806622482975379456,806622482975379456,en,everyone,2016-12-07T22:12:40.000Z,#pumped,,"[{'type': 'quoted', 'id': '806413866548756480'}]",
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",455047057,Hitting them pecs with some cables!! #pectorals #life #pecs #pumped #pump #gym #fitness #workout... http://someurl,806620004351430663,806620004351430663,en,everyone,2016-12-07T22:02:49.000Z,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [1.14517646, 52.05379929]}, 'place_id': '315906f3f5b4dffe'}",,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3578672595,Its Workshop Wednesday and we are #pumped 🙌🏽 Crystal will be sharing the #gomilkyourself love with some lucky... http://someurl,806615477032128512,806615477032128512,en,everyone,2016-12-07T21:44:50.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3578672595,Its Workshop Wednesday and we are #pumped 🙌🏽 Crystal will be sharing the #gomilkyourself love... http://someurl,806615458300317696,806615458300317696,en,everyone,2016-12-07T21:44:46.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",616748114,Been rocking wit that old J.Cole to prepare for what hes about to drop #pumped 🔥🔥🔥,806605912458887168,806605912458887168,en,everyone,2016-12-07T21:06:50.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",3947995941,Ive got a bun in the oven and a name list accumulating! #pumped! http://someurl,806604762162626564,806604762162626564,en,everyone,2016-12-07T21:02:15.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407201078,#pumped pussy free afghan girl did sex movie http://someurl,806602030257152000,806602030257152000,en,everyone,2016-12-07T20:51:24.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1684010772,10 more days until Jason Isbell at WinStar!! #SomethingMoreThanFree #pumped #yeahimcountingdown,806601646650380297,806601646650380297,en,everyone,2016-12-07T20:49:53.000Z,#pumped,,,
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3397346273,We are #pumped for Tech the Halls TOMORROW 12/8! @someuser   @someuser  #DCTech http://someurl  #TTH16,806595445590020098,806595445590020098,en,everyone,2016-12-07T20:25:14.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",376969817,Feels good to be back at the gym again #pumped,806595347799801857,806595347799801857,en,everyone,2016-12-07T20:24:51.000Z,#pumped,,,
