reply_settings,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo,withheld
everyone,522041655034003457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",522041655034003457,"तुझे मोहब्बत भी तेरी औकात से ज्यादा की थी, अब तो बात नफरत की है, सोच तेरा क्या होगा|| #heartbroken #LoveHate #love #lifegoeson",2014-10-14T15:10:04.000Z,Twitter Web Client,1101699806,hi,#heartbroken,,,,
everyone,521367971998879744,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",521367971998879744,जब से नींद ने मेरा साथ छोड़ा है| बिस्तर की सलवटों से दोस्ती हो गई...| 💔| #HeartBroken,2014-10-12T18:33:05.000Z,Twitter for Android,212515805,hi,#heartbroken,,,,
everyone,521367522692448257,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",521367522692448257,"थक जाओ अगर  | और तुमको ज़रूरत पड़ जाए, | इक नज़्म की ऊँगली थाम के वापस आ जाना..!| | #heartbroken 💔",2014-10-12T18:31:18.000Z,Twitter for Android,212515805,hi,#heartbroken,,,,
everyone,518311423521198081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518311423521198081,"वफ़ा के ज़िक्र पर तुम क्यों संभल कर बैठ गए?| | .| | बात तुम्हारी नहीं, ज़माने की है...!!!| | #heartbroken",2014-10-04T08:07:27.000Z,Twitter Web Client,2153193949,hi,#heartbroken,,,,
everyone,518026158932508675,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",518026158932508675,अर्ज़ है -| तेरे प्यार में उम्र भर इंतज़ार किया...| .| | .| | वाह-वाह | .| | .| और उस इंतज़ार में ना जाने कितनी लड़कियों से प्यार किया !!| #heartbroken,2014-10-03T13:13:55.000Z,Twitter Web Client,2153193949,hi,#heartbroken,,,,
everyone,517284396932423680,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",517284396932423680,उन्होंने हमें धक्का दिया डुबोने के लिए..| | अंजाम ये रहा कि हम तैराक बन गए !!| | #heartbroken,2014-10-01T12:06:25.000Z,Twitter Web Client,2153193949,hi,#heartbroken,,,,
everyone,516651281805348864,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",516651281805348864,talaaq maine dia tha to saza b mujhe milni chahiye thi @someuser | Ye saza hum dono ko bhuktani padegi @someuser | #HEARTBROKEN.......,2014-09-29T18:10:39.000Z,Twitter Web Client,2285423503,hi,#heartbroken,,,,
everyone,515126647918313472,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",515132102526783488,@someuser Or ye #HeartBroken to aise likha hai jaise deepika padukone ne aapko NA bol diya ho.. LOL,2014-09-25T13:33:58.000Z,Twitter Web Client,138350833,hi,#heartbroken,"[{'type': 'replied_to', 'id': '515126647918313472'}]",54123146,,
everyone,513793044215517184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",513793044215517184,Aaliyah... #heartbroken #rip #queen #mylife http://someurl,2014-09-21T20:53:02.000Z,Twitter for Android,353245528,hi,#heartbroken,,,,
everyone,511296703014502400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",511296703014502400,"Bina dil k jeene ki bhi alag hi raza hai,| Na koi gam hai na khushi ka pata hai..| :)| #HindiDiwas #heartbroken #life",2014-09-14T23:33:28.000Z,Twitter for Android,2338257324,hi,#heartbroken,,,,
everyone,510536264349519872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",510681398143766528,@someuser @someuser @someuser @someuser @someuser woh hamne already dekh liya hai dear ashna ke liye lut kar.#heartbroken #sad.,2014-09-13T06:48:28.000Z,Twitter Web Client,2690360888,hi,#heartbroken,"[{'type': 'replied_to', 'id': '510680278361055232'}]",2525987181,,
everyone,510443438806814722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510443438806814722,Tujh se mohabbat teri aukat se ziyada ki thi| | Ab baat nafrat ki hai to soch tera kia hoga. | | #bewafai | #heartbroken | #lostlove| #bewafa,2014-09-12T15:02:54.000Z,Twitter for Android,535082759,hi,#heartbroken,,,,
everyone,510426327514509312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510426327514509312,And thn she said tum to bilkul mera chotay bhai ki trha ho  | #HeartBroken #BhaiZoned,2014-09-12T13:54:54.000Z,Twitter for Android,578030383,hi,#heartbroken,,,,
everyone,508636304989380608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",508648434958495744,@someuser Bears ki saari ki saari prijaatiyoun ne mujh se naata toor liya hai. :D :D :D #PleaseUnderstand #HeartBroken :,2014-09-07T16:10:11.000Z,Twitter Web Client,102356778,hi,#heartbroken,"[{'type': 'replied_to', 'id': '508643458462912512'}]",16341963,,
everyone,506390412248891392,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",506390412248891392,#heartbroken :( sab kuch badal gaya SADDA HAQ mei! :(,2014-09-01T10:37:37.000Z,Twitter Web Client,1356125179,hi,#heartbroken,,,,
everyone,506175388481908736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",506175388481908736,Samjhava part 2 by Ayesha... #heartbroken http://someurl,2014-08-31T20:23:11.000Z,TweetCaster for Android,1098335318,hi,#heartbroken,,,,
everyone,506022885073248256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",506022885073248256,Ye mera #Pakistan nahi hai. #HeartBroken #DownWithNawazSharif #GoNawazGo #SavePakistan #IslamabadMassacre #IslamabadUnderAttack #RedZone,2014-08-31T10:17:11.000Z,Twitter Web Client,1307962584,hi,#heartbroken,,,,
everyone,504338281157251073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504338281157251073,"आज फिर से दिल उन्ही के कदमो के निचे आ गया , जिनके कदमो के निचे दो साल पढ़ले आया था।| #heartbroken| @someuser",2014-08-26T18:43:11.000Z,Twitter for Android,2713768615,hi,#heartbroken,,,,
everyone,502566978591416321,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}",502566978591416321,Bolo Zain.. Main sun rahe hoon .. Aaj tumhe...teesra talaq dehta hoon...😢 #ZaYa #heartbroken #EmotionalScene 💔😭💔😭💔 http://someurl,2014-08-21T21:24:39.000Z,Twitter for iPhone,866590896,hi,#heartbroken,,,,
everyone,497329917000826880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497329917000826880,"Pehle Khushbu Ke Mijazon Ko Samajh Lo Mohsin,| Phir Gulistaan Mein Kisi Gul Se Mohabbat Karna..| #attraction #betrayal #heartbroken",2014-08-07T10:34:26.000Z,Twitter Web Client,145253385,hi,#heartbroken,,,,
everyone,496990634993938432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496991126188855297,@someuser twitter par aa kar pata chala .....#heartbroken,2014-08-06T12:08:12.000Z,Twitter for Android,2487782370,hi,#heartbroken,"[{'type': 'replied_to', 'id': '496990953371336705'}]",2412773689,,
everyone,496990117387452417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496990117387452417,Rulaega Khuda un ko bhi ak din ...| Rvaaj mna k rakha hay jnho nay dl tornay ka... #heartBroken,2014-08-06T12:04:12.000Z,Mobile Web (M2),2477064662,hi,#heartbroken,,,,
everyone,495892766048915456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495892766048915456,RIP granny ☹..ai wayelishay ibhodwe loya gogo shem #heartbroken,2014-08-03T11:23:43.000Z,Twitter for BlackBerry®,2518499693,hi,#heartbroken,,,,
everyone,492620174399250433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492620174399250433,Aaj jumah-tul-vidah to a gaya par jumah-tul-vidal nahi aya. :(| #mufcvidal| #TransferRumours| #heartbroken,2014-07-25T10:39:36.000Z,Twitter Web App,92832172,hi,#heartbroken,,,,
everyone,492210289115291648,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",492220615793709056,@someuser @someuser @someuser @someuser itna ajeeb muddat baad lag rha hai #Shocking #heartbroken,2014-07-24T08:11:54.000Z,Twitter Web Client,1596053539,hi,#heartbroken,"[{'type': 'replied_to', 'id': '492214042832826370'}]",1363198002,,
everyone,492198591251767296,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",492219332160532480,@someuser @someuser yeh poocho kaun nahi ro rha hai #heartbroken,2014-07-24T08:06:48.000Z,Twitter Web Client,1596053539,hi,#heartbroken,"[{'type': 'replied_to', 'id': '492203770344779777'}]",2322671828,,
everyone,491570178287599616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",491570178287599616,"Badi anokhi Eid ki khareedi hai mere shehar Palestine mei, log ro rokar kafan khareed rahe hai apne pyaaro ke liye #HeartBroken",2014-07-22T13:07:18.000Z,Twitter Web Client,2597463210,hi,#heartbroken,,,,
everyone,489403828307906560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489403828307906560,Woh bahut yaad aa Rahe| hain Aaj mujhe| Hum b unki yaad ban jaye| yeh Zaruri to nahi #HeartBroken http://someurl,2014-07-16T13:39:00.000Z,Twitter for Android,27220764,hi,#heartbroken,,,,
everyone,489224865317019648,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",489390574957391873,@someuser jab rulana hi tha mujay tou phir hansaya kyu? #heartbroken,2014-07-16T12:46:20.000Z,Twitter for Android,545478505,hi,#heartbroken,"[{'type': 'replied_to', 'id': '489390244018397186'}]",613606846,,
everyone,489103207025500161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489103207025500161," Dard-e-Dil Ki Aaah Tum Na Samjh Sako Gey| Kabhi ,,,| Har Dard Ka Matam Sar-e-Aaam Nahi| Hota...!!  — #feeling #heartbroken.",2014-07-15T17:44:26.000Z,Twitter for Android,2434039734,hi,#heartbroken,,,"{'coordinates': {'type': 'Point', 'coordinates': [68.7821498, 28.2197907]}, 'place_id': '64a07f675a8a699a'}",
everyone,488128261759574016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",488128261759574016,Apnay martay hain apno ko hi dukh hota hai essay hi mulims mar rahay hai kisi ko parwa nahi muslims kai ilawa ...!!! #heartbroken,2014-07-13T01:10:21.000Z,Twitter Web App,618083422,hi,#heartbroken,,,,
everyone,487362416968093696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",487362416968093696,"-| | Zarooi Nahi Joh Shayri Kary Usey IshQ Ho,| | Zindagi Bhi Kuch Zakham Be-Misal Deti Hain.| | #Urdu #Zakhmi | #Shayri #sad | #heartbroken #sanwel",2014-07-10T22:27:09.000Z,TweetDeck,944615082,hi,#heartbroken,,,,
everyone,484355312757915649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",484360774270205952,@someuser sahi baat hai. #heartbroken,2014-07-02T15:39:42.000Z,Twitter for iPhone,55530012,hi,#heartbroken,"[{'type': 'replied_to', 'id': '484359895068598273'}]",1369902342,,
everyone,484304953046224896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",484304953046224896,Gaya ;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(;(| logo ko jhute khwab dikhane nai chahiye.. #HeartBroken,2014-07-02T11:57:53.000Z,Mobile Web (M2),833282215,hi,#heartbroken,,,,
everyone,481919652369416192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",481919652369416192,Yasir broast band ho gaya!! Abhi time he kia hua tha!! #HeartBroken,2014-06-25T21:59:33.000Z,TweetCaster for Android,114091023,hi,#heartbroken,,,,
everyone,481331700471828480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",481331700471828480,Aaliyah   -    #HeartBroken   [#HD AUDIO]    http://someurl,2014-06-24T07:03:14.000Z,Twitter for Websites,21794771,hi,#heartbroken,,,,
everyone,481135060599324672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",481135060599324672,Khuwab bhi auqaat mei reh ke dekhne chahiye.. #dreams #life #lesson #heartbroken,2014-06-23T18:01:52.000Z,Twitter for BlackBerry®,277928194,hi,#heartbroken,,,,
everyone,480521670021906433,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",480596731680129025,@someuser bhinaju hajur busy vako vae aru lai reply ani batase haru lekhna kasari vyaunu huntho// :( #heartbroken :(( @someuser,2014-06-22T06:22:44.000Z,Twitter Web Client,1111640940,hi,#heartbroken,"[{'type': 'replied_to', 'id': '480596245300256768'}]",1030058700,,
everyone,479920913333231616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",479920913333231616,Jane kyu log pyaar karte hai? Jane kyu wo kisi pe marte hai? #Confused #heartbroken,2014-06-20T09:37:16.000Z,Twitter Web Client,2355818503,hi,#heartbroken,,,,
everyone,478688399562252288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",478688399562252288,Ghana #heartbroken,2014-06-16T23:59:42.000Z,Twitter for Android,2466983551,hi,#heartbroken,,,,
everyone,477169605413056513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477169605413056513,"Jadon Holi Jiae Lainaa Mera Naa,| Mae Thaaan Mar Janiyaae| #NoorJehan #HeartBroken #alone @someuser @someuser",2014-06-12T19:24:33.000Z,Twitter Web Client,82302122,hi,#heartbroken,,,,
everyone,476741889228410880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",476741889228410880,"Is qadar mere dil ko nachora,| Aik qadra laho ka na chora....| | #heartBroken",2014-06-11T15:04:58.000Z,Twitter for Android,229766891,hi,#heartbroken,,,,
everyone,476470111164174336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",476470111164174336,Dil toran valiyay #heartbroken #tune #roach#killa #garry#sandhu,2014-06-10T21:05:01.000Z,Twitter for iPhone,802697360,hi,#heartbroken,,,,
everyone,474663543451959297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",474666790749233153,@someuser Ai kaash! Madine mein mujhe maut yoon aajae| Qadmaun mein Tere sar ho meri rooh chali ho :( #Yearn #Madinah #HeartBroken #Bulaawa,2014-06-05T21:39:16.000Z,Twitter for Android,824273910,hi,#heartbroken,"[{'type': 'replied_to', 'id': '474666327266045952'}]",2154542084,,
everyone,474072126563950592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",474072126563950592,Inteha ho gayi intezar ki aaina koi khabar mere yaar ki........where is #kickposter .... #heartbroken ...,2014-06-04T06:16:17.000Z,Twitter for Android,398571098,hi,#heartbroken,,,,
everyone,473027389975302145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",473027389975302145,"Tumhe mujhse bahot acchi ladki mil jaayegi, what she didnt mention is, woh ladki hai kahan #heartbroken",2014-06-01T09:04:52.000Z,Twitter for Android,51692692,hi,#heartbroken,,,,
everyone,468726130308960257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",468726130308960257,@someuser killer is an understatemnt. Ka aap ko itney sneh se khaaney par bulaya apny ghar aur aapney royal ignore mar diya #heartbroken,2014-05-20T12:13:12.000Z,Twitter Web Client,196062902,hi,#heartbroken,,207888272,,
everyone,468301069911474176,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",468321105766129664,@someuser yaar itna pyaar se good night :* bheja... :( #heartbroken,2014-05-19T09:23:47.000Z,Twitter Web Client,42013758,hi,#heartbroken,"[{'type': 'replied_to', 'id': '468319584248795136'}]",105492616,,
everyone,464711733190201344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",464711733190201344,"ये हालत ही है जो तुझे मुझसे अलग रखे हुए है, वार्ना तो हम किसी के बाप की भी नहीं सुनते। #Indore #MyLines #heartbroken",2014-05-09T10:21:25.000Z,Twitter Web Client,114732252,hi,#heartbroken,,,,
everyone,464408996762247168,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",464409667444027392,@someuser kaun bola tujhko...???#Heartbroken,2014-05-08T14:21:07.000Z,Twitter for Android,133970963,hi,#heartbroken,"[{'type': 'replied_to', 'id': '464408996762247168'}]",800338844,,
everyone,460798105567657984,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460798105567657984,"Sheesha chahay toot b jaey, dil na kisi ka tootnay paey.| Sheesha tu phir mil jata hai.| Dil nahi wo cheez jo bazar may mil jaey.| #heartbroken",2014-04-28T15:10:04.000Z,Twitter for Android,307948096,hi,#heartbroken,,,,
everyone,458859359586381825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",458859359586381825,kabhi kabhi kuch paane ke liye.. kuch khona parta hai..| aur har ke jeetne waale ko #baazigar kehte hai..|  #heartbroken,2014-04-23T06:46:11.000Z,Twitter Web Client,2459310601,hi,#heartbroken,,,,
everyone,455808819793129472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455808819793129472,"Hum Ek Bar Jeetein Hai, Ek Bar Marte Hai, Pyar kisi Doosri Ladki Se Kartein Hai, Aur Shaadi Kisi Aur Hi Ladki Se Kar Lete Hai. #heartbroken",2014-04-14T20:44:25.000Z,Twitter for Android,66745115,hi,#heartbroken,,,,
everyone,453908776270049280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453908776270049280,"jaane q miltjate hai ajnabi chalte-chalte eis raah par,jab unhe saath saath manzilko paana nahi hota, #jptsher #heartbroken #RajatEngaged",2014-04-09T14:54:20.000Z,Twitter Web Client,328307102,hi,#heartbroken,,,,
everyone,450269966583857152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450271516026884096,@someuser 100 k baad ek bar b Pakistani supporters ki taraf bat raise ni kya :( #heartbroken,2014-03-30T14:01:09.000Z,Twitter for Android,133999295,hi,#heartbroken,"[{'type': 'replied_to', 'id': '450270579719811072'}]",133999295,"{'coordinates': {'type': 'Point', 'coordinates': [90.4163634, 23.7787778]}, 'place_id': '9f4e63426a3f3da2'}",
everyone,449573008236371969,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449575180474810368,@someuser you tell mee... Mere to dil ko sun ke kuch hogeya hay!!!! #heartbroken,2014-03-28T15:54:10.000Z,Twitter for iPhone,2387937001,hi,#heartbroken,"[{'type': 'replied_to', 'id': '449574410538987520'}]",619470032,,
everyone,449304657886969857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449304657886969857,#sweet aliya #cute #heartbroken  #beintehaa #edited http://someurl,2014-03-27T21:59:12.000Z,Twitter for iPhone,866590896,hi,#heartbroken,,,,
everyone,448721024977088512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",448721024977088512,Kapeesh! #real #loyal #relationships #heartbroken #arealman #findme http://someurl,2014-03-26T07:20:03.000Z,Twitter for Android,578055187,hi,#heartbroken,,,,
everyone,447048173832261632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",447048173832261632,Arey nahi aaj nahi Pakistan ka match tou 23 March ko hai #PakvInd #heartbroken #wt20,2014-03-21T16:32:45.000Z,Twitter for iPhone,189004930,hi,#heartbroken,,,,
everyone,446438957870759936,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",446438957870759936,Saw Anum Khan but not Maheen Khan 😭😭😭😭😭 #heartbroken,2014-03-20T00:11:56.000Z,Twitter for iPhone,1330221223,hi,#heartbroken,,,,
everyone,444918103848140800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444918747313102848,"@someuser  Meri Fitrat Me Nahi Apna Ghum Bayan Karna, Agar Tere Wajood Ka Hissa Hoon To Mehsus Kr !!!  #heartbroken",2014-03-15T19:31:10.000Z,Twitter Web Client,1892497422,hi,#heartbroken,"[{'type': 'replied_to', 'id': '444918103848140800'}]",714113690,,
everyone,444451092349607936,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",444451092349607936,"Ni chava HIV shem,yaswi heta swidyondeki swa Elim/watervaal.munhu loyi ninganw vona 2day & ninwi toloverile,swavava☹☹☹ #heartbroken",2014-03-14T12:32:52.000Z,Twitter for BlackBerry®,563480003,hi,#heartbroken,,,"{'coordinates': {'type': 'Point', 'coordinates': [30.03682, -23.13328]}, 'place_id': 'eea8baf7e1423873'}",
everyone,443358297488633857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",443358297488633857,Khai . #love #theend #heartbroken,2014-03-11T12:10:29.000Z,Twitter SMS,422311981,hi,#heartbroken,,,,
everyone,442264658175471616,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",442264814660767745,@someuser mujhe pakka yakin hai u blocked me :(| #HeartBroken,2014-03-08T11:45:23.000Z,Twitter Web Client,1111640940,hi,#heartbroken,"[{'type': 'replied_to', 'id': '442264658175471616'}]",904067868,,
everyone,441986736847978496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441986736847978496,"@someuser Na jao sir ji chhod k FITE| kasam tumhari, main ro padungi..| RO PADUNGI! :( #VardhanSirWeWantYouBack :(| #heartbroken</3 #SaddaHaq",2014-03-07T17:20:24.000Z,Twitter for  Android,224211381,hi,#heartbroken,,103784634,,
everyone,440361377446637568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",440512463318966272,"@someuser *Oye Aku pyar na kariyo, dariyo..dil toot jata hai* #heartbroken :(  :[ @someuser @someuser @someuser @someuser",2014-03-03T15:42:10.000Z,Twitter for  Android,224211381,hi,#heartbroken,"[{'type': 'replied_to', 'id': '440510593137537024'}]",586232387,,
everyone,440154909598842880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",440154909598842880,Jab 2-3 Over Bachte hain tab to lagta hai Ke India Hi Jeetegi Aur Phir Bhi Haar jaati hai.. #HeartBroken.,2014-03-02T16:01:22.000Z,Mobile Web (M2),559145809,hi,#heartbroken,,,,
everyone,438765205342806016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",438765205342806016,"Dil Sochta Hai To Phir Sochta Hi Reh Jata Hai, , , , , , Ye jo Apny Hote Hain Apny Kyun Nhi Hoty. #heartbroken",2014-02-26T19:59:11.000Z,Mobile Web (M2),2319285073,hi,#heartbroken,,,,
everyone,435102978911903744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",435102978911903744,baabuji dheere chalana  #pyaar mein zara sambhalana  haa bade dhokhe hai  bade dhokhe hain is raah mein #lovecurling #heartbroken,2014-02-16T17:26:48.000Z,Twitter Web Client,520529901,hi,#heartbroken,,,,
everyone,434634176764338176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",434634176764338176,Jab Kutte Ki Maut Aati Hai...| .| .| .| .| .| .| | .| .| .To...| .| .| .| .| .| .| .| Kutta Mar Jata Hai| Aap kyu tension le rhe ho....| #heaRtbRokeN,2014-02-15T10:23:57.000Z,Facebook,2148692905,hi,#heartbroken,,,,
everyone,428982878111023104,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",429002030322298880,@someuser jaa wellahela khesso ghir li hareslek snan! #heartbroken,2014-01-30T21:23:49.000Z,Twitter for Android,982498454,hi,#heartbroken,"[{'type': 'replied_to', 'id': '429001889037180928'}]",2277486389,,
everyone,428000446372773888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",428004961176133633,@someuser naa naa fake homie #bye #heartbroken,2014-01-28T03:21:49.000Z,Twitter for iPhone,1301579359,hi,#heartbroken,"[{'type': 'replied_to', 'id': '428004783098589184'}]",587606742,,
everyone,427089815398383616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",427089815398383616,@someuser toh iss baar paise kha hi liye jhantu film #JaiHo ko hit karane k tumse esi ummid nhi thi #heartbroken,2014-01-25T14:45:21.000Z,Twitter for iPhone,114411608,hi,#heartbroken,,115622213,,
everyone,426812813341122560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426814009426604032,@someuser ab tum snapchat nahin bhejti. <\3 #Emo #heartbroken #brokenang3l,2014-01-24T20:29:24.000Z,Twitter for Android,191830348,hi,#heartbroken,"[{'type': 'replied_to', 'id': '426812813341122560'}]",622815217,,
everyone,426732167486402562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426732167486402562,Aaliyah - #HeartBroken,2014-01-24T15:04:11.000Z,Twitter Web Client,270742219,hi,#heartbroken,,,,
everyone,426246196051456000,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",426246196051456000,"desh ke beton ne desh ko muh dikhane layak nahi chora. thu thu. Bharat ke mardon se door raho,duniya ka bhala hoga #heartbroken #WestBengal",2014-01-23T06:53:07.000Z,Twitter Web Client,176416189,hi,#heartbroken,,,,
everyone,425963792963338242,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",425965104635453440,@someuser Do ya Char peg Shayad! Oops! #heartBroken,2014-01-22T12:16:09.000Z,Twitter Web Client,67964496,hi,#heartbroken,"[{'type': 'replied_to', 'id': '425963792963338242'}]",18547863,,
everyone,420966239939215361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",420966586472624128,@someuser nthn yar kisi ki yaad arhi thi #heartbroken,2014-01-08T17:13:50.000Z,Mobile Web (M2),542047482,hi,#heartbroken,"[{'type': 'replied_to', 'id': '420966239939215361'}]",1918919833,,
everyone,419988894973579264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",419988894973579264,Kiski boori nazar lagaye? #kansassports #westaylosing #heartbroken,2014-01-06T00:28:50.000Z,Twitter for iPhone,521962192,hi,#heartbroken,,,,
everyone,419697255436677120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",419697255436677120,Adhoora Lafz Hoon Main.!| Suno...!| Takmeel Chahta Hoon.!| Jahan Sy Tum Ne Chora Tha.!| Wahan Sy Phir Likho Mujhko.| | #heartbroken #urdupoetry,2014-01-05T05:09:57.000Z,Twitter Web Client,286816826,hi,#heartbroken,,,,
everyone,418447433245261824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418447433245261824,बर्फ भी पिगल जाता है में तो आम आदमी  हु ....!!! #heartbroken....,2014-01-01T18:23:37.000Z,Twitter Web Client,1734697368,hi,#heartbroken,,,,
