lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,geo,referenced_tweets
en,808119710453637120,808119710453637120,2016-12-12T01:22:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",517997193,Twitter Web Client,Anyone gets say we say #unethically #annoyed for being near the #GMS & can #prove it 100%? Id be the one to #advise! Not #acceptable! 🌏✌️,everyone,#annoyed,,{'place_id': '01864a8a64df9dc4'},
en,808119045098799104,808119045098799104,2016-12-12T01:19:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88795884,Twitter for Android,"Is it just me, or are HDMI cables a fucking nightmare to plug into the back of a TV unless youre actually looking at the socket?! #annoyed",everyone,#annoyed,,,
en,808117859033419778,808117859033419778,2016-12-12T01:14:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",760192086285045760,Twitter Web App,A fly flew into the house and it likes flying around my ears #annoyed 😑,everyone,#annoyed,,,
en,808114080712159232,808114080712159232,2016-12-12T00:59:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2546547092,Twitter for Android,The worst part of it all is that there is a group of annoying girls sitting behind me on my flight #annoyed #fourhours 😣,everyone,#annoyed,,,
en,808113642495414272,808113642495414272,2016-12-12T00:58:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",197679320,Twitter for iPhone,When ppl just live to complain. Like their entire existence is to get the fuck on ppls nerves 😤😒🙄 #annoyed #irritated #bothered,everyone,#annoyed,,,
en,808111726637957120,808111726637957120,2016-12-12T00:50:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34906789,Twitter for iPhone,@someuser No one is replying to anything. Can you please tell me if my order from November will be here before Xmas #annoyed,everyone,#annoyed,2689742893,,
en,808109355862282240,808109355862282240,2016-12-12T00:40:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33695049,Twitter Web App,@someuser has really dropped the ball this week on us! About to lose a customer #frustrated #annoyed,everyone,#annoyed,14620190,,
en,808109266083205120,808109266083205120,2016-12-12T00:40:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76216237,Twitter for iPad,I dont understand how youre going to text me and ask me how Im doing and then I ask you and you ignore me!!! Why text me!? #annoyed,everyone,#annoyed,,,
en,808108371660472321,808108371660472321,2016-12-12T00:37:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1197120733,Twitter for iPhone,"Of course when life is well, one of trumps workers builds a wall right on your feel 🙄 #annoyed",everyone,#annoyed,,{'place_id': '3f5897b87d2bf56c'},
en,808106604986060801,808107958395666432,2016-12-12T00:35:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",46202733,Twitter for iPhone,@someuser Still wouldnt work for me. The streaming got my @someuser login and still have an error 🙄 #annoyed,everyone,#annoyed,22080757,,"[{'type': 'replied_to', 'id': '808106604986060801'}]"
en,808107136878256128,808107136878256128,2016-12-12T00:32:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1373649877,Twitter for iPhone,Why does money ALWAYS have to be an issue?!? #annoyed,everyone,#annoyed,,,
en,808106511213928448,808106511213928448,2016-12-12T00:29:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",50466064,Twitter for Android,That annoying sound ppl make when they chew with their mouth open! #Annoyed,everyone,#annoyed,,,
en,808102871002710016,808102871002710016,2016-12-12T00:15:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44260297,Twitter for iPhone,When youre boyfriend decides napping is more important than you🙄 #annoyed,everyone,#annoyed,,,
en,808100750417133568,808100750417133568,2016-12-12T00:06:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",65470219,Twitter for iPhone,Ugh!!!! @someuser WHY DO YOU DO THAT??? Take me to another more competitive game! I liked the game I was watching. #annoyed #GBvsSEA,everyone,#annoyed,,,
en,808098834584895488,808098834584895488,2016-12-11T23:59:10.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3839475314,Twitter for iPhone,Everyone is out running miles in the snow ❄️❄️ Im over here on week 3 of a severely pulled hammy. #norunning #docsorders #restless #annoyed,everyone,#annoyed,,,
en,808095347562213376,808095347562213376,2016-12-11T23:45:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64466935,Twitter Web Client,I just know this woman from amazon is going to call me back to work out this empty package situation. #annoyed,everyone,#annoyed,,,
en,808092179352715264,808092179352715264,2016-12-11T23:32:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544033869,Twitter for iPhone,Just asked the bus driver where the bus was going and he told me to read the sign in front of my face #annoyed,everyone,#annoyed,,{'place_id': '085b99c7e072b4d5'},
en,808078607746744320,808078607746744320,2016-12-11T22:38:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",471583705,Twitter for iPhone,Took over and hour to get a gyro and its cold. Nice euro gyro 👏🏻 #annoyed,everyone,#annoyed,,,
en,808075126105219072,808075126105219072,2016-12-11T22:24:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799182097,Twitter for iPhone,When someone you dont really know messages you 100 time a day and the next day writes you whats new #leavemealone #getthemessage #annoyed,everyone,#annoyed,,,
en,808073349666664449,808073349666664449,2016-12-11T22:17:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",986126688,Twitter for iPhone,My phone is broken!! #whyme #annoyed #nowihavetouseaiphone 😭😭,everyone,#annoyed,,,
en,808073279282053120,808073279282053120,2016-12-11T22:17:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",365723035,Twitter Web App,When @someuser offer a 20% discount when entering a code but tells you code error every time you enter it 😳 #Annoyed,everyone,#annoyed,,,
en,808071468437405702,808071468437405702,2016-12-11T22:10:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",808067166037753856,Twitter for iPhone,"Why does my sister, Jo, have to act like such a boy?!?! She knows I hate it! One day shell be sorry for it. #annoyed",everyone,#annoyed,,,
en,808070732492242945,808070732492242945,2016-12-11T22:07:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2896480582,Twitter for iPhone,When he lost his phone and now you cant talk to him because hes always out 😒 #annoyed,everyone,#annoyed,,,
en,808068187635884033,808068187635884033,2016-12-11T21:57:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18159546,Twitter for iPhone,When you have two computers and your trying to buy a Nintendo mini NES. You have one in checkout since 0801hrs @someuser #annoyed,everyone,#annoyed,,,
en,808067369218310144,808067369218310144,2016-12-11T21:54:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",239564041,Twitter for iPhone,So over this anti popular sorority on social media in America thats not how my sorority ever acts #annoyed http://someurl,everyone,#annoyed,,,
en,808065208103174151,808065208103174151,2016-12-11T21:45:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1912254007,Twitter for iPhone,People need to fuck off ! #annoyed,everyone,#annoyed,,,
en,808064682535829505,808064682535829505,2016-12-11T21:43:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",951925422,Twitter for iPhone,I feel visitation just set kids up for disappointment one way or the other #annoyed,everyone,#annoyed,,,
en,808056880220307456,808056880220307456,2016-12-11T21:12:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",198022729,Twitter for iPhone,#annoyed. Very,everyone,#annoyed,,,
en,808041744118009856,808052091457601537,2016-12-11T20:53:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",140960641,Twitter for iPhone,@someuser @someuser @someuser you should have been put through. Consistently undermarked #annoyed,everyone,#annoyed,618415238,,"[{'type': 'replied_to', 'id': '808041744118009856'}]"
en,808050758918766592,808051746014695430,2016-12-11T20:52:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",167926257,Twitter for iPhone,"@someuser Thankkk youuu! Like hello, youre on THE ONE! Just hold onto the ball!!!! #Annoyed",everyone,#annoyed,2841665081,,"[{'type': 'replied_to', 'id': '808050758918766592'}]"
en,808049252152856576,808049252152856576,2016-12-11T20:42:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",463993301,Twitter for iPhone,"@someuser says my parcel has been delivered, but definitely not had anything through the letterbox and nothing hiding! #annoyed #help",everyone,#annoyed,20039964,,
en,808048180260728832,808048180260728832,2016-12-11T20:37:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",87037720,Twitter for Android,Cant believe who is in the bottom 2 of strictly #annoyed,everyone,#annoyed,,,
en,808047584887603200,808047584887603200,2016-12-11T20:35:31.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",94904417,Twitter for Android,1 minute @someuser saying how he was suppose to watch the Eagles/Redskins Game w/ @someuser Now he a Chiefs fan. #annoyed,everyone,#annoyed,,,
en,808044625965498368,808044625965498368,2016-12-11T20:23:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",619311333,Twitter for Android,My eye keeps twitching #wtf #annoyed,everyone,#annoyed,,,
en,808037709663059968,808037709663059968,2016-12-11T19:56:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",985465956,Twitter for iPhone,@someuser FIX!! All I can say! Danny made a mistake in the dance off!! Claudia was faultless! #fix #annoyed,everyone,#annoyed,59145346,,
en,808037445765832704,808037445765832704,2016-12-11T19:55:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",519072719,Twitter for iPhone,If you could get my face of your tinder that would be great. #annoyed,everyone,#annoyed,,{'place_id': 'af9a31eae0eac9a0'},
en,808037249355022336,808037249355022336,2016-12-11T19:54:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1924141993,Twitter for iPhone,@someuser really though?!! You couldnt PICK anyone else that saw the deer in HARLEM to comment 🤔might as well have been in Williamsburg #Annoyed,everyone,#annoyed,43425975,,
en,808034845075079169,808034845075079169,2016-12-11T19:44:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2776638795,Twitter Web App,Cant believe darcey didnt give Danny a 10! He so deserved it more than Ore #annoyed #strictly,everyone,#annoyed,,,
en,808034670025867270,808034670025867270,2016-12-11T19:44:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",428926610,Twitter for Android,"Can yall stop referring us to yellow bones,I know we light skin but that does not give you a right to call us by that name.| #annoyed",everyone,#annoyed,,,
en,808030685705437184,808030685705437184,2016-12-11T19:28:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",295838875,Twitter for iPhone,Sunday evenings are boring wifes out Ive gotta cook & lad too young 2go offie for more #carling #gutted #moderndayproblems #annoyed #sober,everyone,#annoyed,,,
en,808029898879225856,808029898879225856,2016-12-11T19:25:15.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",94695859,Twitter for iPhone,You know what?!? Now that I think of it.....@someuser is the reason why I am bald right now. Nigga stresses me out. #annoyed,everyone,#annoyed,,{'place_id': '67b98f17fdcf20be'},
en,808026310199181312,808026310199181312,2016-12-11T19:10:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1126563260,Twitter for iPhone,Too many long commercial breaks during Lions game!#annoyed,everyone,#annoyed,,,
en,808025933080727552,808025933080727552,2016-12-11T19:09:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3329220013,Twitter for iPhone,@someuser worst flying experience ever! Stuck on plane for two hours already! So much for great CS! #annoyed,everyone,#annoyed,260907612,,
en,808023718085664769,808023718085664769,2016-12-11T19:00:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2278162682,Twitter for iPhone,"I might be a 1st time mom, but Im not an idiot. Dont talk to me like I dont know anything. #annoyed",everyone,#annoyed,,,
en,808023612892528640,808023612892528640,2016-12-11T19:00:16.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",1069952203,Twitter for Android,@someuser has cancelled their 18.48 train from Hull to London tonight..... Weve been crammed onto a hideous bus to Doncaster. #annoyed,everyone,#annoyed,2732034049,{'place_id': '7bc0da87641dd821'},
en,808022499783045120,808022499783045120,2016-12-11T18:55:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315609470,Twitter Web Client,why am I getting my notifications late on YouTube? #Annoyed,everyone,#annoyed,,,
en,808021967072886784,808021967072886784,2016-12-11T18:53:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",216490513,Twitter Web Client,Having a really bad anxiety self hate day #fml #selfhate #bodyissues #fat #disgusting #Sunday #killme #feelinglikeshit #annoyed #wtf,everyone,#annoyed,,,
en,808021855319851008,808021855319851008,2016-12-11T18:53:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3378097815,Twitter for Android,"Seriously, whats the point of having an AC of 18 when even rats are scoring 20+ on attack rolls? #CDCDownAgain #Annoyed",everyone,#annoyed,,,
en,808015866503774209,808015866503774209,2016-12-11T18:29:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",480124216,Twitter Web Client,The past 2 hrs I have had 4 friend requests on FB From @someuser pretenders #annoyed #fakeaccounts I hate it  esp when you know its fake,everyone,#annoyed,,,
en,808012500772016128,808012500772016128,2016-12-11T18:16:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2180945214,Twitter for Android,The words thank you go a very long way. | They seem to be in short supply at present.| #annoyed,everyone,#annoyed,,,
en,808010898451394561,808010898451394561,2016-12-11T18:09:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",354495035,Twitter for iPhone,Why are commercials so much louder than the show. #annoyed,everyone,#annoyed,,,
en,808010430903947265,808010430903947265,2016-12-11T18:07:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",419165815,Twitter for Android,"Worse corporate body that exists. U shld av stayed with the name LIME. Service is so sour, u only mess up flows good name. #annoyed #pissed",everyone,#annoyed,,,
en,808010429125500929,808010429125500929,2016-12-11T18:07:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4094553140,Twitter Web App,Audio on Fox is atrocious. #tryingtowatchtheLions #annoyed,everyone,#annoyed,,,
en,808003756461846530,808003756461846530,2016-12-11T17:41:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2812354579,Twitter for iPhone,"I get so mad when people move my stuff then I cant find it, like I left it there for a reason #annoyed",everyone,#annoyed,,,
en,807999645645410304,807999645645410304,2016-12-11T17:25:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21705032,Twitter for iPhone,Arghh the one time I need @someuser to be on time from NY to 128 so I can catch @someuser its stuck in RI bc of signal problems...#annoyed,everyone,#annoyed,,,
en,807998583488315392,807998583488315392,2016-12-11T17:20:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296908414,Twitter for iPhone,Beer time...#LFC #annoyed,everyone,#annoyed,,,
en,807995854602768384,807995854602768384,2016-12-11T17:09:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2940847583,Twitter for Android,Train cancelled @someuser coz of no staff . Means I miss connection to Wxm. Will I need to pay more now to go via chester??? #annoyed http://someurl,everyone,#annoyed,,,
en,807993137289457665,807993137289457665,2016-12-11T16:59:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",769742880751640576,Twitter for Android,"You cant parent, help or contribute from the bed while on Instagram...#annoyed",everyone,#annoyed,,,
en,807991544259244032,807991544259244032,2016-12-11T16:52:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",721305035,Twitter for iPhone,iPhones suck when it comes to storage🙄 I get a messages every 30 second #Annoyed,everyone,#annoyed,,,
en,807990460866318336,807990460866318336,2016-12-11T16:48:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",45323338,Twitter Web Client,after many failed attempts to retrieve my password for @someuser i have given up #annoyed,everyone,#annoyed,,,
en,807988922634510336,807988922634510336,2016-12-11T16:42:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",50719962,Twitter for iPhone,"Dont talk to me like im some stupid person that doesnt know anything about football, or in general... #Annoyed",everyone,#annoyed,,,
en,807979792557543425,807979792557543425,2016-12-11T16:06:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284122461,Twitter for Android,"With all the BS going on in that building,  Im not sure why I have to keep asking if I  can attend!  Soon I wont even want to go. #Annoyed",everyone,#annoyed,,{'place_id': 'c0b8e8dc81930292'},
en,807976695483535360,807976695483535360,2016-12-11T15:53:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3424213750,Twitter for Android,Jm must be careful| #Annoyed# http://someurl,everyone,#annoyed,,,"[{'type': 'quoted', 'id': '807975987799539713'}]"
en,807970899458670593,807970899458670593,2016-12-11T15:30:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",131878069,Twitter for iPhone,@someuser on Dale Mabry reduced communal seating in favor of waiting benches. Super bad move - wont be back #annoyed,everyone,#annoyed,26255373,,
en,807970247923945476,807970247923945476,2016-12-11T15:28:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",423953669,Twitter for iPhone,I Hate When People Squeezed In Spots That Cant Fit !!! Like Sis You Cant Sit Next To Me ..... 🙄🙄🙄#Annoyed,everyone,#annoyed,,,
en,807962241580617728,807962241580617728,2016-12-11T14:56:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",355974977,Twitter for iPhone,Getting ready to go to the party for my cousin not excited at all! #bullshit #fuckoff #annoyed  #fakefamiley #notclose #ugly #thefuckyoumean,everyone,#annoyed,,,
en,807960172371083264,807960172371083264,2016-12-11T14:48:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1441894668,Twitter for iPhone,Lmfao HUH? Uh what?! I do not feel bad for you one bit..yeah you cute but not that cute 😂😂#annoyed http://someurl,everyone,#annoyed,,,
en,807959848914718720,807959848914718720,2016-12-11T14:46:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22982530,Twitter for iPhone,Parents yet again slating me for going back to uni. Would be great if I actually had some encouragement for a change #🖕🏻#annoyed,everyone,#annoyed,,,
en,807958555726848000,807958555726848000,2016-12-11T14:41:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92488731,Twitter for iPhone,Waiting game is on!😤 #annoyed #pissedoff #mad #angry,everyone,#annoyed,,,
en,807958416832466944,807958416832466944,2016-12-11T14:41:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92488731,Twitter for iPhone,I hate it when u keep waiting for something and u dont have any bloody idea when is it gonna happen... #annoyed #pissedoff #mad #angry,everyone,#annoyed,,,
en,807951836040806400,807952020778917888,2016-12-11T14:15:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",143152881,Twitter for iPhone,@someuser order TYQTVSL Tomorrow is business day 12 and half the order hasnt even shipped yet. #annoyed,everyone,#annoyed,143152881,,"[{'type': 'replied_to', 'id': '807951836040806400'}]"
en,807939971294187520,807939971294187520,2016-12-11T13:27:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409711646,Instagram,Noted!| .| .| #annoyed #getbored http://someurl,everyone,#annoyed,,,
en,807935336990928896,807935336990928896,2016-12-11T13:09:29.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2925289926,Twitter for Android,"Booked an Uber pool for 2,only to find 3 passengers besides the driver already! @someuser cant be that difficult to match rides ! #Annoyed",everyone,#annoyed,,,
en,807932832463147008,807932832463147008,2016-12-11T12:59:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",26514572,Twitter for iPhone,Anyone else do an IOS 10 update and your wifi seems to disappear? Had I known I wouldnt of done the update 🙄 #annoyed @someuser,everyone,#annoyed,,,
en,807925625906413569,807925625906413569,2016-12-11T12:30:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",520401311,Twitter Web App,.@someuser NOT AGAIN! Low water pressure? need to put the washing on and there is hardly any water.Becoming a regular thing nw #Annoyed,everyone,#annoyed,,,
en,807906681028022272,807906681028022272,2016-12-11T11:15:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",790383,Twitter Web Client,hate how the music is always louder than the speaking parts on movies #annoyed  #2loud #monster2003 #amazonprimevideo,everyone,#annoyed,,,
en,807904263817064448,807904263817064448,2016-12-11T11:06:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1446385752,Twitter for iPhone,Fucking work again nobody knows whats happening and everyone expects me to be able to fix it. #Annoyed #Working,everyone,#annoyed,,,
en,807903580283772930,807903580283772930,2016-12-11T11:03:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",745651644436647937,Twitter for Android,"To think that I treated as a good friend?, Then you filthy big bitch back stabbed me?I pity you! I thought youre a good friend..| #Annoyed",everyone,#annoyed,,,
en,807897486148804608,807897486148804608,2016-12-11T10:39:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54809861,Instagram,"Cmon apple, enough of this and fix the problem! #iwatch #applewatch #apple #annoyed http://someurl",everyone,#annoyed,,,
en,807887001135579136,807887001135579136,2016-12-11T09:57:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",467344596,Twitter for iPhone,@someuser check but no info! Also does not show my return from Monday! #annoyed,everyone,#annoyed,552619927,,
en,807878504029294592,807878504029294592,2016-12-11T09:23:39.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",4354139956,Twitter for iPhone,@someuser I have been waiting for a first class signed for parcel for 11 days now. Are there delays??? #annoyed #frustrated,everyone,#annoyed,96965958,,
en,807866498710720513,807866498710720513,2016-12-11T08:35:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1482783277,Twitter for iPhone,@someuser Home from holiday & no hot water after having my boiler serviced prior. Luckily an engineer due to visit today #callout #annoyed,everyone,#annoyed,46630225,,
en,807861993637957633,807861993637957633,2016-12-11T08:18:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170820429,Twitter for iPhone,So freaken complicated! #annoyed #LikeAlways,everyone,#annoyed,,,
en,807861766801723392,807861766801723392,2016-12-11T08:17:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",11555482,Twitter for iPhone,People love authentic. Work smarter: not harder. Your life is not a movie. 🙄#annoyed,everyone,#annoyed,,,
en,807858674047873025,807858674047873025,2016-12-11T08:04:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775726796574711808,Twitter for iPhone,Ugh been working on the Vlog since this morning something is wrong with my editor.. #annoyed #youtuberproblems #vlogmas,everyone,#annoyed,,,
en,807857912857165824,807857912857165824,2016-12-11T08:01:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",763478227818078208,Twitter for iPhone,"1st wkend of for 3 wks,he was up at 5 yesterday for work no lie in together since York hes already up friggin MOTD #annoyed",everyone,#annoyed,,,
en,807856681761656832,807856681761656832,2016-12-11T07:56:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806776004911853574,Twitter Web Client,Hey motherfuckers :D | #Annoyed| #feelingfestive,everyone,#annoyed,,,
en,807850642945560576,807850642945560576,2016-12-11T07:32:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",146306944,Twitter for Android,Love it when i waste my time. #disappointed #annoyed,everyone,#annoyed,,,
en,807849893977092096,807849893977092096,2016-12-11T07:29:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282665057,Twitter for Android,Why dont the snapchat filters work on my cats????? #annoyed,everyone,#annoyed,,,
en,807834264951721984,807834264951721984,2016-12-11T06:27:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2734775493,Twitter for iPhone,I work at 8a and now I cant sleep. GREAT🙄😥 oh and plus I work a 14 hour shift tm.... #annoyed,everyone,#annoyed,,{'place_id': '2bc924d1d7f7604d'},
en,807834262523232256,807834262523232256,2016-12-11T06:27:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",220569309,Twitter for iPhone,Even when Im being BLUNT AF.. mother fuckers still dont get it.. #annoyed,everyone,#annoyed,,,
en,807823573066936321,807823573066936321,2016-12-11T05:45:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",64971432,Twitter for iPhone,When family members tried to find an excuse rather admitting they are wrong ... #annoyed,everyone,#annoyed,,,
en,807821264157048832,807821264157048832,2016-12-11T05:36:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2542127640,Twitter for iPhone,Sometimes it is really really hard to be understanding #annoyed,everyone,#annoyed,,,
en,807820877660323840,807820877660323840,2016-12-11T05:34:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704855843917836288,Twitter for iPhone,Dealt with my first rude customer tonight. never been so tested in my life. 🙄🙄 #annoyed,everyone,#annoyed,,,
en,807816163564683264,807816293483212800,2016-12-11T05:16:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",753359892,Twitter for iPhone,Should know babies fucking cry sometimes. Get over it!!! #Annoyed,everyone,#annoyed,753359892,,"[{'type': 'replied_to', 'id': '807816163564683264'}]"
