reply_settings,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
everyone,266461051753738242,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266461051753738242,singiiiiinngggg Wauuuu #Fantastic Baby,2012-11-08T08:44:00.000Z,Tuitwit,45110110,nl,#fantastic,,,
everyone,266432164327985152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266432164327985152,Marlin Monroe #maralinmonroe #universalstudios #lovely #la  #hollywood #california #fantastic http://someurl,2012-11-08T06:49:12.000Z,Instagram,219817657,nl,#fantastic,,,
everyone,266292615375384577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266292615375384577,vaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaan peeeeeeeeeeeeeeeeeersie........ #MUFC #Fantastic,2012-11-07T21:34:41.000Z,Mobile Web,495827400,nl,#fantastic,,,
everyone,265915731835748352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265916427293306881,@someuser AJAX 1-2 Siem de Jong twice! #fantastic,2012-11-06T20:39:51.000Z,Twitter for Android,307256114,nl,#fantastic,"[{'type': 'replied_to', 'id': '265915731835748352'}]",,105297123
everyone,265520531955134464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265520531955134464,road work on van voorhis? #fantastic.,2012-11-05T18:26:42.000Z,Twitter for iPhone,22991534,nl,#fantastic,,,
everyone,265175086607249410,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",265176204942929920,@someuser druk genoeg haha de  zondag is gewoon heerlijk! 23:00 - 04:00 #JIMMYWOO #Fantastic,2012-11-04T19:38:28.000Z,Twitter for iPhone,410174131,nl,#fantastic,"[{'type': 'replied_to', 'id': '265175809684303872'}]",,40451323
everyone,265175086607249410,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",265175086607249410,Je week even goed afsluiten en je nieuwe week positief tegemoet gaan doe je natuurlijk op #Fantastic jimmyw http://someurl,2012-11-04T19:34:02.000Z,Instagram,410174131,nl,#fantastic,,,
everyone,265147085828009984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265147085828009984,RT @someuser @someuser @someuser SOWIESO!!! #fantastic word weer gekkenhuis 2nite!  http://someurl,2012-11-04T17:42:46.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,265146955078959105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265146955078959105,RT @someuser @someuser @someuser  en ik hebben het eerste verzoekje van vanavond: BANDS A MAKE HER DANCE REMIX #Fantastic,2012-11-04T17:42:14.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,265145647810879488,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",265146165786451968,@someuser @someuser SOWIESO!!! #fantastic word weer gekkenhuis 2nite!  http://someurl,2012-11-04T17:39:06.000Z,Echofon,23373885,nl,#fantastic,"[{'type': 'replied_to', 'id': '265145647810879488'}]",,15253319
everyone,265145647810879488,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",265145647810879488,@someuser @someuser  en ik hebben het eerste verzoekje van vanavond: BANDS A MAKE HER DANCE REMIX #Fantastic,2012-11-04T17:37:03.000Z,Twitter Web Client,15253319,nl,#fantastic,,,23373885
everyone,265131997498851328,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",265131997498851328,Vanavond #Fantastic in de @someuser met @someuser #ZinIn,2012-11-04T16:42:48.000Z,UberSocial for BlackBerry,57999472,nl,#fantastic,,,
everyone,264358443912138753,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264358443912138753,R.I.P. Lebbeus Woods #architecture #fantastic  http://someurl,2012-11-02T13:28:59.000Z,Safari on iOS,108797092,nl,#fantastic,,,
everyone,264112659174146049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264112659174146049,HAHAHAHA helicopter cat! :) #fantastic,2012-11-01T21:12:19.000Z,Twitter for iPhone,52484637,nl,#fantastic,,,
everyone,263798319061557248,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",263798319061557248,RT @someuser Werewolves Of London!  http://someurl| | Warren Zevon #Fantastic!| | #RN4FM,2012-11-01T00:23:15.000Z,Hootsuite,381789853,nl,#fantastic,,,
everyone,263756628808052736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263756628808052736,"En ik sluit deze halloween avond af met Mamma Mia, Meryl Streep, Dancing Queen en Waterloo. #fanTAStic",2012-10-31T21:37:35.000Z,Twitter Web Client,124794925,nl,#fantastic,,,
everyone,263666505839960064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263666505839960064,Verder was het een sportieve wedstrijd #Fifa12  #LikeforLikes  #Like #Sportive #Game #Fantastic #Followhim http://someurl,2012-10-31T15:39:28.000Z,Instagram,275440191,nl,#fantastic,,,
everyone,263237410077417472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263237410077417472,Wat was het gezellig #Fantastic #Justblaze #Ade http://someurl ...,2012-10-30T11:14:23.000Z,Twitter Web Client,282603753,nl,#fantastic,,,
everyone,262820683317407744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262820683317407744,"Loop ik helemaal te stressen omdat mijn bus te laat is, valt mn eerste uur uit. #Fantastic",2012-10-29T07:38:28.000Z,Twitter Web Client,272085028,nl,#fantastic,,,
everyone,262761247026577408,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262761247026577408,HEEL lang zzzzzzzzlapen... (het was een belachelijk mooi weekend! THANX #supersocial @someuser #edelwise #fantastic ),2012-10-29T03:42:17.000Z,Twitter Web Client,233895343,nl,#fantastic,,,
everyone,262597786183290880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262597786183290880,#cheman 1 - 2 bij rust. Wat een beleving wat een sfeer! #Fantastic! O ja 1 doelpunt van #VanPersie...,2012-10-28T16:52:45.000Z,Twitter Web Client,259629917,nl,#fantastic,,,
everyone,262465251411365889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262465251411365889,Foto di snoopdogg http://someurl #fantastic,2012-10-28T08:06:06.000Z,Instagram on iOS,459333734,nl,#fantastic,,,
everyone,262408952690655232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262408952690655232,Dt cloud for Halloween #fantastic,2012-10-28T04:22:24.000Z,Twitter for Android,578407059,nl,#fantastic,,,
everyone,261955642384871424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261955642384871424,Oke 2 dekens extra erbij en lig nog te shaken van de kou #fantastic,2012-10-26T22:21:06.000Z,UberSocial for BlackBerry,235687457,nl,#fantastic,,,
everyone,261754938043027456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261754938043027456,Een meisje van achter knuffelen #fantastic !!,2012-10-26T09:03:35.000Z,Twitter for Android,419544896,nl,#fantastic,,,
everyone,261625734118912000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261625734118912000,Zombieland 😍 #fantastic,2012-10-26T00:30:10.000Z,Twitter for iPhone,377621465,nl,#fantastic,,,
everyone,261475482552377344,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261475482552377344,RT @someuser In november gaan we rustig verder! #fantastic http://someurl,2012-10-25T14:33:07.000Z,Twitter for iPhone,25730008,nl,#fantastic,"[{'type': 'retweeted', 'id': '261452211043835905'}]",,
everyone,261452211043835905,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261452211043835905,In november gaan we rustig verder! #fantastic http://someurl,2012-10-25T13:00:39.000Z,Instagram,282603753,nl,#fantastic,,,
everyone,260878804833140736,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260878804833140736,RT @someuser RT @someuser @someuser lda_ en ik zijn hardgegaan op de #fantastic #mixtape van @someuser losgegaan in de ... ht ...,2012-10-23T23:02:08.000Z,Twitter for iPhone,26230408,nl,#fantastic,"[{'type': 'retweeted', 'id': '260873882456715264'}]",,
everyone,260873882456715264,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260873882456715264,RT @someuser @someuser lda_ en ik zijn hardgegaan op de #fantastic #mixtape van @someuser losgegaan in de ... http://someurl,2012-10-23T22:42:35.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,260868699769155584,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260868699769155584,RT @someuser @someuser lda_ en ik zijn hardgegaan op de #fantastic #mixtape van @someuser losgegaan in de Auto en http://someurl ...,2012-10-23T22:21:59.000Z,Twitter for iPhone,23373885,nl,#fantastic,"[{'type': 'retweeted', 'id': '260865018889908224'}]",,
everyone,260865018889908224,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260865018889908224,@someuser lda_ en ik zijn hardgegaan op de #fantastic #mixtape van @someuser losgegaan in de Auto en http://someurl,2012-10-23T22:07:21.000Z,Instagram,410174131,nl,#fantastic,,,249855000
everyone,260790536384942080,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",260790536384942080,"inderdaad, bestaat er al zon bullshit bingo kaart voor apple events? #amazing #incredible #fantastic",2012-10-23T17:11:23.000Z,TweetDeck,1619051,nl,#fantastic,,,
everyone,260392696676503552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260392696676503552,Ik ben een fanta aan het drinken.. O_o Does this make me.. #FANTAstic ?!?!,2012-10-22T14:50:31.000Z,Twitter for BlackBerry®,514981750,nl,#fantastic,,,
everyone,260315140166123520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260315140166123520,"Wakker worden met vermoeide voeten, blauwe plekken, barstende koppijn en de Mixtape van Just Blaze in mn hoofd.. #Fantastic #hangover",2012-10-22T09:42:20.000Z,Twitter for iPhone,47338689,nl,#fantastic,,,
everyone,260221437095325696,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260221437095325696,RT @someuser Ojaa en voor de mensen die het willen weten het was bommetjeVOL #Fantastic,2012-10-22T03:29:59.000Z,UberSocial for iPhone,40294402,nl,#fantastic,"[{'type': 'retweeted', 'id': '260202361161666560'}]",,
everyone,260215963486654465,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260215963486654465,RT @someuser Wauw wat een avond ben verliefd op iedereen geworden wat een Holo ben ik... #FANTASTIC,2012-10-22T03:08:14.000Z,Twitter for BlackBerry®,268908910,nl,#fantastic,"[{'type': 'retweeted', 'id': '260207056815017984'}]",,
everyone,260212520483188736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260212520483188736,#fantastic doet dr naam eer aan!!! We gaan lekkerrrrr oeh oeh oeh http://someurl,2012-10-22T02:54:34.000Z,Instagram,410174131,nl,#fantastic,,,
everyone,260209205930233856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260209205930233856,RT @someuser Wauw wat een avond ben verliefd op iedereen geworden wat een Holo ben ik... #FANTASTIC// Fijn dat je er was! X,2012-10-22T02:41:23.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,260207056815017984,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260207056815017984,Wauw wat een avond ben verliefd op iedereen geworden wat een Holo ben ik... #FANTASTIC,2012-10-22T02:32:51.000Z,UberSocial for iPhone,24667631,nl,#fantastic,,,
everyone,260202361161666560,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260202361161666560,Ojaa en voor de mensen die het willen weten het was bommetjeVOL #Fantastic,2012-10-22T02:14:11.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,260158707462176768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260158707462176768,Het was geweldig! #wicked #musical #fantastic #music #reneevanwegberg #ianthetavernier #jimbakkum #love #the http://someurl,2012-10-21T23:20:44.000Z,Instagram,112826198,nl,#fantastic,,,
everyone,260070012843339776,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",260070012843339776,"Thuis blijven, #Dailyrich (Viproom) of #Fantastic (Jimmy Woo)? Lastig...",2012-10-21T17:28:17.000Z,Echofon,55817009,nl,#fantastic,,,
everyone,260055517366472704,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260055517366472704,RT @someuser Yours Truly gister was een groot succes!! Nu vanavond met laatste beetje kracht ADE afsluiten in de Jimmy Woo #fantastic,2012-10-21T16:30:41.000Z,Twitter Web Client,282603753,nl,#fantastic,"[{'type': 'retweeted', 'id': '260055052620816384'}]",,
everyone,260055052620816384,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260055052620816384,Yours Truly gister was een groot succes!! Nu vanavond met laatste beetje kracht ADE afsluiten in de Jimmy Woo #fantastic,2012-10-21T16:28:50.000Z,Twitter for Android,301981005,nl,#fantastic,,,
everyone,260054100719329284,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260054100719329284,RT @someuser RT @someuser  @someuser het is nog niet afgelopen! vanavond komt nog de closing #Fantastic met @someuser @someuser,2012-10-21T16:25:03.000Z,Hootsuite,54217940,nl,#fantastic,,,
everyone,260018833719427072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260018833719427072,RT @someuser  @someuser het is nog niet afgelopen! vanavond komt nog de closing #Fantastic met @someuser @someuser,2012-10-21T14:04:55.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,259955315368402944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259955315368402944,RT @someuser De tofste ADE ever en we zijn nog niet klaar..vanavond Jimmy Woo #Fantastic om de beestenboel goed ... http://someurl,2012-10-21T09:52:31.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,259953989360160769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259953989360160769,De tofste ADE ever en we zijn nog niet klaar..vanavond Jimmy Woo #Fantastic om de beestenboel goed af te sluiten met mijn held Just Blaze!,2012-10-21T09:47:15.000Z,Twitter for iPhone,47338689,nl,#fantastic,,,
everyone,259879914629636096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259879914629636096,DANCE huuu~ I WANNA DANCE DAN DAN DAN DAN DANCE| #Fantastic Baby - Big Bang,2012-10-21T04:52:54.000Z,Facebook,231029736,nl,#fantastic,,,
everyone,259323502102994945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259323502102994945,RT @someuser Zondag Gewoon Blazen @someuser #Fantastic,2012-10-19T16:01:55.000Z,Hootsuite,54217940,nl,#fantastic,,,
everyone,259304529030426624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259304529030426624,Zondag Gewoon Blazen @someuser #Fantastic,2012-10-19T14:46:32.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,258953606282215425,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258953606282215425,#Fantastic ce soir !!!!  WOOPWOOP,2012-10-18T15:32:05.000Z,Twitter Web Client,282625530,nl,#fantastic,,,
everyone,258645805093752832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258645805093752832,#Fantastic #JimmyWoo met young ijsco @someuser #HigherGround @someuser  was de boxfilets aan het murdere http://someurl,2012-10-17T19:08:59.000Z,Instagram,68766454,nl,#fantastic,,,
everyone,258498126455922688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258498126455922688,met een half uurtje om de kost! en dan de hele middag vrij! #fantastic,2012-10-17T09:22:10.000Z,Twitter Web Client,44145283,nl,#fantastic,,,
everyone,257963837817507840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257963837817507840,Broken Door - Angel: http://someurl via @someuser #goodnight #angel #sweet #dreams #fantastic #song #love #brokendoor <3,2012-10-15T21:59:06.000Z,Twitter for Websites,321356390,nl,#fantastic,,,
everyone,257844256503373824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257844256503373824,Kan niet wachten op wat #ADE allemaal voor ons in petto heeft #JIMMYWOO #Fantastic,2012-10-15T14:03:55.000Z,Twitter for iPhone,410174131,nl,#fantastic,,,
everyone,257844108788379648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257844108788379648,Ik ben aan t nagenieten van #Fantastic in de #JIMMYWOO gister. Er werd gewoon even een optreden weggegeven door #NEXT #wifey,2012-10-15T14:03:20.000Z,Twitter for iPhone,410174131,nl,#fantastic,,,
everyone,257355005898661892,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257355005898661892,Kijk naar Frozen World van Nigel Marvin #fantastic,2012-10-14T05:39:49.000Z,Twitter for Android,467368635,nl,#fantastic,,,
everyone,257124515392417792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257124515392417792,#me #doll #fantastic #love http://someurl  *toel @someuser,2012-10-13T14:23:56.000Z,Twitter for Websites,334545435,nl,#fantastic,,,
everyone,256777424891691009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256777424891691009,Deze maand is t weer zo ver!!!! #Fantastic #JimmyWoo #Steel 28 oktober ga ik weer rocken!!  http://someurl,2012-10-12T15:24:43.000Z,Echofon,39236145,nl,#fantastic,,,
everyone,256722590020804609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256722590020804609,£100 off Zeiss varifocals @someuser #wigan http://someurl #fantastic| http://someurl,2012-10-12T11:46:49.000Z,Hootsuite,505899641,nl,#fantastic,,,
everyone,256500184786288641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256501483447660544,@someuser @someuser hahahahhahahahhaa!!!!!! #fantastic xx,2012-10-11T21:08:13.000Z,Twitter for iPhone,418230613,nl,#fantastic,"[{'type': 'replied_to', 'id': '256500184786288641'}]",,492036504
everyone,255806394597519360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255806394597519360,een relatie waar me meid pijpt als geen ander...#fantastic,2012-10-09T23:06:11.000Z,TweetDeck,373553241,nl,#fantastic,,,
everyone,255767161656729601,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255767161656729601,RT @someuser @someuser @someuser @someuser ik heb toestraks nog bejaarde gangbang gehouden #fantastic,2012-10-09T20:30:17.000Z,Twitter for iPhone,455732093,nl,#fantastic,"[{'type': 'retweeted', 'id': '255766697032699905'}]",,
everyone,255766801215008768,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",255766801215008768,"@someuser @someuser @someuser @someuser ik heb toestraks nog bejaarde gangbang gehouden #fantastic chris , bah.",2012-10-09T20:28:51.000Z,Twitter for BlackBerry®,282595598,nl,#fantastic,,,
everyone,255766400398938112,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",255766697032699905,@someuser @someuser @someuser ik heb toestraks nog bejaarde gangbang gehouden #fantastic,2012-10-09T20:28:27.000Z,Twitter for BlackBerry®,323969431,nl,#fantastic,"[{'type': 'replied_to', 'id': '255766400398938112'}]",,455732093
everyone,255134372087361537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255134372087361537,"RT @someuser @someuser is hier toch een partijtje tof aan het doen jeeetje! » Jij kon er ook wat van hoor, uitslover! #Fantastic #JimmyWoo",2012-10-08T02:35:49.000Z,UberSocial for BlackBerry,39590191,nl,#fantastic,,,
everyone,255037783486365696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255037783486365696,Sitges #sitges #sitges2012 #sciencefiction #kingkong #screen #film #fantastic #theimpossible  http://someurl,2012-10-07T20:12:00.000Z,Instagram,339487582,nl,#fantastic,,,
everyone,253560132238192641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255009725400375297,@someuser Gaan we vanavond een dansje wagen in de Jimmy Woo? #Fantastic #Fun,2012-10-07T18:20:31.000Z,Twitter for iPhone,521668468,nl,#fantastic,"[{'type': 'replied_to', 'id': '253560132238192641'}]",,332752726
everyone,254969348341518336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254969348341518336,Sitges #terror #fantàstic #horror #festival #cinema #catalunya http://someurl,2012-10-07T15:40:04.000Z,Instagram,108922985,nl,#fantastic,,,
everyone,254952752126517249,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",254952752126517249,"RT @someuser Vanavond Jimmy woo met @someuser echt al de hele dag zin in! #Fantastic #LOVELY » Yeahhh, dat wordt weer livesetje opnemen!",2012-10-07T14:34:07.000Z,UberSocial for BlackBerry,39590191,nl,#fantastic,,,
everyone,254944308094984192,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254944308094984192,RT @someuser Vanavond Jimmy woo met @someuser echt al de hele dag zin in! #Fantastic #LOVELY,2012-10-07T14:00:34.000Z,Twitter for iPhone,49923071,nl,#fantastic,"[{'type': 'retweeted', 'id': '254938270339825664'}]",,
everyone,254938270339825664,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254938270339825664,Vanavond Jimmy woo met @someuser echt al de hele dag zin in! #Fantastic #LOVELY,2012-10-07T13:36:34.000Z,Echofon,55817009,nl,#fantastic,,,
everyone,254916867007840256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254916867007840256,Sitges 2012 #sitges2012 #sitges #festival #cinema #terror #fantastic  #horror #film #sciencefiction  http://someurl,2012-10-07T12:11:31.000Z,Instagram,339487582,nl,#fantastic,,,
everyone,254908443834605569,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",254908443834605569,SITGES #terror #festival #international #cinema #fantàstic #catalunya http://someurl,2012-10-07T11:38:03.000Z,Instagram,108922985,nl,#fantastic,,,
everyone,254799425577287681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",254799425577287681,dude big bird is on snl haha #fantastic,2012-10-07T04:24:51.000Z,Twitter for iPhone,343115843,nl,#fantastic,,,
everyone,254799395319582720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254799395319582720,Yo big bird is on snl #fantastic,2012-10-07T04:24:44.000Z,Twitter for iPhone,452608222,nl,#fantastic,,,
everyone,254678391649873920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254678391649873920,Zow lekker om na een lange dag lekker in je bed te gaan liggen #nu #in #mn #lekkeree #bedje #sow #fantastic,2012-10-06T20:23:54.000Z,Twitter for iPhone,351827980,nl,#fantastic,,,
everyone,254270011206680577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254270011206680577,In #Lille voor de opening van Lille #fantastic . Top event! http://someurl,2012-10-05T17:21:09.000Z,UberSocial for BlackBerry,21988086,nl,#fantastic,,,
everyone,254224276507463680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254224276507463680,"morgenochtend weer hockeytraining, lekker om 9u al op t veld staan #fantastic",2012-10-05T14:19:25.000Z,Twitter for iPad,263620583,nl,#fantastic,,,
everyone,254095689586458624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254095689586458624,Eminen on SNL #fantastic,2012-10-05T05:48:27.000Z,Twitter SMS,255753018,nl,#fantastic,,,
everyone,253649102347329536,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",253649102347329536,liever geef je me fanta xD #Fantastic :D,2012-10-04T00:13:53.000Z,Twitter Web Client,435355621,nl,#fantastic,,,
everyone,253296691527172096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",253296691527172096,GD is #FANTASTIC,2012-10-03T00:53:31.000Z,erased_2928957,439836573,nl,#fantastic,,,
everyone,253075364660801536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",253075364660801536,Een fantasierijke vakantie in Rijsel http://someurl #vakantie #travel #FANTASTIC,2012-10-02T10:14:03.000Z,Twitter Web Client,263074566,nl,#fantastic,,,
everyone,252750544110747650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252750544110747650,RT @someuser @someuser gaat heerlijk op de laatste Nsync #Fantastic // hahahahah!!!! Afterpartyyyyyy!!!!!,2012-10-01T12:43:20.000Z,UberSocial for BlackBerry,57999472,nl,#fantastic,,,
everyone,252597223873982464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252597223873982464,@someuser gaat heerlijk op de laatste Nsync #Fantastic,2012-10-01T02:34:05.000Z,Twitter for iPhone,15253319,nl,#fantastic,,,57999472
everyone,252578847126609922,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252578847126609922,Kan ik al met een winterslaap beginnen in de herfst? #Fantastic dreams twitches,2012-10-01T01:21:04.000Z,UberSocial for iPhone,24667631,nl,#fantastic,,,
everyone,252471892659826689,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252471892659826689,RT @someuser Vanavond Fantastic Females in de @someuser @someuser ga je weer slopen?! #Master #Fantastic #LadyBiertje #ZinIn,2012-09-30T18:16:04.000Z,UberSocial for iPhone,24667631,nl,#fantastic,"[{'type': 'retweeted', 'id': '252429992124874753'}]",,
everyone,252469791112183809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252469791112183809,Heb zon zin in morgen school en ben half 4 uit #fantastic,2012-09-30T18:07:43.000Z,UberSocial for BlackBerry,307361117,nl,#fantastic,,,
everyone,252445743707729922,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252445743707729922,"RT @someuser Alsof het niets is... Wat een pardieee week was dit, en om het goed af te sluiten vanavond #fantastic #jimmywoo (set time ...",2012-09-30T16:32:10.000Z,Twitter Web Client,282603753,nl,#fantastic,"[{'type': 'retweeted', 'id': '252382864279207937'}]",,
everyone,252435339799576576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252435339799576576,ajeb2 wit htset. #bbang #fantastic,2012-09-30T15:50:49.000Z,Mobile Web,326652465,nl,#fantastic,,,
