lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,referenced_tweets,geo
nl,790246810417856512,790246810417856512,2016-10-23T17:41:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",123517448,Twitter for Android,@someuser  inspireert leerkrachten en studenten met georganiseerd bezoek aan de grootste kunststofbeurs ter wereld. #Happy http://someurl,everyone,#happy,2904934618,,
nl,790245858566627328,790245858566627328,2016-10-23T17:37:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1867502430,Twitter for iPhone,Laatste dagje werken bij #legoworld gehad. Vier top dagen gedraaid 👌🏻 nu lekker naar huis! #hardworkpaysoff #happy #tired,everyone,#happy,,,
nl,790236668611727361,790236668611727361,2016-10-23T17:01:18.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",176868630,Twitter for iPad,5e plaats voor @someuser op de #ironman703miami #happy #respect 👍🏼👊🏼💪🏼🍾🏆 http://someurl,everyone,#happy,,,
nl,790228446408572928,790228446408572928,2016-10-23T16:28:38.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",82439891,Facebook,Samen met mijn blije ballon! #happy #ballon #balloon #ballonnen #kleinekindjesopstap #Amsterdam #ADE #Temazo... http://someurl,everyone,#happy,,,
nl,790215401833504768,790215401833504768,2016-10-23T15:36:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454798129,Instagram,#family #sunday #sunnyday☀️ #nieuwpoortbad #happy @ Nieuwpoort International Boat Show http://someurl,everyone,#happy,,,
nl,790211553417125888,790211553417125888,2016-10-23T15:21:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46442112,Instagram,12 km en 3 bruggen. Bijna klaar voor #7hloop #running #ikloophard #happy http://someurl,everyone,#happy,,,
nl,790193812937277440,790193812937277440,2016-10-23T14:11:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1366603093,Twitter for iPhone,Rijlesjes ingeschreven😁😁 #happy,everyone,#happy,,,
nl,790190643167408128,790190643167408128,2016-10-23T13:58:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3016366122,Instagram,"Super Dinner, Dinner Super.| .| #Dinner #MacaroniPanggang #KulinerBogor #NomNom #Yummy #Happy... http://someurl",everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [106.80302, -6.58875]}, 'place_id': '7de6ca1c306ad94e'}"
nl,790159218754060289,790159218754060289,2016-10-23T11:53:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58570674,Instagram,#ragdoll #aiko #happy #sunday #zetel is te klein http://someurl,everyone,#happy,,,
nl,790156431131422720,790156431131422720,2016-10-23T11:42:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228638422,Instagram,SWAT+Zombie! | #DanTheMan #game #android #play #enjoy #happy http://someurl,everyone,#happy,,,
nl,790150027972861952,790150027972861952,2016-10-23T11:17:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",749461227601063937,Twitter Web Client,#happy 2b hardcore vol 3 kristin kreuk sex fuck http://someurl,everyone,#happy,,,
nl,790126415249305600,790126415249305600,2016-10-23T09:43:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",106794214,Twitter for Android,Mijn foto van de week. Ik ben trots! #family #happy #proudmommies http://someurl,everyone,#happy,,,
nl,790103806621212672,790103806621212672,2016-10-23T08:13:21.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",465417409,Twitter Web Client,RT @someuser Iedereen wil een gelukkige moeder zijn en hebben. Maar hoe? Wendy heeft de tips voor jou! http://someurl #geluk...,everyone,#happy,,"[{'type': 'retweeted', 'id': '790103033598373888'}]",
nl,790103033598373888,790103033598373888,2016-10-23T08:10:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2882447693,Hootsuite,Iedereen wil een gelukkige moeder zijn en hebben. Maar hoe? Wendy heeft de tips voor jou! http://someurl #gelukkig #happy http://someurl,everyone,#happy,,,
nl,790098186081865728,790098186081865728,2016-10-23T07:51:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",747538847811112961,Twitter for iPhone,RT @someuser Laatste werkdag gehad bij mn werkgever.. & volgende week starten bij mij nieuwe werkgever! #positief #happy,everyone,#happy,,"[{'type': 'retweeted', 'id': '787044224411766784'}]",
nl,790094820933046272,790094820933046272,2016-10-23T07:37:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",787224486177275904,Twitter for iPhone,"Wanneer je goed om je heen kijkt, zul je merken dat er altijd iets moois te zien valt! #verwondering #glimlach #happy #lifecoach #dankbaar http://someurl",everyone,#happy,,,
nl,790077287609819136,790077287609819136,2016-10-23T06:27:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",331704180,Linkis: turn sharing into growth,"#happy zijn door #DOM te doen! Hoe kun je zelf je #geluk beïnvloeden? Doen, D.O.M! http://someurl",everyone,#happy,,,
nl,790063649905934336,790063649905934336,2016-10-23T05:33:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250783361,Twitter for Android,#happy #zondag welkom bij ons voor lekker eten en drinken bij #steakhouse #TexasSteak #Sneek 0515425299 reservering gewenst #sneek wij open http://someurl,everyone,#happy,,,
nl,790043967769473024,790043967769473024,2016-10-23T04:15:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160775592,Instagram,Duo gendats!! ❤❤| .| .| .| .| #love #girls #friends #fun #happy #party #smile #boys #summer #selfie... http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [106.993, -6.23944]}, 'place_id': 'bf01cad1aa4e7bed'}"
nl,790027249843961857,790027249843961857,2016-10-23T03:09:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1277034480,Instagram,Sundate with Janet & the kids! 😘💓 #sundate #prive #breakfast #happy #likeashiok @ Privé @ Keppel... http://someurl,everyone,#happy,,,
nl,789986685207580673,789986685207580673,2016-10-23T00:27:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3599766075,Twitter for Android,"RT @someuser: Mocht u mij hebben zien fietsen met een andere fiets aan de hand #Deurne. Deze had ik aangetroffen,  was #gestolen. Ei...",everyone,#happy,,"[{'type': 'retweeted', 'id': '789441167167463424'}]",
nl,789975503180402688,789975503180402688,2016-10-22T23:43:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735710061993984000,Instagram,😆😙😜 @ Leeuloop Bredasdorp #pullingfaces #silly #happy #girls #blueeyedreamer  ✌📷 #SouthAfrica 🌍... http://someurl,everyone,#happy,,,
nl,789968697918119940,789968697918119940,2016-10-22T23:16:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",349106265,Instagram,Late run in Stoke #running #happy #hills #finishinthepub! @ Penkhull http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [-2.1968, 53.0007]}, 'place_id': '5c6453db6560163a'}"
nl,789959843977302016,789959843977302016,2016-10-22T22:41:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3076873497,Twitter Web Client,18 jaar voelt ineens zo volwassenen zene! #happy #happy,everyone,#happy,,,
nl,789928193683759104,789928193683759104,2016-10-22T20:35:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",27451603,Twitter for iPad,Ook weer allemaal mooie stuks van @someuser in mijn kast erbij. En heel fijn samengewerkt! #thankyou #happy,everyone,#happy,,,
nl,789897998402777088,789897998402777088,2016-10-22T18:35:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",182070778,Twitter for iPhone,Zoveel geleerd afgelopen tijd📚en lichaam en geest🙏waren daar een groot onderdeel van #happy😀 http://someurl,everyone,#happy,,,
nl,789879826249154560,789879826249154560,2016-10-22T17:23:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",366363989,Instagram,Almuerzo nac and pop #sabado #sol #niceday #instagrammomet #happy😊 #happyday😊 @ City Bell http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [-58.0542, -34.8589]}, 'place_id': '4afa2757051c5192'}"
nl,789878285085843456,789878285085843456,2016-10-22T17:17:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",8200752,TweetDeck,RT @someuser De Zuiderpoort fietsbrug komt er! http://someurl #fietsstad #grgent #happy,everyone,#happy,,"[{'type': 'retweeted', 'id': '789803531201028097'}]",
nl,789877335738703872,789877335738703872,2016-10-22T17:13:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105550206,Twitter for iPhone,Goede klusdag ! Uitzicht kamer wordt ook steeds mooier #happy http://someurl,everyone,#happy,,,
nl,789870124333498372,789870124333498372,2016-10-22T16:44:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",701683749075996673,Twitter for Android,"Er is weinig beter dan en kom erwtensoep, ciabatta en aioli! #happy",everyone,#happy,,,
nl,789867559533379584,789867559533379584,2016-10-22T16:34:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",24062732,Hootsuite,Cachen in de buurt van Antwerpen én nog een #RondjeVlaanderen vinden!| #Happy| #Geocaching,everyone,#happy,,,
nl,789863177068642308,789863177068642308,2016-10-22T16:17:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1592962160,Instagram,Openhouse#casaaperta#piemonte #nizzamonferrato #happy #successo #amoilmiolavoro#http://someurl #... http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [8.355, 44.77472222]}, 'place_id': '377a4811e5581d4f'}"
nl,789862639048491009,789862639048491009,2016-10-22T16:15:02.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",167854697,Instagram,Lekkere herfstwandeling met de liefste...| | #herfst #fall #autumn🍁 #walk #wandeling #love #happy... http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [5.06837073, 51.56368143]}, 'place_id': 'de4a6927f1d07eca'}"
nl,789838123446435842,789838123446435842,2016-10-22T14:37:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797923236,Twitter for Android,@someuser dankjewel! #HAPPY,everyone,#happy,,,{'place_id': '0de7b29f97eaa34f'}
nl,789836218217496582,789836218217496582,2016-10-22T14:30:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14481125,Instagram,Nina op de bank van Piet! #happy http://someurl,everyone,#happy,,,
nl,789829578344787968,789829578344787968,2016-10-22T14:03:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20328128,Twitter for Android,#moe maar dat is niet gek na een vroege dienst #happy #workingOmaMa,everyone,#happy,,,
nl,789828889728131072,789828889728131072,2016-10-22T14:00:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40196864,Facebook,Team MiSalsa....voorbereiding volgend les blok| #salsa #happy http://someurl,everyone,#happy,,,
nl,789821569925255168,789821569925255168,2016-10-22T13:31:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1177934971,Facebook,Haahaa :p #Soldiers #Gup shup| In #Happy #Mood :p| #Noor Noor (soldier) http://someurl,everyone,#happy,,,
nl,789813863411814404,789813863411814404,2016-10-22T13:01:13.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",356960046,Twitter Web Client,RT @someuser Ooit was dat 112 kilo. Voor de zomer nog 91... #wandelenhelpt #gezondeten ook #happy http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '789739836722806784'}]",
nl,789808886467403776,789808886467403776,2016-10-22T12:41:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",33862234,Twitter for iPhone,"Toprondje kringlopers: eindelijk n Francie 💖, blij met Midge, 70s Barbies, een Fleur en n 90s pop. #happy #collecting http://someurl",everyone,#happy,,,
nl,789804437971804160,789804437971804160,2016-10-22T12:23:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23707819,Twitter Web Client,"RT @someuser Yessss, nieuwe #boeken #lezen #happy #loveit! Nu alleen nog meer tijd, zou fijn zijn... #waarkoopjetijd? http://someurl",everyone,#happy,,"[{'type': 'retweeted', 'id': '789790595363532801'}]",
nl,789803531201028097,789803531201028097,2016-10-22T12:20:10.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",68392153,Twitter Web Client,De Zuiderpoort fietsbrug komt er! http://someurl #fietsstad #grgent #happy,everyone,#happy,,,
nl,789803365257646080,789803365257646080,2016-10-22T12:19:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",324892907,Twitter for iPhone,"Proficiat aan alle vrijwiligers van de 4 Turnhoutse ijssportclubs! Straffe realisatie, dat #ijssportcentrumturnhout! #trots #happy http://someurl",everyone,#happy,,,
nl,789790595363532801,789790595363532801,2016-10-22T11:28:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413086822,Twitter Web Client,"Yessss, nieuwe #boeken #lezen #happy #loveit! Nu alleen nog meer tijd, zou fijn zijn... #waarkoopjetijd? http://someurl",everyone,#happy,,,
nl,789784391488770048,789784391488770048,2016-10-22T11:04:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2816625681,Twitter for iPhone,RT @someuser: ALS ONDERNEMER IETS TE VIEREN? Dan moet u dit zeker zien! http://someurl #ondernemer #viering #feest #happy #...,everyone,#happy,,"[{'type': 'retweeted', 'id': '789530577317859332'}]",
nl,789776926424662016,789776926424662016,2016-10-22T10:34:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",785564368700379136,IFTTT,VR-Ride 🙃 #love #instagood #photooftheday #tbt #beautiful #cute #happy #me #fashion #follo... http://someurl http://someurl,everyone,#happy,,,
nl,789774556621832192,789774556621832192,2016-10-22T10:25:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",554798913,Torrenttop100,"Een #Snapchat-Duim, bestaat dat? #dtv We geven iedereen een plusje die ons toevoegt, maar er komt maar geen einde aan die lijst #happy",everyone,#happy,,,
nl,789772706728337408,789772706728337408,2016-10-22T10:17:41.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1229552594,Twitter for Android,RT @someuser: Nieuw seizoen staat voor de deur en ook paar nieuwe sponsors..Oa @someuser #volgtip #ff| Super gave én warme hoofdde...,everyone,#happy,,"[{'type': 'retweeted', 'id': '789372557615046656'}]",
nl,789748933719457792,789748933719457792,2016-10-22T08:43:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252512250,Twitter for iPhone,"Topweekend voor de boeg! 😍 Voetbal, etentje, Bobbejaanland met het gezin. Bring it on! #happy",everyone,#happy,,,
nl,789745670139838464,789745670139838464,2016-10-22T08:30:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323292646,Instagram,#amizadedemaisde27anos #happy @ Buffet Sapekinhas  Kids e Teen http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.79801291, -23.54017688]}, 'place_id': '32e64dedd065063f'}"
nl,789745043896664068,789745043896664068,2016-10-22T08:27:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323292646,Instagram,#amizadedemaisde27anos #red #blackandred #happy @ Buffet Sapekinhas  Kids e Teen http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.79801291, -23.54017688]}, 'place_id': '32e64dedd065063f'}"
nl,789739836722806784,789739836722806784,2016-10-22T08:07:04.000Z,"{'retweet_count': 3, 'reply_count': 7, 'like_count': 49, 'quote_count': 2}",59751576,Instagram,Ooit was dat 112 kilo. Voor de zomer nog 91... #wandelenhelpt #gezondeten ook #happy http://someurl,everyone,#happy,,,
nl,789730744172154880,789730744172154880,2016-10-22T07:30:56.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",111413701,Twitter for iPhone,"2060.be is terug up&running, in een nieuw jasje! Met ongelooflijk veel dank aan @someuser voor de hulp! #happy #2060mijnbuurt",everyone,#happy,,,
nl,789730109381087232,789730109381087232,2016-10-22T07:28:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102857112,Instagram,#festivalbambu2016 #kotasolo #happy  #enjoy #enjoylife @ Benteng Vastenburg Solo http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [110.83110809, -7.57207489]}, 'place_id': 'aa1d86bcd61a4d55'}"
nl,789714804986568704,789714804986568704,2016-10-22T06:27:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",232286046,Instagram,Zaterdag! Ik heb zon zin in vandaag. | Maak er een mooie dag van! | | #zaterdag #smile #happy... http://someurl,everyone,#happy,,,
nl,789699220349521920,789699220349521920,2016-10-22T05:25:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250783361,Twitter for Android,Goedemorgen #sneek #Friesland SteakHouseTexasSteakSneek welkom bij ons voor lekker eten en drinken #happy #zaterdag #avond 0515425299 #diner,everyone,#happy,,,
nl,789693897857531904,789693897857531904,2016-10-22T05:04:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",3008839598,Google,VLOG Ep.1 #Happy BDay Sampe Bosen: http://someurl via @someuser,everyone,#happy,,,
nl,789666886833217536,789666886833217536,2016-10-22T03:17:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283473719,Instagram,Iqrikzebra ... 😍😍😍| | #yqinbee #rikefarida #wife #happyfamily #happy #bestfriend #beautiful #love... http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [107.606, -6.91278]}, 'place_id': '574b9d7d1295c7b4'}"
nl,789578110270332928,789578110270332928,2016-10-21T21:24:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",274390203,Twitter for iPhone,Onze dochter geniet!!!  alle paarden meiden slapen tussen de paarden! Hoe gaaf! #vakantie #happy @someuser  http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '789563934504132609'}]",
nl,789557040171581440,789557040171581440,2016-10-21T20:00:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2943622307,twidge,Wat moet ik meer melden dan #uitverkoop #sale #aanbieding #op=op http://someurl #Happy 4th of July,everyone,#happy,,,
nl,789538895436414976,789538895436414976,2016-10-21T18:48:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",420350063,Twitter Web Client,@someuser Hier worden we weer vrolijk van! #MeeSchreeuwen zo hard als ik kan. #Happy,everyone,#happy,150608881,,
nl,789530577317859332,789530577317859332,2016-10-21T18:15:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2816625681,Hootsuite,ALS ONDERNEMER IETS TE VIEREN? Dan moet u dit zeker zien! http://someurl #ondernemer #viering #feest #happy #amsterdamgoodcookies http://someurl,everyone,#happy,,,
nl,789529684421795841,789529684421795841,2016-10-21T18:12:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178043633,Tweetbot for iΟS,Vanmiddag #Trolls gezien met de kids! @someuser waar kan ik je geweldige vertaling terugluisteren??? #funny #happy http://someurl,everyone,#happy,,,
nl,789519322410586113,789519322410586113,2016-10-21T17:30:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284517864,Facebook,Fijn weekend allemaal!| #weekend #love #happy #shopping #shoestore #shoes #shoponline #onlineshopping http://someurl,everyone,#happy,,,
nl,789516973633835008,789516973633835008,2016-10-21T17:21:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156608774,Twitter for BlackBerry®,Helemaal geen honger.*raar maar waar * en de koffie mag ook de sloot in vandaag.#happy,everyone,#happy,,,
nl,789484549071863808,789484549071863808,2016-10-21T15:12:39.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",495901700,Twitter for Android,Blij ei. Vanaf morgen weer volop in training! #hardlopen #newbalance #happy http://someurl,everyone,#happy,,,
nl,789479502451802112,789479502451802112,2016-10-21T14:52:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",744146405950898176,Twitter for iPhone,Welkom 100 subs 👌🏼.  PS niet besubben 😂 #happy #100 #100subs http://someurl,everyone,#happy,,,
nl,789473744167239680,789473744167239680,2016-10-21T14:29:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2230393734,Twitter for iPhone,"Klaar met werken, uren gedeclareerd, Vakantie!! Dit weekend boodschappen doen en opruimen/schoonmaken en dan genieten! #happy #bijnaweekend",everyone,#happy,,,
nl,789471085196607488,789471085196607488,2016-10-21T14:19:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86992418,Instagram,#pressplay 🎥 Komolop Cholop #Mood 💃🎵 || #friday #happy #afromusic #dance #spirit #HighMind... http://someurl,everyone,#happy,,,
nl,789458496844664832,789458496844664832,2016-10-21T13:29:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74977801,Twitter Web Client,Over precies 1 uur zijn we weer LIVE! Kijk je dan weer mee? http://someurl #uitzendingvoorjou #items #happy,everyone,#happy,,,
nl,789453138835177472,789453138835177472,2016-10-21T13:07:50.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",135567494,Twitter Web Client,Taak in mijn takenpakket voor stage: Opstellen en uitvoeren promo event Niels Destadsbader Ik kijk er zo naar uit! #happy @someuser,everyone,#happy,,,
nl,789441167167463424,789441167167463424,2016-10-21T12:20:16.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",916968570,Twitter for Android,"Mocht u mij hebben zien fietsen met een andere fiets aan de hand #Deurne. Deze had ik aangetroffen,  was #gestolen. Eigenaar #happy",everyone,#happy,,,
nl,789439877368741888,789439877368741888,2016-10-21T12:15:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74096414,Twitter for iPhone,Heerlijk genieten van de nieuwe CD van @someuser #home #happy http://someurl,everyone,#happy,,,
nl,789437464217812992,789437464217812992,2016-10-21T12:05:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39949936,Twitter Web Client,RT @someuser De #godin en ik vieren vandaag ons 13-jarige jubileum samen. Nog steeds de prachtigste voiture ooit! #CitroenDS #snoek #DS...,everyone,#happy,,"[{'type': 'retweeted', 'id': '789420790483656704'}]",
nl,789402599208394752,789437011081953280,2016-10-21T12:03:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",201229740,Twitter for Android,"@someuser keulen voor mij, maar je moet er wel wat voor neerleggen..wat een prijzen..😕desondanks erg blij  #happy",everyone,#happy,60982241,"[{'type': 'replied_to', 'id': '789402599208394752'}]",
nl,789436365817671680,789436365817671680,2016-10-21T12:01:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42739567,Twitter for Android,Het leuke van mijn werk is dat ik met zoveel verschillende soorten ondernemers en hun teams in gesprek kom.| #inspirerend #leuk #happy,everyone,#happy,,,{'place_id': '754b90d6ec17121d'}
nl,789435968071823361,789435968071823361,2016-10-21T11:59:36.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",201229740,Twitter for Android,Yep gelukt om 2 kaarten te krijgen voor @someuser in Keulen #PhilCollins #keulen #happy,everyone,#happy,,,
nl,789435866741604352,789435866741604352,2016-10-21T11:59:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",91157368,Twitter Web Client,"#Friday Streelmassage met #happy end voor 18+ dame.   Uiteraard zeer discreet, lief, deskundig en hygiënisch!  http://someurl http://someurl",everyone,#happy,,,{'place_id': '54e7b3cf61001218'}
nl,789426412675555328,789426412675555328,2016-10-21T11:21:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",1833303530,Twitter for iPhone,Een actieve dag vandaag #sportdag #antoonschellenscollege @someuser #fit #happy http://someurl,everyone,#happy,,,
nl,789422840818925568,789422840818925568,2016-10-21T11:07:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",202113921,Twitter for Android,"Kasten opgeruimd. Buit: heel veel oortjes, 40 euro aan VVV-bonnen en twee briefjes van €5 #happy",everyone,#happy,,,
nl,789420790483656704,789420790483656704,2016-10-21T10:59:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",130153493,Twitter for Android,De #godin en ik vieren vandaag ons 13-jarige jubileum samen. Nog steeds de prachtigste voiture ooit! #CitroenDS #snoek #DS #happy http://someurl,everyone,#happy,,,
nl,789419491398717440,789419491398717440,2016-10-21T10:54:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1864545955,Twitter for iPad,Vers van de pers! 27e druk van het #dertigersdilemma| | Zie je me #shinen?! #happy! #proud! http://someurl,everyone,#happy,,,
nl,789414067203022848,789414067203022848,2016-10-21T10:32:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",608054804,Twitter for Android,"yoer & ik zijn weer wakker, vandaag wordt ons huisje geschilderd,!🖌🎨 #happy",everyone,#happy,,,
nl,789408573960835072,789408573960835072,2016-10-21T10:10:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",133245308,Twitter for Android,Technisch werkloos wegens werken aan de telenet kabel. Dan maar naar @someuser #top2000 luisteren en terwijl administratie afwerken. #happy,everyone,#happy,,,
nl,789389328975814656,789389328975814656,2016-10-21T08:54:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",240137986,Twitter Web Client,Eindelijk weer RVS bails kunnen inkopen = binnenkort weer RVS glashangers in de shop :) #yes #happy http://someurl,everyone,#happy,,,
