lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,in_reply_to_user_id,referenced_tweets
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:54:48.000Z,Pues esta navidad extraña pero perfecta a su manera y ahora a tomar los últimos drinks con mi familia 🍻🍸🍺 salud!!!| | #LianLoveit #yoCM*#Happy,812944671609651200,812944671609651200,266121609,#happy,,,
es,everyone,Linkis: turn sharing into growth,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:50:08.000Z,#feliznavidad  ⛄❄ porque en #familia siempre todo es mejor ! :) #feliz #happy #family #navidad :) http://someurl,812943499515535364,812943499515535364,399648130,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T08:49:37.000Z,"Muchas Nochebuenas contigo 🙌 #Xmas #happy #smile @ Francisco de Montejo, Mérida, Yuc http://someurl",812943369181818884,812943369181818884,192374641,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-89.64784443, 21.04295561]}, 'place_id': '01566b25bbe7a6d3'}",,
es,everyone,TweetDeck,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-25T08:44:01.000Z,Bownty os desea una #feliznavidad y mucho #amor para estos días especiales #Navidad #christmas #happy #merrychristmas #enjoy #love #Peace http://someurl,812941958066774016,812941958066774016,4828997373,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:38:58.000Z,Tan bendecida! Mi hermosa familia! #merrychristmas #happy... http://someurl,812940687079444480,812940687079444480,190740754,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:32:55.000Z,Feliz Navidad! 🎄✨❤️ #love #family #happy #mipequeñobruno http://someurl,812939165029531648,812939165029531648,193034248,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:32:22.000Z,Feliz Navidad 😂😂😂.... #aidayjuanramon #navidad #merrychristmas #happy #instafunny #funny #blog... http://someurl,812939027636752384,812939027636752384,2456453786,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-5.898889, 37.418056]}, 'place_id': '8c86b8b4cb716103'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:30:10.000Z,Salud por la Navidad! Con mis dos Amores! #merrychristmas #happy #night #in #followforfollow... http://someurl,812938473451626496,812938473451626496,132736427,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-71.661301, 8.603341]}, 'place_id': '01cb69a764a68d10'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T08:24:33.000Z,Familia Caceres Báez - Báez Cárdenas 😊🍾🎉🎅🏻🎅🏻🎅🏻 #Celabration #Xmas #Navidad #Happy #Smile #Primos... http://someurl,812937060319371264,812937060319371264,70183546,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-73.1083745, 7.1166743]}, 'place_id': '015ebf2571d0d8ce'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:22:26.000Z,Quitándome el frío navideño con mama 😍!! #tanbella #navidad #januca #mom #happy #love❤️ @someuser http://someurl,812936527856668672,812936527856668672,288900131,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:22:07.000Z,"😱😍🎁#happy #loveit #bestpresentever @ Rancho Alamo Bonito, Baja California, Mexico http://someurl",812936446751469568,812936446751469568,64907008,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:18:37.000Z,¡Feliz navidad!🎄🎁🎅 #grandma #love #family #happy #Venezuelanpower🇻🇪... http://someurl,812935566606143488,812935566606143488,465212598,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-95.7583, 29.7415]}, 'place_id': '01e74c422dab6107'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:17:53.000Z,"#familia #love #Navidad #happy @ Condominio campestre El Imperio, Carmen de Apicalá http://someurl",812935381909991424,812935381909991424,127613992,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-74.73047751, 4.17985963]}, 'place_id': '00e55555702fc433'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:15:21.000Z,🎄☃️🎁💜 Visitando Xmas 💜🎁☃️🎄 #happy #smile #love #phothooftheday #lovely #lively #xmas... http://someurl,812934746405683200,812934746405683200,253218236,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:15:18.000Z,Mi parcera!💜 andrekar000 | | #cousin #girls #beatiful #happy #merrychristmas #merryxmas #style... http://someurl,812934733227167745,812934733227167745,768816506276835328,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:13:33.000Z,¡Cárdenas!💋 andrekar000 | | #cousins #girls #happy #merrychristmas #merryxmas #style #hairstyle... http://someurl,812934290103074816,812934290103074816,768816506276835328,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:13:27.000Z,💜🎁🎄 La gordita dice feliz navidad ☃🎄🎁  #dog #pet #canelita #happy #smile #love #phothooftheday... http://someurl,812934266073980928,812934266073980928,253218236,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:12:13.000Z,Felices 11 años juntos. Y lo que viene!!!! 🎁❤️🎉👰🏻🎩 #happy #love... http://someurl,812933954697302016,812933954697302016,284730800,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:11:25.000Z,Lo lo quito viene del Machorro mayor!!! #familia #family #familie #grandpa #abuelo #locuras #happy http://someurl,812933757049208832,812933757049208832,198262008,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:11:16.000Z,🎄🎁 con la cosa alonzoadrii 🎁🎄 #happy #smile #love #phothooftheday #lovely #lively #xmas... http://someurl,812933716381052929,812933716381052929,253218236,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:11:09.000Z,La de siempre👭 royelint | | #happy #merrychristmas #merryxmas #style #hairstyle #life #lifeisgood... http://someurl,812933686576320512,812933686576320512,768816506276835328,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:09:06.000Z,Total felicidad! | | #happy #merrychristmas #merryxmas #style #hairstyle #life #lifeisgood #live... http://someurl,812933170270085120,812933170270085120,768816506276835328,#happy,,,
lt,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:05:16.000Z,#happy..x...x...x...x..mas,812932207274770432,812932207274770432,2895880567,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-25T08:01:29.000Z,Me conocen o que? #happy #christmas http://someurl,812931253997449216,812931253997449216,25890384,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T08:00:24.000Z,🎄🎁🍾 #happy #me #summer #white #blue #smile #christmas #like4like @ Mataderos http://someurl,812930983125274625,812930983125274625,805750290,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-58.5, -34.66666667]}, 'place_id': '018f1cde6bad9747'}",,
es,everyone,Linkis: turn sharing into growth,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:43:06.000Z,💕😉 #Christmas #pretty #makeup #fun #party #happy #taptap @ Mexico... http://someurl,812926628510781440,812926628510781440,270110330,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1333, 19.4333]}, 'place_id': 'bfc35dcc7e63252a'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:42:52.000Z,El más pequeño de la familia. #navidad #sábado #hermano #happy http://someurl,812926571665326080,812926571665326080,80879162,#happy,,,
es,everyone,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:42:43.000Z,Otro año de Batman & Flash... ⚡ | #Christmas #Bro #Superheroes #Batman #Flash #DCcomics #Happy http://someurl,812926534541447168,812926534541447168,481463264,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:41:37.000Z,Soy inmensamente rica pues tengo a mi #familia 💙 #merrycristmas #happy #famille #follwme... http://someurl,812926255305662464,812926255305662464,327204152,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:41:18.000Z,Feliz con mis hijos Merry Christmas #bendecida #happy 🙏❤🎄⛄🤗 http://someurl,812926177891516417,812926177891516417,1529619774,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:41:06.000Z,Feliz con la familia en Navidad!! #familytime #Navidad #happy http://someurl,812926126658035712,812926126658035712,164530331,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:40:48.000Z,Noche Buena!!!🎄🎅 #girl #cute #blur #happy #christmastime #hair #hot #cool #fashion #friends... http://someurl,812926052448112640,812926052448112640,110552541,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:39:29.000Z,Dios bendiga tu vida... #happy #merrychristmas #2016 http://someurl,812925719818878976,812925719818878976,145289941,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:33:12.000Z,XMAS 16 #Sisters #RockinAround #Xmas #Happy #Fun #PaloSelfie @ Residencial Xcanatún http://someurl,812924139732402176,812924139732402176,101390232,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:31:24.000Z,Feliz Navidad de parte de los GONZÁLEZ SANTIAGO ❤🎁 #christmas  #holidays  #family #love #happy... http://someurl,812923684012912640,812923684012912640,90040047,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:28:25.000Z,#happy #merrychristmas @ Fracc Lomas de San Genaro http://someurl,812922935845462016,812922935845462016,100661717,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-100.33904547, 25.78147666]}, 'place_id': 'efcdd0cc2919c82a'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:28:21.000Z,Acabaron rápido los festejos pero fue divertido #happy #christmass http://someurl,812922916979490816,812922916979490816,385840306,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-25T07:27:37.000Z,¡Feliz Navidad! 😄🎄🎉⛄❄🍪💝| #rehfisef #navidad #xmas #merryxmas #merrychristmas #therapy #rehabilitacion #feliznavidad #happy #love #familia http://someurl,812922733990440961,812922733990440961,1437260785,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T07:26:41.000Z,Noche buena... | Vaya nochecita... | | #navidad #december #happy #happiness #lovers #music... http://someurl,812922497431572480,812922497431572480,83408297,#happy,,,
it,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-25T07:23:44.000Z,Finally in Colorado! #happy #vacation  #glenwoodsprings #aspen #denver #jetset #happyholidays @someuser http://someurl,812921754024837120,812921754024837120,103205546,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-107.329, 39.5396]}, 'place_id': '7cbee617cc64f301'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:21:17.000Z,...Fue una bella noche buena 💙🎈🎁🎆 Gracias totales mi gente latina 😘 #merrychristmas #happy #love... http://someurl,812921136778313729,812921136778313729,257773971,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-70.6667, -33.45]}, 'place_id': '0010b4cb51ca93d8'}",,
in,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:19:04.000Z,Bobodoran ah 🤗😝😘 #love #happy #instamoment #instaphoto #happy #december #holiday #weekend... http://someurl,812920581825953792,812920581825953792,124739169,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:12:07.000Z,Feliz Navidad 🎄 #family #xmas #happy #dinner http://someurl,812918833136533504,812918833136533504,188221292,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:08:48.000Z,Feliz Navidad a todos! #feliznavidad #merrychristmas #viajar #travel #enjoy #hayquedisfrutar #happy #family #familytrip #coliseo #roma #rome http://someurl,812917996670898180,812917996670898180,351469395,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:07:06.000Z,#christmas #navidad2016 #happy #love #nice #hohohobitches #santaismyhomie 🎉🎊🎈🎄🎄 faltaron ustedes... http://someurl,812917570051391488,812917570051391488,255830560,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:05:47.000Z,💜 Felíz Navidad! #mishito #kiss #christmas #christmaslights #happy #catlover #latepost... http://someurl,812917238860840960,812917238860840960,298344793,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T07:04:39.000Z,#happy #family #xmas #globos #camboya Feliz mi navidad en familia 😙😚😍❤ http://someurl,812916951970414592,812916951970414592,234002175,#happy,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T06:59:19.000Z,#Happy Feliz día del consumismo 😊 http://someurl,812915609574998016,812915609574998016,324553092,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:59:04.000Z,F R E E T I M E #แว่นกลม #holiday #happy #sunday @ Universitas Tadulako (untad) http://someurl,812915549160218624,812915549160218624,3389726902,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [119.89411299, -0.83637708]}, 'place_id': '6d6fa0d34437eff4'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:56:57.000Z,#Happy #Chrismas @ Atlixco Mágico http://someurl,812915017112690689,812915017112690689,107253143,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:55:52.000Z,Mi niña interior recibió su regalo! #happy #feliz #puzzle #rompecabezas #colorfull #loveit... http://someurl,812914742855684096,812914742855684096,33700932,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:54:57.000Z,"#MerryChristmas 🎄🎅🎆🎇🎈| #Smile #Selfie #Happy 🎈🎁☺😊 @ Guayaquil, Ecuador http://someurl",812914510730293248,812914510730293248,245105507,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-79.8833, -2.1833]}, 'place_id': '009924a469d7ace1'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:54:28.000Z,Feliz navidad🎅🎉🎉| #familytime❤ #happy #merrychristmas http://someurl,812914390349606912,812914390349606912,149348248,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:51:49.000Z,Feliz Navidad. | #happychristmas #family #love #outfit #missu #gifts #happy #navidad🎄 #youtuber... http://someurl,812913721328680960,812913721328680960,3253868526,#happy,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-25T06:51:08.000Z,#luisfgp76: Con amigo y coach #feliznavidad #feliz #amigos #friends #happy #gym💪 #coaching #coach @ Cancún http://someurl,812913550297600000,812913550297600000,170336440,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:51:00.000Z,Que se cumplan todos nuestros deseos amor #Navidad #Love #happy 😀😀 http://someurl,812913516428623872,812913516428623872,72188567,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:50:33.000Z,Feliz navidad a todos 😄😄😄| #happy #happylive #live #love #merrychristmas #merry #christmas #art... http://someurl,812913404864184320,812913404864184320,169505088,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:50:26.000Z,"Magic Christmas 🎆🎁🎈#christmas #navidad #love #happy #merrychristmas #bogotá #colombia @ Bogotá,... http://someurl",812913374476599296,812913374476599296,173697558,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-74.0833, 4.6]}, 'place_id': '0161be1b3f98d6c3'}",,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T06:50:16.000Z,luisfgp76 : Con amigo y coach #feliznavidad #feliz #amigos #friends #happy #gym💪 #coaching #coach @ Cancún http://someurl #ShoutO...,812913335284994048,812913335284994048,430386835,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:49:33.000Z,JAJAJAJAJA te amo demasiado papi 😍😍😍👏 | | #inshot #girls #cute #summer #blur #sun #happy #fun #dog... http://someurl,812913153503875072,812913153503875072,227425540,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:48:14.000Z,Feliz navidad #happychristmas #me #cat #catira #happy #diciembre... http://someurl,812912823445716992,812912823445716992,326497146,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-71.20156993, 8.56116638]}, 'place_id': '01acdb9d4686f3f3'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:47:59.000Z,Los amooo son lo mejor familia FELIZZ NAVIDAD!!!! 🎉🎄😘💋🤗🙈 #mannequinchallenge #navidad #happy... http://someurl,812912759264288768,812912759264288768,112051523,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T06:47:44.000Z,"Con el chinito 😂😑 #merrychristmas🎄 #happy #smile #loveyou @ Francisco de Montejo, Mérida, Yuc http://someurl",812912694139482112,812912694139482112,192374641,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-89.64784443, 21.04295561]}, 'place_id': '01566b25bbe7a6d3'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:46:17.000Z,Feliz con los míos #happy @ Edificio Puyehue http://someurl,812912329268625409,812912329268625409,781815552130052096,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-70.42009801, -23.6960165]}, 'place_id': '002442586af0948e'}",,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T06:46:12.000Z,#luisfgp76 : Con amigo y coach #feliznavidad #feliz #amigos #friends #happy #gym💪 #coaching #coach @ Cancún http://someurl,812912309731528704,812912309731528704,488940628,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T06:44:40.000Z,Con amigo y coach #feliznavidad #feliz #amigos #friends #happy #gym💪 #coaching #coach @ Cancún http://someurl,812911925688315904,812911925688315904,1600026319,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-86.8475, 21.1606]}, 'place_id': '6eb95eddb81a6b4b'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:43:23.000Z,Taza de ponche navideña. ¡Feliz Navidad a todos! 🎄🎅❄⛄🍵 #Christmas #Navidad #Ponche #Happy http://someurl,812911602181738496,812911602181738496,61332407,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T06:42:58.000Z,Merry Christmas! 💏🎄 Feliz Navidad! #blessed #beautiful #christmaseve #romanceneverends #happy... http://someurl,812911495872856064,812911495872856064,51172702,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-119.247, 34.4491]}, 'place_id': '7d27a1f115a32664'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:42:20.000Z,Ak con la hermana de otra madre de fiestaaa !!! #happy #merrychristmas #fest #fiesta... http://someurl,812911338217476096,812911338217476096,509171377,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-58.48775592, -34.54892706]}, 'place_id': '018f1cde6bad9747'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:42:02.000Z,"Empezamos con los regalos 🎅✌ #Nigth ##Chrismas ##mom #love #happy @ Guadalupe, Nuevo Leon http://someurl",812911259318423552,812911259318423552,327445700,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-100.267, 25.6833]}, 'place_id': 'b19e24ce42ccd6aa'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:38:18.000Z,Mi familia en noche buena #happy #familia #feliznavidad #love #vida #barba  #cabudare... http://someurl,812910321497206785,812910321497206785,122846569,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:37:17.000Z,Mejor amiga del universo universal| | #friends #night #xmas #life #enjoy #happy #night #smile... http://someurl,812910064713474048,812910064713474048,3881391443,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:36:43.000Z,Feliz Natal 💚🎄🍾| #happy #family  #cute @ Metro Proceres  San Juan De Lurigancho http://someurl,812909925072535552,812909925072535552,389894051,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:34:21.000Z,"Por fin en mis manos Posca te estaba esperando, gracias a toda mi familia, por el regalo. #FelizNavidad #Posca #Happy http://someurl",812909329728831492,812909329728831492,4672982977,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:33:32.000Z,#Happy #Holidays 🎄🎉🎊 @ Bogota Norte http://someurl,812909123952148480,812909123952148480,96804075,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-74.02991723, 4.7608915]}, 'place_id': '01fde51e65075aeb'}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:33:09.000Z,24 de diciembre de 2016 #look #merychristmas #happy #fun http://someurl,812909024530137088,812909024530137088,743121835819175936,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:31:12.000Z,Con la cuñada!! 🎄🎄🎄💕#inshot #cute #summer #blur #sun #happy #fun... http://someurl,812908536451633153,812908536451633153,456360946,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-75.46587681, 10.37859518]}, 'place_id': '010fd77520d2d48a'}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:29:51.000Z,.....Con un principio de Navidades distintas ....#happy #comienzaelsueño,812908196750823424,812908196750823424,234216738,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:29:18.000Z,#feliznavidad #24 #happy #family  #diciembre @ En El 23 De Enero http://someurl,812908056451416064,812908056451416064,350316369,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-66.93173874, 10.50722175]}, 'place_id': '00ec4c32070f5076'}",,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:27:57.000Z,✌🏼😍Feliz Navidad| 🎄 #chirstmas #xmas #merrychristmas @someuser #merryxmas #winter #xmastree #christmastree #happy... http://someurl,812907716360437760,812907716360437760,850235467,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:24:57.000Z,Feliz Navidad| #happy #Navidad #chile #selfiegram #selfie #looks #likesforlikes #followyou... http://someurl,812906961624768513,812906961624768513,599904327,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:24:11.000Z,Gracias Dios por otra navidad en familia #MerryChristmas #FelizNavidad #Family #HavingFun #Happy... http://someurl,812906767390625792,812906767390625792,65772110,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:22:00.000Z,Navidad! 🎄 🎁 #christmas #costarica #happy #gifts #love http://someurl,812906218687762432,812906218687762432,1158940364,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T06:20:11.000Z,#cristmasOutfit #Family #Happy @ Balancán Centro http://someurl,812905762766786560,812905762766786560,493699531,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-91.53351, 17.79635]}, 'place_id': '6a9060d24c7f92c8'}",,
