lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-21T20:38:31.000Z,Fica combinado assim ou lancinho? January 30... :/ #heartbroken #loveyou,326072479250530305,326072479250530305,965375916,#heartbroken,
it,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-21T16:53:20.000Z,era troppo bello per essere vero.... #heartbroken,326015808977375232,326015808977375232,1080819145,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-19T19:10:08.000Z,"ficar em casa . não me apetece sair , não me apetecer estar com niguém . .| #AntiSocialTime #HeartBroken #Sad",325325461003587585,325325461003587585,827745769,#heartbroken,
es,"[{'type': 'replied_to', 'id': '325091834206511104'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",332316391,2013-04-19T03:42:43.000Z,@someuser te fuiste! =( #heartbroken!,325091045018828802,325092065962766338,183780306,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-18T23:23:23.000Z,Não vou mais ver o show do Super Junior :C #bolada #chateada #heartbroken,325026805776003072,325026805776003072,77794763,#heartbroken,"{'place_id': '0933c11f6b472a2b', 'coordinates': {'type': 'Point', 'coordinates': [-47.0424055, -22.941463]}}"
tl,"[{'type': 'replied_to', 'id': '324543850452484100'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1198237428,2013-04-17T15:27:56.000Z,“@someuser: @someuser  sassy as f #heartbroken” hehehehehehehehe (you),324543850452484100,324544764265504768,175293470,#heartbroken,
no,"[{'type': 'replied_to', 'id': '324339641488658432'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",75087834,2013-04-17T13:37:26.000Z,@someuser brutal #heartbroken #LOL,324339641488658432,324516958773055488,400518486,#heartbroken,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2013-04-15T20:15:47.000Z,Jesus. #heartbroken #prayforboston,323892429826686977,323892429826686977,420081917,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-15T19:52:45.000Z,"estou chateado com a Djanira, não quis/pode vir trazer minha coxinha. Agora de tarde fiquei sem coxinha. #SemFritura #HeartBroken #Sad",323886635106316288,323886635106316288,51443999,#heartbroken,
it,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-14T00:34:37.000Z,Tanta fatica per niente... #heartbroken,323232790848094208,323232790848094208,630956305,#heartbroken,
es,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179940044,2013-04-13T08:51:42.000Z,@someuser nandos? And no invite!!!!!!!!!!!! #heartbroken,322995500557148160,322995500557148160,489837945,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '322442582770733056'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134314050,2013-04-12T02:49:31.000Z,@someuser sofro!! E vc ainda me volta depois que eu viajar!! #heartbroken,322442582770733056,322541965184991232,65787373,#heartbroken,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",554504264,2013-04-09T02:30:17.000Z,@someuser bro-code...#heartbroken #imstilltrying #sadface #:( #iloveyounomatterwhat..,321449960480600064,321449960480600064,704108574,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-08T21:10:56.000Z,Nooooo Francis! #heartbroken #madeinchelsea,321369595443286016,321369595443286016,843917154,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-08T19:30:41.000Z,Ela era um modelo para mim durante os meus dias como um Mouseketeer. # coração partido #Heartbroken - diz britney,321344365987516416,321344365987516416,1321145558,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-07T22:45:59.000Z,Discutir cm a pessoa k gostas| #heartbroken,321031124346363905,321031124346363905,1082726058,#heartbroken,
fr,"[{'type': 'replied_to', 'id': '320992379962286080'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461292415,2013-04-07T20:13:13.000Z,"@someuser @someuser @someuser @someuser @someuser @someuser @someuser Mais, mais.... #Pleure #HeartBroken",320979624144289793,320992682283515904,1320917216,#heartbroken,
fr,"[{'type': 'replied_to', 'id': '320940012512354304'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",403333851,2013-04-07T16:57:30.000Z,@someuser Touche :( #Heartbroken,320739866168147969,320943425358798850,544577341,#heartbroken,
pt,,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-06T02:49:29.000Z,"Olha o que o amor me faz, me deixa sem saber como agir OOOOOUU kkkkk #tristeza #fossa #sadness #cry #heartbroken",320367630353567746,320367630353567746,167569208,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-02T14:33:04.000Z,O site pra ver os horários de ônibus não gosta de mim. #heartbroken,319095141845573632,319095141845573632,31543037,#heartbroken,
tl,"[{'type': 'replied_to', 'id': '318958010988892160'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",24103983,2013-04-02T05:29:33.000Z,@someuser nadamas que andes ebria y a ver si no...hahahahahahahaha #HeartBroken,318956278535839744,318958361079074818,94044260,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '318766809794875392'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623835067,2013-04-01T16:50:42.000Z,@someuser @someuser @someuser aisa u ll do?:( #heartbroken :-P,318765789173911552,318767389552570370,1217049098,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-04-01T05:20:04.000Z,Me rindo bye :( #heartbroken 💔 #MichelleNox,318593584670588930,318593584670588930,253351394,#heartbroken,
pt,,everyone,Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-31T20:32:25.000Z,"tipo diz tudo, mesmo tudo tipo #quaseachorar cuz #heartbroken http://someurl via @someuser",318460795430268928,318460795430268928,294346410,#heartbroken,
es,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2013-03-29T20:46:34.000Z,Go Mankato? #dontevenknow #heartbroken,317739582336692224,317739582336692224,319964782,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-29T18:32:03.000Z,Ihhh matias fernandez se casó #heartbroken,317705732281753600,317705732281753600,162213128,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-29T02:43:34.000Z,Gabriel tem namorada 😔😢💔 #heartbroken,317467038299869186,317467038299869186,1025310277,#heartbroken,
pt,,everyone,Social by Nokia,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-28T16:24:08.000Z,Made tea... No milk #heartbroken #firstworldproblems </3,317311151652360193,317311151652360193,218173532,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '316516074537512960'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",56462252,2013-03-26T11:45:54.000Z,"@someuser pois é #heartbroken to pensando em ir sexta ou sabado, topa?",316364093881737219,316516354243059712,209859475,#heartbroken,
in,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-26T07:39:39.000Z,Ohmaiii. Haha. #crush #heartbroken http://someurl,316454383984455681,316454383984455681,540031931,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-25T23:31:42.000Z,Caa e rita aqui em sp e minha mae empacando pra nao me deixar dar uma stalkeada #heartbroken,316331588701011969,316331588701011969,977026255,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '315836930363367425'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",28538691,2013-03-24T15:19:23.000Z,"@someuser @someuser :o #heartbroken, fine! -.-",315836930363367425,315845305172107264,456139860,#heartbroken,
es,,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,2013-03-23T18:44:34.000Z,DE LUTO. Matias se casa. #heartbroken #malditamapuche,315534554674900992,315534554674900992,95017476,#heartbroken,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",,2013-03-22T23:13:21.000Z,Joe Jonas has a sex tape? #NO #WhyIsThisHappeningToMe #MyLifeIsOver #omg #heartbroken,315239807708184577,315239807708184577,57095290,#heartbroken,
it,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-22T10:10:30.000Z,Segui queste regole e sarai felice| Provateci e poi fatemi sapere come è andata. #love #coffee #heartbroken| http://someurl,315042794538414080,315042794538414080,902256943,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-22T03:58:02.000Z,"Vou mandar meu coração se fu#&r! Essa porcaria só me faz sofrer, c@someuser Se ilude e depois eu que sofro... Pqp! #revolta #heartbroken",314949060706570240,314949060706570240,77022402,#heartbroken,"{'place_id': '5722ff20ba67083b', 'coordinates': {'type': 'Point', 'coordinates': [-48.0594768, -15.8282902]}}"
pt,"[{'type': 'replied_to', 'id': '314120602837454849'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",233783364,2013-03-20T12:57:56.000Z,"@someuser @someuser @someuser @someuser e eu Mai? e eu? é assim né, aparece gente nova e você me dispensa :( #HeartBroken",313744828280217600,314360157175939072,51443999,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '314181573341769728'}]",everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105844079,2013-03-20T01:10:12.000Z,@someuser 90210 foi cancelada!! #heartbroken,314181573341769728,314182050833895424,47481836,#heartbroken,
en,"[{'type': 'replied_to', 'id': '313891125989605376'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",366338500,2013-03-19T05:54:52.000Z,@someuser *gasp* #Heartbroken,313887989975617536,313891299981938688,54613393,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-18T00:04:30.000Z,Que Deus cuide do coração de todos q amo! Amem!  #heartbroken #sad #amomeumarido http://someurl,313440740296499201,313440740296499201,300897019,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2013-03-16T04:05:00.000Z,Mizzou #terrible #heartbroken,312776489550622721,312776489550622721,16936307,#heartbroken,
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-16T03:41:45.000Z,ooooh azar! #badluck #psg x #barca ... #heartbroken #ChampionsLeague #uefa @someuser ..meus times do coracao..devia ser a final assim!,312770637926113280,312770637926113280,87976700,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-14T23:54:08.000Z,To com saudades do meu iPhone :( </3 #heartbroken,312350968232677376,312350968232677376,27671946,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-13T16:48:31.000Z,Sei lá :/  #heartbroken #bemfeito http://someurl,311881469771517954,311881469771517954,354056267,#heartbroken,
es,"[{'type': 'replied_to', 'id': '311674159153422336'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",509256893,2013-03-13T03:09:16.000Z,@someuser liar ! #liedto #heartbroken,311674159153422336,311675298821324800,1110332528,#heartbroken,
it,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-11T17:02:12.000Z,No PERCY no... ;( #heartbroken,311160138113351680,311160138113351680,50850739,#heartbroken,
en,"[{'type': 'replied_to', 'id': '310986200972402688'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29913846,2013-03-11T05:33:34.000Z,@someuser Gasp #heartbroken,310975177607487488,310986835625140225,758891204,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-11T02:50:34.000Z,#HeartBroken Boa noite :(,310945818054107136,310945818054107136,275622940,#heartbroken,{'place_id': 'c28417329b43a40d'}
pt,"[{'type': 'replied_to', 'id': '310780162742562818'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40832013,2013-03-10T15:53:42.000Z,@someuser no6!! O.o #heartbroken,310757634686984192,310780509112377345,961113877,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '310665086211612672'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",158121932,2013-03-10T08:17:01.000Z,@someuser :o | Nunca me avias dicho Shut Up!| #heartbroken,310662027876130816,310665581764423680,481013486,#heartbroken,"{'place_id': '05ce10d91f6b61e1', 'coordinates': {'type': 'Point', 'coordinates': [-96.08638406, 46.57524948]}}"
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2013-03-10T00:23:56.000Z,A tchinha acabou de dizer que não vai estar ca nos meus anos #heartbroken,310546528307654656,310546528307654656,924311366,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '310540614112522240'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",737505193,2013-03-10T00:01:25.000Z,@someuser eu a morrer pro dentro #heartbroken #sad,310517709924335616,310540861610020866,1255127947,#heartbroken,
fr,,everyone,Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-09T02:03:05.000Z,#Flop une fois de plus #heartbroken,310209091144400896,310209091144400896,984583170,#heartbroken,
nl,"[{'type': 'replied_to', 'id': '309998559225335808'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",909940298,2013-03-08T12:07:16.000Z,@someuser hahahahhaha omg #heartbroken,309998559225335808,309998751278317568,71311248,#heartbroken,
es,"[{'type': 'replied_to', 'id': '309517108323160064'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",487621131,2013-03-07T04:14:10.000Z,@someuser liar! #toolate #heartbroken,309516169734389760,309517304553668608,791668170,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-07T04:10:24.000Z,Para no pensar... #mandala #fullcolors #M #me #paint #prismacolors #today #fewminutesago #sad #heartbroken http://someurl,309516357005873154,309516357005873154,105314357,#heartbroken,
en,"[{'type': 'replied_to', 'id': '309472068456570881'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",251283506,2013-03-07T01:20:38.000Z,@someuser u srs? #heartbroken,309450136516427778,309473632910995458,359534218,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-04T16:40:34.000Z,Porque doi tanto ? #heartbroken,308617976972713985,308617976972713985,56726635,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-04T16:39:25.000Z,"Sigo muito o coração em vez da cabeça , por isso que ele sai sp machucado #heartbroken",308617690627571712,308617690627571712,56726635,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-04T00:04:07.000Z,"Pense duas vezes antes de dizer que ama , pois pode tar iludindo outra pessoa #heartbroken",308367213562310656,308367213562310656,56726635,#heartbroken,
es,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",256169739,2013-03-03T08:49:11.000Z,@someuser te amo ❤❤😘 #aunquenpmehayasdicho #heartbroken,308136962487885825,308136962487885825,52309073,#heartbroken,
it,"[{'type': 'replied_to', 'id': '307918855974563840'}]",everyone,Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",354537801,2013-03-02T18:30:09.000Z,@someuser no invite? :( #heartbroken haha,307918855974563840,307920781390794753,31196123,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-03-02T00:41:23.000Z,"A Vitória não me liga mais, cortando ligações com ela, agora. #heartbroken",307651817574117377,307651817574117377,348784601,#heartbroken,
pt,,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-28T11:39:40.000Z,"até tu, wolverine?! http://someurl #heartbroken",307092701470408707,307092701470408707,21007837,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-28T05:12:53.000Z,Toby morto ou pegadinha?? o.0 #poorspencer #toby #tobysdead #givetroiananemmy #hewassocute #heartbroken... http://someurl,306995365662576640,306995365662576640,48733463,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2013-02-28T02:05:03.000Z,"sintooo mtt faltaa.. dexaram um grande vazio @someuser  , @someuser E @someuser  :((( ♥ #HEARTBROKEN",306948097358065664,306948097358065664,717510121,#heartbroken,
es,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2013-02-26T22:16:01.000Z,"Barcelona, no no no. #heartbroken",306528069336846336,306528069336846336,605947248,#heartbroken,
ca,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-25T19:10:57.000Z,Prova de analitica quarta.... #heartbroken,306119106875236352,306119106875236352,977026255,#heartbroken,
en,"[{'type': 'replied_to', 'id': '304422403088461824'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192478044,2013-02-25T07:30:21.000Z,@someuser gasp!!!!!!!!!!!!!! #heartbroken,304422403088461824,305942795439448064,318205067,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '305442165696372736'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282743078,2013-02-23T22:21:44.000Z,@someuser @someuser :O :O :O :O #heartbroken,305422451079249920,305442346378620930,118144943,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-23T00:00:13.000Z,"Não basta dia péssimo, stress e irritada ao máximo.Tem q ver estampado em td qto é canto q NICK CARTER ta noivo da travecao! #Heartbroken",305104741766148097,305104741766148097,21725625,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '305082103027097600'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",385017006,2013-02-22T22:32:48.000Z,@someuser viste sem mim?? #heartbroken,305082103027097600,305082742016724993,482449600,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-22T20:35:41.000Z,O mundo é tão injusto. #heartbroken,305053268378275840,305053268378275840,28898123,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-22T01:27:23.000Z,SOPHIA NOOOOOOO!!!! #heartbroken,304764289212903426,304764289212903426,905761634,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-21T23:24:50.000Z,Luis Suarez! <3 #legend #gutted #heartbroken http://someurl,304733448038404096,304733448038404096,227856756,#heartbroken,
es,"[{'type': 'replied_to', 'id': '304318634573062145'}]",everyone,Carbon for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96710187,2013-02-20T20:07:29.000Z,@someuser No Invite Tasha???? #HeartBroken,304318634573062145,304321396337688576,132820042,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-20T17:01:02.000Z,acabei de descobrir que a minha crush têm namorada #heartbroken,304274474667220992,304274474667220992,891785479,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-19T04:10:02.000Z,Hoje a escola vai ser das 07:30 as 17:00 #HEARTBROKEN <////3 :\ :L,303718058877394944,303718058877394944,238563091,#heartbroken,
tl,"[{'type': 'replied_to', 'id': '303468917513416704'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53817478,2013-02-18T11:41:51.000Z,@someuser #heartbroken..hehehhe,303468917513416704,303469371995602944,605367461,#heartbroken,
es,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-17T06:18:57.000Z,Sara http://someurl #cute #voodoo #doll #goth #gothic #TimBurton #Horror #NewOrleans #OOAK #sad #HeartBroken,303025725110358016,303025725110358016,1188263737,#heartbroken,
ca,"[{'type': 'replied_to', 'id': '302875353989382144'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",82725735,2013-02-16T20:25:58.000Z,@someuser totes deva #heartbroken,302865702254157824,302876497692221442,589033146,#heartbroken,
in,"[{'type': 'replied_to', 'id': '302634725602906113'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",432885794,2013-02-16T04:25:51.000Z,@someuser HUH! Sean... Noooooo..... #HeartBroken,302634725602906113,302634875649937409,150364849,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-13T00:05:38.000Z,pensou q louco o nick vem pro brasil na copa #heartbroken,301482226959396864,301482226959396864,353889727,#heartbroken,
pt,,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-12T23:55:46.000Z,*Gasp* NOOOOOOOOOOOO! :-O #heartbroken #dallas,301479742807351296,301479742807351296,69815826,#heartbroken,
en,"[{'type': 'replied_to', 'id': '301042934650904576'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",190830611,2013-02-11T19:01:30.000Z,@someuser **GASP** #heartbroken,301042934650904576,301043300989808640,205501609,#heartbroken,
es,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-11T01:32:52.000Z,Totinos pizzas cost $1.38. #heartbroken,300779403829469186,300779403829469186,29858110,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,2013-02-06T20:16:45.000Z,Wow Ronaldinho.. #heartbroken,299250298994712577,299250298994712577,571456865,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '298901377000824832'}]",everyone,Modesty Blaise™,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",211464230,2013-02-05T21:11:27.000Z,@someuser o.O NO! Am #Heartbroken!!,298870827758272512,298901676822245376,260848873,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-05T19:43:31.000Z,Cara minha vida não tá bem!! Vô passar por esse fase horrivel de novo!! :( #heartbroken,298879546579619840,298879546579619840,65502763,#heartbroken,
es,"[{'type': 'replied_to', 'id': '298835415002124288'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",262531758,2013-02-05T16:49:28.000Z,@someuser @someuser que queee? #heartbroken,298667291162333185,298835746486374401,349147479,#heartbroken,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-05T04:46:19.000Z,JOE NO ;( !!!! #heartbroken,298653759045763072,298653759045763072,803446656,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '298594086582112257'}]",everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322033496,2013-02-05T01:37:07.000Z,@someuser tuitero infiel! #heartbroken,298594086582112257,298606144476291072,100299992,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '298522098140336128'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",469637868,2013-02-04T20:03:39.000Z,@someuser o fine #heartbroken,298507064223862784,298522227576549376,447115997,#heartbroken,{'place_id': '548c2b8e3921a85a'}
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-03T12:39:23.000Z,R.I.P Dada #youwillalwaysbeinmyheart #family #love #heartbroken,298048034447695874,298048034447695874,418691898,#heartbroken,
en,,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2013-02-02T21:25:06.000Z,Oh Bafana. :( #heartbroken,297817947311849472,297817947311849472,199293109,#heartbroken,
