id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
285086381867417601,Twitter for iPhone,285086381867417601,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-29T18:14:24.000Z,RAMBO MARATHON #pumped  #animal #riped,339007408,tl,#pumped,,,
283753311583223811,Twitter Web Client,283752869629419520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-26T01:57:16.000Z,@someuser haha okkaayy then!! #pumped,550273673,tl,#pumped,"[{'type': 'replied_to', 'id': '283752869629419520'}]",,514697777
283635952142909441,Twitter for iPhone,283077648190697472,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-25T18:10:55.000Z,@someuser haha okay!!:) #pumped,312122548,tl,#pumped,"[{'type': 'replied_to', 'id': '283635816402649088'}]",,605923606
282647430476996608,Twitter for iPhone,282647430476996608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2012-12-23T00:42:53.000Z,bombay sippinnnn #pumped,544639612,tl,#pumped,,,
282525306336735232,Twitter for iPhone,282525306336735232,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-22T16:37:36.000Z,#GAMEDAY OHIO STATE VS KANSAS #NoSleep #pumped,318734403,tl,#pumped,,,
281994769478078464,Twitter for iPhone,281994769478078464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-21T05:29:26.000Z,yayayayayayayyaya tatee wonnn x factorrrr #pumped #soexcited,756076580,tl,#pumped,,,
281937551672102913,Twitter for Android,281937551672102913,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-21T01:42:05.000Z,#pumped for Kendrick Lamar at lupos.,154333046,tl,#pumped,,,
281588812721819648,Twitter for Android,281588812721819648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-20T02:36:19.000Z,Fridaay.<3 @someuser #cantwait #pumped #ourplans #ilu,388635116,tl,#pumped,,,
281267462480224257,Twitter for iPhone,281267462480224257,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2012-12-19T05:19:23.000Z,Bouta crush these tamales!! #pumped #mouthwatering #inlove #tamales #woooooo,293103463,tl,#pumped,,,
280996340375363584,Twitter Web Client,280996340375363584,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-18T11:22:02.000Z,Dabangg 2 is gnna be dopeeee #pumped,260494919,tl,#pumped,,,
280840014798139392,Twitter for BlackBerry®,280840014798139392,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-18T01:00:51.000Z,HOUR EPISODE OF HIMYM #pumped,779185178,tl,#pumped,,,
280511206530367489,Twitter for iPhone,280511206530367489,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-17T03:14:17.000Z,Kyle xy marathon! #pumped,627031796,tl,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [-90.58213112, 38.54067398]}, 'place_id': '669b50bb279d9e15'}",
280498162836316161,Twitter for iPhone,280498162836316161,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-17T02:22:28.000Z,Snowing in nanaimo #pumped,534984170,tl,#pumped,,,
280351969640583168,Twitter for BlackBerry®,280351969640583168,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-16T16:41:32.000Z,7 daayyss! #florida #pumped,546499017,tl,#pumped,,,
280232796264476672,Twitter for iPhone,280232796264476672,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-16T08:47:59.000Z,Guetamala Bound #pumped,525753557,tl,#pumped,,,
280080282294558720,Twitter SMS,280080282294558720,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-15T22:41:57.000Z,Sushi Zen time! | #pumped,99852421,tl,#pumped,,,
279980829004951554,Twitter Web Client,279980829004951554,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-15T16:06:46.000Z,Sana magPractice na sa Monday Performing Arts @someuser #pumped #dance,235147806,tl,#pumped,,,
279097467591602176,Twitter for iPad,279097467591602176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2012-12-13T05:36:36.000Z,Animo vs. Hawthorne ! | #pumped #3 #SomosAnimo,530867210,tl,#pumped,,,
278743749264277504,Instagram,278743749264277504,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-12T06:11:03.000Z,#Pumped #camwhore #instacool #igersasia #igersmanila #iphone5 #gym  @ The Columns Legazpi Mega Gym http://someurl,27154492,tl,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [121.01529144, 14.55153277]}}",
278597878325329922,Twitter for BlackBerry®,278597878325329922,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-11T20:31:24.000Z,Gameeedaayy>>>>>> #Pumped,948969457,tl,#pumped,,,
278240278492610560,Twitter Web Client,278240278492610560,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-10T20:50:26.000Z,first dq in agessssssss #pumped,238994178,tl,#pumped,,,
278222436623863808,Twitter Web Client,278212033088999424,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-10T19:39:32.000Z,@someuser alan jackson 2013 #pumped #talltalltrees #countryboy #stewie,326978791,tl,#pumped,"[{'type': 'replied_to', 'id': '278217806988836864'}]",,864145039
278193357774274560,Twitter for iPhone,278193357774274560,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-10T17:43:59.000Z,Lalalalalala whos going Camden tomorrow #TeamMK1? #pumped,877699410,tl,#pumped,,,
277619100551892994,Twitter for iPhone,277619100551892994,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-09T03:42:06.000Z,Pumped for Kalahari tomorrow #Pumped,892354392,tl,#pumped,,,
277515254940966912,Twitter for iPhone,277515254940966912,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-08T20:49:27.000Z,Swim meet tomorrow at IUPUI #pumped,533802408,tl,#pumped,,,
277502824483524609,Twitter for iPhone,277502824483524609,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2012-12-08T20:00:03.000Z,I got accepted into IUPUI (: #college #excited #pumped,309043379,tl,#pumped,,,
277496666964238336,Twitter for iPhone,277496666964238336,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-08T19:35:35.000Z,game vs CP Dynamo #pumped #breaktheslump,381112012,tl,#pumped,,,
277429431616802816,Twitter for iPhone,277429431616802816,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-08T15:08:25.000Z,Pacquiao Marquez tonight #pumped,356286834,tl,#pumped,,,
277248821594042368,Twitter Web Client,277248821594042368,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-08T03:10:44.000Z,pacquiao fight tmrrw! #pumped,283672396,tl,#pumped,,,
276658653304590336,Twitter for BlackBerry®,276658653304590336,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-06T12:05:37.000Z,Ovec ftd & Dance lateer! #pumped,567588594,tl,#pumped,,,
276496843335159808,Twitter for iPhone,276496843335159808,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-12-06T01:22:39.000Z,KID CUDI BUKU FEST NIGGAH #PUMPED,332882178,tl,#pumped,,,
275966517269651456,Twitter Web Client,275966517269651456,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-04T14:15:19.000Z,"Okay, research naman para sa PE4. #Pumped",619188493,tl,#pumped,,,
275854264390254593,Mobile Web,275854264390254593,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-04T06:49:16.000Z,Secret Santa tomorrow mwahaha. #excited #pumped,790814504,tl,#pumped,,,
275410588371415040,Twitter for iPhone,275405187542310912,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-03T01:26:15.000Z,@someuser meetooo! YAYAYA! #GonnaBeABlast #pumped #cantwait 🏀🏀💙💙,483618457,tl,#pumped,"[{'type': 'replied_to', 'id': '275410266005590016'}]",,797489629
275356411410661376,Twitter Web Client,275356411410661376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-02T21:50:59.000Z,Alpha Psi Omega Pledge Week 2012 #ready #pumped #VP #letsdoit,762709226,tl,#pumped,,,
275267454408720385,Twitter for BlackBerry®,275267454408720385,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-02T15:57:30.000Z,Menos un mes para mi birthdayyyy!! #pumped,147086606,tl,#pumped,,,
274945794006716416,Twitter for BlackBerry®,274945794006716416,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-01T18:39:20.000Z,Pracco at 6... Kinda #pumped,608731351,tl,#pumped,,,
274809232031895552,Twitter for iPhone,274809232031895552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-01T09:36:41.000Z,Maths tutoring later #pumped,105178548,tl,#pumped,,,
274665380088262656,Twitter for iPhone,274665380088262656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-01T00:05:04.000Z,Ottawa! Toronto soon!! #pumped,234096244,tl,#pumped,,,
274352088954314752,Twitter for iPhone,274345492182347780,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-30T03:20:09.000Z,@someuser hahaha so is kaitlyn! #soclose #PUMPED,368701484,tl,#pumped,"[{'type': 'replied_to', 'id': '274349681604173824'}]",,169542683
272543008682020865,Twitter for iPhone,272542655903330304,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-25T03:31:31.000Z,@someuser wahoooo! #pumped,190397687,tl,#pumped,"[{'type': 'replied_to', 'id': '272542842973458432'}]",,842092254
272429723500544000,Twitter for Android,272429723500544000,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-24T20:01:22.000Z,Hbo 24/7 pacquiao marquez 4 tonight at 12:30 #pumped  #december8th,570489992,tl,#pumped,,,
272199653473275905,Twitter for iPhone,272199653473275905,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-24T04:47:09.000Z,32 daays🎅🎁🎄🎅🎁 #yaay #pumped,597869245,tl,#pumped,,,
271379833399959553,Twitter for iPhone,271379833399959553,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-21T22:29:29.000Z,MGK tickets!! @someuser :) #laceup #pumped #pleasemarryme http://someurl,151278946,tl,#pumped,,,
271141601496150016,Twitter for Android,271138208740429825,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-21T06:42:50.000Z,@someuser Hells ya haha #pumped,624799318,tl,#pumped,"[{'type': 'replied_to', 'id': '271141433744973825'}]","{'coordinates': {'type': 'Point', 'coordinates': [-82.4123272, 28.0660702]}, 'place_id': 'dc62519fda13b4ec'}",778336561
271095975706238976,Instagram,271095975706238976,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-21T03:41:31.000Z,Goodbyeeee #Seattle. Helloooo Oregon. #pumped #finally #homesick http://someurl,74962569,tl,#pumped,,,
271016215722479618,Twitter for iPhone,271016215722479618,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-20T22:24:35.000Z,T SWIFT TICKETS YAYAYAYA #thanksmomanddad #pumped,469661019,tl,#pumped,,,
270880609348497411,Twitter for Android,270880609348497411,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-20T13:25:44.000Z,@someuser 31 days until the world ends. #PUMPED Hell Yeahhh!!!! Jejejeje,171297133,tl,#pumped,,,
270693604664696834,Twitter for Android,270691390957182976,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-20T01:02:39.000Z,@someuser whhyy? #pumped,516056988,tl,#pumped,"[{'type': 'replied_to', 'id': '270692319861305344'}]",,219426169
270661183953059840,Twitter for iPhone,270661183953059840,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2012-11-19T22:53:49.000Z,NABA TIME #pumped,398389617,tl,#pumped,,,
270660519650811907,TweetCaster for Android,270660519650811907,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-19T22:51:11.000Z,Fieldtrip na kami! #excited #pumped,34464216,tl,#pumped,,,
270310562100023296,Instagram,270310562100023296,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-18T23:40:34.000Z,Keeeeen!!! #NYC #comeatme #pumped #1Day10Hrs7mins22secs @someuser @someuser @someuser @someuser nata http://someurl,135322727,tl,#pumped,,,
270302280434208769,Twitter Web Client,270285477851054081,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-18T23:07:40.000Z,@someuser haha okay(: #pumped,632240804,tl,#pumped,"[{'type': 'replied_to', 'id': '270302007703789568'}]",,484926194
269614257698639872,Camera on iOS,269614257698639872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-17T01:33:43.000Z,New Suunto watch. #pumped http://someurl,233553408,tl,#pumped,,,
269603294572335104,Twitter for BlackBerry®,269603294572335104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-17T00:50:09.000Z,Lululemon #pumped #taxfree,825256728,tl,#pumped,,,
269566689761439744,Twitter for iPhone,269566689761439744,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-16T22:24:41.000Z,Tswift #REDtour #pumped @someuser,424691783,tl,#pumped,,,
269274203780444160,Twitter for Android,269264907529228288,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-16T03:02:27.000Z,@someuser MY MAAUUMMM!!! #pumped,873090583,tl,#pumped,"[{'type': 'replied_to', 'id': '269264907529228288'}]",,498299624
269251540009775105,Instagram,269251540009775105,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-16T01:32:24.000Z,Twilight Breaking Dawn Part 2!!! #pumped #teamedward marykoliver http://someurl,45275771,tl,#pumped,,,
269233200465842176,Twitter for Android,269233200465842176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-16T00:19:31.000Z,Mimosa with mah girlzz #pumped #happy,67992793,tl,#pumped,,,
269163191420997632,Twitter for iPhone,269163191420997632,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-15T19:41:20.000Z,Off to Kansas! #pumped #letsdothis,563695232,tl,#pumped,,,
269139498850480129,TweetCaster for Android,269139498850480129,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-15T18:07:11.000Z,2maro baby 2maro!!! #Pumped,311664354,tl,#pumped,,,
269084607062888448,Plume for Android,269074269378596864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-15T14:29:04.000Z,@someuser fashion event lalalala whatever #pumped,154689859,tl,#pumped,"[{'type': 'replied_to', 'id': '269083751546494976'}]",,67314849
269078057187434496,iOS,269078057187434496,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-15T14:03:02.000Z,"Heading to game, kaki vs kjt @someuser #kakib2_family #pumped",803959957,tl,#pumped,,,
268839318834012161,Twitter Web Client,268809149847044098,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-14T22:14:23.000Z,@someuser @someuser surslaaaay #pumped imma text yaaa ;)),92390701,tl,#pumped,"[{'type': 'replied_to', 'id': '268838342974660608'}]",,537611365
268463828742840320,Twitter for iPhone,268463828742840320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-13T21:22:19.000Z,Got accepted to eku........ #pumped #colonels.,829233679,tl,#pumped,,,
268434414420254721,Twitter SMS,268434414420254721,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-13T19:25:26.000Z,Volleyball districs at nkec #leggo #pumped,329326765,tl,#pumped,,,
268294505235619840,Twitter for iPhone,268294505235619840,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-13T10:09:29.000Z,Performance Saturday (: | kulu natibu. PIC. Yusssssss...| | #Pumped #ready #rachet lol.,602598766,tl,#pumped,,,
268195819310682112,Twitter for iPhone,268195819310682112,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-13T03:37:20.000Z,Got simulator!!!! #pumped,468060661,tl,#pumped,,,
268189103747653634,Twitter for iPhone,268188800252010496,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-13T03:10:39.000Z,@someuser @someuser WAHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO #PUMPED,575854602,tl,#pumped,"[{'type': 'replied_to', 'id': '268188932108345344'}]",,917724194
268151153349505024,Twitter for iPhone,268151153349505024,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-13T00:39:51.000Z,GUUIISSEE 3 MORE DAYS UNTIL BREAKING DAWN PART 2!! 😄😁 #pumped,301436383,tl,#pumped,,,
268146835795886082,Twitter for Android,268146835795886082,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-13T00:22:42.000Z,"Diwali tmrw, #pumped #diwali2012",867139945,tl,#pumped,,,
267853174545715200,Twitter for Android,267853174545715200,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-12T04:55:47.000Z,Tattoo manana #ripjacob #may #tattoo #pumped #love,189400447,tl,#pumped,,,
267279062530134016,Twitter for Android,267279062530134016,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-10T14:54:28.000Z,P-U-M-P  P-U-M-P #pumped #domedomedome,463986508,tl,#pumped,,,
267028945881415681,Twitter SMS,267028945881415681,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-09T22:20:36.000Z,Roadtripin to Auburn! #pumped @someuser,373396685,tl,#pumped,,,
266681945503715330,Twitter for iPhone,266681945503715330,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-08T23:21:45.000Z,China II 😍😍😍😍 #pumped #favorite #nightin,290861436,tl,#pumped,,,
266364375089176576,Twitter for iPhone,266364375089176576,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-08T02:19:50.000Z,Katy Perry movie..... #pumped @someuser,463293184,tl,#pumped,,,
266092479231717376,Twitter Web Client,266092479231717376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-07T08:19:25.000Z,Excited na ko bukas! #Pumped,143425984,tl,#pumped,,,
265804385261588480,Samsung Mobile,265804385261588480,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-06T13:14:38.000Z,Esok rugby match lawan kiara mas at vi green.#pumped,865928720,tl,#pumped,,,
265558735341092867,Twitter Web Client,265557804989947904,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-05T20:58:31.000Z,@someuser Wahooo. #Pumped,499074830,tl,#pumped,"[{'type': 'replied_to', 'id': '265557804989947904'}]",,906960822
265469134454788096,Twitter for iPad,265469134454788096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2012-11-05T15:02:28.000Z,Its snowing Ü #pumped,452654186,tl,#pumped,,,
265245053805535233,Twitter for iPhone,265242335863009280,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2012-11-05T00:12:03.000Z,@someuser @someuser @someuser @someuser @someuser Saahhweeeet!!! #stoked #pumped #otherexcitedadjectives,59963484,tl,#pumped,"[{'type': 'replied_to', 'id': '265243466525712384'}]",,259409791
264936163805102081,Twitter for Android,264936163805102081,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-04T03:44:38.000Z,Touchdown Alabama!!! #RollTide #cray #pumped,468571845,tl,#pumped,,,
264874747811229696,Echofon,264874747811229696,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-03T23:40:35.000Z,Sushi sushi date! #pumped,208213989,tl,#pumped,,,
264565986458480640,Twitter for BlackBerry®,264565986458480640,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-03T03:13:41.000Z,Big game vs. Sarnia aka LJK green #pumped @someuser @someuser @someuser,331137948,tl,#pumped,,,
264366669395279872,Twitter for BlackBerry®,264366669395279872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-02T14:01:40.000Z,Fridaay #weekendishere #pumped @someuser @someuser,378757700,tl,#pumped,,,
264193659342295040,iOS,264193659342295040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-02T02:34:11.000Z,Big Gigantic! @someuser @someuser #marisaneedsahtwitter #pumped,386153766,tl,#pumped,,,
264128754710888448,Twitter for iPhone,263856733812842496,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-11-01T22:16:17.000Z,@someuser @someuser @someuser @someuser @someuser @someuser | #Pumped Kathy!!!,502768722,tl,#pumped,"[{'type': 'replied_to', 'id': '264125083277205504'}]",,374535485
264108982677950464,Twitter SMS,264108982677950464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-01T20:57:43.000Z,#Peprally muthafuckers ^o^ #pumped :DD,52240450,tl,#pumped,,,
263775980286529536,Twitter for Android,263775980286529536,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-31T22:54:29.000Z,Huhot #Pumped #Fav,397390124,tl,#pumped,,,
263608753457332224,Twitter for Android,263608753457332224,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-31T11:49:59.000Z,Fieldtrip #pumped,821419410,tl,#pumped,,,
263005584343855104,Twitter for Android,263005584343855104,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-29T19:53:12.000Z,Martin marathon #pumped,227097739,tl,#pumped,,,
262634581650456577,Twitter Web Client,262603826341744640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-28T19:18:58.000Z,@someuser haha ya oopsi daisy!!! #pumped,404034294,tl,#pumped,"[{'type': 'replied_to', 'id': '262633817846726656'}]",,801137990
262398316036366336,Twitter Web Client,262394776161243136,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2012-10-28T03:40:08.000Z,@someuser @someuser @someuser YAYAYAY!! okay #pumped,605754710,tl,#pumped,"[{'type': 'replied_to', 'id': '262398069478412289'}]",,180879911
262397022567534593,Twitter for BlackBerry®,262397022567534593,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-10-28T03:34:59.000Z,Ramdam ko na shet @someuser @someuser wooooooh #pumped,436620503,tl,#pumped,,,
262310376870404096,Twitter for iPhone,262310376870404096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-27T21:50:41.000Z,Paartaaaaay :D #halloweentime #pumped @someuser,335396149,tl,#pumped,,,
261768939711918080,Twitter for iPhone,261768939711918080,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-10-26T09:59:13.000Z,"Dude, iittttttsss Friiday. #pumped #weekend #isit2:12yet",512669447,tl,#pumped,,,
261621708526587905,Twitter SMS,261621708526587905,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-26T00:14:10.000Z,MATISYAHU!!! #pumped #soexcited #oneday #jerusalemififorgetyou #TJJ4,416011129,tl,#pumped,,,
261495258595086336,Twitter for iPhone,261495081339613185,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-25T15:51:42.000Z,@someuser @someuser ahh..:) gettin langsaas:D #pumped,821914100,tl,#pumped,"[{'type': 'replied_to', 'id': '261495081339613185'}]",,583653856
261337791634485248,Twitter for BlackBerry®,261337791634485248,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-25T05:25:59.000Z,10 daays ! #comefaster #ahh #pumped,868750255,tl,#pumped,,,
261287557025906688,Twitter for iPhone,261275214099406848,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-25T02:06:22.000Z,@someuser @someuser @someuser wahoooo! #pumped❤,443006035,tl,#pumped,"[{'type': 'replied_to', 'id': '261280424414830592'}]",,415974358
261208335523651584,Twitter for BlackBerry®,261208335523651584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-24T20:51:34.000Z,Sushi! #yum #matsu #pumped,410750503,tl,#pumped,,,
261186437762928640,Twitter for Android,261186437762928640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-10-24T19:24:34.000Z,@someuser TROOPER! #pumped  hahahaha,458068175,tl,#pumped,,,376733262
260816467023499265,Twitter for iPhone,260816467023499265,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-23T18:54:26.000Z,Game vs Sjv #pumped,465830715,tl,#pumped,,,
