reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-29T00:02:31.000Z,814260270302371840,814260270302371840,Twitter Web Client,536666612,en,Alleged drunk driver accused of killing Newfoundland couple released to return to Alberta http://someurl #sad #dontdrinkanddrive,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:59:42.000Z,814259562035482624,814259562035482624,Twitter for iPhone,736662044745859077,en,My #website is slow damn slow its crazy. #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:58:49.000Z,814259341851238400,814259341851238400,Twitter Web Client,720070577944444928,en,"My daughter and granddog left today. It was great seeing them for Christmas, but...#sad #TooFarAway #Holidayblues",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:56:44.000Z,814258813637378048,814258813637378048,Twitter Web Client,217524804,en,#sad after sex youporn black man fuck asian girl http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:56:23.000Z,814258726831984640,814258726831984640,Twitter for iPhone,291858587,en,Pretty #sad that the only thing keeping Trump from being a genocidal dictator is a 12-year olds constitution & a lack of profit opportunity http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814250818937520128'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-28T23:55:55.000Z,814258611786366976,814258611786366976,Twitter for Android,2225531084,en,@someuser November you cant leave. Your my favorite on #12News. Keep posting pics of your adventures and your dog. #sad.,#sad,,32399121,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:55:35.000Z,814258524511465472,814258524511465472,Twitter for iPad,1026866190,en,"@someuser  keep your opinions to yourself if we want to here your crap , we know where to find u #gutter #sad #wannabe http://someurl",#sad,,21439144,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",2016-12-28T23:53:06.000Z,814257900302409728,814257900302409728,Twitter for iPhone,1916584453,en,When you cant watch your daughter for a couple hours but you can hangout with nasty bitches/:: #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:53:03.000Z,814257890324316160,814257890324316160,Twitter for Android,2722007505,en,Prayers for a speedy recovery to Debbie  Reynolds. #heartbreaking #sad #tearsarefalling #heartache #Idoknowyourpain,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:50:19.000Z,814257201640513536,814231064847728640,Twitter Web App,979546698,en,@someuser You hate @someuser #Sad http://someurl,#sad,,25073877,"[{'type': 'replied_to', 'id': '814231064847728640'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:48:34.000Z,814256761997762561,814256761997762561,Google,715179107865141248,en,Does Donald #Trump Know That Weve Already Landed on the #Moon? http://someurl #sad #moonlanding #science #space #elonmusk,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",2016-12-28T23:46:52.000Z,814256333922988035,814256333922988035,Twitter for iPad,2269024368,en,The worst episode ever. Oh my god im so #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:46:51.000Z,814256326406705152,814256326406705152,Twitter for iPhone,165964369,en,@someuser The service in your shoe/sneaker department is beyond pathetic 10 minutes to go find a shoe size is horrible #slow #sad #lostsale,#sad,{'place_id': '0427846a106c0bd9'},41135906,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:45:35.000Z,814256010713927681,814256010713927681,Twitter for iPhone,724123686685417472,en,When you just finished the series finale of @someuser & now you have to hang out with your stupid family #soa #sonsofanarchy #sons #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:44:50.000Z,814255820015702016,814255820015702016,Twitter Web Client,282716700,en,...cursive writing is not only not being taught to recent generations of students... http://someurl #cursivewriting #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:41:47.000Z,814255053716463616,814255053716463616,Twitter for iPhone,818408719,en,I thought that my mom would buy me zayn new book for Christmas but she didnt😭😭 #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:40:24.000Z,814254703139753984,814254703139753984,Twitter for Android,3295469909,en,You missing yo baby an he missing another bitch #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:39:41.000Z,814254524340858882,814254524340858882,Twitter for iPhone,1673909227,en,But @someuser cant speak without lying so... #typicalpolitician #sad #taxcutsnevercreatejobs http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814231538925707264'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:37:24.000Z,814253951843520516,814253951843520516,Share.Radionomy.com,2814657699,en,Now playing  :  Lee Blaske -  05 - The Fragile Dawn - Part 2 on| | http://someurl| | #sadmusic #sadsong #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:36:38.000Z,814253757408034816,814253757408034816,Twitter for Android,16840397,en,"I have a #sad about #2016. A big, weepy sad face sad.",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:35:45.000Z,814253534434783232,814253534434783232,Twitter for iPhone,736167521175384065,en,"7 #Lies within 2 minutes!!| http://someurl - #sad @someuser - #PLEASE Explain, Mr. #President",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:26:04.000Z,814251098622062592,814251098622062592,Twitter Web Client,31676367,en,WHY THE f have i only just found out that a a gill has died ?  ? ? literally bought his autobiography a few weeks ago i am #shocked and #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:26:03.000Z,814251093811003392,814251093811003392,Twitter Web Client,4596654552,en,sorry bre but u nasty as hell. what the fk u do all day?? none of u are doing anything worthwhile. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:25:24.000Z,814250929851662337,814250929851662337,Twitter for iPhone,44777704,en,I didnt think it could get any worse than the Ralph Wilson era. But it has! #pegulas #sad #17yearsandnoplayoffs #firewhaley @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T23:24:27.000Z,814250690407174144,814250690407174144,Twitter for iPhone,48401104,en,fans can be very disrespectful about a celebrities divorce 🙄 wow.. oh well. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:24:24.000Z,814250677987868672,814250677987868672,Twitter Web Client,3318729818,en,"@someuser Warm friendship from a bigot, racist, sexist, thief, will not make your #settlements legal, moral, or globally accepted #sad http://someurl",#sad,,17061263,"[{'type': 'quoted', 'id': '814129958385831936'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",2016-12-28T23:24:22.000Z,814250668584210432,814250668584210432,Twitter for iPhone,3105676069,en,Carolines wisdomless dad face is my fav #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:24:20.000Z,814250660015337472,814250660015337472,Twitter for iPhone,1233587124,en,sometimes I feel like the people I chose to like in 2016 got the most hatred #sad #hurtfeelings,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:23:33.000Z,814250464766095360,814250464766095360,Twitter Web Client,4596654552,en,Taryll ...ur NOT good enough ..take the fkn message and go back to school. be a teacher or something ull make more money. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:15:43.000Z,814248491778187265,814248491778187265,Twitter for iPhone,16275299,en,"If @someuser had given a similar speech to todays in 1939, Hitler would have offered him & @someuser immediate Nazi membership. #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:15:38.000Z,814248471620362244,814248471620362244,Twitter for iPhone,2470307839,en,Thanks @someuser for the soft taco aka ripped burrito tortilla and stained table #chipotle #trumpsamerica #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:13:33.000Z,814247947223216128,814234005973385220,Twitter Web Client,163927383,en,".@someuser | No, like the Tale of the Giant Rat of Sumatra,| the World is not yet ready. #Sad",#sad,,3296374777,"[{'type': 'replied_to', 'id': '814244727717593088'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:10:14.000Z,814247113534083076,814247113534083076,Twitter for iPhone,799291039,en,@someuser dude what happened to your analysis on basketball?  All I read on your timeline is politics. #sad,#sad,,38002432,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:09:41.000Z,814246975520575488,814246975520575488,Twitter for iPhone,814222443522957312,en,in my #feelings 😭😭#sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:07:24.000Z,814246399067979780,814234218347696128,TweetDeck,129329915,en,"@someuser Well, he has been and will always be an idiot. Nothing is going to be a surprise from now on and the next four years. #Sad",#sad,,97106823,"[{'type': 'replied_to', 'id': '814234218347696128'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:03:38.000Z,814245452472348672,814245452472348672,Twitter for Android,775892848092688384,en,My mom will not go with my to apont puppy. #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T23:02:12.000Z,814245090352918528,814243339373543425,Twitter for iPhone,375597509,en,"@someuser @someuser @someuser #ironic, isnt it? And #sad",#sad,,24133371,"[{'type': 'replied_to', 'id': '814243339373543425'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:02:03.000Z,814245055124930560,814245055124930560,Twitter for iPhone,415798824,en,Even leftist fear the tyranny of the left. #Sad| http://someurl via @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T23:00:10.000Z,814244579901902849,814244579901902849,Twitter for Android,796435539188649984,en,Look no further than your Twitter feed.  Youre responsible for this transition not going smoothly.  #Sad #Resist| http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:59:44.000Z,814244471676215302,814244471676215302,Twitter Web Client,731941698968911872,en,#sad they cant use this as an #opportunity for #maketheworldabetterplace Transgender boy kicked out of Scouts http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:58:51.000Z,814244247922741248,814244247922741248,Zapier.com,728455909073027072,en,17 Carrie Fisher Quotes That Will Inspire Your Success and Happiness - http://someurl http://someurl #be #happy #not #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:58:35.000Z,814244181916913664,814231064847728640,Twitter for Android,1350592550,en,"@someuser @someuser hope, as in hope that u dont totally destroy our country! #sad #Trumpocalypse",#sad,,25073877,"[{'type': 'replied_to', 'id': '814231064847728640'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:56:30.000Z,814243658342010884,814243658342010884,Twitter for Android,1350592550,en,Omg... Were so screwed. Lets book  #Trump on the first flight out! #sad #ByeFelicia http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:54:32.000Z,814243163271348224,814243163271348224,Twitter for Android,363100920,en,Damn I cant imagine her anguish losing her daughter.  #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814242750275076097'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:53:39.000Z,814242938163118080,814242938163118080,dlvr.it,156354387,en,Does Donald Trump Know That Weve Already Landed on the Moon? http://someurl #sad #moon,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:50:40.000Z,814242190222389248,814242190222389248,Instagram,786886627159400449,en,Miss you 😢 . #carriefisher #carriefisher🙏 #sad😢 #iloveyou #starwars #princessleia #carriefisher❤... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:50:01.000Z,814242025608462336,814241109543108608,TweetDeck,15684340,en,@someuser River?? That is barely a stream...| #sad,#sad,,4531101323,"[{'type': 'replied_to', 'id': '814241109543108608'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:49:05.000Z,814241789552955392,814241789552955392,Twitter for iPhone,26511427,en,"Brilliant piece @someuser   But facts, logic and decency dont seem to work anymore #sad #UNSC #israel http://someurl",#sad,,,"[{'type': 'quoted', 'id': '814236780765380608'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",2016-12-28T22:45:34.000Z,814240904450076672,814240904450076672,Twitter for iPhone,298213438,en,Im glad my parents didnt carry themselves how I see these parent nowadays concerning their childrens high school sports! #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:44:47.000Z,814240707363958784,813581917215977473,Twitter for iPhone,15818029,en,@someuser Bullshit. And you havent contributed any of your billions since 2008.  #liar #sad http://someurl,#sad,,25073877,"[{'type': 'replied_to', 'id': '813581917215977473'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T22:44:22.000Z,814240603005394944,814240603005394944,Buffer,4219443148,en,Ex-NFL Player Ray McDonalds Domestic Violence Video Surfaces and Its Horrible watch here #Sad  http://someurl http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:43:55.000Z,814240490694574080,814240490694574080,Twitter for iPhone,36684851,en,"Debbie Reynolds rushed to hospital, reportedly with a stroke! So #Sad. Get well Debbie",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:43:40.000Z,814240426223927296,814147031216324608,Twitter Web Client,40296124,en,@someuser Amazing how all I hear is crickets from those on the left who defended Obama & Kerry as supporters of Israel for 8 yrs.#sad,#sad,,29515247,"[{'type': 'replied_to', 'id': '814147031216324608'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:43:32.000Z,814240394405969920,814240394405969920,Twitter for Android,803317371784073217,en,We will all miss Carrie Fisher aka Princess Leia :( #PrincessLeiaForeverl #Trending #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813829891988692995'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:41:47.000Z,814239951889907712,814239951889907712,PlaceTweet,98312210,en,Ha! Another mention for Lucas Oil Stadium: http://someurl - RT @someuser - to most likely a less then full Lucas Oil Stadium. #Sad...,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:41:46.000Z,814239948341702657,814239948341702657,Facebook,36798033,en,#Sad😭😭😭😭😭😭😭😭 RIPBabyGirl #StopTheViolence http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:41:11.000Z,814239803831099392,814110460761018368,Twitter for iPhone,15818029,en,"@someuser are you serious?  You big baby. You attack the Pope, a former Miss Universe, a Mexican-American judge. Such a coward. #sad",#sad,,25073877,"[{'type': 'replied_to', 'id': '814110460761018368'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:38:52.000Z,814239220076318720,814239220076318720,Twitter for iPhone,813836412978135040,en,I never needed you like i do right now .. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:37:38.000Z,814238907432837120,814238907432837120,Twitter for Android,706839866491928581,en,"@someuser you were witty and funny years ago. Unfortunately you are now an arrogant, ignorant jerk. #sad",#sad,,2421584702,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-28T22:36:29.000Z,814238621825961984,814238621825961984,Twitter Web Client,106062007,en,If in doubt of your teams capabilities. Resort to point scoring about child abuse. #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:35:20.000Z,814238330170839040,814238330170839040,Twitter for iPhone,372398526,en,This guy smh #Sad #InHisDefenceHesFamiliarWithThingsNotWorkingInTheNBA #TarHolesGonnaTarHole http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814221022828314626'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:35:11.000Z,814238292359004161,814231064847728640,Twitter for Android,36152170,en,@someuser @someuser not @someuser  But failed on Execution. #Deplorables are revolting already.| #Bigly #Yuge #Sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '814231064847728640'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:34:43.000Z,814238174105006080,814231064847728640,Twitter for iPhone,28329252,en,@someuser @someuser @someuser You forgot to add Donald. Or your own name. #peeweee #sad,#sad,,40067749,"[{'type': 'replied_to', 'id': '814235018742603776'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:31:33.000Z,814237376985894912,814237376985894912,Twitter for iPhone,4250266229,en,#Best #Laid #Plans hard to get through in one sitting. David Blair remake of Of Mice & Men with #sad things to say. http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T22:31:09.000Z,814237277161422848,814237277161422848,Twitter for iPhone,78001455,en,@someuser Great interview w/ Mr. Carlson. You are a superior journalist. He was grasping with thigh-high boot retort. #sad,#sad,,289342771,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-12-28T22:30:53.000Z,814237209603678208,814237209603678208,Twitter for Android,19584887,en,Photo found of me aged 15 with attitude....am 50 in 3 months....where has that girl gone? #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:30:29.000Z,814237111435956225,814236314245611520,Twitter Web Client,103908351,en,@someuser then later says they had a productive conversation and everything is going smoothly. #YouAreGettingPlayed #JournalismIsDead #Sad,#sad,,16374678,"[{'type': 'replied_to', 'id': '814236314245611520'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:29:41.000Z,814236908222029824,814231611613048838,Twitter for Android,623071898,en,"@someuser @someuser or ignorant, fragile, small men. #sad #frightened #babies",#sad,,3256697005,"[{'type': 'replied_to', 'id': '814231611613048838'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:27:31.000Z,814236363159638016,814231064847728640,Twitter for iPhone,296293850,en,@someuser and most of us with functioning brains say you are an idiot. FYI:Your constant need for attention is #sad & #weak,#sad,,25073877,"[{'type': 'replied_to', 'id': '814231064847728640'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:27:15.000Z,814236294876315648,814236294876315648,Twitter for iPhone,248085897,en,I guess thats just Molokai for you...people get bored and like to stir up drama for no damn reason. #sad,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T22:27:07.000Z,814236262165073922,814236262165073922,Twitter for iPhone,43544082,en,I have ordered a mummy diary for next year! Very exciting! #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:26:09.000Z,814236017918087168,814236017918087168,Google,1420660507,en,A Very #Sad-Looking Hillary Clinton Spotted Eating Breakfast at New York Resort: Since... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:24:45.000Z,814235669157543936,814235669157543936,Twitter for iPad,20955996,en,"@someuser Also, is this really what you call doing your best? #sad #not presidential #notmypresident http://someurl",#sad,,25073877,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:22:24.000Z,814235074375852032,814234715398017024,Tweetbot for iΟS,27166250,en,"#sad RT @someuser Debbie Reynolds, Carrie Fisher’s mother, rushed to hospital after suffering reported stroke http://someurl",#sad,,23655688,"[{'type': 'replied_to', 'id': '814234715398017024'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:22:04.000Z,814234989990735872,814234989990735872,Twitter for Android,536654362,en,Just heard of the loss of yet another friend in 2016... 😥😓😕😢 #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T22:20:50.000Z,814234680761401344,814218916939476993,Twitter for iPhone,366662991,en,@someuser @someuser and some so young still. #sad,#sad,,263048486,"[{'type': 'replied_to', 'id': '814218916939476993'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:20:31.000Z,814234600230699008,814110460761018368,Twitter for iPhone,3196027526,en,@someuser You will go on record as the president with the smallest vocabulary  #😂 #joke #sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '814110460761018368'}]"
everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-28T22:19:43.000Z,814234399432507392,814234399432507392,Twitter Web Client,45259327,en,"OMG, wow #Trump didnt even pay his promised personal gifts on ‘Celebrity Apprentice.’ Thats pathetic, #SAD even http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:16:54.000Z,814233691526463488,814173149097062401,Twitter for Android,281530644,es,@someuser ya ves #sad,#sad,,360512772,"[{'type': 'replied_to', 'id': '814225586910613505'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:16:14.000Z,814233524865822721,814229546790748160,Twitter for iPhone,151810993,en,@someuser The phone call I had did not reflect that in any way. Theyd rather lose a long time customer then help keep one #sad #misled,#sad,,19638927,"[{'type': 'replied_to', 'id': '814229910638116864'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:15:24.000Z,814233316052172800,814231064847728640,Twitter Web Client,38070814,en,@someuser #SAD Did you even read the article?,#sad,,25073877,"[{'type': 'replied_to', 'id': '814231064847728640'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:15:20.000Z,814233299145068544,814233299145068544,Hootsuite,334756440,en,"Even during the #holidays, people still feel the effects of #SAD - and #LightTherapy is the perfect solution! http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:11:58.000Z,814232450247299072,814232450247299072,Twitter for iPhone,744773226929192960,en,Its pretty damn hard to believe in anything knowing that Bob Ross died of cancer at 52. #bobross #nihilism #lifeisunfair #littlerascal #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:09:36.000Z,814231854375170048,814231854375170048,Twitter for iPad,41461055,en,"Noooooo, I dont want to go back to work tomorrow 😢😢😢 #sad",#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T22:08:56.000Z,814231685105668096,814165636578476034,Twitter for Android,163158271,en,@someuser she  didnt pitchup in Bulawayo (Zim)) saying she missed a flight frm  E.L.hope she learns respect hr fans n promoters #sad,#sad,,49600796,"[{'type': 'replied_to', 'id': '814165636578476034'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:07:09.000Z,814231238739456006,814230747745812480,Twitter for iPhone,21061888,en,@someuser She voted against a woman who went to a 15th Anniversary of 9/11 memorial despite being sick w/pneumonia. Rampant sexism. #Sad 2/2,#sad,,21061888,"[{'type': 'replied_to', 'id': '814230747745812480'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:06:53.000Z,814231171567587328,814231171567587328,Facebook,1135317138,en,Sometimes you just #gotta #SMILE......| #Life is too short to be #SAD... <3 #Life (Y) — feeling awesome,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:06:44.000Z,814231132694872064,814114980983427073,Twitter for iPhone,1345626834,en,@someuser What a great way to forge a peaceful transition... You can dish it out but you sure cant take it. #Sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '814114980983427073'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:06:36.000Z,814231099022966791,814231099022966791,Twitter for iPhone,2667040378,en,#JonathanCreek time! 😬😬 best series ever! Ive been to his old windmill multiple times #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:04:29.000Z,814230565943644160,814230565943644160,Twitter for iPhone,852907092,en,Went to the wake of a 7yr old today. Very sad. And of course I was awkward and said awkward things...#fml #sad #rip #💔,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:03:01.000Z,814230197532852224,814228837148061696,Twitter for iPhone,200039833,en,@someuser na they are so heart warming hahaha I was so emosh when they finished 😂😂😂 #sad,#sad,,40031336,"[{'type': 'replied_to', 'id': '814229934499565568'}]"
