source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1565638382,Riwal888 - #Blog: !NEW! #Opel #Wishes a #Wonderful #Christmas Time http://someurl,547778289113116672,547778289113116672,tl,everyone,2014-12-24T15:38:16.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'dae2f88e466b287b', 'coordinates': {'type': 'Point', 'coordinates': [105.37948003, -5.06465998]}}",158966428,Sugeng  Natal.... 😇😄 #Christmas #night #merry #Christmas #xmas #photo #with #family #wonderful... http://someurl,547757119035150336,547757119035150336,tl,everyone,2014-12-24T14:14:08.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,128051044,Pucallpa ❤ #Pucallpa #hometown#sunset #Wonderful #perfect #peace http://someurl,547522839294001152,547522839294001152,tl,everyone,2014-12-23T22:43:12.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,710039868,Filipino food after Simbang Gabi!! :D #amazing #awesome #excited #happy #fun #delicious #wonderful... http://someurl,546492000116428801,546492000116428801,tl,everyone,2014-12-21T02:27:00.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,978708865,9999@someuser #Wonderful rendition of Akwa Ibom version of Adreas Boccoli conte partiro -time to say goodbye!,546429636067213312,546429636067213312,tl,everyone,2014-12-20T22:19:12.000Z,#wonderful,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1028439248,Waaw *_* | #wonderful #Christmas #Xmastree #December http://someurl,546247646680449025,546247646680449025,tl,everyone,2014-12-20T10:16:02.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,228936015,Saturdaaaaaaay hihihihihi muach muach #Yamaha #akor #work #wonderful #happy #single #beautiful http://someurl,546114785704562688,546114785704562688,tl,everyone,2014-12-20T01:28:05.000Z,#wonderful,,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,416905249,Photo: Hello Makati Philippines :) #instagood #amazing #wonderful #Philippines #Photooftheday #instapic... http://someurl,545492355487657984,545492355487657984,tl,everyone,2014-12-18T08:14:46.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '017a4afa29d71c65', 'coordinates': {'type': 'Point', 'coordinates': [121.0126672, 14.5581056]}}",416905249,Hello Makati Philippines :) | | #instagood #amazing #wonderful #Philippines #Photooftheday #instapic... http://someurl,545492350609666048,545492350609666048,tl,everyone,2014-12-18T08:14:45.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2427111709,#AngelicVoice #BeautifulSoprano Gita Gutawa @someuser #BaladaShalawat.So #Wonderful.So #touch my #Heart @someuser http://someurl,545242160795099136,545242160795099136,tl,everyone,2014-12-17T15:40:35.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,95679266,Thanks ilyukhinaanna #Wonderful #Matryoshka #RussianGift #Russia @ IronFX http://someurl,545231465240600576,545231465240600576,tl,everyone,2014-12-17T14:58:05.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2427111709,#AngelicVoice #BeautifulSoprano Gita Gutawa @someuser #BaladaShalawat.So #Wonderful.So #Touch my #Heart @someuser http://someurl,544884943709831168,544884943709831168,tl,everyone,2014-12-16T16:01:08.000Z,#wonderful,,
Path,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,189450037,"#Uluwatu #KecakDance #Wonderful #DewataIsland #ILoveIndonesia 👍👍👍 (at Uluwatu Temple, Bali) [pic] — http://someurl",544299634407899136,544299634407899136,tl,everyone,2014-12-15T01:15:20.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '00ed6f0947c230f4', 'coordinates': {'type': 'Point', 'coordinates': [120.99035022, 14.65733771]}}",33153128,Saturday grind! #wonderful @ Clark Angeles Pampanga http://someurl,543767028390453249,543767028390453249,tl,everyone,2014-12-13T13:58:56.000Z,#wonderful,,
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,110850940,Gorgeous @someuser opera gala dinner http://someurl #wonderful,543489823013892096,543489823013892096,tl,everyone,2014-12-12T19:37:26.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,83421571,Morning! \●/ Mi Sobrina Ammy! ♥ #baby #girl #wonderful #beauty #love #cute #instamoments #igerscaracas... http://someurl,543396485174689792,543396485174689792,tl,everyone,2014-12-12T13:26:32.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1120965073,#Wonderful Friendship# 💞#ceritaSemalam#LawOfAttraction#AnggunChef#AnggunFusion#AnggunInStilettos http://someurl,543295756715954176,543295756715954176,tl,everyone,2014-12-12T06:46:17.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'c47c0bc571bf5427', 'coordinates': {'type': 'Point', 'coordinates': [-157.82620261, 21.27955148]}}",50084631,Hanauma bay! ❤️ #wonderful #trip #hawaii #eua #love #mergulho #diving #nofiltro #semfiltro @ Kailua... http://someurl,542977590815113216,542977590815113216,tl,everyone,2014-12-11T09:42:00.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,30778976,"#fabulous Sabrina Davi at an management, #love #attitude #beautiful #wonderful multi #talent... http://someurl",542959379965046784,542959379965046784,tl,everyone,2014-12-11T08:29:38.000Z,#wonderful,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,91795810,#Crochet #Afghan #Blanket #Wonderful Kaleidoscope by Thesunroomuk http://someurl via @someuser,542826259026149376,542826259026149376,tl,everyone,2014-12-10T23:40:40.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,270274292,#raw!!!! @someusergraphy @someuser viboraphilippines #thanksaMillion #thankYOU #wonderful... http://someurl,542494946729537536,542494946729537536,tl,everyone,2014-12-10T01:44:09.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2656755480,#photoshop #beautiful #wonderful #babe #lol hahaha its mágic http://someurl,542032398524112896,542032398524112896,tl,everyone,2014-12-08T19:06:08.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2427111709,#AngelicVoice #BeautifulSoprano Gita Gutawa @someuser  #RangkaianKata lyrics video. So #Wonderful @someuser http://someurl,541982839609491457,541982839609491457,tl,everyone,2014-12-08T15:49:13.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '66555622726ab358', 'coordinates': {'type': 'Point', 'coordinates': [106.837278, -6.218511]}}",84543234,"#niceeeeee #wonderful #instatravel #traveladdict #good #view #sweet @ Nami Island, South Korea http://someurl",541875679474614272,541875679474614272,tl,everyone,2014-12-08T08:43:24.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,371107645,HelloGoodMrning Sabang👏 #vsco #beach #panorama #prom2014 #sabang #island #wonderful http://someurl,541765537055793152,541765537055793152,tl,everyone,2014-12-08T01:25:44.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,1026237000,Feeling free! Weekend! #madrid #edificiometropolis #love #wonderful #arquitectura Happy saturday! Feliz sábado! http://someurl,541161512833138688,541161512833138688,tl,everyone,2014-12-06T09:25:33.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2757639679,ka sagad gd yah sa iya mag-Piano :) haha hisa ko :D| | #Magnificent | #amazing | #wonderful,540846723661594624,540846723661594624,tl,everyone,2014-12-05T12:34:42.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'place_id': '0046553305071bf8', 'coordinates': {'type': 'Point', 'coordinates': [121.1463673, 14.5414266]}}",219590518,Maagang Pamasko. :) #Wonderful ❤ http://someurl,540217464173256706,540217464173256706,tl,everyone,2014-12-03T18:54:14.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,354781109,Pinakamalala pero pinakamasarap na pagod to date... ready for friday! #JZACup #917crew #wonderful,540164574712852480,540164574712852480,tl,everyone,2014-12-03T15:24:05.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,2427111709,#FlyMyEagle @someuser music by #AngelicVoice #BeautifulSoprano Gita Gutawa @someuser #Wonderful.I #Love U Gita http://someurl,538346314971353088,538346314971353088,tl,everyone,2014-11-28T14:58:58.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,512047637,Namumunga na pala ang tanim | na niyog ng tatay ko| | #wonderful http://someurl,538333539834802177,538333539834802177,tl,everyone,2014-11-28T14:08:12.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,886066063,#PosterLabs #pandawa #secret #beach #wonderful #view @ Pandawa Secret Beach http://someurl,537834241598693376,537834241598693376,tl,everyone,2014-11-27T05:04:10.000Z,#wonderful,,
Happy in Galapagos Islands,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1531332398,#Wonderful #Landscapes to #Admire in Galapagos Islands #GalapagosPhotos http://someurl http://someurl,537566882555908096,537566882555908096,tl,everyone,2014-11-26T11:21:46.000Z,#wonderful,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,895392320,My darling video by Tiwa savage #wonderful #ILove,537529556820062208,537529556820062208,tl,everyone,2014-11-26T08:53:27.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2837415023,RT AripOding: Sunrise dari Gunung Papandayan #wonderfulindonesia #indonesia #mountain #papandayan #wonderful #gr... http://someurl,537387032914702337,537387032914702337,tl,everyone,2014-11-25T23:27:07.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,381539487,✨⭐Stana Katic ⭐✨ #stanakatic #perfect #fabulous #stunning #queen #wonderful #gorgeous #beautiful 💞 http://someurl,537355182854922240,537355182854922240,tl,everyone,2014-11-25T21:20:33.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '3b9301f0f12a8283', 'coordinates': {'type': 'Point', 'coordinates': [110.41501785, 1.45381938]}}",985842259,#Wonderful #Mama @ Taman Samarax http://someurl,537207138217893888,537207138217893888,tl,everyone,2014-11-25T11:32:17.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1559737056,Kapadokya - Turkey #kapadokya #turkey #worldunion #wanderlust #wonderful #resort #yatch #usa... http://someurl,536991766784651264,536991766784651264,tl,everyone,2014-11-24T21:16:28.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1559737056,Antalya-Turkey #antalya #alanya #sunset #worldunion #wonderful #wanderlust #west #wow #erenköy... http://someurl,536592440409333761,536592440409333761,tl,everyone,2014-11-23T18:49:41.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2784820472,"Yes buklod winner, REPRESENT!! #Wonderful #pbtg",536516832224890880,536516832224890880,tl,everyone,2014-11-23T13:49:15.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,144446397,Ang Galing ni Ate Shaira! #wonderful #TheVoicePH,536498953320017921,536498953320017921,tl,everyone,2014-11-23T12:38:12.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'place_id': 'a7842058dd0a9d09', 'coordinates': {'type': 'Point', 'coordinates': [112.6955301, -7.3945931]}}",272442801,"(@ The Pirates Bay, Nusa Dua, Bali ) #Gala #dinner #place #amazing #romantic #beautiful  #wonderful... http://someurl",535118554446970880,535118554446970880,tl,everyone,2014-11-19T17:13:00.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '005de1fe214f002d', 'coordinates': {'type': 'Point', 'coordinates': [121.04373086, 14.57538127]}}",494739120,Ganda titigan ung mga bahay at mga ilaw #wonderful 👏👏👏👏😄😄😄 @ Dansalan Gardens Condominium http://someurl,533232706675806208,533232706675806208,tl,everyone,2014-11-14T12:19:18.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2461452206,#wonderful 😁😁😁 @ Phukhieo School http://someurl,532852869129465856,532852869129465856,tl,everyone,2014-11-13T11:09:58.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '3eb2c704fe8a50cb', 'coordinates': {'type': 'Point', 'coordinates': [-0.08093595, 51.51612019]}}",123912829,#my #wonderful #mum 😘 #sushisamba @ Sushi Samba http://someurl,532015735166341120,532015735166341120,tl,everyone,2014-11-11T03:43:30.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '8114ecab9eca5afc', 'coordinates': {'type': 'Point', 'coordinates': [113.22816301, -8.12848975]}}",2195407008,#surabaya #city #wonderful #house #sun #day #town #easjava #indonesia #asian #world @ Surabaya - East... http://someurl,531976254472208385,531976254472208385,tl,everyone,2014-11-11T01:06:37.000Z,#wonderful,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1352706050,@someuser I told  u na #monday kabhi b wonderful nahi hosakta..atleast aap tho #wonderful banado..na,531854841388474368,531854376374390784,tl,everyone,2014-11-10T17:04:10.000Z,#wonderful,"[{'type': 'replied_to', 'id': '531854376374390784'}]",1352706050
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2895275376,Feeling #wonderful!!  Met Mr. Gaurav singh| #inspirational_words,531711338070818816,531711338070818816,tl,everyone,2014-11-10T07:33:56.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2359594788,Sun Kas #sun #late #evening #great #amazing #mexicocity #great #sunset #wonderful #nice #cool #instacool #instago... http://someurl,531664855598895104,531664855598895104,tl,everyone,2014-11-10T04:29:14.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,178098948,Sun Kas #sun #late #evening #great #amazing #mexicocity #great #sunset #wonderful #nice #cool... http://someurl,531664316848934912,531664316848934912,tl,everyone,2014-11-10T04:27:05.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,443452946,"Pandawa Beach, Bali #wonderful #indonesia #beach #beauty #bali #visitindonesia #holiday #happy... http://someurl",531047425558208512,531047425558208512,tl,everyone,2014-11-08T11:35:47.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'a4c16d97c418791d', 'coordinates': {'type': 'Point', 'coordinates': [-48.9542859, -16.3215833]}}",381539487,Stana Katic #stanakatic #beautiful #stanatic4ever #gorgeous #fabulous #stunning #perfect #wonderful... http://someurl,530867022624616451,530867022624616451,tl,everyone,2014-11-07T23:38:55.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,99649095,Pandawa beach #bali #wonderful #ignesia #amazing http://someurl,529918889887801345,529918889887801345,tl,everyone,2014-11-05T08:51:23.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '59b27337f38d658b', 'coordinates': {'type': 'Point', 'coordinates': [7.3310945, 5.1450185]}}",784648670,#Amblessed #Uchechi #Meee #Ella #wonderful #Siblings #ILU 💘😘 @ Umule Aba http://someurl,529487595093647360,529487595093647360,tl,everyone,2014-11-04T04:17:34.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '97f1e7e6f315d56a', 'coordinates': {'type': 'Point', 'coordinates': [-77.6614, 39.9375]}}",223576000,#Huge #ShoutOut to #Peo aka #Elips aka @someuser and his #Wonderful #Wife @someuser for... http://someurl,529352613519572992,529352613519572992,tl,everyone,2014-11-03T19:21:12.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,199170218,Mas deads pa sa mga bangkay sa sementeryong to ang signal ng Globe. Nakakagalit po. Haha. #wonderful #revolutionary #leche ;),528498867101110274,528498867101110274,tl,everyone,2014-11-01T10:48:43.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2866466814,Intriguing scene in nature| A secluded part of Kuang Amo -Sumbawa| #beautiful #nature #wonderful... http://someurl,527889385745027073,527889385745027073,tl,everyone,2014-10-30T18:26:51.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'a4c16d97c418791d', 'coordinates': {'type': 'Point', 'coordinates': [-48.9542859, -16.3215833]}}",381539487,Stana Katic 😍😍😍 #stanakatic #beautiful #fabulous #flawless #diva #wonderful #queen #perfect... http://someurl,527568277715705856,527568277715705856,tl,everyone,2014-10-29T21:10:53.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2866466814,The beach with no name | Sekongkang -West Sumbawa| #wondrous #wonderful #beach #blue #white_sandy_beach... http://someurl,527383487460810753,527383487460810753,tl,everyone,2014-10-29T08:56:36.000Z,#wonderful,,
Linkis: turn sharing into growth,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,537202944,GGSS.. Gandang Ganda Sila Sakin!! 😍 #GGSS #pretty #beautiful #gorgeous #wonderful #selfie #sap... http://someurl,527366499812769792,527366499812769792,tl,everyone,2014-10-29T07:49:06.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,45359680,#cuddles with my #wonderful Akiko #black #Labrador #dog #pet #love #goodnight #dreams #selfie #igers... http://someurl,527232886215163904,527232886215163904,tl,everyone,2014-10-28T22:58:10.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,128160288,"aiiissshhh! krun hiluna na, dungag2 pa gyud.. #WONDERFUL",526755312129146880,526755312129146880,tl,everyone,2014-10-27T15:20:27.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '6ab2f5132f36eb85', 'coordinates': {'type': 'Point', 'coordinates': [115.0888746, -8.81506019]}}",294731104,Huwaaaaaaaaaw...so wonderful.. #wave #uluwatu #beach #Indonesia #wonderful #selca #selfie #proselfie... http://someurl,526242598373974017,526242598373974017,tl,everyone,2014-10-26T05:23:07.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '6ab2f5132f36eb85', 'coordinates': {'type': 'Point', 'coordinates': [115.16891909, -8.71840346]}}",34629383,Sunset at Kuta Beach #kuta #beach #sunset #bali #wonderful @ Kuta Beach Bali http://someurl,525983974468775936,525983974468775936,tl,everyone,2014-10-25T12:15:26.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2409687824,#always #Love #mjjforever #michaeljackson #healtheworld #werafamily #edits #wonderful #iloveu by speechless_mjj http://someurl,525911488368631809,525911488368631809,tl,everyone,2014-10-25T07:27:24.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '006523c50dfe9086', 'coordinates': {'type': 'Point', 'coordinates': [121.05209896, 14.64547265]}}",70325306,Go lang ng Go at OctoberFest! | #MatalinoSt| #QuezonCity| #GlobePrepaidonthego| #wonderful| #globe @someuser http://someurl,525608180056080384,525608180056080384,tl,everyone,2014-10-24T11:22:10.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,1027782414,The Night during Diwali in India taken from NASA! 😊😊| #Magical #Colourful #Wonderful 😊| @someuser http://someurl,525333308448968705,525333308448968705,tl,everyone,2014-10-23T17:09:55.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,34285173,"#Wonderful #Sicily #Teatro #Greco October 23, 2014 at 12:13AM by kawin_casale http://someurl http://someurl",524921760567656448,524921760567656448,tl,everyone,2014-10-22T13:54:34.000Z,#wonderful,,
Instagram,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,1139481776,CHIARA BIASI in IMPERFECT KNITWEAR #wonderful #chiarabiasi #imperfectstyle #fw14 #collection... http://someurl,524911224236937216,524911224236937216,tl,everyone,2014-10-22T13:12:42.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 30, 'quote_count': 0}",,202571332,Ubud Hanging Gardens Pools| | #amazing #wonderful #amazingplaces http://someurl,524577181461008386,524577181461008386,tl,everyone,2014-10-21T15:05:20.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'af51e8f00db663de', 'coordinates': {'type': 'Point', 'coordinates': [10.3833, 43.7167]}}",1227608017,"#squaready #pisa #goodevening #night #unipi #arno #tuscany #love #wonderful @ Pisa, Italy http://someurl",524246331758743552,524246331758743552,tl,everyone,2014-10-20T17:10:40.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,211457689,"Thankyou,Pahawang!  🌴😍 Great trip #Wonderful of Sumatra #Lampung @someuser Makasih kak @someuser for this trip♥ http://someurl",523975462280626176,523975462280626176,tl,everyone,2014-10-19T23:14:19.000Z,#wonderful,,
Path,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,107299193,"Restoran diatas atap :D #hangover2 #beautiful #wonderful (with Fiendi, Winda, and Oppa at @someuser [pic] — http://someurl",523805075928391680,523805075928391680,tl,everyone,2014-10-19T11:57:16.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,388397510,La voce di Ed Sheeran. WOW #wonderful,523468087161802752,523468087161802752,tl,everyone,2014-10-18T13:38:12.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '885fb541caf30755', 'coordinates': {'type': 'Point', 'coordinates': [102.417, 3.45]}}",44683612,#Indah #wonderful @ Homestay Paklang Temerloh http://someurl,523099461275222017,523099461275222017,tl,everyone,2014-10-17T13:13:24.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,171915794,#wonderful #view #istanbul #amazing #city #üsküdar #dostlar @someuser halilibrahimcskn http://someurl,522766559086129152,522766559086129152,tl,everyone,2014-10-16T15:10:34.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,308039230,good murnen . . . .ganda naman araw . . . | | #shine and rise| #wonderful,521433299479445504,521433299479445504,tl,everyone,2014-10-12T22:52:41.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '8dfc301cf3b6d9fe', 'coordinates': {'type': 'Point', 'coordinates': [116.12644812, -8.59121191]}}",200591611,#Malimbu #Lombok #Traveling #Wonderful #Indonesia #Summer @ Malimbu Beach http://someurl,521204547105337346,521204547105337346,tl,everyone,2014-10-12T07:43:42.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",,714248124,Happy Birthday to the #wonderful & #lovely Akshara Hassan  ....🎊🎉🎂☺️🎁❤️🍰  aksharahaasanofficial... http://someurl,521015409881792512,521015409881792512,tl,everyone,2014-10-11T19:12:08.000Z,#wonderful,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,260877351,Malala Yousafzai & Kailash Satyarthi win 2014 Nobel Peace Prize - Announ...: http://someurl via @someuser| #amazing #wonderful :),520584396865159171,520584396865159171,tl,everyone,2014-10-10T14:39:26.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,101254662,Nobel Prize for Malala @someuser http://someurl  #wonderful #peace,520551356764274688,520551356764274688,tl,everyone,2014-10-10T12:28:09.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '01a9a39529b27f36'},19599327,Malala gets #NobelPeacePrize. #wonderful,520536598027730945,520536598027730945,tl,everyone,2014-10-10T11:29:30.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,126814811,Malang prewedding #expict #prewedding #project #surakarta #malang #eastjava #wonder #wonderful #nature... http://someurl,520059095349350400,520059095349350400,tl,everyone,2014-10-09T03:52:05.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,631993415,Last sunday jeje at #kintamani good #view #indonesia #wonderful #paradise http://someurl,520016242615132160,520016242615132160,tl,everyone,2014-10-09T01:01:48.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,196643110,Payathai Old Palace 07Oct14 Palace for King Rama6  #Wonderful #travel #beautifulworld #m... http://someurl http://someurl,519812224781914112,519812224781914112,tl,everyone,2014-10-08T11:31:06.000Z,#wonderful,,
