lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,geo
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-01T22:29:26.000Z,Horror kijken ... #scared http://someurl,351829930365034497,351829930365034497,484957858,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T22:20:11.000Z,"hahaha, nog erger man , ik wil niet een paar uur met een paar werkmannen alleen zijn ... #scared #aaaaaaaaaahhhhhhhhh D:",351827599753871360,351827599753871360,320359543,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T22:10:33.000Z,Wauw mijn huis is echt creepy als t donker is #creepedout #scared #lol #wtf #sweetdreams,351825176050139136,351825176050139136,584029455,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T19:38:09.000Z,Iedereen tweet me gwn gezellig een numemr #scared?,351786825955803137,351786825955803137,521536457,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T19:07:48.000Z,Bn benieuwd met welke kidss ik next year i/d klas kom te zitten... #Excited en #Scared,351779186257571840,351779186257571840,1538798670,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T15:15:16.000Z,Musical gedaan #scared,351720667508510720,351720667508510720,301607259,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T14:54:37.000Z,Horror film dagje #scared,351715471709573122,351715471709573122,200840738,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T13:29:10.000Z,Ieks. Nu toch wel erg zenuwachtig! Zo verstandskiezen laten verwijderen... #scared,351693968116953088,351693968116953088,255529746,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T12:57:40.000Z,Whaaa zometeen bloedprikken #scared,351686037845721091,351686037845721091,47416310,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T11:22:14.000Z,@someuser jaaaa ik ook high fiveee #scared,351659654054559745,351662020879323136,264857881,#scared,"[{'type': 'replied_to', 'id': '351661828541120512'}]",516712554,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T08:20:44.000Z,in de wachtkamer... #duurtlang #tandarts #scared,351616345818931200,351616345818931200,225037642,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-01T07:51:45.000Z,Goodmorning. Over een uur lig ik bij de tandarts.. #scared,351609054977728513,351609054977728513,195140277,#scared,,,
nl,everyone,Vine - Make a Scene,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T04:46:53.000Z,JEEP vroom vroom #scared http://someurl,351562530767904768,351562530767904768,25582067,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T03:42:06.000Z,Al sinds 4 uur wakker om te leren.... Wat hou ik toch van toetsweken #tired #scared #needvacation,351546228032540674,351546228032540674,380828439,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T21:22:07.000Z,@someuser zware sjek roken?.... hou je k$@someuser bek jonguh kom dan!! #scared,351450600640225281,351450600640225281,396448139,#scared,,1208837935,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T20:57:34.000Z,Waah.. eng geluid buiten.. Raam dichtdoen dan maar? #scared,351444423348977666,351444423348977666,211577980,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T19:50:44.000Z,Morgen & donderdag nog even super mn best doen #scared,351427605309829121,351427605309829121,107078690,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T17:46:09.000Z,woensdag heb ik al ingangsexamen #scared,351396249557143553,351396249557143553,491700543,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T17:01:28.000Z,Omg zit voor op de fiets op een hekje bij sas #SCARED http://someurl,351385004309372928,351385004309372928,432539417,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-06-30T16:34:09.000Z,Waar ben ik?! Ziekste ghetto! Is this Antwerp?? #Scared,351378130256134144,351378130256134144,381022260,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-29T21:05:47.000Z,Ik moet geen enge films meer kijken meh. ;s #scared,351084102230867968,351084102230867968,154965124,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-29T20:11:50.000Z,"omg vet enge film, dit moet ik niet in mn eentje kijken #scared",351070526132846594,351070526132846594,495034466,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-29T19:57:32.000Z,"@someuser moooizo, nog nietecht veel ofzzz, maar we gaan raften,das in zon bootje op een fk wilde rivier haha #scared haha, & joeee ? xo",351065230496903170,351066927545847808,547427068,#scared,"[{'type': 'replied_to', 'id': '351066583625515008'}]",1038378324,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-29T02:58:05.000Z,Uhm.....we r in Endville Mississippi..... #uhm #scared #justabit http://someurl,350810372627890178,350810372627890178,519717566,#scared,,,
nl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T23:08:11.000Z,Kwil niet gaan eten tis veel te donker beneden en niemand is beneden ;$ #Scared,350752517409341440,350752517409341440,378730370,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T21:52:42.000Z,Ineens is mn stem weg... #scared,350733523000365056,350733523000365056,249722751,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T20:44:43.000Z,ineens gaan enge mensen mij volgen :$ #scared,350716411427033088,350716411427033088,1391912065,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T19:31:57.000Z,"@someuser pfft, #scared #sorrwy",350696038929141760,350698101859823617,261806941,#scared,"[{'type': 'replied_to', 'id': '350697788750823425'}]",247895921,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T12:43:18.000Z,Laat het allemaal goed komen #wish #scared,350595259090206720,350595259090206720,388735581,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T10:56:22.000Z,sherco ging doen alsof hij een pedo was en mij aanvallen. #scared,350568351631810561,350568351631810561,342618110,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T08:33:17.000Z,Zometeen wiskunde ... :( #scared,350532343087382528,350532343087382528,1073973343,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T08:26:51.000Z,Dinsdag naar de kapper om te knippen & te kleuren! Dont know what to do! #scared,350530723989557248,350530723989557248,115520723,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T08:12:30.000Z,"over een paar uur weet ik of ik naar havo of vwo ga, OMG! #scared",350527110986731520,350527110986731520,386002459,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T20:19:59.000Z,"Aaaaah morgen naar de orthopeed voor mn knie, dan hoor ik of t geopereerd moet worden of niet😳 #scared",350347801751846913,350347801751846913,210090402,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T19:33:50.000Z,Pffff dikke duimen gekregen van het notuleren op mijn telefoon bij de raadsvergadering van de gemeente over de bezuinigingen... #scared,350336188508405762,350336188508405762,37871990,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T15:40:05.000Z,Zou k et er op wagen of nie... #confused #scared,350277360551075841,350277360551075841,189454738,#scared,,,{'place_id': '8c1360b4c7c25f31'}
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T11:44:09.000Z,Lekker naar Turkije in de zomervakantie <3 zinin !! als we niet neerstorten :(( #scared,350217987174834177,350217987174834177,366164315,#scared,,,
nl,everyone,Twitter for iPad,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T11:43:27.000Z,RT @someuser @someuser srry bn gwn nerveus joh x bn bang #scared :(,350217810724667392,350217810724667392,386524255,#scared,"[{'type': 'retweeted', 'id': '350216363303903233'}]",,
nl,everyone,Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2013-06-27T11:37:42.000Z,@someuser srry bn gwn nerveus joh x bn bang #scared :(,350215908393885697,350216363303903233,344718667,#scared,"[{'type': 'replied_to', 'id': '350215908393885697'}]",386524255,
nl,everyone,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T09:43:45.000Z,"Vanmiddag weer naar huis en dan keihard leren voor theorie examens ,volgende week woensdag moet ik al #scared",350187686780342272,350187686780342272,454191887,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T09:14:16.000Z,Omg wat doet lucas bij hanna???? #scared,350180267316609026,350180267316609026,30568974,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-27T08:44:45.000Z,"Onderweg naar ziekenhuis, #scared",350172839929851905,350172839929851905,1336947108,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-27T08:34:45.000Z,Raawwrr XD #chinazoo #fun #lookalike #scared #me #instadaily http://someurl,350170321539710976,350170321539710976,86470396,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T08:09:06.000Z,Zometeen wis #scared,350163868481359872,350163868481359872,386720314,#scared,,,
nl,everyone,Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-27T06:32:01.000Z,Intake gesprek vandaag dosnsobxxlsb #scared,350139434374664192,350139434374664192,89767003,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-27T05:50:27.000Z,@someuser @someuser hahhaha wie nie? #scared#windsurf#notmything 🏄😓,350124774745309185,350128975235907586,402946852,#scared,"[{'type': 'replied_to', 'id': '350128649556590592'}]",577477935,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T00:21:43.000Z,"Omgggg regen en onweeeer, ben blij als ik vrijdag in spanje ben hihi ! #scared #onweer #regen #cant #sleep",350046247257776129,350046247257776129,769981920,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T22:56:34.000Z,Ho ik hoor voetstappen :( #scared,350024816478261248,350024816478261248,386548916,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T22:01:19.000Z,Morgen naar de tandarts #scared,350010912930938882,350010912930938882,630456753,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T21:03:16.000Z,Da was een enge film... | #scared,349996304316903424,349996304316903424,482395202,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T20:45:26.000Z,Fuck die film is nie normaal ... #scared,349991817019793410,349991817019793410,482395202,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-26T20:30:36.000Z,Dusss nu pas echt leren voor gs... #scared,349988083233591296,349988083233591296,454351108,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T20:00:25.000Z,Omg !! Inene zie ik een wit vaag iemand onder me bed vandaan komen en dan voor me gaat staan en dan weer terug onder me bed duikt... #scared,349980489878220801,349980489878220801,978402386,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-26T19:20:30.000Z,Ohw my gashhh -> gwn met @someuser helderziend #scared,349970443849048064,349970443849048064,368422542,#scared,,,
nl,everyone,Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T17:31:05.000Z,Kan niet wachten tot morgen avond 😬😬 #excited #scared,349942907739975680,349942907739975680,211930624,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-26T16:57:30.000Z,Vnv met joyce charon en yass. Morgen half 8 in meppel wezen... #operatie #scared,349934454548086784,349934454548086784,143416175,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T14:19:31.000Z,een klein meisje kijkt me egt eng aan #scared,349894699865214976,349894699865214976,1479910682,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T11:13:58.000Z,zou ik nou een foto laten maken van me vinger of niet #scared,349848003550523392,349848003550523392,234796491,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T07:04:21.000Z,Omg college tomz #scared,349785186638110720,349785186638110720,450759950,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T22:34:25.000Z,"Kreeg jhele stapel met ziektes die je in china kan oplopen -,- #scared",349656855343144961,349656855343144961,415859608,#scared,,,
nl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T22:08:22.000Z,uitsloven tijdens het jaar en moe op je examens verschijnen... Cant wait for my rapport #scared,349650302288408577,349650302288408577,339658603,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T22:00:36.000Z,Ieeeeehhh super enge horror film kijken met Kim en Britt. #scared,349648345368772608,349648345368772608,251614711,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-25T20:47:36.000Z,“@someuser Mn benen beginnen te tintelen nu overleggen dan beslissen of we naar t ziekenhuis gaan #scared” sterkte meisje x,349627611355414530,349629975651033088,274424909,#scared,"[{'type': 'replied_to', 'id': '349627611355414530'}]",231960653,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T19:09:55.000Z,Alsk morge een c-attast krijg .... Daar wil ik gewoon ni aan denken !! #Scared,349605392516521984,349605392516521984,1011090691,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T16:10:01.000Z,RT @someuser Morgen uitslag #Scared,349560118263812096,349560118263812096,317634097,#scared,"[{'type': 'retweeted', 'id': '349533760917745665'}]",,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T14:25:17.000Z,Morgen uitslag #Scared,349533760917745665,349533760917745665,317903617,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T08:12:10.000Z,Morgen bloed laten prikken #scared,349439863516430336,349439863516430336,262167094,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T08:06:00.000Z,Omg fk dikke spin op mn kamer ;o #scared,349438313016467457,349438313016467457,322650045,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T07:23:49.000Z,Okay ff tanden poetsen ens dan naar school #scared,349427694754201600,349427694754201600,215424304,#scared,,,
nl,everyone,UberSocial for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T06:33:58.000Z,Bijna tijd voor het moeilijkste tentamen ever. Men zegt 3keer is scheepsrecht.. Laten we dat hopen voor mij!! #scared,349415151168012288,349415151168012288,221492824,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T22:23:29.000Z,RT @someuser film kijken met @someuser #scared,349291718505529346,349291718505529346,216354150,#scared,"[{'type': 'retweeted', 'id': '349286677090541568'}]",,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T22:03:27.000Z,film kijken met @someuser #scared,349286677090541568,349286677090541568,158792355,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2013-06-24T18:05:43.000Z,moeder nu met mentor aan het bellen.. #scared,349226846765842432,349226846765842432,427551681,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T14:12:07.000Z,RT @someuser Al een hele tijd elke nacht steeds dezelfde droom begint nu beetje eng te worden #scared,349168061938540544,349168061938540544,284636352,#scared,"[{'type': 'retweeted', 'id': '349133747410575360'}]",,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T14:08:06.000Z,@someuser ja! Freaky dat jy die nommer ken though #scared,349071447739731968,349167049504870400,44390533,#scared,"[{'type': 'replied_to', 'id': '349166328717922304'}]",57579292,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T13:52:43.000Z,Deze sani wou met me Chillen!!! #boeh #dont #be #scared #my #pet #movie #park #germany http://someurl,349163179923873792,349163179923873792,121918633,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T13:02:46.000Z,In de rij voor de goliath #scared,349150609150197761,349150609150197761,247684958,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T11:55:46.000Z,Al een hele tijd elke nacht steeds dezelfde droom begint nu beetje eng te worden #scared,349133747410575360,349133747410575360,310412231,#scared,,,"{'place_id': 'e8bc70a6afc003cb', 'coordinates': {'type': 'Point', 'coordinates': [6.58372209, 52.23556672]}}"
nl,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T11:24:27.000Z,“@someuser Get your dragon on!! #bite #dragon #scared #snapback http://someurl hahaha zo sexy kijk je xD,349125435419947011,349125865008926720,258727785,#scared,"[{'type': 'replied_to', 'id': '349125435419947011'}]",225067046,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T09:39:52.000Z,Er staat een enge gast voor mijn deur te kloppen ;o #scared,349099544832778240,349099544832778240,798626682,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T08:02:01.000Z,Straks praktijktoets #scared,349074923630759938,349074923630759938,349686241,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T22:35:38.000Z,Okeeee... ik haaat remcos huis #scary #wassenaar #snachts #scared #sleepover,348932387532595200,348932387532595200,276507191,#scared,,,"{'place_id': '6b6d1ce419c81e86', 'coordinates': {'type': 'Point', 'coordinates': [4.3941587, 52.1500631]}}"
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-23T19:42:05.000Z,Morgen voor de eerste keer in my life in the python !! #help #scared,348888713209716737,348888713209716737,1422829802,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T12:50:08.000Z,Paranomal activity 3 kijken #scared,348785039196164096,348785039196164096,189214412,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T07:38:33.000Z,Daar gaan we... richting kerk en daar praatje doen over AiA en om 11uur weer.. #scared,348706627207176192,348706627207176192,254696869,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-23T07:15:45.000Z,"Goeiemorgen! volgens mij is het monster-insect niet bij mij in bed komen liggen vanacht, echter... nachtrust was niet zoals normaal #scared",348700890447872000,348700890447872000,112826198,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T01:02:33.000Z,K heb t warm maar wil niet onder me dekens vandaan komen #scared ;s,348606972725174272,348606972725174272,280064402,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-22T22:37:09.000Z,1 of ander kapot eng programma kijken.. #TheHaunting #TLC #Creepy #Crazy #Scared,348570379645763584,348570379645763584,932940282,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-22T20:58:20.000Z,Binnenkort toch naar even naar de dokter voor bultje op mn hand ... #scared,348545511114027008,348545511114027008,254161411,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-22T13:38:34.000Z,Steeds snel omdraaien #creep #scared #slenderman,348434839638253569,348434839638253569,222582296,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T19:40:55.000Z,Wie komt nu hierheen paranomal activity kijken met anne en mij? #scared,348163640060420097,348163640060420097,405838844,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T19:33:55.000Z,Net the Chernobyl diaries gekeken #scared,348161878410805248,348161878410805248,99717933,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T18:46:05.000Z,We love Kattiiiieeee rachelgene kcorbett428 #attacked #thursday #friends #love #girls #scared #lol http://someurl,348149842759008256,348149842759008256,352423663,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-21T17:05:01.000Z,Morgen gaan we naar de dierentuin in Emmen maar er is ook een vlindertuin!!! Aaaaaaaahhhhh trauma aan vlindertuinen #scared :(,348124409288081408,348124409288081408,123238361,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T10:50:47.000Z,"bijna richting amsterdam, wish me luck! #scared",348030230906171392,348030230906171392,611509803,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-21T05:12:46.000Z,Oke nu begint de toetsenweek.. #scared,347945166688100352,347945166688100352,301633214,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T04:29:44.000Z,"Morning, al 3x achter elkaar een nachtmerrie gehad. What de hell is going on? #scared #notfun",347934336949026816,347934336949026816,73638114,#scared,,,
nl,everyone,Vine - Make a Scene,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-06-21T01:25:55.000Z,Teen wolf  #wolf #fullmoon #scared  #runaway http://someurl,347888074442801152,347888074442801152,395968251,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-20T22:51:02.000Z,RT @someuser Altijd rond dit tijdstip krijg ik een snapchat van @someuser met daarin hemzelf naakt in bed met als beschrijving : slap...,347849098952585216,347849098952585216,207550256,#scared,"[{'type': 'retweeted', 'id': '347849036977541120'}]",,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-20T22:50:47.000Z,Altijd rond dit tijdstip krijg ik een snapchat van @someuser met daarin hemzelf naakt in bed met als beschrijving : slapen. #hmmm #scared,347849036977541120,347849036977541120,297431963,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-20T21:33:32.000Z,respectthebikers hahahaha #scared #funny http://someurl,347829596957310977,347829596957310977,368486303,#scared,,,
