id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
602699404101832706,602699404101832706,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So nde ako masyadong naiyak sa ending ng TVD 😧 #disappointed,everyone,2015-05-25T04:55:10.000Z,315145450,Twitter for Android,tl,#disappointed,,,
602220636946210817,602220636946210817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ang dami ng pake mo sa knila tapos ikaw pa mali. Ikaw pa masungit. Porket kasi di nyo alam feeling ma pagtripan ng mga loko. #disappointed,everyone,2015-05-23T21:12:43.000Z,473298393,Twitter for Windows Phone,tl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [10.92337158, 59.96342176]}, 'place_id': 'e42ed02b50d62e29'}"
602178002823225344,602178002823225344,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",tsk tsk tsk:/// @someuser  #disappointed http://someurl,everyone,2015-05-23T18:23:18.000Z,1321510885,Twitter for iPhone,tl,#disappointed,,,
602095377643220992,602095377643220992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Meron tlgang mga taong ibababa ka.. #disappointed #sad #walasamood.,everyone,2015-05-23T12:54:59.000Z,1704328290,Twitter for Android,tl,#disappointed,,,
602065731765710848,602065731765710848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",9 pesos yung Ariel sa 7-Eleven #disappointed 😡,everyone,2015-05-23T10:57:10.000Z,2532988729,Twitter for Android,tl,#disappointed,,,
602057404335853568,602057404335853568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Napakabobo ko tlaga..:-(.....#disappointed,everyone,2015-05-23T10:24:05.000Z,116406038,Twitter for Android,tl,#disappointed,,,
602013163018526720,602009581338791937,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser Exactly. Ang hirap magtimpi. Pero kalma. Kalma kalma. Ayokong magtweet sila ng #disappointed na naman :(| | #ForevermoreHangover,everyone,2015-05-23T07:28:17.000Z,277561334,Twitter for Android,tl,#disappointed,"[{'type': 'replied_to', 'id': '602009581338791937'}]",3158928427,
601969719898288128,601969719898288128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser seriously? Wala man lang kayong advisory na na-move ang date ng concert ng Pentatonix? #disappointed,everyone,2015-05-23T04:35:39.000Z,83383457,Twitter for iPad,tl,#disappointed,,270802781,
601953868533133312,601953868533133312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Photo: snipertim: #lifefacts #disappointed #norespect (at Malgapo’s Place (Jaen, Nueva Ecija, Philippines)) http://someurl",everyone,2015-05-23T03:32:40.000Z,61872298,Tumblr,tl,#disappointed,,,
601804979800702976,601804979800702976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Dahil di na approve Yung leave ko on Tuesday,,| Makapag VTO na Lang mamaya ,hahahahah,, , , | | #disappointed 󾌣",everyone,2015-05-22T17:41:02.000Z,292900793,Facebook,tl,#disappointed,,,
601782794100940800,601780868022079488,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser kala ko pa mandin 5 to 6. #disappointed. Hahahaha,everyone,2015-05-22T16:12:53.000Z,2534736967,Twitter for Android,tl,#disappointed,"[{'type': 'replied_to', 'id': '601782609924882432'}]",710495792,
601760363496001536,601760363496001536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Ate renz ala na bestfriend la talaga. _ _ _ is back. Nagbalikan ata sila?? #disappointed,everyone,2015-05-22T14:43:45.000Z,2524718053,Mobile Web (M2),tl,#disappointed,,1046908388,
601752253578391553,601752253578391553,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",lain kaayo ay pramis. dghan pmn jd tog revelations ba...  #ForevermoreFinale #ForeverBitin #disappointed,everyone,2015-05-22T14:11:31.000Z,2491195771,Twitter Web Client,tl,#disappointed,,,
601748341580410881,601748341580410881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Walang cheesy wedding scene and cute kantahan sa end #disappointed,everyone,2015-05-22T13:55:59.000Z,46110123,Twitter for Android,tl,#disappointed,,,{'place_id': '002c292a55e071e0'}
601736570396233728,601736570396233728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Oras lang talaga. Nakooo, pati sila di yata naniniwala sa forever 😏 #disappointed LOL WAT",everyone,2015-05-22T13:09:12.000Z,781788080,Twitter for Android,tl,#disappointed,,,
601728164830654464,601724618584367105,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser hahaha.oo wala talaga. as in. tagtuyot kung tagtuyot. nakakaloka! nagdamot pa sila. ilang kilometro na nga lang eh 😤 #disappointed,everyone,2015-05-22T12:35:48.000Z,301990023,Twitter for Android,tl,#disappointed,"[{'type': 'replied_to', 'id': '601727579742076928'}]",49279218,
601727331888009216,601727331888009216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wala na bang ibibilis tong internet ng globe? Araw-araw na lang. Mukang tama nga ang desisyon kong mag-smart na lang. #disappointed 😠😬,everyone,2015-05-22T12:32:30.000Z,132794065,Twitter for Android,tl,#disappointed,,,
601636943286247424,601636943286247424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Di ako makakanood later ng Knock out Game ng Wawa at Mahayahay💔 #disappointed,everyone,2015-05-22T06:33:19.000Z,2908196886,Twitter for iPhone,tl,#disappointed,,,{'place_id': '005de1fe214f002d'}
601558374925361152,601558374925361152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#nakakainis talaga ang mga taong sinungaling, forever na ata yan e >.< 😈󾮖󾮖󾍑 | | #disappointed!",everyone,2015-05-22T01:21:07.000Z,1223683800,Facebook,tl,#disappointed,,,
601499265815425024,601499265815425024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Maliwanag na. Di pa ko tulog. Ays yan. #puyat #owl #disappointed @ End of the Rainbow http://someurl,everyone,2015-05-21T21:26:14.000Z,201709451,Instagram,tl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.0794142, 14.6199081]}, 'place_id': '011518fa24638550'}"
601392796096811010,601392796096811010,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Viber anyare po? Bakit di makapag message? #disappointed,everyone,2015-05-21T14:23:10.000Z,152700542,Twitter for iPhone,tl,#disappointed,,,
601384175921340416,601384175921340416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ung gawain mo wag mo ipasa sa iba #disappointed,everyone,2015-05-21T13:48:55.000Z,185461682,Twitter for Android,tl,#disappointed,,,
601221363202822144,601221363202822144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","1 taon na natin pinagpa-planuhan yang pagkikita natin, jusko 😪 #disappointed",everyone,2015-05-21T03:01:57.000Z,1073316570,Twitter for Android,tl,#disappointed,,,
601158906568572928,601158906568572928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Sana nag jollly spag nalang ako. #disappointed,everyone,2015-05-20T22:53:46.000Z,1029785888,Twitter for iPhone,tl,#disappointed,,,
601149033982267392,601149033982267392,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Akala ko naman may Lesbian scene si Sansa at Miranda. #Disappointed,everyone,2015-05-20T22:14:33.000Z,198454370,Twitter Web Client,tl,#disappointed,,,
601055017999544321,601055017999544321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ayoko na, lagi na lang ganito. :(| #Disappointed — drinking Liquid Sosa with Star wax sauce and Lactacyd cream",everyone,2015-05-20T16:00:58.000Z,2175481201,Facebook,tl,#disappointed,,,
601051246104092672,601051246104092672,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Kama #taifastars itafungwa na Swaziland na leo mpaka sasa imeshafungwa na Madagascar..itamfunga nani katika hii dunia!!?? #disappointed,everyone,2015-05-20T15:45:58.000Z,470454434,Twitter for Android,tl,#disappointed,,,
601020790947983361,601020790947983361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I tought youre one of a kind. mapanghusga ka pala. oo na ikaw na may itsura. tas ikaw na may pera. may kumpletong pamilya.| | #Disappointed,everyone,2015-05-20T13:44:57.000Z,247296464,Twitter Web App,tl,#disappointed,,,
601004501286260737,601004501286260737,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 1, 'quote_count': 0}",SARAP MAGPAKAMATAY NGAYON MISMO | | #disappointed 😢👎👎👎,everyone,2015-05-20T12:40:13.000Z,2737335199,Twitter for Android,tl,#disappointed,,,
601001054247989249,600997919903322112,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser ooh okay ... , Yani I was craving it, Arusha hamna only to find out imekaangwa na mafuta ya oil 😔#disappointed",everyone,2015-05-20T12:26:32.000Z,2562982795,Twitter for iPhone,tl,#disappointed,"[{'type': 'replied_to', 'id': '601000105777491969'}]",493028126,
600965456594227200,600965456594227200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buti na lang Free Wi-fi sa mall...palpak na naman ang #PLDT sa area namin.. #epicfail #disappointed,everyone,2015-05-20T10:05:04.000Z,76901224,Twitter for Android,tl,#disappointed,,,
600962127604490240,600962127604490240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So pati yung Philippine Red Cross late na. 😔 Employed na ko e. 😕 #disappointed,everyone,2015-05-20T09:51:51.000Z,114396817,Twitter for iPhone,tl,#disappointed,,,
600940686955917312,600940686955917312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kanang mga taw nga maayo kays uban! Nya kung ikaw na. AMBOOT LANG!! DI NA LANG KA MAG EXPECT!| | #FRUSTRATED| #DISAPPOINTED,everyone,2015-05-20T08:26:39.000Z,1907109104,Facebook,tl,#disappointed,,,
600843179470884865,600702890764697600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“@someuser Akala ko iba kayo. #disappointed 🙊,everyone,2015-05-20T01:59:11.000Z,2191745515,Twitter for iPad,tl,#disappointed,"[{'type': 'replied_to', 'id': '600702890764697600'}]",46530851,
600719135568482304,600715763104776195,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser pls pls pls. wag nyo idaan sa pls idaan nyo sa dahas. hahahahahahahaha mga walang sense mga taong yun eh 😏 #disappointed,everyone,2015-05-19T17:46:17.000Z,3045845146,Twitter for iPhone,tl,#disappointed,"[{'type': 'replied_to', 'id': '600717091336015872'}]",411944495,
600713592397287424,600713592397287424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Time hop in the future na ito, I guess. Nalulungkot pa rin ako sa tweet na #disappointed talaga. ;;___;;| | #ForevermoreDetour",everyone,2015-05-19T17:24:15.000Z,277561334,Twitter for Android,tl,#disappointed,,,
600712445460664320,600712445460664320,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",mas masakit pa yung akala ko iba kayo #disappointed  ni sir france kesa sa episode kanina.. 💔,everyone,2015-05-19T17:19:42.000Z,3184785248,Twitter for iPhone,tl,#disappointed,,,
600708040300441600,600702890764697600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“@someuser Akala ko iba kayo. #disappointed”,everyone,2015-05-19T17:02:12.000Z,2224509858,Twitter for iPad,tl,#disappointed,"[{'type': 'replied_to', 'id': '600702890764697600'}]",46530851,
600705652118278144,600705652118278144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ansabe ng #disappointed hahahaha,everyone,2015-05-19T16:52:42.000Z,145274259,Twitter Web Client,tl,#disappointed,,,
600703831505145856,600703831505145856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Isang fake fan lang nagtweet nilahat mo na dinamay damay pa.  Kung ayaw ng nega wag ka magtwitter Z! #Disappointed,everyone,2015-05-19T16:45:28.000Z,2966274320,Twitter for Android,tl,#disappointed,,,
600703596062068736,600703596062068736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Akala ko iba kayo. #disappointed,everyone,2015-05-19T16:44:32.000Z,501706430,Twitter for Android,tl,#disappointed,,,
600703546795823105,600703546795823105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",This. Breaks SOME of the fans hearts. Including me. :( Hala. Naglabasan tunay na kulay @someuser Akala ko iba kayo. #disappointed,everyone,2015-05-19T16:44:20.000Z,277561334,Twitter for Android,tl,#disappointed,,,
600702890764697600,600702890764697600,"{'retweet_count': 72, 'reply_count': 37, 'like_count': 178, 'quote_count': 0}",Akala ko iba kayo. #disappointed,everyone,2015-05-19T16:41:44.000Z,46530851,Twitter Web Client,tl,#disappointed,,,
600667941005168640,600667941005168640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",dami namang immature fans! tsss. wag na kayong tumulad sa ******* #disappointed #ForevermoreDetour,everyone,2015-05-19T14:22:51.000Z,68316883,Twitter for Android,tl,#disappointed,,,
600654502589440000,600654502589440000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ma sad kog samot pag isauli nimo #disappointed,everyone,2015-05-19T13:29:27.000Z,916121995,Twitter for iPhone,tl,#disappointed,,,
600611851504750593,600611851504750593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kung ano pinag-iisip ko, nag-expect pa. Yan tuloy ako!| | #Disappointed #Assumera #Hopeless #Feelingera | | HAHAHAHA. T_T",everyone,2015-05-19T10:39:58.000Z,400014199,Facebook,tl,#disappointed,,,
600372780333289472,600372780333289472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Eto na ba ang mga much awaited episodes niyo? Mas maganda pa nung nasa Manila pa yung story #disappointed #ForevermoreWhenAgnesMeetsAlex,everyone,2015-05-18T18:49:59.000Z,89433521,Twitter for iPhone,tl,#disappointed,,,{'place_id': '0088e1b1066e791e'}
600302929875075074,600302929875075074,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tapos ganun prn episode hurts pa rin..haizt #disappointed | #ForevermoreWhenAgnesMeetsAlex | | wala n ytang forever ang XaGnes:( ?,everyone,2015-05-18T14:12:26.000Z,1092442615,Twitter for Android Tablets,tl,#disappointed,,,
600270479899762689,600270479899762689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tsktsktsk parang may sumosobra na.. at mejo dumadami cla.. #disappointed,everyone,2015-05-18T12:03:29.000Z,2705683573,Twitter for Android,tl,#disappointed,,,
600207771531784192,600207771531784192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Yung mukhang crispy yung turon pero ang kunat na. #disappointed #reasonswhyIhavetrustissues,everyone,2015-05-18T07:54:18.000Z,78276113,Twitter Web Client,tl,#disappointed,,,
600149908918665216,600149908918665216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","May nalalaman pa kayong free slurpee sa tantsan ng coca cola, eh wala namang nagtitinda ng slurpee sa 711. #CocaCola #Disappointed",everyone,2015-05-18T04:04:23.000Z,332585727,Twitter for Android Tablets,tl,#disappointed,,,
600147911414939648,600147911414939648,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Mahal ko si Taylor Swift| | ...pero bakit pinalitan ng rap ni Kendrick Lamar yung verses niya | | #SMH #DISAPPOINTED,everyone,2015-05-18T03:56:26.000Z,122994150,Twitter Web Client,tl,#disappointed,,,
599963505429622784,599963505429622784,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Pag minadali yung eksena sa story, nawawala yung essence ng plot. #hateit #disappointed",everyone,2015-05-17T15:43:41.000Z,525391628,Twitter Web Client,tl,#disappointed,,,{'place_id': '53df18e21825a89c'}
599963323057082369,599963323057082369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Matutulog nalang ako #disappointed,everyone,2015-05-17T15:42:57.000Z,2231215711,Twitter for Android,tl,#disappointed,,,
599946347597451265,599946347597451265,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","dami kung fb_FRIENDS na ONLINE, pro di ACTIVE, mag OFFLINE na kayo! :) HAHAHA | | #disappointed http://someurl",everyone,2015-05-17T14:35:30.000Z,2568225128,Facebook,tl,#disappointed,,,
599660664811053056,599660664811053056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Just dat ngphoxwa ubala mina #disappointed,everyone,2015-05-16T19:40:18.000Z,880507908,Twitter for BlackBerry®,tl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [30.99526, -29.74051]}, 'place_id': 'a8bb86295be7f9a9'}"
599637025214435328,599637025214435328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Jeetne wale Match Haaroge toh Haarne Wale Match toh Haaroge Hi #KKR #Disappointed @someuser,everyone,2015-05-16T18:06:22.000Z,434761488,Twitter for Android,tl,#disappointed,,,
599627146613563392,599627146613563392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The non thrilla in Manila .... #disappointed #UFCManila,everyone,2015-05-16T17:27:06.000Z,538403412,Twitter for Android,tl,#disappointed,,,
599596904037613568,599596904037613568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",huhuhuhu natalo si clark :(| #disappointed | #watchingAI,everyone,2015-05-16T15:26:56.000Z,3004500475,Mobile Web (M2),tl,#disappointed,,,
599596044012380160,599596044012380160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",huhuhuhu Natalo si clark :(| #disappointed | #watchingamericanidol,everyone,2015-05-16T15:23:31.000Z,3004500475,Mobile Web (M2),tl,#disappointed,,,
599558579327139840,599558579327139840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bata ka pa! Bat pag iinom ng alak ang ginawa mong paraan para mag enjoy! De na kita maintindihan!! Lalala ang sakit mo niyan!! #Disappointed,everyone,2015-05-16T12:54:39.000Z,1053861583,Twitter for Android,tl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [124.9715894, 11.2550718]}, 'place_id': '006aadda641a155f'}"
599553221292593152,599553221292593152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sayon ang LOVE,peru lisud bolongon ang TRUE LOVE </3 </3| | #disappointed :3 :3",everyone,2015-05-16T12:33:21.000Z,2932996286,Facebook,tl,#disappointed,,,
599543307258044416,599543307258044416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nako! Ang kaibigan di kinakalimutan kapag in a relationship ka na. Tsk tsk #disappointed,everyone,2015-05-16T11:53:58.000Z,328255226,Twitter for Android Tablets,tl,#disappointed,,,
599348000951967744,599348000951967744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Nakakaasara!!!| #disappointed| #ForevemoreBusinessOrPleasure,everyone,2015-05-15T22:57:53.000Z,3183061524,Twitter for Android,tl,#disappointed,,,
599338386986401794,599338386986401794,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ang landi ni erich! #disappointed,everyone,2015-05-15T22:19:41.000Z,3016154934,Twitter for Android,tl,#disappointed,,,
599253163267346433,599253163267346433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Mahirap pala pag Kaibigan mo lang, | Kaibigan Lang| #incomplete| #disappointed",everyone,2015-05-15T16:41:02.000Z,62039454,Facebook,tl,#disappointed,,,
599218204880162816,599218204880162816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sige ako nalang tanan? #disappointed #frustrated,everyone,2015-05-15T14:22:07.000Z,616799121,Twitter Web Client,tl,#disappointed,,,
599204550109564930,599204550109564930,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Bakit wala na kayong delivery sa brgy pio del pilar makati at this time of the day? Akala ko 24/7 kayo? #disappointed,everyone,2015-05-15T13:27:52.000Z,1426770122,Twitter for Android,tl,#disappointed,,72457332,
599202036098273280,599202036098273280,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",AKALA KO MAY RAMBULAN NA MAGAGANAP #disappointed | | #ForevermoreBusinessOrPleasure,everyone,2015-05-15T13:17:52.000Z,2957048720,Twitter for iPhone,tl,#disappointed,,,
599173092787802112,599173092787802112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ay kala mo kung sino magsalita kerengkeng din pala. | | #disappointed,everyone,2015-05-15T11:22:52.000Z,96372959,Facebook,tl,#disappointed,,,
599071695303872512,599071695303872512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ang daming #madaya o #tanga (ako yun ☺) sa mundo. Bought #chicharon in Amucao, Tarlac yesterday. It was super rancid! #disappointed #cheated",everyone,2015-05-15T04:39:57.000Z,261698290,Twitter for BlackBerry®,tl,#disappointed,,,
598863279843225600,598863279843225600,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Dami ng nag iba ng ugali #Sad #disappointed,everyone,2015-05-14T14:51:46.000Z,529168423,Twitter for iPhone,tl,#disappointed,,,
598801502661017600,598801502661017600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dapat di nlang kayo nag promise|  #DISAPPOINTED,everyone,2015-05-14T10:46:18.000Z,2808859027,Twitter for Android,tl,#disappointed,,,
598712367770275840,598712367770275840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Akala ko sweet ang mga lalake.. Sa una lang pla..| -| -| -| -dont expect Too Much!| #disappointed,everyone,2015-05-14T04:52:06.000Z,2324530069,Facebook,tl,#disappointed,,,
598485478946377729,598485478946377729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung mga fans ng #forevermore naiimbyerna na sa takbo ng istorya. Kaganda ganda e. Anyare teh?! #disappointed #mapahabalang,everyone,2015-05-13T13:50:32.000Z,143625868,Twitter for iPad,tl,#disappointed,,,
598479519377264640,598479519377264640,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#KalaKoKasi after 6 years kahit 1inch tumangkad ako putya wala. #Disappointed,everyone,2015-05-13T13:26:51.000Z,2825940050,Twitter for Android,tl,#disappointed,,,
598411512940601344,598411512940601344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nag-aantay sa WALA !!| #Disappointed| #MakeSense,everyone,2015-05-13T08:56:37.000Z,587358070,Facebook,tl,#disappointed,,,
598135146932359168,598135146932359168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","IT course mu, tpos d ka marunong mgblock sa fb?? #disappointed",everyone,2015-05-12T14:38:26.000Z,830293154,Twitter for Android,tl,#disappointed,,,
598061917492514816,598061917492514816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kahit anong pilit mong isinuksuksuk sa utak mong wag umasa, kung iba naman sinasabi ng puso mo, wala pa rin...| #disappointed",everyone,2015-05-12T09:47:27.000Z,2785674949,Twitter for Android,tl,#disappointed,,,
598023486078984193,598023486078984193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sana ni-credit man lng ng @someuser  ang #cornettocupidity sa paggaya ng mga ito ng Kismet Diner short film para sa TZone. #disappointed,everyone,2015-05-12T07:14:44.000Z,44855713,Twitter Web Client,tl,#disappointed,,,
597804441031544832,597804441031544832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Nagregster ako sa promo ng globe expecting the free fb and viber. Tapos walang free data. #disappointed #globe #talksht,everyone,2015-05-11T16:44:20.000Z,976059584,Mobile Web (M2),tl,#disappointed,,,
597766417329434624,597766417329434624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pati pala 5SOS Fam nakikifollow party din.... #disappointed #sad :(,everyone,2015-05-11T14:13:14.000Z,2269583310,Twitter Web Client,tl,#disappointed,,,
597730044023164928,597730044023164928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Kung sino pa yung inaakala mong matino siya pa yung gago. #Disappointed,everyone,2015-05-11T11:48:42.000Z,538112130,Twitter Web Client,tl,#disappointed,,,
597651615701716992,597651615701716992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kuha niyo ??? Wag engot... :/ #mad #disappointed #sh*thurts http://someurl,everyone,2015-05-11T06:37:03.000Z,393333173,Instagram,tl,#disappointed,,,
597594830886207489,597594830886207489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Di man Lang Ako binati.. Tapos kapag nagalit Ang palusot nya eh importante ba un? #disappointed,everyone,2015-05-11T02:51:25.000Z,283788739,Twitter for iPhone,tl,#disappointed,,,
597583326283567104,597583326283567104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ganda na ng umaga e. #disappointed 😓,everyone,2015-05-11T02:05:42.000Z,358600498,Twitter for Android,tl,#disappointed,,,{'place_id': '011a05612b6a331c'}
597399294035955712,597399294035955712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nakakainis ang #Starbucks sa SM Calamba. Naubusan daw sila ng ice. Tapos ang init pa sa loob. Tsk. #disappointed,everyone,2015-05-10T13:54:25.000Z,74424525,Twitter for BlackBerry®,tl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.141, 14.15326]}, 'place_id': '00d76a1d5eb226d8'}"
597368075806052353,597368075806052353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#respect for #Sanchir ! 😞😱😰| My goshhhhh! 😭😭| Di man lng pinaglaro. 😣😤| excited p man din sya! | | #disrespectful #disappointed,everyone,2015-05-10T11:50:22.000Z,570931779,Twitter for Android,tl,#disappointed,,,
597325690006949888,597325690006949888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kailan ba ako nagdamot ng pera sa INYO? #disappointed #sad #justsaying  #HappyMothersDay,everyone,2015-05-10T09:01:56.000Z,34179163,Twitter for Android,tl,#disappointed,,,
597313676052312064,597313676052312064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Karon lang gyud ko kabalo nga tanga gyud kaayo ko. 😪 #disappointed,everyone,2015-05-10T08:14:12.000Z,458291617,Twitter for Android,tl,#disappointed,,,
