source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
twitterfeed,427869088971382784,287214089,everyone,427869088971382784,#Great #1960 #tits [#Shantou 970]:  http://someurl 汕头,2014-01-27T18:21:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,427835678831820801,291704826,everyone,427835678831820801,#Great #1960 #tits [#Guamgzhou 739]:  http://someurl 广州,2014-01-27T16:09:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,426923671878660096,1681194080,everyone,426923671878660096,今天天氣好晴朗～處處好風光～好風光！ #life #great #weather #sunshine #warm #goodweather #feeling #singing #igers #like... http://someurl,2014-01-25T03:45:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [113.55634703, 22.16057298]}}",,
Instagram,426295129155321856,173488085,everyone,426295129155321856,"#Chinese #body #great #gourmets , #apple and #fish #together!) oh #shit )) @ 中心广场 http://someurl",2014-01-23T10:07:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [108.82048035, 23.21832848]}}",,
Instagram,425967461700485120,155532394,everyone,425967461700485120,首歌唔好聽但係MV掂<3😍| #心愛的 #卓文萱 #GenieChuo #小鬼黃鴻升 #AlienHuang #duetsong #MV #great #sweet #thoughsongnotgreat http://someurl,2014-01-22T12:25:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,425542745135251456,123160605,everyone,425542745135251456,羡慕别人之前，先学懂欣赏自己所拥有的 #feeling #great #bless #appreciate #2014 #vyi http://someurl,2014-01-21T08:17:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,425317211507417088,591195193,everyone,425317211507417088,#Great #Cold (#solar #term) 3/3 此时节背部易受严寒，暖护之外多食生姜、辣椒、#花椒、桂皮等温散风寒之物。,2014-01-20T17:21:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,425317080871608320,591195193,everyone,425317080871608320,"#Great #Cold (#solar #term) 2/3 此时节的候应：“一候鸡乳；二候征鸟厉疾；三候水泽腹坚”,鸡属木，近立春始孵小鸡，而鹰隼的捕食猛厉迅疾，湖塘溪河深处亦冰冻结实。民谚云：“大寒不寒，人马不安”、“大寒白雪定丰年”。",2014-01-20T17:21:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,425316919705477120,591195193,everyone,425316919705477120,#Great #Cold (#solar #term) 1/3今天 #ManCrushMonday，十二月二十，#大寒日，季冬之“#中”气，#北斗 的杓柄指“丑”。“大寒为中者，上形于 #小寒，故谓之大...寒气之逆极，故谓大寒。”此时已入四九，一年中 #最冷 的天气到来，冰冻严寒。,2014-01-20T17:20:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,425061047431868416,1673219676,everyone,425061047431868416,昨晚，谢谢碧枝与理强老师给予我非常丰富的经验。期待下次的合作！两位老师一起加油啦！😊 #attending #event #with #a #great #experience #expectation... http://someurl,2014-01-20T00:23:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,424941495368830976,333216824,everyone,424941495368830976,#人多多 #保平安| #great #taipei #taiwan @ 行天宮 Xingtian Temple http://someurl,2014-01-19T16:28:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.533633, 25.062824]}}",,
Facebook,424500323403956224,94527912,everyone,424500323403956224,#Sri #Yantra #Great #Wealth 令物質充裕，精神充足，健康，平靜心靈，感到快樂 #purplemoon http://someurl,2014-01-18T11:15:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,424165367683248128,2205101568,everyone,424165367683248128,Red bull will give u a wings !| Red bull 給你一對雞翅膀 加辣 不要炸太乾 #energy #great http://someurl,2014-01-17T13:04:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,424025708684668928,49284333,everyone,424025708684668928,謝老天今天給了我一個好天氣。雖然我在動物園門口但其實我在等公車去看小鴨的😁😁😁#taipei #taiwan #great #weather #happy #instafun #instapic... http://someurl,2014-01-17T03:49:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.58131274, 24.99813677]}}",,
Instagram,423891640638799872,1681194080,everyone,423891640638799872,很久沒見的朋友下半場～ c_ariny jim_chim doria_c #life #drink #chat #friendships #longtimenosee #great #nightlife... http://someurl,2014-01-16T18:56:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [113.55065, 22.186353]}}",,
Instagram,423671364139352064,216317910,everyone,423671364139352064,这让我想到一句话，“人类就是在知识的海洋边上嬉戏的孩童” #绿岛 #green island #大堡礁 #great barrier reef http://someurl,2014-01-16T04:21:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,423660918258798592,216317910,everyone,423660918258798592,嬉戏 在#绿岛 #green island #大堡礁 #great barrier reef http://someurl,2014-01-16T03:40:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
美图秀秀,423633264729800704,216317910,everyone,423633264729800704,经过多日的阴雨终于迎来了明媚的阳光。#大堡礁 #凯恩斯 #green island #great barrier reef http://someurl,2014-01-16T01:50:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,423133921975738368,330434026,everyone,423133921975738368,我从她的歌声里就可以听到故事，喜欢静静听她唱歌因为她就给了我很大的鼓励和正能量.... #梁文音 #最棒 #great #awesome #voice #chance #to #take #photo... http://someurl,2014-01-14T16:46:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPhone,422062779361550336,332309780,everyone,422062779361550336,"忙左成個下就,終於搞掂😄| home made cupcakes,cheese cake and puddings😎🍴🍰好成功啊😃 #cupcake #cheese #cake #pudding #yummy #great #homemade #food",2014-01-11T17:49:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,421730085259837441,287214089,everyone,421730085259837441,#Ana #Great #boobs #teen #self #pics #from #scranton [#Shantou 398]:  http://someurl 汕头,2014-01-10T19:47:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,421496360551325696,331971599,everyone,421496360551325696,#me #with #Character #on #Monsters #University  #Great @ Hong Kong Disneyland 香港迪士尼樂園 http://someurl,2014-01-10T04:18:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'place_id': '1a29683becc7959b', 'coordinates': {'type': 'Point', 'coordinates': [106.986451, -6.278944]}}",,
Instagram,419464762205171712,546428051,everyone,419464762205171712,今天的美女主厨是妈妈，我只是小帮手！都是我爱吃的... #dinner #nice #enjoy #great #mom #momscook #love #like #photooftheday... http://someurl,2014-01-04T13:46:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,419428450236370944,1099860560,everyone,419428450236370944,一直記不起來這家下午茶店的名字| 應該是「鮮果舒活」吧......| #Happy #Good  #great #withmydearfriend #Food http://someurl,2014-01-04T11:21:49.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,418607931735937024,1642135704,everyone,418607931735937024,🎅🎶[#圣诞节 之 #交换#礼物  篇]🎄🎁#merrychristmas #christmas #gift #present #exchange #happiest #great #moment... http://someurl,2014-01-02T05:01:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,417884611625353216,219546633,everyone,417884611625353216,★许了个小小的愿望~ 希望它在新的一年会实现★ #goodbye2013 #hello2014 #new #year #makeawish #dreamscometrue #great #2014... http://someurl,2013-12-31T05:07:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,417310745802862592,264240096,everyone,417310745802862592,从天黑跑到天亮 hohoho~i did it! #15km #3hours #newton #run #Felt #great #instead #tired http://someurl,2013-12-29T15:06:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,416722410348740608,374362677,everyone,416722410348740608,早安，希望是美好的一天😘😘😘 我們從kl要去jb咯，哈哈等下見你 @someuser #good #morning #everyone #hope #that #will #be #a #great... http://someurl,2013-12-28T00:08:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,416073760245288960,2229437784,everyone,416073760245288960,肚仔餓屎先充飢。。。抹茶牛奶真的好好喝😱😱😱😱😋😋😋| #green tea #milk #上島咖啡店 #great #drink @ 上島珈琲店 Ueshima Coffee Lounge http://someurl,2013-12-26T05:11:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Facebook,415323219403751424,920169361,everyone,415323219403751424,满满正能量的早上，morning☀️#bikini #girl #great #happy #relax #enjoy #fun #hot #happy #vocation #holiday #morning... http://someurl,2013-12-24T03:29:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,414587224555270144,409187494,everyone,414587224555270144,等这天很久了！哈哈哈| 祝各位冬至快乐！| 冬至大过年，吃了汤圆就大一岁了，各位一定要吃汤圆啊！| #me #my #myself #girl #love #life #great #nice #day... http://someurl,2013-12-22T02:44:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,414562421898891265,480564779,everyone,414562421898891265,#Yui #morita #sexy #babe #from #seoul #great #anal #sex [#rss2 160]:  http://someurl 在深圳发生性�,2013-12-22T01:05:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,414466248957644800,480564779,everyone,414466248957644800,#Yui #morita #sexy #babe #from #seoul #great #anal #sex [#Shantou 896]:  http://someurl 可爱的女孩在�,2013-12-21T18:43:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,414463644370337792,291704826,everyone,414463644370337792,#Yui #morita #sexy #babe #from #seoul #great #anal #sex [#Shantou 896]:  http://someurl 广州,2013-12-21T18:33:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,414462563335028736,231690592,everyone,414462563335028736,Beijing Duck King #烤鸭 #老北京烤鸭 #上海 #好吃 #美味 #duck #likeforlike #like  #food #great @ 老北京前门烤鸭 http://someurl,2013-12-21T18:29:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,414454066895257600,287214089,everyone,414454066895257600,#Yui #morita #sexy #babe #from #seoul #great #anal #sex [#Shantou 896]:  http://someurl 汕头,2013-12-21T17:55:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,414452928447934464,480564779,everyone,414452928447934464,#Yui #morita #sexy #babe #from #seoul #great #anal #sex [#sex #in #taipei 789]:  http://someurl 在台北发生性�,2013-12-21T17:50:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,414247008170672128,359328963,everyone,414247008170672128,母校。我成长的地方。#CHS #great #memory http://someurl,2013-12-21T04:12:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Linkis: turn sharing into growth,412738384197869568,152638645,everyone,412738384197869568,到现在还是在Twitter trend上第一～진짜 대박!!! #superjunior #thelastmanstanding #happy #great #proud #elf http://someurl,2013-12-17T00:17:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,412557174700011520,321493190,everyone,412557174700011520,Thanks Dad... 年底房间又多了新东西。 #love #daddy #furniture #great #design #architecture http://someurl,2013-12-16T12:17:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,412206688427847681,333216824,everyone,412206688427847681,每天ㄔ熱炒 :D | #happy #eating #great #family #time #love #it #many #people #haha #滿足 @ 嚐嚐久久 http://someurl,2013-12-15T13:05:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.273595, 25.05947]}}",,
Instagram,412101040901996544,304595905,everyone,412101040901996544,我的减肥歺-水饺| 一个爱静态的人，这个 moment 是好正 ！| | #simple #lifestyle #great #ondiet #diet #keepfit http://someurl,2013-12-15T06:05:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,411877236107902976,174077196,everyone,411877236107902976,<法蘭琪的愛情剪貼簿>| 這本書 太 酷 了| 它是用拼貼方式作成。| #2013 #amazing #novel| #great http://someurl,2013-12-14T15:16:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,411106625634975744,204711833,everyone,411106625634975744,一个像夏天一个像秋天 #girls #date #fun #love #great #treasure #memories http://someurl,2013-12-12T12:13:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,410313765792796672,214057555,everyone,410313765792796672,终于去到鼎泰丰，吃了街知巷聞的小笼包! 那味道真的是太棒了，赞啦！ #Singapore #lioncity #great #yummy2 #tasty #loveeeeeeee http://someurl,2013-12-10T07:43:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,409627013742612480,304595905,everyone,409627013742612480,"他买一本大的 ,买两本小的给我 ^^| #stevemccurry #shopping #book #great #sunday http://someurl",2013-12-08T10:14:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,409377123913052161,591195193,everyone,409377123913052161,"#Great #Snow(#solar #term) 2/2三候荔挺出”,因感阴气已极，鹖鸟停止迎天明叫声，虎感阴盛阳气发而渐起而寻偶，荔挺（似蒲草，根可做刷）长出；谚云：“寒风迎大雪，三九天气暖”、“冬天进补，开春打虎”。此时吃白菜、萝卜、#豆腐、冬瓜、大葱；制 #年画、编筐。",2013-12-07T17:41:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,409376689471229952,591195193,everyone,409376689471229952,#Great #Snow(#solar #term) 1/2今天 #Saturdays ，十一月初五，#大雪日，仲冬之“节”气，北斗的杓柄指“子”，“大者，盛也，至此而雪盛也”。此时前后入“#冬月”，天气寒冷，时有大雪，地已寒而有积雪。 此时节的候应：“一候鹖旦不鸣；二候虎始交；,2013-12-07T17:39:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,409367461314961409,1073905040,everyone,409367461314961409,演唱会圆满结束！超赞超值得看的一场演唱会！#finally #watch #concert #great #show #love #him #InstaFrame http://someurl,2013-12-07T17:03:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Facebook,409246423809409024,111216140,everyone,409246423809409024,有没有发现呀，很多时候我们所担忧的| 都是多于的，因为神必会供应一切| | 不要对上帝说你的问题有多大| 要跟问题说你的上帝有多大...| | 拥有上帝的供给，必会充足有余| | #GOD #IS #GREAT #AND... http://someurl,2013-12-07T09:02:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,408989948583620608,545752652,everyone,408989948583620608,"現在才發現,我是多麼的捨不得大家.| #hkig #school #classmates #sis girls #smile #sunshine #beach #sky #tree #great... http://someurl",2013-12-06T16:02:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,408472171363586048,480564779,everyone,408472171363586048,#Pmela #great #fuck #with #a #girl #i #met #at #www #69rio #com [#rss2 429]:  http://someurl 在深圳发生性�,2013-12-05T05:45:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,408442458339414016,480564779,everyone,408442458339414016,#Pmela #great #fuck #with #a #girl #i #met #at #www #69rio #com [#sex #in #taipei 785]:  http://someurl 在台北发生性�,2013-12-05T03:47:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,408328987794886657,287214089,everyone,408328987794886657,#Pmela #great #fuck #with #a #girl #i #met #at #www #69rio #com [#Shantou 631]:  http://someurl 汕头,2013-12-04T20:16:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,408296997980864512,480564779,everyone,408296997980864512,#Pmela #great #fuck #with #a #girl #i #met #at #www #69rio #com [#cute #girls #in #shangh... http://someurl 可爱的女孩在�,2013-12-04T18:09:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,408228096283004928,1144539157,everyone,408228096283004928,The best moment for today..I have climbed the #great#wall @ 眉州东坡酒楼(劲松店) http://someurl,2013-12-04T13:35:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [116.4495898, 39.88336234]}}",,
twitterfeed,408226900885008384,291704826,everyone,408226900885008384,#Pmela #great #fuck #with #a #girl #i #met #at #www #69rio #com [#Guamgzhou 26]:  http://someurl 广州,2013-12-04T13:30:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,407328478325780480,287214089,everyone,407328478325780480,#Liza #great #penetrations #in #Richardson #tx [#Shantou 483]:  http://someurl 汕头,2013-12-02T02:00:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,407306066095910912,480564779,everyone,407306066095910912,#Liza #great #penetrations #in #Richardson #tx [#sex #in #hong #kong 49]:  http://someurl 在香港发生性�,2013-12-02T00:31:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,407242889198977024,291704826,everyone,407242889198977024,#Liza #great #penetrations #in #Richardson #tx [#Guamgzhou 379]:  http://someurl 广州,2013-12-01T20:20:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,407207325514997760,480564779,everyone,407207325514997760,#Liza #great #penetrations #in #Richardson #tx [#sex #in #taipei 645]:  http://someurl 在台北发生性�,2013-12-01T17:59:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,407177703247585280,1112104448,everyone,407177703247585280,"戴導<3小鎂,超sweet,哈哈哈!!!!| #love #great #tough http://someurl",2013-12-01T16:01:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,407040387698941952,53408712,everyone,407040387698941952,第一次喝掉一整瓶    衝| #my #first #time #drink #whole #bottle #energy #drink #taste #great #蠻牛 #衝 #48days #gogo... http://someurl,2013-12-01T06:56:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,406737915872833536,502861617,everyone,406737915872833536,"😹土豪你好 | #Bless #You #Annie #Great #Wedding @ China Hotel, A Marriott Hotel, Guangzhou http://someurl",2013-11-30T10:54:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,406632011634601984,1681194080,everyone,406632011634601984,根本是好天氣！不冷不熱不溫。是當文青少女的好日子！ #life #wonderful #great #greatful #beautifulday #happyday #weather #winter... http://someurl,2013-11-30T03:53:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPad,406424670196359168,24363728,everyone,406424670196359168,朋友帶來的絕妙巧克力雪茄甜點。My friend brought me some #great Tuileries Patissier Chocolatier Cigar #sweet #food #Taiwan http://someurl,2013-11-29T14:09:27.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,406334151751909376,232082056,everyone,406334151751909376,图书馆 #广州 #library #arch #great #building @ Zhujiang New Town 珠江新城 http://someurl,2013-11-29T08:09:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [113.341387, 23.120581]}}",,
twitterfeed,406088535452565505,287214089,everyone,406088535452565505,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#Shantou 279]:  http://someurl 汕头,2013-11-28T15:53:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,406029323355709440,291704826,everyone,406029323355709440,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#Guamgzhou 370]:  http://someurl 广州,2013-11-28T11:58:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,405076871919833088,291704826,everyone,405076871919833088,#Mariza #42 #yrs #old #great #boobs #from #Buffalo #Niagara #Region [#Guamgzhou 504]:  http://someurl 广州,2013-11-25T20:53:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,404959776486215680,71490425,everyone,404959776486215680,Ya吃火鍋| #hotpot #seafood #meat #soup #great @ 豆撈野味火鍋 http://someurl,2013-11-25T13:08:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,404618253601091584,71490425,everyone,404618253601091584,好好吃喔，加入我的最愛啦| #meat #beef #dumpling #dinner #friend #eat #great @ 美味坊 http://someurl,2013-11-24T14:31:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,404607383202443264,1338718376,everyone,404607383202443264,有點兒想念 #miss #throwback #memories #moments #great #happy #gather #friends #alots #now #alone #instagram... http://someurl,2013-11-24T13:48:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,404304252874784769,703058226,everyone,404304252874784769,難得的早場電影 留個紀念吧| 願明天是個good day  晚安 #morning #hunger #game #nice #great #girls #black http://someurl,2013-11-23T17:43:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,404242656709971968,480564779,everyone,404242656709971968,#Actress #Cameon #Richards #tits #are #great [#cute #girls #in #shanghai 957]:  http://someurl 可爱的女孩在�,2013-11-23T13:38:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
logtters,403940631589830658,1004010656,everyone,403940631589830658,大航海時代IV http://someurl #Great #navigation #era,2013-11-22T17:38:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,403809430028169216,489520885,everyone,403809430028169216,#season1 #seasonone #sushi #koyama #great #food #delicious @ 小山日本料理 http://someurl,2013-11-22T08:57:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [113.3241123, 23.14197232]}}",,
Instagram,403538331071688704,410109109,everyone,403538331071688704,头大的人，应该也要把身体练大，才能平衡。#workout #balance #gym #positive #great #happy http://someurl,2013-11-21T15:00:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,403137899568578560,2184349819,everyone,403137899568578560,今次係第二次去校際朗誦節，雖然無名次，但係攞到83分都OK la，下次再努力😤😤😤#great#experience http://someurl,2013-11-20T12:28:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,403044151182123009,291704826,everyone,403044151182123009,#Great #blow #job #abbe #from #Decatur [#Guamgzhou 255]:  http://someurl 广州,2013-11-20T06:16:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,403007489471705088,304595905,everyone,403007489471705088,第一次乖乖的在 M9 镜头前 :p| | #morning #great #smile #tattoo  #dreamer #大笑姑婆 http://someurl,2013-11-20T03:50:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,402925952046346240,480564779,everyone,402925952046346240,#Great #blow #job #abbe #from #Decatur [#rss2 935]:  http://someurl 在深圳发生性�,2013-11-19T22:26:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,402924947586039809,480564779,everyone,402924947586039809,#Great #blow #job #abbe #from #Decatur [#Shantou 708]:  http://someurl 在香港发生性�,2013-11-19T22:22:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,402924235951050753,287214089,everyone,402924235951050753,#Great #blow #job #abbe #from #Decatur [#Shantou 708]:  http://someurl 汕头,2013-11-19T22:19:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,402785910896357376,480564779,everyone,402785910896357376,#Great #blow #job #abbe #from #Decatur [#cute #girls #in #shanghai 806]:  http://someurl 可爱的女孩在�,2013-11-19T13:10:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,402765274102775808,480564779,everyone,402765274102775808,#Great #blow #job #abbe #from #Decatur [#sex #in #taipei 202]:  http://someurl 在台北发生性�,2013-11-19T11:48:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
