source,conversation_id,author_id,text,geo,reply_settings,created_at,id,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id
Instagram,772839477563695104,307824621,Despertando de este #Lunes!!! 🙈😂😂😂😂😍🐶 #ILoveIt ☺️ #Great 😁😌 #GoodAfternoon people!!! 😏✋ #NewPost... http://someurl,"{'place_id': 'c79bcf4679cf7970', 'coordinates': {'type': 'Point', 'coordinates': [-8.15, 43.3333]}}",everyone,2016-09-05T16:51:04.000Z,772839477563695104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,772811562830618636,3278128448,La mejor forma de tener unos buenos días. [ #KEF is #GREAT ] http://someurl,,everyone,2016-09-05T15:00:09.000Z,772811562830618636,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,772805347962654720,56866611,"Ahora ponen música relajante en tempo, en vez de electrónica. #great",,everyone,2016-09-05T14:35:27.000Z,772805347962654720,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772763138156597248,494902798,Feliz vuelta a tod@someuser 🐙 #felizlunes #felizvuelta #september #love #loveit #lovemyjob #great... http://someurl,"{'place_id': '071a52d3a927a1b8', 'coordinates': {'type': 'Point', 'coordinates': [-0.37746787, 39.47297655]}}",everyone,2016-09-05T11:47:44.000Z,772763138156597248,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Google,772677157810212865,1715300731,#Sofa Vs. #Couch: The #Great #Seating #Debate http://someurl #interiordesign,,everyone,2016-09-05T06:06:04.000Z,772677157810212865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772626698667905024,242892432,#FreddieMercury #HappyBirthday 70 Inolvidable #Great #artist #genius http://someurl,,everyone,2016-09-05T02:45:34.000Z,772626698667905024,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772607486989787136,468630526,"#rosas #cebras #lenguaje #visual #recuerdo #2015 #great #beautiful 😋 @ La Plata, Argentina http://someurl",{'place_id': '0177894212b08f73'},everyone,2016-09-05T01:29:13.000Z,772607486989787136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
SocialOomph,772599042358509568,745026651726151681,#SundayNightOpera Puccini~Tosca #great #music #opera| http://someurl,,everyone,2016-09-05T00:55:40.000Z,772599042358509568,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Instagram,772590700722544640,48091116,#sky #shadow #blue #cloud #great #pace #emtday @ San Miguel De Allende GTO Mexico http://someurl,"{'place_id': '02e20e9665120632', 'coordinates': {'type': 'Point', 'coordinates': [-100.74368193, 20.91425169]}}",everyone,2016-09-05T00:22:31.000Z,772590700722544640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772590270122688512,550536910,"Pupilas que se dilatan, que deleitan, que delatan❣ #selfie #great #me #instapic #followme 💋 http://someurl",,everyone,2016-09-05T00:20:49.000Z,772590270122688512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772586959592165376,156866935,Entre tantas luces logramos una foto !!!  #lastfriday #great #funny... http://someurl,,everyone,2016-09-05T00:07:39.000Z,772586959592165376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,772569951458603008,3278128448,Cerrando la semana con broche de oro. [ #KEF is #GREAT ] http://someurl,,everyone,2016-09-04T23:00:04.000Z,772569951458603008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#great,,
Twitter for iPhone,772566015758721024,109985550,Cuando tienes un super sobrino que se hace mascarillas contigo #Great,"{'place_id': '60cccc0c755af900', 'coordinates': {'type': 'Point', 'coordinates': [-5.33834686, 36.1762007]}}",everyone,2016-09-04T22:44:26.000Z,772566015758721024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772563563260973056,59054873,"Escucha - Ramon Camacho 🎶🎸 #great #fender #DondeEstáMaríaTour #solo #music #practice @ Veracruz,... http://someurl","{'place_id': '6c67fe933a62a8ec', 'coordinates': {'type': 'Point', 'coordinates': [-96.1333, 19.2]}}",everyone,2016-09-04T22:34:41.000Z,772563563260973056,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",es,#great,,
Twitter for Android,772532822925979648,136285631,Acaba de caer un muro completo sobre mi apartamento #great me harte fui y los mandé a la mierda a todos y llamé a la policia PD: Estoy bien,,everyone,2016-09-04T20:32:32.000Z,772532822925979648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,772509570279190529,3278128448,"#Blade, la obra que se adapta a ti, a tu gusto, a tu #estilo.  [ #KEF is #GREAT ] http://someurl",,everyone,2016-09-04T19:00:08.000Z,772509570279190529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
IFTTT,772501508285931525,2890935820,Museo del Vaticano Kas #vaticano #vatican #vaticanmuseum #stairs #museum #spiral #great #cool... http://someurl by KristianASJ,,everyone,2016-09-04T18:28:06.000Z,772501508285931525,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772501392946671616,178098948,Museo del Vaticano Kas #vaticano #vatican #vaticanmuseum #stairs #museum #spiral #great #cool... http://someurl,"{'place_id': '71b17dbc6d358e52', 'coordinates': {'type': 'Point', 'coordinates': [12.45409805, 41.90704631]}}",everyone,2016-09-04T18:27:39.000Z,772501392946671616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,772460497711034368,172409417,#Froome a 3:37 del gran @someuser  !  #Great !,,everyone,2016-09-04T15:45:08.000Z,772460497711034368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",es,#great,,
Sprout Social,772449168677744640,3278128448,¡Estamos preparados para un GRAN domingo! [ #KEF is #GREAT ] http://someurl,,everyone,2016-09-04T15:00:07.000Z,772449168677744640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,772441607643787264,355214009,Reflexión de estas dos utimas semanas... #great http://someurl,,everyone,2016-09-04T14:30:05.000Z,772441607643787264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '626243156195999744'}]",
Twitter for Android,772357490113585152,80779800,Volví a olvidar comprar encendedor... 😕 #Great,,everyone,2016-09-04T08:55:50.000Z,772357490113585152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772338125360070656,405069843,🔹Niebla y vacío🔹| | #goodmorning #beautiful #natural #landscape #great #nature #summer #wild #sea... http://someurl,"{'place_id': '06001b502ba3b576', 'coordinates': {'type': 'Point', 'coordinates': [-2.78343237, 43.44104869]}}",everyone,2016-09-04T07:38:53.000Z,772338125360070656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
IFTTT,772328741511061504,100059898,Q mal lo hemos pasado ... #pachagrancanaria #thecore #dreamteam #pacha #wearthebest #great... http://someurl http://someurl,,everyone,2016-09-04T07:01:35.000Z,772328741511061504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,772281986719244288,1312267890,Fuimos a visitar a Alanis de sorpresa y como siempre no contestó el cel 🙂🙂🙂🙂🙂🙂 #great,,everyone,2016-09-04T03:55:48.000Z,772281986719244288,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,772252017112731648,1573852464,me acaban de arruinar los planes de esta noche #great,,everyone,2016-09-04T01:56:43.000Z,772252017112731648,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,772251916571058176,90804202,@someuser #BigUp #great vibes ina #Tdot ~1💚  @someuser @someuser @someuser #SomeGuys http://someurl,,everyone,2016-09-04T01:56:19.000Z,772251916571058176,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,18970044
Twitter for Android,772250590088798208,90804202,@someuser #BigUp #great vibes ina #Tdot ~1💚  @someuser @someuser @someuser #JustaLikklebitLonger http://someurl,,everyone,2016-09-04T01:51:03.000Z,772250590088798208,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,18970044
Twitter for Android,772249654045974529,90804202,@someuser #BigUp #great vibes ina #Tdot ~1💚  @someuser @someuser @someuser #PROPER http://someurl,,everyone,2016-09-04T01:47:19.000Z,772249654045974529,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,18970044
Twitter for Android,772249100435664896,90804202,@someuser #BigUp #great vibes ina #Tdot ~1💚  @someuser @someuser @someuser # http://someurl,,everyone,2016-09-04T01:45:07.000Z,772249100435664896,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,18970044
Twitter for Android,772248780410269696,90804202,@someuser #BigUp #great vibes ina #Tdot ~1💚  @someuser @someuser @someuser 🎼🎵🎶✔ http://someurl,,everyone,2016-09-04T01:43:51.000Z,772248780410269696,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",es,#great,,18970044
Twitter for Android,772248031391473664,90804202,@someuser #BigUp #great vibes ina #Tdot ~1💚  @someuser @someuser @someuser #StepAside http://someurl,,everyone,2016-09-04T01:40:53.000Z,772248031391473664,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",es,#great,,18970044
Twitter for Android,772224412472971264,345574564,"Ahora a este perol no le da la gana de mostrar imágenes, ni tomadas ni guardadas ni en las apps #fucking #great",,everyone,2016-09-04T00:07:01.000Z,772224412472971264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
TweetDeck,772202582806626304,2802896784,¿Ya te diste cuenta que día es hoy? ¡Es un gran día! #Great #Day| #Amazing,,everyone,2016-09-03T22:40:17.000Z,772202582806626304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,772200493225500672,275475519,"John Newman mañana tenemos lentejas en casa pa comer, estás invitado!!!!!!#YouAreBig #Great #,FuckingAwesomic @someuser",,everyone,2016-09-03T22:31:59.000Z,772200493225500672,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Instagram,772186302049423360,181793912,#Llegó el #Momento de #Almorzar.| | #Feliz #Sábado!!!| | #Una #Invitacion #VIP: #Eating a #Great... http://someurl,"{'place_id': '01570cb824e2c3e0', 'coordinates': {'type': 'Point', 'coordinates': [-69.9833, 18.5]}}",everyone,2016-09-03T21:35:35.000Z,772186302049423360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Sprout Social,772177355443884032,3278128448,"#Blade, la obra que se adapta a ti, a tu gusto, a tu #estilo. [ #KEF is #GREAT ] http://someurl",,everyone,2016-09-03T21:00:02.000Z,772177355443884032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,772169340456173569,421784873,Toca #dinnerout @someuser @someuser tiritas de lubina y vieiras +berenjenas c/miel de caña+humus #great http://someurl,,everyone,2016-09-03T20:28:11.000Z,772169340456173569,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",es,#great,,
Instagram,772159796279664643,154282022,Una buena tarde de #sabado!! #family #goodtime #great #thyvam 😜😊✌🏼️... http://someurl,"{'place_id': '0161be1b3f98d6c3', 'coordinates': {'type': 'Point', 'coordinates': [-74.0833, 4.6]}}",everyone,2016-09-03T19:50:16.000Z,772159796279664643,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,772147176864555008,3278128448,"El mejor #sonido de #calidad nunca fue tan fácil de transportarse, ¿ tienes tus #MUO? [ #KEF is #GREAT ] http://someurl",,everyone,2016-09-03T19:00:07.000Z,772147176864555008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772145676805210112,59054873,"Expande tus fronteras, viaja! 🍃🌎 #tbt #great #travel #life #blessed @ Planeta Tierra http://someurl","{'place_id': '017115ee2013f809', 'coordinates': {'type': 'Point', 'coordinates': [-58.4203219, -34.7205076]}}",everyone,2016-09-03T18:54:09.000Z,772145676805210112,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",es,#great,,
Twitter for iPhone,772120134240595968,190707727,Salí sin billetera. #GREAT,,everyone,2016-09-03T17:12:39.000Z,772120134240595968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,772116972502867968,3278128448,Nada como el placer de unas #LS50 que vayan de la mano con tu #estilo. [ #KEF is #GREAT ] http://someurl,,everyone,2016-09-03T17:00:06.000Z,772116972502867968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,772111538350125056,393329594,#great| barcelopuntaumbriabeachresort #amazing | Fiel a esta cadena 🏨✅👌🏽| #summer #summertime #trip... http://someurl,,everyone,2016-09-03T16:38:30.000Z,772111538350125056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,772109322243477504,86155933,"Sarà come vive il resto della natura, senza paura #great #cesareviviani #poetry #poem #great... http://someurl",,everyone,2016-09-03T16:29:42.000Z,772109322243477504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#great,,
Twitter for iPhone,772053529934630912,128959447,"Las leyes de Murphy una vez más contra mi, el día que llego tarde empiezan a las 7 y me ponen falta. #great",,everyone,2016-09-03T12:48:00.000Z,772053529934630912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,772044897360699393,185481543,Labios rojos o no tan rojos.. El labial te queda súper.. Un saludo Colombo-Venezolano! #FelizSabado #Smile #Great #Hugs @someuser,,everyone,2016-09-03T12:13:42.000Z,772044897360699393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPad,771967188815212544,310801380,"@someuser @someuser ...creo que es imposible explicar mejor, de forma breve, nuestra situación actual! #great",,everyone,2016-09-03T10:16:06.000Z,772015304796962816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,"[{'type': 'replied_to', 'id': '771967188815212544'}]",347300354
Twitter for Android,771915505162608640,128731762,Es viernes y yo estoy haciendo tarea tomando una chela y escuchando OV7 #great,,everyone,2016-09-03T03:39:32.000Z,771915505162608640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771885201475661824,1888536318,Sushi y tragos  #Dinner #Love #Eating  #Great http://someurl,,everyone,2016-09-03T01:39:07.000Z,771885201475661824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771883024568967172,95823999,Mi mensaje de hoy tiene color de amor y brillo #positive #art #great #feather #art #goodday... http://someurl,"{'place_id': 'bfc35dcc7e63252a', 'coordinates': {'type': 'Point', 'coordinates': [-99.1333, 19.4333]}}",everyone,2016-09-03T01:30:28.000Z,771883024568967172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,771882944789176320,761286442576470016,Como tan pavaaaaa! Me acabo de dar cuenta que en vez de crema de coco compré leche de coco #great,,everyone,2016-09-03T01:30:09.000Z,771882944789176320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771871080868962304,46126549,Un día inolvidable y lleno de motivación! #fundaciontelmex #msxii #extremelyhappy  #great... http://someurl,"{'place_id': '3ad512d283f67a11', 'coordinates': {'type': 'Point', 'coordinates': [-99.1947861, 19.4257507]}}",everyone,2016-09-03T00:43:01.000Z,771871080868962304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,771849832822607872,184440288,#MUSTHAVE #Great #Music #Track = Electro City = #Great #Music for #Video http://someurl,{'place_id': '084d0d0155787e9d'},everyone,2016-09-02T23:18:35.000Z,771849832822607872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,771845192429076480,3278128448,¡Que comience la fiesta! [ #KEF is #GREAT ] http://someurl,,everyone,2016-09-02T23:00:08.000Z,771845192429076480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771772026428256256,242074166,Con las faldas al sire #great #festa #festamajor2016 #fmvilafranca #fmvila16... http://someurl,,everyone,2016-09-02T18:09:24.000Z,771772026428256256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,771764537431355392,357584757,¿Ya vieron como utilizan gráficamente #Instagram los @someuser de este año? ⭐⭐⭐⭐⭐ http://someurl #great #design http://someurl,{'place_id': '00f84d414936f28e'},everyone,2016-09-02T17:39:39.000Z,771764537431355392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
IFTTT,771750757817323520,3009395390,"RT venuehero RT Biztorials: RT my1Suite: Venue for 2k People - Maitama, Abuja. #Great for #Wedding #Conference #C... http://someurl",,everyone,2016-09-02T16:44:53.000Z,771750757817323520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,771724425158729730,3278128448,"Total, ¡es viernes! [ #KEF is #GREAT ] http://someurl",,everyone,2016-09-02T15:00:15.000Z,771724425158729730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ca,#great,,
Twitter Web Client,771640550550155264,205966459,Por fin pude ver el imprescindible Cómo evitar una violación de @someuser Una invitación a la reflexión: http://someurl #Great,,everyone,2016-09-02T09:26:58.000Z,771640550550155264,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",es,#great,,
Instagram,771572191611596800,351728798,@someuser en el #W #Caribbean #Power #Girl #Great #Music #singer #drum #guitar #PowerTrio http://someurl,,everyone,2016-09-02T04:55:20.000Z,771572191611596800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Google,771545512835026944,1677958926,#Couch vs . #Sofa: the #Great #Seats #Debate http://someurl #other,,everyone,2016-09-02T03:09:19.000Z,771545512835026944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,771514464608907264,119953655,ahora me jodí el pie #great,,everyone,2016-09-02T01:05:57.000Z,771514464608907264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771483540462575616,26764414,En las oficinas centrales de lo que ahora será mi nuevo trabajo #great #newjob #nestle #pasión @someuser http://someurl,"{'place_id': '3ad512d283f67a11', 'coordinates': {'type': 'Point', 'coordinates': [-99.20265781, 19.4406103]}}",everyone,2016-09-01T23:03:04.000Z,771483540462575616,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#great,,
Sprout Social,771482803984662528,3278128448,Un jueves digno de GRANDES recuerdos. | #TBT #Throwbackthursday  [ #KEF is #GREAT] http://someurl,,everyone,2016-09-01T23:00:08.000Z,771482803984662528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,771477830496497664,1254562014,Legué de la escuela y me quedé dormida #great,,everyone,2016-09-01T22:40:22.000Z,771477830496497664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",es,#great,,
Instagram,771458195139227648,744189734528786432,Una Nueva etapa #chelsea @someuser #great #tt #clubsportscityes #ganandoviendodeportes #follow http://someurl,,everyone,2016-09-01T21:22:21.000Z,771458195139227648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,771438297516171264,195188201,Estudiantes de la escuela Manuel José Hurtado de #ElChorrillo reciben capacitación sobre nuestro programa #GREAT http://someurl,,everyone,2016-09-01T20:03:17.000Z,771438297516171264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",es,#great,,
twitterfeed,771430810318626816,1405804332,Singapore Holidays: #great travel deals| #Hotel Miramar Singapore| Furama City Centre Singapore| ... http://someurl #travel #hotel,,everyone,2016-09-01T19:33:32.000Z,771430810318626816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,771422421442191360,3278128448,"#BLADE, toque de #vanguardia que solo los #oídos delicados y gustos intrépidos pueden poseer [ #KEF is #GREAT ] http://someurl",,everyone,2016-09-01T19:00:12.000Z,771422421442191360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,771410081044762624,117157927,#Apopa | #PolicíaRural impartió charla sobre el programa #Great a los alumnos del centro escolar de #Guazapa http://someurl,,everyone,2016-09-01T18:11:10.000Z,771410081044762624,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",es,#great,,
Twitter for iPhone,771338387823464448,15004402,@someuser depende el perfil demografico de tus followeres #Great #Innovate #Cool,,everyone,2016-09-01T17:06:17.000Z,771393755584851968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,"[{'type': 'replied_to', 'id': '771338387823464448'}]",1453881680
Twitter for iPhone,771366031759507456,628736139,De 30 firmas solo tengo 15!!!! #Great,,everyone,2016-09-01T15:16:07.000Z,771366031759507456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771251377494380544,469587652,Anche a #Firenze una #garanzia ! #always #great #wines ❤️ #ilborro #florence... http://someurl,,everyone,2016-09-01T07:40:32.000Z,771251377494380544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#great,,
Twitter for iPhone,771194278420754432,206846454,Descubrimiento del día: no puedo hacer maletas #Great,,everyone,2016-09-01T03:53:38.000Z,771194278420754432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,771191718628630529,47413977,Like si recuerdas esta imagen? 😍🙋🎮💻| #pic #great #instagram... http://someurl,,everyone,2016-09-01T03:43:28.000Z,771191718628630529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web App,771155905861787648,1000133168,#Cool Colon! #Great #Outing! :D #LGM #Hungry 4 #Some #Ribbys & #Apples #Please! :D #LGM@someuser,,everyone,2016-09-01T01:21:09.000Z,771155905861787648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,771126251562082304,771123559896719360,@someuser #great in Mexico,,everyone,2016-08-31T23:23:19.000Z,771126251562082304,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",es,#great,,2534195028
Sprout Social,771120409760534528,3278128448,¡La noche pinta GENIAL! [ #KEF is #GREAT ] http://someurl,,everyone,2016-08-31T23:00:07.000Z,771120409760534528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,771060021979295744,3278128448,"Al color y #estilo que tú más deseas. #LS50, ¿qué esperas para ir por ellas?  [ #KEF is #GREAT ] http://someurl",,everyone,2016-08-31T19:00:09.000Z,771060021979295744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,771049927283712000,301637361,Primera vez que vengo al centro de Madrid en un mes y hay un tipo subido a la fachada de Tío Pepe y amenazando con lanzarse al vacío. #great,,everyone,2016-08-31T18:20:02.000Z,771049927283712000,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 6, 'quote_count': 0}",es,#great,,
Twitter Web Client,771042474274021380,4835494060,"#Follow4follow ¿Te gusta lo que ves?, Sigue a @someuser| #Muebles #piel #tapiceria #F4f #Great #piel #Valencia http://someurl",,everyone,2016-08-31T17:50:25.000Z,771042474274021380,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,771017146163793921,195188201,Estudiantes de la Escuela Altos de Cabuya culminan con éxito nuestro programa preventivo #GREAT #ZPPacora http://someurl,{'place_id': '9d8ae4b0fac2036a'},everyone,2016-08-31T16:09:47.000Z,771017146163793921,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Sprout Social,771009256187322368,3278128448,un GRAN día se refleja en un GRAN #audio. [ #KEF is #GREAT ] http://someurl,,everyone,2016-08-31T15:38:25.000Z,771009256187322368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,770973788741701632,37316799,@someuser Pero al parecer la suerte no me acompaña porque pagan en cheque y el banco cierra a la hora que salgo de chambear #great,,everyone,2016-08-31T15:31:28.000Z,771007503173840897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'replied_to', 'id': '770984456756789248'}]",989481132
IFTTT,771005456202555392,57089613,Ups! Me cachan en el trapazo #wednesday #Godinez #cdmx🇲🇽 #strenght #Great #OrnelasLovers http://someurl http://someurl,,everyone,2016-08-31T15:23:20.000Z,771005456202555392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Twitter for iPhone,770997004382134272,769162680825446401,Amor es escuchar a #TheWhiteBuffalo sonando dentro de un coche ajeno #great #MusicMakesMe #soa http://someurl,,everyone,2016-08-31T14:49:44.000Z,770997004382134272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter Web Client,770991348057042944,2578866985,#Great Indian Travel- part 1(http://someurl http://someurl via @someuser,,everyone,2016-08-31T14:27:16.000Z,770991348057042944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,770982924191666176,208181484,Viviendo un verano increible! #Great #CocaCola #SienteElSabor #fiestafindeverano #Me #Young #Man... http://someurl,"{'place_id': '507a015cba6ef518', 'coordinates': {'type': 'Point', 'coordinates': [-4.40976, 36.71812]}}",everyone,2016-08-31T13:53:47.000Z,770982924191666176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,770973492401545216,83458063,"Bueno, bueno, esto mejora por momentos 😍 #great !!",,everyone,2016-08-31T13:16:19.000Z,770973492401545216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
