lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",416322394286850049,"Ya baje el maldito java, por que no abre minecraft????? >:C #pissed",1312464744,everyone,2013-12-26T21:39:28.000Z,416322394286850049,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",416284739205869569,Me cago en la hora en naciste! #pissed,1449059424,everyone,2013-12-26T19:09:50.000Z,416284739205869569,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",416130329712136193,A esa persona a la que se le ocurrió robarme mi pluma sharpie ojalá los reyes magos no le traigan nada #pissed 😡,102491641,everyone,2013-12-26T08:56:16.000Z,416130329712136193,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415944139055071232,"Como me encabrona q cojan mis cosas coño, después no le sirven se las ponen y me las estiran. #pissed",27553869,everyone,2013-12-25T20:36:25.000Z,415944139055071232,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415740364079640576,Tu y tu pinche actitud negativa no te va a llevar nada bueno !! #pissed #hateit #dammyou,398210180,everyone,2013-12-25T07:06:41.000Z,415740364079640576,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415737882276405248,Para mi ese tipo se puede ir al Carajo!! #Pissed,114072366,everyone,2013-12-25T06:56:49.000Z,415737882276405248,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-87.1962604, 14.0983215]}}",,
es,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",415674705719595008,"Qué estrés los cuetes en serio, ya no deberían de venderlos tan siquiera. #pissed",104005671,everyone,2013-12-25T02:45:47.000Z,415674705719595008,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",415602921699807232,Esta mierda no tiene emojis #pissed,1894653998,everyone,2013-12-24T22:00:32.000Z,415602921699807232,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415334450277666816,como detesto las estupideces!!!! #pissed,1130067164,everyone,2013-12-24T04:13:44.000Z,415334450277666816,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-89.1811367, 13.7194164]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415267080674742273,Ughhhh!!! Claro ir vestidas de blanco y rojo cuando en mi closet esos son los colores q no existen. #pissed,27553869,everyone,2013-12-23T23:46:01.000Z,415267080674742273,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415247053577797632,Maldito tráfico!!!!!! #pissed #quieromicasa @ Sn. Marcos http://someurl,86460878,everyone,2013-12-23T22:26:27.000Z,415247053577797632,Instagram,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-98.87329937, 19.29561933]}, 'place_id': 'bf2e03b4b8ab7f20'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",415246351723544576,"Mira ticketpop, mas te vale que la sección 2 de @someuser sea para los miembros y no para la venta general..l.#Pissed http://someurl",575030459,everyone,2013-12-23T22:23:39.000Z,415246351723544576,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415117150802546688,"P&ta, es que esta yaya nunca aprende #pissed",1690884600,everyone,2013-12-23T13:50:15.000Z,415117150802546688,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415098649384062976,Hoy no estoy pa Nadie!!!! #BadDay #badmood #pissed #backoff  #bewareofme,377820126,everyone,2013-12-23T12:36:44.000Z,415098649384062976,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",414390299000315905,"Go, imitate. #pissed",283344924,everyone,2013-12-21T13:42:00.000Z,414390299000315905,Mobile Web (M2),#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",414246229468385280,SI O QUE?! Uuggghhh!! 😡 #pissed,346635724,everyone,2013-12-21T04:09:32.000Z,414246229468385280,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413855337632915456,"Si mi vida dependiera del sistema de matrícula online de mi universidad, estaría más que muerta. #pissed",532652234,everyone,2013-12-20T02:16:16.000Z,413855337632915456,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",413744482455416832,Y tanta gente hablando M!!! Perdon pero mi coraje es tan grande - Que rabia!! Todavia no puedo creerlo! #claudionasco @someuser #pissed,762687144,everyone,2013-12-19T18:55:46.000Z,413744482455416832,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413715408529534976,Me hacen correr como loca de un lugar a otro por nada. #Pissed,59565434,everyone,2013-12-19T17:00:14.000Z,413715408529534976,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",413599010566336512,"Debería haber una expresión como alv pero apropiada para mujeres, we fucking need it #pissed",78066773,everyone,2013-12-19T09:17:43.000Z,413599010566336512,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-108.99217998, 25.80288618]}, 'place_id': 'eaf73267148942d2'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413535621811281920,Cómo rayos se puede estudiar así? #pissed,401793431,everyone,2013-12-19T05:05:50.000Z,413535621811281920,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413511963033890816,"Pendeja Soy , Como No Te Ise Así ! | #Pissed",1963555933,everyone,2013-12-19T03:31:49.000Z,413511963033890816,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413469186627629056,"Y pa acabarla de chingar, el pinche celular se me va apagar #Pissed #FML",935408774,everyone,2013-12-19T00:41:50.000Z,413469186627629056,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-97.21334, 32.7930284]}, 'place_id': '42e46bc3663a4b5f'}",,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",413412731656499200,No puedo tener nada!!!! | Todo lo ke me regalan se me pierde😞😩| I lost my silver neckless 💔| #pissed😡👿,257264049,everyone,2013-12-18T20:57:30.000Z,413412731656499200,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413366141504212992,#wcw #throbakthurz #pissed @someuser yolo http://someurl,506554169,everyone,2013-12-18T17:52:22.000Z,413366141504212992,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",413334208476897280,"En el 2014 me compro un carro si o si, pq ya no puedo seguir a pie. #Pissed",1056480806,everyone,2013-12-18T15:45:29.000Z,413334208476897280,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",413157377949843456,@someuser @someuser yo queria que ganara la de christina 😒 #Pissed,336959276,everyone,2013-12-18T04:02:49.000Z,413137564682706944,Twitter for iPhone,#pissed,,1325380321,"[{'type': 'replied_to', 'id': '413157162337464320'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412986333142208512,Uno no se puede sentar a hablar con alguien y no agarrar la arrechera del año!!!! #Pissed,463002853,everyone,2013-12-17T16:43:09.000Z,412986333142208512,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412765949872189440,"Excelente Lori, vaya manera de dejar las pastillas del Chombo #Pissed #fb",135745943,everyone,2013-12-17T02:07:25.000Z,412765949872189440,TweetCaster for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412737647610589185,Ya no puedo con la mala vibra de esta gente. #pissed,52440541,everyone,2013-12-17T00:14:58.000Z,412737647610589185,Twitter for iPhone,#pissed,,,
de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412630812597948416,Sorry “@someuser Mtshttp://someurl #pissed”,473231675,everyone,2013-12-16T17:10:26.000Z,412630812597948416,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412431489381715969,Bale beinte mil cuadras!! #Pissed #Fuckit,269965466,everyone,2013-12-16T03:58:24.000Z,412431489381715969,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412425996847947776,"So acabo de comprar la cera mas mierdaa del mundo, no saca pelo pero si te deja el canto extremadamente rojo... #pissed",1550005873,everyone,2013-12-16T03:36:34.000Z,412425996847947776,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412416865060003840,LA ARROLLLADORA!!!! Fuck el coco!! #Pissed #Premiosbandamax,539728200,everyone,2013-12-16T03:00:17.000Z,412416865060003840,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412397435055390720,Nombre piojo! #pissed,1359165216,everyone,2013-12-16T01:43:05.000Z,412397435055390720,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412029987630231552,´Para los que creen que el trabajo es de maduros....no no lo es!! | Es lo peor que puede haber en todo el mundo! | #i #am #so #pissed #fuck!,2243489791,everyone,2013-12-15T01:22:58.000Z,412029987630231552,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412023867134443520,Proper crimbo xmas party #christmasparty #pissed http://someurl,334976427,everyone,2013-12-15T00:58:39.000Z,412023867134443520,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",411570429145251840,Tan enojada que me hierve la sangre #pissed,104668797,everyone,2013-12-13T18:56:51.000Z,411570429145251840,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",411313200672415745,WTFWTFWTFWTFWTF HOW CAN @someuser be eliminated!! #pissed,588847770,everyone,2013-12-13T01:54:43.000Z,411313200672415745,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",411265934087565312,No Es el dinero ni perder un vuelo... Es mucho mas . #duele #Decisiones #pissed,31619462,everyone,2013-12-12T22:46:54.000Z,411265934087565312,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410966277172105216,¿Quién actualizó mi twitter? >:0000 ASDFGHJKL #pissed,468749705,everyone,2013-12-12T02:56:10.000Z,410966277172105216,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",410936465732796416,Mi no gustar nueva actualizacion de Twitter #pissed,44212756,everyone,2013-12-12T00:57:42.000Z,410936465732796416,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410857203952656385,Tenía que evitar esto. #fml #pissed,168993499,everyone,2013-12-11T19:42:45.000Z,410857203952656385,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",410832294560423936,Es que me prende tanto las personas que le gusta jorobar y mandar pero no hace nada para ayudar... #pissed,168924763,everyone,2013-12-11T18:03:46.000Z,410832294560423936,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410614382091988992,Conclusión de fin de período: Nunca volver a llevar clase virtual #pissed,1070044158,everyone,2013-12-11T03:37:52.000Z,410614382091988992,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410609821964963840,Ya me voy de aquí porque no quiero saber como es que ustedes si ven el #VSFS y yo no :) #adiós #pissed #off,104005671,everyone,2013-12-11T03:19:44.000Z,410609821964963840,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410575997747335168,Me llega al pincho que todos hablen de #SV y que yo no pueda verlo :( #pissed,117603118,everyone,2013-12-11T01:05:20.000Z,410575997747335168,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410566165292130305,"Puta Man Mi Bro Todo Kiere En La Tropa , Como K Esta Cuto ! Shyt Nel K Se Arte Mierda K Yo Le Voy A Aguantar Su Vavosadas . #pissed #annoyed",381701397,everyone,2013-12-11T00:26:16.000Z,410566165292130305,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",410245431759613952,cuando quieres hacer algo pero no puedes porque es a las 5:30 de la ma~ana.... :/ #pissed,1423996230,everyone,2013-12-10T03:11:47.000Z,410245431759613952,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410242450310332416,Odio mi escuela y odio el sistema educativo de hoy en día!!! Good night!!! #SchoolSucks #Pissed,629844123,everyone,2013-12-10T02:59:56.000Z,410242450310332416,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410208770934194177,Expliquenme cual es el bendito abuso q tienen con Mi Mustang!!| #super #pissed #poor #Mustang http://someurl,343702985,everyone,2013-12-10T00:46:06.000Z,410208770934194177,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",410198666109276160,Saliendo del trabajo ahora! #Esclava #needabreak #done #vacation #pissed #frustrated,326502965,everyone,2013-12-10T00:05:57.000Z,410198666109276160,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",410153984604000256,El oh el| #pissed,122255605,everyone,2013-12-09T21:08:24.000Z,410153984604000256,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410080535474896896,#Nxah Trafic| | #Pissed,424247461,everyone,2013-12-09T16:16:33.000Z,410080535474896896,Facebook,#pissed,,,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409902961473912832,@someuser @someuser ya boy Elmer fud #pissed,594209261,everyone,2013-12-09T04:30:56.000Z,409896385233027072,Twitter for iPhone,#pissed,,930340370,"[{'type': 'replied_to', 'id': '409902548087500800'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409774994575872000,"“@someuser Cómo en fu•king Burlington coat factory, no hay coats #pissed” noooo yo me mate buscando y nada 😢",423052697,everyone,2013-12-08T20:02:26.000Z,409773517606223874,Twitter for iPhone,#pissed,,573226356,"[{'type': 'replied_to', 'id': '409773517606223874'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409774654531067904,Mi escuela es la mejor.......NOT!!!!!! #Pissed #Awful #SoScrewed,629844123,everyone,2013-12-08T20:01:05.000Z,409774654531067904,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",409773517606223874,"Cómo en fu•king Burlington coat factory, no hay coats #pissed",573226356,everyone,2013-12-08T19:56:34.000Z,409773517606223874,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409772423530041344,me voy de twitter porque honestamente hoy las GDs me están sacando de quisio #pissed,99166589,everyone,2013-12-08T19:52:13.000Z,409772423530041344,Twitter Web Client,#pissed,,,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",409632413829308416,@someuser  @someuser ha ha #pool #pissed #hustler,1191094316,everyone,2013-12-08T10:35:52.000Z,409616092924223488,Twitter for iPhone,#pissed,,386210861,"[{'type': 'replied_to', 'id': '409632028888690688'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409363828418564096,"Y como siempre, lo que me jode es matemática #Pissed",336959276,everyone,2013-12-07T16:48:36.000Z,409363828418564096,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409151116417318912,Que asco con este tráfico #pissed,1916052252,everyone,2013-12-07T02:43:22.000Z,409151116417318912,Twitter for iPhone,#pissed,,,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408975314753429504,Panira to eh #pissed #DAMNpagbasa http://someurl,117610818,everyone,2013-12-06T15:04:48.000Z,408975314753429504,Instagram,#pissed,,,
ht,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",408824061134131200,@someuser Yo Avi #PISSED💦💯!,19433737,everyone,2013-12-06T05:03:46.000Z,408824061134131200,Twitter for iPhone,#pissed,,576720398,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",408809829507936256,#pissed @ presale tickets.,242546686,everyone,2013-12-06T04:07:13.000Z,408809829507936256,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408709437373702144,"Aparte tienes que sacar una cada vez que compres, porque tienes que dejar el original :))) ¡Brillante! Vielma el super gerente -.- #pissed",56893901,everyone,2013-12-05T21:28:17.000Z,408709437373702144,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408694044458381312,Momentos donde si no respiras profundo y te calmas acabas a la pinche gente. #pissed,78062148,everyone,2013-12-05T20:27:08.000Z,408694044458381312,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408603694888779776,Porque me levanté temprano para venir a coger un quiz y después no lo dio por ponerse hablar de que hacemos en Navidad. 😠 #pissed,31209041,everyone,2013-12-05T14:28:07.000Z,408603694888779776,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",408406925370347520,Caí en la tijera de una maldita jota circuitera de zona rosa #pissed,51537897,everyone,2013-12-05T01:26:13.000Z,408406925370347520,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1625402, 19.4287332]}, 'place_id': 'bfc35dcc7e63252a'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408398581486211072,Que me enchincha la vida que solo piensen en 1 hija >_< fk como si las otras dos no tuviecemos cosas importantes que hacer!! #pissed,164138536,everyone,2013-12-05T00:53:04.000Z,408398581486211072,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408366367566757888,Que pendejo el profesor con el control de lectura. Por primera vez en mis 4 años de vida universitaria este sera mi primero 0!! #pissed,40888815,everyone,2013-12-04T22:45:03.000Z,408366367566757888,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408342594704265217,Todavia no supero lo de psicologia #pissed,103191316,everyone,2013-12-04T21:10:35.000Z,408342594704265217,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",408282609048100864,Por qué la gente se emociona tanto de que van a traer disney en guanacaste #pissed,209803348,everyone,2013-12-04T17:12:14.000Z,408282609048100864,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-84.14712524, 9.9190979]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408204020814450688,Udff la botella sidra esa ma dao dolor.d cabeza... si esk to no bebo!! Xddd #party #headache #pissed http://someurl,1173284126,everyone,2013-12-04T11:59:57.000Z,408204020814450688,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408017188839501824,Que mierdaaa #pissed,345151813,everyone,2013-12-03T23:37:33.000Z,408017188839501824,Twitter for BlackBerry®,#pissed,,,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408011823531954176,Paula deleted quizup #pissed,252273920,everyone,2013-12-03T23:16:13.000Z,408011823531954176,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407910198846566401,Efestofoy afastafa lafa chifingafadafa aaaaaaaaaa #pissed #sodone,503929077,everyone,2013-12-03T16:32:24.000Z,407910198846566401,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407777431467339777,Ahora si se los va a cargar la verga.  #pissed,529968663,everyone,2013-12-03T07:44:50.000Z,407777431467339777,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407622563582734336,Nada me molesta más q alguien me cambie los planes a última hora 😠 #pissed #mananaTraigoUnCuchillo #meapruebanMisVacaciones o #hayProblema,159375501,everyone,2013-12-02T21:29:27.000Z,407622563582734336,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407609489886838784,Terrible @someuser hoy. #pissed,155404135,everyone,2013-12-02T20:37:30.000Z,407609489886838784,TweetCaster for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407547291357040641,Que paja tener que llegar al punto de enojarme #pissed,1551820081,everyone,2013-12-02T16:30:20.000Z,407547291357040641,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407522890385747969,"Profesor, si no vas a estar en tu oficina no me envíe un email diciendo que sí va a estar. #pissed 😠",256660368,everyone,2013-12-02T14:53:23.000Z,407522890385747969,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-67.13915966, 18.21009728]}, 'place_id': '6a8230b3ef077543'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407343782653607936,Creo que nunca en mi vida le he tenido tanto odio a la escuela 😠😒😤 #pissed Me largo pal..,486962517,everyone,2013-12-02T03:01:40.000Z,407343782653607936,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407235700744929280,Por que soy tan idiota? #pissed,1087627454,everyone,2013-12-01T19:52:11.000Z,407235700744929280,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407216150096117760,#LostGardens #Lads #NightOut #Pissed #Rekorderlig @someuser jordosir http://someurl,592763125,everyone,2013-12-01T18:34:30.000Z,407216150096117760,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407152483895480320,Le dice el nombre a todas... ¡a todas! Y yo tengo que usar el coco para adivinarlo. #Pissed,1886733673,everyone,2013-12-01T14:21:31.000Z,407152483895480320,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407027516743102464,"Maldita sea la madre que te parió. Puñeta! Coño! After so much time, why now? #FuckMyThoughts #Pissed #SemiDrunk #FuckYou",25347441,everyone,2013-12-01T06:04:56.000Z,407027516743102464,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-73.91710418, 40.80875039]}, 'place_id': '27485069891a7938'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407017121386729472,eso no es de dios! ha de estar bien pedote el wey thats the one reason hes calling at 11 😠😤 #Pissed,1018841797,everyone,2013-12-01T05:23:38.000Z,407017121386729472,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406917680810049536,Yo no entiendo porque la #Faquin gente tarda tanto en el #Faquin Cajero Automático!! #ColapsoNervioso #Pissed,84963766,everyone,2013-11-30T22:48:29.000Z,406917680810049536,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-100.8143689, 20.5225416]}, 'place_id': '081d50c4be4ef377'}",,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406917146111791104,Kieren chingasos pos ay boy pa darnos en la madre! #pissed!,773089698,everyone,2013-11-30T22:46:22.000Z,406917146111791104,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-101.9074725, 35.1692769]}, 'place_id': '52a0517c2183cf22'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406486612722610176,Gente que desconoce la palabra sentarse y prefiere TIRARSE!!! #pissed,345725066,everyone,2013-11-29T18:15:35.000Z,406486612722610176,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406328980921278464,"ANDATE ALA MIERDA CÉROTE, SÁRANDAJO, CULERO, HIJO DE TU 70 MIL PUTAS !| | #pissed tf OFF.",1705758680,everyone,2013-11-29T07:49:12.000Z,406328980921278464,Twitter for Android,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406292042105364482,"7 horas de cuidar a mi hijo y pues, renunció. ✊ #Imdone #pissed",425360659,everyone,2013-11-29T05:22:26.000Z,406292042105364482,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406269302019731456,Los alcohólicos anónimos de por mi casa con su gran circo que se manejan me hacen desear que el incendio no haya sido en la bodega. #pissed,104005671,everyone,2013-11-29T03:52:04.000Z,406269302019731456,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",405899102560342016,Y para que le digo tanto y aconsejo tanto si al dia siguiente le vale mierda  #pissed,1087627454,everyone,2013-11-28T03:21:01.000Z,405899102560342016,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",405821771393544192,en el tapon pegate un tiro del area metro #pissed,1858943412,everyone,2013-11-27T22:13:44.000Z,405821771393544192,Twitter for iPhone,#pissed,,,
