created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
2014-05-16T08:28:59.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Is duniya mein bewakoofo ki kami nai hain. Ek dhoondo hazaar milenge. | #infuriated #irritated #angry... http://someurl,467220152048951296,741302546,467220152048951296,everyone,hi,#angry,,,
2014-05-15T20:55:42.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Yar Europe main kitna besharam besharam log hote hai .. Chai banata mai hoon or peeta ye log hai #Angry,467045681040224256,2429131617,467045681040224256,everyone,hi,#angry,,,
2014-05-15T14:23:57.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yahya 3arem waajed bakel 😜 #GUG #sunglasses #nice #cool #amazing #smile #angry #funny #instagood... http://someurl,466947094691868674,984833270,466947094691868674,everyone,hi,#angry,,,
2014-05-14T23:27:11.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",THE VILLAIN: DARNA MANA HAI #ANGRY #man #ek #vinger #longhair http://someurl,466721417300828160,2532501687,466721417300828160,everyone,hi,#angry,,,
2014-05-12T10:40:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sabki maa ki aakh #angry #irritated,465803611117588480,1510324399,465803611117588480,everyone,hi,#angry,,,
2014-05-10T18:04:41.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Damn mujha aur gusa mat karo, warna tumari ya lambi naak thoor dogi #Idiot #Angry",465190704981884928,236962668,465190704981884928,everyone,hi,#angry,,,
2014-05-09T16:04:23.000Z,Twitter for Android,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",hate Precap !! Kutti Kamini BakBak mere #ZaYa ke beech aahi gayi khair :@ i want to Kill her #angry,464798040331927552,360166580,464798040331927552,everyone,hi,#angry,,,
2014-05-08T09:51:25.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lmao @someuser sun raha hai na tu - Aashiqui 2 singer Ankit Tiwari arrested on rape charges. hadh hai yaar!  #WTF #Angry,464341795799715841,559932417,464341795799715841,everyone,hi,#angry,,,
2014-05-04T16:39:20.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Sub Favorite kiye ja rahe hein help koi nahi kr raha :@ #angry,462994897075978240,482781239,462994897075978240,everyone,hi,#angry,,,
2014-05-02T13:45:44.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ghor khonot thakibo icha nohua hoi goise!! #angry #feeling_disgusted!,462226435734654976,208867590,462226435734654976,everyone,hi,#angry,,,
2014-04-26T13:58:54.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","MC BESCOM, chutiye, garmi mein power cut karwata hai, bhosdike, gandu, Lund ke Baal, haraamkhor... #ANGRY",460055419285536769,261334079,460055419285536769,everyone,hi,#angry,,,
2014-04-25T18:15:30.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",Ghatiya loggo ki double ghatiya soch !! Jhoote makkaar !! #angry,459757609885528064,222064437,459757609885528064,everyone,hi,#angry,,,
2014-04-19T20:09:16.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Waze wangbhora shem madala!!!! | #AnGrY,457611913988681729,700760262,457611913988681729,everyone,hi,#angry,,,
2014-04-19T13:28:01.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bas ghalti se khush ho jaon main yehi nahi bardasht hota logon se .. | #angry,457510932709916672,527043807,457510932709916672,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [74.18380553, 32.08989457]}, 'place_id': '64a07f675a8a699a'}"
2014-04-17T02:28:07.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ⓒ Paper me fail hony pe kabhi itna dukh nh hua hoga jitna aj hua h .....| #flappybird #angry #kikme #followme http://someurl,456620090226532352,2332975522,456620090226532352,everyone,hi,#angry,,,
2014-04-14T15:12:02.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sallo #thappad usse maro jo rapist ko bachane ki baate krte hai #kejriwal ko nhi #angry #bewakoofJanta,455725171383353344,145879160,455725171383353344,everyone,hi,#angry,,,
2014-04-13T09:09:21.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bola tha Maine... Ur mistake maa #angry,455271513403322369,323400624,455271513403322369,everyone,hi,#angry,,,
2014-04-11T12:53:40.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",yaraadel97 deh 3ashanek aho 7elwa #amazing #day #angry #face http://someurl,454603184728965120,425956657,454603184728965120,everyone,hi,#angry,,,
2014-04-10T14:35:05.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",kuch loogon ovr hotey hain... k?? free na ho ziada ovr na ho tou.. m tooo #angry,454266320574775296,2299778198,454266320574775296,everyone,hi,#angry,,,
2014-04-07T12:31:56.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",muuwa diwiyama kapiya #angry,453148164451999744,2252184907,453148164451999744,everyone,hi,#angry,,,
2014-04-06T14:52:25.000Z,TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Yaar! Aaj Yuvi ne match hara diya.. poora! | Ab 140 ban jae.. wo bahot honge.!! #Angry!,452821133247516672,446687082,452821133247516672,everyone,hi,#angry,52351621,,
2014-04-06T14:49:59.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser yuvi is wid India or wid shrilanka?? #angry,452820520346464257,123799896,452820520346464257,everyone,hi,#angry,70179948,,
2014-04-01T06:59:29.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Chalo ji aj tum hi chu***a bana lo, government to banaati hi aa rhi h sadiyo se.| #angry #Indian",450890173903958016,399302188,450890173903958016,everyone,hi,#angry,,,
2014-03-30T12:54:53.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser celeb toh sir hai ... jo itni pyaari fan ko wish nhi karte ..huuh #angry,450249867877552129,1272131970,450254837813227521,everyone,hi,#angry,1701248666,"[{'type': 'replied_to', 'id': '450254335000076288'}]",
2014-03-28T14:24:19.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ayikho yonke lento...#angry,449552567719448576,624630966,449552567719448576,everyone,hi,#angry,,,
2014-03-22T05:30:24.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser aibo suthand bant laa #Angry,447242422494711808,1269275017,447243877666521088,everyone,hi,#angry,551268190,"[{'type': 'replied_to', 'id': '447243540784226305'}]",
2014-03-21T16:31:34.000Z,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gova daakh Pakistanas.. Laath aayav tohi #angry,447047876275748865,54829720,447047876275748865,everyone,hi,#angry,,,
2014-03-21T16:03:51.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jitna v match dekhne me mazza aa raha h..utna hi  bich- bich me Ye #BJP ka add dimag ki dahi kr de raha hai  #Angry,447040901726994432,441586915,447040901726994432,everyone,hi,#angry,,,
2014-03-21T08:43:14.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hulk #green #like4like #likeforlike #angry #hrr lekaam_95 http://someurl,446930017059368960,609129956,446930017059368960,everyone,hi,#angry,,,
2014-03-21T02:54:52.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",क्रोध को खूबसूरती भी बदसूरत ही दिखती है ।| #Morning #Angry #NotIntrested,446842349612580864,1168169977,446842349612580864,everyone,hi,#angry,,,
2014-03-20T11:08:16.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hurgugch duuren holdooson mah bhad hajuudah n bas yuchivdee #angry,446604129092132864,36947270,446604129092132864,everyone,hi,#angry,,,
2014-03-16T19:42:19.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Jati ho Aati ho phr chali jati ho, ik hi dafa btado chahti kya ho?| @someuser| #KESC  #ANGRY",445283941059424256,443501689,445283941059424256,everyone,hi,#angry,,,
2014-03-16T19:38:09.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ki rola pay gaya hai badshao :p  !! #milk #lahore #pakistan #cow #buffalo #energy #cream #angry #man... http://someurl,445282895822073856,67269735,445282895822073856,everyone,hi,#angry,,,
2014-03-11T16:43:12.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Aunty jee dekhiye Aap k ane se Nags Mujhe bhul gayi  saradin m ek bar msg kiyA ;-( #Angry,443426926422528001,2210853924,443426926422528001,everyone,hi,#angry,1706209886,,
2014-03-09T12:00:04.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Doston! Aj mood kaisa hai tum logon ka?| #Mood #Happy #Sad #Exciting #Angry http://someurl,442630898245046272,1496328948,442630898245046272,everyone,hi,#angry,,,
2014-03-07T13:05:34.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Jhooth <|3 bus ab tum ne aur dostiyaan karli hain. #Angry,441921803272069120,337007080,441922606741344256,everyone,hi,#angry,1381849362,"[{'type': 'replied_to', 'id': '441922177718562816'}]",
2014-03-05T18:59:45.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",bus yaar ...bahot hua...iss bar is modi ko harana hi padega...#angry,441286961924276224,109770447,441286961924276224,everyone,hi,#angry,,,
2014-03-05T17:25:06.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",oscar with ak47 shot bafana. from reeva to bafana. hai #angry,441263146066796544,302618470,441263146066796544,everyone,hi,#angry,,,
2014-03-05T16:43:08.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser | Yup...aaj hi aisa hua...#angry,441249354578272256,2232196978,441252584762793984,everyone,hi,#angry,411458747,"[{'type': 'replied_to', 'id': '441251131801731072'}]",
2014-03-05T14:40:32.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#aamaadmiparty aur jo soch rahe hai aap wale unko ye chain se rahne nahi de rahe #angry,441221730548609024,2306802699,441221730548609024,everyone,hi,#angry,,,
2014-03-02T11:32:33.000Z,Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Umer Gul is like a Gullaq, aata hai aur runs he runs ka Gullaq phoOr deta hai! #Angry #PakvInd",440087258884894721,876395474,440087258884894721,everyone,hi,#angry,,,
2014-02-28T18:11:42.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Argh sihle,vuyo,and aphiwe damm them #angry",439462931408113664,1931980879,439462931408113664,everyone,hi,#angry,,,
2014-02-28T07:57:22.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#ANGRY #LOVABLE #HOT #AGGRESSIVE VAMPIRE RITHVIK DHANJANI <3| @someuser @someuser| PIC OF THE DAY :D http://someurl,439308328200466432,1456805718,439308328200466432,everyone,hi,#angry,,,
2014-02-26T16:50:11.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Channel waalon ki nazar lag gayi hai #Angry :\,438627539071008768,301557049,438717640790405121,everyone,hi,#angry,1334240780,"[{'type': 'replied_to', 'id': '438717223939866625'}]",
2014-02-25T07:03:18.000Z,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry+#hot #randhir.. Ab toh punching bag ke khair nahi.. @someuser,438178480459485184,1463721048,438207558482804736,everyone,hi,#angry,2343002341,"[{'type': 'replied_to', 'id': '438178480459485184'}]",
2014-02-23T09:20:25.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Den api hithan Hitiyane maha Lokuwata Yaluwo Godak Innawa kiyala.. :| ¤.¤| | eth den Terenwane eththa Tathwe.. pufff -.- | | #angry,437517292444741632,552255542,437517292444741632,everyone,hi,#angry,,,
2014-02-23T09:04:09.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sar Ki Moon La...? #Angry,437513198221021185,134225082,437513198221021185,everyone,hi,#angry,,,
2014-02-22T20:58:21.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser main kya bolu. Mujhe toh tumne add hi nai kiya :( #sad and #angry,437328632642826242,54139501,437330541894172673,everyone,hi,#angry,50572384,"[{'type': 'replied_to', 'id': '437329211637121025'}]","{'coordinates': {'type': 'Point', 'coordinates': [-8.6128874, 41.1723304]}, 'place_id': 'b5f9b1150985d719'}"
2014-02-16T17:16:45.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser areee yrrrr aaj ptani kya hogya hai.. kya padh rha hu kya likh rha hu.!!! ggggrrrrrrrrrrr... huhhhhh #angry..,435097927124414464,1097555251,435100449411067904,everyone,hi,#angry,2242138537,"[{'type': 'replied_to', 'id': '435100114856579072'}]",
2014-02-15T04:30:35.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",No ball ke rules iss Neil Wagner ke liye change karne chahiye!! Kisiko nazar hi nahi aata... #angry #NZvInd,434545247071109120,841666362,434545247071109120,everyone,hi,#angry,,,
2014-02-12T20:22:35.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",buhut attitude agaya hai waqai yar mai chutya hun jo har cheez share krta hun yeh attitude hai #angry,433697663188742144,927444475,433697663188742144,everyone,hi,#angry,,,
2014-02-11T19:52:41.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser bohot khoob dhanoo tag mujhay kar rahe hai mera hal nahi pooch rahe aor jini ka pooch rahi ho #angry #jealous ;),432827585588756480,1624191428,433327751752208385,everyone,hi,#angry,1608147025,"[{'type': 'replied_to', 'id': '432827585588756480'}]",
2014-02-09T20:40:55.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",saary mood ki maa bhen karti hai ye larkian #Angry #Hate,432615115154669568,492914362,432615115154669568,everyone,hi,#angry,,,
2014-02-08T19:14:43.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry ghadi http://someurl,432231031576756226,110801084,432231031576756226,everyone,hi,#angry,,,
2014-02-08T08:27:56.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser @someuser natak kaam whatsaap kar abhi #angry,432053111180361728,1162133725,432068266442256384,everyone,hi,#angry,1514304684,"[{'type': 'replied_to', 'id': '432067903094292480'}]",
2014-01-29T11:14:16.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser an old quote  ladikiyo ke pass attitude hona chahiye .... #angry tu #bird bhi hoti hai ,428471885748510720,129284724,428486247229583360,everyone,hi,#angry,628110752,"[{'type': 'replied_to', 'id': '428480743967191041'}]",
2014-01-23T17:59:48.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser ye Kya hai?? #angry kopal ?? #justasking,426407702206492673,195339509,426413972388986880,everyone,hi,#angry,24359377,"[{'type': 'replied_to', 'id': '426409824750817280'}]",
2014-01-21T15:08:47.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Is AAP ki nautanki ke chakkar mein lagta hai phir se local train se suffer karna padega..metro ki to maa behen kar rakhi hai. #angry #delhi,425646161261633539,361063428,425646161261633539,everyone,hi,#angry,,,
2014-01-21T13:10:54.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AAP ki sarkaar banne par sab bahut uchal rahe they na?? Do din mein pata lag gaya hisaab?? #angry #Delhi,425616494458724352,361063428,425616494458724352,everyone,hi,#angry,,,
2014-01-16T15:03:12.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser tujhe kya problm horahi hai mujhse bol?kya natak hai ye sab #Angry,423806883770556417,1162133725,423832817626120193,everyone,hi,#angry,266032226,"[{'type': 'replied_to', 'id': '423806883770556417'}]",
2014-01-16T13:02:00.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser haadha foni yey dhw aslu ves! gulhaa ves nulaa!! #angry #rage,423802313321373696,2276415607,423802313321373696,everyone,hi,#angry,1386627248,,
2014-01-15T06:23:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","बगावत न करता,अगर होता फाँसी का डर ।।| फिर शूली पर चढ़ता,अगर एक और होता सर ।। #angry",423339552233635840,361818284,423339552233635840,everyone,hi,#angry,,,
2014-01-11T07:43:34.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser @someuser @someuser yaar..gussa aa raha h #angry | kab confirm karege jab ake chala jaega,421891898887143424,151548152,421910239097540608,everyone,hi,#angry,2239690655,"[{'type': 'replied_to', 'id': '421909217688055808'}]",
2014-01-09T07:42:29.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Galiyo k laundo ka pyar aksar doctor aur engg. Utha le jate h #Ranjhan, bhaiye ek bat batao mai abi tak single kyu hu phir...:-\ #angry",421185190916939776,473940229,421185190916939776,everyone,hi,#angry,,,
2014-01-07T14:07:25.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",u sathane unamanga... #angry,420557285480726528,2214401951,420557285480726528,everyone,hi,#angry,,,
2014-01-02T11:19:26.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",श्री श्री आलोक नाथ जी #Angry http://someurl,418703073792389120,46053737,418703073792389120,everyone,hi,#angry,,,
2013-12-31T07:47:54.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser @someuser @someuser ado balu weda epa yako, awurudde anthima dawasewath thopi balu wedema karane #angry",417923385004265472,2248173060,417925062235533312,everyone,hi,#angry,190988285,"[{'type': 'replied_to', 'id': '417924386730299392'}]",
2013-12-30T13:13:09.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",maduruwo mara perethai #angry,417644525574975488,2248173060,417644525574975488,everyone,hi,#angry,,,
2013-12-29T04:41:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",इंसान दो वजहो में सच बोलता है: | 1. गुस्सा में | 2. नशे में| | #Humans tells truth when:| 1. #Angry| 2. #Drunk | | #fact #life,417153352573534208,447984614,417153352573534208,everyone,hi,#angry,,,
2013-12-28T16:20:56.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Suyabhedak manje #angry @someuser,416957942702018560,283987506,416967007222136832,everyone,hi,#angry,356139274,"[{'type': 'replied_to', 'id': '416966672214679552'}]",
2013-12-28T04:49:53.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser oh wow gr8. Mai bhi kabhi miss hua to net pe dekhti hu kyuki repeat to aata nai hai #angry @someuser,416772632223035393,1119266432,416793101164761088,everyone,hi,#angry,2187574920,"[{'type': 'replied_to', 'id': '416792068275462144'}]",
2013-12-28T00:35:50.000Z,Vine for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#sister #angry #billard Naomi Vega http://someurl,416729168844685312,1096836150,416729168844685312,everyone,hi,#angry,,,
2013-12-20T14:04:03.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dimag ka Bhosada hogaya hai #Angry !,414033456813731840,475699979,414033456813731840,everyone,hi,#angry,,,
2013-12-17T13:24:04.000Z,Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Photo: buddhanirvana: Buddha. #anger #letgo #love #buddha #buddhist #angry #dying #justletgo #buddhism... http://someurl,412936231476269057,1547929057,412936231476269057,everyone,hi,#angry,,,
2013-12-16T08:07:16.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser tum tu maar kar chorna mujhe..mirchi kyu dalo.. #angry,412238273978048512,1206943682,412494121350496256,everyone,hi,#angry,1676870486,"[{'type': 'replied_to', 'id': '412295642233716736'}]",
2013-12-13T08:06:15.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hawww karny sy kuch nai hota #angry :@,411406698276872192,891183128,411406698276872192,everyone,hi,#angry,,,
2013-12-10T17:17:27.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I think alot | Us ke baad mu bana ke baith jata hu | #angry,410458248874319872,133779243,410458248874319872,everyone,hi,#angry,,,
2013-12-09T18:24:46.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser hmmmmm theek hi hai na...hum jaa rahe hai...tab achche sapne dekhna #angry,410078749221453825,341446241,410112802045841408,everyone,hi,#angry,124099897,"[{'type': 'replied_to', 'id': '410112482112704512'}]",
2013-12-09T14:38:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sarrr phatt raha hai... neind arhi ha..abhi itna kaam rehta hai!! ugh! WTH #angry #annoyed #headache,410055834698137600,1431411576,410055834698137600,everyone,hi,#angry,,,
2013-12-08T19:04:44.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Jeet ki khushi 4guni ho jati agar wo 326 logo ka dimag us samay kaam kar jata to.. #Happy #Angry #Confused,409757533373333504,397117178,409760472062119936,everyone,hi,#angry,47055387,"[{'type': 'replied_to', 'id': '409757533373333504'}]",
2013-12-07T17:07:52.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser @someuser @someuser shru tu to bus aapne rithvik, varun n siddharth mein hi busy rehti hai #angry",408886371302903808,301557049,409368676463169537,everyone,hi,#angry,568196130,"[{'type': 'replied_to', 'id': '409367738730049536'}]",
2013-12-02T13:42:53.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser abhi btaa #Angry,407483384319844353,1182001280,407505149121138689,everyone,hi,#angry,1168833379,"[{'type': 'replied_to', 'id': '407504841611550720'}]",
2013-11-28T19:35:48.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Garshigi #angry #birds http://someurl,406144412738387968,388472300,406144412738387968,everyone,hi,#angry,,,
2013-11-27T09:52:43.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter pe har koi tajziyaa nigaar bana wa ha.. najam sethi ki ulaadein :/ #Angry,405635286807613440,122108670,405635286807613440,everyone,hi,#angry,,,
2013-11-24T08:13:19.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hrruuff!! 💥 💥 💥 #momentcam #ANGRY #happy http://someurl,404523109106995200,1282031515,404523109106995200,everyone,hi,#angry,,,
2013-11-20T18:27:42.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",aur ye aik kamina follower mujhay chor k chala gaya..!| #Angry,403228174047129600,410542119,403228174047129600,everyone,hi,#angry,,,
2013-11-20T15:52:43.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry mere yaha disc chali gayi..#BB7 nahi dekh paa raha..ab raat me twitter pe maje ni le paunga...#sadtweet,403189168861245440,1356759936,403189168861245440,everyone,hi,#angry,,,
2013-11-19T20:10:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Jitni bhe Koshish karlo, kabhe kabhe FALTU he jaati hai!! :( #Sad #ANGRY",402891565481623552,876395474,402891565481623552,everyone,hi,#angry,,,
2013-11-18T15:15:04.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Jb naash manusya par chata hai, pahle vivek mar jata hai #angry #FrustratedBjp",402454918453542912,357575740,402454918453542912,everyone,hi,#angry,,,
2013-11-17T14:32:39.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Right now akele me baithke full volume me songs sunne ka mood kar raha hai| aur gharwale kaam par kaam bata rahe hain... #DimagKiDahi #Angry,402081854880100352,95501939,402081854880100352,everyone,hi,#angry,,,
2013-11-17T14:13:57.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",haiyooo... khi si khak ho la!!! #Mad #angry #SuperMad #SuperAngry #dontdisturb,402077150766829568,219241367,402077150766829568,everyone,hi,#angry,,,
2013-11-16T08:36:14.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Eeyah pele @someuser @someuser ..haha.!! #angry,401629771089862657,179468353,401629771089862657,everyone,hi,#angry,,,
