source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
Twitter Web Client,205417382150291456,252198967,everyone,205420700557783041,"RT @someuser  @someuser als ik ooit heb gezegd dat Marokko sws zou winnen van Ivoorkust, neem ik dat bij deze terug. #depressed/ #Appreciate",2012-05-23T22:11:26.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '205417382150291456'}]",,131452658
Twitter Web Client,205417382150291456,131452658,everyone,205417382150291456,"@someuser als ik ooit heb gezegd dat Marokko sws zou winnen van Ivoorkust, neem ik dat bij deze terug. #depressed",2012-05-23T21:58:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,252198967
Instagram,205291816013135873,45351972,everyone,205291816013135873,#depressed engineer :o http://someurl,2012-05-23T13:39:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,204403387796684802,494977384,everyone,204403387796684802,Wanted to cry during Kristen Wiigs last dance on SNL. #depressed,2012-05-21T02:48:59.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,204367463146725377,497238851,everyone,204367463146725377,Kristen Wiig is leaving SNL #why #depressed,2012-05-21T00:26:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,204300887848534016,375532977,everyone,204300887848534016,pfff kkr veel stress nu heeft iemand nog een plekje waar ik rustig alleen kan zijn zonder wie dan ook om me heen #depressed #chagg,2012-05-20T20:01:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,204207387077378048,223957895,everyone,204207387077378048,Geen zin in allessssss #depressed,2012-05-20T13:50:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,204129727479427073,37359551,everyone,204129727479427073,Kristen Wiig left SNL. #sadday #depressed,2012-05-20T08:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,204114199176151043,71070942,everyone,204119478777282561,@someuser hoeveel MOET ek nog eet?? #Depressed,2012-05-20T08:00:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '204114199176151043'}]",,206596726
Twitter for iPhone,204079417771819008,210689995,everyone,204079417771819008,So sad to see Kristen Wiig leave SNL. #depressed,2012-05-20T05:21:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter SMS,204074283096485888,15049439,everyone,204074283096485888,its kristen wiigs last season of snl :((( #depressed,2012-05-20T05:01:15.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,203873832476483586,275532475,everyone,203873832476483586,ik wil een headset ;( kan ik fkn skypen met me besties urggg gewoon hatelijkkk #DEPRESSED,2012-05-19T15:44:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,203801453125582848,26742659,everyone,203801453125582848,"Ik ga vanaf nu geen tweets ouder dan een uur meer teruglezen, ik lijd ook aan een milde vorm van SMS (Social Netwerk Stress).  #depressed",2012-05-19T10:57:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Echofon,203619551848579072,180048502,everyone,203619551848579072,Op sommige fotos lijken mijn billen zo dik.. =( #depressed,2012-05-18T22:54:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,203550676209512450,42233003,everyone,203550676209512450,Vandaag gaan shoppen en ik moest 2 kleedjes hebben maar kheb niets gevonden #depressed,2012-05-18T18:20:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,{'place_id': '6a52fb3c0e4f7863'},
Twitter Web Client,203359226175819777,250983446,everyone,203359226175819777,rubberduckie #depressed haha,2012-05-18T05:39:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,203276150032695297,295306347,everyone,203276150032695297,"gaat dan eens naar brugge, dan wordt men gsm getsjoept #depressed :(",2012-05-18T00:09:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,202118679419301888,326243428,everyone,202118679419301888,mijn smintjes zijn op :( #depressed,2012-05-14T19:30:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,202108885799141376,115752270,everyone,202108885799141376,Waarom ben ik vandaag mezelf niet meer. #lost #depressed #sad Fuck it all.....,2012-05-14T18:51:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPad,201794890286379008,52394821,everyone,201794890286379008,Pfft #depressed,2012-05-13T22:03:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,201495079603552258,255384788,everyone,201495079603552258,Daam. #depressed,2012-05-13T02:12:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,201329714277785602,92296791,everyone,201329714277785602,Soms voel ik me egt wack als t niet lukt lol #DEPRESSED,2012-05-12T15:15:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,200369014818607104,548780458,everyone,200369014818607104,Broken nail #depressed,2012-05-09T23:37:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,200255738004779010,232666973,everyone,200255738004779010,R.I.P. TarHeel #2 #sadday #depressed,2012-05-09T16:07:43.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,199354836561563648,331665978,everyone,199354836561563648,en we zijn weer wakker.. #depressed .,2012-05-07T04:27:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,198786041111519233,175767319,everyone,198786041111519233,De heledag op de bank #Akward ( #MTV ) kijken. ♥    #Depressed.,2012-05-05T14:47:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,198468257559220224,451004497,everyone,198468257559220224,Laaste tijd heeft ze geen eens tijd voor me. Ut stopt hier denk #depressed,2012-05-04T17:44:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,198423095609012224,237853461,everyone,198423095609012224,Gelukkig de brief voor utrecht binnen gekregen. Hopelijk kunnen ze daar wel iets met me bereiken. #depressed door mn huid.,2012-05-04T14:45:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,198160114937643009,367986017,everyone,198160114937643009,Moood araaf la yomkn wasfoh #depressed,2012-05-03T21:20:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,198021596059938816,417226625,everyone,198021596059938816,Godver mam en pap willen mn drumstel weg doen #depressed 😡,2012-05-03T12:10:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,197600151123136512,56337790,everyone,197600151123136512,#eindelijk een mailtje terug uit spanje... #depressed...,2012-05-02T08:15:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,197433846558507009,404424319,everyone,197433846558507009,RT @someuser Afkicken... Vanavond geen Hollywood vrouwen:( • Same here! #depressed hahaha :p,2012-05-01T21:14:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,197345476658470912,563216427,everyone,197345476658470912,"aah fuck, nu zit er zand in mn lelly kelly schoenen. #depressed",2012-05-01T15:23:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,197122128359862272,276564537,everyone,197122128359862272,Bottle of rosé. #depressed #hurt #drowningmysorrows,2012-05-01T00:35:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,197075845700005888,198804602,everyone,197075845700005888,Zo damn.. Ik ben echt total loss. #moe #pijn #depressed.  Yeah #FML as usual.,2012-04-30T21:31:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,196860311662362624,192566779,everyone,196860311662362624,Godsamme gaat die fucking wekker af #depressed-,2012-04-30T07:15:30.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,195786081294229504,227430378,everyone,195786081294229504,Als ik weer terug  ben wordt het wennen heeeeel erg wennen. #depressed,2012-04-27T08:06:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,195770391497670656,189870325,everyone,195770391497670656,Ja ik ga vandaag overal depressed achter zetten wil ik #depressed,2012-04-27T07:04:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,195770329715572736,189870325,everyone,195770329715572736,Aankleden ofzo #depressed,2012-04-27T07:04:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,195187528649818113,438698411,everyone,195187854043922433,@someuser welkom thuis Christophe..enne you love life??Pff hoe doe je dat geef een beetje aan mij als dat kan..#depressed #tired,2012-04-25T16:29:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '195187528649818113'}]",,28596798
Twitter for iPhone,195146546092838912,84946406,everyone,195146546092838912,omw to Trial | #day1 #depressed #justice,2012-04-25T13:45:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,194973519057133568,539676766,everyone,194973519057133568,:( hw is hard. #depressed,2012-04-25T02:18:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,194867973041823744,278189748,everyone,194867973041823744,"mensen doen lief, maar ik merk het niet echt. #depressed",2012-04-24T19:18:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,194498111253659649,469498684,everyone,194498111253659649,Luister naar Born to die van Lana del Rey.. Deze miss is geen zonnestraaltje #depressed,2012-04-23T18:48:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPad,194432641959862273,133243384,everyone,194432641959862273,maar eens mijn wiskunde maken.... #geenzin #depressed,2012-04-23T14:28:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
UberSocial for Android,193916194254888960,264235712,everyone,193916194254888960,"Daar zit je dan in je eentje om kwart over 6 s ochtends een appel te eten, aan gezien je om half 5 alweer wakker was. #depressed",2012-04-22T04:16:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,192649136380723200,273990818,everyone,192649136380723200,hw modus #depressed :(,2012-04-18T16:21:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,192289798344548353,252150861,everyone,192289798344548353,heb nu echt zin om die twitter eigenaar te slaan. #depressed,2012-04-17T16:33:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,192271816205676544,21313680,everyone,192271816205676544,is haar tekentalent kwijt #depressed,2012-04-17T15:22:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,191668963472719872,344448283,everyone,191668963472719872,Omw bak home....| Status: #Depressed,2012-04-15T23:26:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,191623268845891584,114479432,everyone,191623268845891584,"Dag vakantie, hallo school....#depressed",2012-04-15T20:25:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,190818983098843137,200439420,everyone,190818983098843137,Wat een emo weer! #depressed,2012-04-13T15:09:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,190768765980512258,122724400,everyone,190768765980512258,"Die madam van de post was echt grof #boertig k wil mijn pakket, of een ander zn pakket maar een pakket #spoiled #depressed #unhappy",2012-04-13T11:49:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,190439204281524224,127250950,everyone,190439204281524224,Pffft. Slecht nieuws dag. #depressed,2012-04-12T14:00:19.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,189902460834422784,76207576,everyone,189902460834422784,NOOOO!!! GAARRYY!!! WHHYY?!?!?! #depressed,2012-04-11T02:27:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,189754882838896640,234492650,everyone,189754882838896640,Ik wil buiten op een strandstoel gaan liggen! NU!!! #depressed,2012-04-10T16:41:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPad,189750548176703491,118475372,everyone,189750548176703491,afgeserveerd door te eerlijke spiegels in een te krap pashokje met tl verlichting #depressed concluderen dat ik al kleding heb voor optreden,2012-04-10T16:23:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,189652791348830208,226157499,everyone,189652791348830208,ik moet dringend stoppen met naar vakantiefotos van anderen te kijken tijdens de werkuren #depressed,2012-04-10T09:55:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,189623750457700352,190706844,everyone,189623892879491073,@someuser ik verveel me gwn haha #Depressed,2012-04-10T08:00:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '189623750457700352'}]",,246292713
Twitter Web Client,189505642929733632,141365361,everyone,189505642929733632,Waarom doe ik nooit een keer iets goeds.. ): #depressed #again #fml,2012-04-10T00:10:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,189012024175509505,294825763,everyone,189012024175509505,Al die tijd voor niets in je gestoken #depressed,2012-04-08T15:29:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,188675048641540096,461504377,everyone,188675048641540096,Missing the barça game for work #Depressed,2012-04-07T17:10:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,188125707795300353,402422037,everyone,188125707795300353,"Kristen Wiig, Jason Sudeikis and Andy Samberg are leaving SNL?? #SadDay #Depressed",2012-04-06T04:47:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,187869271811043328,123040450,everyone,187869271811043328,Kristen Wiig and Andy Samberg are leaving SNL #depressed,2012-04-05T11:48:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,187676583048388609,125050868,everyone,187676583048388609,Ik voel me gewoon verkankerd ! Ik wil de heltyd in bed liggen en slapen alleen k val niet inslaap #Depressed,2012-04-04T23:02:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,187608887099273217,95969234,everyone,187609053193707521,@someuser denk t nie heb geen zin XD #depressed :p en moet zo ff naar de bank lopen,2012-04-04T18:34:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '187608887099273217'}]",,106418361
Twitter for iPhone,187322564660572164,500800610,everyone,187322564660572164,Klohè and Lamar broke up?!?! Omg... #depressed,2012-04-03T23:35:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,187218738347646976,244445133,everyone,187218738347646976,HA leren voor donderdag;(| #depressed #13 A4tjes -___-,2012-04-03T16:43:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,187194128138903554,47329953,everyone,187194128138903554,wie heeft mijn motivatie gevonden? ben er al hele middag naar op zoek.. pff #depressed,2012-04-03T15:05:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,186565931395334145,292496949,everyone,186566267124195328,@someuser uhuu ! but he cute :( en jullie gays pakken altijd de mooiste en de meest talentvolle boys ever ! uuugh #depressed haha !,2012-04-01T21:30:38.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '186565931395334145'}]",,38221171
UberSocial for BlackBerry,186527332847198208,221705057,everyone,186527332847198208,RT @someuser RT @someuser @someuser italië! • Echt :o voor hoelang?! • Een week:( ga ik echt niet volhouden! #depressed,2012-04-01T18:55:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,186393119187664897,117495422,everyone,186393119187664897,Oké snapt IEMAND wiskunde en kan het me uitleggen via skype ofzo. Ik ben pas bij paragraaf 2 ;) dussss... #depressed,2012-04-01T10:02:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
UberSocial for BlackBerry,185375432013656065,153781392,everyone,185375432013656065,Hoe erg kan je Skyscraper verpesten omg #depressed,2012-03-29T14:38:41.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,185010433801986048,477739910,everyone,185010688320733184,@someuser echttttttt omg! kzou da ook doen.. moest ik ze ooit ontmoet hebben.. #depressed,2012-03-28T14:29:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '185010433801986048'}]",,187642333
Twitter Web Client,184878440959328256,137389859,everyone,184878440959328256,Wat bezield de roostermaker toen hij onze rooster maakte ... Frijns in the fuckin mornin #depressed,2012-03-28T05:43:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,184771119830663168,369391601,everyone,184771119830663168,Mn wekker geeft aan dat ik over 6u en 45 min moet opstaan.. hoezo dat maakt me #depressed :s,2012-03-27T22:37:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,184663249256595456,200439420,everyone,184664040226816000,@someuser Hier spreekt uw gezagvoerder EmoDoos ; nee. -.- #depressed,2012-03-27T15:31:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '184663249256595456'}]",,514510857
Twitter for BlackBerry®,184622641292906496,506249147,everyone,184622641292906496,Fcuk school! #depressed ..... :(,2012-03-27T12:47:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,184235469423390720,239924955,everyone,184235469423390720,Aula is op 10 mense na helemaal leeg omdt iedereen of buite zit of uit is.... #depressed,2012-03-26T11:08:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,182861410508865537,46207800,everyone,182861410508865537,"Weer onderweg naar huis, was informatief, ziet er naar uit dat ik toch wel moet kiezen tussen ASTP en Polen:( #depressed",2012-03-22T16:08:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,181962676761657345,73837405,everyone,181962676761657345,T3bt mn el 7era w el  tafker :S #depressed,2012-03-20T04:37:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,181212979914743808,377705937,everyone,181648791487778816,@someuser @someuser FINE. *slams door* #rejected #depressed #NeverSpeakToMe,2012-03-19T07:50:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '181212979914743808'}]",,512501461
Twitter for BlackBerry®,181103544118673409,311657921,everyone,181103733969653760,@someuser pff Im #depressed lol,2012-03-17T19:44:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '181103544118673409'}]",,259575427
UberSocial for BlackBerry,179666464880599040,235290487,everyone,179666464880599040,Nog 1 hoofdstuk man ; kan echt nie meeeeeeer pffff #depressed,2012-03-13T20:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,178438869824446464,209494730,everyone,178438869824446464,IK WIL ZOMERR!! #depressed,2012-03-10T11:15:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,177852946707525633,66500960,everyone,177852946707525633,Waarom gym?WAAROM #depressed,2012-03-08T20:27:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,177383265240494082,15776146,everyone,177383265240494082,Waarom voelen wij ons happy #successful :) of unhappy #depressed :( http://someurl,2012-03-07T13:20:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,177094206391713795,192905038,everyone,177094206391713795,ohhh ik weet echt niet meer welke opleiding ik moet gaan kiezen #depressed,2012-03-06T18:12:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,176775332165193728,221397741,everyone,176775332165193728,"Echt, ik bel al bij de eerste seconde van het liedje, serieus. Hoe is het fucking mogelijk dat al die lijnen dan al bezet zijn?! #depressed",2012-03-05T21:04:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,175326961260961793,508021030,everyone,175327867436146688,@someuser #depressed.... Never gonna meet Jessie j.:( wbu?xx,2012-03-01T21:13:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '175326961260961793'}]",,255540423
Mobile Web,175298326034522112,182849360,everyone,175298326034522112,Ik maak alles kapot #depressed,2012-03-01T19:15:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,175240261612486656,476516548,everyone,175240261612486656,Shortie shortie shortie me :) 172cm! #Depressed,2012-03-01T15:25:08.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,174331629337182209,342271895,everyone,174331629337182209,RIP Hauppauge HD PVR. 2011-2012.  #depressed,2012-02-28T03:14:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Gravity!,174042633419759616,24364484,everyone,174044257223585792,@someuser haha a little???????? #depressed ben gewoon niet wakker dude! *rofl* #springisinyourair ;-),2012-02-27T08:12:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '174042633419759616'}]",,24394721
Twitter for BlackBerry®,173407334918397952,502986476,everyone,173407334918397952,@someuser haahah ja tog als ik eindelyk weet hoe dit shitt werkt -_• #depressed,2012-02-25T14:01:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,302224498
Mobile Web,173331299946340352,65972976,everyone,173331299946340352,*laslasleeg* #depressed,2012-02-25T08:59:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,172829545706160128,201658025,everyone,172829545706160128,"Nu maar eens slapen, nog 1dagje op school knallen, s avonds condoleance.. #depressed",2012-02-23T23:45:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,172499402286567424,326005062,everyone,172499402286567424,R.I.P. DanPad. ):| #Depressed,2012-02-23T01:53:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
LG Phone,172450088633901058,153705934,everyone,172450088633901058,Het gevoel hebben dat ik altijd achteraan word gezet en dat ik nooit krijg wat ik wil #depressed,2012-02-22T22:37:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,172151248915677184,352391681,everyone,172152243041206272,@someuser Bestie... #Depressed,2012-02-22T02:54:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '172151248915677184'}]",{'place_id': '8193d87541f11dfb'},337539564
