author_id,created_at,reply_settings,conversation_id,in_reply_to_user_id,id,source,text,lang,public_metrics,search_query,referenced_tweets,geo,withheld
777393432,2015-04-03T07:45:09.000Z,everyone,583702639717658624,351259443,583898013799677952,Twitter for Android Tablets,@someuser @someuser @someuser #great pic Julie.,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '583702639717658624'}]",,
50419288,2015-04-03T02:14:08.000Z,everyone,583814710430212097,,583814710430212097,Facebook,"#Great जॉब by @someuser (y) ,, कुछ ऐसा ही हश्र @someuser @someuser @someuser @someuser जैसो की भी देखना चाहता हु ;) http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1707748872,2015-04-02T14:06:01.000Z,everyone,583631475507011584,101215084,583631475507011584,Twitter for Android,@someuser #हल्लाबोल was brilliant.ऐसा पहली बार हुआ कि पैनल मे 4 महिला और एक आदमी थे इसलिए आज अश्वीनी जी की बोलती बंद हो गई। #Great,hi,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#great,,,
2555283219,2015-04-02T12:52:48.000Z,everyone,583613049526976512,,583613049526976512,Twitter for Android,@someuser Abhishek Bachchan to do cameo in Ashs Jazbaa http://someurl jazbaa from ABjr.Nandu bhide k dimag mein kide,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
61755442,2015-04-02T00:32:14.000Z,everyone,583426678166265856,,583426678166265856,IFTTT,#great Phone Paal le http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
49314117,2015-04-01T12:29:43.000Z,everyone,583244850558083072,,583244850558083072,Instagram,"#Great #lunch and #wonderful #conversation with Kazuaki Watanabe, Masashi Shiobara, Miwa Taguchi at... http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2830856735,2015-03-31T13:06:40.000Z,everyone,582891764714885121,,582891764714885121,Twitter for Windows Phone,": Haath Bandhy Khary| Hain Sab Khayalon Main Apny Apny,| ~| Imam-E-MasJiD Se Koi Pochy Namaz Kis Ko Parha Rahe Ho.?| -| #Great| #Allama_Iqbal",hi,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#great,,,
2830856735,2015-03-31T13:05:50.000Z,everyone,582891554513145856,,582891554513145856,Twitter for Windows Phone,: | Dil Gaya Tum Ne Liya HaM Kya Karen...*| -| Jane WaLi Cheez Ka Gham Kya Karen....*| -| #Great| #UrduPoetry| Poet: #DaaGhDehlvi,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
396642482,2015-03-31T12:40:30.000Z,everyone,582874942439440384,2165124976,582885176310534144,Mobile Web (M2),@someuser @someuser  Awww:* #Great Hafeez Bhai!,hi,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '582884880935071745'}]",,
826865712,2015-03-31T10:31:01.000Z,everyone,582852592088276992,,582852592088276992,Twitter Web Client,पीएम मोदी के गोद लिए गांव जयापुर में दलितों की बस्ती में बने मकान अटल नगर के नाम से जाने जाएंगेे #Great,hi,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}",#great,,,
2787882637,2015-03-30T09:18:20.000Z,everyone,582470281597337600,2439336445,582471913278058496,Twitter Web Client,@someuser thik se padhiye...means hawaon ne ye kahan hota h or ap unse keh rhe h..kamaal h #great,hi,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '582471546226155520'}]",{'place_id': '317fcc4b21a604d5'},
835126340,2015-03-30T05:58:30.000Z,everyone,582421623497572352,,582421623497572352,Twitter for Android,चीन में दाढ़ी बढ़ाने पर मुस्लिम युवक को 6 साल और उसकी बीवी को बुर्का पहनने पर 2 साल जेल की सजा सुनाई गई है। #Great| http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [84.9874638, 25.2002332]}, 'place_id': '391b84798bdd6753'}",
2953218601,2015-03-30T00:29:01.000Z,everyone,582338706146779136,,582338706146779136,Hootsuite,"ऑस्ट्रेलिया फिर चैंपियन, वर्ल्ड कप पर जमाया पांंचवी बार कब्जा| http://someurl #worldcup #cricket #great #world #great #players",hi,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
3100387016,2015-03-28T21:09:50.000Z,everyone,581926193135489024,,581926193135489024,Tsu.co,Shanghai #beautiful #wonderful #awesome #great #tsunation #tsunami #tsuworld #tsuvolution #tsu #amazing http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
564502195,2015-03-24T08:54:39.000Z,everyone,580291624296558594,,580291624296558594,Facebook,At Zainab Chottani launch with Bushra Ansari | | #lovely #people #great #launch #congratulations #zainabchottani http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
1676039204,2015-03-23T01:53:36.000Z,everyone,579823277931032577,,579823277931032577,Twitter for Android,| Dil Gaya Tum Ne Liya HaM Kya Karen...*| -| Jane WaLi Cheez Ka Gham Kya Karen....*| -| #Great| #UrduPoetry,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [71.3487789, 30.3004521]}, 'place_id': '00cc0d5640394308'}",
940377470,2015-03-21T02:15:50.000Z,everyone,579104095425806336,,579104095425806336,Twitter for Android,"-| _| Haath Bandhy Khary| Hain Sab Khayalon Main Apny Apny,| ~| Imam-E-MasJiD Se Koi Pochy Namaz Kis Ko Parha Rahe Ho.?| -| #Great| #Allama_Iqbal",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2863920577,2015-03-21T00:18:07.000Z,everyone,579074470373015552,,579074470373015552,Write Longer,"*Dil Gaya Tum Ne Liya HaM Kya Karen,,,*| -| *Jane WaLi Cheez Ka Gham Kya Karen,,,*| -| #Great| #UrduPoetry| Poet: #DaaGhDehlvi",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
551918363,2015-03-20T22:43:49.000Z,everyone,579050742385889280,,579050742385889280,Twitter for Android,| _| Dil Gaya Tum Ne Liya HaM Kya Karen...*| -| -| Jane WaLi Cheez Ka Gham Kya Karen....*| -| #Great| #UrduPoetry| Poet: #DaaGhDehlvi,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
532424618,2015-03-20T15:36:13.000Z,everyone,578943131435024384,,578943131435024384,Twitter SMS,| Dil Gaya Tum Ne Liya HaM Kya Karen...*| -| Jane WaLi Cheez Ka Gham Kya Karen....*| -| #Great| #UrduPoetry| Poet: #DaaGhDehlvi,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1462648045,2015-03-20T08:57:45.000Z,everyone,578842855554207745,,578842855554207745,Twitter SMS,"#Great Misbah Ul Haq, Koi Helmit Ko Pehanne K Liye Tayar Nahi tha, Misbah Ne Khud Pehan Kar Nazdiq Kara ho Geya, Wah Wah Misbah Suparb",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
443340588,2015-03-20T02:35:33.000Z,everyone,578746670944542720,,578746670944542720,Twitter SMS,"Haath Bandhy Khary| Hn Sab Khayalon Mn Apny Apny,| =| Imam-E-MasJiD Se Koi Pochy Namaz Kis Ko Parha Rahe Ho.?| #Great| #AllamaIqbal| #DARWAISH",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
532424618,2015-03-19T14:28:03.000Z,everyone,578563587121156096,,578563587121156096,Twitter SMS,"-| Haath Bandhy Khary| Hain Sab Khayalon Main Apny Apny,| =| Imam-E-MasJiD Se Koi Pochy Namaz Kis Ko Parha Rahe Ho.?| -| #Great| #Allama_Iqbal",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2848222160,2015-03-19T02:41:29.000Z,everyone,578385774401323008,,578385774401323008,Mobile Web (M2),"Haath Bandhy Khary| Hain Sab Khayalon Main Apny Apny,| ~| Imam-E-MasJiD Se Koi Pochy Namaz Kis Ko Parha Rahe Ho.?| -| #Great| #Allama_Iqbal",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2208219530,2015-03-19T02:37:04.000Z,everyone,578384662810132480,,578384662810132480,Twitter SMS,"*Haath Bandhy Khary| Hain Sab Khayalon Main Apny Apny,,*| -| *Imam-E-Masjid Se Koi Pochy Namaz Kis Ko Parha Rahe Ho,,*| -| #Great| #Allama_Iqbal",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
134478348,2015-03-18T21:19:45.000Z,everyone,578302996427055104,132385468,578304809394135040,Twitter for Android,@someuser भाई कितना काम करते हो आप।😱 अभी तक सोये नहीं आप और साथ में ट्वीट भी। मजा आ गया। 😵 #Great #Respect man #LubU 😘😘😍,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '578302996427055104'}]",,
830505528,2015-03-18T09:37:38.000Z,everyone,578128115496394752,70725301,578128115496394752,Mobile Web (M2),@someuser  hi #Renee  is #Great Khali.there???,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
93553522,2015-03-16T14:18:57.000Z,everyone,577474136110321664,,577474136110321664,Instagram,"Haij oloogui buhen orchlongiin unen, Haij olson n unendee hamgaas hudal #great #goodali #magazine http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
1407092352,2015-03-16T07:49:16.000Z,everyone,577376067981160448,295026890,577376067981160448,Twitter Web Client,@someuser बड़ा वो नहीं जो करोड़ों रूपए कमाता है बल्कि बड़ा वो है जो करोड़ों का दिल जीतता है  #Great #loveubro http://someurl,hi,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",#great,,{'place_id': '5dbd0cff60d628af'},
593614631,2015-03-15T09:45:48.000Z,everyone,577043008673030144,,577043008673030144,Instagram,#It #sure #feels #great #to #be #back #home #getting #ready #for #more #fun @ KwaMbatha http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1706618335,2015-03-15T08:17:21.000Z,everyone,577020750030245890,,577020750030245890,Twitter for iPhone,UKTI #Great Week in Dubai is up and running.,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [55.28020136, 25.22094712]}, 'place_id': '001907e868d06e24'}",
1875824251,2015-03-15T03:38:03.000Z,everyone,576950461707616256,,576950461707616256,Path,Emang film edann nh...👏😆 sutradaranya kalee... #the #great #hypnotist (with anna) [pic] — http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
635158810,2015-03-14T12:27:52.000Z,everyone,576721406697713664,,576721406697713664,Instagram,"karke dekho, achha lagta hai..| | #blood #donation #great #feeling #5th #time #InnerJoy http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
803954486,2015-03-13T12:37:24.000Z,everyone,576361416661159936,,576361416661159936,Twitter for Android,That #puli ye #puli  galodu kuliyalaammm awwww| #Great Vijay Annnnnaaaaaaaaaaa http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
2717134178,2015-03-13T06:52:09.000Z,everyone,576274531742023680,,576274531742023680,Twitter SMS,-| -| HuM AKeLe Hi NaHi ShamiL Is JurM Mein...!!| -| -| Nazrein JaB BHi MiLi| MusKraye Wo BHi| They...*| -| #CLassic| #Great #Poetry| -| ON @someuser,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2915619859,2015-03-11T18:06:05.000Z,everyone,575719356606324736,,575719356606324736,Twitter SMS,"HuM AKeLe Hi NaHi ShamiL Is JurM Mein...!!| -| Nazrein JaB BHi MiLi| MusKraye Wo BHi| They...*| -| #CLassic #Best| #Great, poEtRy.",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2433733338,2015-03-11T14:13:38.000Z,everyone,575660857583083521,,575660857583083521,Twitter SMS,"-| SaJDa-E-ShuKr BaQi Tha, ShuKar Ki Na MiLi MoHLat,,,*| -| Aur UMar Beet Gai Ya RAB TerE EhSaan Gintey Gintey...*| -| #Great| #UrduPoetry",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
532424618,2015-03-11T02:28:31.000Z,everyone,575483407771136000,,575483407771136000,Twitter SMS,-| HuM AKeLe Hi NaHi ShamiL Is JurM Mein...!!| -| Nazrein JaB BHi MiLi| MusKraye Wo BHi| They...*| -| #CLassic #Best| #Great,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
636865536,2015-03-11T02:26:30.000Z,everyone,575482900713463808,,575482900713463808,Twitter SMS,Hina| HuM AKeLe Hi NaHi ShamiL Is JurM Mein...!!| -| Nazrein JaB BHi MiLi| MusKraye Wo BHi| They...*| -| #CLassic #Best| #Great,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1602688531,2015-03-10T13:23:59.000Z,everyone,575285975338721280,,575285975338721280,Twitter for Android,दिल तो तब खुश हुआ मेरा जब उसने कहा तुम्हे छोड़ सकती हूँ माँ बाप को नही #great,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#great,,,
2813126401,2015-03-09T19:11:44.000Z,everyone,575011099755474944,,575011099755474944,Twitter for Windows Phone,सीरिया में हवाई हमलों में आईएस के 30 आतंकी ढेर http://someurl#Great मार डालो सब आतंकवादियों को,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1361812782,2015-03-08T14:42:42.000Z,everyone,574581008076521472,,574581008076521472,Twitter SMS,"SaJDa-E-ShuKr BaQi Tha ShuKar Ki Na MiLi MoHLat,,*| | Aur UMar Beet Gai Ya RAB TerE EhSaan Gintey Gintey...*| | #Great| #UrduPoetry| #NicePoetry",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1678018370,2015-03-08T09:46:35.000Z,everyone,574506487336271873,,574506487336271873,Twitter SMS,"SaJDa-E-ShuKr BaQi Tha, ShuKar Ki Na MiLi MoHLat,,,*| -| Aur UMar Beet Gai Ya RAB TerE EhSaan Gintey Gintey...*| -| #Great| #UrduPoetry",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
118047791,2015-03-08T02:26:16.000Z,everyone,574395678157205506,,574395678157205506,Instagram,buddham saranam gacchami #beauty #blissful #Manmadewonder #History #Great #Peace #sculpture @ Ajanta... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [75.49663, 20.54559]}, 'place_id': '4c6bf2b7c14c8f88'}",
2476552812,2015-03-07T16:48:38.000Z,everyone,574250312913055744,,574250312913055744,Twitter SMS,"-| *| SaJDa-E-ShuKr BaQi Tha, ShuKar Ki Na MiLi MoHLat,*| | Aur UMar Beet Gai Ya RAB TerE EhSaan Gintey Gintey.*| | #Great| #UrduPoetry",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1670362886,2015-03-05T05:27:17.000Z,everyone,573354069672124416,,573354069672124416,Twitter Web Client,बाकी भारत देश के लोग तो 29 रूपए में अपने पुरे परिवार को गोलगप्पे भी नहीं खिला सकते #great,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#great,,,
1670362886,2015-03-05T05:26:25.000Z,everyone,573353850750414850,,573353850750414850,Twitter Web Client,जिन्हें 29 रूपए में पेट भर खाना मिल जाता है |  ऐसे लोग विरले ही होते है शायद उनकी संख्या भारत देश में मात्र 542 ही है  #great,hi,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
636290056,2015-03-04T03:36:23.000Z,everyone,572963775885672450,,572963775885672450,Twitter for Android,"ईस यो यो  के बारे कूछ कह नही सकता पर भुषन बाबा जी दमदार बात छेरी है  अरविंद समझौता कर सकता है , मैं नही।| #GREAT #RESPECT",hi,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [77.1243132, 28.6492935]}, 'place_id': '317fcc4b21a604d5'}",
3038519612,2015-03-03T20:14:03.000Z,everyone,572852457606262784,20780681,572852457606262784,Twitter for Android Tablets,"@someuser| @someuser| मेरे मौला,| जो मुक्कदर मे नही मेरे उसे क्या सोचू,| जो कायनात की सोगात मुझ तक हे, वही मेरा फसाना हे...| #great great.",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [77.6883716, 29.0274489]}, 'place_id': '4bbca7ac5a418747'}",
3038519612,2015-03-03T20:11:55.000Z,everyone,572851921741987840,76294950,572851921741987840,Twitter for Android Tablets,"@someuser| @someuser| मेरे मौला,| जो मुक्कदर मे नही मेरे उसे क्या सोचू,| जो कायनात की सोगात मुझ तक हे, वही मेरा फसाना हे...| #great great...",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [77.6883716, 29.0274489]}, 'place_id': '4bbca7ac5a418747'}",
3038519612,2015-03-03T20:08:20.000Z,everyone,572851017773027328,,572851017773027328,Twitter for Android Tablets,"मेरे मौला,| जो मुक्कदर मे नही मेरे उसे क्या सोचू,| जो कायनात की सोगात मुझ तक हे, वही मेरा फसाना हे...| #great great...",hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [77.6883716, 29.0274489]}, 'place_id': '4bbca7ac5a418747'}",
1974597492,2015-03-03T16:03:47.000Z,everyone,572789474586988544,,572789474586988544,Instagram,KO| NE| KO| -| CHAN| | #yo #Rubia #orejitas #nekko #girly #great #gatitos #labiosrojos #sweetie #loveme... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
335593764,2015-03-03T06:01:18.000Z,everyone,572637857048870912,,572637857048870912,Instagram,#CREATE at #GREAT @someuser Shanghai http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
295279940,2015-03-02T22:47:41.000Z,everyone,572528730565844994,,572528730565844994,Twitter Web Client,Sha-Mi-Tabh Shamitabh! Purely awesome! #dhanush @someuser #great #haasan,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
89875743,2015-03-02T17:29:34.000Z,everyone,572448675479203840,,572448675479203840,Twitter for Android,Arey suno....| | Bhabhi ji ghar par hain ???| | #nice #AndTVLaunches #Great,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
931538076,2015-03-01T15:29:20.000Z,everyone,572056031662108672,,572056031662108672,Twitter SMS,Kis Naaz Se Kehte Hain Wo| JHunJhLa Ke SHaB-E-VasL..*| -| TuM Tu HaMein Karwat BHi BaDaLNe NaHi Dete..*| -| #QaSim.s| #Great.Lover,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
948925518,2015-03-01T04:52:52.000Z,everyone,571895859102654464,,571895859102654464,Twitter for Windows Phone,"Ab to aaja piya, Naahi lage man #terebin!Maam #Kudos #Leela@someuser @someuserSir! @someuser #GREat!",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
3038519612,2015-02-28T09:52:16.000Z,everyone,571608815453405184,471741741,571608815453405184,Twitter for Android Tablets,"@someuser | To our honorable PM.| निगाह सभी की तेरी ओर हे, | क्युकि इस जहान मे अभी तेरा दौर हे.| #great grv",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [77.6883534, 29.0274832]}, 'place_id': '4bbca7ac5a418747'}",
318887578,2015-02-28T06:58:01.000Z,everyone,571564965435322368,,571564965435322368,Twitter for Windows Phone,#52W52C#Great #music #legend of #India #Hindustani_Music #KiranaGharana #Pandit Bhimsen Joshi #musical #icon #Hubli http://someurl,hi,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
3038519612,2015-02-27T19:38:04.000Z,everyone,571393848087318528,,571393848087318528,Twitter for Android Tablets,"इक तमन्ना हे जहन मे उडने की,| पर-पर तो हे ही नही.| | उडना हे फितरत मे उडँगे हम,| क्युकि गिरने का डर तो हमे हे ही नही...| #great grv",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [77.6883534, 29.0274832]}, 'place_id': '4bbca7ac5a418747'}",
567725833,2015-02-27T02:19:39.000Z,everyone,571132524388155392,,571132524388155392,Twitter SMS,-| *Ab Tu Jaate Hain But-Kade Se Meer...*| -| *Phir MiLenGe AGar| KhuDaa Laayaa...*| -| #Great| #UrduPoetry| #MeerTaqiMeer,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2422737097,2015-02-25T14:27:16.000Z,everyone,570590857398628352,,570590857398628352,Twitter SMS,*Ab Tu Jaate Hain But-Kade Se Meer...*| +| *Phir MiLenGe AGar| KhuDaa Laayaa...*| +| #Great| #UrduPoetry,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2993743130,2015-02-24T18:26:45.000Z,everyone,570286993143242752,598524600,570288740981182464,Twitter for Android,@someuser @someuser ##shabdon ki dewaani pure duniya hai ##great 2 know...,hi,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '570286993143242752'}]",,
1347268063,2015-02-23T16:40:59.000Z,everyone,569899733235294208,,569899733235294208,Twitter Web Client,"#Great #Quotes | | ज्यादतियाँ सिर्फ अपनों पे की जाती है , | गैरों पर कहाँ किसी का बस चलता है !!| | #KaviAdhbhut",hi,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",#great,,,
485252964,2015-02-22T23:37:22.000Z,everyone,569642131192737793,,569642131192737793,Twitter Web Client,Jeeja Yanin <3| #JeejaYanin #ship #sea #great #kick http://someurl,hi,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
944615082,2015-02-22T09:37:59.000Z,everyone,569430894324412416,,569430894324412416,TweetDeck,-| | #Great #Words| | Jab Deewaro mein Daraar Parti hai To Deewar Gir Jati hai| | Or Jab Dil mein Daraar Parti hai To Deewar Ban Jati hay,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1173820242,2015-02-21T11:23:07.000Z,everyone,569094966569410560,,569094966569410560,Twitter for Android,उस योगी कि देशभक्ति कि सीमा क्या होगी जिसने माँ गंगा के लिए अपने कपडे तक नीलाम कर दिए #Great #PM @someuser Ji http://someurl,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
353632195,2015-02-21T11:03:36.000Z,everyone,569090054879997952,,569090054879997952,Twitter Web Client,उस योगी कि देशभक्ति कि सीमा क्या होगी जिसने माँ गंगा के लिए अपने कपडे तक नीलाम कर दिए #Great #PM @someuser  Ji http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
370601021,2015-02-21T08:52:52.000Z,everyone,569057153467731968,,569057153467731968,IFTTT,BJP4Uk: RT monurajasthan: उस योगी कि देशभक्ति कि सीमा क्या होगी जिसने माँ गंगा के लिए अपने कपडे तक नीलाम कर दिए #Great #PM narendramodi  Ji...,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
248597206,2015-02-21T06:31:29.000Z,everyone,569021573278998528,,569021573278998528,Twitter Web Client,उस योगी कि देशभक्ति कि सीमा क्या होगी जिसने माँ गंगा के लिए अपने कपडे तक नीलाम कर दिए। इस जज़्बे के लिए दिलसे Salute #Great @someuser जी,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
342697927,2015-02-21T06:05:42.000Z,everyone,569015085584265216,,569015085584265216,Twitter Web Client,उस योगी कि देशभक्ति कि सीमा क्या होगी जिसने माँ गंगा के लिए अपने कपडे तक नीलाम कर दिए #Great #PM @someuser  Ji,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
296421348,2015-02-20T20:44:16.000Z,everyone,568873794711916544,,568873794711916544,Twitter for Android,"#maut ka ek din muayyam hai, neend kyun hamein raat bhar nahi aati| #ghalib #shayari #WhenNothingHappensInLife #bored #great #shayari though",hi,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#great,,,
1381565887,2015-02-20T15:54:22.000Z,everyone,568800838610657280,,568800838610657280,Twitter for Android,"@someuser Ji का सूट 4 करोड़ 31 लाख में बिका, धर्मानंद डायमंड्स के हितेश पटेल ने खरीदा। #Great http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
370601021,2015-02-20T14:21:53.000Z,everyone,568777563675463682,,568777563675463682,IFTTT,"BJP4Uk: RT monurajasthan: नाम ही काफी है>> narendramodi Ji का सूट 4 करोड़ 31 लाख में बिका, धर्मानंद डायमंड्स के हितेश पटेल ने खरीदा। #Great...",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1916366497,2015-02-20T12:08:42.000Z,everyone,568744046652469248,,568744046652469248,Twitter Web Client,"नाम ही काफी है>> @someuser Ji का सूट 4 करोड़ 31 लाख में बिका, धर्मानंद डायमंड्स के हितेश पटेल ने खरीदा। #Great http://someurl",hi,"{'retweet_count': 64, 'reply_count': 6, 'like_count': 47, 'quote_count': 0}",#great,,,
1680234686,2015-02-19T14:05:24.000Z,everyone,568411030252081154,,568411030252081154,Twitter SMS,| #Wah| -| *SuBH-E-Mehshar Ko MuLtavii KarDo...*| -| *Ho Gayi MaikaDey Mai| Raat MuJHe...*| -| #Great| #UrduPoetry,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
