public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-22T16:28:33.000Z,690571762841464833,690571762841464833,_| Tujhay Raat Bhar Yun Yaad Karta Hoon Mein...*| _| _| Jesay Subah Imtehaan Ho Mera...*| _|  #IrShaD_NooRi...*|   #SaD SaaQi...*,1318473204,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,2016-01-22T12:48:50.000Z,690516468924985344,690516468924985344,Aja tenu yaad karaan| Aja tenu pyar karaan| Khud nu mein kinaa barbaad karaan| Aaja tenu pyaar karaan #sad 😞,559306271,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-01-22T06:15:54.000Z,690417587138727936,690417587138727936,करता नहीँ है तुम से शिकायत ये दिल मगर...| कहना ये चाहता है के तुम तुम नहीँ रहे.... http://someurl| #sad http://someurl,4666659312,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-01-22T03:28:58.000Z,690375577602252801,690375577602252801,- RaaT PHir W0H MEre| SaTH SoYi....!!! - - Haan| Haan W0H Hi YaaD| TEri......!!! - #Sad| #Poetry #Shairi| #UrduShairi| #2LinePoet,3252522054,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-22T02:53:28.000Z,690366642287673344,690366642287673344, Wafa Ke Taaj Mehal Ko Tameer Karte Karte.| | Teri Mohabbat Main Apna Dil Haar Diya Hum Ne.1129| | #Sad #DukhiPoetrY,4789858000,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-01-21T18:59:51.000Z,690247454332227586,690247454332227586,"Jiss Jaga se k0i L0at K phr Nahi AatA,| Ali|  . . . NaJany Kiun Aaj Udhar JaNe Ko G ChaHta Hai..... | #Sad| #Poetry",2321351959,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-21T15:47:49.000Z,690199124826812416,690199124826812416,-| RaaT PHir W0H  MEre SaTH SoYi....!!!| -| -| Haan Haan W0H Hi YaaD TEri......!!!| -| #Sad| #Poetry| #Shairi| #UrduShairi| #UrduPoEtrY| #2LinePoeTrY,1361812782,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-21T12:36:55.000Z,690151084581593088,690151084581593088,"Tum Aao| Kabhi Dastak To Do| Dar_e_Dil Par,| | Pyaar Pehlay Se Zara Kam Ho To Shikayat Karna..?| | +| +| +| * | | #Sad PoETry Id| | Follow @someuser",2466494402,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-21T11:57:38.000Z,690141200028962817,690141200028962817,"Andesha Bhi Bohat Tha Aur Ehtiat Bhi Bohat Ki,| | Hotey Hotey Woh Shakhas Aakhir Juda Ho He Gaya...!!!| | #SaD­Q| #3126291787",1226373428,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-01-21T09:06:10.000Z,690098045153845248,690096366891188224,@someuser Allah pak hamarai mulk ke Hukumraanun ko thoree Akal de thats so #sad hamarai walai hamarai mulk ke Dushman hain kiya keren,434155200,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '690096366891188224'}]",65636227,
"{'retweet_count': 19, 'reply_count': 8, 'like_count': 48, 'quote_count': 0}",Twitter Web Client,2016-01-21T08:10:54.000Z,690084136787300354,690084136787300354,~jabse hai tumpe mujhko pyaar aaya~#AbhiGya #Sad #Scene @someuser @someuser @someuser @someuser @someuser http://someurl,3044363876,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-01-21T06:15:13.000Z,690055024202878976,690055024202878976,#Mamara_Gumiyeche| #Hand_slow hoye giyeche.......so #sad — feeling sad at Dilkhusha Motijheel http://someurl,3183288931,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-21T06:14:25.000Z,690054826621849600,690054826621849600,"Huwa Hai Tujh Say Becharny K Baad Maloom,,,*| | K Tu Nahi Tha...| Tere Sath Duniya Thi....!!!| | #Sad| #UrduPoetry #Shairy",2177571437,hi,everyone,#sad,,,
"{'retweet_count': 7, 'reply_count': 4, 'like_count': 32, 'quote_count': 0}",Twitter for Android,2016-01-21T06:11:25.000Z,690054069763903490,690054069763903490,"Huwa Hai Tujh Say Becharny K Baad Maloom,,,*| | K Tu Nahi Tha...| Tere Sath Duniya Thi....!!!| | #Sad| @someuser  #Shairy http://someurl",3910782974,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-01-20T22:23:53.000Z,689936409600270337,689936409600270337,Hum #Sad Kia hue :(| | Sari Duniya Hi Ashiq ho gai :v :D | | Faizan♡,1625219533,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-01-20T15:57:37.000Z,689839204151513089,689839204151513089,"HUwa Hai Tujh Say| Becharny K Baad| Maloom,,,* K Tu Nahi| Tha... Tere Sath Duniya| Thi....!!! #Sad| #UrduPoetry",3252522054,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-20T15:19:58.000Z,689829728962805761,689829728962805761, *WoHarF-E-DuA KaHaN Se LaaYoN..??| +| +| Jo TumHeiN SiRF MeRa KaR De..*| #SaD Poetry#| #Love Poetry#,3859416202,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-20T14:37:22.000Z,689819010561658880,689819010561658880,"Kabhi zindagi ko tarsay,kabhi maut ko pukaraa #Sad",4767986733,hi,everyone,#sad,,,{'place_id': '01aadce76841e2c5'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-01-20T13:46:07.000Z,689806109809491969,689806109809491969,"Huwa Hai Tujh Say Becharny K Baad Maloom,,,*| | K Tu Nahi Tha...| Tere Sath Duniya Thi....!!!| | #Sad| #UrduPoetry #Shairy http://someurl",1361812782,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-01-20T10:30:39.000Z,689756921692291072,689756921692291072,Koi din aisa nahi raha Pakistan ki history mei jis din koi bht bara incident na hua ho #sad #PrayForCharsadda #Charsadda,972700501,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-20T09:51:35.000Z,689747089316798464,689747089316798464,Sakoon aaj tak Girvi hai un K Paas| | ZarAa Si Mohabbat qarz Li the Jin SAy.| | #SaD iD| | Follow| @someuser| Snd 40404,1718355962,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-20T09:00:47.000Z,689734302762926080,689734302762926080,Sakoon aaj tak Girvi hai un K Paas| | ZarAa Si Mohabbat qarz Li the Jin SAy.| | #SaD iD| | F| @someuser| Snd 40404,2219295595,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-20T08:49:25.000Z,689731445548519424,689731445548519424,-| *Apni Halat Ka Bhi Ehsaas Nahi Hai Mujh Ko...*| +| +| *Main Ne Auro Se Suna Hai K Pareshan Hon Main...??| -| #Sad| #UrduPoetry| #UrduShairy,2938164217,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-01-20T07:27:08.000Z,689710735212072960,689710735212072960,सहारा ऐ जिंदगी ढूंढने की मिली हमे यू सजा | की हम अपना वजूद ही खो बैठे !!!| #jindagi #sad,118282412,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-20T05:46:45.000Z,689685474156417024,689685474156417024,*Akely Kaisy Raha Jaata Hai...???| +| +| *Kuch Log Yehi Sikhaane Hamari| Zindagi Mein Aaye.....*| -| #Sad| #UrduShairy| #SadPoetry,2683566035,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-20T05:46:16.000Z,689685353352056832,689685353352056832,"*Hasraten Yoon Lipat K Roti Hain...*| +| +| +| *Zindagi,| Koi Mazaar Ho Jaisy.....???| -| #Sad| #Dukhi| #Shairi| #UrduPoetry",2683566035,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-01-19T23:20:49.000Z,689588352375525376,689588352375525376,"White| #nagoya #snow #white #happy #sad #winter #delay @ Nagoya-shi, Aichi, Japan http://someurl",854052128,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-01-19T21:46:18.000Z,689564565944676352,689564565944676352,#NoHomeForPandits aisa hi hota hai jab kahi kisi aur ka palda bhari hota hai #sad but #True,160073868,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-01-19T17:12:33.000Z,689495673356431360,689495673356431360,Mujhe #Sharab ki Zaroorat nahi h| .| Mere #Room me 25000 ka #Sound_System h or #Hazar o #Sad songs h| .| #Akashhh #mad,476612461,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T17:04:02.000Z,689493531178598400,689493531178598400,Sakoon aaj tak Girvi hai un K Paas..| -| A| -| ZarAa Si Mohabbat qarz Li the Jin SAy..| | #SaD iD,3246467700,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-19T16:55:51.000Z,689491473142677504,689491473142677504,Sharm bhi free me nhi aati rohit ji..!!!| Paise milte h uske aane me..#sad http://someurl,388134722,hi,everyone,#sad,"[{'type': 'quoted', 'id': '689487875377770496'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T16:33:29.000Z,689485843728171010,689485843728171010,Apni Halat Ka Bhi Ehsaas Nahi Hai Mujh Ko...*| | *Main Ne Auro Se Suna Hai K Pareshan Hon Main...??| | #Sad| #UrduPoetry| #UrduShairy,424163630,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T16:22:22.000Z,689483045234016256,689483045234016256,"-| *Ajjab Zulam Karti Hain Teri Yaadein...*| +| +| +| *Sochun Tou Bikhar Jaon,| Na Sochun Tou Kidhar Jaon...??| -| -| #Sad| #UrduShairi #Shayari",1185076525,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-19T15:04:49.000Z,689463527992606720,689463527992606720,-| *Akely Kaisy Raha Jaata Hai...???| +| +| *Kuch Log Yehi Sikhaane Hamari| Zindagi Mein Aaye...*| -| #Sad| #UrduShairy| #SadPoetry| @someuser,1361812782,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-19T15:04:09.000Z,689463361415856128,689463361415856128,"-| *Hasraten Yoon Lipat K Roti Hain...*| +| +| +| *Zindagi,| Koi Mazaar Ho Jaisy.....???| -| #Sad| #Dukhi| #Shairi| #UrduPoetry| #Shairy #Poetry",1361812782,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter SMS,2016-01-19T14:31:52.000Z,689455235413049348,689455235413049348,"-| *Hasraten Yoon Lipat K Roti Hain...*| +| +| +| *Zindagi,| Koi Mazaar Ho Jaisy.....???| -| #Sad| #Dukhi| #Shairi| #UrduPoetry",1504429998,hi,everyone,#sad,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter SMS,2016-01-19T13:39:33.000Z,689442070730113025,689442070730113025,-| *Akely Kaisy Raha Jaata Hai...???| +| +| *Kuch Log Yehi Sikhaane Hamari| Zindagi Mein Aaye.....*| -| #Sad| #UrduShairy| #SadPoetry,1504429998,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T13:26:09.000Z,689438698396495873,689438698396495873,Sakoon aaj tak Girvi hai un K Paas| | A| | ZarAa Si Mohabbat qarz Li the Jin SAy.| | #SaD iD| | F| @someuser| S 40404| | F| @someuser| S 40404,2219295595,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T13:14:08.000Z,689435672814333952,689435672814333952,*Apni Halat Ka Bhi Ehsaas Nahi Hai Mujh Ko...*| | *Main Ne Auro Se Suna Hai K Pareshan Hon Main...??| | #Sad| #UrduPoetry| #UrduShairy,1513824541,hi,everyone,#sad,,,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",Twitter for Android,2016-01-19T10:30:47.000Z,689394567611678720,689394567611678720,-| *Apni Halat Ka Bhi Ehsaas Nahi Hai Mujh Ko...*| +| +| *Main Ne Auro Se Suna Hai K Pareshan Hon Main...??| -| #Sad| #UrduPoetry| @someuser,3910782974,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-19T08:03:25.000Z,689357481684893696,689347096923668480,@someuser @someuser ye keisa pm hai?jo logo ko sirf dusro ki prati uskata hai!!!#sad,1122686552,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '689347096923668480'}]",39240673,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-01-19T06:17:05.000Z,689330721425506304,689134447157854208,@someuser मदारी जी आप  #sad भी होते हो :),239841984,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '689134447157854208'}]",405427035,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T05:38:30.000Z,689321011947409408,689321011947409408,",,#Sad NiGht#,,| _| _#Ab T0 HaaL Chaal BhI Nahi Po0chhtEy_?| _| _| _| _#LaGta Ha Gharo0r Aaj KaL Uro0J Par Ha,,,,,r?| By| Kamran_ &_K.A",4470115131,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T04:01:59.000Z,689296719171948544,689296719171948544,"Khizaa,n Ki Dhoop Sy Shikwa Fazool Hai Mohsin.| | Main Yon B Phool Tha Aakhir Mujhe Bikharna Tha.| | #Sad Poetry| #love Poetry| | Follow| @someuser",4106611175,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-19T03:44:32.000Z,689292328188669953,689292328188669953,-| Tum Aur Tumhary Khayaal...*| -| -| Naa Aaty To Sanwar Jaaty......!!!| @someuser| #Sad| #Urdu| #Shairi| #UrduPoetry| #UrduShairi,2177571437,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-18T18:25:17.000Z,689151588640894976,689151588640894976,KiTni SuDHar GaYi Hai JuDaai Main ZinDaGi.| -| ZawaR..| -| w0H KHaFa H0 Kar MuJH Pe PHir Se EHsaan Kar GaYa..| #poetry #sad,2509616359,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-18T17:14:57.000Z,689133889202225152,689133889202225152,-|  *;  HaaTH HaTTa NaHin Hai #Dil Se AaDam..| -| Hum UnHain Kis TaraH Salaam Karain...| -| #Alone| #Sad|  .-._.-.______|  -._.Siddiqi,2309376030,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-01-18T15:42:00.000Z,689110499552792577,689110499552792577,Dil na umeed nahi nakaam hi toh hai | Lambi hai ghaam ki sham magar sham hi toh hai | #Sad #poetry,3843462982,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-18T14:57:54.000Z,689099400854040576,689035585919541248,@someuser @someuser ऐसे ही चला तो “Black Sweater  खरीदना पडेगा...  #Sad 😈😈😈,4713769520,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '689035585919541248'}]",1016786527,
"{'retweet_count': 15, 'reply_count': 0, 'like_count': 20, 'quote_count': 0}",Twitter Web Client,2016-01-18T06:43:53.000Z,688975075094102016,688975075094102016,✭❤~ #मेरे_अल्फ़ाज़ ~✭❤| माफी चाहता हूँ..#गुनेहगार हूँ तेरा ऐ #दिल..| तुझे उसके हवाले किया.. जिसे तेरी #कदर नहीं..!| | #Shayri #Love #Sad,3328563552,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T16:36:30.000Z,688761825085751296,688761825085751296,"Hasrat,E,Didar Bhi Kya Cheez Hai..!! | |      A G| | Dost Samne Aye Tu Musalsal Dekha Bhi Nahi Jata..!!| | #best shairi| #sad Shairi",1513824541,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T07:48:55.000Z,688629055806160897,688629055806160897,"UFFF.! Ye GhazaB Ki Raat Aur ThanDii Hawa Ka ALaM,,,*| -| -| *HuM BHi Khoob Sotey, AGar Unki Banhon Mai Hotey.......* | | #Sad BoYs",4102202785,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T07:48:02.000Z,688628833298157568,688628833298157568,"#...Main Khander Hoon, Par KoeY Dhoondne Wala Ho Ager,,,#| | #...To Mere Seene Mein Muhabbat K Khazane Nikalein,,,# | | #Adhoori_Muhabt| #sad boy",4102202785,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T06:14:09.000Z,688605207190724608,688605207190724608,"Jiss Jaga se  k0i L0at K phr Nahi AatA,| .| .      | .| NaJany Kiun Aaj Udhar JaNe Ko G ChaHta Hai.....| | #Sad #Poetry",496559169,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T05:29:43.000Z,688594025235005440,688594025235005440,"| Hawa Mein Zehr Ghula, Paanion Mein Aag Lagi,,,*| -| -| Tumhaary Bad Zamaana Bara Ajeeb| Aaya....!!!| -| #Sad| #UrduPoetry| #SadPoetry| #UrduLines",2177571437,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T03:05:41.000Z,688557778604953600,688557778604953600,Main To is Sadgi-e-Husn pe Sadke Uske| | saim.| | Na Jafa Aati Hai Jisko Na waFa Aati Hai| #Urdu shairi| #sad shairi,424163630,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-17T02:38:24.000Z,688550909534691328,688550909534691328,Main To is Sadgi-e-Husn pe Sadke Uske| | saim.| | Na Jafa Aati Hai Jisko Na waFa Aati Hai| #Urdu shairi| #sad shairi| #best shairi| Follow| @someuser,1363727448,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-16T17:50:34.000Z,688418076258357248,688418076258357248,*...HamEiN ThuKra Kar R0Ti T0 W0 BHi H0Gi...*| -| -| Jis SE Ham SaChi M0haBBaT NiBHaNy ChaLy Thy...*| -| #UrduPoetry| #Sad,2564901447,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-16T16:46:40.000Z,688401996181811200,688401996181811200,"| *Main Tum Se Kese Kahun K Ay MeHerBan Mere,*| +| *TuM Hi ilaaJ Ho Meri Hr UdaaSi Kaa..!!| +| #SaD Poetry",2260257204,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-01-16T16:44:07.000Z,688401354709061632,688401354709061632,#sad poetry| | .Bus Jaty Hain Dil Mai Ijazat Liye Bagair ......!!!!!!!!iiiiiW0h L0g Jinhain Hum Zindagi Bhar Paa Nahi Sakty,1225875350,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-16T15:35:08.000Z,688383993700470784,688383993700470784,"Main inSaaN NaHi 1 QaBriSTaaN HuN,| +| +| AarZooieN KhuD Mai DaFnaa CHuKha HuN..!| +| #PoeT sagar| #SaD PoeTry",4165337847,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-16T15:22:33.000Z,688380827525353472,688380827525353472,"Namak Ki TaRah| HO Gai Hai ZinDagi Apni,,,*| -| -| Apnay Hi Log Hasb-e-Zaiqa Istimaal Kar Rahay Hain.....!!!| -| #Sad| #DuKhi| #UrduPoetry #Shairi",1361812782,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-16T08:37:26.000Z,688278877425143809,688278877425143809,"#...HuM Tu Hairat Zadaa Thay Kaliyon Par,,,#| -| -| #...Titliyon Kaa Singhaaar Uff | Toba,,,#| -       | WAQAR         | #New Shaiiri| #sad writer",4102202785,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-01-16T06:23:05.000Z,688245068558282753,688245068558282753,Wo Aaye meri Kabr par apne Aashiq k sath!!!!| | Kaun kehta hai k Dafnane k baad Jalaya nahi jata!!! | #sad,3074508997,hi,everyone,#sad,,,{'place_id': 'f1d3a53f8a3cc7e9'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-01-15T15:04:31.000Z,688013902811107330,688013902811107330,-| *Daalna Apny Hathon Se Kafan Meri Laash Pe...*| +| +| +| *Tere Diye Huwy Zakhmon K Tohfay Koi Aur Na Dekhy...*| -| #Sad| #Dukhi| #UrduPoetry,2587290244,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-15T08:12:20.000Z,687910174409949184,687910174409949184,"*LoGon Ka| KhayaaL Hai K| WaQt Guzar Jata| Hai,| Lekin| HaQeeQat Main| Waqt NaHi| HuM GuZar JaTay Hain.| MaD,B0Y;-)| | #New ShAiri| #sad Shairi",4102202785,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Mobile Web (M2),2016-01-15T06:08:57.000Z,687879120181669888,687879120181669888,*LiBaas-E-IShQ Pahen Kar Qalandar Ki Tarah....*| +| +| Ay #KaLSooM| +| +| *Teri Yaad Ki Dhun Pe Hum Naaachtey Hain Aksar...*| +| #SaD,2184436173,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mobile Web (M2),2016-01-14T17:57:23.000Z,687695017683492864,687695017683492864,aaj #Rishabh ke #bal kat gye so #sad #BB9,2268368330,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-14T13:59:16.000Z,687635093016461312,687635093016461312," *Ghum-e-hayaat ka jhaghrha mitaa raha hai koi,,,*| | *Chale aao ke duniya se jaa raha hai koi...*| Mati ullah tanha| #Bestpoetry| #Sad...",3859416202,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-14T13:50:57.000Z,687632999471538176,687632999471538176,-| -| KaiSy EK LafZ Me| BaYaN KaRoN*| +| +| DiL Ko KiS BaT Ne| uDaaS KiYa*| +| #Dukhi SHaiRi| #SaD SHaiRi| #L0Ve SHaiRi| +| FOLLOW| @someuser| SD/4O4O4,2366636264,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-01-14T13:11:28.000Z,687623065170137088,687623065170137088,"Meri mahobbat ki kahani bas mujh tak hi rehne do,| Zamane me zikr ho gaya to daastan-e-ishq ban jayegi| #shayari #sad #heartbreak #love",3525431955,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-14T11:27:56.000Z,687597006982873088,687597006982873088,-| -| KaiSy EK LafZ Me| BaYaN KaRoN*| +| +| DiL Ko KiS BaT Ne| uDaaS KiYa*| +| #Dukhi SHaiRi| #SaD SHaiRi| #L0Ve SHaiRi| +| FOLLOW| @someuser,3804669255,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-01-14T05:19:00.000Z,687504162922303488,687504162922303488,बाबा NRG की आज की प्रस्तुति../FULL HD VIDEO| सुपरहिट बाबा रामदेवजी #Sad भजन-बीरा मारा बाबा रामदेवजी...| सिंगर -... http://someurl,2233237208,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-01-14T02:04:15.000Z,687455151431528449,687455151431528449,"Main inSaaN NaHi 1 QaBriSTaaN HuN, + + AarZooieN KhuD Mai DaFnaa CHuKha HuN..! + #PoeT ALaM #SaD PoeTry",949078046,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-01-13T19:31:42.000Z,687356366625755136,687356366625755136,"Wafaain PaaNa To Bary MuQaDDar Ki BaT Hai,| +| +| Wo ADaain HuM Main Kahan Jo DiL KHareeD Lay AaP Ka...!!| +| #SaD PoeTry",2823289206,hi,everyone,#sad,,,
