reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,nl,234684897485258752,118711866,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",234684897485258752,"lekker joh die stilte, vrienden die niks van zich laten horen (A) #worried",Twitter Web Client,2012-08-12T16:16:54.000Z,#worried,,,
everyone,nl,234570921397071872,46139192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",234570921397071872,Opa moest vanacht een spoed operatie =( #worried,Twitter for Android,2012-08-12T08:44:00.000Z,#worried,,,
everyone,nl,233897066999476224,25546617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",233897066999476224,Al twee dagen geleden sinds de Kwartaalreis is geboekt en nog geen euforische tweet van @someuser #worried,Twitter for Mac,2012-08-10T12:06:21.000Z,#worried,,,
everyone,nl,233192786957070336,410266939,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",233192786957070336,Oow shit! Ga naar de kapper zoow. #worried,Twitter for Android,2012-08-08T13:27:47.000Z,#worried,,,
everyone,nl,232229144283475968,281677338,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",232229144283475968,"Oke, dit is dus echt niet leuk he! #worried",Twitter for BlackBerry®,2012-08-05T21:38:37.000Z,#worried,,,
everyone,nl,231943125550120960,329325681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231943125550120960,"Geet well soon beestfriiend,(:<3 @someuser #worried #missyou",Twitter for Android,2012-08-05T02:42:05.000Z,#worried,,,
everyone,nl,231751457446166528,475166379,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231751457446166528,Pfff nog niks van me mama gehoord #worried !! :((,Twitter for BlackBerry®,2012-08-04T14:00:27.000Z,#worried,,,
everyone,nl,231388983681236993,373648200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231388983681236993,@someuser ek sal vi jo n cd gee. Verstaan of fokof. #worried,Twitter Web Client,2012-08-03T14:00:07.000Z,#worried,40556471,,
everyone,nl,231374560115687425,40556471,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231374560115687425,@someuser as dit nie vir jouself sin maak nie hou jou mond #worried,Twitter for BlackBerry®,2012-08-03T13:02:48.000Z,#worried,373648200,,
everyone,nl,231284606152880128,555352008,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",231284606152880128,@someuser alles ok daar? Toch niets gebeurd? #worried,Twitter for BlackBerry®,2012-08-03T07:05:21.000Z,#worried,397833695,,
everyone,nl,230717683350511616,136924361,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",230717683350511616,@someuser leef jij nog? al 20h zonder tweet of fb! #worried!,Twitter Web Client,2012-08-01T17:32:36.000Z,#worried,189667876,,
everyone,nl,230576681126092800,18558159,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",230576681126092800,Metro UI is growing on me! #worried #fb,TweetDeck,2012-08-01T08:12:19.000Z,#worried,,,
everyone,nl,229829303662170112,54267401,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",229829303662170112,Dhvdbkddcjv #worried #cantsleep,Echofon,2012-07-30T06:42:30.000Z,#worried,,,
everyone,nl,229623133513056256,147703929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",229623133513056256,"Hahahaha Bang voor een (Chinese???) tomaat! “@someuser @someuser hun symbol is ook al een copy van de chinezen, geen SP aub! #worried”",Twitter for iPhone,2012-07-29T17:03:15.000Z,#worried,,,
everyone,nl,228955526715830272,426024026,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",228955526715830272,@someuser schat waar ben je? K heb al 2 dagen niks van je gehoort! Xxxx #worried,Twitter for iPhone,2012-07-27T20:50:26.000Z,#worried,157418838,,
everyone,nl,228897060680765440,441161573,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",228897060680765440,#idcapthat #worried #uuuuhohhh| Cute eye moemoe @someuser http://someurl,Twitter for iPhone,2012-07-27T16:58:07.000Z,#worried,,,
everyone,nl,228872047302955008,628493834,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228872047302955008,please laat wat van je horen alsjeblieft! #worried :c,Twitter Web Client,2012-07-27T15:18:42.000Z,#worried,,,
everyone,nl,228266109567131648,301489038,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228266109567131648,geof heeft net een vork ingeslikt & hy smst niet meer terug. #worried,UberSocial for BlackBerry,2012-07-25T23:10:56.000Z,#worried,,,
everyone,nl,228249793254789120,120005219,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228249793254789120,@someuser laat AUB even wat van je horen!!j had al thuis kunnen zijn! #Worried,UberSocial for BlackBerry,2012-07-25T22:06:06.000Z,#worried,194563514,,
everyone,nl,227538227697958913,514443666,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227538227697958913,"Veel mensen twitteren dingen om erbij te horen, ik zie hier Tweets staan, alles is verloren waar is dat zelfvertrouwen gebleven?  #WORRIED",Twitter for iPhone,2012-07-23T22:58:35.000Z,#worried,,,
everyone,nl,227115393553137665,617153703,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227115393553137665,@someuser omg bakwethu waze wathula bo!!#worried#,Twitter for BlackBerry®,2012-07-22T18:58:24.000Z,#worried,362999431,,
everyone,nl,226784977688346624,177317878,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226784977688346624,Meerkat dog #dog #animal #weird #notnormal #worried http://someurl,Instagram,2012-07-21T21:05:26.000Z,#worried,,,
everyone,nl,226523452134281216,75481305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226523452134281216,Mijn moeder is vanaf 9 uur weg chimi heeft nie eens gebelt en ze neemt ook nie op ... #worried,UberSocial for BlackBerry,2012-07-21T03:46:14.000Z,#worried,,,
everyone,nl,226132076536135682,193270347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226132076536135682,"kíjken of ze wat te eten hebben, kan en wil toch niet meer slapen #worried",UberSocial for BlackBerry,2012-07-20T01:51:03.000Z,#worried,,,
everyone,nl,225892719623553024,362750580,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225892719623553024,Iedereen wordt hier nerveus van mijn geronddwaal en gestress.. Wat is er toch met mij aan de hand? #Worried..,Twitter Web Client,2012-07-19T09:59:55.000Z,#worried,,,
everyone,nl,224844034236100608,238229013,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224844034236100608,God broertje is hardstikke ziek #worried :s,Twitter for iPhone,2012-07-16T12:32:49.000Z,#worried,,,
everyone,nl,224475431842226179,478031435,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224475431842226179,Wrm laat je nooit wat weten na het zinnetje: ik wou je spreken. | #worried,Twitter for iPhone,2012-07-15T12:08:08.000Z,#worried,,,
everyone,nl,224252017688842240,405599840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224252017688842240,Zus morgen op kamp in Spanje #worried,Twitter for iPhone,2012-07-14T21:20:22.000Z,#worried,,,
everyone,nl,224232268816850946,328421701,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",224232857562910720,@someuser ze ging naar Thailand omdat me grootvader erg ziek is en ze zou bellen weken geleden maar heeft ze niet gedaan :( #Worried,Twitter for BlackBerry®,2012-07-14T20:04:13.000Z,#worried,133863284,"[{'type': 'replied_to', 'id': '224232540091854849'}]",
everyone,nl,223907511919579136,308892324,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223907511919579136,K haat het om te zien dat me berichte niet aan kome bij je.. #worried,Twitter for BlackBerry®,2012-07-13T22:31:25.000Z,#worried,,,
everyone,nl,223500536987660289,28105426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223500536987660289,Weer veel rugpijn de afgelopen week. :(  #worried,TweetDeck,2012-07-12T19:34:15.000Z,#worried,,,
everyone,nl,223202880012824578,321873264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223202880012824578,“@someuser: @someuser Gaat het nog wel een beetje met @someuser ?? #worriedneee”. Whats up,Twitter for iPhone,2012-07-11T23:51:28.000Z,#worried,,,
everyone,nl,223202772810604546,195467945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223202772810604546,@someuser Gaat het nog wel een beetje met @someuser ?? #worriedneee,Twitter for BlackBerry®,2012-07-11T23:51:02.000Z,#worried,,,
everyone,nl,223202634176274433,321873264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223202634176274433,Gaat het nog wel een beetje met @someuser ?? #worried,Twitter for iPhone,2012-07-11T23:50:29.000Z,#worried,,,
everyone,nl,223021709102546945,171062349,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223021709102546945,"daddy gebeld, ligt helaas nog steeds plat op bed. #worried..",TweetCaster for Android,2012-07-11T11:51:33.000Z,#worried,,,
everyone,nl,221924782403354624,320216860,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",221924782403354624,Ik wou dat ik dinsdag kon overslaan #worried,UberSocial for BlackBerry,2012-07-08T11:12:45.000Z,#worried,,,
everyone,nl,221752812441313280,621389577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",221752812441313280,pff mommy nog steeds niet home #worried,Twitter for Android,2012-07-07T23:49:25.000Z,#worried,,,
everyone,nl,221627047913594880,211949706,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",221627047913594880,"Al meer dan een dag niks van mn boy gehoord, neemt ook niet op... #worried",Twitter for BlackBerry®,2012-07-07T15:29:40.000Z,#worried,,,
everyone,nl,221621832321744897,299823104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",221623789463666688,@someuser IK zou mij daar toch ernstig zorgen rond maken. #worried,Twitter Web Client,2012-07-07T15:16:43.000Z,#worried,435719698,"[{'type': 'replied_to', 'id': '221621832321744897'}]",
everyone,nl,220613530091651075,71265486,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",220613530091651075,& was blij om me liefje @someuser te zien #worried,UberSocial for BlackBerry,2012-07-04T20:22:19.000Z,#worried,,,
everyone,nl,220240667971039232,149879083,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",220240667971039232,Onderweg naar huis 6 van de 9 dagen gehad.. #tired #worried,Twitter for Android,2012-07-03T19:40:41.000Z,#worried,,,
everyone,nl,219882319622848514,191914526,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219882319622848514,waarom staat mijn cijfer voor natuurkunde nog niet op magister? ;s #worried,Twitter Web Client,2012-07-02T19:56:44.000Z,#worried,,,
everyone,nl,219755930647150593,505750218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219755930647150593,Ik wil niet naar de tandarts! Aahh #worried,Twitter for BlackBerry®,2012-07-02T11:34:31.000Z,#worried,,,
everyone,nl,219218334229606401,85843808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219218334229606401,Maar gaan slapen.. Als het lukt.. #worried,Twitter for BlackBerry®,2012-06-30T23:58:18.000Z,#worried,,,
everyone,nl,219130757459886082,397957786,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219130757459886082,"Ik hoop dat het onweer summerfest spaart, mijn broer is daar #worried",Twitter for BlackBerry®,2012-06-30T18:10:18.000Z,#worried,,,
everyone,nl,218737532102377473,408926816,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",218745592246046720,@someuser @someuser @someuser @someuser #worried @someuser DDDYYYLLLAAANNN! JJJAAASSSOOONNN! MMEEOOWW,Twitter for Android,2012-06-29T16:39:47.000Z,#worried,89705508,"[{'type': 'replied_to', 'id': '218737532102377473'}]",
everyone,nl,218461452837720064,146093833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218461452837720064,Je zou maar niet weten of je broer in duitsland of nl zit #worried,Twitter for iPhone,2012-06-28T21:50:43.000Z,#worried,,,
everyone,nl,218123680402767874,371309752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218123680402767874,Vrijdag achter mijn rapport ;o| Hoping for the best but expecting the worst| #Worried,Twitter Web Client,2012-06-27T23:28:32.000Z,#worried,,,
everyone,nl,218086701858430976,229783095,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218086701858430976,"ik ben echt klaarwakker -,- #worried",Twitter for iPhone,2012-06-27T21:01:36.000Z,#worried,,,
everyone,nl,217749693105573888,241969757,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",217749693105573888,Ik word onzeker van jou... #worried,Twitter for iPhone,2012-06-26T22:42:27.000Z,#worried,,,
everyone,nl,217617555169345536,453444811,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",217617555169345536,"Maar naar werk, me vriendin nog niet thuis.. #Worried",TweetCaster for Android,2012-06-26T13:57:22.000Z,#worried,,,
everyone,nl,216056647506870272,283423051,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",216056647506870272,Stress m door je boy.. #worried,Twitter for Android,2012-06-22T06:34:53.000Z,#worried,,,
everyone,nl,216046562743304193,217834564,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",216052332104925184,@someuser Goedemorgen... How’s life? En dan bedoel ik eigenlijk Mini? Ben een beetje #worried,Tweetbot for iOS,2012-06-22T06:17:44.000Z,#worried,26088429,"[{'type': 'replied_to', 'id': '216046562743304193'}]",
everyone,nl,215801597551316992,228682437,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215801597551316992,RT @someuser @someuser hvnt seen d boi tweet...#worried,Mobile Web,2012-06-21T13:41:24.000Z,#worried,,"[{'type': 'retweeted', 'id': '215727892397694976'}]",
everyone,nl,215415644202602496,386227924,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215727892397694976,@someuser hvnt seen d boi tweet...#worried,Twitter for BlackBerry®,2012-06-21T08:48:32.000Z,#worried,228682437,"[{'type': 'replied_to', 'id': '215415644202602496'}]",
everyone,nl,214847464631566336,275166063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214847464631566336,ik ga niet slapen voordat ik antwoord heb eh.. al moet ik er vroeg uit.. pechdan .. ik wil gewoon weten wat er gaande is #worried,TweetCaster for Android,2012-06-18T22:30:01.000Z,#worried,,,
everyone,nl,214495631769747457,338599435,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214495631769747457,Waarom moet Ik slapen? #EgyptDecides #EgyEmlection #Worried,Twitter for BlackBerry®,2012-06-17T23:11:58.000Z,#worried,,,
everyone,nl,214440856239878146,169555731,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",214440856239878146,So ek het vandag 7.5 liter water gedrink... #worried,Twitter for BlackBerry®,2012-06-17T19:34:18.000Z,#worried,,,
everyone,nl,214286001202401282,32842546,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",214286001202401282,"Ik heb de ochtend na een gig wel vaker het gevoel dat ik een paar nekwervels heb ontwricht, maar vandaag is het wel heel pijnlijk.. #Worried",Twitter for iPhone,2012-06-17T09:18:58.000Z,#worried,,,
everyone,nl,214141052922245121,83690715,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214141052922245121,net lekker opgepast met @someuser gelukkig is ze veilig in harlingen aangekomen  #worried,Twitter for iPhone,2012-06-16T23:43:00.000Z,#worried,,,
everyone,nl,213923919370006528,89909590,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",213933854619222016,@someuser Doe je voorzichtig? #worried #bigtime,TweetDeck,2012-06-16T09:59:40.000Z,#worried,18637247,"[{'type': 'replied_to', 'id': '213923919370006528'}]",
everyone,nl,213247530874580992,412161481,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",213247530874580992,"op school, zusje zit in B1D bij Huub en een nieuwe leraar die ik niet ken. Hopen dat ze snel vriendinnetjes maakt #worried",Twitter Web Client,2012-06-14T12:32:27.000Z,#worried,,,
everyone,nl,213179500249358336,46699664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",213179500249358336,Scheikunde moet minstens een 6 worden ..... #worried,Twitter for Android,2012-06-14T08:02:08.000Z,#worried,,,
everyone,nl,213016265789407233,428134326,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",213016265789407233,Maar is slapen weet niet of ik het kan #worried,Twitter for iPhone,2012-06-13T21:13:30.000Z,#worried,,,
everyone,nl,212619903310626816,199606390,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212619903310626816,Morgen ochtend de uitslag van me bloedonderzoek #worried,Twitter for BlackBerry®,2012-06-12T18:58:29.000Z,#worried,,,
everyone,nl,212296746884276224,207688413,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212296746884276224,K pak zo echt me fiets ... #worried !!!!,Twitter for BlackBerry®,2012-06-11T21:34:23.000Z,#worried,,,
everyone,nl,212229248402997248,116488643,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212229248402997248,maak me zorgen om @someuser ze heeft whatsapp nog niet beantwoord.. #worried,Twitter Web Client,2012-06-11T17:06:10.000Z,#worried,,,
everyone,nl,212168316293361665,82931233,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212168316293361665,RT @someuser vanavond selectietraining.. #worried,Twitter for iPhone,2012-06-11T13:04:03.000Z,#worried,,"[{'type': 'retweeted', 'id': '212162321718575104'}]",
everyone,nl,212162321718575104,302214686,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212162321718575104,vanavond selectietraining.. #worried,Twitter for iPhone,2012-06-11T12:40:13.000Z,#worried,,,
everyone,nl,211391501001957376,593799297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211391501001957376,konijntje is abnormaal rustig.. #worried,Twitter Web Client,2012-06-09T09:37:15.000Z,#worried,,,
everyone,nl,211384771274739712,14136261,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",211384771274739712,Er is vertraging bij de kapster omdat ze een hap uit haar vinger heeft geknipt. #worried,Twitter for iPhone,2012-06-09T09:10:31.000Z,#worried,,,
everyone,nl,211083713348501505,182537164,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211083713348501505,Papa thuis van ziekenhuis allemaal snoertjes en metertjes op hem geplakt pff.. #worried,UberSocial for BlackBerry,2012-06-08T13:14:13.000Z,#worried,,,
everyone,nl,210073609882976256,490469618,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",210073609882976256,@someuser STILL ALIVE?!?!!? #worried Kun je iets laten horen? :( #ikwordwanhopig #bezorgdefan,TweetDeck,2012-06-05T18:20:26.000Z,#worried,63168638,,
everyone,nl,209751312403931137,219364862,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",209751312403931137,Ik ga dus echt niet slapen voordat ik iets van haar hoor.. #Worried,Twitter for BlackBerry®,2012-06-04T20:59:44.000Z,#worried,,,
everyone,nl,209569062785794049,134056148,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",209582134111895552,@someuser dat bedoel ik juist (-; #worried,TweetDeck,2012-06-04T09:47:29.000Z,#worried,25257125,"[{'type': 'replied_to', 'id': '209569062785794049'}]",
everyone,nl,209042176309596160,108396026,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",209042176309596160,Pff ik had je niet alleen na huis moeten laten gaan als dat maar goed gaat #worried,Mobile Web,2012-06-02T22:01:53.000Z,#worried,,,
everyone,nl,208927309913268224,58518468,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208964325489127424,"@someuser I dont know..., zit bij mn ouders, open net pas n laptop, blijkbaar hard gecrasht en wat botten gebroken. Arme Simon #worried",Twitter Web Client,2012-06-02T16:52:32.000Z,#worried,58564354,"[{'type': 'replied_to', 'id': '208927309913268224'}]",
everyone,nl,208857910741180416,275166063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208857910741180416,Okee ik word echt heel bang nu :( #worried,TweetCaster for iOS,2012-06-02T09:49:40.000Z,#worried,,,
everyone,nl,208568134171500546,432303964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208568134171500546,Vanavond dansen #worried!,Twitter for BlackBerry®,2012-06-01T14:38:12.000Z,#worried,,,
everyone,nl,207934051003269120,114730057,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",207934888396062720,@someuser Schrik zit er dus in! #worried,TweetCaster for Android,2012-05-30T20:41:55.000Z,#worried,156580120,"[{'type': 'replied_to', 'id': '207934051003269120'}]",
everyone,nl,206759076770754560,464726014,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206759076770754560,Papa is naar het ziekenhuis & laat niets weten #worried,Twitter Web Client,2012-05-27T14:49:39.000Z,#worried,,,
everyone,nl,206720055269003266,422911918,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206720187049836544,@someuser oopsie! #worried,Twitter for iPhone,2012-05-27T12:15:07.000Z,#worried,238315077,"[{'type': 'replied_to', 'id': '206720055269003266'}]",
everyone,nl,206653209014566914,270395318,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",206653209014566914,Ya jam3a da3watikom el7een bad5al my final #worried,Twitter for iPhone,2012-05-27T07:48:59.000Z,#worried,,,
everyone,nl,206483411152535552,36120044,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206483411152535552,Het is al donker buiten en mijn kat is nog niet binnen.. what to do... =( #worried,Twitter Web Client,2012-05-26T20:34:16.000Z,#worried,,,
everyone,nl,206419608113135617,19110854,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206419608113135617,Je probeert het los te laten maar mijn gedachten dwalen toch al hele dag naar mijn lieve zieke baby... #worried #moederhart,Twitter for iPhone,2012-05-26T16:20:44.000Z,#worried,,,
everyone,nl,206342770208673792,453444811,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206342770208673792,Hopen dat het beetje goed gaat met @someuser #Worried..,Twitter for Android,2012-05-26T11:15:24.000Z,#worried,,,
everyone,nl,206080580385898496,127540753,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",206080580385898496,ik heb echt een naar gevoel nu :/. i cant stop thinking about it ;s . #worried,Twitter for iPhone,2012-05-25T17:53:33.000Z,#worried,,,
everyone,nl,205980094701895680,442324834,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",205980094701895680,DfsahewhxdfnkjndfobdfbhnXyheh #worried,Twitter for BlackBerry®,2012-05-25T11:14:16.000Z,#worried,,,
everyone,nl,205769881570906112,275166063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",205769881570906112,"twitter op mobiel opnieuw gedownload, app deed t niet meer ofzo, kga nu maar proberen te slapen,, #worried ,",TweetCaster for Android,2012-05-24T21:18:57.000Z,#worried,,,
everyone,nl,205586962722193408,146870596,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",205586962722193408,kheb een moedervlek die pijn doe en er zit een roos randje rond = nie chill #worried,UberSocial for BlackBerry,2012-05-24T09:12:06.000Z,#worried,,,
everyone,nl,204865002782457856,287281644,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",204865002782457856,Op een of andere manier moet ik steeds weer aan je denken.. #Worried =[,Twitter Web Client,2012-05-22T09:23:17.000Z,#worried,,,
everyone,nl,204685320464252929,410916031,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",204685320464252929,Poging 12505639 tot slapen.. #worried,Twitter for BlackBerry®,2012-05-21T21:29:17.000Z,#worried,,,
everyone,nl,204308343433592833,179931165,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",204308343433592833,LALA het onweert en ik loop buiten met een paraplu #worried,Twitter for BlackBerry®,2012-05-20T20:31:19.000Z,#worried,,,
everyone,nl,204281777500594177,395361655,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",204281777500594177,Awh no Aleks! #Worried,Twitter for iPhone,2012-05-20T18:45:45.000Z,#worried,,,
everyone,nl,203964597466697728,89909590,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",203965272539926529,"@someuser Ik zou daar niet van schrikken Mons. Als je daarbij god aan zou roepen, wordt het een ander verhaal. #worried",TweetDeck,2012-05-19T21:48:05.000Z,#worried,18637247,"[{'type': 'replied_to', 'id': '203964597466697728'}]",
everyone,nl,203589177814679552,228643782,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203589177814679552,@someuser ben je al thuis?? :O #worried,Twitter Web Client,2012-05-18T20:53:37.000Z,#worried,128368022,,
everyone,nl,203539978758795266,393407199,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203539978758795266,http://someurl OMG poor Joon....Seungho you bastard that hurts é__è #worried,Twitter Web Client,2012-05-18T17:38:07.000Z,#worried,,,
everyone,nl,203208473587089409,212301474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203208473587089409,Als n vriend zich superkut voelt en alles wat je probeert niet helpt.. K raak gestresst :( #worried,UberSocial for BlackBerry,2012-05-17T19:40:50.000Z,#worried,,,
everyone,nl,202865875211137024,318377358,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",202865875211137024,"Gvd, zijn nu in workum, broertje gaat nu met vader naar een dokter hier omdat hij heel veel pijn heeft #worried #kannietmeerslapen",Twitter for Android,2012-05-16T20:59:28.000Z,#worried,,,
everyone,nl,202765271117733888,165834458,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",202765271117733888,Waaarom is @someuser er nog steeds niet? #worried,Twitter for Android,2012-05-16T14:19:42.000Z,#worried,,,
