source,conversation_id,author_id,text,geo,reply_settings,created_at,id,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id
Instagram,810625349063217152,130355932,Quase 29 anos. :) #happy #sp #happybirthday @ Sé http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-46.633522, -23.55059]}, 'place_id': '68e019afec7d0ba5'}",everyone,2016-12-18T23:18:38.000Z,810625349063217152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810623232374177796,175942278,Temos todo tempo do mundo..! Dia de reencontrar a amiga e conhecer novas pessoas. 😍🍻 #Happy... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-46.41331051, -23.71165477]}, 'place_id': '9cd4b2380b86cf2e'}",everyone,2016-12-18T23:10:13.000Z,810623232374177796,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,810619099676020741,20684647,coLOR #random #socialiga #abouttoday #smile #pretty #prettygirls #happy #happygirl #lifestyle #hair #microdworks @someuser http://someurl,{'place_id': '01eddd9d0dbec2c8'},everyone,2016-12-18T22:53:48.000Z,810619099676020741,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ro,#happy,,
Instagram,810617864713539584,429363229,Com as primas lindas ❤ #bloggers #it #blogcaroldomenicis #instabeauty #familia #happy #boanoite... http://someurl,,everyone,2016-12-18T22:48:54.000Z,810617864713539584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810617148523442176,49790219,Boatos que o Carnaval começou... #carnaval #bloco #newfriends #fromsuecia #happy #like4like... http://someurl,,everyone,2016-12-18T22:46:03.000Z,810617148523442176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Instagram,810616729541824513,216177494,De ontem Niver da Débora ! #tevebom #queromais #happy #tois @ Bairro Nova Granada http://someurl,,everyone,2016-12-18T22:44:23.000Z,810616729541824513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810616524981542912,363281252,De hoje cedo! Foi demaiss #ATM só valeu! | #Atmosphere #atmospherefestival #festa #party #Happy... http://someurl,,everyone,2016-12-18T22:43:34.000Z,810616524981542912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,810613540335812608,772144131003080704,E hj!!! É aniversário da nossa loirinha mais maluquinha desse mundo!!! #Hanna #PLLMemoryLane #Happy 🌸🌸🌸,,everyone,2016-12-18T22:31:43.000Z,810613540335812608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Instagram,810612518104289285,347363964,#salidita #Nagarote #happy #ellayyo 😍😉😘 @ Parque De Nagarote http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-86.56307024, 12.26498514]}, 'place_id': 'd2a0bb4acbd6b824'}",everyone,2016-12-18T22:27:39.000Z,810612518104289285,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810610730277937152,144501837,Domingo booom !!!! #happy #nofilter http://someurl,,everyone,2016-12-18T22:20:33.000Z,810610730277937152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810603498169626624,2335948984,"Dance, sinta, sorria✌🎵 #barramusic #ogigantevoltou #nightclub #dance #eletronic #music #happy... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-43.2195845, -22.8894386]}, 'place_id': '97bcdfca1a2dca59'}",everyone,2016-12-18T21:51:48.000Z,810603498169626624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#happy,,
Instagram,810601935258681346,19028979,#happy #sunset #yoga #nikkibeach #tuesdays #joinus #bringfriends #5.30PM @ Aruba http://someurl,,everyone,2016-12-18T21:45:36.000Z,810601935258681346,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",et,#happy,,
Instagram,810601590516162560,280473435,curtindo um passeio #domingo #sanday #happy #feliz #familia #family #good #god #deus http://someurl,,everyone,2016-12-18T21:44:14.000Z,810601590516162560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810600429813796864,219085342,"Só alegria ✌🏻| Veterana de todos, caloura de ninguém 👩🏼‍🎓| #tksGod #happy #engenhariacivil... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-42.63856302, -19.58208177]}, 'place_id': '5df22381a3fa4011'}",everyone,2016-12-18T21:39:37.000Z,810600429813796864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810600268379332608,144173256,Amigo Secreto de Sábado #GoodNight #BoaNoite #Invernada #AdultaSentinelas #Friends #Happy... http://someurl,,everyone,2016-12-18T21:38:58.000Z,810600268379332608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,810598029845811204,62331419,Tudo bem?! 😼 hahhahaha #boanoite #sobreontem #amigooculto #temquezuar #happy @ Praça da Bandeira... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-42.03522752, -22.89516937]}, 'place_id': 'd42f80e40fa33567'}",everyone,2016-12-18T21:30:05.000Z,810598029845811204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810598024636305409,319773814,Hj foi  dia Praia e Água é Mt Água Obrigado Meu Deus !!!!| #Happy #summer #summertime #sun... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-38.44699, -3.75123]}, 'place_id': 'd16815010421ff73'}",everyone,2016-12-18T21:30:03.000Z,810598024636305409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810597849763172352,68620845,•♡ Mana ♡•| #family1st #sister #formatura #teamsarah #happy #party🎉 #day3 #sarahformou🎓 @ Itapuã... http://someurl,,everyone,2016-12-18T21:29:22.000Z,810597849763172352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810596400060919808,67724737,Depois dessa foto eu engasguei. 😂| #boy #coke #Subway #happy #sunday #shopping #mall #drinking... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-43.37061536, -21.74042943]}, 'place_id': 'c5292d78d38e3af6'}",everyone,2016-12-18T21:23:36.000Z,810596400060919808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810596377851895808,3042727421,Feliz Domingueteee....!!!!| #Happy #Feliz #HappyTime #HappyDay #LaFelicidad | #Rico #Pobre #Poder... http://someurl,,everyone,2016-12-18T21:23:31.000Z,810596377851895808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810595072374935554,743181245513891840,😍 #happy #aniversario @ Cidade de Suzano http://someurl,,everyone,2016-12-18T21:18:20.000Z,810595072374935554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810594504541663237,743181245513891840,Não sabem nem q música cantar #happy #niverfran @ Cidade de Suzano http://someurl,,everyone,2016-12-18T21:16:04.000Z,810594504541663237,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Periscope,810593845658329088,784504962269282304,Vida de Periscoper - Jogando XboxOne #XO @someuser #easteregg @someuser #comedy @someuser #Happy http://someurl,,everyone,2016-12-18T21:13:27.000Z,810593845658329088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810583834551009280,111710242,Queee caloooor ☀ | | #inshot #sun #happy #fun  #cool #fashion #friends #smile #follow4follow... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-70.69435999, -33.60873567]}, 'place_id': '0067ac795cb0bcc9'}",everyone,2016-12-18T20:33:40.000Z,810583834551009280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,810581838267813889,72075902,Niver Sofia! | #happy #aniversario #photography #photohobby #photoofday #Lg #lgg3 #borboletas... http://someurl,,everyone,2016-12-18T20:25:44.000Z,810581838267813889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810581355272794112,72075902,Niver da Sofia!| #pixrl #nofilter #aniversario #happy #photography #photo #hobbyphotographer... http://someurl,,everyone,2016-12-18T20:23:49.000Z,810581355272794112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for Android,810580550092201984,211018995,Pare de dar dicas para Deus.. deixe que ele save ben o que vc precisa #happy  #chegoudevagarinho #aconchego #dorminomelhorabraço,,everyone,2016-12-18T20:20:37.000Z,810580550092201984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,810580374229291012,1665407988,Pizza p o jantar #happy,,everyone,2016-12-18T20:19:55.000Z,810580374229291012,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810577244049514498,51445053,#vidafitness Domingo malhando. #happy #saúde #fitness #wellbeing http://someurl,,everyone,2016-12-18T20:07:29.000Z,810577244049514498,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810575077859332096,158992687,#dj #party #music #aleteo #tribal #house #club #after #happy #gym dpmimgo de gym ahi vamos.¡¡¡¡ http://someurl,,everyone,2016-12-18T19:58:52.000Z,810575077859332096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810574620168482818,2729178979,Vista para o #labirinto de #espelhos... Antes de entrar na #árvoredenatal| #happy #barbiemattel... http://someurl,,everyone,2016-12-18T19:57:03.000Z,810574620168482818,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810574278185877504,331038856,Mantenha a fé e siga em frente. | | #abençoada #blessed #feliz #happy... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-48.51762182, -0.75500307]}, 'place_id': 'af4af6c5ab7a7c56'}",everyone,2016-12-18T19:55:42.000Z,810574278185877504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810573772092829696,56391062,Todos os problemas são para ser resolvidos. | #inshot #girls #cute #summer #blur #sun #happy #fun... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-38.54459, -3.7888601]}, 'place_id': 'd16815010421ff73'}",everyone,2016-12-18T19:53:41.000Z,810573772092829696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810571829819613184,41406152,Casamento Camila e Lucas 💐 #sunday #niece #happy #brazilian #family #marriage #love #blessed... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-46.78808062, -23.6218719]}, 'place_id': 'e044d7619f58056c'}",everyone,2016-12-18T19:45:58.000Z,810571829819613184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810570800076062720,242876938,#happy #selfies #love #live #teamo❤ @ CC Viva Barranquilla http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-74.8213428, 11.007836]}, 'place_id': '0105a80417c159b4'}",everyone,2016-12-18T19:41:53.000Z,810570800076062720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#happy,,
Instagram,810569563939209217,2729178979,Arrasando na pista psicodélica dentro da #árvoredenatal do #shoppingcidadepaulista| #happy... http://someurl,,everyone,2016-12-18T19:36:58.000Z,810569563939209217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810568714617835522,2729178979,Eu dentro da #arvoredenatal | #happy #barbiemattel #barbiegirl #Barbiecollector #dollcollector... http://someurl,,everyone,2016-12-18T19:33:35.000Z,810568714617835522,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810568462124847104,59369705,Churras em família!!! Amo demais!!! #familia #domingo #happy #churrasco #irmã #prima #sobrinho... http://someurl,,everyone,2016-12-18T19:32:35.000Z,810568462124847104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810568022758981632,2729178979,Tenho numa das mãos uma... Estrela!!| #happy #barbiemattel #barbiegirl #Barbiecollector... http://someurl,,everyone,2016-12-18T19:30:50.000Z,810568022758981632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810567706256801792,1014463903,Natural😍💃🏻 #beautiful #dancer #balerina #star #natural #deephouse #love #life #happiness #happy... http://someurl,,everyone,2016-12-18T19:29:35.000Z,810567706256801792,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810567127660904449,2729178979,Curtindo a decoração #natalina do #shoppingcidadepaulista com quem amo. | #happy #barbiemattel... http://someurl,,everyone,2016-12-18T19:27:17.000Z,810567127660904449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810566006078894081,782908682,Fim de passeio aqui pelo ibira! 😎 #ibirapuera #sampa #ibira #love #live #happy #nature... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-46.66044169, -23.59420914]}, 'place_id': '68e019afec7d0ba5'}",everyone,2016-12-18T19:22:50.000Z,810566006078894081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",pt,#happy,,
Instagram,810565966316929024,2729178979,"Cheguei, okay?! 💘😘| #happy #barbiemattel #barbiegirl #Barbiecollector #dollcollector... http://someurl",,everyone,2016-12-18T19:22:40.000Z,810565966316929024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810556570387902464,25103428,😍👰🏻💙💛 Casamento da Prima Gata!! #plribeirowedding #family #westpalmbeach #florida #usa #happy... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-80.05759308, 26.70511091]}, 'place_id': '4de072969805ac41'}",everyone,2016-12-18T18:45:20.000Z,810556570387902464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#happy,,
IFTTT,810552108290375680,137152841,Volver a lo basico| #sol #mar #arena #relax #sea #instamoment #calor #sun #beach #happy http://someurl http://someurl,,everyone,2016-12-18T18:27:36.000Z,810552108290375680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,810550705350057984,149373783,Bora pra missa? #diabom #happy #love #piece http://someurl,,everyone,2016-12-18T18:22:02.000Z,810550705350057984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810546880857767936,127380319,Pão da mamãe é vida!!!| #paocaseiro #delícia #engordar #domingo #familia #happy #gordices... http://someurl,,everyone,2016-12-18T18:06:50.000Z,810546880857767936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810541813975105536,768289263658098688,Exatamente assim! Graças a Deus! | #evolução #foco #happy http://someurl,,everyone,2016-12-18T17:46:42.000Z,810541813975105536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810540956231442432,332799483,De rotina só a felicidade! #DickSelfie #Test1 #Happy http://someurl,,everyone,2016-12-18T17:43:17.000Z,810540956231442432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810536477826367488,31032430,Resenha de leve! #friends #boyfriend #happy faltou afonsofeijo @someuser na foto. @ The Week Rio http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-43.18665, -22.89753]}, 'place_id': '97bcdfca1a2dca59'}",everyone,2016-12-18T17:25:30.000Z,810536477826367488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Instagram,810535828082466816,76162124,Último almoço da família esse ano! #fimdeano #sóvem2017 #happy #love @ Pizzaria Berlim http://someurl,,everyone,2016-12-18T17:22:55.000Z,810535828082466816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for Android,810530897439195136,805781653947826176,Apartamento: 70℅ concluído #Happy :),,everyone,2016-12-18T17:03:19.000Z,810530897439195136,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810530743126544384,206837234,Foco 🔛 #rayban #colorfull #behappy #happy #photography #vscocam #vsco #vspin16 #inxtalove @ São... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-46.6333, -23.55]}, 'place_id': '68e019afec7d0ba5'}",everyone,2016-12-18T17:02:42.000Z,810530743126544384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810530010188521472,57742256,"Amorecas, não poderia faltar a nossa ultima junção de 2016 ❤ #love #friends #happy #TaTendo #girls http://someurl",,everyone,2016-12-18T16:59:48.000Z,810530010188521472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810527109500325888,401672222,Um domingo só nosso...| | #EuDeusVoce #amor #love #monday #happy 💘 @ Boi e Brasa Boa Viagem http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-34.88217514, -8.0908604]}, 'place_id': 'f207b85be9f1513e'}",everyone,2016-12-18T16:48:16.000Z,810527109500325888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter Web Client,810526974649233409,301271977,same sex marriages canada #happy teen http://someurl,,everyone,2016-12-18T16:47:44.000Z,810526974649233409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810525777989144576,107654914,Feliz domingo! Despeine Dominguez dominguero 💋🤗❤️| #natural #domingonavideño #diciembre #happy http://someurl,,everyone,2016-12-18T16:42:58.000Z,810525777989144576,"{'retweet_count': 105, 'reply_count': 0, 'like_count': 26, 'quote_count': 0}",pt,#happy,,
Twitter Web Client,810523364506955776,1540832054,Eu tentando nao rir e-e Falhei   | #Smile #Shark #Photo #Bugged #Happy http://someurl,,everyone,2016-12-18T16:33:23.000Z,810523364506955776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Hootsuite,810523324996526080,4286931281,Porque uma vida saudável não precisa ser sem graça! | Bom domingo pessoal :) #domingao #vidasaudavel #saudavelefeliz #vidafeliz #happy http://someurl,,everyone,2016-12-18T16:33:14.000Z,810523324996526080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810522173551079424,2195964240,Não tem como ser ex amigo né. 🍻| | #boatarde #goodafternoom #friends #amigos #happy #cheers @someuser http://someurl,,everyone,2016-12-18T16:28:39.000Z,810522173551079424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810516544157585408,44681211,"Ma che ne sa la gente, quando qui abbiamo tutto ❤🌞| |  #nofilter #happy #love #picoftheday... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [11.02936683, 45.62203284]}, 'place_id': '10d8b9d0cbf128bf'}",everyone,2016-12-18T16:06:17.000Z,810516544157585408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#happy,,
Instagram,810515715069448195,14553266,E vamos de bingo!!! Domingueira ajudando o natal de muitos!!! #schirato #bingo #sunday #happy... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-47.05277583, -22.92095659]}, 'place_id': '0933c11f6b472a2b'}",everyone,2016-12-18T16:02:59.000Z,810515715069448195,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810513797270085632,494172390,Vamos começar a comprar os presentes? 😍 #Natal #JaÉNatal #Epocaboa #Happy @ Coqueiros http://someurl,,everyone,2016-12-18T15:55:22.000Z,810513797270085632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810507051654791168,300582637,Feliz Domingo! 🙏| #frasesvip #positivevibes #vibes✌ #feliznavidad #happy #domingo #familia... http://someurl,,everyone,2016-12-18T15:28:34.000Z,810507051654791168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810504838740144128,758871286202327040,"Que o verão do seu sorriso, nunca acabe. 😆😃😙| #Blessed #Armored #Happy #Love http://someurl",,everyone,2016-12-18T15:19:46.000Z,810504838740144128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810502346635677696,3390297467,"Mais que uma faixa, é o começo de uma grande jornada! #sampa #Kung-Fu #dedicação #happy... http://someurl",,everyone,2016-12-18T15:09:52.000Z,810502346635677696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810502032251617280,4822358579,Hoje ele só quer paz 🍃🌞😎| | #instagood #followme #happy #likeforlike #selfie #photo... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-43.55935, -22.87441]}, 'place_id': '97bcdfca1a2dca59'}",everyone,2016-12-18T15:08:37.000Z,810502032251617280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
IFTTT,810501336857006080,4658760276,Vida boa... #bobby #model #sol #vidaboa #mogi #dialindo #familia #amor #sun #love #happy #adidas... http://someurl,,everyone,2016-12-18T15:05:51.000Z,810501336857006080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810500035657895939,799281908135981056,Minha linda 😍| | #cultojovem #ultimodoano #happy #deontem #primalinda #amo @ São Carlos do Ivaí http://someurl,,everyone,2016-12-18T15:00:41.000Z,810500035657895939,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,810499037988200448,37004492,Seguimos celebrando! #feliz #viaje #timbiriche #friends #happy #luckygirl #cheers #abc #beer #vodka #liquid @someuser @someuser http://someurl,{'place_id': '75e28bfc12eebf45'},everyone,2016-12-18T14:56:43.000Z,810499037988200448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810497021757050890,72117686,Gratidão!!! Sou feliz com vocês sempre!!!| #friends #truelove #amazing #boys #life #happy #night http://someurl,,everyone,2016-12-18T14:48:42.000Z,810497021757050890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Facebook,810495508108242944,235171823,Olá FÉRIAS 🌴🌴🤓| .| #praia #sun #verao #love #instagood #photooftheday #tbt #beautyful #cute #happy #me #followme... http://someurl,,everyone,2016-12-18T14:42:42.000Z,810495508108242944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter Web Client,810494364501811200,174263088,Quando eu viver em canadá muitos sentirão minha saudade #canadá #happy,,everyone,2016-12-18T14:38:09.000Z,810494364501811200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810493399518375936,90714133,"Oi, eu sou o Tiago só q sendo a Princesa Caroço! ❤️ #somostodoscaroço #fun #beard #happy... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-46.64504, -23.54151]}, 'place_id': '68e019afec7d0ba5'}",everyone,2016-12-18T14:34:19.000Z,810493399518375936,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#happy,,
Instagram,810492987801120769,634866646,Tarde de dibus 😀😀😀| #misenanos #evening #weekend #holidays #domenica #sunday #sun #pretty #happy... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-5.98694, 37.3772]}, 'place_id': '8c86b8b4cb716103'}",everyone,2016-12-18T14:32:41.000Z,810492987801120769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Facebook,810492333020114944,387537861,#flow #inspired #sonofsteviewonder #happy #clapyourhands #makinggreatstuf| | BOOOOOOEEEEM! http://someurl,,everyone,2016-12-18T14:30:05.000Z,810492333020114944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810490124945465344,472117938,Hey pessoas !!!!! | Bom domingo !!!!!!| Como coxinha com guaraná !!!!!| #goodlife #goodvibes #happy http://someurl,,everyone,2016-12-18T14:21:18.000Z,810490124945465344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Facebook,810489419316785152,71947476,Segunda tem Pingo.... #vempropingo #happy #chopp http://someurl,,everyone,2016-12-18T14:18:30.000Z,810489419316785152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810489171886211074,127380319,Dia lindo!!!! #domingo #familia #happy #inlove #souassim #soulinda #invejosospiram #dialindo... http://someurl,,everyone,2016-12-18T14:17:31.000Z,810489171886211074,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810489140034895873,30654004,Cara a cara. #happy #rockclimbing #climbing #climb #health #hiking #nature #travel #fitness... http://someurl,,everyone,2016-12-18T14:17:23.000Z,810489140034895873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810487638314676225,60131053,"Linda do jeito que é, | Da cabeça aos pés! | | #happy #loveme http://someurl",,everyone,2016-12-18T14:11:25.000Z,810487638314676225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810487309057622017,55552645,"🎵 vou por aí a procurar, rir pra não chorar 🎵| | #domingodesol | #beach | #smile | #happy | #deboismo... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-37.2667, -4.8]}, 'place_id': '08ff5c375499acbf'}",everyone,2016-12-18T14:10:07.000Z,810487309057622017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810486708903022594,45262798,#domingo #dodia #family #feliz #feijoada #reuniao #happy #quasenatal.| Família reunida no domingo... http://someurl,,everyone,2016-12-18T14:07:44.000Z,810486708903022594,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,810486263853633536,730084790037262336,O almoço tá na mesa. Hoje é dia de e entrevero! #Domingo #summer #familia❤ #family #happy #smile... http://someurl,,everyone,2016-12-18T14:05:58.000Z,810486263853633536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
