lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,referenced_tweets,geo,in_reply_to_user_id
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294128851813015552,Game Day (: vs. DeRuyter.| #super #pumped,1100749800,everyone,2013-01-23T17:05:57.000Z,294128851813015552,Twitter for iPad,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293893073811931136,Sonnen vs jones #pumped,547035844,everyone,2013-01-23T01:29:03.000Z,293893073811931136,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293511487249580032,@someuser ZOMG MSVU! #pumped #needmorecoffee,1032170161,everyone,2013-01-22T00:12:46.000Z,293511487249580032,Twitter for Android,#pumped,,,346636429
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293197289093201920,"Metallica meets Skrillex. Song 2, #Dank --> http://someurl #pumped",411573565,everyone,2013-01-21T03:24:15.000Z,293197289093201920,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",292993805123190784,3 on 3 in macville #pumped,876401388,everyone,2013-01-20T13:55:41.000Z,292993805123190784,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",292819454751035394,JLaw + The Lumineers on SNL #pumped,123735230,everyone,2013-01-20T02:22:52.000Z,292819454751035394,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",292783582324326400,weeeeee raas #pumped #mm7 👍☺😊 http://someurl,610457122,everyone,2013-01-20T00:00:20.000Z,292783582324326400,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",292509164419284992,"Nu proberen te slapen, morgen de sprint rijden! #Pumped #slapen...",120073650,everyone,2013-01-19T05:49:54.000Z,292509164419284992,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",292479581783465985,Matthijs Buchli wint de wereld beker keirin in Mexico!!!!! #Awesome #Stoked #Pumped!,87289665,everyone,2013-01-19T03:52:20.000Z,292479581783465985,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",292466866335662080,Omg we beat USV. #Pumped,314318971,everyone,2013-01-19T03:01:49.000Z,292466866335662080,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",291962430064558082,Klaar voor de teamsprint! Lets go !!! #Pumped #FirstWorldCup!,87289665,everyone,2013-01-17T17:37:22.000Z,291962430064558082,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291642680746856448,RT @someuser Heeerlijk getraind #pumped #gym,730516736,everyone,2013-01-16T20:26:48.000Z,291642680746856448,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '291641882411429889'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291641882411429889,Heeerlijk getraind #pumped #gym,363833331,everyone,2013-01-16T20:23:37.000Z,291641882411429889,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",291287379707310082,@someuser well both be college guurlz! ;) #pumped,745290037,everyone,2013-01-15T20:54:57.000Z,291233419000705024,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '291280684797022208'}]",,705127724
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",291277874554601472,Lekker getraind #pumped #gym,363833331,everyone,2013-01-15T20:17:11.000Z,291277874554601472,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291110786846318592,Ff wa eten dan gaan leren en mischien nog ff na buite vandaag ? #PUMPED,395359167,everyone,2013-01-15T09:13:14.000Z,291110786846318592,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290565886270648321,RT @someuser @someuser @someuser @someuser @someuser komets game!!!!! #pumped :D,764915851,everyone,2013-01-13T21:08:00.000Z,290565886270648321,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '290548088819568641'}]",,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290562432743649282,Van de week de rxr bbr 160 maar eens voor elkaar maken!!! #Pumped!!,272107730,everyone,2013-01-13T20:54:17.000Z,290562432743649282,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",290548088819568641,@someuser @someuser @someuser @someuser komets game!!!!! #pumped :D,709973803,everyone,2013-01-13T19:57:17.000Z,290548088819568641,Twitter for iPhone,#pumped,,,543142251
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290517774386728960,Getting my cartilage pierced woopwoopwoop! #pumped,142794639,everyone,2013-01-13T17:56:49.000Z,290517774386728960,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290124963657154560,Indoor track meet today at kutztown #letsgosouderton #pumped #nervous,391750912,everyone,2013-01-12T15:55:56.000Z,290124963657154560,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289826008360710144,No hw #pumped,333016057,everyone,2013-01-11T20:07:59.000Z,289826008360710144,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",289719781614047232,"Borst en Biceps hard aangepakt. Natuurlijk moest @someuser huilen, niks gewend. #beastmode #pumped",104281078,everyone,2013-01-11T13:05:53.000Z,289719781614047232,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289518116868870145,Calculus hwk and volleyball practice!! #agenda #pumped,407792535,everyone,2013-01-10T23:44:32.000Z,289518116868870145,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289398182566309888,On green tea overload #pumped,129576463,everyone,2013-01-10T15:47:58.000Z,289398182566309888,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289113567461007360,Heb echt super leuuuk nieuws gehaaaad!! #pumped,299218317,everyone,2013-01-09T20:57:00.000Z,289113567461007360,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288865649898430464,Holy shit! Kluwe on Colbert! #pumped,43590942,everyone,2013-01-09T04:31:52.000Z,288865649898430464,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",288764018301235200,@someuser ....en heel serieus!! Hahaha! Zin in Colourrrrrr!!!! Whoopwhooop!! #Pumped&Praise,37631988,everyone,2013-01-08T21:48:01.000Z,288761740974505984,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '288762478551252992'}]",,30446929
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288635000402898944,Paaris baby! #pumped,55828877,everyone,2013-01-08T13:15:21.000Z,288635000402898944,Twitter for iPhone,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [34.87276481, 32.00399809]}}",
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288120658481790977,@someuser I am soo excited that your believe acoustic album is coming out! Ahhh ahhhahjhahaha hdhvjhekforjjfijskfifje #pumped,165870996,everyone,2013-01-07T03:11:32.000Z,288120658481790977,Twitter Web App,#pumped,,,27260086
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",288098987561582593,RUGRATS!!! OMG! #pumped #bestsundayever,705283010,everyone,2013-01-07T01:45:25.000Z,288098987561582593,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288018868419575808,Laaste week in hometown. Sien uit na die nuwe lewe. #pumped,818158004,everyone,2013-01-06T20:27:04.000Z,288018868419575808,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",287554141306355712,UWM Meet with @someuser and Katie! #pumped,468769523,everyone,2013-01-05T13:40:24.000Z,287554141306355712,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287524225785401344,Na 5 maand weer rijden! Loveit #pumped,233348414,everyone,2013-01-05T11:41:32.000Z,287524225785401344,Twitter for Android,#pumped,,"{'place_id': '9a81ce22f4d32ea8', 'coordinates': {'type': 'Point', 'coordinates': [6.5796713, 52.8444268]}}",
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",286948012993961985,Omw to saginaw. #pumped,471599809,everyone,2013-01-03T21:31:52.000Z,286948012993961985,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286891425126305792,Nog maar een paar dagen tot Anaheim 1! #pumped,145641938,everyone,2013-01-03T17:47:00.000Z,286891425126305792,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286451570172903424,Lekker Roy Jones zo op en Pompen #workout #pumped,282189641,everyone,2013-01-02T12:39:10.000Z,286451570172903424,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286336255690694656,PSV Eindhoven here we go #pumped #RoadToSuccess,854229739,everyone,2013-01-02T05:00:57.000Z,286336255690694656,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",285806524247461888,#teamBC helmets #pumped http://someurl,315052092,everyone,2012-12-31T17:56:00.000Z,285806524247461888,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285763769945174016,Vanavond NYE in Mixx met @someuser @someuser en Roy #Yes #Pumped #Gooo,893897648,everyone,2012-12-31T15:06:06.000Z,285763769945174016,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285447437697556481,UWM soccer camp! #letsgo #pumped,521748098,everyone,2012-12-30T18:09:07.000Z,285447437697556481,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",285300916297535488,Vandaag zelf nog finales spelen en dan morgen met spierpijn maar fris in het hoofd achter de microfoon voor de start van ATP Doha! #pumped,66100731,everyone,2012-12-30T08:26:53.000Z,285300916297535488,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285245104237707265,Clean ;) #Pumped rjkt24 http://someurl,555514679,everyone,2012-12-30T04:45:07.000Z,285245104237707265,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284502335315668994,@someuser SWOEEEEET!!!!! #pumped #eatingparty,487648674,everyone,2012-12-28T03:33:37.000Z,284500617198727168,Twitter Web Client,#pumped,"[{'type': 'replied_to', 'id': '284502145124929536'}]",,1038153049
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284424432582275072,#Pose #Gymsta #Style #Arms #Pumped#VShape #BitTired http://someurl,552976364,everyone,2012-12-27T22:24:03.000Z,284424432582275072,Instagram,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284103256362319873,RT @someuser Globetrotters! 🏀 #HarlemGlobetrotters #pumped chestaannie @someuser @someuser @someuser @ http://someurl,755702634,everyone,2012-12-27T01:07:49.000Z,284103256362319873,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '284081632632250368'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",284081632632250368,Globetrotters! 🏀 #HarlemGlobetrotters #pumped chestaannie @someuser @someuser @someuser @ http://someurl,354609309,everyone,2012-12-26T23:41:53.000Z,284081632632250368,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283640820987486209,@someuser dude i got reebok zigtechs #pumped  #fresh,348522322,everyone,2012-12-25T18:30:16.000Z,283623874690686977,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '283628121964548097'}]",,488060674
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283609522088595456,@someuser yes maam!:) #pumped!,718528537,everyone,2012-12-25T16:25:53.000Z,283605610161897472,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '283609062195752962'}]",,77053564
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283357935403421696,"Kom je helemaal #pumped thuis, lees je alle tweets van de andere CLC kerken @someuser @someuser @someuser @someuser GEWELDIG!",29823625,everyone,2012-12-24T23:46:10.000Z,283357935403421696,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",283352291241779201,@someuser naa gewoon eindelijk nog is bezoeke na een half jaar #pumped,599327076,everyone,2012-12-24T23:23:45.000Z,283208602091671552,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '283351782791458816'}]",,983162346
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",283264058378055680,indoor skydivingg #pumped,319910463,everyone,2012-12-24T17:33:08.000Z,283264058378055680,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283192711274717184,Over 1 maand & 1 dag concert van @someuser omg. #pumped.,228517686,everyone,2012-12-24T12:49:38.000Z,283192711274717184,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283120112830144512,Jarosz-side wedding in July #pumped #+1 #hmmmm #takingApplications,321040644,everyone,2012-12-24T08:01:09.000Z,283120112830144512,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",283049080882597888,Sssssseeeea tttuurrrtllles!! In duh mernin! #pumped,43972962,everyone,2012-12-24T03:18:54.000Z,283049080882597888,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",282901327456108544,YVR->LAX->SJD #pumped,842879587,everyone,2012-12-23T17:31:47.000Z,282901327456108544,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282802409770717184,Nog 50 min rijden dan bij sky diven #zin in #pumped,296210496,everyone,2012-12-23T10:58:43.000Z,282802409770717184,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282785772837433344,RT @someuser Vanavond 3 kerstnachtdiensten !!! #pumped ♥,215800284,everyone,2012-12-23T09:52:36.000Z,282785772837433344,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282772546921832449,Vandaag amsterdam!!!!!!! #pumped,219763861,everyone,2012-12-23T09:00:03.000Z,282772546921832449,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282754130785730560,RT @someuser Vanavond 3 kerstnachtdiensten !!! #pumped ♥ • Woehoeee!,176406119,everyone,2012-12-23T07:46:52.000Z,282754130785730560,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282749371420913664,Vanavond 3 kerstnachtdiensten !!! #pumped ♥,59785926,everyone,2012-12-23T07:27:58.000Z,282749371420913664,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",282689755655835649,@someuser @someuser haha omg #pumped,384514531,everyone,2012-12-23T03:31:04.000Z,282689536063053824,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '282689536063053824'}]",,497553960
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",282173825616064512,Nog ff naar majesteit en strax keihard laloca bitchezz!#pumped!,307326214,everyone,2012-12-21T17:20:57.000Z,282173825616064512,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282059253521448962,@someuser Kan niet wachten nie... #pumped,42660023,everyone,2012-12-21T09:45:41.000Z,282025590826086400,Echofon,#pumped,"[{'type': 'replied_to', 'id': '282057871011762176'}]",,29791948
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281451593080139776,Betekenis van #pumped http://someurl,717427050,everyone,2012-12-19T17:31:03.000Z,281451593080139776,Onderwerpeninfo,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281416111956844544,Zin in morgen! #pumped,600123019,everyone,2012-12-19T15:10:04.000Z,281416111956844544,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281394646947618816,Vroom vroom. #driftingtoorono #lastclass #pumped,174905428,everyone,2012-12-19T13:44:46.000Z,281394646947618816,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",281389635429605376,"Yess we zijn uit, nu naar huis toe en vanavond naar clc voor de generale van kerst #pumped",338941012,everyone,2012-12-19T13:24:51.000Z,281389635429605376,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281203552901287936,Ninja Hoodie! #arsnl #pumped http://someurl,54148240,everyone,2012-12-19T01:05:26.000Z,281203552901287936,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281005901735936000,Stapt voor de laatste keer uit een leslokaal! Nu naar #asist voor mijn interview #pumped,411451762,everyone,2012-12-18T12:00:02.000Z,281005901735936000,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280191257068851200,@someuser #Trixmas #pumped #nothingbutagoodtime woop,261142134,everyone,2012-12-16T06:02:56.000Z,280191257068851200,Twitter for iPhone,#pumped,,,18456892
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279971233032978432,"London in halfhour , #pumped",1007915095,everyone,2012-12-15T15:28:38.000Z,279971233032978432,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279719881337864194,@someuser @someuser Morgen directe kampioenswedstrijd. Winnaar is kampioen. Fucking spannend. #pumped zonder keeper.. Lawl,128241078,everyone,2012-12-14T22:49:51.000Z,279719881337864194,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279664460774395904,3 1/2 scoop of N.O Xplode| #pumped,379421363,everyone,2012-12-14T19:09:38.000Z,279664460774395904,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279636642589990912,Hande is flpn seer...voel awesome om weer an die gang te wees #crossfit #pumped,349821965,everyone,2012-12-14T17:19:05.000Z,279636642589990912,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279609422496542721,RT @someuser: Moeller V.S Sycamore #pumped,396221882,everyone,2012-12-14T15:30:55.000Z,279609422496542721,Twitter for BlackBerry®,#pumped,"[{'type': 'retweeted', 'id': '279410295875706880'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",279410295875706880,Moeller V.S Sycamore #pumped,545479914,everyone,2012-12-14T02:19:40.000Z,279410295875706880,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279398478579384320,OMG FIFTH TO THE FUCKING HARMONY. O-M-G ITS A CHRISTMAS MIRACLE FSODJLFNSJKDFNSD #EXCITED #PUMPED #HOLYSHIT #XFACTOR,637222629,everyone,2012-12-14T01:32:42.000Z,279398478579384320,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278983089252868097,@someuser jhaaa da egt !!! #pumped #fit #snowfun,357622474,everyone,2012-12-12T22:02:06.000Z,278982817914966016,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '278982817914966016'}]",,486527553
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",278711056250068992,Last day of work woopwoop #pumped,921847399,everyone,2012-12-12T04:01:08.000Z,278711056250068992,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",278496688367337473,#Gameday vs. Greenwood #Pumped!,518943201,everyone,2012-12-11T13:49:19.000Z,278496688367337473,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277927329680986112,EGGNOG! #PUMPED,68582501,everyone,2012-12-10T00:06:53.000Z,277927329680986112,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",277399246565695489,@someuser Wat een eer !  bij de held van......  Friesland op de gastenlijst ! #jippie #stoked #pumped #excited,22256184,everyone,2012-12-08T13:08:28.000Z,277376548405923840,TweetDeck,#pumped,"[{'type': 'replied_to', 'id': '277392701660471297'}]",,52404704
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277364359343267840,Klaar maken voor trainen. #pumped,219763861,everyone,2012-12-08T10:49:51.000Z,277364359343267840,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277185569874907136,RT @someuser Game wtb #chews  #pumped #OHL,850393766,everyone,2012-12-07T22:59:24.000Z,277185569874907136,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '277185494905933826'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277185494905933826,Game wtb #chews  #pumped #OHL,962632676,everyone,2012-12-07T22:59:06.000Z,277185494905933826,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277166169025282049,Party timeeee woopwoop #friday #pumped,249887857,everyone,2012-12-07T21:42:18.000Z,277166169025282049,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",277101968500088832,@someuser haha oh shieeeet #pumped,503684042,everyone,2012-12-07T17:27:12.000Z,277101707345940480,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '277101842171834369'}]",,783590036
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276051504568360960,Hard gesport! #pumped morge Zekers wel lam maar gewoon weer,296749277,everyone,2012-12-04T19:53:02.000Z,276051504568360960,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275732791948349440,Zon zin in mn clc connect morgen. Weer veel te lang geleden #pumped,31073600,everyone,2012-12-03T22:46:35.000Z,275732791948349440,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275683671632130050,Oohjah ZG voor de frans toets!! #pumped,176920107,everyone,2012-12-03T19:31:23.000Z,275683671632130050,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",275368069537361920,Volleyballllllllll #pumped  @someuser @someuser http://someurl,380029134,everyone,2012-12-02T22:37:18.000Z,275368069537361920,Windows Phone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275243037528047616,Nog maar 22 dagen en het is fucking kersttt. ;o #pumped,448844650,everyone,2012-12-02T14:20:28.000Z,275243037528047616,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275085051237122049,RT @someuser Leessssggooi niggas #pumped up,728728544,everyone,2012-12-02T03:52:41.000Z,275085051237122049,Twitter for Android,#pumped,"[{'type': 'retweeted', 'id': '275084143828815872'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",275084143828815872,Leessssggooi niggas #pumped up,518247941,everyone,2012-12-02T03:49:05.000Z,275084143828815872,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274663289307426817,RT @someuser OMG! Zo manne blij!! Chillste scenario dat had gekunt bij t optreden!! Met @someuser @someuser en @someuser #P ...,915643874,everyone,2012-11-30T23:56:45.000Z,274663289307426817,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '274662140361732096'}]",,
nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274662140361732096,OMG! Zo manne blij!! Chillste scenario dat had gekunt bij t optreden!! Met @someuser @someuser en @someuser #PUMPED,223567967,everyone,2012-11-30T23:52:11.000Z,274662140361732096,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274653397662175232,“@someuser OMG! Zo manne blij!! Chillste scenario dat had gekunt bij t optreden!! Met @someuser en @someuser #PUMPED jaa manne nice,915643874,everyone,2012-11-30T23:17:27.000Z,274653397662175232,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274652951820255233,OMG! Zo manne blij!! Chillste scenario dat had gekunt bij t optreden!! Met @someuser en @someuser #PUMPED,223567967,everyone,2012-11-30T23:15:41.000Z,274652951820255233,TweetDeck,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274521000958382081,RT @someuser Fort erie wtb! #puck #pumped,436159444,everyone,2012-11-30T14:31:21.000Z,274521000958382081,Twitter for BlackBerry®,#pumped,"[{'type': 'retweeted', 'id': '274519779329576960'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274519779329576960,Fort erie wtb! #puck #pumped,333809269,everyone,2012-11-30T14:26:30.000Z,274519779329576960,Twitter for iPhone,#pumped,,,
