lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,2016-12-30T15:28:03.000Z,a #wonderful #winter #day ends in #Bremen ☃️| With a Little #snow it would have been #perfect | #enjoy #rest of #2016 #radissonblu http://someurl,814855578249990144,814855578249990144,3072486561,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T15:21:02.000Z,Thank you all 4 #wonderful #year #GoodMemories| Well keep #feeding you in 2017 #impressions Lets run into it!| #SportTourism #NewYear #Card http://someurl,814853810908786688,814853810908786688,1183482014,#wonderful,
en,,everyone,Radio.co now playing,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T15:20:15.000Z,#NowPlaying: @someuser Feat. @someuser - #Wonderful Live on Flight7Radio.fm !| http://someurl,814853615479386112,814853615479386112,727643068061646848,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T15:01:12.000Z,>>> http://someurl <<< #Dijon #onlinedating teen #young hardcore #nudelive hairy #wonderful #levrette http://someurl,814848818017660928,814848818017660928,776318536494882816,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:47:19.000Z,What an #awesome #delicious gift from my #wonderful #sister @someuser so excited to use in my boys #oatmeal !!!!... http://someurl,814845326385356800,814845326385356800,174316408,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T14:41:23.000Z,samaanews brightperfectmissindia2016 30th #december #coverage ...| Thank you #for #wonderful... http://someurl,814843834978865154,814843834978865154,307249743,#wonderful,"{'place_id': '7929cea6bd5b32bd', 'coordinates': {'type': 'Point', 'coordinates': [72.82, 19.12]}}"
en,,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:40:47.000Z,"A friendly reminder from #TeamTJs: normal office hours will resume on Tuesday, January 3rd. Have a #safe & #wonderful New Years weekend! http://someurl",814843681530347521,814843681530347521,2508551792,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:30:48.000Z,#Good morning #dedicated #impressive #admirable #wonderful #people🌟😊 #positivepeople #kindnessrocks❤️ http://someurl,814841169712742400,814841169712742400,3024174911,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:21:26.000Z,>>> http://someurl <<< #Rennes #sexdating kink #teen dominant #livechat submassive #wonderful #planq http://someurl,814838811377156096,814838811377156096,776370642245525505,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:19:17.000Z,All stripes 🐠 | Have a #wonderful day 🐙| | #brazilianbottoms #brazilbikini #españa #swimwear #marbella #barcelona... http://someurl,814838271469502464,814838271469502464,4483716995,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-30T14:18:00.000Z,"♫ ღ #ShabbatShalom, Have a #Joyful, #Good, #Wonderful, #Beautiful, #Fruitful, #Blessed and #Peaceful Shabbat ♪ ツ| #ChagChanukahSameach ღ ツ http://someurl",814837948025864192,814837948025864192,718494574923096065,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T14:17:40.000Z,#exploring the #world is something really #wonderful - and you learn so much| | Read more about it on http://someurl| | #travelblogger,814837865783947264,814837865783947264,747392194890313728,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:11:49.000Z,Not letting challenges get you down is #Wonderful,814836390567419904,814836390567419904,51213103,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:03:08.000Z,Kissenger simulates kissing loved ones http://someurl #futurism #science #gadgets #wonderful #Politics ... http://someurl,814834208132780032,814834208132780032,16946467,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:03:07.000Z,The Dark Side doesnt make sense http://someurl #futurism #science #gadgets #wonderful #Politics #Tech #N... http://someurl,814834201275039744,814834201275039744,16946467,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T14:03:05.000Z,DIY concrete lamps with LED string lights http://someurl #futurism #science #gadgets #wonderful #Politics... http://someurl,814834195524624384,814834195524624384,16946467,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",,2016-12-30T13:55:47.000Z,#magicmoments #besthospitality in Lausanne @someuser at @someuser #wonderful http://someurl,814832355865165824,814832355865165824,426742392,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:55:41.000Z,>>> http://someurl <<< #Beauvais #escort nylon #amateurs panties #sexchat slut #wonderful #foutre http://someurl,814832332398067712,814832332398067712,776320895208001536,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,2016-12-30T13:52:32.000Z,>>> http://someurl <<< #Fréjus #sex fucking #analslut petite #cumwhore porn #wonderful #levrette http://someurl,814831539087405056,814831539087405056,776318536494882816,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:52:10.000Z,Let it snow #instadaily #wonderful #cold #day #canada #mtl #instagood #montreal http://someurl,814831446200295426,814831446200295426,56620296,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:51:06.000Z,🦄 I think YOURE 💗 #wonderful Kate Bush.☄ http://someurl,814831177198665728,814831177198665728,25408845,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:50:17.000Z,"As the New Year approaches us with #hopes new, here is wishing you and your #family a #wonderful #year ahead. Happy #NewYear @someuser http://someurl",814830971979755520,814830971979755520,795574270063583232,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:47:13.000Z,Video on how to make 3D kirigami stars http://someurl #futurism #science #gadgets #wonderful #Politics #T... http://someurl,814830199598628864,814830199598628864,16946467,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:47:12.000Z,Suggestions for improving Twitter http://someurl #futurism #science #gadgets #wonderful #Politics #Tech #... http://someurl,814830195320438785,814830195320438785,16946467,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T13:46:40.000Z,I wish it will go to a deserving person. How #wonderful #life #UK http://someurl,814830062713368576,814830062713368576,465174157,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:42:53.000Z,WOW...I can hardly wait for 2017.| Sounds #wonderful| Im ready... http://someurl,814829110967103488,814829110967103488,985658726,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,2016-12-30T13:35:01.000Z,"Open your Eyes, Look at the Bright Day awaiting you, forget all bad Dreams and start Afresh. Wishing you a #Wonderful #New #Year!!! http://someurl",814827130441732097,814827130441732097,1481735082,#wonderful,
en,"[{'type': 'quoted', 'id': '814823287763202048'}]",everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:24:25.000Z,Towers of San Gimignano #italy  #italia #sangimignano #tuscany #sightseeing #skyscraper #medievaltown #wonderful ... http://someurl,814824462889709568,814824462889709568,4915464412,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",,2016-12-30T13:19:45.000Z,Towers of San Gimignano #italy  #italia #sangimignano #tuscany #sightseeing #skyscraper #medievaltown #wonderful #... http://someurl,814823287763202048,814823287763202048,4504295903,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",,2016-12-30T13:19:26.000Z,Towers of San Gimignano| #italy 🇮🇹 #italia #sangimignano #tuscany #sightseeing #skyscraper #medievaltown #wonderful... http://someurl,814823210462179329,814823210462179329,4504295903,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T13:02:38.000Z,#FridayFeeling  #wonderful woofer #Buddy is hoping uve a space on ur sofa for this luffly lad @someuser  http://someurl,814818981890637824,814818981890637824,583791139,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T13:01:35.000Z,"#Shalom have a #Good, #Joyful, #Wonderful, #Beautiful, #Fruitful, #Peaceful & #Blessed Day ♫ #BlessingsofShalom ღ ツ| Today 1st day 10th month http://someurl",814818716953223168,814818716953223168,718494574923096065,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T12:59:45.000Z,One of the best #christmaspresents Ive ever received from my #wonderful #daddy #pandora #charm... http://someurl,814818254753595392,814818254753595392,97441862,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T12:58:01.000Z,"Keep warm! 😄| |  #greentea #latte #warm #wonderful #favourite @ Starbucks City Square, Jb Malaysia http://someurl",814817821809082369,814817821809082369,269688532,#wonderful,"{'place_id': '96cff30292d71c41', 'coordinates': {'type': 'Point', 'coordinates': [103.76331269, 1.46176226]}}"
en,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T12:55:59.000Z,Thank you for following us| @someuser| @someuser| @someuser| Have a #wonderful weekend and a #happy new year.,814817307147075584,814817307147075584,3170731873,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",,2016-12-30T12:33:06.000Z,She is the light of your #life. She is Mohani| LIKE and #FOLLOW us if u think your Mohani is the most #Wonderful #woman in the world| #tealove http://someurl,814811548006772737,814811548006772737,2431936201,#wonderful,{'place_id': '504e739994acf111'}
en,,everyone,homedecor.katalay.net,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T11:57:15.000Z,#Decoration #decoration http://someurl #Smitten with this #Wonderful #Wallpaper http://someurl,814802528323899392,814802528323899392,2807923811,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T11:55:32.000Z,This is #FANTASTIC! I will definitely be taking advantage of this #wonderful offer. You can use... http://someurl,814802094083469312,814802094083469312,2532782647,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T11:24:45.000Z,#wonderful #wedding Allah bless u both  http://someurl,814794347669495808,814794347669495808,2955911124,#wonderful,
en,"[{'type': 'replied_to', 'id': '814530649201770497'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",275213572,2016-12-30T11:18:52.000Z,"@someuser Good Morning #Wonderful,#Fantastic,#Sweet #Baby,#Rachel You Is #Music From My #Soul <3 <3 <3!!!",814530649201770497,814792867638087680,3993800979,#wonderful,
en,"[{'type': 'replied_to', 'id': '814533007038103553'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36286681,2016-12-30T11:16:30.000Z,"@someuser Good Morning #Elisa,,#Wonderful #Sexy #Sweet #Baby!!!",814533007038103553,814792272604786688,3993800979,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T11:10:40.000Z,>>> http://someurl <<< #Sartrouville #dating flashing #interracial nude #chaturbate curvy #wonderful #libertin http://someurl,814790803210043392,814790803210043392,776354558515748864,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",,2016-12-30T10:50:15.000Z,#Welcome aboard to all of our new #followers & #fans! Welcome aboard everyone! Have a #wonderful #Friday! #weekend #TGIF #AlternativeRock <3 http://someurl,814785665938391040,814785665938391040,68268891,#wonderful,"{'place_id': 'ef34ddaa59e2e09e', 'coordinates': {'type': 'Point', 'coordinates': [9.0145523, 50.0515022]}}"
en,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}",,2016-12-30T10:50:07.000Z,She is the light of your #life. She is Mohani| LIKE and #FOLLOW us if u think your Mohani is the most #Wonderful #woman in the world| #twitter http://someurl,814785630919999493,814785630919999493,2431936201,#wonderful,{'place_id': '74effb34539b2d64'}
en,"[{'type': 'quoted', 'id': '814784420024643584'}]",everyone,IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-30T10:49:17.000Z,"Crete senesi, We LOVE Tuscany #wonderful #tuscany #siena #italy http://someurl http://someurl",814785424912711680,814785424912711680,4915464412,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",,2016-12-30T10:45:18.000Z,"Crete senesi, We LOVE Tuscany #wonderful #tuscany #siena #italy http://someurl",814784420024643584,814784420024643584,4504295903,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T10:44:36.000Z,>>> http://someurl <<< #Cannes #onlinedating cunt #porno fuck #sexchat flashing #wonderful #foutre http://someurl,814784242928545792,814784242928545792,776320895208001536,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800864275,2016-12-30T10:41:47.000Z,@someuser May you have a #great #year and a #wonderful #time #ahead. ! #Wishing you a very #Happy #NewYear!! http://someurl http://someurl,814783535357652992,814783535357652992,771675492911030276,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T10:35:57.000Z,#Love is #wonderful #feeling #ever. #Everyone goes #through this #feeling and #make a #relationship with their #desired #one @someuser http://someurl,814782067825250304,814782067825250304,2814241062,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T10:33:00.000Z,#wonderful #shooting with #fantastic #Sparkley #London #Portrait #photography | #atmosphere... http://someurl,814781325261606912,814781325261606912,126900810,#wonderful,"{'place_id': '457b4814b4240d87', 'coordinates': {'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}}"
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-30T10:31:07.000Z,I still have the best friends a gal can have #wonderful,814780852529790976,814780852529790976,53804854,#wonderful,{'place_id': '3b77caf94bfc81fe'}
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-30T10:20:16.000Z,>>> http://someurl <<< #Évry #erotic deepthroat #blowjob fisting #cumslut teen #wonderful #amour http://someurl,814778122407178240,814778122407178240,776389216540430336,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150052253,2016-12-30T10:19:15.000Z,@someuser - Moment of TRU #laninaking #lofpre #lofpreent #blaquerose #iam #fabulous #wonderful... http://someurl,814777865304768514,814777865304768514,150052253,#wonderful,
