public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:56:01.000Z,814137838589579269,Need Temporary Restroom Facilities for #Construction Workers? We have the solution! #PortableRestroomRentals #Great http://someurl http://someurl,everyone,814137838589579269,HubSpot,310490486,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:55:05.000Z,814137602391633922,handicap porn video #great sex positions pictures http://someurl,everyone,814137602391633922,Twitter Web Client,711735403,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:54:33.000Z,814137468953956352,"http://someurl | #Potatoes are nbot just #great as french fries, but have many get #skin and... http://someurl",everyone,814137468953956352,Facebook,4558148969,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:47:43.000Z,814135751080341506,mei yu porn star #great sex positions pictures http://someurl,everyone,814135751080341506,Twitter Web Client,48164064,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:47:43.000Z,814135750459584513,#great pussy pics youtube indiansexygirlsporn http://someurl,everyone,814135750459584513,Twitter Web Client,365023838,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:47:43.000Z,814135749138350080,jessica alba naked fake #great anal sex videos http://someurl,everyone,814135749138350080,Twitter Web Client,1144930182,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:47:11.000Z,814135615667240960,playing pretend with arwyn and she named me celiacs #great,everyone,814135615667240960,Twitter for iPhone,25390406,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:46:25.000Z,814135424058871814,phone sex mature women #great asian pussy http://someurl,everyone,814135424058871814,Twitter Web Client,47796057,en,#great,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T15:45:37.000Z,814135221696299010,#Great escape of European #pinksocks from @someuser completed @someuser @someuser @someuser http://someurl,everyone,814135221696299010,Twitter for iPhone,2171920025,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:41:52.000Z,814134279747813376,big boob hentai sex #great movie sex scenes http://someurl,everyone,814134279747813376,Twitter Web Client,346310522,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T15:36:48.000Z,814133004331347968,Had a great catch up with my buddy @someuser over tea this afternoon. Life is awesome! | #great... http://someurl,everyone,814133004331347968,Instagram,89113549,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:34:58.000Z,814132542660104193,#great blowjobs naked female bodybuilders videos http://someurl,everyone,814132542660104193,Twitter Web Client,2552860542,en,#great,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-28T15:32:16.000Z,814131861307949061,Boy @someuser you gone be great nigga we was all in a car listening to a song we never heard and then you came on it everybody just 🤐 #GREAT,everyone,814131861307949061,Twitter for iPhone,3340059969,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:30:28.000Z,814131411447910400,Bet $20 at Betfair and get a whopping $60 in free bets! #great http://someurl http://someurl,everyone,814131411447910400,__Racing_Bets__,797088267220951040,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:28:58.000Z,814131031762726912,Texas Hold Em Poker Rules- A Great Overview Of The Rules http://someurl #pokerrules #great #hold #overview,everyone,814131031762726912,Google,3354724219,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:28:30.000Z,814130915693776896,#great dane porn showgirls swimming pool sex scene 1995 http://someurl,everyone,814130915693776896,Twitter Web Client,331810897,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:26:20.000Z,814130370820141056,#great blowjob vids pakistani girls drunk http://someurl,everyone,814130370820141056,Twitter Web Client,513410530,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:26:11.000Z,814130332567998464,orgasm teen porn #great sex positions for her http://someurl,everyone,814130332567998464,Twitter Web Client,266412352,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:24:59.000Z,814130028887810048,#great sex positions for her zero suit samus porn pics http://someurl,everyone,814130028887810048,Twitter Web Client,462531523,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:23:40.000Z,814129698385068036,"Those of us who remember, too, a finer music must try now to play it, & encourage others, if we can, to sing along Zadie Smith #great http://someurl",everyone,814129698385068036,Twitter for iPhone,125399010,en,#great,,"[{'type': 'quoted', 'id': '807262140063170560'}]",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T15:22:59.000Z,814129526972317697,#news #startups #femmes #great Aids for 7 new projects 😊#2017 ds ma Fondation @someuser + @someuser #normandy #whosnext? #joinus 🚀🚀,everyone,814129526972317697,Twitter for iPhone,3650277255,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:22:34.000Z,814129421011525632,history of sex documentary #great porn collection http://someurl,everyone,814129421011525632,Twitter Web Client,279219021,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:22:33.000Z,814129418532687872,"Sometimes you have to do, what you have to do. Do the right thing. Make it a #Great day people❗... http://someurl",everyone,814129418532687872,Instagram,37237933,en,#great,"{'coordinates': {'type': 'Point', 'coordinates': [-82.4646, 27.9709]}, 'place_id': 'dc62519fda13b4ec'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:20:32.000Z,814128908736073728,pink anal sex #great grannies and teensxx http://someurl,everyone,814128908736073728,Twitter Web Client,741365829829287936,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:20:09.000Z,814128813420478464,Hollywood #great Macaulay Culkin #has posted a annoyed message to #Buddha onto a filthy statue.,everyone,814128813420478464,NewsNoys,859966680,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:15:57.000Z,814127756619419648,One of my very #favorite #quotes! #WednesdayWisdom from #JonGordon Have a #great day everyone... http://someurl,everyone,814127756619419648,Instagram,26316351,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T15:12:53.000Z,814126983969964038,A fresh pair of contact lenses feels like pizza tastes... #Great,everyone,814126983969964038,Twitter for iPhone,844458613,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T15:09:53.000Z,814126228915552257,Obama #great traitor in Chief #make America Great Again,everyone,814126228915552257,Twitter for iPhone,540429771,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T15:09:11.000Z,814126054864457728,@someuser @someuser I HATE U LIKE I LOVE U... I HATE U LIKE I LOVE U LOVE U LOVE U....#GREAT #BONDING...😊😊😊😊,everyone,812026686480879617,Twitter for Android,813601034132160512,en,#great,,"[{'type': 'replied_to', 'id': '812068307528515584'}]",88856792
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:05:26.000Z,814125108629569536,#great nude scenes milf stockings anal http://someurl,everyone,814125108629569536,Twitter Web Client,2587281511,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:05:04.000Z,814125018275807233,#great fucking tits cowgirl lesbians http://someurl,everyone,814125018275807233,Twitter Web Client,767695746,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T15:01:50.000Z,814124204060774400,#GREat #Apartments in #PeoriaIL for professional adults! #PetFriendly too! http://someurl,everyone,814124204060774400,Facebook,51589490,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:58:30.000Z,814123363631304704,Bruing the bright lights to your living room with £100 free at Boylesports Vegas #great http://someurl http://someurl,everyone,814123363631304704,bets_an_babes,797826817193377796,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:57:57.000Z,814123225894555649,#great sex clips sex positions in a hot tub http://someurl,everyone,814123225894555649,Twitter Web Client,37834792,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:57:55.000Z,814123217812131840,her first lesbian sex sasha #great sex after 40 http://someurl,everyone,814123217812131840,Twitter Web Client,2740294704,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:56:34.000Z,814122880329977856,animagirlsex #great sex clips http://someurl,everyone,814122880329977856,Twitter Web Client,446651360,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T14:53:09.000Z,814122017817399296,"#Genesis 12:2 I will make you a #great #nation,I will #blessyou,I will make your #name great,you will become a #blessing",everyone,814122017817399296,Twitter for iPhone,2426387084,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:53:03.000Z,814121993574486016,A Great Opportunity http://someurl #great #opportunity http://someurl,everyone,814121993574486016,Scholars.io,56995406,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:51:16.000Z,814121543320109056,#great sex positions to get pregnant ping pong girl thai http://someurl,everyone,814121543320109056,Twitter Web Client,335256093,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:47:31.000Z,814120602546139136,#great body nude sybian youporn http://someurl,everyone,814120602546139136,Twitter Web Client,600825282,en,#great,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T14:44:22.000Z,814119808987906049,#Great but it should not be just for social Media... I appreciate your gesture 👏👏 http://someurl,everyone,814119808987906049,Twitter Web Client,2411153221,en,#great,,"[{'type': 'quoted', 'id': '814119120102780928'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:43:07.000Z,814119494851424256,Good Morning 💙💙| #pic #frases #buenavibra #sonrie #instapic #actitud #great #sylar #likes #love... http://someurl,everyone,814119494851424256,Instagram,47413977,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:42:21.000Z,814119298755166208,What did otto rasch do in the great war? #rasch #great  http://someurl,everyone,814119298755166208,looking for an answer?,2985383571,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:41:09.000Z,814118997000003584,Hey hey hey 2016 was #great & 2017 will be the #year where people will be united & care for the next one. United... http://someurl,everyone,814118997000003584,Facebook,4358370260,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:39:07.000Z,814118484841902080,zingbails @someuser @someuser @someuser #zings #flashing #stumps and #bails a #great... http://someurl,everyone,814118484841902080,Instagram,194100721,en,#great,"{'coordinates': {'type': 'Point', 'coordinates': [0.06756, 51.4182599]}, 'place_id': '135989ad972a5d9d'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T14:38:53.000Z,814118428600573952,@someuser #proud 55 and 58 @someuser owner! @someuser #great #picture ! @someuser @someuser @someuser @someuser #chicagosown,everyone,814118428600573952,Twitter for iPhone,104829012,en,#great,{'place_id': '1d9a5370a355ab0c'},,23400164
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T14:37:27.000Z,814118067315888129,#NoFilter needed!! We found our inner artist @someuser 😋🎨 #sisternight #inner #artist #found #paintnite Thx Daniella #great #teacher http://someurl,everyone,814118067315888129,Twitter for iPhone,1427794266,en,#great,{'place_id': '7d2673c3623fe492'},,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T14:37:21.000Z,814118043773259776,A nice gathering of friends except the wife left out there will be no boys so Im now out numbered 8 girls to 1 boy....(me)!! #great #bored,everyone,814118043773259776,Twitter for Android,1013412762,en,#great,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T14:37:15.000Z,814118015990112256,"Everyone needs to read this book. Some great, readable, compelling and incisive essays #amreading #great book http://someurl",everyone,814118015990112256,iOS,1668064039,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:32:32.000Z,814116831703273472,"#Now HIRING AZ Company Driver in Mississauga, #Great pay, Apply today -> #job #hiring http://someurl",everyone,814116831703273472,Canada Jobs Careers,266185092,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:31:25.000Z,814116549602775040,tasmanian pussy #great sex after 40 http://someurl,everyone,814116549602775040,Twitter Web Client,522909996,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:30:44.000Z,814116378525466624,#great blowjobs hot girls sucking and fucking http://someurl,everyone,814116378525466624,Twitter Web Client,306409193,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:30:12.000Z,814116242160230401,tequila boys and girls porno #great danes fucking http://someurl,everyone,814116242160230401,Twitter Web Client,281020096,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:28:52.000Z,814115908259975168,"#Great is pure love no #doubt| #Fate may try to create a #bout| If #climate isnt cordial, never #shout| #State not words, but silently go #out",everyone,814115908259975168,Twitter Web Client,209622844,en,#great,{'place_id': '4ad0fa6d89777d40'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:25:40.000Z,814115101875834880,#great sex talk photo sex pudenda http://someurl,everyone,814115101875834880,Twitter Web Client,348229875,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:24:04.000Z,814114701265223681,"God thank you for your mercy and Grace.... waking us up today, another chance to be #Great",everyone,814114701265223681,Twitter for iPhone,796378109788491778,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:23:26.000Z,814114538907901952,#great sex talk lesbian sex vidioes http://someurl,everyone,814114538907901952,Twitter Web Client,47529179,cy,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:15:18.000Z,814112491538153473,#great dane fucks girl only 18 hairy asian sex http://someurl,everyone,814112491538153473,Twitter Web Client,537486926,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:14:33.000Z,814112306086825984,You #awake?  Breathing?         Its already a #great day!| | Just a little something to keep in... http://someurl,everyone,814112306086825984,Instagram,949021566,en,#great,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:12:50.000Z,814111872324632576,#Get #up and #give #back; you will #feel #great when you #decide to #look back. $NVDA $SHPG $AMZN $TSLA $GOOGL $CYCC $XLNX $LIVE $BAS $FCX,everyone,814111872324632576,Twitter for iPhone,2365945074,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:12:15.000Z,814111725943455745,site x4sexnu spank girls #great black porn http://someurl,everyone,814111725943455745,Twitter Web Client,120088833,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:12:01.000Z,814111667160313856,"If you cannot do #great things, do small things in a great way. -Napoleon Hill http://someurl",everyone,814111667160313856,CiteBright,122170454,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:11:51.000Z,814111623988334594,naked italian male #great tits porn http://someurl,everyone,814111623988334594,Twitter Web Client,585986605,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:10:37.000Z,814111313303638016,Donald Trump Set to Trademark the Word Great - http://someurl #Trump #Great http://someurl,everyone,814111313303638016,ImmediateSafety,4019296223,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:09:19.000Z,814110986680602624,#Everyday should be a day of #thanks giving for all the gifts which we receive as indirect gift from the #Great #Giver..,everyone,814110986680602624,Twitter for Windows Phone,2930125442,en,#great,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T14:08:48.000Z,814110859182084096,2 legendary People..😍😘 Both R #Great ❤👍 #arjunkapoor #msdhoni @someuser @someuser http://someurl,everyone,814110859182084096,Twitter for Android,4097182692,en,#great,,,
"{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T14:05:13.000Z,814109955347324930,Phoenix Voyage is doing #great things around the world. #Learn more about our programs in #India! http://someurl http://someurl,everyone,814109955347324930,Crowdfire Inc.,752118318555860992,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:59:31.000Z,814108522967420928,#great black porn hardcore strap on sex http://someurl,everyone,814108522967420928,Twitter Web Client,500585291,en,#great,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:59:20.000Z,814108474183450625,He also could RETURN to his ADOPTIVE DAD in #Jakarta & who CHANGED #Barrys #surname to #Soetoro @someuser @someuser #Great Idea!,everyone,814088449254944768,Twitter for iPad,446831156,en,#great,,"[{'type': 'replied_to', 'id': '814088449254944768'}]",781153124752953344
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:59:13.000Z,814108447285317632,#great sex woman pussy friend http://someurl,everyone,814108447285317632,Twitter Web Client,4915158397,en,#great,,,
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2016-12-28T13:54:39.000Z,814107295214948353,Be aware of your surroundings. #ME #great #successful #grateful #happy #positive http://someurl,everyone,814107295214948353,Twitter for iPhone,35470657,en,#great,{'place_id': '0045823230526fd9'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:51:50.000Z,814106586398552064,Get £10 completely free + up to �175 bonus at Betvictor Games #great http://someurl http://someurl,everyone,814106586398552064,_footy_bets__,797129306879258625,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:51:29.000Z,814106499102425089,@someuser lowest price for MRI and ultrasounds #great service #healthcare,everyone,814106499102425089,Twitter for iPhone,3165230391,en,#great,,,3269513144
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:51:21.000Z,814106464188928000,#Great #Morning | #ThankGODitsWednesday | | #Today I thank #GOD for the rest and now I am ready to... http://someurl,everyone,814106464188928000,Instagram,39247739,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:48:15.000Z,814105684606328836,#great fucking tits free teen mms fuck muvi http://someurl,everyone,814105684606328836,Twitter Web Client,76068519,et,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:47:14.000Z,814105431026999296,#winter #solstice #painting #lastnight @someuser #orlando ! We had a #great #nightout... http://someurl,everyone,814105431026999296,Instagram,3294347014,en,#great,,,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2016-12-28T13:44:11.000Z,814104664085909504,#Watch #great #videos from 5th January 2017:#Networking #skills | #Subscribe #today : http://someurl|       http://someurl,everyone,814104664085909504,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T13:43:38.000Z,814104524205867008,#Watch #great #videos from 5th January 2017:#Negotiation #skills | #Subscribe #today :http://someurl| http://someurl,everyone,814104524205867008,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:38:37.000Z,814103260479062016,bay watch nude teen photo #great sex woman http://someurl,everyone,814103260479062016,Twitter Web Client,1835798156,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:34:03.000Z,814102114322550784,The will be one of the most beautiful hotels and design structures in the world.The Katara Hotel #great #architecture #Construction http://someurl,everyone,814102114322550784,Twitter Web Client,2308544244,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:32:18.000Z,814101671034884096,#great sex how to sex videos with mother http://someurl,everyone,814101671034884096,Twitter Web Client,619655998,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:32:01.000Z,814101601858232320,"Now Hiring #310T #Licensed #Mechanic in #Mississauga, #Brampton ##Toronto, #Great pay, excellent benefi #job #hiring http://someurl",everyone,814101601858232320,Canada Jobs Careers,266185092,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:31:11.000Z,814101389215461381,mandingo blowjob #great anal fucking http://someurl,everyone,814101389215461381,Twitter Web Client,159685387,en,#great,,,
"{'retweet_count': 3, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",2016-12-28T13:30:58.000Z,814101336954433537,#Busy day for me but lets make it a #Great day also. http://someurl,everyone,814101336954433537,Twitter for Android,831667579,en,#great,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T13:28:57.000Z,814100829057617920,@someuser @someuser #UN #Great Job✌️🇵🇭Bato: 70% of PNP target in war on drugs accomplished http://someurl via @someuser,everyone,814100829057617920,Twitter Web Client,2280064627,en,#great,,,2811559122
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T13:28:39.000Z,814100751547068417,"Your either going for #Great or your going for average, theres no in-between! ~COC SVP Sr. James Adlam @someuser",everyone,814100751547068417,Twitter for iPhone,14400534,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:26:19.000Z,814100166621982724,#great danes fucking milk inside pussy http://someurl,everyone,814100166621982724,Twitter Web Client,2774225395,en,#great,,,
"{'retweet_count': 7, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",2016-12-28T13:24:02.000Z,814099590840360960,India❤| #ThePhotoHour #photography #landscapephotography #travelblogger #500pxrtg #wanderlustwednesday #nature #India #love #Travelers #great http://someurl,everyone,814099590840360960,Twitter for Android,804693130880483328,pt,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:22:08.000Z,814099111318274050,#great sex positions pictures nude legs tits http://someurl,everyone,814099111318274050,Twitter Web Client,3379113723,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:22:06.000Z,814099104464781312,@someuser train journe## thrilling##great pic http://someurl,everyone,814099104464781312,Twitter for Android,597443469,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:21:53.000Z,814099052216336384,Malaysia x Peace x Harmony | .| .| .| .| #malaysia #revival #revival.brand #wonderful #awesome #great... http://someurl,everyone,814099052216336384,Instagram,403181237,en,#great,"{'coordinates': {'type': 'Point', 'coordinates': [103.12220362, 3.7226559]}, 'place_id': '8a27d27ff0b22170'}",,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T13:21:40.000Z,814098995324678145,Uploading #great #videos from 5th Jan. 2017:#Presentation #skills Subscribe:http://someurl| http://someurl ( #Facebook ),everyone,814098995324678145,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:21:34.000Z,814098969139806209,sexual fucking moments with boys and girls #great sex after 40 http://someurl,everyone,814098969139806209,Twitter Web Client,766056474,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:20:42.000Z,814098751614750722,knee socks sex #great anal fucking http://someurl,everyone,814098751614750722,Twitter Web Client,21190969,en,#great,,,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T13:20:29.000Z,814098696681836545,Uploading #great videos from 5th Jan. 2017:#Interpersonal #skill| Subscribe:http://someurl| http://someurl ( #Facebook ),everyone,814098696681836545,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-28T13:18:33.000Z,814098212957003776,Uploading #great #videos from 5th January 2017: #Teamwork #skill Subscribe:http://someurl| http://someurl ( #Facebook ),everyone,814098212957003776,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:17:29.000Z,814097944467177472,They Good But Im #GREAT http://someurl,everyone,814097944467177472,Facebook,128433189,en,#great,,,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2016-12-28T13:17:25.000Z,814097924246208516,Uploading #great #videos from 5th Jan. 2017 : #Communication #Skills Subscribe:http://someurl| http://someurl (#Facebook),everyone,814097924246208516,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:16:46.000Z,814097762002358272,women in porn movies #great danes fucking http://someurl,everyone,814097762002358272,Twitter Web Client,725765314579935232,en,#great,,,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2016-12-28T13:15:44.000Z,814097502232154112,Uploading #great #videos from 5th January 2017 : #Perceptiveness Subscribe:http://someurl| http://someurl ( #Facebook ),everyone,814097502232154112,Twitter Web Client,157772680,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T13:14:13.000Z,814097123054669824,Its a #miracle!! My #cab #driver is not on the phone!! Its going to be a #great day!,everyone,814097123054669824,Twitter for iPhone,3127628843,en,#great,,,
