created_at,source,public_metrics,geo,text,conversation_id,author_id,id,reply_settings,lang,search_query,referenced_tweets,in_reply_to_user_id
2016-12-27T22:00:06.000Z,Crowdfire Inc.,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",,"For #Christmas, I got @someuser Im so excited to try it out! But after #TalesofZestiria. #excited! http://someurl",813867074221117440,62430187,813867074221117440,everyone,en,#excited,,
2016-12-27T21:59:40.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",{'place_id': '54efd26ea94fec9d'},@someuser @someuser My daughters face when she opened her present 👠👠 Tickets for January ☺☺ #TheRedShoes #excited http://someurl,813866359289446400,1341611276,813866966842740736,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813866359289446400'}]",17441447
2016-12-27T21:59:37.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Had a six hour journey today from the North to the South but I must stay awake for #InsideNo9 👍👍👍 !!! #excited,813866955803426816,352623312,813866955803426816,everyone,en,#excited,,
2016-12-27T21:59:22.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Needing some extra mojo in my workday today so its excite oil to the rescue.  #excited #w... http://someurl http://someurl,813866892125474816,96203823,813866892125474816,everyone,en,#excited,,
2016-12-27T21:48:37.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,@someuser Slovenia beautiful! What a great venue. Lake Bled very pretty nearby. When is it? Will there be any snow left? #excited,813758880958316544,1387812734,813864186698760192,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813758880958316544'}]",727222003015540737
2016-12-27T21:48:25.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,@someuser @someuser @someuser dont forget #excited #longtimecoming,813705541180682240,173930779,813864135318446080,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813705541180682240'}]",90962704
2016-12-27T21:46:08.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,They finally came😏🙃 #21pilots #emotionalroadshow #excited #yes #cantwait http://someurl,813863561537736704,211510369,813863561537736704,everyone,en,#excited,,
2016-12-27T21:45:02.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,one week today im at the @someuser living out a bucket list entry!  #excited,813863282847182856,288782188,813863282847182856,everyone,en,#excited,,
2016-12-27T21:43:02.000Z,Ultimate Escape App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Lets play exit games!! http://someurl #adventure #braingame #gameplayer #liveescapegame #game #excited #IT http://someurl,813862782554767360,753528436879130624,813862782554767360,everyone,en,#excited,,
2016-12-27T21:40:05.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Uh oh Im scared!!! #fun #excited #gamer #residentevilps4 #scary #gun #zombies 🙈🙈🙈🙈🙈💀💀💀💀💀💀 http://someurl,813862039042916354,21806502,813862039042916354,everyone,en,#excited,,
2016-12-27T21:39:43.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,We have 15 weeks left until we meet my little man 👶🏻💙👣 #excited #nervous,813861948043493376,855045878,813861948043493376,everyone,en,#excited,,
2016-12-27T21:37:29.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,Just won @someuser final Soxmas giveaway AND they now follow me. Im not sure which one is cooler!! #excited #WhiteSox #mlb,813861383695724544,339778435,813861383695724544,everyone,en,#excited,,
2016-12-27T21:35:28.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Christmas excitement! Love their expressions. ❤#excited #cute http://someurl,813860877283823617,279780753,813860877283823617,everyone,en,#excited,,
2016-12-27T21:25:24.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Best Xmas pressie EVER!!!! Going to see @someuser in June #excited http://someurl,813858344247197696,189301404,813858344247197696,everyone,en,#excited,,
2016-12-27T21:22:14.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,1 MORE SLEEP!!!!! #holiday #QLD #excited #cantwait,813857545022357504,162684366,813857545022357504,everyone,en,#excited,,
2016-12-27T21:07:22.000Z,Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Playing with Pocket API to get statistics, its quite cool to learn your reading habits. #Excited",813853804579930113,320678681,813853804579930113,everyone,en,#excited,,
2016-12-27T21:05:29.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,I love this site!  Placed my first order. #excited #skincare #selfcare http://someurl,813853330543808512,1884606414,813853330543808512,everyone,en,#excited,,
2016-12-27T21:01:54.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"#ripgeorgemichael, having a party with my grans friends next week, I will surely play your pure tunes and play scrabble with them #excited",813852428567199744,3053901066,813852428567199744,everyone,en,#excited,,
2016-12-27T20:55:02.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Currently watching downtown abbey ironing my church clothes for news years eve mass #excited,813850703097634816,3053901066,813850703097634816,everyone,en,#excited,,
2016-12-27T20:52:11.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",{'place_id': '4f672cd7242154dc'},Lets do another #poll #newyears #excited #yes #no,813849984462422016,394454901,813849984462422016,everyone,en,#excited,,
2016-12-27T20:51:59.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#finalcountdown #2017 #mdgpaa #excited @ MDG Performing Arts Academy http://someurl,813849932188684288,619943515,813849932188684288,everyone,en,#excited,,
2016-12-27T20:47:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '66ebca38425fccac'},Im coming OUT OUT to see you in May @someuser #xmaspresent #excited,813848876075589632,574508945,813848876075589632,everyone,en,#excited,,
2016-12-27T20:47:13.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Why is it that #fireworks still thrill us as adults as it did when we were children? 🎆✨🎆#countdown2017 #party #nye #excited #cocktails http://someurl,813848734547087362,3236503597,813848734547087362,everyone,en,#excited,,
2016-12-27T20:44:30.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Ready to watch SING #excited #bondingwithmynephew,813848052301762562,519868130,813848052301762562,everyone,en,#excited,,
2016-12-27T20:43:10.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,The gang is so #EXCITED. They just learned theres a #ZYDECO #DANCE tonight at the chalet.| | **Zydeco Dance [Please RETWEET] <== http://someurl,813847716132507648,14233007,813847716132507648,everyone,en,#excited,,
2016-12-27T20:43:00.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,@someuser @someuser @someuser VIP passes for walker stalker con in Portland in June! Its a fan fest to meet cast #Excited,813540014185267200,2971000389,813847673228836864,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813552897053093888'}]",85467764
2016-12-27T20:41:08.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Its amazing inventions like solar glass that have us getting #excited for #CES2017 next week! http://someurl,813847205182214144,1161237086,813847205182214144,everyone,en,#excited,"[{'type': 'quoted', 'id': '813394045988962305'}]",
2016-12-27T20:36:15.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So #excited to start #reading one of my #Christmas presents😊😊#lol http://someurl,813845975269773313,3124084071,813845975269773313,everyone,en,#excited,,
2016-12-27T20:33:57.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Finally being able to see my bestfriend! :) Havent seen her since summer vacation. #excited #somethingtolookforwardtoo,813845394857885696,94892864,813845394857885696,everyone,en,#excited,,
2016-12-27T20:29:29.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,Finally found Dream a Little Dream in my key! #excited http://someurl,813844273099665409,712299914282147841,813844273099665409,everyone,en,#excited,,
2016-12-27T20:24:59.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,We just had Senator Erica Smith Ingram on BJS radio today for a Timeout for a Testimony! #excited,813843139748302848,811559890330259457,813843139748302848,everyone,en,#excited,,
2016-12-27T20:24:11.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,I finally got a product from @someuser collection made by @someuser ! Im so excited to try champagne pop and hyacinth!! #excited http://someurl,813842939659112450,697896706709413889,813842939659112450,everyone,en,#excited,,
2016-12-27T20:21:31.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,Now Christmas is over I can get excited about planning my trip home ❤🎉 #3weeks #nightoutplans #friendscatchups #excited,813842265366003712,454910794,813842265366003712,everyone,en,#excited,,
2016-12-27T20:20:33.000Z,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,So #excited to have completed Medical Terminology II: A Focus on Human Disease from @someuser #celebrate,813842023136563200,731592764,813842023136563200,everyone,en,#excited,,
2016-12-27T20:18:28.000Z,Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",,Hey yall! Heres a teaser tweet: #newmusic2017 #RRC #happynewyear2017 #2017 #music #rock #vancouver #Excited,813841498387009536,239264158,813841498387009536,everyone,en,#excited,,
2016-12-27T20:16:05.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Lying on the the sofa watching @someuser @someuser  @someuser ... cant wait for #2017 #Wonderland #Excited & #Emoshe ♡♡♡,813840900812054530,20233294,813840900812054530,everyone,en,#excited,,
2016-12-27T20:13:55.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,foreplay sex stories #excited naked girls http://someurl,813840353166061568,47796057,813840353166061568,everyone,en,#excited,,
2016-12-27T20:12:50.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Just told my husband were going to @someuser next week! #excited #cantwait #snow #spa #iceland,813840080804737025,797569984847380480,813840080804737025,everyone,en,#excited,,
2016-12-27T20:08:03.000Z,GetBoocs Tweeter,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Woohoo! Ritika Verma JUST joined the #booksharing family. Check em out http://someurl #sharebooks #excited,813838876787769344,731052530579308548,813838876787769344,everyone,en,#excited,,
2016-12-27T20:05:39.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"I know Ive been silent lately. Been busy working, researching and building so I can start 2017 off right! #excited #newyear2017 #designlife",813838272350875648,20478491,813838272350875648,everyone,en,#excited,,
2016-12-27T20:04:09.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Ball bouncers!!| You can have it where ever u want....#islandwide| | #celebrate #fun #excited #life... http://someurl,813837897598005248,713083063681437696,813837897598005248,everyone,en,#excited,,
2016-12-27T20:01:18.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,@someuser Hahahahaha nice. I might be getting Final Fantasy XV man #Excited,813832327461638145,783822455433330688,813837179315056642,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813836881007755264'}]",123243159
2016-12-27T20:00:23.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#Excited for my shipment to come in so I can design some hats today.,813836949257670656,390861148,813836949257670656,everyone,en,#excited,,
2016-12-27T20:00:16.000Z,SocialFlow,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Quick ... RUN! #Run #Escape #GetOut #Kids #MumLife #DadLife #Parenthood #Motherhood #Shhh #SleepingKids #BeQuiet #Excited #NapTime #Sleep http://someurl,813836916919504896,46265444,813836916919504896,everyone,en,#excited,,
2016-12-27T20:00:05.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Im so #excited matching Pjs for the babies!!! Three Kings Days gonna be awesome!!!,813836872871014400,69749906,813836872871014400,everyone,en,#excited,,
2016-12-27T19:56:45.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Visiting my brother-in-law at work today! #firefighter #vacation #excited http://someurl,813836034421194752,32673575,813836034421194752,everyone,en,#excited,,
2016-12-27T19:55:01.000Z,Crowdfire Inc.,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,ONLY 12 MONTHS TILL CHRISTMAS!!!🎄 #FESTIVE #EXCITED,813835597613768704,51847842,813835597613768704,everyone,en,#excited,,
2016-12-27T19:50:07.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,News is awful today. But I did buy a book I have been wanting to get for a long time. ❤ #excited @someuser http://someurl,813834363074818056,1046944561,813834363074818056,everyone,en,#excited,,
2016-12-27T19:48:08.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,Got so excited about our first holiday we booked a second! 😄 @someuser #Tenerife #Santorini #holidays #travel #BringOn2017 #excited http://someurl,813833867073388544,2506289158,813833867073388544,everyone,en,#excited,,
2016-12-27T19:46:15.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"Got my demos in my email today! Thanks @someuser Now, to really hit the ground running with #voiceover. #volife #excited #creativecareer",813833389862166534,64175608,813833389862166534,everyone,en,#excited,,
2016-12-27T19:46:11.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,Just got my #CES2017 #ExecutiveClub package #excited @someuser #freebie #digitalhealth #keynote #bestgiftever #healthIT #consumerhealth http://someurl,813833375781883906,43247239,813833375781883906,everyone,en,#excited,,
2016-12-27T19:45:47.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,"2 more sleeps til im off on me holidays to London for a week!, seeing in the New Year at the fireworks, and seeing loads of shows #excited",813833275320008705,22245527,813833275320008705,everyone,en,#excited,,
2016-12-27T19:44:00.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Looking forward to a great night of action tonight at the darts 😬@someuser @someuser #excited #darts,813832823840866306,251219275,813832823840866306,everyone,en,#excited,,
2016-12-27T19:42:39.000Z,OS X,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Looking forward to finishing scheduling for 2017. Its going to be a very unusual year. #excited,813832487654879232,102599143,813832487654879232,everyone,en,#excited,,
2016-12-27T19:40:18.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,Having a @someuser day!!!! Listening to them on #repeat!!! SO #EXCITED to see them FINALLY in #concert next summer!!!!! @someuser #EPIC,813831895100379136,343755388,813831895100379136,everyone,en,#excited,,
2016-12-27T19:32:43.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Luxury delights proud to say we are now officially open #excited,813829985848983552,805789319323652096,813829985848983552,everyone,en,#excited,,
2016-12-27T19:31:24.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Whoooo hooo 1mth today till my new car is delivered #excited,813829655644016641,29042454,813829655644016641,everyone,en,#excited,,
2016-12-27T19:31:02.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,"My body isnt ready. @someuser 😍🙌🏻Thanks for the free movie, #TMobileTuesdays #tmobile #lalaland #excited @someuser @someuser http://someurl",813829561796345861,1639577953,813829561796345861,everyone,en,#excited,,
2016-12-27T19:30:54.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,"@someuser Alright, Im in.  January 11th is my first fix.  #excited",813813962265477120,24096463,813829530343374848,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813818099052912640'}]",24228154
2016-12-27T19:28:58.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '3dc7b71f520e2d15'},"Whos gonna be our 10,000th view on our music video? #excited",813829042705223680,3143762087,813829042705223680,everyone,en,#excited,,
2016-12-27T19:28:25.000Z,Hootsuite,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",,OMG I was just offered the opportunity to go to the UK for 3+ months! Should I do it?! #excited #unexpected #speechless,813828903856984064,42713907,813828903856984064,everyone,en,#excited,,
2016-12-27T19:26:36.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So excited to drop my new piece of music with a clip! Next week!💕| #skateboard #skateboarding #music #art #graffiti #skating #excited #follo http://someurl,813828446216404992,2270835954,813828446216404992,everyone,en,#excited,,
2016-12-27T19:24:35.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Today is for the live recording at the nest of Earbender. EP will come out on 2017| | #excited #farplanecavite #earbender http://someurl,813827939322073088,978788748,813827939322073088,everyone,en,#excited,,
2016-12-27T19:22:39.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So #excited for @someuser #RedShoes @someuser w/@someuser #theatre #dance http://someurl,813827454527766528,544613016,813827454527766528,everyone,en,#excited,,
2016-12-27T19:22:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So #excited to have completed Microsoft Excel 2013 I from @someuser #celebrate,813827389256069120,160465964,813827389256069120,everyone,en,#excited,,
2016-12-27T19:21:00.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Amost there Canarias! #Excited,813827036783538176,71617940,813827036783538176,everyone,en,#excited,,
2016-12-27T19:18:38.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,Heading to Silver Dollar City!!!! #excited #SilverDollarCity,813826442328993793,813823082678910980,813826442328993793,everyone,en,#excited,,
2016-12-27T19:16:52.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Reds & Blues both won, always the best results pre dash! #pedderdash #1sleep #excited 🍻",813825996067512320,1042492182,813825996067512320,everyone,en,#excited,,
2016-12-27T19:15:19.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So #excited to have completed Grant Writing I from @someuser #celebrate,813825607377293312,1001530008,813825607377293312,everyone,en,#excited,,
2016-12-27T19:10:10.000Z,Twitter for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Final edit done! Off to the publishers in January :). #newbook #poetry #edited #excited #poet http://someurl,813824312566304768,3093364127,813824312566304768,everyone,en,#excited,,
2016-12-27T19:06:34.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,@someuser @someuser #FalseAlarm. These are #lame #tips! 😂 I was almost #excited... #ThisIsWhyImAPessimist,813814190062370816,3820169426,813823404331716609,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813814190062370816'}]",3820169426
2016-12-27T19:06:04.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Going to go see the new Star Wars movie tonight!! #excited,813823279135883265,438024965,813823279135883265,everyone,en,#excited,,
2016-12-27T19:04:41.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Checked our subscriber count! We are growing! 325 to 381 overnight! #excited #subscribe #ThankYou http://someurl @someuser,813822932443168768,250649619,813822932443168768,everyone,en,#excited,,
2016-12-27T19:03:40.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"3 day week, dont mind if I do #excited",813822673088348161,186711051,813822673088348161,everyone,en,#excited,,
2016-12-27T19:00:58.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,@someuser Ill ping you the dates pal... #excited #wakeytillyoudie,813682068727197696,229945760,813821996815568896,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813821784957091840'}]",386234965
2016-12-27T18:59:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Settling in for @someuser! #excited #highlightoftheyear,813821698948665344,55676283,813821698948665344,everyone,en,#excited,,
2016-12-27T18:57:09.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.40966089, 51.21519054]}, 'place_id': '2a8a74486cd0d519'}",Getting ready for #premiere #peterpan @someuser with my loved ones #excited... http://someurl,813821037209145344,116700492,813821037209145344,everyone,en,#excited,,
2016-12-27T18:56:09.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,*squee* were at a bridal dress fitting for my sister! 👰🏻👏🏻🎉#Excited #WeddingThings,813820782102990848,59260072,813820782102990848,everyone,en,#excited,,
2016-12-27T18:53:34.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Yayyy!!!😀Fight on Trojans!! #excited ✌🏾️🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹 http://someurl,813820135404290050,1898238331,813820135404290050,everyone,en,#excited,,
2016-12-27T18:52:05.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,@someuser @someuser what are the details for NYE meet & greet???? Can I take a pic w Ryan then a group pic then another solo???? #EXCITED,813819758780948480,21044395,813819758780948480,everyone,en,#excited,,18750157
2016-12-27T18:41:24.000Z,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 44, 'quote_count': 0}",,"We all make mistakes fella, its what you do after that counts! Smash 2017 👊#Excited http://someurl",813817070341263360,1033230666,813817070341263360,everyone,en,#excited,"[{'type': 'quoted', 'id': '812666580979056641'}]",
2016-12-27T18:35:10.000Z,DragPlus,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Holy shit: Patti Smith just announced for March at Royal Oak Music Theatre #excited http://someurl,813815503156367360,2362521000,813815503156367360,everyone,en,#excited,,
2016-12-27T18:33:52.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Bopyo is #Fun wherever you go! This #Grade-schooler is #Excited to find our #Bopyo website. You... http://someurl,813815176289882112,4729727839,813815176289882112,everyone,en,#excited,,
2016-12-27T18:32:46.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,First day back after the holidays?Need a laugh? Heres What People Are #excited for in 2017! #2017  http://someurl,813814897020637189,433245725,813814897020637189,everyone,en,#excited,,
2016-12-27T18:29:05.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Re-reading The curious incident of the dog in the night-time ahead of seeing @someuser in January. #excited,813813973137158148,1348848913,813813973137158148,everyone,en,#excited,,
2016-12-27T18:25:08.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"@someuser Ill be watching  *chasing Cameron* as soon as I get up,wash my face and get my coffee! ☕️ so I can be wide awake!😜 #excited",813806720279543808,95167673,813812979540131845,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813806720279543808'}]",405728790
2016-12-27T18:22:31.000Z,Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",,"Now that 2017 is only a week away, who is #excited to see all the #chrome at this truck shows this year?!?! #trucking http://someurl",813812319092428800,139822210,813812319092428800,everyone,en,#excited,,
2016-12-27T18:20:07.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,Late night pack up!!Posing with two of my favorite people 😊😊| | #DurgaSohay #Shooting #OnFloor #Excited #PSS #WorkModeOn #HappyUs  #publicity http://someurl,813811716848918528,487699467,813811716848918528,everyone,en,#excited,,
2016-12-27T18:15:37.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"#fico score up 18pts #winning| | Yall getting too #excited about the wrong  score, #individual #creditscores are cool, fico is most important",813810582734405632,279254935,813810582734405632,everyone,en,#excited,,
2016-12-27T18:15:24.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Just made a temp logo for my website ....#excited http://someurl,813810528896294912,2789438414,813810528896294912,everyone,en,#excited,,
2016-12-27T18:14:41.000Z,Twitter for iPhone,"{'retweet_count': 7, 'reply_count': 4, 'like_count': 47, 'quote_count': 2}",,#tittietuesday #realboobs #newboobs  in couple weeks #excited @someuser @someuser @someuser @someuser @someuser http://someurl,813810349317226496,3782860155,813810349317226496,everyone,en,#excited,,
2016-12-27T18:12:05.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': 'af582c6bfd1b91eb'},Excited to send in my @someuser test kit and learn all about my personal fitness information! #fit #santapresent #excited,813809693835411457,594020811,813809693835411457,everyone,en,#excited,,
2016-12-27T18:11:50.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",,What has two thumbs and got the Christmas gift card he was hoping for? This guy!! #excited @someuser #IWB #CC Thanks mom and dad!! http://someurl,813809632439373824,27018280,813809632439373824,everyone,en,#excited,,
2016-12-27T18:09:49.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '0981e60d4c54b001'},#Thrilled to finally go public. Ive been offered and have accepted a position with  @someuser Legal! #Grateful #Excited #PersonalGrowth http://someurl,813809122688647168,55569357,813809122688647168,everyone,en,#excited,,
