source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",881932796,@someuser duude!!#pissed,336431515053461505,336431515053461505,nl,everyone,2013-05-20T10:41:38.000Z,#pissed,,402873868,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218656674,@someuser @someuser stop starten on me ffs? :z :z #pissed  #ugh,336252592508243969,336247589747978241,nl,everyone,2013-05-19T22:50:39.000Z,#pissed,"[{'type': 'replied_to', 'id': '336251842730291200'}]",65890052,"{'place_id': 'f3159ec778471cc9', 'coordinates': {'type': 'Point', 'coordinates': [-6.9770716, 53.4830343]}}"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",359654168,Merci kerk om mij weer wakker te maken #Pissed,336031033382285312,336031033382285312,nl,everyone,2013-05-19T08:10:16.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348844315,MELANIE IS #PISSED,335991934575329280,335991934575329280,nl,everyone,2013-05-19T05:34:54.000Z,#pissed,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1285438537,"@someuser sjeeee, jij moest veel!! Volgende keer ga je zelf maar ;-p #pissed off",335881254568345600,335879131143233536,nl,everyone,2013-05-18T22:15:06.000Z,#pissed,"[{'type': 'replied_to', 'id': '335879434823421953'}]",81203106,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149599036,En op zon momenten komt ge tot het besef dat uw ouders echt niet veel meer over hebben voor u.. #pissed,335704042053459968,335704042053459968,nl,everyone,2013-05-18T10:30:55.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",928600236,2-1 tigers #pissed,335196192524869633,335196192524869633,nl,everyone,2013-05-17T00:52:54.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",249877465,Mi echt tin cu hanja mi rijbewijs pa caba #smh #pissed,335095768161611776,335095768161611776,nl,everyone,2013-05-16T18:13:51.000Z,#pissed,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",361799316,Pak heel ff paar minuten time out... #PISSED #EXITSCHIPPERS #EXITRUTTE2,335092382250962945,335092382250962945,nl,everyone,2013-05-16T18:00:24.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",520413277,Sommige mensn moetn toch keer eerst begin leern denkn vooraleer ze een onnuttige opmerking willen geven.. #Pissed,335076977486737408,335076977486737408,nl,everyone,2013-05-16T16:59:11.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219179751,Omw 2 class.. #pissed #hotasfuck,335075168416329729,335075168416329729,nl,everyone,2013-05-16T16:52:00.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",549121723,Twee minuten thuis en je zeikt al op alles... Alsof het een gave is #Pissed,335036232570642434,335036232570642434,nl,everyone,2013-05-16T14:17:17.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",964883414,Fuck city power n eskom ander mense kom met motor hulle kom met KaK #pissed# daar is nie elektric nie!,334948420831809538,334948420831809538,nl,everyone,2013-05-16T08:28:21.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",619465977,Een uur te vroeg opgestaan -- #pissed,334895224478388224,334895224478388224,nl,everyone,2013-05-16T04:56:58.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1422695174,Ok kaizer chips enuf is enuf manje!!! #pissed,334884512846737408,334884512846737408,nl,everyone,2013-05-16T04:14:24.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",467208671,Hele dag kwijt voor anderhalf uur een leerkracht te zien. Verloren dag die ik weer mag inhalen #pissed,334695945235230720,334695945235230720,nl,everyone,2013-05-15T15:45:06.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",335539291,Moet altyd ander mense tevrede stel #pissed,334599959687073792,334599959687073792,nl,everyone,2013-05-15T09:23:41.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",48375308,"geen financiële tussenkomst van @someuser omdat ze nu beweren dat we niet tijdig op onderhoud zijn geweest, schone service zenne #pissed",334583575448006657,334583575448006657,nl,everyone,2013-05-15T08:18:35.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",439467380,97 on bengels test #pissed,334464542128107521,334464542128107521,nl,everyone,2013-05-15T00:25:35.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",509354799,"Kankerhoerigekankercomputer, doei 180euro!!!! Kankerzooi koptelefoon kapot grrrrrrrrrrr #Pissed",334379407768686592,334379407768686592,nl,everyone,2013-05-14T18:47:17.000Z,#pissed,,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",952222885,Oke dit gaat automatisch op twitter niet Zeiken !!! >=[ #tired #pissed #Austin http://someurl,334331579784638464,334331579784638464,nl,everyone,2013-05-14T15:37:14.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162412179,Niet lekker en dan worden wakker gebeld door internationale bedriegers. Altijd -1. #pissed,334283103260532737,334283103260532737,nl,everyone,2013-05-14T12:24:37.000Z,#pissed,,,"{'place_id': '81f0b7fd4f7ed32e', 'coordinates': {'type': 'Point', 'coordinates': [6.00210114, 51.20929405]}}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",184507066,"Hoera, mijn carpool stuurt weer zn kat, voor de 1352ste keer. #pissed",334182640632606721,334182640632606721,nl,everyone,2013-05-14T05:45:24.000Z,#pissed,,,
NLVoetbalNieuws,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",352534123,#Moslim Ribéry baalt: Ben #pissed off http://someurl,334020287135883266,334020287135883266,nl,everyone,2013-05-13T19:00:16.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",474219737,Ik kom onnozel van die vent O.o en lef dat ie heeft LEF ?! Shit zeg zelfs sorry kan er niet van af -bastard- #pissed,333992867204845568,333992867204845568,nl,everyone,2013-05-13T17:11:19.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418026764,Ak project maken.... Groepjeeehhb stuur ff alles door!!!! #Pissed,333982455939870720,333982455939870720,nl,everyone,2013-05-13T16:29:57.000Z,#pissed,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280152176,jezus kutschool :( #pissed,333955190594097152,333955190594097152,nl,everyone,2013-05-13T14:41:36.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1024156645,Moet verdomme het 2e uur naar school!!!! Laat het ff uitvallen man!!!! #Damnschool #pissed #geïriteerd,333690314965520384,333690314965520384,nl,everyone,2013-05-12T21:09:05.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",399545269,"Geweldig vat gehad, maar degen dat mijn fiets heeft gepikt is echt ne snul! #Pissed",333601038659645442,333601038659645442,nl,everyone,2013-05-12T15:14:20.000Z,#pissed,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",304675543,bavalile oe #pissed @someuser @ daat shop,333528739004678144,333528739004678144,nl,everyone,2013-05-12T10:27:02.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86803126,NO internet #Dang #pissed | | toedels Ragh,333372270703681536,333372270703681536,nl,everyone,2013-05-12T00:05:17.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192232275,"kut gips, raak zelf niet in men kostuumvest! #Pissed",333250861121806337,333250861121806337,nl,everyone,2013-05-11T16:02:51.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",121440437,Een bus is een K U T vervoermiddel .. En wa is da me al die rottige mensen tegenwoordig #pissed,333240604236587008,333240604236587008,nl,everyone,2013-05-11T15:22:06.000Z,#pissed,,,"{'place_id': '2a8a74486cd0d519', 'coordinates': {'type': 'Point', 'coordinates': [4.44284992, 51.21438286]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380430754,IK REMIXES MAKEN MAG IK ZE NIET OVERZETTEN VAN @someuser #pissed #off,332887260712292352,332887260712292352,nl,everyone,2013-05-10T15:58:02.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",433777755,Wrm ben ik zo fxckin moe deze dagen;s #pissed me off,332879847087017985,332879847087017985,nl,everyone,2013-05-10T15:28:34.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403939872,Maar slapen en dromen gaan. Enige plek waar ik me thuis voel. #sad #enoyed #pissed #inlove,332245423987253249,332245423987253249,nl,everyone,2013-05-08T21:27:36.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55150005,%{^{*}^]*]^}}€}*¥|£\]~!!!|¥>|*]nfkakwbejdlejwnsndndajgdwijwwie€*#¥¥{£]!|£\*\ Ahhh! Thats how I feel today. #pissed,331829990998016000,331829990998016000,nl,everyone,2013-05-07T17:56:49.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1408561158,Pff in Belgie kan het eens geen week goed weer zijn #Pissed,331797768022654976,331797768022654976,nl,everyone,2013-05-07T15:48:47.000Z,#pissed,,,
Hootsuite,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",265613104,sommige mensen weten niet wat samenwerken inhoud volgensmij #pissed,331781274345816064,331781274345816064,nl,everyone,2013-05-07T14:43:14.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18727955,"gvd, wil ik EINDELIJK SMSen doet dat 980342bv5y4qn dit het weer niet!!!! #PISSED",331780818265583616,331780818265583616,nl,everyone,2013-05-07T14:41:25.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498728294,Sommige meiden egt vol peuren begraven en weg laten rotten #pissed off,331764597105246208,331764597105246208,nl,everyone,2013-05-07T13:36:58.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403358876,Vonk is egt een kk wijf ze heeft me gwn opgesloten #pissed,331741435177086976,331741435177086976,nl,everyone,2013-05-07T12:04:56.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18727955,"GVD, moest ik dus van mn moeder het gras harken. Heb ik dus de kaartjes voor Macklemore gemist. #PISSED",331732246962786306,331732246962786306,nl,everyone,2013-05-07T11:28:25.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798796122,ffdhsjksbhk #pissed,331574033176985601,331574033176985601,nl,everyone,2013-05-07T00:59:44.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 0, 'quote_count': 0}",17101492,"We mogen nog ni naar huis, mr we mogen onze gegevens nog dens doorgeven #klucht #zevendekeer #pissed",331493246826070016,331493246826070016,nl,everyone,2013-05-06T19:38:43.000Z,#pissed,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134586978,Beter niet lachen om zoiets serieus! #pissed,331490122442878976,331490122442878976,nl,everyone,2013-05-06T19:26:18.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",46608164,@someuser Een mongool die niet weet wat werken is -_- Dus kon ik lekker een dienst draaien van 12 uur #pissed,331477839851450368,331453569343569920,nl,everyone,2013-05-06T18:37:30.000Z,#pissed,"[{'type': 'replied_to', 'id': '331458300799500290'}]",835614421,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117114774,Wat = er mis met boos worden als de vader weinig interesse toont maar wel met kind v nieuwe partner dingen onderneemt. #Pissed #priorities,331436774201102336,331436774201102336,nl,everyone,2013-05-06T15:54:19.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",242487398,@someuser die snappen niet dat Feyenoord die CL miljoenen hartstikke hard nodig heeft... #pissed,331023814307758081,331022834518347776,nl,everyone,2013-05-05T12:33:22.000Z,#pissed,"[{'type': 'replied_to', 'id': '331022834518347776'}]",406381094,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1122963937,@someuser hahahaha oops!! #pissed,331014811758497793,331008673407201281,nl,everyone,2013-05-05T11:57:35.000Z,#pissed,"[{'type': 'replied_to', 'id': '331011103050043394'}]",490464390,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25699069,Als gij zo doet tegen mij de hele tijd en ge verwacht nog dat ik me excuseer wel 2 middelfgers up 4 you #smh #pissed,330956280770473984,330956280770473984,nl,everyone,2013-05-05T08:05:00.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134116415,@someuser #Pissedsowwie,330733011639341057,330733011639341057,nl,everyone,2013-05-04T17:17:49.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1023191750,@someuser gurrrl ik u is #PISSED,330374054714437632,330374054714437632,nl,everyone,2013-05-03T17:31:27.000Z,#pissed,,180137834,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",421145781,AWEITAETAOWAJTF2MFN? PINWOECTJBJE?! ###pissed###,330300854957637632,330300854957637632,nl,everyone,2013-05-03T12:40:35.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",285513847,Wat zit het werk leven soms RAAR in elkaar #Pissed #Chagerijnig. Pffffffffffffffff.....,330287065847705600,330287065847705600,nl,everyone,2013-05-03T11:45:47.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269320472,Gdv je kan echt de tyvus krijgen!!! #pissed,330209058764230656,330209058764230656,nl,everyone,2013-05-03T06:35:49.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",361020427,RT @someuser ERMAHGERD SNER😒❄⛄ #itsnotMay #pissed,330108481602461697,330108481602461697,nl,everyone,2013-05-02T23:56:09.000Z,#pissed,"[{'type': 'retweeted', 'id': '330106692798926848'}]",,
Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",234044610,ERMAHGERD SNER😒❄⛄ #itsnotMay #pissed,330106692798926848,330106692798926848,nl,everyone,2013-05-02T23:49:03.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1280471137,#GTST redactie gemaild dat in een aflevering vooruit heb betaald en vervlgens niks te zien krijg. Krijg ik gvd geen antwoord terug!! #PISSED,330050513020256256,330050513020256256,nl,everyone,2013-05-02T20:05:49.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518663403,"Ik wilde naar de kermis, maar de ene keer duft iemand niet de andere keer is mn oma r... #pissed",330025958293774336,330025958293774336,nl,everyone,2013-05-02T18:28:14.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",300459643,Die uiterse kak oomblik in jou lewe as jy agterkom jou planne vir die toekoms lyk nie meer soos wat dit moet lyk nie... #pissed,329923565086470145,329923565086470145,nl,everyone,2013-05-02T11:41:22.000Z,#pissed,,,
OS X,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15003684,Fucking klootzakken van CM #pissed,329904062852112384,329904062852112384,nl,everyone,2013-05-02T10:23:52.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",397371772,Je kan wel denken dat ik alles voor je ga doen maar dat kun je mooi gaan vergeten kindje #pissed,329719766111641600,329719766111641600,nl,everyone,2013-05-01T22:11:32.000Z,#pissed,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153001633,#Trainingsrit #Tempoduur| | http://someurl| | en heel wat #wandelaars #pissed gemaakt door... http://someurl,329640882989060096,329640882989060096,nl,everyone,2013-05-01T16:58:05.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",930768206,#Pissed Off! Aarrggg!!,329629316151390210,329629316151390210,nl,everyone,2013-05-01T16:12:07.000Z,#pissed,,,
Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153001633,Heeft daarnet heel wat #wandelaars #pissed gemaakt door op HUN #denderpad te rijden #meaculpa,329588176765210624,329588176765210624,nl,everyone,2013-05-01T13:28:39.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",427315790,Het verleden is het verleden. We leven vandaag..... #pissed off,329532449858134016,329532449858134016,nl,everyone,2013-05-01T09:47:13.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",523385416,Waarom moeten mensen zo doen aan allen mensen die mij willen en hebben geiriteerd SHUT THE FACK UP #PISSED,329527032675459072,329527032675459072,nl,everyone,2013-05-01T09:25:41.000Z,#pissed,,,"{'place_id': '9d5b5fc9047ce4e7', 'coordinates': {'type': 'Point', 'coordinates': [5.8829421, 51.1691995]}}"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214586728,En dat je wakker ligt even gaat facebooken en dan ziet dat er een collega niet komt werken vandaag! #pissed!! Daar gaat mijn vrije dag denk,329441223016316928,329441223016316928,nl,everyone,2013-05-01T03:44:42.000Z,#pissed,,,"{'place_id': '75431660bc651ca9', 'coordinates': {'type': 'Point', 'coordinates': [4.76021601, 51.5897487]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",188917106,"Bruuhuuh in this cant, we hit errry light. #pissed.",329405422907838465,329405422907838465,nl,everyone,2013-05-01T01:22:27.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",559710782,kinddaa flipping out #stressed #pissed #overwhelmed,329338944208646144,329338944208646144,nl,everyone,2013-04-30T20:58:17.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",213802507,Met D.R.I. in de koptelefoon van het werk komen op de fiets is zelden een goed teken :-) #pissed,329282736609185792,329282736609185792,nl,everyone,2013-04-30T17:14:56.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81582638,"@someuser Haha, ik verplaatste me iets teveel in de afzender. #pissed",328875751099203584,328741625004191745,nl,everyone,2013-04-29T14:17:43.000Z,#pissed,"[{'type': 'replied_to', 'id': '328821514948464640'}]",187960083,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",231421716,Leuk als je door 2 kutploegen meer dan €400 misloopt.. #pissed,328559790928322562,328559790928322562,nl,everyone,2013-04-28T17:22:13.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130500581,1-1 Van P #silverfox #pissed,328535260511993856,328535260511993856,nl,everyone,2013-04-28T15:44:44.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",217144738,RT @someuser Auw sleepy shaun #countingsheep #pissed http://someurl,328430550337593345,328430550337593345,nl,everyone,2013-04-28T08:48:39.000Z,#pissed,"[{'type': 'retweeted', 'id': '328300555271282688'}]",,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",512521177,Auw sleepy shaun #countingsheep #pissed http://someurl,328300555271282688,328300555271282688,nl,everyone,2013-04-28T00:12:06.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72526232,Hoopt dat @someuser zn storing eens oplost. Mijn site ligt DANKZIJ HUN geheel plat. #fail #pissed,328145703987728384,328145703987728384,nl,everyone,2013-04-27T13:56:47.000Z,#pissed,,,
Plume for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",198545022,@someuser  Sta ik bijna 2 in de rij voor aanbieding Iphone5 #Maarssen sluit de toko. Waar kan ik klacht indienen? #pissed,328138721054580736,327790131870310402,nl,everyone,2013-04-27T13:29:02.000Z,#pissed,"[{'type': 'replied_to', 'id': '327846154933002241'}]",19058238,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",149599036,Jammer dat ik mij zo hypocriet niet kan gedragen dan. Je bereikt er blijkbaar meer mee dan door de brave kerel uit te hangen.. #pissed,327809016824750082,327809016824750082,nl,everyone,2013-04-26T15:38:54.000Z,#pissed,,,"{'place_id': '8d261ec82e40f7e4', 'coordinates': {'type': 'Point', 'coordinates': [5.2545757, 51.0911531]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",149599036,Ah zo zit dat dus ineen. Met bedriegen geraak je er dus wel.. Het zal wel aan mij liggen. #pissed #subtweet,327799120301551616,327799120301551616,nl,everyone,2013-04-26T14:59:35.000Z,#pissed,,,"{'place_id': '86592634e53a5e3f', 'coordinates': {'type': 'Point', 'coordinates': [5.3299422, 50.9295068]}}"
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",381495767,"Godsamme, chinook begint me behoorlijk op mn zenuwen te werken -- jezus hee.. #Pissed",327500444626726912,327500444626726912,nl,everyone,2013-04-25T19:12:45.000Z,#pissed,,,
Twiterous,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",893071669,"Ek, ek hou ni van mense wat nonsense praat.. #pissed",327450377563824128,327450377563824128,nl,everyone,2013-04-25T15:53:48.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",809624490,arghhhhh zou er nou nooit eens iets uitgevonden worden dat kan draaien zonder storing.... :S #pissed,327389346955132930,327389346955132930,nl,everyone,2013-04-25T11:51:17.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225383691,Klaarmaken en gaan trainen #pissed #as #fuck,327116669459775488,327116669459775488,nl,everyone,2013-04-24T17:47:46.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225383691,"Dalijk trein dan halfuurtje wachten op de bus, half 8 thuis, kebab halen en gaan trainen.. #pissed",327090538010513409,327090538010513409,nl,everyone,2013-04-24T16:03:55.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",244681521,"Jezus, verdomme. #pissed",327069359455494145,327069359455494145,nl,everyone,2013-04-24T14:39:46.000Z,#pissed,,,"{'place_id': '34926d9276c89b2f', 'coordinates': {'type': 'Point', 'coordinates': [5.5451966, 52.3195505]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1353470706,Fuck timken #pissed,327046043810291713,327046043810291713,nl,everyone,2013-04-24T13:07:07.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279032303,RT @someuser: Gvd wat een kutjaar met bio #pissed #of,326975128955129856,326975128955129856,nl,everyone,2013-04-24T08:25:20.000Z,#pissed,"[{'type': 'retweeted', 'id': '326974461029007360'}]",,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283441993,Gvd wat een kutjaar met bio #pissed #of,326974461029007360,326974461029007360,nl,everyone,2013-04-24T08:22:41.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",297531121,"@someuser Reeds anderhalve week geen internet. Escalatie uit systeem gehaald, beloftes om terug te bellen worden nt gehouden. #pissed",326801238287056897,326801238287056897,nl,everyone,2013-04-23T20:54:21.000Z,#pissed,,63390926,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",187519075,Ikweet niet wat ik moet doen pfff eerst hier dan daar wtf wille  mensen ik kan niet alle probleme oplosse  #pissed,326780636138438656,326780636138438656,nl,everyone,2013-04-23T19:32:29.000Z,#pissed,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",438250937,Eyah sowie :* “@someuser Stupd supervisor @someuser Wat happened :( “@someuser #pissed”””,326749810923274241,326749052983205889,nl,everyone,2013-04-23T17:30:00.000Z,#pissed,"[{'type': 'replied_to', 'id': '326749052983205889'}]",178091224,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",364453902,Laptop broke.... #pissed,325735671736188928,325735671736188928,nl,everyone,2013-04-20T22:20:10.000Z,#pissed,,,
