author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
949359751,2014-06-30T15:13:23.000Z,everyone,483627561776214016,483629374940258304,Twitter for iPad,"@someuser nakatulog kami sa clubhouse, Moms not home yet. 😭😭😭😭😭😭😭😭😩😩😩😩😩😩😩 #Worried",tl,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,417816643,"[{'type': 'replied_to', 'id': '483629161253048320'}]",
287657240,2014-06-30T00:57:21.000Z,everyone,483413949937774592,483413949937774592,Twitter for iPad,My goodness!!! Natanggal yung buhol. :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2620270673,2014-06-29T15:58:30.000Z,everyone,483278342670786560,483278342670786560,Twitter for BlackBerry®,Eish strike sezinsimbi syasuka Tuesday #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2275398313,2014-06-29T10:18:17.000Z,everyone,483192724527783936,483192724527783936,Twitter for  Android,@someuser How Yu Feeling Koko ?? | #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#worried,1434017010,,
2395113366,2014-06-28T16:32:50.000Z,everyone,482924593712074752,482924593712074752,Twitter for Android,Okkkk. Good Night na. Hey Bae Boii <3. Titigan na lang bukas. Haha. Ge. Tulog na ng mahimbing. Sana gumaling ka na. #worried. Miss yowwww.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2395113366,2014-06-28T14:40:23.000Z,everyone,482896295506362368,482896295506362368,Twitter for Android,My god. Pano ako mkakatulog kung naririnig ko ang pagubo mo ?. Bae <3. Pagaling ka na po. Miss yow. #worried.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
588157835,2014-06-27T13:34:01.000Z,everyone,482517205020454912,482517205020454912,Twitter for Samsung Tablets,hindi ako mapakali tss .. di kasi magsabi if busy #Worried :(,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2167830144,2014-06-27T13:22:58.000Z,everyone,482514425161605120,482514425161605120,Twitter for Android,oh no :( sana di matuloy ang duty sa O.R sa monday night :(| #NightShift #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
550071449,2014-06-27T11:50:20.000Z,everyone,482448689391095808,482491113098334209,Twitter for Android,@someuser makikita mo din yan. Sa tamang panahon :) uhm. Nasa byahe kasi e. Pauwi dito samin. Tagal nga e. #Worried. Haha,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,1186267303,"[{'type': 'replied_to', 'id': '482490638697381888'}]","{'coordinates': {'type': 'Point', 'coordinates': [119.8012841, 16.1155225]}, 'place_id': '34160e1f6e180cca'}"
594561463,2014-06-27T11:34:48.000Z,everyone,482487204963287040,482487204963287040,Twitter for Android,Yung puppy namin may sipon.Normal lang ba yan guys?lalo na kase taglamig yung panahon?#Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
73106931,2014-06-27T11:04:51.000Z,everyone,482477198641614849,482479669376086016,Twitter Web Client,@someuser wag kasi pababayaan ang sarili :(((( #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,452199398,"[{'type': 'replied_to', 'id': '482477594260942848'}]",
609894502,2014-06-26T20:08:29.000Z,everyone,482254091415207936,482254091415207936,TweetCaster for Android,Nmerudi sasa RT @someuser @someuser umeamua kumute ka jana #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
1088196354,2014-06-26T18:13:22.000Z,everyone,482225120480485377,482225120480485377,Twitter for Windows Phone,@someuser umeamua kumute ka jana #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,609894502,,
120366467,2014-06-25T23:02:58.000Z,everyone,481935613344485376,481935613344485376,Twitter for Android,"My dream is super worried, 1 yr and 6 months na kaming wala pero bakit ganun sana panaginip ko pa din sya.| | #Worried #Slm #Jka",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [120.8530671, 14.2921474]}, 'place_id': '0c4cd224fc7fb579'}"
1334515561,2014-06-25T13:02:03.000Z,everyone,481784388196130816,481784388196130816,Twitter for Android Tablets,Buti nakauwi na ako. Pero paano siya? Huhuhu. 😨 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#worried,,,
904118820,2014-06-24T18:45:45.000Z,everyone,481508492025790464,481508492025790464,Twitter for Android,Batho ba aparang di slippers tse Le ko Mr price... Eskimo slippers lle di apara Jang gore di nne skeef so!? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [27.9796816, -26.1458328]}, 'place_id': 'e564d30dc173d2a8'}"
27456393,2014-06-24T13:41:09.000Z,everyone,481431838146048000,481431838146048000,Path,#sakitpaa #worried #haiz (at SYKES S500 Mandaluyong City) [pic] — http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
302065787,2014-06-24T07:44:51.000Z,everyone,481342174617796608,481342174617796608,Twitter Web Client,July 1 na pala yung start ng processing ng new grad students weow. May balita na ba sa status ng applications? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
307241820,2014-06-24T02:42:07.000Z,everyone,481265985727369216,481265985727369216,Twitter Web Client,Sana naman hindi naging awkward. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
404652278,2014-06-23T13:08:29.000Z,everyone,481061229461393409,481061229461393409,Twitter Web Client,So... Is it just me or ayaw talaga kahit yung sa bago... @someuser #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
2515217862,2014-06-22T11:15:33.000Z,everyone,480670422166282240,480670422166282240,Twitter for Android Tablets,Sna tom wla mangyari :( #worried #stress,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
609997755,2014-06-21T15:32:54.000Z,everyone,480372795952467968,480372795952467968,Twitter for iPhone,Magpapacheck na talaga ako lumalala na Ito.... #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
919415840,2014-06-21T06:59:57.000Z,everyone,480243708898856960,480243708898856960,Mobile Web (M2),Sana tumawag na si mama. O kahit mag text man lang. :| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
570550026,2014-06-20T12:49:05.000Z,everyone,479969182490976260,479969182490976260,Twitter Web Client,kinabahan ako kanina while nag luluto ako anu kayang meron ? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2574250603,2014-06-20T05:46:53.000Z,everyone,479862935829753858,479862935829753858,Twitter Web Client,@someuser @someuser | Nag walk -out si sir ... | (sign) di nya in-accept  yung apologies | #worried #mystery,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#worried,2304666668,,
420034635,2014-06-19T13:11:33.000Z,everyone,479612451344752642,479612451344752642,Twitter for BlackBerry®,Pano ko kaya sasabihin sa mga prof ko na kaya ako umabsent ng isang linggo eh para mag extend ng bakasyon ko?  #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
375511984,2014-06-18T14:10:34.000Z,everyone,479264912284205057,479264912284205057,Twitter Web App,"Gusto nako sya adtuan, sturyahun, ubanan. *sigh* #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1312985906,2014-06-18T13:05:37.000Z,everyone,479248569002500096,479248569002500096,Twitter Web Client,Nawalan nako ng gana mag hanap ng infos sa homework ko! Ang landi ko kasi ata kanina nung nag chat sya. #Worried HAHA,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
168528774,2014-06-18T06:10:40.000Z,everyone,479144143998840833,479144143998840833,Facebook,Sa kadaghan2 pwede sya pjud. Is it a luck or a badluck?| Push nalang ta ani.| | #worried| #pressure,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1256848494,2014-06-17T03:31:03.000Z,everyone,478741587485138945,478741587485138945,Twitter for Android,Bkt kya nagluluha mata ko at lumalabo pag nagbabasa ng malapit. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
195695550,2014-06-16T14:19:50.000Z,everyone,478528314609377281,478542469605228544,Twitter Web Client,"@someuser WHY? you need to! pano pag break, wala kang kasabay? pano pag may class ako nun?! nep naman e :( #worried",tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,2353084326,"[{'type': 'replied_to', 'id': '478542127215824896'}]",
44089236,2014-06-16T12:50:12.000Z,everyone,478519912067895297,478519912067895297,Instagram,Kahit may sakit makulit nabinat ka tuloy boiboi! 😷 #getwellsoon #myboy #bailey #worried http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
266421899,2014-06-16T01:53:47.000Z,everyone,478354721179070464,478354721179070464,Twitter for iPhone,Tuluy pba? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
141534087,2014-06-14T16:02:00.000Z,everyone,477843404701704193,477843404701704193,Twitter for BlackBerry®,@someuser got no load! :> Nakauwi na kayo? #Worried #12:00,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,360440462,,
141534087,2014-06-14T12:53:53.000Z,everyone,477796063336624128,477796063336624128,Twitter for BlackBerry®,My babies.. Di pa nakakauwi.... Nasa QC padin sila-_- and walang signal. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
964077997,2014-06-14T07:34:01.000Z,everyone,477715569299296256,477715569299296256,Twitter Web Client,I hope shes okay.. :/ ako yung kinakabahan ee.. :/ #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#worried,,,
556772437,2014-06-13T07:12:14.000Z,everyone,477347699528699904,477347699528699904,Twitter for Android,magparamdam k nmn! 😳| #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1382092477,2014-06-12T14:25:02.000Z,everyone,477094227206496257,477094227206496257,IFTTT,nicole yung anak mo!! wag puro keme! #HAHA #WORRIED #DALANGDALA #THELEGALWIFE http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
370466524,2014-06-12T12:13:25.000Z,everyone,477061103709454337,477061103709454337,Twitter for iPad,Sana matapos namin on time #worried #stress #cramming #casestudy,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
116371765,2014-06-12T09:44:58.000Z,everyone,477023747220574208,477023747220574208,Twitter Web Client,Buti pa ang multo nagpaparamdam -_-  haay! #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
94517441,2014-06-11T14:05:10.000Z,everyone,476726842108309504,476726842108309504,Twitter for iPad,"I want to sleep na, kaso hinde pa rin siya nagrereps sa we chat! Huhuhu...#worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [122.02315756, 6.92459181]}, 'place_id': '3786242227aeccce'}"
1577922062,2014-06-10T18:36:17.000Z,everyone,476432682746802177,476432682746802177,Twitter Web Client,Mag isa si mommy umalis :3 cannot be reach :3 7 hours na wala parin sa bahay. Psh. #Worried :( =)),tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1937532032,2014-06-10T04:06:47.000Z,everyone,476196389064421376,476213865202454528,Mobile Web (M2),@someuser Wat accident?? OMG! Aunty thk toh hai na..hp nthng crious..kaise hua ye?? #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,364792808,"[{'type': 'replied_to', 'id': '476207187367174145'}]",
178698686,2014-06-08T02:47:02.000Z,everyone,475469018317721601,475469018317721601,Twitter for iPhone,Napa-Praning nanaman #worried😔,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [-79.40022006, 43.65830119]}, 'place_id': '3797791ff9c0e4c6'}"
341113986,2014-06-07T19:20:28.000Z,everyone,475353888539676672,475356638337982464,Twitter for Android,@someuser haaay nagpasabog na cla nd pa nga nanalo ang JE sa yahoo .... on a serious note sana safe din ang Tito ko dra #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,124107662,"[{'type': 'replied_to', 'id': '475355654392008705'}]",
233218541,2014-06-07T17:11:19.000Z,everyone,475324133463842816,475324133463842816,Facebook,Hehe Friends ngiziphuphe ngipregnant.... kusho ukuthini lokho....... #worried# — feeling worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
128337484,2014-06-07T12:37:13.000Z,everyone,475254102386307072,475255154317729793,Twitter for Android,@someuser #worried #onlyyouwouldlaughaboutyourownjokes hahahahaha idiot ily,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,409276985,"[{'type': 'replied_to', 'id': '475254862750683136'}]",
277463129,2014-06-07T10:26:40.000Z,everyone,475222302783574016,475222302783574016,Mobile Web (M2),Sana talaga tama desisyon ko :( #Worried lang mejo kc bka lugi ako. Haist,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
157172503,2014-06-06T18:50:02.000Z,everyone,474986591312568320,474986591312568320,Twitter Web Client,CIA joined twitter. Maine vodafone ka postpaid bill 3months se nahi bhara hain pakdenge toh nahi na :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
149799307,2014-06-06T10:28:35.000Z,everyone,474860395031580672,474860395031580672,Twitter for iPad,"-- dear ulan, hinay hinay lang po hanggang makarating ang mag-ama ko sa Batangas please .. Thank you po. #worried 🙏",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
125528207,2014-06-05T09:48:39.000Z,everyone,474487960323104769,474487960323104769,Twitter Web Client,Birthday ni Hyun Joong bukas bat ikaw ang naiisip ko.. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
349553449,2014-06-04T18:50:36.000Z,everyone,474261955364941825,474261955364941825,Twitter for iPad,Baka kasi magpatayan ung dalawa. Q~Q #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
123582179,2014-06-04T16:27:00.000Z,everyone,474225820559360001,474225820559360001,Twitter for iPhone,Stool exam pano kita iirihun bukas. Hahaahha #pasintabi #sorry #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
129105241,2014-06-04T09:02:20.000Z,everyone,474113914717085696,474113914717085696,Mobile Web (M2),pmunta knina kapatd nia.. hmmm!! musta na kya sya? :( #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
79530381,2014-06-03T18:23:28.000Z,everyone,473892739625402372,473892739625402372,Twitter Web Client,grabe na kagat ako ng pusa ngaun! sana lang virus yung cat :( ok lang ba pag nakakagat #badtrip #hapdingkagatngpusa #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
531969091,2014-06-02T17:06:02.000Z,everyone,473510864570810369,473510864570810369,Facebook,".kahit ant0k ka na di ka nmn mk2l0g dahil taas ng lagnat ng anak mu. Bangag nq dhil wla nq 2l0g.. Lord please heal gab., #worried #praying",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
113847146,2014-06-02T09:00:45.000Z,everyone,473375947001827328,473388741084475393,Twitter for iPhone,@someuser sabi nila mas mahirap un la salle entrance exam kesa sa upcat. Like woah stop stressing us!! #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,206679270,"[{'type': 'replied_to', 'id': '473388280780554241'}]",
1445825785,2014-06-01T10:00:49.000Z,everyone,473033433351208960,473041470308777984,Twitter for BlackBerry®,@someuser @someuser gatwe batho ba Modimo ba dira ditatoo tsa diloaf:gone mme why Batswapong ba sotlwa ke batho so? #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,512325623,"[{'type': 'replied_to', 'id': '473033433351208960'}]",
420202152,2014-05-31T15:16:21.000Z,everyone,472758486304968706,472758486304968706,Twitter Web Client,Tutuloy Kopa Ba ? #Worried.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
158275420,2014-05-31T12:43:15.000Z,everyone,472719957545869313,472719957545869313,Twitter for iPad,Huhuhu #worried #asalways 😔,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
40153231,2014-05-30T21:23:26.000Z,everyone,472488480824504320,472488480824504320,Path,Sad. Omw to work pero may sakit si Bro. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
191377513,2014-05-30T12:28:38.000Z,everyone,472353892324605952,472353892324605952,Facebook,Hindi na healthy..| Unsay buot ipasabot ani?| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1468393280,2014-05-30T09:36:04.000Z,everyone,472310465079414784,472310465079414784,Twitter Web Client,hindi ko alam kung nagsasabi ka ba ng totoo sa akin. basta ang pakiramdam ko hindi eh.. #worried..,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
148664189,2014-05-30T07:36:05.000Z,everyone,472280270201057280,472280270201057280,Twitter Web Client,natunok siya ug lansang. :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2514759860,2014-05-30T06:53:27.000Z,everyone,472269540647112704,472269540647112704,Twitter Web Client,@someuser bka hindi na ako nkaH*pno sa inyo pls check nyo kc bka my nagpretend sa H*pno. #worried tlga ako.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,76589464,,
536302451,2014-05-29T15:33:57.000Z,everyone,472038139817492480,472038139817492480,Twitter for Android,IPL ka har match pata nh mjhe Ku fix lagta ha :( #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [74.3287811, 31.4968433]}, 'place_id': '64a07f675a8a699a'}"
40221068,2014-05-29T02:28:33.000Z,everyone,471838374383190016,471840489503612928,Twitter Web Client,@someuser Nasabi ko na sa mga malalapit kong kaibigan at sa mas bata kong kapatid. Ke ate at mom nalang. Panu kaya to? #worried Ow-Em,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,427071305,"[{'type': 'replied_to', 'id': '471838374383190016'}]",
1475888672,2014-05-28T17:45:43.000Z,everyone,471708914967662592,471708914967662592,Twitter for BlackBerry®,"Supplementary list 4 HRM cuming out ngomso, am sure ndipha sana #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
447022457,2014-05-28T16:40:36.000Z,everyone,471692525728571392,471692525728571392,Twitter for iPad,Hala karon diay flight nila nash padung malaysia. Huhu gi kapoy pa intawn tu siya sa iya mallshow ganina sa sm lucena 😭😭😭 #worried hahahahah,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
387024728,2014-05-27T12:14:32.000Z,everyone,471263180086206466,471263180086206466,Twitter Web Client,ano ba talaga kasi???| #Worried 0.o,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
557754292,2014-05-25T13:04:16.000Z,everyone,470550919122153473,470550919122153473,Twitter for iPad,HINDI NAGREREPLY! ANYARE NA DUN?! --- #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2430106783,2014-05-23T12:02:33.000Z,everyone,469810611753611264,469810611753611264,iOS,"Di ko pa tapos article ko 😭| Tomorrow na ipapass #worried| My gawshhh,",tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
789422413,2014-05-22T15:53:02.000Z,everyone,469506230122070016,469506230122070016,Twitter for Android,Argh! Last! Pag walang sumagot .. Di nako magtwitwitter. #out #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
39430562,2014-05-22T12:23:03.000Z,everyone,469453383057690626,469453383057690626,Twitter Web Client,kanus.a paman intawn ko makahibaw sa ilang final decision uy #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2323212458,2014-05-22T10:04:04.000Z,everyone,469418408509837312,469418408509837312,Social by Nokia,Makakapag practice pa kya kmi? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
350247887,2014-05-21T14:34:41.000Z,everyone,469124124665974784,469124124665974784,Linkis: turn sharing into growth,"Kawawa naman ang baby ko, nilagnat dahil sa vaccine niya. #worried http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
71789536,2014-05-21T13:01:29.000Z,everyone,469100667873665024,469100667873665024,Facebook,--|  5 days nalang 4th year nako :D|  okay na ako na P lang sa integral calculus :D | #Goodnight #enrolment #SIS #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
566363645,2014-05-21T05:41:28.000Z,everyone,468989936188682241,468989936188682241,Twitter for Android,Nafifeel ko na talagang andun na kami sa stage na yon 😔 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
94755752,2014-05-20T16:48:42.000Z,everyone,468795462107930624,468795462107930624,Twitter for BlackBerry®,bath then movie marath yeash ☺ ugh sana makatulog akong maaga kasi maaga pa alis tsk #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
802081992,2014-05-19T22:42:41.000Z,everyone,468522157115326464,468522157115326464,Twitter for Android,Ano beyern! -_- wala pa rin?  #worried :((,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1588675376,2014-05-19T12:29:25.000Z,everyone,468367820925857792,468367820925857792,Twitter for  Android,@someuser 6 days and counting. Ndi pa din nagttweeett si Mico. Ngaun egg n lng pic nya :/ #worried #curious,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,383535312,,
145663793,2014-05-19T10:35:53.000Z,everyone,468339249775800320,468339249775800320,Twitter Web Client,grabe nman nagkabungguan pa ang balic balic na jeep and pnr dto sa lugar nmin. jusko dto pnaman aq plgi dumadaan #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
270853211,2014-05-19T02:34:16.000Z,everyone,468218050123010048,468218050123010048,Twitter for Android,Whats happening? Bat bigla mo nasasabi mga yan? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
172715729,2014-05-18T15:50:46.000Z,everyone,468056105046646784,468056105046646784,Twitter Web Client,Di ako mapakali. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
248123288,2014-05-18T12:44:58.000Z,everyone,468009346371051521,468009346371051521,Facebook,Daghan baya mga trycycle driver nga taga amua sa calinan.:(| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
281827371,2014-05-18T08:59:22.000Z,everyone,467952573245173760,467952573245173760,Twitter Web Client,Okaaaaay. Classmate ko sila 😔😔😔😔😔😔😔 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2371697550,2014-05-18T06:21:34.000Z,everyone,467912863558799360,467912863558799360,Twitter for iPhone,"Kamusta naman ang phone ko? Pati NOTES ko kung saan nakalagay mga username & password ko sa diff. accounts, wala na! 😔😭😭 #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1958677867,2014-05-18T03:25:29.000Z,everyone,467868549550075904,467868549550075904,Facebook,#worried #sore eye ....paano kaya bukas...emcee pa naman ako sa opening ng brigada...mahawaan ang mga guests...,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
329112479,2014-05-17T13:25:20.000Z,everyone,467657117319454720,467657117319454720,Twitter for Android,Sobrang payat mo na bebe... #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
65620256,2014-05-16T15:50:39.000Z,everyone,467322895509639168,467331299586240512,Twitter for iPhone,@someuser miss ko na din. Ndi na ako nakakashot eh. 😥 #worried hahaha,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,97563681,"[{'type': 'replied_to', 'id': '467331103099863042'}]","{'coordinates': {'type': 'Point', 'coordinates': [121.03019161, 14.55020644]}, 'place_id': '53df18e21825a89c'}"
43820524,2014-05-16T01:03:00.000Z,everyone,467107916974018561,467107916974018561,TweetCaster for Android,Is it just me or talagang nakatabingi ang Convergys building sa Cebu IT park?! @someuser @someuser or design talaga? #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
286532068,2014-05-15T18:40:42.000Z,everyone,467011707764609025,467011707764609025,Mobile Web (M2),Wala pa mama ko :( where is she :( | | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
60043398,2014-05-15T11:01:12.000Z,everyone,466896069301772288,466896069301772288,Twitter for Android,Kawawa naman si baby Renei ko. May sakit na naman siya. Get well baby. Daddy loves you a bunch. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
