id,referenced_tweets,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,geo,in_reply_to_user_id
573691207211216896,,573691207211216896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Se esta poniendo fresco | I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T03:46:57.000Z,3073873648,TweetDeck,es,#fantastic,,
573683785830699009,,573683785830699009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",se volvio gorda fan| I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T03:17:27.000Z,3073873648,TweetDeck,pt,#fantastic,,
573683169024720896,,573683169024720896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mas mentiroso qe tener word pago| I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T03:15:00.000Z,3073873648,TweetDeck,es,#fantastic,,
573669465059102720,,573669465059102720,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Queremos mas R5 | I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T02:20:33.000Z,920909612,TweetDeck,pt,#fantastic,,
573667321123835904,,573667321123835904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",oiubfqwobqwfoib | I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T02:12:02.000Z,3073873648,TweetDeck,pt,#fantastic,,
573667029716221953,,573667029716221953,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fqwqfqifwbiw | I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T02:10:52.000Z,920909612,TweetDeck,pt,#fantastic,,
573666923747090432,,573666923747090432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Todos a votar!!| I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T02:10:27.000Z,3073477737,TweetDeck,es,#fantastic,,
573636480888913920,,573636480888913920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",EL TWITTER ME DA NOSTALGIA| I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-06T00:09:29.000Z,920909612,Twitter Web Client,it,#fantastic,,
573631899513536513,,573631899513536513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","BOA, NO TERMINA MAS| I vote so #R5family -R5 #Fantastic @someuser",everyone,2015-03-05T23:51:17.000Z,920909612,Twitter Web Client,pt,#fantastic,,
573631333295124480,,573631333295124480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ES PORNTO PARA COMPRENDER| I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-05T23:49:02.000Z,920909612,Twitter Web Client,pt,#fantastic,,
573631103019393025,,573631103019393025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ES PRONTO PARA COMPRENDEERRRRR| I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-05T23:48:07.000Z,920909612,Twitter Web Client,es,#fantastic,,
573627214077562880,,573627214077562880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ES COLGADA PERO NO IMPORTA | I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-05T23:32:39.000Z,920909612,Twitter Web Client,es,#fantastic,,
573626949513408512,,573626949513408512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",necesito maaassssss | I vote so #R5family -R5 #Fantastic @someuser,everyone,2015-03-05T23:31:36.000Z,920909612,Twitter Web Client,pt,#fantastic,,
573332210679476224,,573332210679476224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Excelente película! 👏 🎬 #Django #Fantastic http://someurl,everyone,2015-03-05T04:00:25.000Z,375925231,Twitter Web Client,pt,#fantastic,{'place_id': '00da7cec74df27ff'},
573268170263416833,,573268170263416833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Esse #Domingo #énóis na #Fantastic http://someurl,everyone,2015-03-04T23:45:57.000Z,256077164,Instagram,pt,#fantastic,,
573158179091161089,,573158179091161089,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[#SCAN] 150303 Henry para a revista ELF-Japan - Dia da divulgação de #Fantastic. [cr:Dazzling_JP] http://someurl,everyone,2015-03-04T16:28:53.000Z,1380857443,Twitter Web Client,pt,#fantastic,,
572859117913522179,,572859117913522179,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Always #LikeaGirl Sequel #fantastic http://someurl,everyone,2015-03-03T20:40:31.000Z,138963911,Twitter Web Client,pt,#fantastic,,
572241901262409729,,572241901262409729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sobre Nosso Domingo.| #Fantastic 󾌧 #Elas,everyone,2015-03-02T03:47:55.000Z,184676345,Facebook,pt,#fantastic,,
572092536333856768,,572092536333856768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Horee... Chelsea Juara...!!| | #Fantastic Goal Diego Costa,everyone,2015-03-01T17:54:24.000Z,377205117,Facebook,pt,#fantastic,,
572081181690347520,,572081181690347520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ela e Demais... #beautifullgirl #wonderfullwoman #woman #linda # maravilhosa #magic #fantastic #girl... http://someurl,everyone,2015-03-01T17:09:17.000Z,90760514,Instagram,pt,#fantastic,,
572072572264845312,,572072572264845312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Um bom mês de Março...tweetfollow| | #follow #good #nice #picofday #flowers #fantastic #super #love #docoration http://someurl,everyone,2015-03-01T16:35:04.000Z,2907344901,Twitter for Android,pt,#fantastic,,
572040574880092160,,572040574880092160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Anteprima prossimo inverno... #silavora #andiamoavanti #cisiamo #sulpezzo #solocosebelle #fantastic... http://someurl,everyone,2015-03-01T14:27:55.000Z,1150973490,Instagram,it,#fantastic,,
571858067937210368,,571858067937210368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","- Da uma incostada ali na Praia, Depois Parti Pro #Fantastic Com o Primo #Léo s2",everyone,2015-03-01T02:22:42.000Z,2213420516,Twitter Web Client,pt,#fantastic,,
571840532814675968,,571840532814675968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#Fantastic #Movie #Film #Kingsman #TheSecretService @ Porta Nova Cinema Crema http://someurl,everyone,2015-03-01T01:13:01.000Z,390340887,Instagram,pt,#fantastic,"{'place_id': '50a9352230895430', 'coordinates': {'type': 'Point', 'coordinates': [9.67988329, 45.36757952]}}",
571717246608941056,,571717246608941056,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@someuser  http://someurl ótimo artigo sobre leitura fantástica! Ensinar pelo Logos ou Mythos? eis a questão! #fantastic,everyone,2015-02-28T17:03:08.000Z,3050010574,Twitter for Android Tablets,pt,#fantastic,,26771422
571650265880907776,,571650265880907776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Remontando a foto original de 1992! Pra mim, cada dia mais lindos... #fã #U2 #fan #fantastic #TheEdge... http://someurl",everyone,2015-02-28T12:36:58.000Z,68235979,Instagram,pt,#fantastic,,
570704126969044992,,570704126969044992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Fantastic presentation #PalomaFaith #BRITs2015 - Uhhuuuuu.... Água pra todos os lados. rsrsrsss. Ficou molhadinha.,everyone,2015-02-25T21:57:21.000Z,51096888,Twitter Web Client,pt,#fantastic,,
569877680340017152,,569877680340017152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sobre ontem ainda haha, cada baile uma nova experiência - Keke, Bó do Catarina e dj paulin ao vivo na #Fantastic... http://someurl",everyone,2015-02-23T15:13:21.000Z,484948901,Facebook,pt,#fantastic,,
569623314089566208,,569623314089566208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hoje #Fantastic só os fera das antiga 󾮟,everyone,2015-02-22T22:22:35.000Z,66437493,Facebook,pt,#fantastic,,
569571927318093824,,569571927318093824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",gol nya coutinho #fantastic,everyone,2015-02-22T18:58:24.000Z,1234621850,Mobile Web (M2),in,#fantastic,,
569547708945584129,,569547708945584129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Valorize sua Preta (o) @someuser #Fantastic #Mapei #dontwait http://someurl,everyone,2015-02-22T17:22:10.000Z,103564849,Instagram,pt,#fantastic,,
569537174284214272,,569537174284214272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",P. Coutinho #SOU 🆚 #LIV 0-1 🚀⚽️ #fantastic #goal http://someurl,everyone,2015-02-22T16:40:18.000Z,847534316,Instagram,pt,#fantastic,,
569369817376882688,,569369817376882688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",http://someurl ★ Henry - Fantastic [Legendado em PT - PT] http://someurl #fantastic #henry #legendado,everyone,2015-02-22T05:35:17.000Z,2922799469,erased1693945,pt,#fantastic,,
569137756347228160,,569137756347228160,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Saber que no sempre necessitem algu es #fantastic,everyone,2015-02-21T14:13:09.000Z,2364430970,Twitter for Android,pt,#fantastic,,
568906780899713024,,568906780899713024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Carnival #PrettyLadies #Fantastic #Costumes #TRINIDADCARNIVAL2015 PhotoCr: #CoolPhotography @someuser http://someurl,everyone,2015-02-20T22:55:21.000Z,560109831,Instagram,en,#fantastic,,
568808614841999360,,568808614841999360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Estou viciada e não quero reabilitação #DoctorWho #Fantastic http://someurl,everyone,2015-02-20T16:25:16.000Z,212185311,Twitter for iPhone,pt,#fantastic,,
568398803235184640,,568398803235184640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fantastic Land / acrílico sobre madera / 260x120 #art #canvas #mural #fantasy #land #fantastic #love... http://someurl,everyone,2015-02-19T13:16:49.000Z,97553606,Instagram,pt,#fantastic,,
568070512204746753,,568070512204746753,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Figata pazzesca!! #neve #sound #fantastic #top http://someurl,everyone,2015-02-18T15:32:19.000Z,173178503,Twitter for iPhone,it,#fantastic,,
567739955683028992,,567739955683028992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",djmichel.gr6 na #Fantastic até a boca #Gr6Explodee e #SampaMix ao som do menor.davg #naperereca 🎶👊 @someuser http://someurl,everyone,2015-02-17T17:38:48.000Z,485588780,Instagram,pt,#fantastic,,
567552600028233728,,567552600028233728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Carnaval com Amor, Família e Amigos !! 🎊🎈💏😊😍🎪❤🎭🍻🎋🎉😎| | #carnivale | #vikings| #fantastic... http://someurl",everyone,2015-02-17T05:14:19.000Z,547317000,Instagram,pt,#fantastic,"{'place_id': 'f3587bc643e7d7b8', 'coordinates': {'type': 'Point', 'coordinates': [-48.47251092, -1.16397261]}}",
567506036786200576,,567506036786200576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Partiu com @someuser sentido #SaoVicente #litoralsp #Gr6Explode #MenorProdigio na #Fantastic http://someurl,everyone,2015-02-17T02:09:17.000Z,144174796,Instagram,pt,#fantastic,,
567450565865897985,,567450565865897985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Boa noite , descansando... Sera que vai ter baile ? #Fantastic http://someurl",everyone,2015-02-16T22:28:52.000Z,474376234,Facebook,pt,#fantastic,,
567374200642752514,,567374200642752514,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Um show duplo: da guriazinha dançando e do cara no baixo! #Fantastic http://someurl,everyone,2015-02-16T17:25:25.000Z,34967223,Facebook,pt,#fantastic,,
567337178821185537,,567337178821185537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Barcelona 5-0 Levante (Neymar, messi,messi,messi, suarez) *suarez gol salto* #fantastic #ViscaBarca",everyone,2015-02-16T14:58:18.000Z,354751638,TweetDeck,pt,#fantastic,,
567280847053934592,,567280847053934592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Skitour #powder #snow #winter #experience #fantastic #NOB - #LaternsThal - #Schwende - Oberbona...: http://someurl,everyone,2015-02-16T11:14:28.000Z,99971557,Twitter for Android,pt,#fantastic,,
567032460975013888,,567032460975013888,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Impressionant concert de la @someuser ! Comença la segona part amb @someuser !! @someuser #fantastic http://someurl,everyone,2015-02-15T18:47:28.000Z,1518984265,Twitter for iPhone,ca,#fantastic,,
566943769019564032,,566943769019564032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dancemix em Ritmo de Carnaval| Carnaval in Rio De Janeiro| #magic #fantastic #fantasia #fredflinstons... http://someurl,everyone,2015-02-15T12:55:02.000Z,90760514,Instagram,pt,#fantastic,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.2821632, -22.9713238]}}",
565977335564738560,,565977335564738560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Se eu não me engano vamos encosta de novo na #FANTASTIC , Confirmação logo mais 󾍇󾌩✌😎󾠃󾠀󾠃✊| DjDiego McFoguinho de... http://someurl",everyone,2015-02-12T20:54:46.000Z,474376234,Facebook,pt,#fantastic,,
565524195392905216,,565524195392905216,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#PRT #Tonight #PICANTE #launch 4#on2 #ChaChaCha & regular #Salsa & #Bachata #DanceClasses| 2 #Fantastic #shows &2#Djs http://someurl,everyone,2015-02-11T14:54:09.000Z,2786534911,Twitter for iPhone,pt,#fantastic,,
565507876538830848,,565507876538830848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Part 7 😄😄😄😄 #leejongsuk #awesome #wonderful #fantastic #gorgeous #great #handsome #cute #hot #sweet #love #korean #... http://someurl,everyone,2015-02-11T13:49:19.000Z,1454697366,IFTTT,en,#fantastic,,
565507823527018496,,565507823527018496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Part 5 ✌️✌️✌️✌️✌️ #leejongsuk #awesome #wonderful #fantastic #gorgeous #great #handsome #cute #hot #sweet #love #ko... http://someurl,everyone,2015-02-11T13:49:06.000Z,1454697366,IFTTT,en,#fantastic,,
565501832760659968,,565501832760659968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sobre o aulao de ontem...| IABADABADUUUUU!!!!! #BomDia #aulao #fantasia #fantastic #fredflinstons... http://someurl,everyone,2015-02-11T13:25:18.000Z,90760514,Instagram,pt,#fantastic,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.2423303, -22.9306241]}}",
565439571786485761,,565439571786485761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",FANTASMAGORIK® CASANOVA| FreeStyle Fake| http://someurl| #dark #babel #fake #books #black #series #fantastic http://someurl,everyone,2015-02-11T09:17:53.000Z,97923335,Twitter Web Client,pt,#fantastic,,
565131820841586689,,565131820841586689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Inacrê! #fantastic http://someurl,everyone,2015-02-10T12:55:00.000Z,50288878,Facebook,pt,#fantastic,,
565130809141891072,,565130809141891072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#9th em Heroes, mds, como é bom reassistir *-* #Fantastic!",everyone,2015-02-10T12:50:59.000Z,45393454,Twitter for iPhone,pt,#fantastic,,
565065811317231616,,565065811317231616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",obrigado! #bomdia #fanta #stick #fantastic #homemsemblogue http://someurl,everyone,2015-02-10T08:32:42.000Z,2438200634,Facebook,pt,#fantastic,,
564562672566693888,,564562672566693888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Morria de medo de fazerem algo comigo #Fantástic,everyone,2015-02-08T23:13:24.000Z,264374763,Mobile Web (M2),pt,#fantastic,,
564470128252026880,,564470128252026880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",SHOW COM| mcdanilooboladao NA #Fantastic | Tempo louco 🎶🎵 http://someurl,everyone,2015-02-08T17:05:40.000Z,375688002,Instagram,pt,#fantastic,,
564226310185422848,,564226310185422848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Partiu #Fantastic 󾍛,everyone,2015-02-08T00:56:49.000Z,375688002,Facebook,pt,#fantastic,,
564166465251966977,,564166465251966977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fantástica @someuser de #stephanerolland #goyas2015 | | #fantastic #beautiful #hautecouture http://someurl,everyone,2015-02-07T20:59:01.000Z,2868155437,Instagram,pt,#fantastic,,
564057552573722624,,564057552573722624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser eu quero 😍 http://someurl #Fantastic,everyone,2015-02-07T13:46:14.000Z,2477535476,Twitter for Android,pt,#fantastic,,
563990782240387072,,563990782240387072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Fabulous Bride Dita Von Teese 💜🌺🔮 #DitaVonTeese #burlesque #bride #fab #chic #fantastic #VM #fashion #f4f http://someurl,everyone,2015-02-07T09:20:55.000Z,2943685431,IFTTT,pt,#fantastic,,
563249532348424192,,563249532348424192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Vamos viver! #instagram #instagood #Beautiful #flowers #friends #nature #fantastic #tweegram #folowme... http://someurl,everyone,2015-02-05T08:15:27.000Z,337437015,Instagram,es,#fantastic,,
563248408161685504,,563248408161685504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bom dia amigos! #instagram #instagood #explorar #exotic #flowers #friends #nature #fantastic... http://someurl,everyone,2015-02-05T08:10:59.000Z,337437015,Instagram,pt,#fantastic,,
563010005591662595,,563010005591662595,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Bem vindos a Guia Fantástico de São Paulo| http://someurl| #GuiaFantasticodeSaoPaulo #SaoPaulo #fantastic #drawings #fancine #book,everyone,2015-02-04T16:23:40.000Z,398663430,Twitter Web Client,pt,#fantastic,,
562865239579181056,,562865239579181056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",El meu gat esta com una moto! Sera pq tots estem cintents! Potser pq neva!!! #neus #4F #nevada4F #NEUCAT #fantastic,everyone,2015-02-04T06:48:25.000Z,2361396898,Twitter for Android,ca,#fantastic,,
562601252450615297,,562601252450615297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#party #birthday #presents #love #friends #me #fantastic #happyday #anniversary #colors Adoro a fare... http://someurl,everyone,2015-02-03T13:19:25.000Z,791601530,Instagram,it,#fantastic,,
562587388208492545,,562587388208492545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So sei q dia 7 é nois na #Fantastic @someuser  vai ser estorooooooo,everyone,2015-02-03T12:24:20.000Z,375688002,Twitter for Android,pt,#fantastic,,
562260281812738048,,562260281812738048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",FANTAS%AGORIK® RUBENS| #painter #dark #skull #fantastic #black #artwork| http://someurl http://someurl,everyone,2015-02-02T14:44:32.000Z,97923335,Twitter Web Client,pt,#fantastic,,
562223346331688960,,562223346331688960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Essas loiras me enlouquecem!!! #fallowforfallow #fallow  #followme #fantastic #fallow4allow #magic... http://someurl,everyone,2015-02-02T12:17:46.000Z,90760514,Instagram,pt,#fantastic,,
562064889653760000,,562064889653760000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Poeta #Sérgio| | Que Deus continue te abençoando.... #Sucesso | #Fantastic  #SorrisoEuGosto  31.01.15 @someuser http://someurl,everyone,2015-02-02T01:48:07.000Z,474522420,Instagram,pt,#fantastic,"{'place_id': 'e2e743f3f58bd158', 'coordinates': {'type': 'Point', 'coordinates': [-46.4994731, -24.0264011]}}",
562038319039938560,,562038319039938560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",E esse pedido de casamento.... #fantastic,everyone,2015-02-02T00:02:32.000Z,40379154,Twitter for Android,pt,#fantastic,,
562009555975290880,,562009555975290880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Um panda gigante 🐼 #ilovepandas #fantastic #somostodospandas #adoroadoroadoro #adoropandas... http://someurl,everyone,2015-02-01T22:08:14.000Z,2288084165,Instagram,pt,#fantastic,"{'place_id': 'bdf4aafdde6a7035', 'coordinates': {'type': 'Point', 'coordinates': [-9.38221212, 39.0830074]}}",
561947395110744065,,561947395110744065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bravo les bleus! #handball #5etoiles #fantastic #fièredenosbleus 👏👌🎉🇫🇷,everyone,2015-02-01T18:01:14.000Z,137097201,Twitter for iPhone,fr,#fantastic,,
561946259226116097,,561946259226116097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mudei .... Não sei se pra pior ou melhor ... Mais mudeiiiii #vrau #Fantastic #fds #partiu #largueiofreio,everyone,2015-02-01T17:56:43.000Z,71335322,Twitter for iPhone,pt,#fantastic,,
561845911979319297,,561845911979319297,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}",Muito obrigado a todos que fizeram da noite passada essa festa linda na #Fantastic em São Vicente/SP!... http://someurl,everyone,2015-02-01T11:17:58.000Z,32433869,Instagram,pt,#fantastic,,
561845139694686209,,561845139694686209,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 19, 'quote_count': 0}",Mais uma vez a galera lotou a #Fantastic em São Vicente/SP #SorrisoEuGosto (Equipe SM) http://someurl,everyone,2015-02-01T11:14:54.000Z,32433869,Instagram,pt,#fantastic,,
561837021904535552,,561837021904535552,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",regram @someuser| Porque quando estamos juntos somos realmente fantásticos!#mylove #fantastic #selfie... http://someurl,everyone,2015-02-01T10:42:39.000Z,1222033021,Instagram,pt,#fantastic,,
561823157854941184,,561823157854941184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Chegando do show maravilhosooooooo do @someuser  amo vocês!!! #Fantástic #SãoVicente,everyone,2015-02-01T09:47:33.000Z,635060159,Twitter Web Client,pt,#fantastic,{'place_id': 'd1638a3be6a9ed61'},
561697690866974721,,561697690866974721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Vem pra #Pixxtaaa e vem bonito!!!!! Seguraaaaaa que #Fantastic vai tremer!!! \O/ http://someurl,everyone,2015-02-01T01:28:59.000Z,1512066128,Instagram,pt,#fantastic,,
561679577022750720,,561679577022750720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Porque quando estamos juntos somos realmente fantásticos!#mylove #fantastic #selfie #lumiaselfie... http://someurl,everyone,2015-02-01T00:17:01.000Z,1966594309,Linkis: turn sharing into growth,pt,#fantastic,,
561541000112648192,,561541000112648192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",no som do #sorrisomaroto aki pq hoje tem ele na #fantastic .............vamooo que vamo naquele pagodinho,everyone,2015-01-31T15:06:22.000Z,77299503,Twitter Web Client,pt,#fantastic,,
561409669311528960,,561409669311528960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Con Pedro de CRsalsa desde Costa Rica #Salsa #Panama #PTYdeRumba #Fantastic #LaKshamba http://someurl,everyone,2015-01-31T06:24:30.000Z,2252792996,Instagram,pt,#fantastic,,
561300177878016001,"[{'type': 'replied_to', 'id': '561249849191186433'}]",561249849191186433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser Li #BeloDesastre, mas já pedi #BelaDistração e #DesastreIminente na net. Chega daqui duas semanas! (*_*) #Fantastic",everyone,2015-01-30T23:09:25.000Z,626735266,Twitter Web Client,pt,#fantastic,,309267256
561229741932695552,,561229741932695552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Stanca ma col sorriso!!! 😘😘😘 #tired #stanca #puravita #puravida #magazine #fantastic #work #graphic... http://someurl,everyone,2015-01-30T18:29:32.000Z,157267717,Instagram,it,#fantastic,,
560933650167250944,,560933650167250944,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Fortitude #fantastic,everyone,2015-01-29T22:52:58.000Z,86803232,Twitter for iPhone,pt,#fantastic,,
560846418953654272,,560846418953654272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Aquela atuação de Livin La Vida Loca foi um sucesso nunca mais esquecido era capaz de o rever vezes sem conta #fantastic #amazing #InLove,everyone,2015-01-29T17:06:20.000Z,2994411825,Twitter Web Client,pt,#fantastic,,
560240892838412288,,560240892838412288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#kangaroodundee #fantastic program #moreofthis @someuser,everyone,2015-01-28T01:00:12.000Z,452608910,Twitter for Android,en,#fantastic,,
559818930773307393,,559818930773307393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Simplesmente apaixonada ❤️❤️ #myhair #thankyou #ValdirSilva #ChuFashionHair #itlove #fantastic... http://someurl,everyone,2015-01-26T21:03:28.000Z,127402450,Instagram,pt,#fantastic,,
559427402863243264,,559427402863243264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",O tal do #selfie #live #alone #beautifull #fallowforfallow #followme #fallow4allow #fantastic... http://someurl,everyone,2015-01-25T19:07:41.000Z,90760514,Instagram,pt,#fantastic,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.28544012, -22.97542405]}}",
559411072193789955,,559411072193789955,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic! Filme Sem Escalas com Liam Neeson #eletrizante!,everyone,2015-01-25T18:02:47.000Z,2276772326,Mobile Web (M2),pt,#fantastic,,
