public_metrics,source,created_at,id,geo,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2016-12-01T04:18:44.000Z,804177887914053632,,804177887914053632,December please be nice to me.. #Hopeful #December #2k16IsAboutToEnd,2269180296,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-12-01T04:12:45.000Z,804176385556127744,,804176385556127744,#RGV enjoy Each day for it is a gift #BLESSED #grateful #hopeful #pray #TREES http://someurl,63965898,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-01T03:53:17.000Z,804171483081752576,,804171483081752576,Im excited af now! #Hopeful,187209382,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-01T03:40:08.000Z,804168175122190337,,804164970313183233,"@someuser @someuser Hes going to survive, no cancer. #Hopeful",149598096,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '804164970313183233'}]",3024458628
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Facebook,2016-12-01T02:54:28.000Z,804156683257724928,,804156683257724928,Every cloud has a silver lining and sometimes a rainbow! Kin On was blessed with both today! #hopeful #itsgoingtobeok #rainbowaftertherain,511071135,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-01T02:37:48.000Z,804152488223981568,,804152488223981568,"Rejected again. Pretty bummed but remaining hopeful! Just need one yes so I can finally quit my job, right?😉🙈 #amwriting #publishme #hopeful",2897041735,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-01T01:47:11.000Z,804139751141949441,,804098965159497735,"@someuser this is a fail positive. US needs comprehensive Cyber policies, not patchwork. Still #hopeful dems and GOP will get there.",3403110579,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '804098965159497735'}]",1652541
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-01T01:20:29.000Z,804133033175556096,,804133033175556096,@someuser hope u can get a hold of me for the corvette my phone number changed...| #hopeful,251276148,en,everyone,#hopeful,,343626203
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,2016-12-01T01:10:06.000Z,804130418895241220,,804130418895241220,Welcome to the 1st day of the last month in #2016... A lot of targets and goals can still be met this year. #Hopeful #Persevere #Patient,2497114691,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-01T00:52:32.000Z,804125998341976064,{'place_id': 'ac88a4f17a51c7fc'},804125998341976064,"When you want something so badly but you cant have it, I just need to trust that god has better plans for me #hopeful 🙏🏽",45018026,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-01T00:37:33.000Z,804122225796268032,,804122225796268032,This dog is my spirit animal. #optimistic #hopelessromantic #hopeful #allboutdat http://someurl,45287729,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-01T00:14:55.000Z,804116532041281536,,804116532041281536,One of those days. Hope to make tomorrow better #Present #hopeful #ItsNotOver #itsallgood,66858656,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-01T00:00:11.000Z,804112822397505536,,804112822397505536,Heres to hoping this 10 day antibiotic will knock the sickness Ive had for over 2 months now. #hopeful,400264676,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-01T00:00:10.000Z,804112819243352064,,804112819243352064,"Never let you go, never let me down. 🔙🔝🔜 #me #hopeful #instapic #instamoment http://someurl",258627522,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-30T23:32:56.000Z,804105966442582017,,804105966442582017,A picture is worth a thousands words. #hopeful,3378395414,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-11-30T22:52:04.000Z,804095682483077120,,804095682483077120,The strongest heart always have the most scars. #FightOn #striveforexcellence #hopeful #BelieveInYourself #love #WednesdayWisdom #stronger,247966563,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T22:41:26.000Z,804093005280006151,,804093005280006151,@someuser when I grow up I want to be you as good as you please 😀 #TheMissing series 5? #actress #hopeful #gripped #aspiring #awesome,20240938,en,everyone,#hopeful,,2220024959
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Facebook,2016-11-30T22:31:49.000Z,804090585720246276,,804090585720246276,Gotta let go and let it flow. #grateful #hopeful,149589200,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T22:31:39.000Z,804090542841876487,,804090542841876487,"Buzzing with that draw. Old Trafford be a treat, and with the Mike Phelan link it promises to throw up something crazy #hopeful #hcafc",423624689,en,everyone,#hopeful,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,2016-11-30T22:24:09.000Z,804088657736929280,,804088657736929280,Its only one way to live! | #hopeful #Grateful #postive,564150398,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-30T22:15:48.000Z,804086553257463809,"{'place_id': '741e9df4d2522275', 'coordinates': {'type': 'Point', 'coordinates': [-118.39944444, 34.07305556]}}",804086553257463809,Taking some big girl steps today and I couldnt be happier. #moreahead #newbeginning #hopeful... http://someurl,26041957,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-30T22:03:49.000Z,804083540585566212,,804083540585566212,@someuser PLEASE make your profile picture a Red #AIDS Ribbon for Dec 1st. Please urge other players too. Im HIV+ 34yrs & still #Hopeful!,47355273,en,everyone,#hopeful,,261936443
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T21:53:06.000Z,804080841139757057,,804080841139757057,And Decembers here.... Lets hope these 11 months were worth it.... #hopeful,299504523,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-11-30T21:21:16.000Z,804072832753946624,,803864388801363968,"@someuser @someuser | Awesome news, Im by the phone if you need that other band !! #hopeful lol",758581757537050624,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803994140681928704'}]",763452249507041290
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,2016-11-30T21:20:22.000Z,804072606123098113,{'place_id': '4477ece8c7a66e12'},804072606123098113,"So I got a call from a job I have been wanting so badly for almost 10 years. If I can get paid for my writings, Ill be so elated. #hopeful",16791200,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-11-30T20:49:46.000Z,804064903980077057,,804064903980077057,Looking forward to the last episode of #TheMissing I hope its not going to disappoint have invested what seems like an age in it #hopeful,1295490788,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter Web Client,2016-11-30T20:49:09.000Z,804064748245381120,,804063198513135617,@someuser So difficult 2 make work seem effortless. An explainer might be good to show the reality. #Hopeful,16724391,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '804063636994084864'}]",15932715
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",TweetDeck,2016-11-30T20:47:45.000Z,804064396305661952,,804064396305661952,I really hope @someuser Mayors/Cities see this and add it to their planning - the Affordable Care Act is helping #Safe #Healthy #Hopeful http://someurl,27339092,en,everyone,#hopeful,"[{'type': 'quoted', 'id': '803678371955687424'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T20:30:34.000Z,804060073425244160,{'place_id': '3a3437a9a92b7778'},804060073425244160,@someuser I feel we are in a better position now Arsenal have put Xhaka on. Hes almost guaranteed to get a red card #hopeful,23082233,en,everyone,#hopeful,,55259004
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-11-30T20:14:41.000Z,804056073640546304,,804056073640546304,New shades #summeriscoming #afterwinter #hopeful #rayban #aviators #suojaasilmät #talvihangilla http://someurl,68132622,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for iPhone,2016-11-30T19:41:18.000Z,804047671795150848,,804047671795150848,From #helpless to #hopeful - how have you helped build resilience in your staff room today? http://someurl,573765236,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T19:40:06.000Z,804047372661694464,,804047372661694464,Nice line up#MUFC #Hopeful,764095889438892032,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-11-30T19:31:09.000Z,804045120635076609,,804045120635076609,Will @someuser win tonight or simply draw again? Hope its the former #manutd #EFLCup #hopeful #football,704800392278888448,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-30T19:26:50.000Z,804044033848967169,{'place_id': '07d9d25492885001'},804044033848967169,Believe only half of what you see and nothing that you hear.| #beachlife #newlife #hopeful  #wednesdaymotivation #grateful http://someurl,39586922,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T19:18:00.000Z,804041810381312001,{'place_id': '01fbe706f872cb32'},804041810381312001,CHOOSE to find #hopeful & #optimistic ways to look at a situation. #goodadvice #superself #positivelife #inspiration #coachLizStrom #love,23767060,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T18:25:52.000Z,804028690313121792,,804028690313121792,Exited for whats in store for me next. Im finally taking control of my life and thinking of me first. #hopeful,485730887,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T18:24:52.000Z,804028437170159623,,804028437170159623,Things in your life can change but God never changes but there is nothing else He cant change. #hopeful #bestrong #Beencouraged,335827499,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T18:21:33.000Z,804027601853497346,,804027601853497346,Complete cock up if you ask me. #hopeful,262586275,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T18:17:21.000Z,804026547405520900,,804026547405520900,Wish to see it in 4k 60fps in the near future. That would be pretty demanding on where tech stands now. #hopeful  | | http://someurl,796613609841430528,en,everyone,#hopeful,,
"{'retweet_count': 10, 'reply_count': 4, 'like_count': 42, 'quote_count': 4}",Twitter Web Client,2016-11-30T18:14:07.000Z,804025734918443008,,804025734918443008,.@someuser getting inked... @someuser #Hopeful #Tattoo http://someurl,2669489095,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T18:08:18.000Z,804024268359139328,,803981926092533760,@someuser Are you coming anywhere near the Baltimore/DC area? #hopeful,2367637274,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803981926092533760'}]",232376381
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-11-30T17:57:00.000Z,804021423736061952,,804021423736061952,Maybe Im taking so many Ls this semester bc Im gonna have a dope next semester? 🤔 #hopeful,857040240,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter Web Client,2016-11-30T17:49:00.000Z,804019411908706304,,804019411908706304,4 days left till #NewYork with #StepNYC one week full of workshops and meetings for @someuser #äexcited #hopeful #business #VC,94377856,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T17:48:54.000Z,804019387023970305,,804019387023970305,Rep. Greg Harris says the budget was discussed in todays leaders meeting. #twill #hopeful http://someurl,1453209588,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter Web Client,2016-11-30T17:46:39.000Z,804018820834725888,,804018820834725888,I always start #hopeful. Disappointments worse when things go awry & it makes some jaded. But...Id still rather arrive believing in #magic,28470279,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-30T17:38:43.000Z,804016825067401216,,804016825067401216,"Were Praying for you, aunty mao💞🙏 #hopeful http://someurl",1634157452,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T17:27:20.000Z,804013960001265664,,804013960001265664,"They say,  home is where the heart is, but Im sentimental and my heart is everywhere. I Love to Love! ❤❤❤ #LoveAlwaysWins #Hopeful",896758448,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-30T17:22:34.000Z,804012761734901761,,804012761734901761,One of the most important things I must do is make sure I believe tomorrow will be better than today. #hopeful #faith 🙏🏻,514751959,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T16:42:29.000Z,804002673192210432,,804002673192210432,"Im excited for the Holidays this year, just hope I get what  I want this year for once lol| #Christmas #Hopeful #Excited #Jolly",3165518201,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-30T16:42:14.000Z,804002610705563648,,803983013189185539,@someuser I thought you were moving there anyways #Hopeful,414603641,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803983013189185539'}]",393036197
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T16:28:17.000Z,803999100710559745,,803999100710559745,@someuser you think Hillary can still win with the vote recount?🤔 #hopeful,45145386,en,everyone,#hopeful,,32489306
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-30T16:21:23.000Z,803997363677392896,,803997363677392896,@someuser  Are you going to have any merchandise on http://someurl soon? 😕 #Curious #LøVë 🎶😘 #hopeful,625101594,en,everyone,#hopeful,,34716038
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter Web Client,2016-11-30T16:02:44.000Z,803992668950982656,,803992668950982656,"Final day of #NaNoWriMo2016, I need to to write like, a billion words to win. Thank you day off, maybe I can do this? #hopeful #amwriting",9294872,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Echofon,2016-11-30T15:56:12.000Z,803991025337401344,,803574657681158144,@someuser @someuser repair window tomorrow between 12-4 #hopeful,39869565,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803961805659897856'}]",39869565
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T15:32:34.000Z,803985078414143489,,803985078414143489,@someuser any chance of still getting the Black Friday deal on Studio One 3 Pro? Just couldnt do it until now .. #hopeful #countingpennies,2272271912,en,everyone,#hopeful,,143598239
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite,2016-11-30T15:31:04.000Z,803984700297637888,,803984700297637888,"If you listen carefully, you’ll hear the Lords call in unexpected voices. #Advent2016 #hopeful #authentic #patience http://someurl",3236316446,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-30T14:35:43.000Z,803970769571065857,,803970769571065857,The good life... #god #happiness #faithful #hopeful #life #murraytalk http://someurl,20748805,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T14:22:10.000Z,803967358931009536,,803967358931009536,This is a good start. Keep jobs in the #USA . #hopeful #Trump #economy http://someurl,26769676,en,everyone,#hopeful,"[{'type': 'quoted', 'id': '803918257119850496'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-30T14:13:16.000Z,803965119294242816,,803965119294242816,11/27/15| Relieving stress togetherrrr💖😂| ~~| #futurenurses #intime #hopeful #afterboards 💖 @someuser http://someurl,319530310,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,2016-11-30T14:01:17.000Z,803962103891562497,,803962103891562497,Almost running out of the date bundle for SLT broadband with few hours to the reset #Hopeful,424849383,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 3, 'like_count': 2, 'quote_count': 1}",Twitter for iPhone,2016-11-30T13:54:52.000Z,803960489902542848,,803960489902542848,Pitch inspection planned at 4.30pm @someuser for tonights match. #hopeful,112523913,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter Web Client,2016-11-30T13:40:35.000Z,803956897778962434,,803956897778962434,Yes it is. Maybe these #WordsOfWisdom may attract more attention.... #hopeful http://someurl,2903014216,en,everyone,#hopeful,"[{'type': 'quoted', 'id': '803943780881723392'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-11-30T13:35:01.000Z,803955493542694912,,803955493542694912,LiFe iSnt aBouT findinG YouRseFlf..| It is aBouT cReaTinq uRseLf ..😊😆| | #Hopeful  😊,975487862,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for Android,2016-11-30T13:08:54.000Z,803948924818096129,,803948924818096129,I think now a @someuser show announcement would top the year of nicely. #Hopeful,19149465,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-30T13:05:27.000Z,803948054600675328,,803948054600675328,GOT A CRUCIAL MATCH AGAINST KOTUKO FC AT HOME(AZUMAH PARK )THIS AFTERNOON AT 3PM.#HOPEFUL#NGFC#18 http://someurl,533461474,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,2016-11-30T12:36:54.000Z,803940871141998592,{'place_id': '4ec01c9dbc693497'},803940871141998592,Only time will tell :) #hopeful,2302331415,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T12:31:49.000Z,803939591908683776,,803939591908683776,Cheers to a great Wednesday! I hope the day brings many smiles and feelings of joy for you! 🌎😊#hopeful #Peace #LoveTrumpHate,3181061316,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-30T12:04:53.000Z,803932813955305472,,803932813955305472,You know its gonna be a good day when it starts with free brownies and fudge. #hopeful,79013760,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,2016-11-30T12:02:47.000Z,803932285007437826,{'place_id': 'fa8f8f24dc772cc0'},803932285007437826,"@someuser where can we find the Holiday Millionaire Raffle numbers? Thanks! Fingers crossed, payers said! #hopeful #winner",764998810963742720,en,everyone,#hopeful,,36780362
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-11-30T11:00:28.000Z,803916600340611072,,803916600340611072,At #CCD Cannaught Place With #interview #heavyday #travelforgood #HopefulHippies #hopeful #hopeforthebest http://someurl,803839817385725952,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T10:32:59.000Z,803909687024517120,,803909687024517120,10 youtube subscribers!!! And hopefully more to come thanks!!! #hopeful #KeepitOn,803733495994531844,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T10:21:01.000Z,803906675086397441,,803906675086397441,Im ready for my real career..! 😣 #hopeful #prayforme #stripperproblems,803888879224979456,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Arduino,2016-11-30T09:54:42.000Z,803900052297121792,,803900052297121792,"#Nasdaq #Head #Hopeful #Trump will #Refine, not #Kill, #Trade - #Thebull 30.11.2016 09:34 am nasdaq #Chief robert G http://someurl",752393597576683520,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T09:25:31.000Z,803892706745270272,,803718418419490816,"@someuser Damn, I could watch you sketch and ink for hours. Maybe someday Ill go to a con with you and get a head sketch. #Hopeful",111486496,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803718418419490816'}]",71302641
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-11-30T09:16:45.000Z,803890500923256832,,803890500923256832,Just bcos its the end of the month #glowing| #happy #hopeful #style #bbg #fashion #instadaily... http://someurl,83073794,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-30T07:22:42.000Z,803861800093712384,,803861800093712384,I shouldnt have pulled beltless tonight. 🙄 Hopefully my lower back recovers in time for me to twerk this weekend. 🙏 #hopeful,176214258,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-30T06:44:09.000Z,803852095782797312,,803852095782797312,Sustainability is on the rise!!!| A clean world!| #futureisclean #hopeful http://someurl,1694567754,en,everyone,#hopeful,"[{'type': 'quoted', 'id': '803851174071988224'}]",
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T06:39:41.000Z,803850973861081088,,803850973861081088,@someuser @someuser can we PLEASE PLEASE PLEASE get a remastered version of Kingdom hearts 1 and 2 for PS4 ?! @someuser #hopeful 🙏🏽,4698295748,en,everyone,#hopeful,,67418441
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T06:21:40.000Z,803846437217910785,,803846437217910785,"Maybe all of these are one hell of a joke! Maybe one day Buhari would wake up and say OK guys no more jokes, let me get serious! #hopeful",475732673,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-30T06:19:41.000Z,803845940037750785,,803845940037750785,"“I wont #lie and say its been easy, but nothing #worth having ever is, right?” #waiting #hopeful",770481242814967808,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T06:01:33.000Z,803841377708675074,,803840194340327424,@someuser wishing you were here too😞💕 no worries we have all year next year together ✊ #hopeful,1049830561,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803840194340327424'}]",1062185246
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter for iPhone,2016-11-30T05:58:35.000Z,803840628929007616,,803840322623143937,@someuser Yeah. Im starved 4 good paranormal radio. #Hopeful #SOR #dmtalk,278333295,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803840322623143937'}]",1627558728
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-11-30T05:35:04.000Z,803834711445557248,,803834711445557248,My future Christmas. #Hopeful http://someurl,143630802,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T05:01:32.000Z,803826272141004802,,803826272141004802,Hopefully hell dedicate this song to me soon enough 🙃#hopeful | http://someurl http://someurl,1330685594,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T04:33:32.000Z,803819227517853696,,803819227517853696,So devastated to hear about #Gatlinburg to think I was just there on Saturday too! Hopefully the fires will be put out soon! #hopeful,2941341473,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 2}",Twitter for Android,2016-11-30T04:12:41.000Z,803813978514354176,,803813978514354176,When I grow up I just wanna be a lil like @someuser #hopeful,187667097,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-30T03:29:53.000Z,803803207298383873,,803803207298383873,@someuser any chance youre looking for a software engineer to join the team? #hopeful,26575221,en,everyone,#hopeful,,28863674
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-30T03:26:32.000Z,803802366805876736,,803802366805876736,Lets hit two birds today shall we? #Thesis #Survey #Hopeful http://someurl,402158783,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T03:02:28.000Z,803796310247673856,,803796310247673856,Hotel (with free shuttle to & from airport) and plane ticket booked for next weeks trip to SJC.  #Excited but #expensive #hopeful,830411028,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T02:32:36.000Z,803788793123848195,,803788793123848195,Wait.... #coulditbe... @someuser is working?! I can see peoples #avis now!! #Hopeful I can see #videos now too! #Twitter #fix http://someurl,43897945,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-30T02:11:38.000Z,803783515691159552,,803782217197555713,@someuser being blue in the face is usually a sign of imminent death   #hopeful,2996238347,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '803782217197555713'}]",884304968
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-30T02:10:21.000Z,803783192373301249,,803783192373301249,Lets see if this works. #hopeful http://someurl,95716366,en,everyone,#hopeful,,
