source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
Instagram,Genteeee está rolando uma #super #rifa de um #kit #lindo de #planner da #heidiswapp 💞💞💞Vocês não... http://someurl,everyone,pt,756505622665760768,756505622665760768,49507415,2016-07-22T15:06:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.568779, -23.5466595]}, 'place_id': '68e019afec7d0ba5'}"
Twitter Web Client,@someuser @someuser @someuser @someuser @someuser Marco carta forever! #Stelle #nonsopiùamare #comeilmondo #super #TOP,everyone,pt,756092442735177728,756475706339721216,522457745,2016-07-22T13:07:17.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,13047402,"[{'type': 'replied_to', 'id': '756092442735177728'}]",
Instagram,Conexões da vida .. 🍁✨ #jobdehoje #soenergiaboa #cea #super @ Amazonas Shopping http://someurl,everyone,pt,756328339934175232,756328339934175232,1019818717,2016-07-22T03:21:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,,
Facebook,Aquela make #super que a @someuser faz e arrasa ✨ http://someurl,everyone,pt,756185143061147648,756185143061147648,301520286,2016-07-21T17:52:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,Continuano i S A L D I 󾭚󾭚󾭚| | Fino a -50%!!!!!!!!!!| #super #saldi http://someurl,everyone,it,756154301668585472,756154301668585472,493477455,2016-07-21T15:50:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Etus Brasil,Fugindo do #frio? Confira nosso #super #liquida moda praia com até 50% Off 😍 http://someurl http://someurl,everyone,pt,756141972214145024,756141972214145024,255705164,2016-07-21T15:01:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,Receba em casa ou no trabalho a #super* marmita padrão do encantosdosabor por apenas* R$... http://someurl,everyone,pt,756130271590813696,756130271590813696,1117208598,2016-07-21T14:14:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,#kids #school #holidays #ballajura #Bollywood #class #super #fun @someuser #pied-piper... http://someurl,everyone,en,756097232240345090,756097232240345090,702339374936002560,2016-07-21T12:03:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,♣♣♣★★★★★ #super feliz,everyone,es,755972483757506560,755972483757506560,1568309466,2016-07-21T03:47:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"#denver #colorado #super #lol #jeanquichannel #followme #sigo #like #like4like @ Denver, Colorado http://someurl",everyone,pt,755921376024879104,755921376024879104,146982997,2016-07-21T00:24:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,#denver #colorado #momentos #lol #super #sigo #followme #jeanquichannel #like @ Colorado... http://someurl,everyone,es,755919128242819073,755919128242819073,146982997,2016-07-21T00:15:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#Super ligada no JN. O tio @someuser está no ar...,everyone,pt,755908016407543809,755908016407543809,2628949798,2016-07-20T23:31:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,@someuser @someuser @someuser @someuser F/A-18E/F #Super Hornet http://someurl,everyone,pt,755882109869457408,755882109869457408,858750589,2016-07-20T21:48:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,22912803,,
Twitter for Android,Será que no #Super mix pode passar Marília Mendoça?,everyone,pt,755818091003670528,755818091003670528,753990080407175168,2016-07-20T17:34:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
CarAccessoriesOM via Website,"#Ambarella A7 2.7 2560*1080 FHD #Dash Cam, #170° #Super #Wide  ... - http://someurl | #25601080 http://someurl",everyone,pt,755801673373581312,755801673373581312,1514199692,2016-07-20T16:28:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#super chef André http://someurl,everyone,fr,755727907025199104,755727907025199104,742438293569167360,2016-07-20T11:35:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '755401830713229312'}]",
Facebook,#SUPER HERÓIS OU MITOS?#| | Uma pessoa que compartilha apenas seus pontos fortes não pode ser suprida pelo Corpo em... http://someurl,everyone,pt,755711652914270208,755711652914270208,929945581,2016-07-20T10:31:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,#super panda http://someurl,everyone,pt,755697780107186177,755697780107186177,904865881,2016-07-20T09:36:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Windows Phone,trajando apenas uma belissima tanguinha #super transada com lantejoulas vermelhas,everyone,pt,755571088277594112,755571088277594112,2997825096,2016-07-20T01:12:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,#happyhour #lol # momentos #jeanquichannel #super # denver #colorado #sigo #sigueme #follow... http://someurl,everyone,pt,755552308566589445,755552308566589445,146982997,2016-07-19T23:58:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,Os filmes escolhidos para o Halloween estão na área... Só escolher #super dearo,everyone,pt,755521321208078336,755521321208078336,755222398551617536,2016-07-19T21:54:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,🆕 #NEW #super tiro Alto!!!  🙆 #notelopierdas 💣💯💣 #ForMe forme_jeans... http://someurl,everyone,pt,755519885183254528,755519885183254528,2258798385,2016-07-19T21:49:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-61.48853972, -31.25135707]}, 'place_id': '00585da77f488367'}"
Instagram,Vita da Super Mario ...| #Super #Mario #Bros #SuperMario #1Up #JustNerd #SuperMarioRules... http://someurl,everyone,pt,755510157040316416,755510157040316416,453339599,2016-07-19T21:10:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Facebook,"Boa semana, que maquina hein... #bike #life #living #bike #bikes #motogp #motors #super #superbike #instagood... http://someurl",everyone,pt,755498137544818688,755498137544818688,865479318,2016-07-19T20:22:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#Super #Promoção #Junho Corra no site e confira: http://someurl #book #sale #Algoritmos,everyone,pt,755468191413964800,755468191413964800,59572063,2016-07-19T18:23:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Super moto. #supermoto #super #moto #motor #motocycle #Aliaga @someuser http://someurl,everyone,tl,755454392187416576,755454392187416576,362415792,2016-07-19T17:28:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter Web Client,#super mario omega online game maquiavel o principe online games http://someurl,everyone,pt,755349594490474496,755349594490474496,751926025798418432,2016-07-19T10:32:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Hoje tem correria super!!! 🎾🔁#Super #atp #250 #umag #Petaculo #head #Croatia #FicaMeiaDalmata @someuser http://someurl,everyone,pt,755328872498028544,755328872498028544,70564412,2016-07-19T09:10:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [13.518781, 45.44782595]}, 'place_id': '8d65596349ee2e01'}"
Instagram,Supernova. #supernova #aliens #super #arizona #AZ #desert #lightpollution #milkyway #night... http://someurl,everyone,pt,755322850836377600,755322850836377600,409364681,2016-07-19T08:46:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,"já que anteciparam os parabéns tb já vou fazendo minha parte por aqui, laricando um #bis #extra #branco #super #delicia -.~*~.V!¢kÿ.~*~.",everyone,pt,755212926068350976,755212926068350976,151727236,2016-07-19T01:29:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Google,Gostei de um vídeo @someuser de @someuser http://someurl O primeiro jogo q sou boa so que não #super cat EP 1,everyone,pt,755202969377861633,755202969377861633,1480814684,2016-07-19T00:49:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Google,O primeiro jogo q sou boa so que não #super cat EP 1: http://someurl via @someuser,everyone,pt,755201209364013056,755201209364013056,1480814684,2016-07-19T00:42:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#ChoiceInternationalArtist| Vote for| #super junoir,everyone,pt,755117600603013120,755117600603013120,751841058733121541,2016-07-18T19:10:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,#super-heróis #superheroes #todomundofeliz #TMF #entidadesocial #ong #diversão #alegria http://someurl,everyone,pt,755097218038702081,755097218038702081,194081496,2016-07-18T17:49:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"Vem ser gostosa, vem!! #gostosa #show #gente #uai #super #verdade #assim #cgms #dahora http://someurl",everyone,pt,755094660914315264,755094660914315264,57663880,2016-07-18T17:39:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,acordar essas hora é cruel.. rs | #super bom dia.,everyone,pt,754953441433227265,754953441433227265,3298599211,2016-07-18T08:18:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for iPhone,Sabe que tem razão #curiosidade #interessante #super Filmes liderado por mulheres são bons e até muito bons http://someurl,everyone,pt,754857183955869696,754857183955869696,212759667,2016-07-18T01:55:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,#Super #streetfighter #2| | O melhor da familia SFII para o Snes. | | #capcom #Nintendo #Snes... http://someurl,everyone,pt,754742289243762688,754742289243762688,76145066,2016-07-17T18:19:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-34.8333, -7.0833]}, 'place_id': 'c9f2f46c0d1b963d'}"
Twitter for Android,Galileu: Artista cria #prateleiras inspiradas em #super-heróis. http://someurl,everyone,pt,754728191823151104,754728191823151104,86440514,2016-07-17T17:23:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"Da história: Perdidos em uma noite de rodeio, lá estávamos. | #Bomdia #BoaTarde #DeHoje #Super... http://someurl",everyone,pt,754715571728576512,754715571728576512,78616174,2016-07-17T16:33:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-49.25, -13.6667]}, 'place_id': '652450077bf25b8e'}"
Instagram,BARCELONA . | #fashionstylist #paseodegracia #instaman #work #personalimage #super #top... http://someurl,everyone,pt,754571573257003008,754571573257003008,323819314,2016-07-17T07:00:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for iPad,@someuser @someuser #SUPER RATA! O NO?,everyone,es,754535993949257728,754548573413388290,76957858,2016-07-17T05:29:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,3079335681,"[{'type': 'replied_to', 'id': '754535993949257728'}]",
Twitter for iPhone,19:30 hs sale ir al #Super,everyone,pt,754442649499734017,754442649499734017,15164905,2016-07-16T22:28:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,"#Super #PROMOÇÂO #ComprouGanhou de R$ 3.999,00| por| R$ 2.699,00| em até 10x de R$ 269,90 sem juros no cartão de... http://someurl",everyone,pt,754355540889890816,754355540889890816,216651348,2016-07-16T16:42:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Mobile Web,12 melhores fotos do ano pela National Geographic – PapodeHomem http://someurl via @someuser #super,everyone,pt,754334340570578944,754334340570578944,16872315,2016-07-16T15:18:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,# Mostra reciprocidade que nós investe. #Super #Bomdia #Sabadão 😀🌞🍀😉,everyone,pt,754309936524496896,754309936524496896,4881830913,2016-07-16T13:41:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter for Android,#super & boobies &pamela silva &sexy &vig http://someurl,everyone,pt,754236421481885696,754236421481885696,2480127726,2016-07-16T08:49:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,admita a verdade nua e crua| você errou| não aja como moleque| kid #Super rt,everyone,pt,754183213606731777,754183213606731777,2254575531,2016-07-16T05:17:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,Thi é Jú 💘😋 #SUPER #APÓiO,everyone,pt,754142263589101569,754142263589101569,747881653285052421,2016-07-16T02:35:01.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",#super,,,
Facebook,Sobre nossa sexta Feira.| #Super #Ação #Equipe #União #ObradeDeus,everyone,pt,754140293675397120,754140293675397120,151072411,2016-07-16T02:27:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,#grabando #botinera para #clubdecuervos #netflix #super #makeup... http://someurl,everyone,es,754102945726263296,754102945726263296,567823807,2016-07-15T23:58:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Ooooooo muleke bonito igual o pai kkkkk #vemrafa #super-bochechas... http://someurl,everyone,pt,754080683018989568,754080683018989568,52735470,2016-07-15T22:30:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Não seja apenas #super ... Tenha tbm o #poder !! 💪🏻 http://someurl,everyone,pt,754048012888870912,754048012888870912,86172116,2016-07-15T20:20:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Buffer,http://someurl Clitoris Super Desenvolvido da Morena Safada #clitoris #super http://someurl,everyone,pt,754031088960434176,754031088960434176,4167039929,2016-07-15T19:13:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,Vidas difíceis #MeoMarés #thebegining #super http://someurl,everyone,pt,754011567381946368,754011567381946368,789762452,2016-07-15T17:55:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter for Android,@someuser @someuser @someuser #SUPER RATA! O NO?,everyone,es,753921531366019072,753988270560677888,76957858,2016-07-15T16:23:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,184187216,"[{'type': 'replied_to', 'id': '753921531366019072'}]",
Facebook,"::: ABRIGUE OU ADOTE :::| | Essa é a Brenda, charmosa, brincalhona e #super dócil, adora fazer novos amigos (cães e... http://someurl",everyone,pt,753964428413005824,753964428413005824,407916215,2016-07-15T14:48:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"E aí #galera #mega #super #fãs da #bandamalta atendendo a pedidos, segue alguns #cliks do nosso... http://someurl",everyone,pt,753940885642047488,753940885642047488,76684776,2016-07-15T13:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.8516886, -23.4968195]}, 'place_id': '5997e92637149a16'}"
TweetDeck,#Super #indico #Brasil..... #Cidadania um busca constante nestes mares da web....by @someuser  http://someurl,everyone,pt,753938253041008640,753938253041008640,41213062,2016-07-15T13:04:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '753938086489419776'}]",
Instagram,Não tenho nem ideia do que seja essas coisas. Comprei por causa da embalagem. #Super-Homem... http://someurl,everyone,pt,753936046211989504,753936046211989504,51427608,2016-07-15T12:55:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [8.52688058, 50.05353459]}, 'place_id': 'd11b52e2fcf2aa02'}"
Twitter for Android,Meu tô viciado no the sims 4 | | #super vicio,everyone,pt,753814066800435202,753814066800435202,733238416750579712,2016-07-15T04:50:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super mario porno oma porn videos http://someurl,everyone,pt,753788300511551488,753788300511551488,749327156950564864,2016-07-15T03:08:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,Parque das Andorinhas | Alto Caparaó MG | #cachoeiras #Natureza #look #Amazing #maravilhoso #beautiful #Super http://someurl,everyone,pt,753781254290628608,753781254290628608,135031633,2016-07-15T02:40:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
dlvr.it,by @someuser / Mr. Nutz/#Super #Nintendo (/#SNES/#NES ) PAL/#SNES #retrodeals #ebay http://someurl http://someurl,everyone,pt,753760644390793217,753760644390793217,2801606834,2016-07-15T01:18:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"Santa Teresa de Ávila, sua linda! #teresona #super #das #minhas #arrasou #e #abalou #a #igreja... http://someurl",everyone,pt,753758119583514624,753758119583514624,58003017,2016-07-15T01:08:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-47.80994921, -15.80428791]}, 'place_id': '5722ff20ba67083b'}"
Twitter for Android,#TBTNoMTVHits Claro q tem q ser a TayTay no próximo #Super ❤,everyone,pt,753702445386170373,753702445386170373,3143988575,2016-07-14T21:27:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
RetroDeals,Jurassic Park/#Super #Nintendo/#SNES/#NES/Complete CIB PAL/#SNES #retrodeals #ebay http://someurl http://someurl,everyone,pt,753697100425232384,753697100425232384,703537008002605057,2016-07-14T21:06:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
TweetDeck,#X-#MEN: #Marvel e #Fox planejam #série de #TV do universo do #super-#herói.| Acesse: http://someurl http://someurl,everyone,pt,753651058891632641,753651058891632641,212575207,2016-07-14T18:03:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#super,,,
WordPress.com,Recenzia Umi Super Truper #UMI #Super#recenzia http://someurl http://someurl,everyone,it,753650133229645824,753650133229645824,2436671106,2016-07-14T17:59:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Cuidando da #Barba aqui no obarbeirodaesquina 👍🏻 #Super #Recomendo #Galera 😜  #rogercaju... http://someurl,everyone,pt,753597254183821312,753597254183821312,61024278,2016-07-14T14:29:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,#super me indentifiquei...kkkk http://someurl,everyone,pt,753544442179571713,753544442179571713,235261092,2016-07-14T10:59:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,@someuser @someuser #super demais,everyone,fr,753297838373732352,753333301738401792,752660958028238850,2016-07-13T21:00:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,117722527,"[{'type': 'replied_to', 'id': '753297838373732352'}]",
Instagram,Tramonto #love #byby  #me #super #wow http://someurl,everyone,pt,753288444491759617,753288444491759617,724846749920186370,2016-07-13T18:02:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Professor Super Cerruti and Chiara of BA Tor Vergata | #super #BATorVergata @ Tor Vergata... http://someurl,everyone,pt,753226086507352064,753226086507352064,2385353576,2016-07-13T13:54:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [12.61723, 41.8549999]}, 'place_id': '7d588036fe12e124'}"
Twitter for Android,@someuser expressão da @someuser  contando até 10 pra não estourar!  #Super!!!!! :D,everyone,pt,753046051435716608,753049352608833536,2742657646,2016-07-13T02:12:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,2598211989,"[{'type': 'replied_to', 'id': '753046051435716608'}]",
Twitter Web Client,"Foda-se, vou jogar #Super Mário! u.u| heheheheh #lovetwitter #lovegames #SuperMario",everyone,pt,753043837254307841,753043837254307841,3166695299,2016-07-13T01:50:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter for Android,#super motor @someuser @someuser apavora esse caras na pilotagem,everyone,pt,753010492168400896,753010492168400896,396902277,2016-07-12T23:37:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,,
Twitter for Android,#super motor @someuser @someuser @someuser deixa a loira falar..kkk abraço,everyone,pt,753009397383753732,753009397383753732,396902277,2016-07-12T23:33:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#super motor @someuser @someuser boa noite  bom programa,everyone,pt,753001612029886464,753001612029886464,400361836,2016-07-12T23:02:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
IFTTT,Novos modelos para o dia dos pais. Vê lá no nosso site. http://someurl ou link na bio. #tie #pai #super... http://someurl,everyone,pt,752992704427126785,752992704427126785,83963716,2016-07-12T22:27:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,#super amei e apoio... http://someurl,everyone,pt,752901715947458560,752901715947458560,235261092,2016-07-12T16:25:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,Seus deveres só acabam se você tiver treinado!| |  #super #treino #academia #powerclub http://someurl,everyone,pt,752820252623286272,752820252623286272,418655123,2016-07-12T11:01:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#Super legal esse programa http://someurl,everyone,pt,752690469373489153,752690469373489153,752685375039033345,2016-07-12T02:26:06.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",#super,,,
Twitter Web Client,@someuser Acho que os Espanhóis preferiram assim: os vizinhos Portugueses. Bons trabalhos dos jornalistas Espanhóis com o Cristiano #Super,everyone,pt,752639118455209985,752668238689996800,15896379,2016-07-12T00:57:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#super,14907794,"[{'type': 'replied_to', 'id': '752667001038987265'}]",
Facebook,Uma explosão deliciosa. :D ;)| | #BebeluSanduiches #Delícias #Super #Big http://someurl,everyone,pt,752646187690364928,752646187690364928,161750710,2016-07-11T23:30:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,💞 #sex #milf go me | #RUSSIAN TEENS TUBE| #super porno| #tawny roberts| 🔞⏩ http://someurl http://someurl,everyone,pt,752544076600401924,752544076600401924,3389278997,2016-07-11T16:44:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,"EI, PSIU??!!! VC!!!! VC MESMO!!! QUER SE DIVERTIR??!!! QUE TAL ASSISTIR UM #Super Desenho?!! http://someurl",everyone,pt,752488619022123008,752488619022123008,2925222575,2016-07-11T13:04:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Linka_tv_inonda1,E iniziato H20 - Il segreto delle sirene su #super| Clicca qui per classifica tweet: http://someurl,everyone,it,752488543252013056,752488543252013056,1962587364,2016-07-11T13:03:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
RetroDeals,Mr. Nutz/#Super #Nintendo (/#SNES/#NES ) PAL/#SNES #retrodeals #ebay http://someurl http://someurl,everyone,tl,752341885612593152,752341885612593152,703537008002605057,2016-07-11T03:20:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,🎛🏆✨#DjCampeón #Sheldon #clase #live #súper #amor #alegria #vecinos #malbec #marcianos @ Palermo... http://someurl,everyone,pt,752257653150248961,752257653150248961,172563830,2016-07-10T21:46:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-58.43055556, -34.58888889]}, 'place_id': '018f1cde6bad9747'}"
Instagram,#Super Tio| #Mamae Hulk| #Dinda Maravilhosa🎈🎈🎈🎈 http://someurl,everyone,pt,752255371125874689,752255371125874689,703077395813769216,2016-07-10T21:37:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,#chv #ayer #evento #beneficio #entrevista #super #cool #fiesta #noticias #hoy 😉👀💅😎😘💋❤ @ Nómade http://someurl,everyone,pt,752141274661150720,752141274661150720,2208116668,2016-07-10T14:03:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-70.64080819, -33.43187378]}, 'place_id': '010af3a83e5ba035'}"
Twitter for Android,@someuser #super puber...mantap👍👍👍,everyone,in,752085256325373952,752088808712118273,739384154320572416,2016-07-10T10:35:19.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,745319433292419072,"[{'type': 'replied_to', 'id': '752085256325373952'}]",
