public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-17T04:03:15.000Z,809972200761651200,809972200761651200,La noche donde oferta y demanda superan las reglas del juego digital #sad #digital #taxi #in http://someurl,158775203,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-17T03:54:39.000Z,809970034684657664,809970034684657664,#Sad! 😔| http://someurl| ╔═.☆♫.══════════════════╗ | ☞ Ðale ℓike - ℯtiqueta ó ℂomparte... http://someurl,612887115,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T03:52:21.000Z,809969457699450881,809969457699450881,Me tengo que levantar a las 6:15a.m mi segundo día de vacaciones. #sad,4786599992,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T03:52:19.000Z,809969445728878592,809969445728878592,Yo no sirvo para hacerme amigos por Internet porque siempre me aburro o me olvido de contestar o algo. Soy un desastre #sad,2970875752,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-17T03:39:31.000Z,809966227481391104,809966227481391104,Es mejor dejar el pasado a donde pertenece de lo contrario tu presente se verá hecho trizas #sad,470723590,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-17T03:35:48.000Z,809965289941020673,809965289941020673,Mejor ya me duermo porque #sad,348751270,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T03:31:51.000Z,809964296075640832,809963821985136640,@someuser jaja te estaba buscando y mirando por todas las partes que enfocaban para encontrarte y no te encontré #sad.  Te amo  pau💜,357991107,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809963821985136640'}]",67985464,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-17T03:27:25.000Z,809963181368111104,809960617108967424,"@someuser capaz es porque me re hace acordar a un chico que yo conozco, que obviamente es hermoso y terminó siendo mi primo lejano #sad",4428961661,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809960617108967424'}]",4428961661,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-17T03:19:31.000Z,809961194106798080,809940793075138560,@someuser Me acorde de Awaking The Revenge jjajajajaj #sad,343043721,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809940793075138560'}]",4374566908,{'place_id': '017c34650c2dd3d7'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-17T03:11:39.000Z,809959212214263809,809959212214263809,#YoTanMerenguesYTuTan no te vuelvo a querer jamas :( #sad,207376448,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-17T03:07:56.000Z,809958279677886465,809958279677886465,Con unas ganas de tomar cerveza y con una faringitis que no me deja... #sad,50547708,es,everyone,#sad,,,{'place_id': '7d93122509633720'}
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-17T02:53:01.000Z,809954523519340544,807563751230754816,@someuser tuve que buscar si era gay😂 pero no es hetero #sad ah se ponia triste,286365602,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809746680115511296'}]",1948439022,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-17T02:35:14.000Z,809950047358042112,809950047358042112,"Quiero ser hombre para poder chamuyarme a este chabon,casarme,tener hijos y morir feliz igual es de @someuser  asi que #sad http://someurl",2409479546,es,everyone,#sad,"[{'type': 'quoted', 'id': '809945307538751488'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T02:29:03.000Z,809948494907719681,809948494907719681,Cuando la persona que te gusta y te encanta vive lejos. #Sad,299532943,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T02:28:17.000Z,809948300002660352,809948193010176001,@someuser encima las fotos son hermosas #sad,4458911717,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809948193010176001'}]",4458911717,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-17T02:24:54.000Z,809947449007677440,809947449007677440,"Está bien culero que sea viernes por la noche, inicio de vacaciones y no tenga dinero ni para pagar el taxi. #sad  💔😩",3610753032,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-17T02:23:38.000Z,809947127766020097,809947127766020097,Mi mamá tiene más amigas que yo #sad,286442157,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-17T02:07:50.000Z,809943154417868800,809943154417868800,No hay nada mas triste que saber que @someuser nunca vera esto (esta foto esta bien hermosa) :/| #sad http://someurl,746805354340638720,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-17T02:04:18.000Z,809942262411120640,809829081407750144,@someuser no se la creyó llegue a casa y me dijo que le muestre la nota #sad,3402338104,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809942024447229952'}]",733611624,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T02:00:37.000Z,809941335889297408,809941335889297408,"Me odian, #sad",809701260182036480,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-17T02:00:03.000Z,809941196868980736,809941196868980736,suele pasar | #sad http://someurl,3529927033,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-17T01:59:44.000Z,809941116241883137,809941116241883137,#disponible  en talla 14 #outfits #emoji #whatsaap #emoticons #love #heart #sad #cry #corazon... http://someurl,233122338,es,everyone,#sad,,,"{'coordinates': {'type': 'Point', 'coordinates': [-71.45, 10.4]}, 'place_id': '004ed43112a4cf6a'}"
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-17T01:50:34.000Z,809938806593961984,809938806593961984,// G O R D I T O // | #grunge #indie #cool #sad #vsco | @someuser @ Plaza Carso http://someurl,3117141017,es,everyone,#sad,,,"{'coordinates': {'type': 'Point', 'coordinates': [-99.20420571, 19.44094097]}, 'place_id': '3ad512d283f67a11'}"
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T01:42:58.000Z,809936895912411136,809936895912411136,No voy a estar para las ce de 1dao #sad,729014111498047490,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2016-12-17T01:13:52.000Z,809929570568798208,809929570568798208,Ojalá me levantara yo así de guapa #sad http://someurl,978808964,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-17T01:09:04.000Z,809928364005933059,809928364005933059,"Despues de tres años,Este va a ser el primero en el que no ire a la posada #sad",243400663,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T00:52:52.000Z,809924287230541828,809924287230541828,soy inútil hasta para imprimir dos hojas de mierda #sad,2475404512,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-17T00:51:38.000Z,809923978244587520,809923978244587520,Mi mamá me quito mis chocolates porque dijo que ya comí muchos #sad,2989033190,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-12-17T00:47:13.000Z,809922865298608128,809922865298608128,Seguimos la colaboración entre Inforesidencias y bufeteescura Gran interés por cómo crear una empresa de #sad ayuda a domiciilio ...,4875757269,es,everyone,#sad,,,
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2016-12-17T00:46:24.000Z,809922661472174081,809922661472174081,Pobresita la chica que llego a la final y no lo conocio les confieso que queria que gane ella #sad,739553062633758723,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Windows Phone,2016-12-17T00:38:57.000Z,809920785464913920,809918326080176128,@someuser Ami me hacen bullying porque no tengo Ahre #sad,3308673328,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809918326080176128'}]",3264164638,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter for Android,2016-12-17T00:22:10.000Z,809916560009822213,809916560009822213,"Dijeron que muestro miserias, por un momento sentí que roleaba a ChanYeol #sad.",2424426428,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-17T00:19:15.000Z,809915829232041984,809915829232041984,Mi Twitt #100 🔥🔥🔥🔥🔥🔥💯💯💯👌👌👌👌✌️️👌👌👌 es una ocasion perfecta para some #Sads ;),801898186814226432,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-17T00:14:40.000Z,809914676188508165,809914676188508165,Yo reconozco a user que no están acá pero a ustedes no #sad.,712369067538128896,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T00:11:54.000Z,809913977115385857,809913977115385857,Se me ha ido el ped9 #sad,354824931,es,everyone,#sad,,,{'place_id': 'cbdb0e7018443220'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-17T00:11:06.000Z,809913774765436928,809913774765436928,Me manda Hola y ya no me vuelve a responder. #SAD,128719020,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-17T00:08:10.000Z,809913036970393600,809913036970393600,"Somos como el día y la noche... siempre cerca, nunca juntos....| #sad http://someurl",3471262882,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-17T00:05:08.000Z,809912274907447296,809912274907447296,Le mande a un montón de gente para tener 🔥 y casi todos me vistearon #sad,630586631,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T23:59:40.000Z,809910898253004800,809894230114111488,"@someuser @someuser No me respondan, trataba de dormir y me empezo a vibrar... #SAD",2149970768,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809909970342973440'}]",3189446183,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T23:56:18.000Z,809910050823217152,809896632070311936,"@someuser Siii, quería el otro pero lo esta usando otra cuenta #sad esa suerte",3153292984,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809909594243891200'}]",701480846168035330,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T23:51:40.000Z,809908886899658752,809908817525874688,estoy #sad,571964921,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809908817525874688'}]",571964921,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-16T23:48:28.000Z,809908079802384386,809905640273485824,@someuser @someuser #sad | son 5.5cm pero el punto es tenerla para cortar herbs y demas ;A;,713063348695408640,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809907848952053760'}]",134616581,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T23:45:32.000Z,809907340774404096,809907340774404096,Soy un rulo caminando | #sad,3844418116,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-16T23:44:20.000Z,809907042152513536,809907042152513536,"no es que @someuser siempre sea el primero en darme los buenos dias, es que el es el único #sad",3120105814,es,everyone,#sad,,,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web Client,2016-12-16T23:31:09.000Z,809903722306347008,809903722306347008,Seguimos la colaboración entre @someuser  y @someuser Gran interés por cómo crear una empresa de #sad  ayuda a domiciilio http://someurl,150275847,es,everyone,#sad,"[{'type': 'quoted', 'id': '809731036565344256'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-16T23:24:57.000Z,809902164613197825,809902164613197825,"Nunca necesite nada, pero posta quiero a alguien estable en mi vida #Sad ahrsi",2598966179,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T23:16:49.000Z,809900117767634945,809900117767634945,#CMFUruguay Quiero que vengan pero al mismo tiempo no porque no tengo ni un peso #sad,727200207927042049,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T23:13:12.000Z,809899206509023236,809899206509023236,amiga: me ha hablado *nombre de chico*!!!!!| yo: cant relate| #sad,231484049,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-16T22:50:59.000Z,809893615942172672,809893615942172672,ESCUCHE ALGO COMO GIULIANA Y CASI ME DA UN PARO pero yo no pregunte eso y tengo giu de nombre #sad,2309313266,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Windows Phone,2016-12-16T22:49:58.000Z,809893359485669377,809893359485669377,Mi vida social es tannnn activa que me puse a dar rt y fav a un rtsi favno #sad,2835609694,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-16T22:48:51.000Z,809893078479884288,809893078479884288,"Levanta la cabeza, inhala profundo, y sigue adelante. No te detengas nunca. #sad",2217785450,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-16T22:46:12.000Z,809892410029461504,809892410029461504,Viene un tío mío que nunca conocí desde Alemania y tengo que ordenar todo #sad al menos traeme algo ahre no,3400314807,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-16T22:46:07.000Z,809892389900914688,809892389900914688,#Laura #Sad llegando un viernes por la tarde 😂 esta carta me hizo llorar | | Créditos en la imagen| | 👽 Tessa... http://someurl,793987071836831746,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T22:35:45.000Z,809889781794668544,809889781794668544,"Joder, te extraño.| | #sad (? http://someurl",807778130211569669,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T22:30:58.000Z,809888579375792131,809888579375792131,@someuser la última vez que te ví fue en el último cmf del año pasado #sad,712316300165574656,es,everyone,#sad,,1531531394,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T22:27:57.000Z,809887818365489152,809887818365489152,se acuerdan de masky adiós ya estoy #sad,523656880,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T22:18:13.000Z,809885370204717056,809884896281980928,@someuser no voy porque no tengo a nadie con quien ir #sad,791661889,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809885034375245824'}]",2884116071,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-16T22:16:21.000Z,809884900765663232,809884900765663232,Como si esa mierda me hiciera feliz... #Autista #Sad #Top http://someurl,573652056,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T22:06:30.000Z,809882419545378817,809882419545378817,He sido plantada por mi propia hermana #sad,478789313,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T22:03:53.000Z,809881761052327937,809881761052327937,Super #sad con la vida.,740541242,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-16T21:50:10.000Z,809878307713982464,809587806079254528,@someuser nunca volvimos a repetir #sad,829206392,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809588492598657026'}]",537565127,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-16T21:27:29.000Z,809872600151261188,809869855935660036,@someuser Me encantó la propuesta ahre gracias pero ya termine el año de la academia #sad,741785635208462340,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809872292515905537'}]",74804412,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T21:24:56.000Z,809871960486408192,809871960486408192,Me lleeegoooo!! 😩#Sad http://someurl,2961197001,es,everyone,#sad,,,{'place_id': '7e95361cc94ba775'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T21:19:07.000Z,809870494887510016,809870494887510016,Ultima clase de ingles y en vez de pasarla bien nos dan una banda de tarea. | Encima los mas chiquitos trajeron cosas para compartir #sad,3364602525,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-16T21:05:36.000Z,809867096129552384,809867096129552384,Espero el día en el que las cuentas fitness que me siguen en instagram entiendan que estoy gordo y feliz con mi grasa. #sad,2163314556,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T21:05:18.000Z,809867019227107330,809866284385136640,@someuser same..... al principio estaba en top 5 pero ya no #sad  :(,3107410912,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809866397836779521'}]",4821232042,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter Web Client,2016-12-16T20:55:04.000Z,809864445245722624,809864445245722624,"estoy demasiado sensible últimamente, de mi solo salen ñoñerías asquerosas #sad",758031914263515136,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T20:36:58.000Z,809859890286039040,809845486375096320,@someuser Sigo #sad,892763736,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809859809298280448'}]",3152750105,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T20:34:52.000Z,809859359396270080,809859359396270080,No me carga ningún reproductor #sad,2917650652,es,everyone,#sad,,,{'place_id': '8c86b8b4cb716103'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2016-12-16T20:23:21.000Z,809856461404860420,809856461404860420,Este clima así me hace pensar en cómo estará mañana por la noche en SJ. #iamveryconfundida #sad,782329487258030081,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T20:18:37.000Z,809855268725067776,809855268725067776,Tengo el historial de llamadas de hace tres meses. #Sad| RIP las llamadas de una hora. 😐,328195492,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-12-16T20:08:24.000Z,809852701332873216,809852701332873216,Mande a traer una sudadera y me engañaron con el color😭😭😭 #sad,762125499233472512,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-16T20:01:02.000Z,809850843432239104,809850843432239104,Te extraño Pati... #missedme #knowbodyknows #sad #summer #sunset #selfie #nofilters #woman... http://someurl,3354839951,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter Web App,2016-12-16T19:59:02.000Z,809850340795445249,809849584688234496,@someuser mejor ser invisible que ser un peón más que arde con sentimiento de hipocresía 🔥🔥#intensito #sad,718565509965463553,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809849584688234496'}]",472095825,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T19:54:58.000Z,809849318173798400,809849318173798400,"#ScarletHeartRyeo #sad :(((| Porque el cuarto principe se hizo malo,pinshi drama vas a hacer que odie a los buenos principes",4730418414,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T19:38:44.000Z,809845235056513024,809845235056513024,La desgracia esta me ha bloqueado #sad,2257084421,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-16T19:33:20.000Z,809843874889920512,809843874889920512,Sad woman in ❤️ #sad #woman #heart #love #sculpture #bemygirl #cdmx #coyoacan @ Restaurante El... http://someurl,103934207,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-16T19:32:15.000Z,809843603568807936,809763204381417472,@someuser awww la intencion es lo que cuenta bue <333 igual yo a veces ni llego #sad,4851252659,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809763204381417472'}]",3667896435,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",Curious Cat,2016-12-16T19:14:37.000Z,809839166213259264,809839166213259264,Cuando ves a la BAE? — Cuando la tenga :)| #sad http://someurl,3959600117,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T19:11:30.000Z,809838378921246720,809838378921246720,Porqué siempre pienso en comida? 😞 #Gordasiempre #Sad,177071826,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T18:41:05.000Z,809830726074007552,809830726074007552,Cuando te estas aplanchando el pelo y te cancelan.#sad #Tipico http://someurl,809826571171282946,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-16T18:27:46.000Z,809827373390712837,809827373390712837,Varios fans tienen miedo de que Ivy sea una asesina a sangre fría sin moral y como Ayer es el director eso puede pasar #sad,2877211925,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T18:23:49.000Z,809826378262540288,809826378262540288,"No hay peor sentimiento que, meter el vino al congelador, se congele y explote...🍾 | | #sad",244783145,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T17:51:06.000Z,809818146601373696,809818146601373696,Qué triste es no poder buscar fotos de tu otp en una serie porque todavía no la terminas y te podés spoilear #sad,2688740308,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-16T17:17:08.000Z,809809596730773504,809809596730773504,"algunas personas sienten que no merecen el amor, ellos se alejan silenciosamente a lugares vacíos, para cerrar las heridas del pasado #sad http://someurl",809223242250670080,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-16T17:04:47.000Z,809806491184021504,809656142062354432,@someuser @someuser estaba 👌🏼así de decir lo mismo. #monseyelmoshoqueledicemoshayanomoshean #sad,1254680336,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809656142062354432'}]",770866358,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T16:41:44.000Z,809800691271290880,809665051514859520,@someuser DOBLE #SAD :( jajaja,186688192,es,everyone,#sad,"[{'type': 'replied_to', 'id': '809795377683644417'}]",123662439,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T16:30:18.000Z,809797814603644929,809797814603644929,¿y cómo te fue este año?| #BuenViernes| #SituacionSentimentalEste2016| #sad http://someurl,4680312320,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",TW Blue,2016-12-16T16:26:23.000Z,809796827033862144,809796827033862144,¿Y como me escapo yo ahora de las compras navideñas si no hay presentación de @someuser en Vigo? #Sad #JugandoConMisIlusiones @someuser,268918173,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-16T16:16:01.000Z,809794218654834688,809794218654834688,"Si mi ex cuñada me hubiera querido,en este momento le estaría preguntando muchas cosas del hermanito pero no se puede por me odia.#sad",729536429953568771,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T15:59:37.000Z,809790092126650368,809790092126650368,Es todo para el domingo que tenemos cenita de Navidad pero yo voy a estar trabajando y sólo podré dormir en casa #sad #story,2886806481,es,everyone,#sad,,,{'place_id': '7ae9e2f2ff7a87cd'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T15:56:23.000Z,809789276741337088,809789276741337088,Una llamadita nada más. #sad,2833171070,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T15:42:52.000Z,809785873789120512,809785873789120512,Es viernes y mi #billetera lo sabe 😭| State: #Sad http://someurl,2359966344,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-16T15:41:46.000Z,809785600505159681,809785600505159681,pero me fastidia no haberme puesto en la mesa de los jovenes #sad,713063348695408640,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-16T15:19:27.000Z,809779982515965952,809779982515965952,"Hoy es mi posada del trabajo, mi última posada en Luxiernaga! #sad #happy #nuevosRumbos",63840523,es,everyone,#sad,,,
