reply_settings,geo,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
everyone,,519351200114692096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",519351200114692096,They are coming to Beijing. lz偏偏去不了啊呜呜呜呜~ #dimaria #chinese #happy #cute #good #wonderful http://someurl,2014-10-07T04:59:09.000Z,Instagram,1182631483,zh,#wonderful,,
everyone,,519148657732378625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",519148657732378625,美丽的夜晚，让我获益不浅。。赞！| | #china #malaysia #40years #anniversary #wonderful #night #Klcc #theater #dance #sing http://someurl,2014-10-06T15:34:19.000Z,Instagram,1485393242,zh,#wonderful,,
everyone,,519135390884954112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",519135390884954112,"相信有不少人看到了这一幕, | 也有不少人拍下了这一刻.| #today #creationofgod #wonderful http://someurl",2014-10-06T14:41:36.000Z,Facebook,202524145,zh,#wonderful,,
everyone,,518672497739571200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518672497739571200,无论怎样，我都还是谢谢你教会我那么多，感激你陪我走了那么久。🌹🍀 #teacher #cute #love #chinese #words #word #good #wonderful http://someurl,2014-10-05T08:02:14.000Z,Instagram,1182631483,zh,#wonderful,,
everyone,,517206901063688192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",517206901063688192,"聖托里尼．陽光 早餐 愛琴海| #Santorini #Sunshine #Breakfast #AegeanSea #Wonderful @ Villa Maria Damigou, Santorini http://someurl",2014-10-01T06:58:29.000Z,Instagram,374409563,zh,#wonderful,,
everyone,,516502145571356672,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",516502145571356672,"希臘．跳島中XD| Greece, the journey of islands!!!| #Greece #Islands #Journey #Wonderful #Mykonos @ Mykonos http://someurl",2014-09-29T08:18:02.000Z,Instagram,374409563,zh,#wonderful,,
everyone,,516188604968992769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",516188604968992769,生日快樂～| Happy birthday~| #happy #birthday #love #family #wonderful #life #cake http://someurl,2014-09-28T11:32:08.000Z,Instagram,251044081,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [114.17246773, 22.29709411]}, 'place_id': '35fd5bacecc4c6e5'}",516145828671397888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",516145828671397888,3盒Jenny bakerys 4味我只花了1分鐘買～ #cookies #HongKong #famous #delicious #wonderful #awesome @ Jenny Bakery珍妮曲奇 http://someurl,2014-09-28T08:42:09.000Z,Instagram,392106220,zh,#wonderful,,
everyone,,515894999826067456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515894999826067456,今天好棒～| 感謝賢圭讓我吃到道地早餐❤️| 搶到票看到戴資穎的好比賽❤️| 和思穎還有思穎弟相見歡❤️| 還有認識很棒的韓國朋友❤️| | Its a #wonderful #day #today in... http://someurl,2014-09-27T16:05:27.000Z,Instagram,569892544,zh,#wonderful,,
everyone,,515500872990990336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515500872990990336,每次看雲門都有新的驚喜 #cloudgate #wonderful #cloudgate2 http://someurl,2014-09-26T13:59:20.000Z,Instagram,1150880322,zh,#wonderful,,
everyone,,514789924030386176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514789924030386176,為友人送點奇妙| 友人請我吃點甜| #hongkong #wonderful #happy #gather #friendship #hkboy #igers #hkig #mema # http://someurl,2014-09-24T14:54:16.000Z,Instagram,264827141,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [-0.11936266, 51.52847063]}, 'place_id': '5de8cffc145c486b'}",513236570716254208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",513236570716254208,隨便拍隨便美🌸🌺| | #studyabroad #today #unforgettable #wonderful #street #london #love #loveit #uk #flower... http://someurl,2014-09-20T08:01:48.000Z,Instagram,313854731,zh,#wonderful,,
everyone,,512987901152329728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",512987901152329728,默默的開了好美的花，| 希望接下來也能跟他們一樣越開越大，美美的帥氣的迎接陽光和每一場風雨！！| #flower #beautiful #white #courage #great  #wonderful... http://someurl,2014-09-19T15:33:41.000Z,Instagram,92758487,zh,#wonderful,,
everyone,,512218432096706560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",512218432096706560,所谓的 ⭐️buck  | #nail #color #manicure #pedicure #wonderful http://someurl,2014-09-17T12:36:05.000Z,Instagram,808583652,zh,#wonderful,,
everyone,,511016365134585856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",511016365134585856,#Janetta #wonderful #nice #teen #callgirl #in #akron #ohio [#rss2 576] >>:  http://someurl 在深圳发生性�,2014-09-14T04:59:30.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,511006872061886464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",511006872061886464,鐵腿睡死到中午| | 花蓮行精疲力竭| 但卻是美好回憶~ #beautiful #scenery #and #wonderful #memory #love #it #20140912 #20140913 http://someurl,2014-09-14T04:21:47.000Z,Instagram,2360345270,zh,#wonderful,,
everyone,,510975361681604608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510975361681604608,#Janetta #wonderful #nice #teen #callgirl #in #akron #ohio [#Guamgzhou 380] >>:  http://someurl 广州,2014-09-14T02:16:34.000Z,twitterfeed,291704826,zh,#wonderful,,
everyone,,510960387986964481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510960387986964481,#Janetta #wonderful #nice #teen #callgirl #in #akron #ohio [#Harbin 72] >>:  http://someurl 哈尔滨,2014-09-14T01:17:04.000Z,twitterfeed,1131107958,zh,#wonderful,,
everyone,,510923221290741761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510923221290741761,#Janetta #wonderful #nice #teen #callgirl #in #akron #ohio [#Beijing 715] >>:  http://someurl 在台北发生性,2014-09-13T22:49:23.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,510844550063984641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510844550063984641,#Janetta #wonderful #nice #teen #callgirl #in #akron #ohio [#Shantou 220] >>:  http://someurl 汕头,2014-09-13T17:36:46.000Z,twitterfeed,287214089,zh,#wonderful,,
everyone,,510625799167549441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510625799167549441,想起那些年曾在二月的車站練膽量的各術科準考生。#life #music 🎶 #duet #streetmusician #wonderful @ 大潤發 RT-Mart http://someurl,2014-09-13T03:07:32.000Z,Instagram,7054552,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.4238697, 25.0657963]}, 'place_id': '204a435ce97d5de4'}",510106947450728448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",510106947450728448,⬆️愛的勇氣❤️| ⬇️老闆娘特調❤️| | #wood #wooden #wonderful #drink #等一個人咖啡 ❤️☕️ @ 等一個人咖啡Cafe.Waiting.Love http://someurl,2014-09-11T16:45:48.000Z,Instagram,313854731,zh,#wonderful,,
everyone,,509585831364145152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",509585831364145152,Love to find pics of me! (not my pic) 餵你吃冰 #hot #summer #sunshine #icecream #girl #look #trip #holiday #wonderful #life #kenting #life,2014-09-10T06:15:04.000Z,IFTTT,1011428719,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [101.02027291, 3.99976397]}, 'place_id': '7fa0b4c47e894002'}",508583415432880128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",508583415432880128,中秋节快乐♥| #happy #mid #autumn #festival #moon #mooncake #wonderful #picoftoday @ ❤ Sweet Home ❤ http://someurl,2014-09-07T11:51:49.000Z,Instagram,946130936,zh,#wonderful,,
everyone,,508118621214625792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",508118621214625792,🏉| 67°F| 去完fair立馬衝回學校| 雖然真的看不懂又很冷| 但有人解說又有毯子還是覺得幸福| 整場真的超high的| 壓倒性的勝利呀✌️| #wonderful#night#footballgame#win#... http://someurl,2014-09-06T05:04:54.000Z,Instagram,1543527534,zh,#wonderful,,
everyone,,507513592204496896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",507513592204496896,#happy #midautumnfestival | @someuser 林志美、李樂詩、基基、美賢、彭家麗| #healthy #charm #moonlight !| #Wonderful !! http://someurl,2014-09-04T13:00:44.000Z,Instagram,1645707097,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [100.7193852, 4.82837612]}, 'place_id': '6d6c99aac4ccd107'}",506823170532192256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",506823170532192256,感謝不管到哪裡都還在我身邊的你們。😍😘| | #bff #daytrip #penang #wallarts #friendship #food #walk #wonderful #chichat... http://someurl,2014-09-02T15:17:14.000Z,Instagram,190257341,zh,#wonderful,,
everyone,,505939168850345984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505939168850345984,我們終於可以膩在一起二十四小時了| #hs #audi #love #lover #taipei #taiwan #sheltie #wonderful #holiday #happiness #mybaby #together http://someurl,2014-08-31T04:44:32.000Z,IFTTT,2365768057,zh,#wonderful,,
everyone,,504979640038199296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504979640038199296,當頭髮有一刀剪錯不如就將錯就錯| 然後用自信展現自己最迷人的一面| 就像人生要活得既自信又帥氣一樣| #life #great #charming #hair #wonderful #confidence... http://someurl,2014-08-28T13:11:42.000Z,Instagram,92758487,zh,#wonderful,,
everyone,,504798991335563264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504798991335563264,每天早晨，提醒自己，生命短暫而美好，没時間糾結，没時間計較。| - 藏獒(Tibetan Mastiff)| #morning #lifertooshort #wonderful #notime... http://someurl,2014-08-28T01:13:52.000Z,Instagram,45308774,zh,#wonderful,,
everyone,,504298234613739520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504298234613739520,这就是空气的美妙| #wonderful #nice #surprise http://someurl,2014-08-26T16:04:03.000Z,Twitter for Android,2354290976,zh,#wonderful,,
everyone,,503889065142665216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503889065142665216,"Haha,終於去到啦😃😃✌✌ #宮崎駿 #wonderful @ 沙田文化博物館—吉卜力工作室場面設計手稿展 http://someurl",2014-08-25T12:58:09.000Z,Instagram,966288434,zh,#wonderful,,
everyone,,503671343569985536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",503671343569985536,#Wonderful #Morning #美麗 #清晨| ( #Hongkong #香港 ） @ 將軍澳 Tseung Kwan O http://someurl,2014-08-24T22:33:00.000Z,Instagram,2392907665,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [103.3285018, 3.8321751]}, 'place_id': '8a27d27ff0b22170'}",503257533071384576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503257533071384576,面子我给足你了..希望你也尊重回我..| #wonderful night.. goodnight,2014-08-23T19:08:40.000Z,Twitter for Android Tablets,1306539096,zh,#wonderful,,
everyone,,503017001724301312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503017001724301312,出住大太陽落大雨！What a Wonderful Saturday! #rainwithsun #enjoy #wonderful #saturday @ Passione Cafe http://someurl,2014-08-23T03:12:53.000Z,Instagram,825828758,zh,#wonderful,,
everyone,,502981061739966464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502981061739966464,#Slovenia #winner #youth #Olympic #nanjing #CHINA #wonderful #support #love  期待你们半决赛的胜利 http://someurl,2014-08-23T00:50:04.000Z,OLYMPictures,2337058266,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.51936265, 25.05301129]}, 'place_id': '204a435ce97d5de4'}",502099501998673920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502099501998673920,陪爸爸拿藥的小確幸 ;-)| How wonderful M.A.C. !!| #father #mydad #happiness #medicine #wonderful #M.A.C.... http://someurl,2014-08-20T14:27:04.000Z,Instagram,2431726806,zh,#wonderful,,
everyone,,501666889463238657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501666889463238657,不谈情说爱 也尽量精彩❤️ #yolo #selfie #potd #life #without #love #but #wonderful http://someurl,2014-08-19T09:48:01.000Z,Instagram,576944934,zh,#wonderful,,
everyone,,501591943940694016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501591943940694016,我的小檯燈長得太可愛了吧哈哈 一起床就相信今天會是美好的一天 昨天有個小領悟，我只需要對自己在乎的人好了。#cat #catsofinstagram #cute #wonderful #morning #happiness... http://someurl,2014-08-19T04:50:13.000Z,Facebook,34285173,zh,#wonderful,,
everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.66337148, 24.15126598]}}",501255145158483968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501255145158483968,這棵 驚為天人啊啊啊啊啊啊崩潰！！！#greenworld #nature #tree #wonderful @ 勤美 誠品綠園道 http://someurl,2014-08-18T06:31:54.000Z,Instagram,706331467,zh,#wonderful,,
everyone,,501011044958224384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501011044958224384,美好的星期天又要结束了| Wonderful Sunday is ending | #miachai #wonderful #sunday http://someurl,2014-08-17T14:21:56.000Z,Instagram,548303917,zh,#wonderful,,
everyone,,500879992411414528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500879992411414528,#Wonderful #workout #result #today #sunny #summer #hot #hongkong #nofilter #noon 曬同熱到娘親都唔認得 💦💦💦💦💦 http://someurl,2014-08-17T05:41:10.000Z,Instagram,124437426,zh,#wonderful,,
everyone,,499149810298281984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",499149810298281984,In the #Wonderland ... Almost stopped the #Breathe... Wow... So #Amazing So #Wonderful ... @ 大安森林公園 Da... http://someurl,2014-08-12T11:06:03.000Z,Instagram,347057999,zh,#wonderful,,
everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.30257297, 22.66933738]}}",498816464594669568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498816464594669568,終於見面了!!!!!| 回臺中繼續到處吃到處逛喔| #wonderful#mystylelog @ 漢神巨蛋8F 西雅圖 http://someurl,2014-08-11T13:01:27.000Z,Instagram,330230526,zh,#wonderful,,
everyone,,498477668594356225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498477668594356225,http://someurl 舒服的后花园 @someuserlles #wonderful #trip #travel #traveling #pa... http://someurl http://someurl,2014-08-10T14:35:12.000Z,IFTTT,147650726,zh,#wonderful,,
everyone,,498181613671702528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498181613671702528,🔆好天气就是要出来遛遛🔆 #love#philadelphia #wonderful#weather#should#go#out#instamood#instafunny#jordan#jordan6#carmine 🔆好天气... http://someurl,2014-08-09T18:58:47.000Z,IFTTT,1328720802,zh,#wonderful,,
everyone,"{'place_id': 'b923503d237d2007', 'coordinates': {'type': 'Point', 'coordinates': [101.73836053, 3.08164486]}}",497066567969275904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",497066567969275904,马铃薯条😍😍😍和亲爱的肥仔!!!😂😂😂💑💑💑 #康乐夜市 #withboyfiee #wonderful #night #ootd #potd @ Pasar Malam Taman Connaught... http://someurl,2014-08-06T17:07:59.000Z,Instagram,2305212674,zh,#wonderful,,
everyone,,496770069817339904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496770069817339904,#morning #workout 今早有點涼～😋 have a #wonderful #day!!! http://someurl,2014-08-05T21:29:48.000Z,Instagram,124437426,zh,#wonderful,,
everyone,,496640105767919617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496640105767919617,用餐時間一小時，入座後上菜速度超級快！| #上菜超快 #添好運 #wonderful food http://someurl,2014-08-05T12:53:23.000Z,Instagram,2354137410,zh,#wonderful,,
everyone,,495983281569923072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495983281569923072,如果日日都係好似哩兩日甘就好| 我的生活日日有你已經無憾了😆😊😇#wonderful#life#happy#dinner#instamood @ Cafe Deco Pizzeria http://someurl,2014-08-03T17:23:23.000Z,Instagram,926011770,zh,#wonderful,,
everyone,,495622271306706946,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495622271306706946,我小时候爸爸做的凳子。#爸爸好厉害 #wonderful #stool #wood #handmade #childhood | #woodwork http://someurl,2014-08-02T17:28:52.000Z,Instagram,413734408,zh,#wonderful,,
everyone,,494914394896486400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494914394896486400,極凍樂園 x 品鼎殿”壽喜燒 x 新月橋”散步聊天|  充實的一天，“美”一天 ~| #freeze #paradise #sukiyaki #moon #bridge | #wonderful #date http://someurl,2014-07-31T18:36:01.000Z,Instagram,1873996921,zh,#wonderful,,
everyone,"{'place_id': '35fd5bacecc4c6e5', 'coordinates': {'type': 'Point', 'coordinates': [114.2262654, 22.3307158]}}",494863429736214531,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494863429736214531,生日快樂Y(＾_＾)Y| We love you;)#20140731#family#love| #wonderful @ 芝麻happy birthday http://someurl,2014-07-31T15:13:30.000Z,Instagram,209665081,zh,#wonderful,,
everyone,,494470050485522435,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494470050485522435,說好的減肥呢？ 有必要在星期三就吃這麼補，有事嗎？| #meal #dishes #yummy #night #beer #wonderful #seafood #oyster http://someurl,2014-07-30T13:10:21.000Z,Instagram,51519365,zh,#wonderful,,
everyone,,492053643583959043,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492053643583959043,#Wonderful #Tina #blonde #cutie #from #brooklyn #ny [#sexinbiloxi 907]:  http://someurl 在深圳发生性�,2014-07-23T21:08:25.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,491962736029364225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491962736029364225,#Wonderful #Tina #blonde #cutie #from #brooklyn #ny [#Shantou 983]:  http://someurl 汕头,2014-07-23T15:07:11.000Z,twitterfeed,287214089,zh,#wonderful,,
everyone,,491923612614406144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491923612614406144,#Wonderful #Tina #blonde #cutie #from #brooklyn #ny [#sex #in #taipei 32]:  http://someurl 在台北发生性,2014-07-23T12:31:43.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,491907405957959681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491907405957959681,Beautiful Sunset~ #sunset #enjoy #wonderful @ Galaxy Macau 澳門銀河 http://someurl,2014-07-23T11:27:19.000Z,Instagram,825828758,zh,#wonderful,,
everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.47509156, 25.00782822]}}",491861944077676544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491861944077676544,颱風賺到一天假，睡飽飽後來逛逛囉！😘😜😎👏👏👏 #放假 #中和環球 #taipei #friends #together #wonderful @ 環球購物中心中和店 http://someurl,2014-07-23T08:26:40.000Z,Instagram,409126964,zh,#wonderful,,
everyone,,491748302996905984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491748302996905984,橄榄，楼下有帅哥吗? #cute #lovely #good #pretty #beautiful #wonderful #awesome #fun #happy #happiness #love http://someurl,2014-07-23T00:55:06.000Z,IFTTT,2597936893,zh,#wonderful,,
everyone,,491370907206557697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491370907206557697,謝謝它們陪我度過美好的每一天❤️| Thank those food for accompanying me everyday wonderfully.🙌| #thank #food #wonderful... http://someurl,2014-07-21T23:55:28.000Z,Instagram,2384508830,zh,#wonderful,,
everyone,,490844876120936449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490844876120936449,大滿足😊👏🙌 #wonderful #gathering #dinner #delicious #seafood #saikung #restaurant #full #group #shot... http://someurl,2014-07-20T13:05:12.000Z,Instagram,69906975,zh,#wonderful,,
everyone,,490728971492134912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490728971492134912,#vscocam#vsco #wonderful#band#萬大福#台灣#台北#taiwan #taipei #music#urban #instagood http://someurl,2014-07-20T05:24:38.000Z,Instagram,14916617,zh,#wonderful,,
everyone,,490526182626979841,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490526182626979841,上次的西子灣半日遊的pic 忘記放這張啦 #Taiwan #kaohsiung #view #wonderful http://someurl,2014-07-19T15:58:50.000Z,Instagram,561902510,zh,#wonderful,,
everyone,,489499501963792384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489499501963792384,是日lunch : 洋葱雞汁豬扒飯 準備開餐 XD 😂😁😍😊 #today #lunch #wonderful #yummy http://someurl,2014-07-16T19:59:10.000Z,Instagram,1729642938,zh,#wonderful,,
everyone,,489438409509720064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489438409509720064,哼，这么不情愿啊，不给你零食吃了！！！ #cute #lovely #good #pretty #beautiful #wonderful #awesome #fun #happy #happiness #love #gir... http://someurl,2014-07-16T15:56:24.000Z,IFTTT,2597936893,zh,#wonderful,,
everyone,,488953790067122176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",488953790067122176,Love to find pics of me! (not my pic) 吃睡看就是下雨天最好的消遣办法。#icecream #chips #wonderful #relax #rainy #eat#summervaction,2014-07-15T07:50:42.000Z,IFTTT,1011428719,zh,#wonderful,,
everyone,,488887095956475904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",488887095956475904,原來曬稻穀是這樣w | 感謝上天讓我們能豐收！ #thanks #god #feel #satisfied #wonderful #summer #Changhua #Taiwan http://someurl,2014-07-15T03:25:41.000Z,Instagram,123457196,zh,#wonderful,,
everyone,,488676118359470081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",488676118359470081,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ一早心情就很好💕粉紅色泡泡⛄️| #morning #wonderful #duffy #olaf http://someurl,2014-07-14T13:27:20.000Z,IFTTT,2314584217,zh,#wonderful,,
everyone,,486680531145592833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",486680531145592833,当我们去欣赏很不起眼的东西时～会有一种别一般的感觉～#flower #feeling #wonderful #hapiness #canon #600D http://someurl,2014-07-09T01:17:35.000Z,Instagram,714057884,zh,#wonderful,,
everyone,,485341348447670272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",485341348447670272,漆彈超好玩啊啊👍| 各種腿軟😂| Say Hello to my little friend !!!!| #paintball| #wonderful| #HaveFun| #TopShooter http://someurl,2014-07-05T08:36:09.000Z,IFTTT,2368798862,zh,#wonderful,,
everyone,,485011956697661440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",485011956697661440,【Le Fleur‧#Wonderful #Life】| Like a girl! P&G重新定義女性價值活動～身為女性而驕傲！| http://someurl http://someurl,2014-07-04T10:47:16.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,483970554295496704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",483970554295496704,幸福是简单的♥ #subway #like #dinner #happy #nice #today #hungry #now #wonderful #instapic #instagramhub http://someurl,2014-07-01T13:49:06.000Z,Instagram,72254871,zh,#wonderful,,
everyone,,483829787773784065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",483829787773784065,早安  我睡了整整一圈又一個小時   暑假真美好  #wonderful #summervacation http://someurl,2014-07-01T04:29:45.000Z,Instagram,451244598,zh,#wonderful,,
everyone,,483563111132442624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",483563111132442624,【Le Fleur‧#Wonderful #Life】| 這華麗又有特色的裝潢，難道是間新的主題餐廳？仔細看！原來是英國的 #可口可樂 辦公室啊～在這般美好的環境下上班靈感肯定源源不絕 :P,2014-06-30T10:50:04.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,483029363374718976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",483029363374718976,狗奴哎🐶😱 #gayprideday  #gay  #pride  #freedomto  #love  #london  #dog #sm #instamood #likeit #wonderful http://someurl,2014-06-28T23:29:09.000Z,Instagram,2215992774,zh,#wonderful,,
everyone,,482899997005197312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482899997005197312,Photo: 有時候， 真的很想一起分享每一次的美好時光 #share #moment #best #good #wonderful #loving #love #time #someone #girl #miss... http://someurl,2014-06-28T14:55:05.000Z,Tumblr,183574932,zh,#wonderful,,
everyone,,482899988398104579,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482899988398104579,有時候，| 真的很想一起分享每一次的美好時光| #share #moment #best #good #wonderful #loving #love #time #someone #girl #miss... http://someurl,2014-06-28T14:55:03.000Z,Instagram,183574932,zh,#wonderful,,
everyone,,482583102309801985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482583102309801985,Photo: 我大北京。#sunny #sunset #beijing #sky #cloud #wonderful #snapshot http://someurl,2014-06-27T17:55:52.000Z,Tumblr,65304054,zh,#wonderful,,
everyone,,482583052623679489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482583052623679489,我大北京。#sunny #sunset #beijing #sky #cloud #wonderful #snapshot http://someurl,2014-06-27T17:55:40.000Z,Instagram,65304054,zh,#wonderful,,
