lang,created_at,public_metrics,in_reply_to_user_id,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets
hi,2016-09-20T13:43:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Zarori nhi sb kuch milay😆😆,,,,  so jo hai us py khush hona Sikh lain 😇😇| #life #struggle #Happy #StayPositive #StayConnected",778228019706159108,1654172580,778228019706159108,Twitter for Android,#happy,,
hi,2016-09-20T13:32:12.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",230430086,everyone,"@someuser tum sale uneducated,islam ki ma chodne valo,tere 10 baap ko mara h kashmir me aaj army ne.#happy",778225247916990464,769760475764576256,777424453521190912,Mobile Web (M2),#happy,,"[{'type': 'replied_to', 'id': '778201711504687104'}]"
hi,2016-09-20T10:06:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2362136886,everyone,@someuser #Happy Wedding Aamir Bhai#,778173473923461121,1556126413,778173473923461121,Twitter for iPhone,#happy,,
hi,2016-09-20T09:27:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",577353708,everyone,@someuser ISKCON Chandigarh: 20 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekr... http://someurl,778163600053633024,732516750420385792,778163600053633024,twitterfeed,#happy,,
hi,2016-09-20T09:00:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #Rainy Day 😍 Kya #Musaam ho raha haiii ywr 😍😍😍😍| @someuser,778156829226504192,1632635844,778156829226504192,Twitter for Android,#happy,,
hi,2016-09-20T07:23:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Aaj bohot arse (kai saloon) baad main ne panirian banane ke liye Chandni ki shakhen gamlon main lagaeen. #gardening #horticulture #happy,778132385296711680,766889391620882432,778132385296711680,Twitter Web Client,#happy,,
hi,2016-09-20T06:38:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,20 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,778121017315172352,577353708,778121017315172352,Buffer,#happy,,
hi,2016-09-20T05:50:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Har Dil Aziz or Sab ko Pyar Dainay Wale Pyaray Bhai Dr Zaib ko Youm e Paidash Boht Boht Mubarak. | #HAPPY BIRTH DAY| DR ZAIB| #JAMIL KOHISTANI,778109027184238592,2256263646,778109027184238592,Twitter SMS,#happy,,
hi,2016-09-20T03:05:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #bday kaushal.pada..jian..jadiya.Room partner.dil thi dukh thayu.atyar thi bhuli gyo. Us jai ne p6! Su yad rakhis.@someuser #sad,778067504845291521,523113490,778067504845291521,Twitter for Android,#happy,,
hi,2016-09-20T02:04:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,aaj me phir se date par janevala hu.. vo bhi pure din ke liye #happy,778052229047562240,177171458,778052229047562240,Twitter Web Client,#happy,,
hi,2016-09-19T16:04:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,"खुश रहना चाहते हैं तो जमकर लीजिए सेल्फी, खुद ही पढ़ लीजिए कैसे? : http://someurl| | #Selfiefashion #happy http://someurl",777901158127898624,704243198596554757,777901158127898624,Twitter Web Client,#happy,,
hi,2016-09-19T14:45:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,everyone,27 दिन बाद पूरा दिन घर से बाहर बिताने की ख़ुशी तुम का जानो बे रमेश बाबू ....#Happy,777881318793162753,3439607358,777881318793162753,Twitter Web Client,#happy,,
hi,2016-09-19T10:15:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,दूसरों से तुलना करते रहने का कोई लाभ नहीं....http://someurl| #Benefits #Compared #Goodthings #Happy #People # http://someurl,777813376978210816,2468831768,777813376978210816,Twitter Web Client,#happy,,
hi,2016-09-19T10:08:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy Ganesh Chaturthi # http://someurl,777811579840585728,732593193586429952,777811579840585728,Twitter for Android,#happy,,
hi,2016-09-19T09:43:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #birthday Avyukta :) http://someurl,777805302343143424,2603184596,777805302343143424,Twitter Web Client,#happy,,
hi,2016-09-19T07:53:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Abbe BABA lag raha hai| | Toh per Padh kar Ashirwad le le| | #photoshoot #photooftheday #happy... http://someurl,777777676346064896,383920752,777777676346064896,Instagram,#happy,"{'place_id': '272983f6b52c196e', 'coordinates': {'type': 'Point', 'coordinates': [72.6167, 23.0333]}}",
hi,2016-09-19T06:29:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Cat #Kitty #happy Samantha:,777756427037188096,703522494293082112,777756427037188096,twitterfeed,#happy,,
hi,2016-09-18T20:56:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Raspadinhooooooo😄😄😄 #pretinho #careca #happy #dengo #smile #love... http://someurl,777612266283864064,242041439,777612266283864064,Instagram,#happy,,
hi,2016-09-18T18:35:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#happy #birthday #bhaiya @ Rishabhdeo,Udaipur http://someurl",777576717003227136,292417641,777576717003227136,Instagram,#happy,"{'place_id': '20aa2b4092ff6d15', 'coordinates': {'type': 'Point', 'coordinates': [73.69047597, 24.07641114]}}",
hi,2016-09-18T17:49:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#feeling #happy #9290 #viewers @ Janta Nagar Dhuri 148024 http://someurl,777565235574026240,775053164743655424,777565235574026240,Instagram,#happy,,
hi,2016-09-18T17:03:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #Married #Life #Karthi😍😍 #Dream #killers @ Royapuram .ch.13 http://someurl,777553688776802304,759273019,777553688776802304,Instagram,#happy,"{'place_id': '236fe7c43d9dc36d', 'coordinates': {'type': 'Point', 'coordinates': [80.29047, 13.1097764]}}",
hi,2016-09-18T09:01:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Aaj kal tere charce hai online par sab ko malum hai sab ko khabar hogayi,@someuser #Happy BirthdyNamikPaul http://someurl",777432402322784257,752368070476206081,777432402322784257,Twitter for Android,#happy,{'place_id': '765e433145f71368'},
hi,2016-09-18T03:17:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,everyone,18 Sep 2016 Shringaar Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,777345803044188160,577353708,777345803044188160,Buffer,#happy,,
hi,2016-09-17T22:42:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",18839785,everyone,@someuser | आप जियो हजारो साल और ऐसे ही हिन्दुस्तान की सेवा करते रहना l|   #Happy Birth day PM Modi Jee # http://someurl,777276454614601729,2482394275,777077026482028544,Twitter Web Client,#happy,,"[{'type': 'replied_to', 'id': '777077026482028544'}]"
hi,2016-09-17T16:18:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser बाबा महाकाल का आशीर्वाद सदा बना रहे#happy birthday 🎂 #sirji,777179927359713285,3014884199,777179927359713285,Twitter for Windows Phone,#happy,,
hi,2016-09-17T16:08:23.000Z,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",,everyone,#Happy Birthday PM| जुग जुग जिये आप| दुश्मन का खून पीये आप| ताउम्र रहेpmआप| केजरी फैलायेंगे रायता| रागा उसको करेंगे साफ http://someurl,777177389352628224,3100820793,777177389352628224,Twitter for Android,#happy,,
hi,2016-09-17T15:23:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Kuch Bhi Ho skta Hai Kesi Ki Life M Kuch Bhi Khi Bhi Awr Kbhi Bhi So ? #happy #happy,777166061464616960,741478255589347331,777166061464616960,Twitter for Windows Phone,#happy,,
hi,2016-09-17T13:53:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Dee Dee 😆😁| #cartoon #dexterlaboratory #lol #deedee #bestday #friday  #mogyoród #work #fun #happy... http://someurl,777143521681760256,87011226,777143521681760256,Instagram,#happy,"{'place_id': '9f8c9be2fba8eecd', 'coordinates': {'type': 'Point', 'coordinates': [19.25, 47.6]}}",
hi,2016-09-17T11:46:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#Happy Vishvakarma Day.. http://someurl,777111508530630657,2842499060,777111508530630657,Twitter for Android,#happy,,
hi,2016-09-17T10:42:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#Happy #Birthday #Modi Ji.....󾠨󾠨󾠨| #मोदी जी आपसे निवेदन है कि आज आपके #जन्मदिन के #अवसर पर हमारे #Bank #Account... http://someurl,777095286439153664,4003699392,777095286439153664,Facebook,#happy,,
hi,2016-09-17T09:29:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy  vishwakarma Jayanti http://someurl,777077096124264449,750665390036963328,777077096124264449,Twitter for Android,#happy,,
hi,2016-09-17T08:53:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Hai girls 💕 @someuser| elnnda| .| .| #friendship #wedding #happywedding #ootd #happy #likeforlike... http://someurl,777068028362096640,254970774,777068028362096640,Instagram,#happy,"{'place_id': '66555622726ab358', 'coordinates': {'type': 'Point', 'coordinates': [106.83322, -6.22998]}}",
hi,2016-09-17T08:05:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,#happy birthday pm sir| देश के प्रधानमंत्री श्री नरेंद्र मोदी जी के जन्मदिन की बहुत सारी शुभकामनायें http://someurl,777055773239054337,766471881465667586,777055773239054337,Twitter for Android,#happy,,
hi,2016-09-17T07:50:58.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#Happy _नमोरंजन _Day birthday भी मुझे event हीं दिखता है क्योंकि विश्वकर्मा जग को बनाने वाला आज हीं पैदा हुवा था http://someurl,777052210014195713,4747844352,777052210014195713,Twitter for Android,#happy,,"[{'type': 'quoted', 'id': '777046158690676736'}]"
hi,2016-09-17T07:01:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,"ओम आधार शक्तपे नम: और ओम् कूमयि नम:| ओम अनन्तम नम:, पृथिव्यै नम:| | #Happy #Vishwakarma #Puja (#Jayanti) 2016 http://someurl",777039762519568384,2454067886,777039762519568384,Facebook,#happy,,
hi,2016-09-17T06:41:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,भारत के वडाप्रधान मान. श्री Narendra Modi जी को उनके जन्मदिन की ढेर सारी शुभकामनाये।| #Happy Birthday Sirji #,777034663600726016,2902795314,777034663600726016,Twitter for Android,#happy,{'place_id': '5ad11a2fba921aa9'},
hi,2016-09-17T06:29:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152251488,everyone,@someuser @someuser thalaivaaa 🙏🙏🙏 #back_to_back Magizhchi tharingaaa....#happy >3 !!,777031590396497920,4798670357,777020648606404608,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '777020648606404608'}]"
hi,2016-09-17T06:26:47.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",,everyone,#Happy #Birthday #Narendra #Modi| #17Sep2016 मोदी जी को जन्मदिन की हार्दिक शुभकामनायें | हम mp के अध्यप्कों की दशा पर ध्यान दें 18 वर्षो दर्द,777031023896899588,775515049553256449,777031023896899588,Twitter for Android,#happy,,
hi,2016-09-17T06:18:27.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,#Happy-नमोरंजन-day| | #Happy- नमोरंजन- day| #Happy-नमोरंजन-day| @someuser @someuser @someuser @someuser,777028929576112128,3298347882,777028929576112128,Twitter for Android,#happy,,
hi,2016-09-17T05:37:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy Vishwakarma Jayanti http://someurl,777018743746465793,765810062208098304,777018743746465793,Twitter Web Client,#happy,,
hi,2016-09-17T05:04:05.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",18839785,everyone,@someuser | जन्मदिवस की अनंत शुभकामनायें| प्रभु की अपार कृपा सदैव आप पर बनी रहे| जीवेत शरदः शतम्।ॐ | #Happy Birthday http://someurl,777010210766323712,2939339862,777010210766323712,Twitter for Android,#happy,,
hi,2016-09-17T04:34:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,सभी विश्वकर्मा बंधुओ को विश्वकर्मा जयंती की हार्दिक हार्दिक शुभकामनाएं।| #Happy #VishwakarmaJayanti to All,777002657890181120,4854212057,777002657890181120,Twitter for Android,#happy,,
hi,2016-09-17T04:22:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,आप भी दे सकते हैं नरेंद्र मोदी को जन्मदिन की शुभकामनाएं | #wish #modi #happy #birthday http://someurl,776999754106408960,843529538,776999754106408960,Facebook,#happy,,
hi,2016-09-17T03:49:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#Happy #Birthday #Narendra #Modi| #17Sep2016| जय जय श्री राम http://someurl,776991340223533057,870107022,776991340223533057,Twitter for Android,#happy,,
hi,2016-09-17T03:45:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser  @someuser @someuser  #Happy Bday Sir..dhanya hai woh ma jisne aap jaisa putta janma. Unko bhi mera naman.,776990486670245889,2883796009,776990486670245889,Twitter for Android,#happy,,
hi,2016-09-17T03:11:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser @someuser @someuser तुम जीयो हज़ारों साल ओर साल के दीन हो हज़ार !#Happy Birthday Pradhan Sewak http://someurl,776981761171529729,2650606795,776981761171529729,Twitter for iPhone,#happy,,
hi,2016-09-17T03:02:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser @someuser तुम जीयो हज़ारों साल ओर साल के दीन हो हज़ार !#Happy Birthday PM http://someurl,776979562202816512,2650606795,776979562202816512,Twitter for iPhone,#happy,,
hi,2016-09-17T02:51:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",577353708,everyone,@someuser ISKCON Chandigarh: 17 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekr... http://someurl,776976867639242752,732516750420385792,776976867639242752,twitterfeed,#happy,,
hi,2016-09-17T02:24:16.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,everyone,17 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,776969995440025604,577353708,776969995440025604,Buffer,#happy,,
hi,2016-09-17T02:15:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser #happy birthday आपको जन्मदिन की बहुत बहुत शुभकामनाएं।,776967796194279425,745826238594330624,776967796194279425,Twitter for Android,#happy,,
hi,2016-09-17T01:58:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,###Happy birthday PM Modi Jee ###| देश की शान माननीय श्री नरेन्द मोदी जी को जन्मदिन की बहुत-बहुत बधाई। http://someurl,776963426920923136,775204361274322944,776963426920923136,Twitter for Android,#happy,,
hi,2016-09-17T01:55:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy #Birthday #narendramodi #pm of #Indian  from #TechHindi  #community @ Mehsana Gujurat http://someurl,776962775616724993,3228552060,776962775616724993,Instagram,#happy,,
hi,2016-09-17T01:34:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser वो देश के लोगो का जनकल्यान करते रहे और देश का गौरव आगे भी इसी तरह बढ़ते रहे ..| #Happy birthday to you our Dr PM....,776957393322119168,1540362505,776957393322119168,Twitter for Android,#happy,,
hi,2016-09-16T21:41:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18839785,everyone,@someuser #HAPPY #birthday to you #modi sir G | सबा सो करोड़ देश वाशियो के दिल के धर्कन  जन्म दिन मुबारक हो,776898936355172353,4924272772,776898936355172353,Mobile Web (M2),#happy,,
hi,2016-09-16T20:40:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#Happy वाला BdayPMModi जी| भगवान आपको और ज्यादा सशक्त एवम् यशस्वी बनायें। | जन्मदिन की मंगल कामनाओं सहित ---- | ललित शर्मा| कोटपुतली(जयपुर),776883547348934658,2233231002,776883547348934658,Twitter for Android,#happy,,
hi,2016-09-16T18:18:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,Cheesin 💯#cheesin #smile #happy #show #hiphop #dope #music #rapper #rap #unsignedartist #rappack... http://someurl,776847790152507393,2824697387,776847790152507393,Instagram,#happy,,
hi,2016-09-16T14:33:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#HAPPY BIRTHDAY MY PRIME MINISTER NARENDRA MODI & MANY MANY RETURNS OF DAY AAP JIO  HAJARO SAAL AUR SAAL K LIYE HO PACHAS HAZAR..,776791014283632641,706512544718958592,776791014283632641,Twitter for Android,#happy,,
hi,2016-09-16T12:05:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Aaj Karachi phir haare ga lekin  haar k bhi jeetega.#happy #NationalT20Cup,776753831896084480,710559947566792704,776753831896084480,Twitter for Android,#happy,,
hi,2016-09-16T10:57:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Cat #Kitty #happy Yasin Khan:,776736723292172288,703522494293082112,776736723292172288,twitterfeed,#happy,,
hi,2016-09-16T05:29:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",577353708,everyone,@someuser ISKCON Chandigarh: 16 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekr... http://someurl,776654219717726209,732516750420385792,776654219717726209,twitterfeed,#happy,,
hi,2016-09-16T04:49:01.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,everyone,🎁मामा जन्मदिन मुबारक🎁| #many| #many| #happiee| #returns| #of a| #day| #HAPPY| #BIRTHDAY| #To U| @someuser | 🎁🌹🎁🎁🎁🌹🎁🎁🎁🎁🎁🌹🎁🌹🎁🎁🎁मामा🎁🌹🎁🌹🎁🌹🎁🎁🌹🎁🌹🌹🎁🎁🌹🎁🎁,776644035041562624,4810961713,776644035041562624,Twitter for Android,#happy,,
hi,2016-09-16T03:09:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,everyone,16 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,776618909474627584,577353708,776618909474627584,Buffer,#happy,,
hi,2016-09-16T03:04:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Ganesh Visarjan...!!!| #ganesha #ganpatibappamorya #ganpati #god #faith #pray #nightout #happy... http://someurl,776617760986136576,128890207,776617760986136576,Instagram,#happy,,
hi,2016-09-15T19:21:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#HaPpy#Wid#Bro#Dubai http://someurl,776501201806434304,759705702256381952,776501201806434304,Instagram,#happy,,
hi,2016-09-15T17:27:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#happy #nature @ Kaas Pathaar, Satara http://someurl",776472584435052544,598439312,776472584435052544,Instagram,#happy,,
hi,2016-09-15T16:47:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#living #karma #dr.bhimpatel #happy http://someurl,776462533293203456,474183766,776462533293203456,Twitter for Android,#happy,,
hi,2016-09-15T16:23:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,👑•Sadeleshki Ucalasan•👑| #viko #happy #happyday #narimanov #myphoto... http://someurl,776456369067139072,1005732674,776456369067139072,Instagram,#happy,,
hi,2016-09-15T15:00:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,हम न बन पाए पर जो बन गए उन सबको #happy  #EngineersDay 󾁁,776435439259574272,551027646,776435439259574272,Facebook,#happy,,
hi,2016-09-15T14:17:01.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",,everyone,#many| #many| #happiee| #returns| #of a| #day| #HAPPY| #BIRTHDAY| #To U| #CHUMAN| #चुमन| @someuser | 🎁🌹🎁🎁🎁🌹🎁🎁🎁🎁🎁🌹🎁🌹🎁🎁🎁चुमन🎁🌹🎁🌹🎁🌹🎁🎁🌹🎁🌹🌹🎁🎁🌹🌹🌹🎁🌹🌹🌹🎁🎁🌹🎁🎁,776424588183937024,4810961713,776424588183937024,Twitter for Android,#happy,,
hi,2016-09-15T12:57:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Raining day in Shanghai 🌧 #travel #smile #happy #shanghai #china @ Shanghai, China http://someurl",776404687843106816,214890723,776404687843106816,Instagram,#happy,"{'place_id': '01a20da949498784', 'coordinates': {'type': 'Point', 'coordinates': [121.5, 31.2]}}",
hi,2016-09-15T12:56:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,"-| | Wo Do Pall Ka Waqt or Un Ka Izhar-E-MuhaBBaT.| ,| Wo MEri EiD Thi Or ShaYaD Unka MazaQ,| | #Happy Last Moments Of EID| | #kaleem Khan",776404349261971456,973975682,776404349261971456,Twitter SMS,#happy,,
hi,2016-09-15T11:31:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"डॉक्टर,वकील,नेता तो कोई भी बन सकता है पर जिगर होना चाहिए जिंदगी बर्बाद करने के लिए ऐसे ही कोई #Engineer थोड़इ न बनता है #Happy #EngineersDay",776382834420420609,701707672391815168,776382834420420609,Twitter for Android,#happy,,
hi,2016-09-15T09:49:40.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",550609077,everyone,@someuser | #boss| #dangerous | #BigBro| #3KG ka haath| #Happy http://someurl,776357307701686272,772021279884922880,776357307701686272,Twitter for Android,#happy,,
hi,2016-09-15T08:37:59.000Z,"{'retweet_count': 48, 'reply_count': 1, 'like_count': 35, 'quote_count': 0}",,everyone,"डॉक्टर,वकील,नेता तो कोई भी बन सकता है पर जिगर होना चाहिए जिंदगी बर्बाद करने के लिए ऐसे ही कोई #Engineer नही बनता है #Happy #EngineersDay 😂😜😀",776339265479245824,86698532,776339265479245824,Twitter for Android,#happy,,
hi,2016-09-15T07:04:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,डरपोक होते है वो लोग जो साइंस लेने के बाद भी इंजीनियरिंग नहीं करते !| क्योंकि जिगर चाहिए जवानी बर्बाद करने के लिए !| | #HAPPY ENGINEERS DAY,776315734368608256,702895605769756672,776315734368608256,Twitter for Android,#happy,,
hi,2016-09-15T06:05:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #EngineersDay | LOL!!! logon ko aaj kal din nikalne k ilawa koi kam nhi... http://someurl,776300942882996224,1574227993,776300942882996224,Twitter Web Client,#happy,,"[{'type': 'quoted', 'id': '776299604396511232'}]"
hi,2016-09-15T05:01:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy aanant chaturthi,776284700339941378,766110419157192704,776284700339941378,Mobile Web (M2),#happy,,
hi,2016-09-15T04:14:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",577353708,everyone,@someuser ISKCON Chandigarh: 15 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekr... http://someurl,776273069610373120,732516750420385792,776273069610373120,twitterfeed,#happy,,
hi,2016-09-15T03:09:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,15 Sep 2016 Shringar Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,776256485990998017,577353708,776256485990998017,Buffer,#happy,,
hi,2016-09-15T02:58:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",101695592,everyone,@someuser @someuser @someuser @someuser ...aap sabhi actresses ko mere taraf se #Happy😊 Ganesh🐀 Visarjan😘 tc stay safe,776253910327578625,729499693948936192,776253910327578625,Twitter for Android,#happy,,
hi,2016-09-15T02:57:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132385468,everyone,@someuser @someuser @someuser @someuser ..aap sabhi ko mere taraf se #Happy😊 Ganesh 🐀🐀 Visarjan😘 take care😐 Stay safe😙 b happy😘😘,776253532571774976,729499693948936192,776253532571774976,Twitter for Android,#happy,,
hi,2016-09-15T02:29:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#enjoy #happy #🆒 #🔞| | Bachpan ka toy Aur jawaani mai enjoy kabhi miss nahi karna chahiye..👍☺☺ http://someurl,776246494802444288,2676740701,776246494802444288,Instagram,#happy,,
hi,2016-09-14T23:27:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,ॐ #happy #humpday #repost ॐ http://someurl,776200622718775297,281615063,776200622718775297,Instagram,#happy,,
