source,conversation_id,author_id,text,reply_settings,created_at,id,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Instagram,438897589388574720,451749781,Movie night at Vizcaya Castle #CyranodeBergerac #fantastic #magic #past #love  #war #poet http://someurl,everyone,2014-02-27T04:45:14.000Z,438897589388574720,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,438824332421517313,611427209,@someuser HA JOKES!! #FANTASTIC #HA,everyone,2014-02-26T23:54:48.000Z,438824498305826817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '438824332421517313'}]",594810246
Twitter Web Client,438417567515168768,102475892,GLORY GLORYY MAN UNITED!!! hahahaha #specialone #Fantastic #Scenes #Football,everyone,2014-02-25T20:57:48.000Z,438417567515168768,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,437634704729473024,177282862,“@someuser New Ad: DHL: Trojan mailing http://someurl #advertising http://someurl #fantastic,everyone,2014-02-23T17:09:04.000Z,437635232431607808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '437634704729473024'}]",29186233
Instagram,437066391251079168,465342429,Yosh! Sigma♡ #Instamood #Instapic #Moodboster #Inpiration #Fantastic #Sigma #Swag #likeforlike ♥ http://someurl,everyone,2014-02-22T03:28:42.000Z,437066391251079168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,436924551143108608,1280495586,Miss Nina #TVD #Beautiful #Gorgeous #Pretty #Cute #Nice #Cool #Fabulous #Fantastic #Lovely http://someurl,everyone,2014-02-21T18:05:05.000Z,436924551143108608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",tl,#fantastic,,,
Instagram,436907846060744705,392124047,One eye in hand.... #Artistic #filipinothebest #art #tattoo #fantastic #oneeye #artgallery Pre ayos ba... http://someurl,everyone,2014-02-21T16:58:42.000Z,436907846060744705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,436481409243676672,790783038,#RT The stunning sexy Katie Fey AKA Jenya D #fantastic #irresistible http://someurl,everyone,2014-02-20T12:44:12.000Z,436481409243676672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
IFTTT,435821628849917952,1568524094,ⓒ ☺️✨ HahahaH #fantastic #cover #s4 #minions #bidoobidoo 📣🚨| jeesss95 😅 http://someurl,everyone,2014-02-18T17:02:28.000Z,435821628849917952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,435017883031437312,504725979,w 3ash2aaaak ana b gnoon !!| #good #morning #sun #light #haifa #paris #stunning #stike #pose #fantastic... http://someurl,everyone,2014-02-16T11:48:40.000Z,435017883031437312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Pulist,434251458914291712,230404096,http://someurl #Fantastic #Exotic #Flower #Refined Tulip Fever,everyone,2014-02-14T09:03:10.000Z,434251458914291712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,433921353612537856,1643331914,#Fantastic#eeeeeallloraa#andiamo#da#burgerking#kiss http://someurl,everyone,2014-02-13T11:11:27.000Z,433921353612537856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,433088480625700864,549045489,Sushi 🍱🍣🍚 #fantastic,everyone,2014-02-11T04:01:54.000Z,433088480625700864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,432634632816041984,553948401,#novel #new#one #amazing #ancient #old#timer #lovestruck #big #fantastic .... YARAB AKHALASHA ... http://someurl,everyone,2014-02-09T21:58:29.000Z,432634632816041984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,432445881192046595,1017730381,#me #Berlin #fantastic #moments edugoya98 #the #bests #instacute #snow #day #instamood #cute #amazing... http://someurl,everyone,2014-02-09T09:28:27.000Z,432445881192046595,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,432064638646112258,95387361,Ohmygod! 18 kali melewati pipa2 di flappybird rasanya :D #fantastic,everyone,2014-02-08T08:13:31.000Z,432064638646112258,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,432008494221643776,150968478,Watching #BLACK #hindi #movie by Sanjay Leela Bhansali #amazing #fantastic @someuser @someuser,everyone,2014-02-08T04:30:26.000Z,432008494221643776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,430790364841390080,244934808,"@someuser hahahaha,holy Jesus #Fantastic",everyone,2014-02-04T19:52:00.000Z,430790866207506432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '430790705095913472'}]",124802383
erased675638,429959530282512384,927850873,"Awww !! Youre cool baeybiihhh, #fantastic RT @someuser #Nigga http://someurl",everyone,2014-02-02T12:48:34.000Z,429959530282512384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,426947592505679872,2219001716,"@someuser best #surrogate advertise ever ,#fantastic idea ,#tahand ke pahle kyun nahi layan,  http://someurl",everyone,2014-01-25T05:26:31.000Z,426949180657909761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '426947592505679872'}]",53719394
Facebook,426101183871483904,837214387,Human centipede di neve | | #fantastic #snow #winter http://someurl,everyone,2014-01-22T21:16:53.000Z,426101183871483904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,426049253975556097,508078564,May D n katty perrys  mashup #fantastic,everyone,2014-01-22T17:50:32.000Z,426049253975556097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,426000156903751681,212999840,"@someuser Holy cow, Casey Kasem :/ Hahaha #fantastic",everyone,2014-01-22T14:35:26.000Z,426000156903751681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,336053176
Twitter for iPhone,425396611460923392,361482584,A new born penguin at an #Omaha zoo was named Peyton. #Fantastic OMAHA!,everyone,2014-01-20T22:37:10.000Z,425396611460923392,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,425013010852507648,298213020,Fantastic dinner at Arakataka! #fantastic #dinner #arakataka #nice #dinner #food #foodporn #wine... http://someurl,everyone,2014-01-19T21:12:52.000Z,425013010852507648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': 'e42ed02b50d62e29', 'coordinates': {'type': 'Point', 'coordinates': [10.750578, 59.91637588]}}",,
Twitter for BlackBerry®,424951250812403712,392089876,"Etoo,Hat Trick......#Fantastic",everyone,2014-01-19T17:07:28.000Z,424951250812403712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Hootsuite,424397377785831424,635468872,Raawr! #Lion #Colors #museum #Mexigram #mexico #alebrije #art #DF #lion #fantastic #awesome http://someurl,everyone,2014-01-18T04:26:34.000Z,424397377785831424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,424204080161259520,64179994,#Baron #Palace #Fantastic #Wonderful #Art #History #Egypt @ Baron Palace http://someurl,everyone,2014-01-17T15:38:28.000Z,424204080161259520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [31.32726397, 30.08563638]}}",,
Path,424181590890012673,1659461450,Watching Indonesian idol 2014 audition episode #fantastic #cool (with Ms Agnes🐍 at Komplek Budi Agung) — http://someurl,everyone,2014-01-17T14:09:06.000Z,424181590890012673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '5e97cad851dc497f', 'coordinates': {'type': 'Point', 'coordinates': [106.79174, -6.55608]}}",,
Instagram,423111613944971264,257384571,#Fantastic n Stheh Jus Jwara Mo (ama gama akhe n uyawathanda wonke hehehe) #Friendsfromchildhood... http://someurl,everyone,2014-01-14T15:17:24.000Z,423111613944971264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,422097111447248897,198865701,#xfactor Ryan green#essexboy #fantastic,everyone,2014-01-11T20:06:08.000Z,422097111447248897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': 'da8d935566371bcc', 'coordinates': {'type': 'Point', 'coordinates': [-0.0118055, 51.4869365]}}",,
Instagram,421774834658717696,381094406,IBO BOY | #fantastic | #كلن_تغنالي_وغنيت_وكلن_سمع_صوتي_وغنى | #حركات_فنانين_وكذا http://someurl,everyone,2014-01-10T22:45:31.000Z,421774834658717696,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,421174747310088192,1961837066,Ooopppsss!!!| May bilbil padin...| Hehehe...| 😁😁😁| #payat#na#ba#talaga#ko #hahaha #fantastic#bracelet... http://someurl,everyone,2014-01-09T07:00:59.000Z,421174747310088192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,420323714648256512,2225731953,#The ##beach #was #fantastic :D suhaalasheh sisters_nails http://someurl,everyone,2014-01-06T22:39:17.000Z,420323714648256512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
IFTTT,420122259421167616,2257241052,#liking #likes #liked #girl #fantastic #followback #following #follow by katusha_litovets http://someurl,everyone,2014-01-06T09:18:46.000Z,420122259421167616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,419661108044386304,268353767,“@someuser @someuser Simply Angelic http://someurl ;) #Positivity #FANTASTIC,everyone,2014-01-05T19:37:50.000Z,419915662535176193,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 20, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '419661108044386304'}]",38908110
Facebook,419549215228833792,231429801,So Ano to nag CR Lang kami Hindi na makatulog Haha | | hoyy 3:21 napo | | #fantastic,everyone,2014-01-04T19:21:42.000Z,419549215228833792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,419495624199774208,2161414130,Kabhi jo baadal barse. Omg best after Aashiqui 2 songs #arjitsingh #fantastic #loveit,everyone,2014-01-04T15:48:45.000Z,419495624199774208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
TweetCaster for Android,418073025393590273,417440459,Hepi nuu yeeeer.  Duch muup thelad. Kathanya b4hasa 4l4y n9eksis abizZ di dhua ribhu patbhelaz. #efektengahmalam #iyataugj #fantastic,everyone,2013-12-31T17:35:51.000Z,418073025393590273,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,417411842731155456,168095720,@someuser mi gaddo HET musical kip hahaha #dinoshow #fantastic,everyone,2013-12-29T21:48:33.000Z,417411842731155456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,168625831
Twitter for Android,416620297060503552,175703074,"Kandaangi kandaangi gng on d top gear,flow of full melody music n voice of vijay n shreya #fantastic @someuser @someuser",everyone,2013-12-27T17:23:13.000Z,416620297060503552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Mobile Web (M2),415451841615634432,1160234095,this weird language hawkers instead of ni ya kumi .......mwenye kumi #fantastic,everyone,2013-12-24T12:00:12.000Z,415451841615634432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,414783257805213696,146815291,Vote kawan kawan! Trailer Battle of Surabaya di IMTF.. Vote Vote!!  #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-12-22T15:43:29.000Z,414783257805213696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,414194515675590657,1247745019,Buho *--* | | #Cute #Fantastic http://someurl,everyone,2013-12-21T00:44:02.000Z,414194515675590657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Windows Phone,413171871614386176,241469054,@someuser Congratulations ! Nanananana nanananana WOW ! #FANTASTIC News! 😁 #bigbang http://someurl,everyone,2013-12-20T21:21:26.000Z,414143529275772928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '413171871614386176'}]",183024605
Twitter for BlackBerry®,414092912260284416,259886189,Fantástic Gd and Big Bang is Tokyo #fantastic http://someurl,everyone,2013-12-20T18:00:18.000Z,414092912260284416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,413586325879943168,1875095449,Sari gelin by Toto Kutugno 😘 #fantastic #music #singer #legend #baku #aztwi #aztagram #azerbaijan... http://someurl,everyone,2013-12-19T08:27:18.000Z,413586325879943168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,413529914168471552,570704351,BATTLE OF SURABAYA #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-12-19T04:43:09.000Z,413529914168471552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,413516011904565248,119404369,bantu vote battle of surabaya #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-12-19T03:47:54.000Z,413516011904565248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,411875851844976641,902533320,Hahaha LaAmo! #Ella #Es #Fantastica...#Mi #Hermana #La #Mejor #Bitches!! // #She #Is #Fantastic #And... http://someurl,everyone,2013-12-14T15:10:30.000Z,411875851844976641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,411223493473079296,554570132,Kung fu panda is on!! #fantastic,everyone,2013-12-12T19:58:15.000Z,411223493473079296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,411107827730894848,425841414,Hahaha peace no war! #watlekwatpeace #crazy #fantastic  #awesome @ Imbi Plaza http://someurl,everyone,2013-12-12T12:18:38.000Z,411107827730894848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '7b02fbddf4d9f2c6', 'coordinates': {'type': 'Point', 'coordinates': [101.711114, 3.143564]}}",,
Instagram,410822778812891136,1289143345,catgnaws #catwang #me #cool #fantastic #idiot #peace #meow #swag #fun http://someurl,everyone,2013-12-11T17:25:57.000Z,410822778812891136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,410242649916858368,894559310,Hot chocolate and kahlúa ☕️ #fantastic #studystudy,everyone,2013-12-10T03:00:44.000Z,410242649916858368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,409166415875543040,868587104,TSO! #tso #christmas #fantastic @ Mohegan Sun Arena at Casey Plaza http://someurl,everyone,2013-12-07T03:44:10.000Z,409166415875543040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': 'dc92a0fd74fc10ab', 'coordinates': {'type': 'Point', 'coordinates': [-75.84857941, 41.24041601]}}",,
Instagram,407471719348436992,121989693,Miss ko nang naglaro nito. #DragonNestSea #windwalker #fantastic http://someurl,everyone,2013-12-02T11:30:03.000Z,407471719348436992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,407166738065653760,1369501320,The #fantastic congrats@someuser galing ng #Cast nakakaproud #amazing tlaga.im so happy na meet ulit kta.tnx sa powerful hug for me:),everyone,2013-12-01T15:18:09.000Z,407166738065653760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [121.0572673, 14.5246711]}}",,
Twitter for iPhone,406896113556652032,782125166,@someuser na na Sam bailey to win 🏆👍🎶🎤#fantastic,everyone,2013-11-30T21:28:06.000Z,406897450218450944,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '406896113556652032'}]",470162869
Twitter for Android,406791961496932352,16714262,"Mr. @someuser aka the Ninth Doctor aka Malekith aka everyones favorite, is on Twitter!  #bestdayever #fantastic",everyone,2013-11-30T14:28:56.000Z,406791961496932352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,406696649725988864,192530799,Colors - Yuna #Fantastic,everyone,2013-11-30T08:10:12.000Z,406696649725988864,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,406468355051098112,431423113,#lovember#ngengcussday30 #amazing #fantastic♥♥♥@someuser 00:00 #ngengcussday30 #amazing #fantastic iloveyou *hug* @someuser ♥♥♥,everyone,2013-11-29T17:03:02.000Z,406468355051098112,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,405955747009159168,859504310,Istimewa Kak! RT @someuser #me #pose #smile #beautiful #picture #purple #fantastic #makeUp #by #KakWawan http://someurl,everyone,2013-11-28T07:16:08.000Z,405958270184980480,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '405955747009159168'}]",979738387
Instagram,405466512573468672,499190103,# swag #gansta #graffiti #cool #fantastic#love#gansta #smok #dope #weed #tagsforlike #instalike #cool... http://someurl,everyone,2013-11-26T22:42:04.000Z,405466512573468672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,404376039738318849,213107173,RT @someuser Hello tweepz plz vote ma PERSON ibinabo Fiberesima RT @someuser #Fantastic ... http://someurl,everyone,2013-11-23T22:28:55.000Z,404376039738318849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,404375806912499712,213107173,Hello tweepz plz vote ma PERSON ibinabo Fiberesima RT @someuser #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-11-23T22:27:59.000Z,404375806912499712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,404109408877027328,189537887,Lami sad mga pagkaon sa STK ta bay dah... #fantastic! #full,everyone,2013-11-23T04:49:25.000Z,404109408877027328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [123.8907662, 10.3125526]}}",,
Twitter for Android,403994604258996224,2191874181,G dragon #fantastic | Mama 2013 !!!,everyone,2013-11-22T21:13:14.000Z,403994604258996224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,403955845446107136,1442199379,@someuser #ReplaceASongNameWithLjoe #byunghoneyday #Fantastic L.Joe--Big Bang,everyone,2013-11-22T18:39:13.000Z,403955845446107136,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,1203252492
Path,403452907661451265,623613192,Ang intense lang ng labanan!! Sino sa top 10 finalist ang matatanggal bukas...🎤🎤🎧🎼🎵🎶 | #TheXFactorUS | #Fantastic,everyone,2013-11-21T09:20:43.000Z,403452907661451265,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,403291349891686401,83695102,:D Luuuu llucyanah #Fantasy #party #Celebration #atWork #Nice #Fantastic #Friend #sohappy http://someurl,everyone,2013-11-20T22:38:45.000Z,403291349891686401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,403047402934128640,91625140,Kaki artes XD #action #bandmedan #bestfriend #best #cool #coffeebreak #day #enjoy #fantastic #friends... http://someurl,everyone,2013-11-20T06:29:23.000Z,403047402934128640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,402415543149273089,74655172,Go vote! Battle Of Surabaya #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-11-18T12:38:36.000Z,402415543149273089,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,402179581542940674,2183544969,@someuser ...YEAP...ekat pisteet #fantastic,everyone,2013-11-17T21:00:59.000Z,402179581542940674,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,1143472657
Twitter for iPhone,401682426239651840,304652183,“@someuser @someuser U15B AGS 71-0 Magdalene” #fantastic,everyone,2013-11-16T12:28:35.000Z,401688244926308352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '401682426239651840'}]",892800194
Instagram,401031307071062016,155254425,Sarawakian fashionista/ fesyen ikon ..Datin annasuejewelry !! #amazing #fantastic #veryday #pretty #image http://someurl,everyone,2013-11-14T16:58:09.000Z,401031307071062016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,400977929309786112,1701007346,tamang nuod lang ng #G2B. #nice. #fantastic. #tulong #tabang #tayona agentyellow. @someuser http://someurl,everyone,2013-11-14T13:26:02.000Z,400977929309786112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,400977719342948352,1701007346,tamang nuod lang ng #G2B. #nice. #fantastic. #tulong #tabang #tayona http://someurl,everyone,2013-11-14T13:25:12.000Z,400977719342948352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,399967224091246592,386132192,Napoleon Dynamite>>> #Fantastic,everyone,2013-11-11T18:29:51.000Z,399967224091246592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPad,399657012336017408,255731363,Katy Perry ❤️  #katyperry  #MTVEMA #beautiful #fantastic #artist #Amsterdam  #music http://someurl,everyone,2013-11-10T21:57:11.000Z,399657012336017408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPad,399645497713262592,255731363,Katy Perry ❤️ #katyperry #MTVEMA #beautiful #fantastic #artist #Amsterdam  #music http://someurl,everyone,2013-11-10T21:11:26.000Z,399645497713262592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,399599718247833600,722367444,so GGMU!! #GGMU #FANTASTIC!!,everyone,2013-11-10T18:09:31.000Z,399599718247833600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,399174754646519810,198277041,#EMAzing Katy Perry - Lady Gaga - Rihanna - Ariana Grande - #Fantastic C:,everyone,2013-11-09T14:00:52.000Z,399174754646519810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,{'place_id': '2dfa9ecb0179a4e4'},,
Facebook,398967469714714624,465641103,ebwana ndioooo | #fantastic video http://someurl,everyone,2013-11-09T00:17:11.000Z,398967469714714624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,398764280239366144,96485914,Beautiful scenery at Nakhon Nayok Province. #awesome #beautiful #cool #fantastic #farmland... http://someurl,everyone,2013-11-08T10:49:47.000Z,398764280239366144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,398383146762117120,812696353,si @someuser lang tinitingnan ko sa twitter hahaha. cuteness overload! | #fantastic,everyone,2013-11-07T09:35:18.000Z,398383146762117120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Samsung Mobile,398011938430402561,70935064,Yung feeling na off mo na? #FANTASTIC :),everyone,2013-11-06T09:00:15.000Z,398011938430402561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,397338205395361792,583935712,Genesis Tarantula FX #makeupartist #makeup #spider #halloween #prostetic #fantastic #dark http://someurl,everyone,2013-11-04T12:23:05.000Z,397338205395361792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,397160712419946497,127804633,Ayun oh pasok pasok din pag may time #Fresh #Cool #Fantastic ##PartyLater #Rainy #NotAfraid #KapitBisig http://someurl,everyone,2013-11-04T00:37:47.000Z,397160712419946497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,397113456635420672,294166807,Rili rili proud o mama. #fantastic,everyone,2013-11-03T21:30:00.000Z,397113456635420672,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,#fantastic,,,
Instagram,397026950633779200,282603753,Tonight #fantastic @someuser @someuser djordy_latumahina @someuser daan_pakes @someuser http://someurl,everyone,2013-11-03T15:46:16.000Z,397026950633779200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,396844012394790912,298053485,White lady ba kamo? ☺️😉😊😁😳 #halloween #party #love #unforgettable #fantastic #scare #dare #ghosts #fun http://someurl,everyone,2013-11-03T03:39:20.000Z,396844012394790912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
