reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T21:54:59.000Z,306885164930330624,306885164930330624,Twitter Web Client,625379850,nl,met muziek kan ik echt al me gevoelens kwijt #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T15:15:08.000Z,306784538992984064,306777522295668736,Twitter Web Client,81445973,nl,@someuser haha da kan me nu eigenlijk is geen zak schelen op de moment.. Kben echt pissed op die stomme dokter! #angry (1/2),#angry,"[{'type': 'replied_to', 'id': '306783667823452162'}]",33488226,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-26T16:54:46.000Z,306447226505416704,306447226505416704,Twitter for Android,382902130,nl,Wie die foto gemaakt heb.. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-26T13:58:27.000Z,306402852144807937,306400657286504448,Twitter Web Client,977876922,nl,@someuser Die mense vat gat hierso sowwar..#Angry,#angry,"[{'type': 'replied_to', 'id': '306402143366168576'}]",40495078,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-26T12:10:43.000Z,306375741459808256,306374424981028865,Twitter for iPhone,477949327,nl,@someuser @someuser tssssssss maar srs een iets minder uitgesproken mening zou wel fijn zijn #angry #hshsvakvs,#angry,"[{'type': 'replied_to', 'id': '306375090075992064'}]",409308509,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-26T10:04:53.000Z,306344075475447808,306344075475447808,Twitter for BlackBerry®,192870277,nl,Lekker en me huisarts is op vakantie krijg dus geen medicijnen die ik nodig heb grrr #angry #sick,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-25T13:19:35.000Z,306030683673993216,306030683673993216,Twitter for iPhone,441284843,nl,Wat een eikels!! Word je eerst bijna aangereden door vrachtwagen steken ze daarna nog hun duim op ook.. Godverdomme zeg #grrr #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T23:23:58.000Z,305820395213303809,305820395213303809,Twitter for iPhone,22714161,nl,Half way through writing my essay and the laptop breaks. Fmdjejjejenenenenennsnsnsnnenenenrnbrmdmkfkdkdndnd #angry,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-3.17013258, 51.49354989]}, 'place_id': '4644af0995f5f5c7'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T17:17:13.000Z,305728100237463553,305728100237463553,Twitter for iPhone,296945608,nl,"De guzman, wat a cunt #dyer must be #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T12:47:51.000Z,305660310633709568,305660310633709568,Twitter for iPad,288795092,nl,Draait die tyfus-film gwn niet in f*cking Rotterdam!! Are you forreal?! #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T01:04:03.000Z,305483192444530688,305483192444530688,UberSocial for BlackBerry,478783942,nl,"Tering gwn voor niks gewacht @someuser -,- #Angry #Wat #Heb #Jij?",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-23T22:02:38.000Z,305437538531819520,305437538531819520,TweetDeck,248695073,nl,"Wie mag ik gebruiken als menselijke box dummie,? #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-23T21:19:34.000Z,305426702115434496,305426702115434496,Twitter for iPhone,1006638338,nl,@someuser sukkeell wrm a je mn naam veranderen nu ben ik mn tekens kwijtt #angry. !,#angry,,943546501,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-23T12:17:16.000Z,305290224773246977,305290224773246977,Twitter Web Client,614415845,nl,"gotver, ik sta een 2,5 voor natuurkunde omdat die man de powerpoint  van amber en mij is kwijtgeraakt ! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-23T07:16:13.000Z,305214465039794177,305214465039794177,Photos on iOS,62166295,nl,@someuser genuine queenslander #gomaroons #angry http://someurl,#angry,,601742748,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-23T06:10:56.000Z,305198034353025024,305198034353025024,Twitter for Android,601573666,nl,Ggfffdfujngftijbf ><  #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-22T22:07:28.000Z,305076367530266624,305076367530266624,Twitter for iPad,250691023,nl,Kevin krijgt een preek. Haha #brother #angry #parents,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T22:08:09.000Z,304714152528723968,304714152528723968,Twitter for Android,282049589,nl,Slapen... #goodnight #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T21:28:00.000Z,304704048240680960,304704048240680960,Twitter for Android,1176678756,nl,Respect van u kan geen kwaad hoor #hurt #sad #angry #pissedoff,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T21:09:21.000Z,304699353040293888,304699353040293888,Twitter for Android,577325868,nl,Voel me niet zo lekker om zo veel reden #sick #hurt #alone #angry #disappointed and no one who i can talk about my feelings... :(,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T15:29:14.000Z,304613758242787328,304613758242787328,Instagram,193744328,nl,Dat is bo en bo is boos #angry #bo #rebel #friendje #still #love #her #mimi @someuser http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-21T11:57:06.000Z,304560375477714944,304560375477714944,Twitter Web Client,627656262,nl,kreeg net brief van het ziekenhuis moet 22 maart naar de kaakchirurg :( #bang #wil #niet #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-20T23:48:44.000Z,304377076763459585,304377076763459585,Twitter for Android,104562924,nl,OK DAN.....doe maar zo tegen haar #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-20T22:26:02.000Z,304356262429220864,304356262429220864,Twitter for BlackBerry®,333428655,nl,Eey bitch hou je bek als je niks weet #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-20T20:48:06.000Z,304331618036887552,304331618036887552,Twitter for iPhone,887169258,nl,Moeders........ #so #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-20T19:04:46.000Z,304305614052552706,304305614052552706,Twitter Web Client,392881017,nl,euhdfklgldfkgopsdgfkodsfl why did that website have to crash!!!!! #angry #angry #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T22:24:14.000Z,303993424472846337,303993424472846337,Twitter for Android,49685980,nl,"Lieg maar door.. bkijbaar het gezegde: al is de leugen nog zo snel, de waarheid achterhaald hem wel nog nooit gehoord #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-19T20:40:19.000Z,303967272731566080,303967272731566080,Twitter Web App,1119726091,nl,Miss ga ik helemaal niet meer naar cura #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T20:26:44.000Z,303963854268940288,303963854268940288,Twitter for BlackBerry®,528709262,nl,Hoe kom je van je focking puisten af? #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T18:48:07.000Z,303939036362469376,303939036362469376,Twitter Web Client,631301542,nl,Telefoon weg + internet uit. Ben dr even klaar mee. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T18:24:24.000Z,303933067607822336,303933067607822336,Twitter for Android,272557065,nl,Soms ben ik et zo zat! #angry #Verdorie #grr,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T13:31:02.000Z,303859236801220608,303859236801220608,Twitter for Android,165174356,nl,Als ik jou tegenkom........ #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-18T19:41:56.000Z,303590189962498048,303590189962498048,Twitter Web Client,1055765402,nl,RT @someuser Als hij je pijn heeft gedaan he #angry,#angry,"[{'type': 'retweeted', 'id': '303589908960911360'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-18T19:40:49.000Z,303589908960911360,303589908960911360,Twitter for Android,382902130,nl,Als hij je pijn heeft gedaan he #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-18T18:27:49.000Z,303571540379828224,303571540379828224,Tweetbot for iOS,534310898,nl,"Weer wat tot rust gekomen, #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-18T17:59:31.000Z,303564415180107777,303564415180107777,Twitter for Android,534310898,nl,"Jezus, waar gaat het heen met deze fucking wereld?! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-18T08:34:34.000Z,303422240383463424,303419300931309568,Twitter Web Client,160921748,nl,@someuser Thanks maat bolo heeri..#Angry :x,#angry,"[{'type': 'replied_to', 'id': '303421904251920384'}]",70170287,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-17T17:37:19.000Z,303196443085266945,303196443085266945,Twitter for iPad,393948100,nl,En dan kom je erachter dat je site is gehackt! Kan er nou niemand meer van je spullen afblijven? #getajob #balen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-17T11:28:13.000Z,303103553864609793,303103553864609793,Twitter for Mac,571559725,nl,Huiswerk opnieuw maken en ik ben zoo ontzettend ongelooflijk abnormaal vreselijk boos dat ik bijna uit elkaar plof. #angry #homework #bad,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-16T19:21:01.000Z,302860150073597952,302860150073597952,Twitter for BlackBerry®,1166597922,nl,Omw le malll #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-16T13:57:53.000Z,302778831083798529,302778831083798529,Twitter for iPad,434885237,nl,Baby Julie :)) #me #angry xD http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T20:17:48.000Z,302512053833314305,302512053833314305,Twitter for Android,494799288,nl,Ja GVD!!!! Ik wilde Silvana!! Kut Jurre puur omdat ie ziek is! #TVK #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T09:43:16.000Z,302352367624548352,302352367624548352,twitterfeed,388633997,nl,Haha toen ik nog 100% nederhop was #laughing #noahs #ark #angry #look #weird #hair #bathroom #picture... http://someurl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T09:15:07.000Z,302345282417479680,302345282417479680,Instagram,207058452,nl,Haha toen ik nog 100% nederhop was #laughing #noahs #ark #angry #look #weird #hair #bathroom #picture... http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T02:11:17.000Z,302238622013349888,302238622013349888,Twitter for BlackBerry®,395455961,nl,Ik haat het wanneer mensen misbruik maken van me goedheid #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-14T09:13:26.000Z,301982470495145984,301982470495145984,twitterfeed,39997508,nl,RT @someuser Neeeeeee niet alweer #snow #not #again #makes #me #grumpy #angry #fuck #this #want #summer #fuck #win...  #grumpymood,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-14T09:12:09.000Z,301982148070608896,301982148070608896,Instagram,193744328,nl,Neeeeeee niet alweer #snow #not #again #makes #me #grumpy #angry #fuck #this #want #summer #fuck #winter http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-14T04:33:12.000Z,301911950546313216,301911950546313216,Twitter for iPhone,621691914,nl,@someuser dinner date?! #BS #angry,#angry,,428711284,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-14T01:39:09.000Z,301868146938232832,301868146938232832,Twitter for BlackBerry®,1022608598,nl,"Verpest t niet voor andere,kill #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T23:13:20.000Z,301831453749174272,301831453749174272,Twitter for Android,148029365,nl,"Morgen wrs ff naar bladel, dat notes boekje halen en foundation inslaan als hij daar nog niet uit assortiment is gehaald. #angry!! #kruitvat",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T22:45:13.000Z,301824376477720577,301824376477720577,Twitter for BlackBerry®,567296959,nl,Uuuuuw wil b mah Val!!!#angry#singl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T22:10:25.000Z,301815619781795840,301815619781795840,Twitter for iPhone,337706369,nl,slapen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T21:31:49.000Z,301805904163110912,301805904163110912,Instagram,36445831,nl,Ik ben #doutzen en ik ben #boos #angry #cat http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T17:53:53.000Z,301751057481097218,301751057481097218,iOS,753434624,nl,Ik HAAT nederlands ! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T12:43:28.000Z,301672940955656192,301672940955656192,Twitter for BlackBerry®,354499837,nl,Er is geen ene cc veranderd aan mijn facking twitter op me bb #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-12T18:54:25.000Z,301404044889583617,301404044889583617,TweetDeck,293150687,nl,RT @someuser wajohh me hoofd kookt ! #angry // waddup?,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-12T18:54:50.000Z,301404010630492160,301404010630492160,Twitter Web Client,1059036216,nl,wajohh me hoofd kookt ! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-12T10:17:02.000Z,301273699951185921,301273699951185921,Twitter for BlackBerry®,1095114427,nl,Hkm retweet j sulke snert..dit is twitter nie n porn site ni..#angry@someuser,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-12T00:02:17.000Z,301118994591649792,301118994591649792,Twitter for Android,421904012,nl,Againn...dit stupid vak!!! #angry #adek maakt me MOE http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T20:52:13.000Z,301071161654140929,301071161654140929,Twitter Web App,280439602,nl,geweldig mag een week t huis niet uit #bullshit #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-11T18:41:24.000Z,301038240150982657,301032626511298561,Twitter for iPhone,437744361,nl,@someuser dat klopt! Maar ik ga er over zwijgen nu #terzaketv er helemaal aan op gaat! #angry 👿👿.......😉,#angry,"[{'type': 'replied_to', 'id': '301037305853005824'}]",156580120,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T18:30:54.000Z,301035600834871296,301035600834871296,Twitter for BlackBerry®,486785922,nl,RT @someuser Moet je echt slaan #angry!!!,#angry,"[{'type': 'retweeted', 'id': '301035339785596928'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T18:29:52.000Z,301035339785596928,301035339785596928,Twitter for BlackBerry®,1157259134,nl,Moet je echt slaan #angry!!!,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-02-11T16:44:12.000Z,301008748653207553,301008748653207553,Twitter for Android,77169347,nl,Sta gemiddeld 20 X per dag voor die graf #spijkenisserbrug .  ik blaas dat ding nog is op.. dan maar geen brug.. #boos #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T15:23:28.000Z,300988431524323329,300988431524323329,Twitter for iPhone,364955860,nl,RT @someuser Ik maak hem dood hea #killing #angry,#angry,"[{'type': 'retweeted', 'id': '300985112013701121'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-11T15:10:17.000Z,300985112013701121,300985112013701121,Twitter for BlackBerry®,404151749,nl,Ik maak hem dood hea #killing #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T12:37:25.000Z,300946641941319680,300946641941319680,Twitter for Android,1111895383,nl,Aaaah mijn moeder heeft gister tel afgepakt heb hem nog niet terug :( #angry #badmood,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T00:18:56.000Z,300760797972406272,300760797972406272,Twitter for Android,490618984,nl,nie kunne slapen en morge avond om 2 uur wakker gemaakt worden en voor meer dan 6 uur opgesloten zitten in de auto #angry #sad #wagenziek :(,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-10T14:52:32.000Z,300618256308400128,300618256308400128,Twitter Web Client,628496802,nl,hiero een extra tip: als je een iets tegen iemand verteld moet je 100% zeker weten dat diegene niks door gaat lullen! #Mood #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-10T00:50:05.000Z,300406248048828416,300406248048828416,Twitter for Android,421904012,nl,"Je irriteerd me nu wel ff,hor!!! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-09T11:55:58.000Z,300211433294147584,300211433294147584,Twitter for iPhone,216957593,nl,Net heeft me maag ontbeten nu mn longen #outside #bitchess #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-09T00:19:16.000Z,300036106756423680,300036106756423680,Twitter for iPhone,150331639,nl,Ik heb nog geen eens de kans gekregen om het goede nieuws te vertellen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T22:47:22.000Z,300012976944082945,300012976944082945,Twitter for BlackBerry®,227397182,nl,Slapen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T22:13:06.000Z,300004353979342849,300004353979342849,Twitter for BlackBerry®,479848095,nl,Ik haat het als ik een film aan het kijken ben op tv en me pa switched naar een juridisch kut programma -_- #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T21:55:55.000Z,300000029106655232,300000029106655232,Instagram,158825950,nl,Boosheid uiten met creatiefieteit met #nagellak :$ #angry #nailpollish http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T21:55:24.000Z,299999901356535809,299999901356535809,Instagram,102712806,nl,"Echt dit gewoon, op dit moment. #angry #haat #fml http://someurl",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T19:22:54.000Z,299961520048197633,299961520048197633,Twitter for Android,369022878,nl,@someuser fok mijn leven !!! #angry - waddup?,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T15:38:29.000Z,299905042826276864,299905042826276864,Camera on iOS,281408909,nl,Daar vliegt er weer #angry vogel. http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T08:51:32.000Z,299802633747722240,299802633747722240,Twitter Web Client,351561764,nl,in school xD #friends #angry !! #boring,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-07T17:21:00.000Z,299568457299668992,299568457299668992,Twitter for Android,90455613,nl,Soms zou ik willen schieten!! #angry!,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T21:08:25.000Z,299263298661134336,299263298661134336,Twitter for Android,753196998,nl,Na vanaaf heb ik.je ware aard gezien #angry,#angry,,,"{'place_id': '894c8c60d80227e7', 'coordinates': {'type': 'Point', 'coordinates': [4.1975977, 51.9942578]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T17:48:24.000Z,299212962688794624,299212962688794624,Twitter Web Client,375600579,nl,mijn gs leraar had gezegd dat hij het cijfer er van het weekend al op zou zetten en het staat er nog steeds niet #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T08:11:51.000Z,299067872662134786,299067872662134786,UberSocial for BlackBerry,244205340,nl,"Kom iik op school, hoor ik dat ik eerste uur vrij ben!#angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-05T21:33:35.000Z,298907244114890752,298907244114890752,Twitter Web Client,576386420,nl,gy verdiend echt keer 1 op je smoel ... #Hatelijk #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T17:04:55.000Z,298839631632412672,298839631632412672,UberSocial for BlackBerry,249354285,nl,RT @someuser #grrr #angry #looking #mad #red #lips #instamood  #instagood http://someurl - redlips ? Je bijt je vel weg he O.o,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T14:06:12.000Z,298794658417500160,298794658417500160,Twitter Web Client,306215632,nl,ik wil wel eens even horen wat er gezegt gaat worde. #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T12:52:56.000Z,298776220261285888,298776220261285888,Twitter for Mac,344289751,nl,RT @someuser RT @someuser w8 maar totdat ik je mpp weave eruit trek #angry - Ameeeeen,#angry,"[{'type': 'retweeted', 'id': '298776090858631169'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T12:52:25.000Z,298776090858631169,298776090858631169,UberSocial for BlackBerry,544841536,nl,RT @someuser w8 maar totdat ik je mpp weave eruit trek #angry - Ameeeeen,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-05T12:50:54.000Z,298775707474071552,298775707474071552,Twitter for Mac,344289751,nl,w8 maar totdat ik je mpp weave eruit trek #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-04T22:44:13.000Z,298562635266392065,298562635266392065,Twitter for Android,715928118,nl,Die gierige beesten zijn weer aan me lekkers gegaan.. #angry face#,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-04T21:16:03.000Z,298540444751638528,298539089156780032,Twitter Web Client,156608774,nl,@someuser duurt lang bij jou he? #Angry,#angry,"[{'type': 'replied_to', 'id': '298540136352849921'}]",180368833,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-04T16:54:47.000Z,298474696335294464,298474696335294464,Twitter for iPhone,1058431069,nl,GMARA IK WORD GEK IN WIL NIET TRAINEN MAAR DAN KOMT WEER GEZEIK #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-04T13:10:56.000Z,298418362772488192,298418362772488192,UberSocial for BlackBerry,225070896,nl,"RT @someuser RT @someuser Iedereen ze kk moer, kfuck nie meer met rappers, jullie gaan allemaal zien .. Ft niks hoeft niet » #Angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-04T02:05:11.000Z,298250820904968192,298250820904968192,Instagram,164804207,nl,BadPig Car #Angry #AngryBirds #bad #pig #car #New http://someurl,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T19:59:52.000Z,298158886337249281,298158886337249281,Twitter for Android,1083479905,nl,RT @someuser: Zondag is Zo dicht bij maandag jammer dat maandag niet zo dicht is bij Zondag!!!! Gvd #angry 😡,#angry,"[{'type': 'retweeted', 'id': '298158245288239104'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T19:57:19.000Z,298158245288239104,298158245288239104,Twitter for iPhone,1002462738,nl,Zondag is Zo dicht bij maandag jammer dat maandag niet zo dicht is bij Zondag!!!! Gvd #angry 😡,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T19:27:53.000Z,298150837576937472,298150837576937472,Twitter for iPhone,333050587,nl,Fuuuuuuu ik wil superbowl zien.. Maar is deze Nacht tot 5 uur s ochtends.. en kan het ook niet opnemen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T09:49:59.000Z,298005401331433472,298005401331433472,Twitter for Android,358276165,nl,Dank u @someuser om plat te gaan tijdens het leren van mijn laatste examen ! #sinttruiden #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T08:34:14.000Z,297986338983116800,297986338983116800,Instagram,47417171,nl,#angry #backpack in gokje #market in #busan #korea #fashion #style http://someurl,#angry,,,
