lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,2012-08-25T11:50:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,a mania que as pessoas têm de pôr fotos dos outros no facebook quando claramente nem é uma boa fotografia. #pissed,239328962583597056,107774092,239328962583597056,Twitter Web Client,#pissed,,,
pt,2012-08-24T15:30:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Teeno! @someuser #Pissed,239021990130905088,53430995,239021990130905088,Twitter for BlackBerry®,#pissed,,,
pt,2012-08-24T06:06:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,dmnfadjknga;sdjnf controla tus impulsos no eres cool ni amiguis de todo mundo #Pissed,238880049254764544,127138401,238880049254764544,Twitter Web Client,#pissed,{'place_id': 'e21c8e4914eef2b3'},,
pt,2012-08-23T20:27:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,on our way to albufeira. (mas eu queria era ir praoura #pissed),238734136481828864,421213610,238734136481828864,Twitter for BlackBerry®,#pissed,,,
pt,2012-08-23T17:57:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,FOTO DO #FUCK | #PISSED http://someurl,238696502053183488,258699635,238696502053183488,Twitter Web Client,#pissed,,,
pt,2012-08-22T23:07:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,BOREOFF 😁 #happpy. #pissed,238412032712507392,407752185,238412032712507392,Twitter for iPhone,#pissed,,,
pt,2012-08-20T06:48:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Grade 11a e nale leshata ai #pissed#,237440937733783552,749296232,237440937733783552,Twitter for BlackBerry®,#pissed,"{'place_id': 'f16913d3f6acb7f1', 'coordinates': {'type': 'Point', 'coordinates': [28.37228388, -25.71609914]}}",,
it,2012-08-20T00:47:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Man fxk diz! #PISSED OFF SCORPIO!,237349989800632321,50411364,237349989800632321,Twitter for Android,#pissed,"{'place_id': '71e16cd97a552f44', 'coordinates': {'type': 'Point', 'coordinates': [-93.24614536, 33.24097665]}}",,
es,2012-08-19T23:19:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Conjuntivitis... #fuck #pissed #pain #sucks,237327895830347776,615341508,237327895830347776,Twitter for Android,#pissed,,,
pt,2012-08-19T21:27:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Qual dos lados do poster? --- #picstitch #pissed #jb #idol http://someurl,237299764801200128,72311645,237299764801200128,Instagram,#pissed,,,
in,2012-08-18T20:36:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Boyos #pissed @someuser @someuser @someuser http://someurl,236924490725064704,455219340,236924490725064704,Twitter for iPhone,#pissed,,,
it,2012-08-16T23:10:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser MARIA E NATTE #pissed,236238523588567041,332376529,236237755636666368,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '236238125712683011'}]",440019369
pt,2012-08-16T16:37:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Melkey Cabrera| | #pissed,236139587808923648,364100380,236139587808923648,Twitter SMS,#pissed,,,
en,2012-08-16T06:25:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Ha cute. #pissed,235985516296810496,610574014,235985516296810496,Twitter for iPhone,#pissed,,,
sv,2012-08-15T16:08:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser haha #PISSED! #kidsfeet bla bla haha x,235769963112185856,503232853,235769692353093632,Mobile Web,#pissed,,"[{'type': 'replied_to', 'id': '235769692353093632'}]",454617351
tl,2012-08-15T07:06:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,- #BEST #FAT #FUFUFUFUUFU #PISSED hehehehehhe... @someuser http://someurl,235633494464798721,184334553,235633494464798721,Twitter Web Client,#pissed,,,
pt,2012-08-14T23:13:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser toma lá pa ouvires a musica a cair http://someurl #pissed,235514605458313217,162737757,235514471123136512,TweetDeck,#pissed,,"[{'type': 'replied_to', 'id': '235514471123136512'}]",281598397
it,2012-08-14T19:30:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Típico que mi papa siempre checa mis Tweets hahahahahhahahaah #pissed,235458488011223041,63509643,235458488011223041,Twitter for iPhone,#pissed,,,
fr,2012-08-14T19:27:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Maudite tondeuse qui empeche de dormir ou se concentrer a toutes autres activités normales, #pissed",235457582309969921,449264068,235457582309969921,Twitter for BlackBerry®,#pissed,,,
pt,2012-08-14T14:15:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,hj nao tou pa rentanas! #pissed,235379105946808320,258699635,235379105946808320,Twitter for Android,#pissed,,,
es,2012-08-14T01:19:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ahh que raivaaaaa!!! #pissed. #killme #fuckme,235183769257115648,530817643,235183769257115648,Twitter for iPad,#pissed,,,
pt,2012-08-14T00:53:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser Oi be nice #pissed,235177181268041728,243292387,235176171850067968,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '235177002737496064'}]",408075911
pt,2012-08-13T18:14:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,GENTE como assim a record nao passar o show dos minos no encerramento??? Affs!! #PISSED perdi o show deles por essa bosta,235076989399203840,583089308,235076989399203840,Twitter for iPhone,#pissed,,,
pt,2012-08-13T18:14:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Oiee! Vou logo fl q estou #Pissed e boquiaberta ,235076765268209665,583089308,235076765268209665,Twitter for iPhone,#pissed,,,
pt,2012-08-13T13:21:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fake ass hoe nxa #pissed,235003184953835521,139173723,235003184953835521,Mobile Web,#pissed,,,
es,2012-08-13T04:00:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Temper #pissed,234861878482984960,349320726,234861878482984960,Twitter for Android,#pissed,,,
en,2012-08-13T01:28:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,so ignorant. #pissed 😡👊,234823782987083776,216294119,234823782987083776,Twitter for iPhone,#pissed,,,
pt,2012-08-12T21:20:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"@someuser ha ha, no skygo for me #iphoneinataxisomewhere #pissed",234761276704841728,30430157,234760331367428097,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '234760578441306112'}]",204262175
pt,2012-08-12T18:06:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Inheritance #pissed,234712424027127808,324746084,234712424027127808,Twitter for iPhone,#pissed,,,
es,2012-08-12T00:03:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,liar. #annoyed #pissed,234439901968494592,219734702,234439901968494592,Twitter for iPhone,#pissed,,,
it,2012-08-11T14:53:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser Ditto #PISSED,234301633952092160,369849901,234297537803190272,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '234297537803190272'}]",278271369
en,2012-08-08T12:24:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,K. Fine. #pissed,233176783023923201,593643597,233176783023923201,Twitter for iPhone,#pissed,,,
it,2012-08-07T21:26:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser ahahahhaa #pissed,232950836131688449,525317034,232941663784419329,Twitter for BlackBerry®,#pissed,,"[{'type': 'replied_to', 'id': '232950037213224961'}]",198941559
it,2012-08-07T12:50:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ditto @someuser #pissed,232820900704165888,315607005,232820900704165888,Twitter for BlackBerry®,#pissed,,,
es,2012-08-07T02:55:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Benidorm 2012 #train #pissed #8days #notscared #toomanyhashtags @someuser http://someurl,232671325108449280,375972508,232671325108449280,Instagram,#pissed,,,
pt,2012-08-06T22:30:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,whnzkxkskcneixnrjc #pissed,232604536202752000,538226173,232604536202752000,iOS,#pissed,,,
es,2012-08-06T20:58:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Delores <<< #pissed,232581480134635520,436393675,232581480134635520,Twitter for iPhone,#pissed,,,
es,2012-08-06T13:31:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Liaaaaar!!! #pissed,232468859821621249,254972662,232468859821621249,Twitter for iPhone,#pissed,,,
fr,2012-08-06T03:45:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Camera trouble. #pissed  http://someurl,232321371290624000,368527924,232321371290624000,Instagram,#pissed,,,
pt,2012-08-05T17:08:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,O emmmmmmmm ggggggggg. | #pissed,232161264418299905,92147178,232161264418299905,Twitter for Android,#pissed,,,
es,2012-08-05T14:57:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sober. . . . #pissed,232128077398962176,45105579,232128077398962176,Mobile Web,#pissed,,,
pt,2012-08-05T11:04:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"E por último, como uma fã que sempre gostou da Lisa, acho uma injustiça as provocações e indiretas sobre ela,em comparação à Amelia. #pissed",232069633300131840,35724852,232069633300131840,Twitter Web Client,#pissed,,,
pt,2012-08-03T15:44:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nevermind . No  fazolis . Ha #pissed,231415152061341697,403077678,231415152061341697,Twitter SMS,#pissed,,,
tl,2012-08-02T20:20:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,«K» ke papago #pissed,231122227708428289,465970201,231122227708428289,UberSocial for BlackBerry,#pissed,,,
pt,2012-08-01T20:11:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Xuxaaaaa :| en 5 minutos se lleno mi casa #pissed,230757551082463232,146883861,230757551082463232,Twitter for BlackBerry®,#pissed,,,
pt,2012-08-01T08:21:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,phuque you brah #pissed,230578935900028928,137267810,230578935900028928,Twitter Web Client,#pissed,,,
es,2012-08-01T04:54:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,liaaaaar. #Pissed #HeCantBeTrusted,230526972420300801,88311143,230526972420300801,Twitter Web Client,#pissed,,,
pt,2012-08-01T01:19:16.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",everyone,"Pqp ODEIO quem dorme e me deixa falando sozinha!!!! Da vontade de nunca mais falar c a pessoa, pena q no meu caso nao eh possible #pissed",230472733220302848,216020366,230472733220302848,Twitter for iPhone,#pissed,,,
pt,2012-07-31T14:25:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Eu tenho que dizer que esse INVERNO está sendo o mais FAIL de todos os tempos! :B #Pissed,230308259809087488,48126001,230308259809087488,Twitter Web Client,#pissed,,,
pt,2012-07-30T17:50:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser :O :O :O :O :O :O 0_o  #PISSED!!!,229997358967058432,301092146,229993340031086592,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '229993340031086592'}]",420671056
pt,2012-07-30T16:49:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,FJOEBPVSÇLAFM LKEV RÇ DSF LDW~SGÇ VCEÇDSÇG FÇD GÇVC WESÇGT  gritando com a tv #pissed,229982094166745089,45914942,229982094166745089,Twitter Web Client,#pissed,,,
it,2012-07-30T02:53:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser haha noooo #silverisnotsexy #pissed,229771669340844032,322987367,229768790399922176,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '229768790399922176'}]",256169452
es,2012-07-30T00:02:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Pissed as a mofo,229728750772813824,720392569,229728750772813824,Twitter SMS,#pissed,,,
pt,2012-07-29T13:09:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fui dormir de 4 hrs e camille me acorda  de 9.30 p flr besteira #pqp #pissed,229564378398220288,213158567,229564378398220288,Twitter for iPhone,#pissed,,,
pt,2012-07-28T18:01:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fuseg zinja nxe #pissed,229275355419136001,180785307,229275355419136001,Mobile Web,#pissed,,,
tl,2012-07-28T11:11:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser haha haha #pissed,229172145085898752,416622087,228992685602656257,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '229171271529791488'}]",457705626
pt,2012-07-27T04:44:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fuck My phone 2Times Now Ô(-_-)Ô. Ô(-_-)Ô #PISSED,228712533828177920,195531810,228712533828177920,Twitter for Android,#pissed,,,
en,2012-07-26T22:53:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser 9 am game in Colombus #pissed #why #wtf,228624169544335360,617742753,228622348310437888,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '228623611085348865'}]",259516520
pt,2012-07-26T10:26:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,4 Mimosas in #pissed,228436141429387264,40834750,228436141429387264,UberSocial for BlackBerry,#pissed,,,
pt,2012-07-26T02:49:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser pal bei! #pissed,228321152332865536,358034699,228321152332865536,Twitter for iPhone,#pissed,,,457998044
tl,2012-07-26T02:40:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser Buahahahahahahaha!!!!! #pissed,228318893087813632,120684908,228317285356539904,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '228317285356539904'}]",40896057
es,2012-07-25T01:25:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Medora Musical #raining #shit #pissed #sleepsoundsbetter #wannagohome,227937626462769152,161774911,227937626462769152,Twitter for iPhone,#pissed,,,
pt,2012-07-22T21:42:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Da TCA ppl so pregitous #pissed,227156787764293632,209236591,227156787764293632,Twitter Web Client,#pissed,,,
es,2012-07-22T02:41:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser sober #pissed,226869449251254272,413405108,226869449251254272,Twitter SMS,#pissed,,,367953524
is,2012-07-22T02:30:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,FUBAR.... #pissed  http://someurl,226866887705915392,575693237,226866887705915392,Instagram,#pissed,,,
en,2012-07-22T00:35:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Carlos Zambano is #pissed 😡  @ PNC Park http://someurl,226837918558322688,16960708,226837918558322688,Instagram,#pissed,"{'place_id': '946ccd22e1c9cda1', 'coordinates': {'type': 'Point', 'coordinates': [-80.00561714, 40.44688174]}}",,
tl,2012-07-21T06:52:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser @someuser @someuser #PISSED #VERYPISSED heheh,226570347258994688,491146785,226375628243492864,Twitter for BlackBerry®,#pissed,,"[{'type': 'replied_to', 'id': '226510911173713921'}]",31436493
en,2012-07-19T22:56:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jesus H. #pissed,226088164421431297,327130887,226088164421431297,Twitter for iPhone,#pissed,,,
in,2012-07-18T01:24:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Lacomplex 24 min no Tariq #pissed,225400742272434178,25300215,225400742272434178,Osfoora for iOS,#pissed,,,
tl,2012-07-16T17:24:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser hmmpf #pissed,224917454776844288,331850984,224914365294452736,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '224917066392674305'}]",476602840
pt,2012-07-16T16:47:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,15 minutes for a papa from taco tejano #thisiscrazy #pissed #inahurry,224908073666486273,412356796,224908073666486273,Echofon,#pissed,,,
pt,2012-07-15T18:36:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yah NeH....nXa!!!!! 9t err1 #pissed#,224573091269967872,489475609,224573091269967872,Twitter for BlackBerry®,#pissed,,,
in,2012-07-15T06:24:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,DPMOOOOOO!! #pissed,224388870056329216,422477380,224388870056329216,Twitter for BlackBerry®,#pissed,,,
it,2012-07-14T10:32:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ma #soul so #pissed,224089003824128001,240523724,224089003824128001,Mobile Web,#pissed,,,
en,2012-07-14T08:19:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pc fo sale #pissed,224055408451534848,408411229,224055408451534848,Twitter for BlackBerry®,#pissed,,,
pt,2012-07-13T21:53:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Infernos or aquam? #pissed,223897867021074432,529339366,223897867021074432,Twitter for iPhone,#pissed,,,
pt,2012-07-13T01:19:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,How did Igudola make da Team???!!! O_o!!! #PISSED,223587520821207040,448544775,223587520821207040,Twitter for Android,#pissed,,,
pt,2012-07-12T18:26:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Um Dne.... #Pissed,223483382426894336,133958389,223483382426894336,Twitter for Android,#pissed,,,
fr,2012-07-11T10:38:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,MESSAGES & PICTURES & AUDIOS ! #Whatsapp #pissed #unhappy,223003284804349952,50643643,223003284804349952,Twitter for iPhone,#pissed,,,
pt,2012-07-11T02:38:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No more nacho burrito #pissed,222882500022767617,520015325,222882500022767617,Twitter for Android,#pissed,,,
in,2012-07-10T00:23:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mimi #pissed! #LHHATL,222486099250003968,283741286,222486099250003968,Twitter for iPhone,#pissed,,,
in,2012-07-10T00:23:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,MiMi is #pissed!!,222486070984577024,400119870,222486070984577024,Twidroyd for Android,#pissed,,,
tl,2012-07-09T23:55:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser hahaha nooo #pissed,222479136684388352,353109653,222475822357942272,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '222478981344149504'}]",100015802
pt,2012-07-09T19:16:30.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",everyone,Ooo errr missus #pissed,222408908000608257,64384164,222408908000608257,Twitter for BlackBerry®,#pissed,,,
pt,2012-07-09T04:08:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,3K songs to ZERO| #pissed,222180491242115073,335991739,222180491242115073,Twitter for iPhone,#pissed,,,
it,2012-07-06T05:04:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ahaha Dejah #PISSED,221107251191095296,334451985,221107251191095296,Twitter for Android,#pissed,,,
tl,2012-07-05T22:20:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser Hehe #pissed,221005631040131072,22491706,221004979484377090,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '221004979484377090'}]",598802253
pt,2012-07-05T18:35:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser wateva joorrhhh #pissed,220948992698228736,434473268,220948992698228736,Social by Nokia,#pissed,,,343530842
pt,2012-07-05T13:06:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,eu ainda to bravo ok?! #igers #igboys #mirror #me #selfportrait #instagramers #work #bathroom #angry #pissed http://someurl,220866337533214720,266218074,220866337533214720,Instagram,#pissed,,,
pt,2012-07-04T23:11:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"CACETE DE AGULHA parei nos 69 followers há anos, alguém dá uma ajuda aí!! #pissed",220655997918781440,621132926,220655997918781440,Twitter Web Client,#pissed,,,
tr,2012-07-04T07:38:40.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,“@someuser: akia mad ahsun !” #Pissed,220421352560144384,215407073,220421352560144384,Twitter for iPhone,#pissed,,,
pt,2012-07-03T20:28:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,TD BANK IS RIDICULOUS #pissed #mymoney #fuckoff,220252652641075200,271751567,220252652641075200,Twitter for BlackBerry®,#pissed,,,
en,2012-07-03T16:54:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,IMA B #PISSED #OFF,220198914299670528,498333550,220198914299670528,Twitter SMS,#pissed,,,
sv,2012-07-02T21:27:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ajdllmassjwjbfv | #pissed,219905199635042305,543934749,219905199635042305,Twitter for Android,#pissed,,,
pt,2012-07-02T13:17:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Huuuuuuuuuuiiuuuh!!!!!!!!!!!!! #pissed OFF,219781867845591040,31641078,219781867845591040,Twitter for Android,#pissed,,,
es,2012-07-02T01:17:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Ahhhh, #Claro dos infernos!!! #pissed",219600703671382016,106207100,219600703671382016,Twitter Web Client,#pissed,,,
pt,2012-07-01T11:17:08.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,Meu cell desligou-se e n aceita ligar ........ #pissed :p,219389167065509890,239880905,219389167065509890,Twitter on Nokia N9,#pissed,,,
pt,2012-07-01T05:08:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Um no #pissed,219296511039782913,397542157,219296511039782913,Twitter for iPhone,#pissed,,,
pt,2012-06-30T04:45:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fuckibg instagram #pissed #whatthefuck,218928318886588417,619470363,218928318886588417,Twitter for iPhone,#pissed,,,
pt,2012-06-29T22:29:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Acho que o teclado do Niall pega fogo toda vez q ele vai responder alguem pq ne?!?!? #pissed,218833523988115456,583089308,218833523988115456,Twitter Web Client,#pissed,,,
pt,2012-06-29T18:43:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,parece q quando eu mando um tweet p eles todas decidem tweetar na msm hora! assim nao da! #Pissed,218776627105107968,583089308,218776627105107968,Twitter Web Client,#pissed,,,
pt,2012-06-28T16:21:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,(cont) Como se o ônibus fosse delas... por mim podiam todos queimar no mármore do inferno! -___- #Pissed,218378577991827457,48126001,218378577991827457,Mobile Web,#pissed,,,
es,2012-06-28T08:38:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Chingado se me congelo la gelatina #Pissed,218262095106539520,143930412,218262095106539520,Mobile Web,#pissed,,,
de,2012-06-28T06:33:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mane im so #pissed,218230586677018624,69915229,218230586677018624,Twitter SMS,#pissed,,,
pt,2012-06-27T21:51:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Paulo Bento fez merda #pissed,218099207653961728,419817490,218099207653961728,Twitter for iPhone,#pissed,,,
