public_metrics,created_at,id,text,reply_settings,conversation_id,source,geo,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,withheld
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:28:23.000Z,813874193326604288,old men porn stars #super strong girls of porn http://someurl,everyone,813874193326604288,Twitter Web Client,,289736641,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-27T22:25:39.000Z,813873507025252352,27 Long Snows Moon Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨ http://someurl,everyone,813873507025252352,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:25:13.000Z,813873396995997696,nacked hot sex mujra #super hot tattoo chicks http://someurl,everyone,813873396995997696,Twitter Web Client,,1507034088,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:24:37.000Z,813873244948328449,38 Honesty is Essential Oracle Whispers of Love... Have a #Super #Falalalalalalalala #Christmas✨   http://someurl,everyone,813873244948328449,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:19:56.000Z,813872067057778688,#super sex old women bubble nude http://someurl,everyone,813872067057778688,Twitter Web Client,,298185970,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:19:06.000Z,813871857606782980,amiture nude girls #super drunk girl porn http://someurl,everyone,813871857606782980,Twitter Web Client,,556447394,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:17:06.000Z,813871355951284224,#super ass sex dilf sex http://someurl,everyone,813871355951284224,Twitter Web Client,,942142435,de,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:05:53.000Z,813868529669828608,Just watched @someuser slow at the beginning but class in the end #super #hero,everyone,813868529669828608,Twitter for iPhone,,3041228651,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:05:14.000Z,813868366180085760,the very best of squirts #super sex me http://someurl,everyone,813868366180085760,Twitter Web Client,,565868609,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T22:04:34.000Z,813868201150967808,#super milf porn teens tied down http://someurl,everyone,813868201150967808,Twitter Web Client,,287253398,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:59:49.000Z,813867003303837696,elephants having sex #super soaker pussy http://someurl,everyone,813867003303837696,Twitter Web Client,,281644351,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:53:53.000Z,813865510597173248,40 Strength Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨  #Peac http://someurl,everyone,813865510597173248,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:52:05.000Z,813865057868255232,10 Treasure your Loved Ones Oracle Whispers of Love... Have a #Super #Falalalalalalalala #Christma http://someurl,everyone,813865057868255232,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:51:04.000Z,813864801457831940,16 Earth Renewal Moon Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christm http://someurl,everyone,813864801457831940,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:50:22.000Z,813864627524239361,Hymns Lyrics | #Bible  - #Traditional  #Hymns - 22... Have a #Super #Falalalalalalalala #Christmas✨  http://someurl,everyone,813864627524239361,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:48:08.000Z,813864062924820481,#super girl sex ic dipsexxx hottie hood girls http://someurl,everyone,813864062924820481,Twitter Web Client,,2552860542,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:47:49.000Z,813863985720229893,free young hairy porn #super mario naked http://someurl,everyone,813863985720229893,Twitter Web Client,,155352302,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:47:06.000Z,813863806178828290,9 North (Waboose) Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨  http://someurl,everyone,813863806178828290,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:46:03.000Z,813863539433684992,#super hot young women having lesbian sex sex guitar girl http://someurl,everyone,813863539433684992,Twitter Web Client,,39936958,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:45:36.000Z,813863425969389569,#super sexy cheerleaders buck naked girls http://someurl,everyone,813863425969389569,Twitter Web Client,,238148017,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:45:32.000Z,813863409431277568,Archangels and Crystals... #inspired... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #L http://someurl,everyone,813863409431277568,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:44:19.000Z,813863104102756352,#super models naked naked domain http://someurl,everyone,813863104102756352,Twitter Web Client,,62307657,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:43:47.000Z,813862968039456769,13 Stone of Self Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨   http://someurl,everyone,813862968039456769,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:41:35.000Z,813862414127132673,#super high-resolution free videoporn nude emo pic http://someurl,everyone,813862414127132673,Twitter Web Client,,751766832420360192,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:40:05.000Z,813862038577565697,amazon girl nudes #super black pussy http://someurl,everyone,813862038577565697,Twitter Web Client,,2330854494,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:39:00.000Z,813861765750685701,#super sexy breasts free anal full length movies http://someurl,everyone,813861765750685701,Twitter Web Client,,465523976,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:38:38.000Z,813861672414806016,4 Grandmother Moon Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨ http://someurl,everyone,813861672414806016,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:38:17.000Z,813861583852077057,teen full nude #super sexy strip http://someurl,everyone,813861583852077057,Twitter Web Client,,233494183,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:37:06.000Z,813861289172828160,girls watch porn #super tight pussy videos http://someurl,everyone,813861289172828160,Twitter Web Client,,221150979,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:35:55.000Z,813860989582053376,Shakespearean Fantasy... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813860989582053376,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:35:19.000Z,813860838708809728,Ascended Masters Oracle... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813860838708809728,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:33:55.000Z,813860486311710720,#super sexy hot women brother fucks his sister porn http://someurl,everyone,813860486311710720,Twitter Web Client,,387037010,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:32:06.000Z,813860028914499588,sexiest woman ever sex #super sexy bra http://someurl,everyone,813860028914499588,Twitter Web Client,,1555211774,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:32:01.000Z,813860009037692930,Example from the Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨  #P http://someurl,everyone,813860009037692930,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:31:46.000Z,813859946014142469,#super sex with friends trish stratus porno tryout http://someurl,everyone,813859946014142469,Twitter Web Client,,498706603,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:31:33.000Z,813859889923682304,SUPER MARIO KART -/#Super #Nintendo/#SNES/#NES/GAME - US VERSION NTSC/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813859889923682304,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:30:55.000Z,813859733492875264,extreme sex machine #super phat pussy http://someurl,everyone,813859733492875264,Twitter Web Client,,29646397,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:26:48.000Z,813858693901066241,Check out Mexican handwoven cotton #super fine huipil tunic blouse Amuzgo Oaxaca White  http://someurl http://someurl,everyone,813858693901066241,Facebook,,438778505,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:26:47.000Z,813858692470898688,Check out Mexican handwoven cotton #super fine huipil tunic blouse Amuzgo Oaxaca White... http://someurl,everyone,813858692470898688,Facebook,,438778505,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:26:45.000Z,813858682102566912,Check out Mexican handwoven cotton #super fine huipil tunic blouse Amuzgo Oaxaca White  http://someurl,everyone,813858682102566912,Hootsuite,,438778505,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:26:07.000Z,813858524765634561,strapon porn pics #super sexy porn girls http://someurl,everyone,813858524765634561,Twitter Web Client,,558228940,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:25:37.000Z,813858397342863361,21 Corn Planting Moon Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christm http://someurl,everyone,813858397342863361,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:24:47.000Z,813858187300454400,His power is amazing... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813858187300454400,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:23:58.000Z,813857982576521216,Justice... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813857982576521216,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:23:15.000Z,813857801688809474,#super fat women fetish sex ideas http://someurl,everyone,813857801688809474,Twitter Web Client,,266263192,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:21:33.000Z,813857373060272128,2 Mother Earth Spirit of the Wheel Meditation... Have a #Super #Falalalalalalalala #Christmas✨  #P http://someurl,everyone,813857373060272128,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:18:19.000Z,813856562980786176,#super sexy naked girls fucking why pussy smells http://someurl,everyone,813856562980786176,Twitter Web Client,,408744808,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:18:13.000Z,813856535168352261,#super sexy mexican girls having sex submissive sex pictures http://someurl,everyone,813856535168352261,Twitter Web Client,,218577708,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:18:10.000Z,813856521591410688,Deserving | Angel Therapy... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKi http://someurl,everyone,813856521591410688,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:17:04.000Z,813856244750553088,"Holy, Holy, Holy... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl",everyone,813856244750553088,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:16:10.000Z,813856019830964225,Archangel Raziel... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813856019830964225,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:15:34.000Z,813855870216007680,Spiritual New Age... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813855870216007680,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:14:49.000Z,813855679148683264,Deuteronomy 7:9... Have a #Super #Falalalalalalalala #Christmas✨  #Peace and #Love #SWaGKing http://someurl,everyone,813855679148683264,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:13:43.000Z,813855404170104832,mallu full naked #super skinny bitches fucked http://someurl,everyone,813855404170104832,Twitter Web Client,,207246149,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:13:31.000Z,813855353502887937,Messages from your animal spirit guides | Message From Your Animal Spirit Guide... Have a #Super #Fa http://someurl,everyone,813855353502887937,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:10:23.000Z,813854563719593984,#super skinny bitches fucked nude tattoed girls http://someurl,everyone,813854563719593984,Twitter Web Client,,2330854494,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:09:30.000Z,813854340771418112,search videos porn #super drunk teen porno http://someurl,everyone,813854340771418112,Twitter Web Client,,384066110,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:08:39.000Z,813854130083139586,adult classics #super bowl porn add http://someurl,everyone,813854130083139586,Twitter Web Client,,2587281511,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T21:01:38.000Z,813852363144433664,do you smoke after sex #super sexy women screensaver http://someurl,everyone,813852363144433664,Twitter Web Client,,383092275,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:58:55.000Z,813851678021652480,#super hot nude girl black naked cowgirls http://someurl,everyone,813851678021652480,Twitter Web Client,,568028501,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:57:50.000Z,813851404792197120,mature granny free porn #super sex pussy http://someurl,everyone,813851404792197120,Twitter Web Client,,614116928,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:57:19.000Z,813851275800547328,#super hot lesbian porn nude midgets http://someurl,everyone,813851275800547328,Twitter Web Client,,1154598541,en,#super,,,
"{'retweet_count': 12, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-27T20:57:15.000Z,813851260797468677,#super cutie patooties all looking for #rescueready homes @someuser http://someurl,everyone,813851260797468677,Twitter for iPhone,,583791139,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:57:00.000Z,813851197446770688,blackgirlpornhub #super bowl porn chick http://someurl,everyone,813851197446770688,Twitter Web Client,,172164138,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:56:26.000Z,813851055746326528,#super mario porno flash game walkthrough pornstar velicity http://someurl,everyone,813851055746326528,Twitter Web Client,,541263565,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:54:39.000Z,813850604103729152,natasha richardson sex video #super sex pussy http://someurl,everyone,813850604103729152,Twitter Web Client,,1507034088,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:52:40.000Z,813850107305148416,free porn hidden cameras #super hot sex you porn nude girl hving sex most video http://someurl,everyone,813850107305148416,Twitter Web Client,,287253398,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:50:24.000Z,813849534988242952,girl sex nacking fuck a boy #super women naked http://someurl,everyone,813849534988242952,Twitter Web Client,,382699738,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:47:30.000Z,813848806060081153,#super bowl adult realsisterporn http://someurl,everyone,813848806060081153,Twitter Web Client,,518420939,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:46:30.000Z,813848553424650240,halle berry monsters ball nude scene #super hardcore sex http://someurl,everyone,813848553424650240,Twitter Web Client,,299291996,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:45:14.000Z,813848234699407361,#super hot sex videos of naked black girls watch bollywood sex http://someurl,everyone,813848234699407361,Twitter Web Client,,168680624,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:39:45.000Z,813846855109005312,#super streched pussy naked pussy games http://someurl,everyone,813846855109005312,Twitter Web Client,,207657038,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:36:31.000Z,813846040185073664,Installation was just completed for #super.natural.  Mark your calendars for this exciting show... http://someurl,everyone,813846040185073664,Instagram,,582093062,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:31:26.000Z,813844764160303105,#super hairy pussy hot sexy grils kissing http://someurl,everyone,813844764160303105,Twitter Web Client,,280219343,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:30:40.000Z,813844571348238337,#super duper cutie alert 😍😍😍😍Blu needs a #Rescueready home all info @someuser http://someurl,everyone,813844571348238337,Twitter for iPhone,,583791139,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:29:43.000Z,813844329009676288,teen titains nude #super hot sexy models http://someurl,everyone,813844329009676288,Twitter Web Client,,335256093,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:27:47.000Z,813843844907278336,#super hairy pussy pictures of naked middle eastern girls http://someurl,everyone,813843844907278336,Twitter Web Client,,241365968,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:27:15.000Z,813843708445687813,hentai brother fucking sister #super bowl nude http://someurl,everyone,813843708445687813,Twitter Web Client,,441562996,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:26:18.000Z,813843468770373632,Top 10 Photos That Went Super-Viral In 2016! You’ll Still Go ROFL On Seeing These! #photos #super #viral #still... http://someurl http://someurl,everyone,813843468770373632,dlvr.it,,857547042,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:26:17.000Z,813843465255735297,gothic girls nude pics #super porn models http://someurl,everyone,813843465255735297,Twitter Web Client,,1141911601,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:24:58.000Z,813843135369539584,27. SUPER! #fms_super #fmspad #littlemomentsapp #Super new Netflix series Travelers... http://someurl,everyone,813843135369539584,Instagram,,2829191,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:22:48.000Z,813842588792999936,#super feel fuked girls virgen porn movies http://someurl,everyone,813842588792999936,Twitter Web Client,,73087839,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:22:13.000Z,813842441392431104,#instafamous ! #my #super #cool #Christmas #gift from my cousin 👝😆💗| #instagram #instagramers... http://someurl,everyone,813842441392431104,Instagram,,522544429,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:19:00.000Z,813841632609046529,#super skinny black girls nude cassie diddy nude http://someurl,everyone,813841632609046529,Twitter Web Client,,286557603,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:18:05.000Z,813841404728250368,Day 27 - super - how super cool is my new nixie clock! #fmspad #day27 #super #nixieclock http://someurl,everyone,813841404728250368,Instagram,,95267431,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:18:00.000Z,813841380225286144,shaving xxx #super porn star http://someurl,everyone,813841380225286144,Twitter Web Client,,83469483,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:17:43.000Z,813841309291212800,video amateur sex #super sex moves http://someurl,everyone,813841309291212800,Twitter Web Client,,558228940,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:15:45.000Z,813840815122481152,#super porn pics nude teens having fun http://someurl,everyone,813840815122481152,Twitter Web Client,,58558258,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:11:54.000Z,813839847198748672,#super sex vids roller nude girls http://someurl,everyone,813839847198748672,Twitter Web Client,,74643822,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:06:15.000Z,813838424406917120,nude wife post #super sexy nude pics http://someurl,everyone,813838424406917120,Twitter Web Client,,545601351,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:05:28.000Z,813838227337605121,#super mario porno help sexy girl scout costumes http://someurl,everyone,813838227337605121,Twitter Web Client,,207657038,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:04:37.000Z,813838015755911168,#super hot chicks naked majestic adult pro style baseball pants http://someurl,everyone,813838015755911168,Twitter Web Client,,350173119,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:00:59.000Z,813837101347311616,#super sexy strip young ebony blowjob http://someurl,everyone,813837101347311616,Twitter Web Client,,850416793,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-27T20:00:07.000Z,813836881762852864,Take them on a Spice journey #healing  #adaptogens  #superfoods  #foodasmedicine  #plantbased  eating#fresh  #super http://someurl,everyone,813836881762852864,Fan Page App,,713782880963588096,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T20:00:05.000Z,813836872799703040,boys porn #super man sex http://someurl,everyone,813836872799703040,Twitter Web Client,,855466578,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:59:32.000Z,813836734979051520,@someuser 🎄#Super #Prize🎁🎁  Count me in please🎁🎁  following & RTing🎄🎄,everyone,813347129947209728,Twitter Web Client,,2611875084,en,#super,"[{'type': 'replied_to', 'id': '813347129947209728'}]",262831926,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:57:18.000Z,813836172711620609,@someuser 🎄#Super #Prize🎁🎁  Count me in please🎁🎁  following & RTing🎄🎄  | #AMonsterCalls,everyone,813353339559755776,Twitter Web Client,,2611875084,en,#super,"[{'type': 'replied_to', 'id': '813353339559755776'}]",1969068817,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:56:39.000Z,813836008244580352,sleep girls pictures #super big cock anal http://someurl,everyone,813836008244580352,Twitter Web Client,,1392819432,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:56:17.000Z,813835917567868928,#super sxxx midevil sex http://someurl,everyone,813835917567868928,Twitter Web Client,,219291417,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:56:16.000Z,813835910341165056,#super squirter kate forestsexpics http://someurl,everyone,813835910341165056,Twitter Web Client,,327928916,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:46:51.000Z,813833540978835456,#super bowl porn add rock of love sex videos http://someurl,everyone,813833540978835456,Twitter Web Client,,408165563,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:44:48.000Z,813833025670836224,indian housewives and aunties sex pics #super skinny girl porn http://someurl,everyone,813833025670836224,Twitter Web Client,,273834401,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:44:03.000Z,813832837484969984,/#SNES/#NES/The Legend Of Zelda Instructions Game Booklet/#Super #Nintendo/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813832837484969984,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:42:03.000Z,813832334264987648,/#SNES/#NES/Super Punch Knock Out ! Instructions Game Booklet/#Super #Nintendo/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813832334264987648,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:42:02.000Z,813832330385231872,#super hot sex deck spanish girls sexy feet http://someurl,everyone,813832330385231872,Twitter Web Client,,4915158397,en,#super,,,
