source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",423498866,太高興了！這樣的價錢實在太太太滿意了！ #Terranova #針織 #長袖 #毛衣 #白色 #下巴的自拍 #chinselfie #happy #excited #white #darkgirl... http://someurl,491232007871930368,491232007871930368,zh,everyone,2014-07-21T14:43:31.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1625608034,成日睇facebook 見到人地用話7日就有result...今日終於到我開始用了，嘿嘿!!| #herbalife #skin #7days #excited #beauty #girl http://someurl,490870204273291264,490870204273291264,zh,everyone,2014-07-20T14:45:51.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1625608034,成日睇facebook 見到人地用話7日就有result...今日終於到我開始用了，嘿嘿!!大奸笑!| #herbalife #skin #7days #excited #beauty #girl http://someurl,490869046808948736,490869046808948736,zh,everyone,2014-07-20T14:41:15.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1125459806,等着上台拿毕业文凭 XD| #TARUC #DIPLOMA #CONVOCATION  #CEREMOMY #EXCITED #AWESOME http://someurl,490381837924323329,490381837924323329,zh,everyone,2014-07-19T06:25:15.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226906932,Tonights target --> 師大夜市 #TaiwanTrip2014 #LongAwaitedHolidays #ShiokkaNathan #Excited #nofilter... http://someurl,489986371021324288,489986371021324288,zh,everyone,2014-07-18T04:13:49.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226906932,Welcome to 乌来 :)) #TaiwanTrip2014 #LongAwaitedHolidays #ShiokkaNathan #Excited #nofilter #Auntie这个多少钱 http://someurl,489983422463758336,489983422463758336,zh,everyone,2014-07-18T04:02:06.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2328278136,時候還早| 就有點興奮有點期待| 但| 期待越大總是落空越多| 真矛盾| 還是順其自然吧！| 😁😁😁😁😁| #excited #hope #contradiction http://someurl,489682578861867008,489682578861867008,zh,everyone,2014-07-17T08:06:39.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2601135247,昨天忙了一整天~| 晚上跟朋友一起去吃飯| 吃了甜不辣~~還喝了一瓶無糖綠茶~~| 開心~~~   #friends #excited,489672376750059520,489672376750059520,zh,everyone,2014-07-17T07:26:06.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171935681,终于。。。期待已久的dvd即将发行了！欧耶！\(^o^)/ #2gether4ever #dvd #comingsoon #excited #SHE #Selina #Hebe #Ella http://someurl,489627374451830784,489627374451830784,zh,everyone,2014-07-17T04:27:17.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226906932,买东西吃东西~ 买东西吃东西~~ #TaiwanTrip2014 #LongAwaitedHolidays #ShiokkaNathan #Excited #nofilter http://someurl,489281199794556929,489281199794556929,zh,everyone,2014-07-16T05:31:43.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226906932,抵达目的地!!! And heres our 1st meal upon arrival :)) #TaiwanTrip2014 #ShiokkaNathan #Excited #nofilter http://someurl,489279790516830210,489279790516830210,zh,everyone,2014-07-16T05:26:07.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",239006550,Wohooooooooo 倒數10天回家 #excited,489081233381421056,489081233381421056,zh,everyone,2014-07-15T16:17:07.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1254293076,於是我今天又要開始熬夜了😅😅 #worldcup #waiting #cheerful #excited http://someurl,487939847353409536,487939847353409536,zh,everyone,2014-07-12T12:41:39.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",608459826,謝謝能和太陽一起在首頁 #excited #utin #taeyang #youtube #first #page http://someurl,487223337404612608,487223337404612608,zh,everyone,2014-07-10T13:14:30.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333216824,AM 5:00| 下半場開始| 阿根廷加油!| #Argentine #love #梅西 #Messi #hope #win #FIFAworld #2014 #荷蘭 #掰 #excited #much http://someurl,486982249590439936,486982249590439936,zh,everyone,2014-07-09T21:16:30.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172220470,台湾！我们来咯！希望能遇到大明星啦！耶耶！终于到我们去台湾了！ #taiwan #trip #excited #happy @ KLIA2 International Departures http://someurl,484507893862248448,484507893862248448,zh,everyone,2014-07-03T01:24:18.000Z,#excited,"{'place_id': '349e58317ac42b75', 'coordinates': {'type': 'Point', 'coordinates': [101.6859038, 2.74344067]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",274466749,尋日睇左一論世界盃 真系好緊張 雖然唔系好識睇| #worldcup #excited #exciting #worldwide #tst #hkig #hongkong #harbourcity... http://someurl,484337936234577920,484337936234577920,zh,everyone,2014-07-02T14:08:57.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150944858,今日与好友去遛狗. #desaparkcity #happyday #sunday #dogsandpups #excited @ DesaParkCity http://someurl,483268472525185025,483268472525185025,zh,everyone,2014-06-29T15:19:17.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",569892544,第1場16強就踢到PK也太刺激!| 不過這場智利真的踢得比較好耶| | 巴西門將PK表現真好～👐⚽️⚽️| 讓我想到2002年的Casillas😭😭| | 總之恭喜地主巴西率先晉級!⚽️🏆| | #excited... http://someurl,482965176145039360,482965176145039360,zh,everyone,2014-06-28T19:14:05.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1158839857,系旺角撞到可愛令聲既Hana! 佢真人把聲好可愛😍 加油for videos. ❤  #hanatam #favouriteyoutuber #excited @ One Grand Tower 雅蘭中心一期 http://someurl,482853170884784128,482853170884784128,zh,everyone,2014-06-28T11:49:01.000Z,#excited,"{'place_id': '35fd5bacecc4c6e5', 'coordinates': {'type': 'Point', 'coordinates': [114.16930278, 22.31772778]}}",,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2368798862,覺得已把一年份髒話飆完😂😂😂👍👍👍👍👍✨ #147 #漆彈 #paintball #game #paintballgum #crazy #weekend #alotof #fun #enjoy #excited #summer... http://someurl,482838372000747521,482838372000747521,zh,everyone,2014-06-28T10:50:13.000Z,#excited,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",565424914,Big Box is coming ^_- 没想到啊，我这里竟然也有 delivery pizza！！！ 自从当了一天的日妃回来后，发现没有什么事是不可能的XDD #excited #delicious #pizza #de... http://someurl,480623759913529344,480623759913529344,zh,everyone,2014-06-22T08:10:08.000Z,#excited,,,
WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",565424914,Big Box is coming ^_- 没想到啊，我这里竟然也有 delivery pizza！！！ 自从当了一天的日妃回来后，发现没有什么事是不可能的XDD #excited #delicious #pizza... http://someurl,480622896675438592,480622896675438592,zh,everyone,2014-06-22T08:06:42.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",569892544,我有進場館就感到熱血沸騰的病XD| 😁😍🌞👊✨⚽️😎| | #feel #excited #Kaohsiung #National #Stadium #Taiwan @ 高雄世運主場館 http://someurl,480605426933702660,480605426933702660,zh,everyone,2014-06-22T06:57:17.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",520227703,第一個IG影片 第一次在飯店外| 我好興奮 開心 感動 😂| superelf0711 謝謝妳昨天留我下來 幸運章魚 👍| #SUPERJUNIORM #First #EXCITED @ 君品飯店 http://someurl,480579700478050304,480579700478050304,zh,everyone,2014-06-22T05:15:03.000Z,#excited,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.51745443, 25.04921735]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311683914,鼻血！| Fake nosebleed! Rofl #nosebleed #wow #excited #fake #fun #weirdsaturday #weirdweekend #weekend #鼻血 http://someurl,480347692820729856,480347692820729856,zh,everyone,2014-06-21T13:53:09.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2341511251,今天 准备呐喊 吧。。。😱😂😂😂| #crazy #tonight #excited #nervous http://someurl,480216555050237952,480216555050237952,zh,everyone,2014-06-21T05:12:03.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1093884710,"好想睇熊貓 但係要番工| #panda #excited #hkig @ Victoria Park, Hong Kong http://someurl",479502580360286209,479502580360286209,zh,everyone,2014-06-19T05:54:58.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",569892544,德國 VS 葡萄牙| 宵夜預備中!!😋😁⚽️⚽️| | #Germany vs #Portugal #WorldCup #Brazil #latenight #ready #excited http://someurl,478560382810722304,478560382810722304,zh,everyone,2014-06-16T15:31:01.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2182632552,#宮崎駿 #千與千尋 #littlekids r so #excited chan_chun_chung @ 香港文化博物館 吉卜力工作室場面設計手稿展 http://someurl,477759389462323201,477759389462323201,zh,everyone,2014-06-14T10:28:09.000Z,#excited,"{'place_id': '35fd5bacecc4c6e5', 'coordinates': {'type': 'Point', 'coordinates': [114.18935632, 22.38160398]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",423858474,上癮惹怎麼辦| #tattoo #tattooist #high #amazing #agree #art #me #like #life #haha #song #excited#beautiful... http://someurl,475671001326714880,475671001326714880,zh,everyone,2014-06-08T16:09:38.000Z,#excited,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.6465102, 24.1773533]}}",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324896998,明天。。。 #excited xDD,475668534412861440,475668534412861440,zh,everyone,2014-06-08T15:59:50.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",527164299,倒数3个小时去 #NationalCadetCamp | #迫不及待 #excited #五天四夜 — feeling excited,475603114696114176,475603114696114176,zh,everyone,2014-06-08T11:39:53.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",95668009,Took photos with them in《Astro 新秀大赛 2014 》 十强造势活动!!! #happy #excited #astroasq2014 #astro新秀大赛2014... http://someurl,475311543911845889,475311543911845889,zh,everyone,2014-06-07T16:21:17.000Z,#excited,"{'place_id': '6b9ed4869788d40e', 'coordinates': {'type': 'Point', 'coordinates': [101.59609095, 3.10500911]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",146446296,電腦展銷會 血拼真開心!| #pcexpo #persadajohor #hpprinter #powerbank #shopping #excited http://someurl,475220412708564992,475220412708564992,zh,everyone,2014-06-07T10:19:10.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",941170532,明天怡保一日游 期待 ✌️| #IpohLostWorld #tomorrow #excited #yehet http://someurl,473420560144531456,473420560144531456,zh,everyone,2014-06-02T11:07:11.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166090045,準備明天自己先搭飛機回台灣囉✈󾓥🗾💸🍚🍣🌏| #excited#goodbye#Okinawa#back#to#Taiwan#only#me @ Campana Vessel Hotel http://someurl,473055807165464577,473055807165464577,zh,everyone,2014-06-01T10:57:48.000Z,#excited,,,
Twitter for Nokia S40,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",979439874,谁会是我下一个同桌呢 #excited,472726771507286016,472726771507286016,zh,everyone,2014-05-31T13:10:19.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1401725360,我觉得F(x)准备回归了 他们在公司进出进出 😁 #excited #f(x),472679584916185089,472679584916185089,zh,everyone,2014-05-31T10:02:49.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",462193734,我真的沒有要炫耀😊| 我真的就買到第一排了😘| 開心到想罵髒話😄| #happy #excited #nice #wonderful http://someurl,472607747289006080,472607747289006080,zh,everyone,2014-05-31T05:17:22.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",401922120,@someuser 我终于买到了Galaxy的票！再次与你有约！! ♥^.^♥| #excited #cantwaitforit #my2ndleehomconcert #dreamcometrueagain http://someurl,471114411466588161,471114411466588161,zh,everyone,2014-05-27T02:23:23.000Z,#excited,,,1253311650
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",467565159,期待明天的 #旅行#| #excited# #tomorrow# #trip #lookforwardto# #my# #bangkok# #happy# #taipei# #passport#... http://someurl,470954340094464000,470954340094464000,zh,everyone,2014-05-26T15:47:19.000Z,#excited,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.52214992, 25.08348665]}}",,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161308249,(y) 好精彩的一场决赛... #malaysia #japan #feeling #excited,470590795125227520,470590795125227520,zh,everyone,2014-05-25T15:42:43.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68432543,第一次的使用#自拍棒 我們 #六丸子 來一張大合照 哈哈 #sunday #gathering #onez #yeahyeah #excited @ Mcdonalds Taman Daya http://someurl,470435544674340864,470435544674340864,zh,everyone,2014-05-25T05:25:48.000Z,#excited,"{'place_id': 'cc3b24a6eb9f8c89', 'coordinates': {'type': 'Point', 'coordinates': [103.76281676, 1.5436672]}}",,
EyeEm,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",470057975,#Excited (@ 國家戲劇院 National Theater) http://someurl,470024234660798464,470024234660798464,zh,everyone,2014-05-24T02:11:24.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",744745441,這個陣容根本室外企聯啊！！| #volleyball #OP #Taiwan #excited http://someurl,470010890629029889,470010890629029889,zh,everyone,2014-05-24T01:18:23.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",603266517,還有9天 #excited,469840470948864000,469840470948864000,zh,everyone,2014-05-23T14:01:12.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1533021090,What Im looking ?  爬这么高就是为了看这个 “洞” ? 😖 HAHA !! #throw #back #langkawi #high #excited #angieangie824 http://someurl,469818891879727104,469818891879727104,zh,everyone,2014-05-23T12:35:27.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",171158958,明天的这个时候.. Im sky high ! ;D #excited,468549003852800000,468549003852800000,zh,everyone,2014-05-20T00:29:22.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1256814864,自己去IKEA買收納櫃🙈| | #好久沒去逛| #IKEA #腿好酸 #宜家家居 #瑞典 #design #unique #good #happy #saturday #excited #懷念 #pretty... http://someurl,467637825676918784,467637825676918784,zh,everyone,2014-05-17T12:08:40.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1475177766,太開心了 拎左好多小卡同應援物，仲買左好多野≧﹏≦好快就入場喇 好緊張吖！！！！#happy #excited http://someurl,467612887180001281,467612887180001281,zh,everyone,2014-05-17T10:29:34.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117021114,期待明天的約會～ #dating #with #my #dear #friend #excited 😍😘 http://someurl,466934444238983168,466934444238983168,zh,everyone,2014-05-15T13:33:41.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",108823409,我們今天是最後一組客人!!!! #lucky #honeycreme #icecream #excited http://someurl,466566180241940483,466566180241940483,zh,everyone,2014-05-14T13:10:20.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491251545,SWC III 覺得搖滾好擠 倒數30mins| #SHINee #SWCIII #Taipei #ready #wait #excited @ 新莊體育館 http://someurl,465409113493499904,465409113493499904,zh,everyone,2014-05-11T08:32:34.000Z,#excited,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.4520141, 25.0403881]}}",,
Linkis: turn sharing into growth,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",420334858,報到😘😘| 期待下禮拜滿滿的行程| 🔼恐怖的段考🙈| 👉充滿驚喜的畢旅😽| 👉👉還有期待已久的三公里路跑😻| #excited @ 信義新光三越A11 http://someurl,465043939045949440,465043939045949440,zh,everyone,2014-05-10T08:21:29.000Z,#excited,,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2186221009,亏着今天没下雨 F1我来了 棒棒的。#shanghai #shanghaicircuit #f1 #formula1 #ferrari #dream  #crowded #excited http://someurl http://someurl,463274750765043713,463274750765043713,zh,everyone,2014-05-05T11:11:22.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72584819,怎麼辦！！我好緊張喔！沒想到我對他的迷戀依然存在！#dancesoulreturns #excited #butterfliesinstomache #faints #舞魂再現 #showluo @someuser http://someurl,462549714232442880,462549714232442880,zh,everyone,2014-05-03T11:10:20.000Z,#excited,"{'place_id': '5f1f473ed6455f55', 'coordinates': {'type': 'Point', 'coordinates': [103.87283529, 1.35099231]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",187210596,《我是孝子》即将上映！its next week! Looking forward~ ^^ #excited #latergram #favouritemonth #countdownto24 http://someurl,462120809520435200,462120809520435200,zh,everyone,2014-05-02T06:46:01.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",506449669,Lammas Island here we come!!! First time here!!! sasa0913 #excited #happylife #travel #hk @ 南丫島榕樹灣 http://someurl,461771168119554048,461771168119554048,zh,everyone,2014-05-01T07:36:40.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406505918,关于看“狄仁杰之神都龙王”...#excited!,461658111716380672,461658111716380672,zh,everyone,2014-05-01T00:07:25.000Z,#excited,"{'place_id': '2ddbfafaf83ea51d', 'coordinates': {'type': 'Point', 'coordinates': [-81.14473719, 34.08642963]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",356713613,接下来的日子准备吃草 #d-13 #SWCIII #excited http://someurl,460604200884666368,460604200884666368,zh,everyone,2014-04-28T02:19:33.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",706425186,第一次打工很累但是很高興:))| 薪水入帳～我的計畫也開始了| 加油加油^^| 這麼久不讓我發照片哼| #work #hardworking #happytime #happy #tired #excited... http://someurl,460066075208843264,460066075208843264,zh,everyone,2014-04-26T14:41:14.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280242244,我們出去玩嘍！#china #couple #chinese #fun #excited #happy #holiday #iloveyou #love #meandyou #minitrip... http://someurl,459664114915475456,459664114915475456,zh,everyone,2014-04-25T12:03:59.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",476514610,面試好認真 試完整個人就癱軟了。結果看運氣 負責的對的起自己就好！| #Audition #Serious #tbt #Film #Excited #Story #HighHopes #Positive http://someurl,459649875878367232,459649875878367232,zh,everyone,2014-04-25T11:07:24.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2354290976,废话总是一大堆| #enjoy #excited,458811001601654784,458811001601654784,zh,everyone,2014-04-23T03:34:01.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18188728,@someuser 不要再考虑 就和我一起 想去哪里就去哪里| 看夜色星空里 闪烁着神秘 那种美丽就像你一样| ayo ayo 还要加快速度 释放你的态度| ayo ayo 快跟上我脚步 放手用力追逐~| #EXCITED,458076981758660609,458076981758660609,zh,everyone,2014-04-21T02:57:17.000Z,#excited,,,1255167804
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",768993488,大半夜的我還在整理行李😂😂😂| 依然迫不及待| Preparing for my Vegas trip 😘| #preparation #vegas #trip #midnight #excited... http://someurl,457592822867451904,457592822867451904,zh,everyone,2014-04-19T18:53:25.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500584448,在马六甲碰巧遇到他们XD| #throwback #yesterday #melaka #trip #friends #excited http://someurl,457477175424606208,457477175424606208,zh,everyone,2014-04-19T11:13:52.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1125171104,Loving this day.. 付出终于还回成果啦.. #choir #star #first consolation prize #excited http://someurl,457445040005345280,457445040005345280,zh,everyone,2014-04-19T09:06:11.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117021114,"拋開一切,好好享受今天的sg之旅吧••• #feeling #excited #gathering #with #my #friend http://someurl",457309874121375744,457309874121375744,zh,everyone,2014-04-19T00:09:05.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2198062213,瘋狂蜘蛛媽半夜襲擊全家超商| 只為了把小男友們帶回家| #spiderman #familymart #marvel #excited http://someurl,456455630383902720,456455630383902720,zh,everyone,2014-04-16T15:34:37.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1110269569,Train| #View #Journey #Hill #Harmony #Bestoftheday #Picoftheday #Excited @ Penang Hill (升旗山 Bukit Bendera) http://someurl,455375577462353920,455375577462353920,zh,everyone,2014-04-13T16:02:52.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269161744,臺中：第二市場、米粉湯、蘿蔔糕、老賴紅茶 (y) 靜宜大學面試～趕趕趕QAQ #foodstagram #interview #finish #excited #please #professor... http://someurl,455240984591601664,455240984591601664,zh,everyone,2014-04-13T07:08:03.000Z,#excited,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.57699666, 24.22580674]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2221946467,在这路程里 有谁会真正的陪你走下去... 不要想了！倒数几个小时就要展开我的旅程了...我已经很迫不及待了啦😍 #10.4.14 #holidaymood #excited #feeling #good @someuser http://someurl,454282731288276992,454282731288276992,zh,everyone,2014-04-10T15:40:17.000Z,#excited,"{'place_id': '58a4c3a0d54e1400', 'coordinates': {'type': 'Point', 'coordinates': [103.86377356, 1.28221803]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",855939258,我的宝贝终于出炉啦，好有满足感呀😊 谢谢帮助我的朋友，爱你们噢 ❤️ #宝贝 #thesis #more #than #100pages #happy #excited #mission #is... http://someurl,454124396446486528,454124396446486528,zh,everyone,2014-04-10T05:11:07.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2281736749,上次抽中了的實習醫生時尚趴最後放棄沒去| | 這次絕對不會再錯過| | 松菸誠品明天見| #GameOfThrones #premiere #season4 #party #excited #lucky http://someurl,453868625414610945,453868625414610945,zh,everyone,2014-04-09T12:14:47.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2197931971,Ready to go❤️#go #back #home #hongkong #travel #excited @ 桃園國際機場第一航廈出境大廳 http://someurl,453815216774864897,453815216774864897,zh,everyone,2014-04-09T08:42:33.000Z,#excited,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.23795799, 25.08198158]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2174061811,我們要去當白米炸彈客了!!!!| #excited @ 威秀影城 VieShow Cinemas http://someurl,452686632152760320,452686632152760320,zh,everyone,2014-04-06T05:57:58.000Z,#excited,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",846156997,Hmmm whats my next movement! 結下來要做什麼 #evileye #hunting #excited #unexpected   🚬🚬🚬 http://someurl,452515990031855616,452515990031855616,zh,everyone,2014-04-05T18:39:54.000Z,#excited,,,
Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",796321969,最開心的是| 能夠找到一個知己| 並且每天和他討論自己的想法| 交流對方的理念| #excited#happy#warm,452463553434226690,452463553434226690,zh,everyone,2014-04-05T15:11:32.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1384513874,MY FM 颁奖典礼| #waiting #excited http://someurl,452420406763618304,452420406763618304,zh,everyone,2014-04-05T12:20:05.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1732080205,終於..回到自己的房間啦啦啦 !!| #excited#happy http://someurl,451297776077639680,451297776077639680,zh,everyone,2014-04-02T09:59:09.000Z,#excited,,,
