lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,274556767545999361,274556767545999361,2012-11-30T16:53:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",210665287,Twitter for Android,MAIS 5MIN COM ESSA MÚSICA E O QUE AINDA ME RESTA DE ALGUM TIPO DE SANIDADE ACABA DE VEZ E EI DESTRUO ESSES SPEAKERS :@someuser #Annoyed,everyone,#annoyed,,,
es,273790421287698432,273790421287698432,2012-11-28T14:08:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63531369,iOS,Liar #annoyed #juststop,everyone,#annoyed,,,
tl,273780067346292737,273780067346292737,2012-11-28T13:27:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",14985086,Twitter for iPhone,Hahaha! Ummm yes. #truth #annoyed http://someurl,everyone,#annoyed,,,
pt,273228283888422912,273228283888422912,2012-11-27T00:54:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370514291,Echofon,Serious OCD! #annoyed,everyone,#annoyed,,,
pt,273226291501727744,273226291501727744,2012-11-27T00:46:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76199970,TweetDeck,"Aviso previo, meu saco nao eh a prova de explosoes... #Annoyed",everyone,#annoyed,,,
en,272659663575711745,272659663575711745,2012-11-25T11:15:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",585339923,Twitter Web Client,#Annoyed af brooo !,everyone,#annoyed,,,
pt,272579039242354691,272579039242354691,2012-11-25T05:54:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",243134638,Twitter for Android,( O_O)--☞ RT @someuser: #annoyed,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [172.6822789, -43.5237596]}}",,
pt,271827466044190720,271827466044190720,2012-11-23T04:08:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181739129,Twitter for BlackBerry®,RT @someuser **** C.O.B #annoyed,everyone,#annoyed,,,
en,271061014848606208,271061014848606208,2012-11-21T01:22:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505470366,iOS,Cute ^.^ #not #shutup #annoyed,everyone,#annoyed,,,
en,270670979930394624,270670979930394624,2012-11-19T23:32:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",70535486,Twitter for BlackBerry®,"DAD, is cara-mel not car-mal!!! #ANNOYED",everyone,#annoyed,,,
pt,270571421116293120,270571421116293120,2012-11-19T16:57:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",878928336,Twitter for iPhone,@someuser lunch with @someuser and @someuser. #annoyed,everyone,#annoyed,,,878928336
it,269903598840848384,269903598840848384,2012-11-17T20:43:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501012748,Twitter Web Client,giornata noiosa quasi senza senso #annoyed,everyone,#annoyed,{'place_id': 'da3259f0e517f8b0'},,
pt,269007385492860928,269007385492860928,2012-11-15T09:22:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",338862239,Twitter for BlackBerry®,Gente antipatica -_- #Annoyed #NotMyDay,everyone,#annoyed,,,
en,268935466110312448,268935466110312448,2012-11-15T04:36:26.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40735814,Twitter for iPhone,Jeeeessssuuuussss 👊😤 #annoyed,everyone,#annoyed,,,
pt,268904376968548352,268904376968548352,2012-11-15T02:32:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16576655,Twitter for iPhone,ASFHHVDDBBJJ #annoyed,everyone,#annoyed,,,
pt,268654900412551168,268654900412551168,2012-11-14T10:01:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20692482,Twitter Web Client,"Consistência terminológica? Nah, não vou ver, o revisor que veja. Escrever as palavras bem? Nah. #uberRant #annoyed.",everyone,#annoyed,,,
pt,268583493439746049,268583493439746049,2012-11-14T05:17:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",574838538,Twitter for Android,Gnite :/ #sleepy #thinking #annoyed #last #Fuck #ughh #cold,everyone,#annoyed,,,
pt,268223512261558272,268223512261558272,2012-11-13T05:27:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",733864195,Twitter Web Client,owpealksdjfeia #annoyed,everyone,#annoyed,,,
pt,268054180760002560,268054180760002560,2012-11-12T18:14:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134245095,Twitter for iPhone,"Fui dar aula de Portugues mas nao era hoje, eles esqueceram de me avisar #annoyed",everyone,#annoyed,,,
en,267761884189560832,267761884189560832,2012-11-11T22:53:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",817305162,Twitter for iPhone,Jesus #annoyed #annoying,everyone,#annoyed,,,
en,267101175181111296,267101175181111296,2012-11-10T03:07:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",594005226,Twitter for iPhone,#Annoyed As Fug,everyone,#annoyed,,,
it,267074653556711424,267074653556711424,2012-11-10T01:22:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410451034,Twitter for iPhone,F.A hahahahaha  XD #bored #angry #scary #lonely #retard #annoyed XD,everyone,#annoyed,,,
pt,267057126776655872,267057126776655872,2012-11-10T00:12:35.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",393719093,Twitter for iPhone,Um.. Ok? #annoyed,everyone,#annoyed,,,
tl,267049984703209472,267051272769765377,2012-11-09T23:49:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",411139382,Twitter for BlackBerry®,@someuser hahahaha......... No #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '267050471586406400'}]",170916518
pt,266778242390831106,266778242390831106,2012-11-09T05:44:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377846155,Twitter for iPhone,Adds on pandora<<<<<| #annoyed,everyone,#annoyed,,,
tl,266617911387500544,266617911387500544,2012-11-08T19:07:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",442397479,Twitter for iPhone,O my Lanta haha #annoyed #needpeopletotxt #txtme #chemoismakinmesick #getmymindoffit!!!!,everyone,#annoyed,,,
pt,266338712831549440,266338712831549440,2012-11-08T00:37:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",28408765,Twitter for iPhone,Ooooo maisho mynadd :( #annoyed #gutted,everyone,#annoyed,,,
pt,265663305820033025,265663305820033025,2012-11-06T03:54:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",565849926,Twitter for Android,#annoyed bouta k.o -_- :-[,everyone,#annoyed,,,
pt,265638026410094592,265638026410094592,2012-11-06T02:13:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",915530497,Twitter for Android,#annoyed #sore #tiredaf helllllooo #bedtime,everyone,#annoyed,,,
pt,265510647809310721,265511075468935169,2012-11-05T17:49:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39185653,Twitter for iPhone,@someuser hey Paquito :/ #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '265510647809310721'}]",515822145
pt,265214599689822208,265214599689822208,2012-11-04T22:11:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27123494,Twitter Web Client,Porque produzir prova de Literatura é tão complicado? #annoyed,everyone,#annoyed,,,
es,264947925623398401,264947925623398401,2012-11-04T04:31:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21915930,Twitter for iPhone,liar #annoyed 😠,everyone,#annoyed,,,
tl,264808809640370176,264808809640370176,2012-11-03T19:18:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151690194,Twitter for iPhone,haha k. #annoyed,everyone,#annoyed,,,
en,264568118335127552,264568589007331330,2012-11-03T03:24:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",581311748,Twitter for Android,@someuser cute #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '264568118335127552'}]",622478398
fr,264537206427897857,264537206427897857,2012-11-03T01:19:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",557458854,Twitter for iPhone,Come on CSN!!!!!!! #annoyed,everyone,#annoyed,,,
pt,264358680982589441,264358680982589441,2012-11-02T13:29:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501316073,Twitter SMS,Ummm.. Ummm. Um. Umm ... Um. Um.. Umm. Um Ummm ... Ummm... Ummmm.... -_- ... #sorrrynotsorry #isanyonecountingthese ? #omfg #annoyed,everyone,#annoyed,,,
pt,263483545543118848,263483545543118848,2012-10-31T03:32:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270062410,Twitter for iPhone,a dormir ! 😴 #Annoyed,everyone,#annoyed,,,
en,263318894792556544,263318894792556544,2012-10-30T16:38:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",900262202,Twitter Web Client,Bipolar teachers #annoyed,everyone,#annoyed,,,
pt,263260790566576129,263260790566576129,2012-10-30T12:47:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59971226,Twitter for BlackBerry®,#Annoyed sobra.,everyone,#annoyed,,,
tr,263175406595764224,263175406595764224,2012-10-30T07:08:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",634931006,Twitter for iPhone,“@someuser @someuser bozer” #annoyed,everyone,#annoyed,,,
en,262760348258541569,262760348258541569,2012-10-29T03:38:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459308889,iOS,Grouchamasourus!!! #newdinasour #grumpypeople #annoyed 😑,everyone,#annoyed,,,
en,262601231015501824,262601231015501824,2012-10-28T17:06:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106458437,Twitter for Android,Jesus #annoyed,everyone,#annoyed,,,
es,262549182651432961,262549182651432961,2012-10-28T13:39:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",381541713,Twitter for iPhone,Hate Concordia hospital #slow #annoyed,everyone,#annoyed,,,
en,261613520322437120,261613520322437120,2012-10-25T23:41:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",247492025,Twitter for Android,@someuser @someuser Olivia<<<< #spoiledbrat #baby #whiner #getsherway #annoyed #cantstandher,everyone,#annoyed,,,300375614
pt,261214153870544896,261214153870544896,2012-10-24T21:14:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278783489,Twitter for iPhone,Ummm ok. #annoyed,everyone,#annoyed,,,
pt,260994399431954432,260994399431954432,2012-10-24T06:41:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",262898454,Twitter for iPhone,Ummm...no. #annoyed,everyone,#annoyed,,,
en,260944716554727424,260944716554727424,2012-10-24T03:24:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270617066,Twitter for iPhone,Jesus... #annoyed,everyone,#annoyed,,,
und,260554535158812673,260554535158812673,2012-10-23T01:33:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",391086018,Twitter for iPhone,Obama #STFU #annoyed,everyone,#annoyed,,,
pt,260467498938400768,260467498938400768,2012-10-22T19:47:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211268914,Twitter Web Client,emmmm te doleria mucho decirme hola?em no . k bye #annoyed,everyone,#annoyed,,,
nl,260433386143875073,260433386143875073,2012-10-22T17:32:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",764970505,  HTC Peep,super super #annoyed !!!!,everyone,#annoyed,,,
in,259456283055386625,259456283055386625,2012-10-20T00:49:33.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",81732261,Twitter for BlackBerry®,Dimas sangura #Annoyed,everyone,#annoyed,,,
pt,258633607134994432,258633607134994432,2012-10-17T18:20:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",830995309,Twitter for Android,"Que se vão foder, tu e a tua ai eu tenho uma namorada nova! quando nem sequer é verdade. #annoyed",everyone,#annoyed,,,
pt,258390377906728960,258390377906728960,2012-10-17T02:14:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",165249582,Twitter SMS,"Ti malakas pou esei ese. Tora, ale e elines tha se hesene xasos. #Annoyed",everyone,#annoyed,,,
pt,257885373223550977,257885373223550977,2012-10-15T16:47:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",559812702,Twitter for iPhone,Umm ummm umm #annoyed #shutup,everyone,#annoyed,,,
tr,257520304740519936,257520304740519936,2012-10-14T16:36:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322974952,Twitter Web Client,asdf #annoyed,everyone,#annoyed,,,
es,257324965538451457,257324965538451457,2012-10-14T03:40:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",247478052,Twitter for iPhone,VALVERDE IS TERRIBLE #IFUCKINGHATEYOU  #annoyed,everyone,#annoyed,,,
pt,256959191867068416,256959191867068416,2012-10-13T03:27:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418126583,Twitter for iPhone,Pandora & bed. ✌😑 #annoyed,everyone,#annoyed,,,
pt,256948763149619200,256948763149619200,2012-10-13T02:45:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280103658,Twitter for Android,#Annoyed \(O.o)/  t(-_-t),everyone,#annoyed,,,
en,256925796256600065,256925796256600065,2012-10-13T01:14:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457069814,Twitter for BlackBerry®,So ignorant. #pissedoff #annoyed #frustrated,everyone,#annoyed,,,
pt,256857722908200960,256857722908200960,2012-10-12T20:43:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174809216,Twitter for iPhone,Dear MTA! #MTA #newyork #Atrain #annoyed #delays,everyone,#annoyed,,,
et,256848229335961604,256848229335961604,2012-10-12T20:06:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",379722118,Twitter for iPhone,"Missed Miranda, #annoyed",everyone,#annoyed,,,
pt,256795360943562752,256795360943562752,2012-10-12T16:35:59.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93130142,Mobile Web,Liberal professor + a hangover = #annoyed,everyone,#annoyed,,,
tl,256585798458159104,256585798458159104,2012-10-12T02:43:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269460499,Twitter Web Client,Bahaha so #annoyed,everyone,#annoyed,,,
pt,256093451878289408,256093451878289408,2012-10-10T18:06:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",304218743,Twitter for iPhone,"Ummmmm, no. #GetOff #Annoyed",everyone,#annoyed,,,
tl,255787071346733057,255787071346733057,2012-10-09T21:49:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76476849,Twitter for iPhone,Hahahahahahahaha ok. #annoyed,everyone,#annoyed,,,
pt,255303641186062337,255303641186062337,2012-10-08T13:48:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57006982,Twitter for iPhone,Haaaaaay k foine wtvr #annoyed,everyone,#annoyed,,,
tl,255156949811871747,255156949811871747,2012-10-08T04:05:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415177120,Twitter for Android,Hehehehehehehehe #NovemberComeFast #Annoyed,everyone,#annoyed,,,
es,255092093402374145,255092093402374145,2012-10-07T23:47:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",343597710,Twitter for iPhone,ESP men..... #annoyed,everyone,#annoyed,,,
es,254413829189033986,254413829189033986,2012-10-06T02:52:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380168097,Twitter for iPhone,Casinos suck #annoyed,everyone,#annoyed,,,
pt,254219791492067328,254219791492067328,2012-10-05T14:01:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",13262472,Twitter for Android,tem uma mina mt mala http://someurl fila #annoyed,everyone,#annoyed,,,
pt,253341077963161600,253346291243966464,2012-10-03T04:10:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",34166641,Twitter for iPhone,@someuser NOPE! FiOS  #annoyed.,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '253341265335300096'}]",55141375
en,252482379912994817,252482379912994817,2012-09-30T18:57:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",600135636,Twitter for iPhone,#annoyed jesus,everyone,#annoyed,,,
it,252427583340281856,252427583340281856,2012-09-30T15:20:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",574580146,Twitter for iPhone,Ditto. #annoyed,everyone,#annoyed,,,
pt,251507513596473346,251507513596473346,2012-09-28T02:23:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29116427,Twitter for iPhone,um so no stamp? #confused #annoyed,everyone,#annoyed,,,
pt,251452849622499329,251452849622499329,2012-09-27T22:46:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",131281114,Twitter SMS,KIARA IS SO RUDE #mad #annoyed,everyone,#annoyed,,,
pt,250979836816924672,250979836816924672,2012-09-26T15:27:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104853135,Twitter for iPhone,Pandora you POS!!!!!!!!! #annoyed #frustrated #damnit,everyone,#annoyed,,,
tl,250742473268277250,250742473268277250,2012-09-25T23:43:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",748144722,Twitter for iPhone,hahaha k. #annoyed,everyone,#annoyed,,,
fr,250711076696645633,250711076696645633,2012-09-25T21:39:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",602748847,Twitter Web Client,- Pandora commercials . <<<< #annoyed,everyone,#annoyed,,,
nl,250545757378195456,250549377788170240,2012-09-25T10:56:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330898373,Twitter Web Client,@someuser jara dit ook nog...#annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '250548647710818305'}]",226524680
en,250363567616966656,250363567616966656,2012-09-24T22:38:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298202394,Twitter for iPhone,Cuuuuuttteee... #annoyed,everyone,#annoyed,,,
pt,248978913362055168,248978913362055168,2012-09-21T02:56:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",91710844,Twitter for Android,@someuser: #annoyed az fuck doe. que te pasa,everyone,#annoyed,,,
ca,248486007060717568,248486007060717568,2012-09-19T18:17:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",112079882,Twitter for Android,Terminal terminal terminal terminal terminal terminal terminal terminal terminal terminal terminal terminal terminal terminal #annoyed,everyone,#annoyed,,,
pt,248265827181268993,248265827181268993,2012-09-19T03:42:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623316035,Twitter for Android,Um. K bye! #annoyed,everyone,#annoyed,,,
pt,248259637550403584,248259637550403584,2012-09-19T03:18:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",346739721,Echofon,Um ok. 😒 #annoyed,everyone,#annoyed,,,
pt,248131124352667648,248131124352667648,2012-09-18T18:47:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26348740,Twitter for iPhone,Ap classes> regular classes | | #annoyed,everyone,#annoyed,,,
pt,247814315636305920,247814315636305920,2012-09-17T21:48:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",201884473,Twitter for iPhone,Paranoia is a bitch... #true #annoyed #anxious,everyone,#annoyed,,,
pt,247735936530665472,247735936530665472,2012-09-17T16:37:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",246594855,Twitter for Android,Senior paper<<<<<<<< #stressful #annoyed #hateit,everyone,#annoyed,,,
it,247705294153609216,247717530507018240,2012-09-17T15:23:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286186004,Twitter for iPhone,@someuser ditto #sicky #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '247705294153609216'}]",179612023
pt,247147798594727936,247147798594727936,2012-09-16T01:40:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",350055161,Twitter SMS,"Um, no. #annoyed",everyone,#annoyed,,,
en,246479904978395136,246479904978395136,2012-09-14T05:26:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460603774,Twitter for iPhone,Jesus. #annoyed,everyone,#annoyed,,,
pt,245725003373502465,245725003373502465,2012-09-12T03:26:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36779228,Twitter Web Client,gnite #ANNOYED,everyone,#annoyed,,,
pt,245660341671968768,245660341671968768,2012-09-11T23:09:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325401528,Twitter for iPhone,#Annoyed Af O_o,everyone,#annoyed,,,
tr,244820351249432576,244820351249432576,2012-09-09T15:31:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",78387630,Twitter for iPhone,HA ok #annoyed,everyone,#annoyed,,,
en,244564912230244352,244564912230244352,2012-09-08T22:36:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348154243,Twitter for Android,Garage Sales <<< BUT Making money >>>>>>>> #annoyed #boredAF!,everyone,#annoyed,,,
en,243825010286940161,243825010286940161,2012-09-06T21:36:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",521735314,Twitter for iPad,Aaaaaaaaaaaaaaaaaaaaa ffs #annoyed,everyone,#annoyed,,,
es,243418710503743488,243418710503743488,2012-09-05T18:41:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76371329,Twitter Web Client,"Esta toz, nada que se me quita!! #annoyed",everyone,#annoyed,,,
pt,243242401207025664,243242401207025664,2012-09-05T07:01:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134888165,Twitter for iPhone,soooo IRRELEVENT ! 😠 #annoyed,everyone,#annoyed,,,
pt,242388784648437761,242388784648437761,2012-09-02T22:29:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",253080534,Twitter for iPhone,Bufeiasijfrbxsy #annoyed,everyone,#annoyed,,,
pt,242047159069995008,242047159069995008,2012-09-01T23:51:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",222155689,Twitter for Android,Omgggggfgggggggggggggggggggggggg. #annoyed,everyone,#annoyed,,,
pt,241892838839840768,241892838839840768,2012-09-01T13:38:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115031918,Twitter for BlackBerry®,Pedo. #annoyed,everyone,#annoyed,,,
pt,241757507813523456,241757507813523456,2012-09-01T04:40:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",139863948,Twitter for iPhone,Heeeeeeeeeeeeeelllllllllo ? “@someuser #Annoyed !”,everyone,#annoyed,,,
pt,241396109384249344,241664710926282752,2012-08-31T22:32:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",789644648,Twitter for iPhone,@someuser drama never escapes me #annoyed #collegebitch #collegebitchprobz,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '241396109384249344'}]",789644648
ht,241601996858200065,241601996858200065,2012-08-31T18:22:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578510284,Twitter for BlackBerry®,pa k ps pa k #annoyed,everyone,#annoyed,,,
pt,241583175904657408,241583175904657408,2012-08-31T17:08:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29075371,Twitter for iPhone,Metro is repulsive. #gross #stoppickingyournoseonthebus #imgonnapuke #Iwishididnthavetotakeitrightnow #fuckmetro #annoyed #dumbbusses #ick.,everyone,#annoyed,,,
pt,240569852539060225,240569852539060225,2012-08-28T22:01:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269319059,Twitter Web Client,Sem pachorra pra ninguém a sério!! #annoyed,everyone,#annoyed,,,
pt,240569622305337344,240569622305337344,2012-08-28T22:00:42.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",586990312,Twitter Web Client,EU NÃO GOSTO DO BIEBER MAS NÃO VENHO PARA DIZER MAL DELE!! SOO STFU BELIEBERS -- #Annoyed,everyone,#annoyed,,,
pt,239894995350478848,239894995350478848,2012-08-27T01:19:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455229202,Twitter Web Client,Nos últimos tweets eu usei muito a palavra odeio. #annoyed,everyone,#annoyed,,,
in,239767686391947264,239767686391947264,2012-08-26T16:54:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",584246586,Twitter for Android,Ok kinda #annoyed,everyone,#annoyed,,,
pt,238774957155426304,238774957155426304,2012-08-23T23:09:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162946153,Plume for Android,qettinq #Annoyed -__-,everyone,#annoyed,,,
