conversation_id,created_at,reply_settings,text,author_id,source,id,public_metrics,lang,search_query,in_reply_to_user_id,geo,referenced_tweets
553379098828218368,2015-01-09T02:33:53.000Z,everyone,Vai pra cima deles TGP! #pontodois #down #reunião #reencontro #cotil #unicamp #1214 #friends #fifa... http://someurl,275221405,Instagram,553379098828218368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
553022987323342849,2015-01-08T02:58:49.000Z,everyone,-20:19 hs| -20:25 hs| #sunset #sky #sun #down #colours #change #beauty| #cute #love #it #cool #vsco... http://someurl,120611880,Instagram,553022987323342849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'coordinates': {'type': 'Point', 'coordinates': [-58.3585904, -34.7258902]}, 'place_id': '017115ee2013f809'}",
553016430820474880,2015-01-08T02:32:46.000Z,everyone,Que testemunho lindo de uma mãe que amou ainda mais seu bebê ao saber que teria sindrome de #Down .Apesar da... http://someurl,340331807,Facebook,553016430820474880,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",pt,#down,,,
552837782310486016,2015-01-07T19:23:17.000Z,everyone,@someuser #putz #down #fatality ...tá né...,2876428672,Twitter for Android,552908346546987008,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,2741073685,,"[{'type': 'replied_to', 'id': '552906266738450432'}]"
552895929419038720,2015-01-07T18:33:56.000Z,everyone,Minha #priminha #linda fazendo #Caras e #bocas #down #Sindromededaamor #Nicoli http://someurl,117805570,Instagram,552895929419038720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
552654800618536961,2015-01-07T02:36:53.000Z,everyone,@someuser amo vc bilau 😍💘 nd separa!!! #Down #doende,346601600,Twitter for iPhone,552655080688975874,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",in,#down,589595832,,"[{'type': 'replied_to', 'id': '552654800618536961'}]"
552623340796784640,2015-01-07T00:30:46.000Z,everyone,#Steam #Down bem agora que ia jogar #Dead #Space,48680469,Twitter Web Client,552623340796784640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
552226084557565952,2015-01-05T22:12:13.000Z,everyone,Hj ele n qis sair da cama.| Alem de #down tah #depressivo.| | Levanta Jóca http://someurl,2182761658,Instagram,552226084557565952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
551851935377403904,2015-01-04T21:25:28.000Z,everyone,"Não quero flash, to com vergonha!  U.u| | #down #altas #brisas #ferias http://someurl",284800495,Instagram,551851935377403904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
551565456306229250,2015-01-04T02:27:07.000Z,everyone,"Esse dia foi loco (novembro, 2011)! #Down @ Hotel Crowne Plaza Curitiba http://someurl",9423932,Instagram,551565456306229250,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'coordinates': {'type': 'Point', 'coordinates': [-49.27057505, -25.42601881]}, 'place_id': '6d5542f8d837770d'}",
551541982833967104,2015-01-04T00:53:50.000Z,everyone,"ainda é 3 de Janeiro, pula pra março pra mim saber como tá minha vida #down",173544304,Twitter Web Client,551541982833967104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
551142865863471104,2015-01-03T20:23:31.000Z,everyone,@someuser #down (flodo msm tava c sdds de te stalkear),406600768,Twitter Web Client,551473953639002112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,591377320,,"[{'type': 'replied_to', 'id': '551142865863471104'}]"
551247391547215872,2015-01-03T05:23:14.000Z,everyone,"@someuser Parabéns rimã, te desejo tudo de melhor pq vc merece !! Sempre a mais zuada.. kkkk TE AMO ♥ #down http://someurl",2436916901,Twitter for Android Tablets,551247391547215872,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#down,2237492427,,
551196269394554880,2015-01-03T02:00:06.000Z,everyone,Boa noite. #down,501383433,Twitter for Android,551196269394554880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
551152561391431681,2015-01-02T23:06:25.000Z,everyone,Serveurs down encore une fois ... #STEAM #Down #CSGOServers http://someurl,1472999485,TweetDeck,551152561391431681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#down,,,
551020625209618432,2015-01-02T14:22:09.000Z,everyone,#down 16:21 1.Saga Furs(-6.14%) 2.eQ(-1.50%) 3.Olvi A(-1.33%) 4.Neste Oil(-0.85%) 5.Componenta(-0.70%) http://someurl,1975334707,IFTTT,551020625209618432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
551014929571282944,2015-01-02T13:59:31.000Z,everyone,#down 15:58 1.Saga Furs(-6.14%) 2.Olvi A(-1.33%) 3.eQ(-1.25%) 4.Neste Oil(-1.00%) 5.Componenta(-0.70%) http://someurl,1975334707,IFTTT,551014929571282944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
402529614498922496,2015-01-02T04:48:33.000Z,everyone,@someuser @someuser NOSSA o que é  isso HEIN  #caracas #down #inocente #sabetudo,422638909,Twitter for Android,550876273669865472,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#down,2269053937,,"[{'type': 'replied_to', 'id': '550876010540191744'}]"
550849591462363137,2015-01-02T03:02:31.000Z,everyone,Queimando um pouquinho nosso filme 😂😎🙈 #sópelomomento #fundamental #down http://someurl,880294141,Twitter for Android,550849591462363137,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",pt,#down,,,
550624976244850688,2015-01-01T12:09:59.000Z,everyone,..fino a quando il down non supera lo sballo. #down,225487570,Twitter for iPhone,550624976244850688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,,,
550467399653556226,2015-01-01T01:43:49.000Z,everyone,#down | Feliz ano novo e blá blá blá.|  Eu preferia que o tempo parasse. http://someurl,97985703,Instagram,550467399653556226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
550371315442786304,2014-12-31T19:22:01.000Z,everyone,Acho tatuagem na bunda muito #down,55664718,Twitter for Android,550371315442786304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
550072083082797057,2014-12-30T23:32:59.000Z,everyone,Guitarrista lembra como foi ter que escolher entre #Crowbar ou #Down http://someurl #notícias,462096817,Google,550072083082797057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
549231066079571968,2014-12-28T15:51:05.000Z,everyone,1 minute ago. #sunset #beautiful #vapor #window #cold #sky #sun #down #nature http://someurl,2737071849,Instagram,549231066079571968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
549211852069404672,2014-12-28T14:34:44.000Z,everyone,#Brandy #Put #It #Down ♡ | | :3 Piolita :3  Bonito Dia :*,1209251256,Facebook,549211852069404672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,,,
549001505081409536,2014-12-28T00:38:53.000Z,everyone,Oi amigos🐸#down #l4l #brazilian #girl http://someurl,152090378,Instagram,549001505081409536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
548624121782087680,2014-12-26T23:39:18.000Z,everyone,Desce (sobe) @someuser  #downstairs #escaleras #down #stairfall http://someurl,67720687,Vine - Make a Scene,548624121782087680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
548604698966896640,2014-12-26T22:22:07.000Z,everyone,Se você quiser possi avarandar seu tédio. #friday #night #at #home #when #sun #goes #down @ Santo... http://someurl,41932368,Instagram,548604698966896640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.53469376, -23.6586305]}, 'place_id': '35e1542602b65f19'}",
548407792084996097,2014-12-26T09:19:41.000Z,everyone,#Raiders vs. #Broncos: #Breaking #Down Denvers #Game #Plan http://someurl #Denvers,2580173617,"leliana,s",548407792084996097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#down,,,
548384852601753600,2014-12-26T07:48:32.000Z,everyone,@someuser o grace foi pessimo mesmo kkk #down,53698291,Twitter Web Client,548384852601753600,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,51841785,,
548339142762184706,2014-12-26T04:46:53.000Z,everyone,"HAHAHAHA ai ai tgnomera , sé loucoo... #hiati #down #moiouuu",245573615,Twitter for iPhone,548339142762184706,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,,"{'coordinates': {'type': 'Point', 'coordinates': [-47.67919865, -22.72602456]}, 'place_id': '47ef5d028ab6c2b7'}",
548056035727261696,2014-12-25T10:01:55.000Z,everyone,"Estou tão carente que se um ladrão chegar pra mim| e falar ‘Me dá o dinheiro’, eu digo: Só se você me der um| abraço!| | :( #down",1639627110,Mobile Web (M2),548056035727261696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
548002715629256704,2014-12-25T06:30:03.000Z,everyone,"#natal2014 ainda bem que acabou, não gosto de natal. #down http://someurl",76769670,Instagram,548002715629256704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
547801554162823169,2014-12-24T17:10:42.000Z,everyone,Então é natal... Çaporra!!| .| #FelizNatal #MerryChristmas #SantaClaus #RockNRoll #Down #ACDC #Beard... http://someurl,2651733936,Instagram,547801554162823169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
547741997193129984,2014-12-24T13:14:03.000Z,everyone,Down: vídeo profissional da performance no Brutal Assault http://someurl #Down #Pantera #PhilAnselmo,28278145,dlvr.it,547741997193129984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#down,,,
547697094493208576,2014-12-24T10:15:37.000Z,everyone,ja fiz #Down de metade do #Wow   voltar a jogar *--*,69988701,Twitter Web Client,547697094493208576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
547406817223901184,2014-12-23T15:02:10.000Z,everyone,Coisa mais deliciosa da minha vida! #sorvete #chocolate #linda #icecream #downsindrom #down #princess... http://someurl,63897239,Instagram,547406817223901184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
547209791106740224,2014-12-23T01:59:15.000Z,everyone,Escutando um barulho lá fora vou ver quem é pra dar aquele CARÃO quando vejo quem É #joalison #down... http://someurl,161340115,Instagram,547209791106740224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
547168378147061761,2014-12-22T23:14:41.000Z,everyone,Fechando o dia #down @someuser http://someurl,395696999,Twitter for iPhone,547168378147061761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
547120999335231489,2014-12-22T20:06:25.000Z,everyone,Arco íris duplo...infelizmente não consegui tirar dos dóis. Um estava fraquinho. #raibow #down... http://someurl,884592577,Instagram,547120999335231489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
546727998179643392,2014-12-21T18:04:47.000Z,everyone,Gostei de um vídeo @someuser http://someurl AL: Gameplay - ChainSAW #Down for What,1310268366,Google,546727998179643392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
546715980324278272,2014-12-21T17:17:01.000Z,everyone,#DOWN TEMPLAR http://someurl,1090164313,Twitter for Android,546715980324278272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
546616430872231937,2014-12-21T10:41:27.000Z,everyone,O @someuser está fora? Estou tentando em todos os navegadores e não vai!| | #Google #Down,2300005754,Twitter for Android,546616430872231937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
546412877536825344,2014-12-20T21:12:36.000Z,everyone,@someuser Você sabia? Escolas não podem recusar matrícula de aluno com Síndrome de Down. http://someurl #down #crianças,34667149,Twitter for Android,546412877536825344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
546409741724180480,2014-12-20T21:00:08.000Z,everyone,Você sabia? Escolas não podem recusar matrícula de aluno com Síndrome de Down. http://someurl #down #crianças,421268817,Hootsuite,546409741724180480,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
546378100439674880,2014-12-20T18:54:25.000Z,everyone,"Phil Anselmo: em vídeo, bêbado e se divertindo com fãs russos http://someurl #PhilAnselmo #Pantera #Down",28278145,dlvr.it,546378100439674880,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",pt,#down,,,
546293799937638400,2014-12-20T13:19:26.000Z,everyone,"#Especial ; Até então eu não conhecia, conviver com um #Down é uma experiência forte no dia a dia ;... http://someurl",53921396,Instagram,546293799937638400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#down,,,
546020391844474880,2014-12-19T19:13:00.000Z,everyone,ESPNs #Marc #Stein #breaks #down #the #Celtics #agreeing #in principle #to #trade #Rajon... http://someurl,2477965532,Google,546020391844474880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
545999207665270784,2014-12-19T17:48:49.000Z,everyone,Nessa pegada#fun #sun #funda #pool #cidreira #beach #down #south #brasil #br http://someurl,32423654,Instagram,545999207665270784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545892397494697984,2014-12-19T10:44:24.000Z,everyone,"Não sei vocês, mas eu sou foda #Fables #North #Wind #Turn #Down #for #What http://someurl",23797579,Instagram,545892397494697984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545822534797901825,2014-12-19T06:06:47.000Z,everyone,Email: info@someuserom| #Resumes #ResumeWriter #Jobs #JobAssistance #LinkedIn #Down #Interview... http://someurl,2540908584,Instagram,545822534797901825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#down,,,
545741211248885760,2014-12-19T00:43:38.000Z,everyone,Você sabia? Escolas não podem recusar matrícula de aluno com Síndrome de Down.  http://someurl  #down #crianças,113410319,Linkis: turn sharing into growth,545741211248885760,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545677721473658880,2014-12-18T20:31:21.000Z,everyone,Você sabia? Escolas não podem recusar matrícula de aluno com Síndrome de Down.  http://someurl #down #crianças,421268817,Hootsuite,545677721473658880,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545587831666917377,2014-12-18T14:34:10.000Z,everyone,#down 16:32 1.SSH Comm. Security(-5.56%) 2.Componenta(-2.78%) 3.Talentum(-2.55%) 4.Vaisala A(-2.46%) 5.Stockmann... http://someurl,1975334707,IFTTT,545587831666917377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545583788563382272,2014-12-18T14:18:06.000Z,everyone,#down 16:16 1.SSH Comm. Security(-5.56%) 2.Componenta(-2.78%) 3.Talentum(-2.55%) 4.Vaisala A(-2.46%) 5.Stockmann... http://someurl,1975334707,IFTTT,545583788563382272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545559348345593856,2014-12-18T12:40:59.000Z,everyone,#down 14:40 1.Raisio V(-2.44%) 2.Componenta(-2.08%) 3.Apetit(-1.58%) 4.Vaisala A(-0.91%) 5.Olvi A(-0.82%) http://someurl,1975334707,IFTTT,545559348345593856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545410877357584384,2014-12-18T02:51:01.000Z,everyone,E qdo a Sdd vier vc sufoca ela pq n vale a pena sofrer mto menos chorar por quem n se importa com vc! #fato #down,813457482,Twitter for iPhone,545410877357584384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545380724426424320,2014-12-18T00:51:12.000Z,everyone,Ele ME trouxe até aqui... #down #but #fine #night 😶🙏 http://someurl,53257348,Instagram,545380724426424320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545193247107477504,2014-12-17T12:26:13.000Z,everyone,Photo: #NBA #watch #ball #calm #down #please 😄 (at EU) #NBA #watch #ball #calm #down #please 😄 (at EU) via... http://someurl,91361504,Tumblr,545193247107477504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
545193016856936448,2014-12-17T12:25:19.000Z,everyone,Photo: #calm #down #NBA #watch #ball (at EU) #calm #down #NBA #watch #ball (at EU) via Tumblr http://someurl,91361504,Tumblr,545193016856936448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
544971889794220032,2014-12-16T21:46:38.000Z,everyone,Times #media #pod #slims #down #more #with #Leslie #Kaufman #exit: Digital media reporter... http://someurl,2477965532,Google,544971889794220032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
544787974739996672,2014-12-16T09:35:49.000Z,everyone,#Movimento #Down | | Ter um emprego é um dos caminhos para a inclusão social e muitos jovens com síndrome de Down... http://someurl,2711075839,Facebook,544787974739996672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
544685869165445120,2014-12-16T02:50:05.000Z,everyone,Video: Paul pierce is #down http://someurl,35361472,Tumblr,544685869165445120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,#down,,,
544534244895510528,2014-12-15T16:53:32.000Z,everyone,@someuser @someuser hahahahahha....e che mi pensavo ;)) ma è ancora #down ?,454888291,Twitter Web Client,544535742857633794,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,1381196082,{'place_id': '1ea588c12abd39d7'},"[{'type': 'replied_to', 'id': '544535285644943360'}]"
544409543267328001,2014-12-15T08:32:04.000Z,everyone,#down 10:30 1.Biotie Therapies(-4.46%) 2.Oriola-KD B(-1.83%) 3.Alma Media(-1.69%) 4.Cramo(-0.91%) 5.Elisa(-0.90%) http://someurl,1975334707,IFTTT,544409543267328001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
543391050963124224,2014-12-12T13:04:56.000Z,everyone,Olha só quem apareceu pra alegrar a sexta-feira na escola!!! #profissao #professor #aluno #especial #down http://someurl,63892328,Instagram,543391050963124224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
543366952774017024,2014-12-12T11:29:11.000Z,everyone,Passar metade do dia do seu níver trampando aff ninguém merece #Down,182147401,Twitter for Android,543366952774017024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
543230629521805313,2014-12-12T02:29:44.000Z,everyone,@someuser quem responde ouu com ou?? Só a carol #down 😂😂😂😂😂,86540672,Twitter for iPhone,543231194179973121,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,2394525629,,"[{'type': 'replied_to', 'id': '543230629521805313'}]"
543202235078148096,2014-12-12T00:34:39.000Z,everyone,"O rudículo de sempre #down 👎 @ Penha De França, Sao Paulo, Brazil http://someurl",120189318,Instagram,543202235078148096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.5333, -23.5333]}, 'place_id': '68e019afec7d0ba5'}",
543181991580295169,2014-12-11T23:14:13.000Z,everyone,Artista brasileiro com Down expõe na Itália http://someurl  #sonoticiaboa #artista #Down #Italia http://someurl,329857969,Twitter Web Client,543181991580295169,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,{'place_id': '1b107df3ccc0aaa1'},
543113878704750593,2014-12-11T18:43:33.000Z,everyone,Maravilhosa.. #down @someuser @someuser @someuser http://someurl,2915859201,Twitter for Android,543113878704750593,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",pt,#down,,,
543049573636534272,2014-12-11T14:28:02.000Z,everyone,Ultimamente eu tenho estado tão #down pra vida que nem barraco crocante de facebook tenho tido vontade de ler e/ou participar.,53575541,Twitter for iPhone,543049573636534272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
543042661137915904,2014-12-11T14:00:34.000Z,everyone,Artista brasileiro com Down expõe na Itália http://someurl  #sonoticiaboa #artista #Down #Italia,41269051,LinkedIn,543042661137915904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
543032053504430080,2014-12-11T13:18:25.000Z,everyone,#down 15:17 1.Efore(-6.47%) 2.Orava Asuinkiint.(-5.75%) 3.SSAB A(-4.37%) 4.Stockmann B(-4.24%) 5.Oriola-KD A(-4.18%) http://someurl,1975334707,IFTTT,543032053504430080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542917121479835648,2014-12-11T05:41:43.000Z,everyone,Artista brasileiro com Down expõe na Itália http://someurl #sonoticiaboa #artista #Down #Italia http://someurl,329857969,Twitter Web Client,542917121479835648,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,{'place_id': '1b107df3ccc0aaa1'},
542824540284678144,2014-12-10T23:33:50.000Z,everyone,Espiando do banheiro🚽| | #Bathroom #look #down #CenaCuritiba # window http://someurl,2825502667,Instagram,542824540284678144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542779743985471488,2014-12-10T20:35:49.000Z,everyone,RT :OpsDeAerial: #TangoDown  site is #DOWN by AnonyOpsDe | OpsDeGrap http://someurl #opTurkey #Anonymou... http://someurl,1256991386,IFTTT,542779743985471488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542767241058848769,2014-12-10T19:46:09.000Z,everyone,"Cara, o Itaú ta me saindo phods, até agora nada de chegar o cartão da minha conta corrente e meu salário ta preso lá #down",220118861,Twitter for iPhone,542767241058848769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542504307212292096,2014-12-10T02:21:20.000Z,everyone,Linda música !! Tinha que ser da minha loira #Xtina #Music #Love #LoveSong #Sad #Cry #Down http://someurl,160081608,Instagram,542504307212292096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542475428842459136,2014-12-10T00:26:35.000Z,everyone,Alguém mais com problemas para acessar http://someurl ?| #down @someuser #outage,136254513,Twitter Web Client,542475428842459136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542144928424267776,2014-12-09T21:47:16.000Z,everyone,"@someuser Concordo. Mas ainda continuo aqui, mesmo estando #down...",108350492,Mobile Web (M2),542435334449934338,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,88564571,,"[{'type': 'replied_to', 'id': '542311773354074112'}]"
542432847735185408,2014-12-09T21:37:23.000Z,everyone,Cuide bem do seu amooooor seja o que fooor #hulk #lds #down http://someurl,259867883,Instagram,542432847735185408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542422211101863938,2014-12-09T20:55:07.000Z,everyone,Porque o correio não tem expediente até às 18hrs? #Down,220118861,Twitter for iPhone,542422211101863938,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
542314128308973569,2014-12-09T13:45:38.000Z,everyone,Diretrizes de Atenção a pessoa com Síndrome de Down -  Ministério da saúde:| http://someurl| | #VamosTrabalhar #Saúde #Down,95456869,Twitter Web Client,542314128308973569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,{'place_id': '97bcdfca1a2dca59'},
541997628930920451,2014-12-08T16:47:59.000Z,everyone,Ela tem 15 anos ! ks| #deSábado #Down http://someurl,343788744,Instagram,541997628930920451,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
541737492446068736,2014-12-07T23:34:17.000Z,everyone,"Pode ser desse jeito marrento, mas eu te amo! #Primo #Down http://someurl",299974942,Instagram,541737492446068736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
541665774243680256,2014-12-07T18:49:18.000Z,everyone,Subindo ou descendo?  #down #up #picture  #stairway http://someurl,42684536,Instagram,541665774243680256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
541663693193617410,2014-12-07T18:41:02.000Z,everyone,@someuser o vosso site está #down :(| | Vejam o que se passa...,1612630046,Twitter Web Client,541663693193617410,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,14518090,,
541283919413653504,2014-12-06T17:31:57.000Z,everyone,"@someuser @someuser #up pro #tiririca #down pro #renanCalheiros patife,mensaleiro e corrupto.Se prostituiu... http://someurl",41842120,Facebook,541283919413653504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,536488949,,
541050961280905216,2014-12-06T02:06:16.000Z,everyone,Meio q cansado 😴 #Down#tobe continue kk http://someurl,182147401,Instagram,541050961280905216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
541043538935681024,2014-12-06T01:36:46.000Z,everyone,Muito azar... #XBOXLIVE #DOWN http://someurl,70548514,Twitter for Android,541043538935681024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
540792157003845632,2014-12-05T08:57:52.000Z,everyone,#down 10:57 1.Neste Oil(-0.98%) 2.Martela A(-0.89%) 3.Valmet(-0.85%) 4.Stockmann A(-0.76%) 5.Atria(-0.68%) http://someurl,1975334707,IFTTT,540792157003845632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
540485723485257728,2014-12-04T12:40:12.000Z,everyone,Que lindo!!!!  #down #fundación http://someurl,41731445,Instagram,540485723485257728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
