lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,2014-08-04T11:24:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Ikaw na gwapo! Te ma ano ta? #boyswhothinkthattheyaresogoodlooking #annoyed 😒,496255242694959105,205232612,496255242694959105,Twitter for iPhone,#annoyed,"{'place_id': '6830d9a4aa39acef', 'coordinates': {'type': 'Point', 'coordinates': [122.96190305, 10.67801432]}}",,
tl,2014-08-03T17:14:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ccpagin din akong ausin yan... pero sa ngayon pacenxia na muna.... kunyari abala :P| | #annoyed| #lazy http://someurl,495981103715733504,213956401,495981103715733504,Facebook,#annoyed,,,
tl,2014-08-03T14:49:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Buti pa ang papel may kwenta,ikaw wala!damn!!! makikita n naman kita....| #annoyed",495944657570783233,379740114,495944657570783233,Twitter for Android,#annoyed,,,
tl,2014-08-03T12:47:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sige ate birit pa. Lunes pa naman bukas. Mga tambay na kapitbahay nga naman oh... #annoyed,495913956251160577,190947721,495913956251160577,Twitter Web Client,#annoyed,,,
tl,2014-08-03T10:53:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Ang Sikip . Ang GuLo . Ang Kalaaat >.< Mga Lasing na siLa kaya nagdaDrama na --,| #Eve #Annoyed — in New Alabang... http://someurl",495885110374584320,1326458468,495885110374584320,Facebook,#annoyed,,,
tl,2014-08-03T09:38:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Tss. Yabang eh, bilog ang bola. 😒 #annoyed #GreenArchers",495866402117402624,2392100732,495866402117402624,Twitter for iPhone,#annoyed,,,
tl,2014-08-03T05:22:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Tagal na nung issue na un nayon lang sila nagtatanong -.- aba matinde #Annoyed,495801896871804929,97433356,495801896871804929,Twitter Web Client,#annoyed,,,
tl,2014-08-03T02:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,Ang Pagrereklamo ay parang pagsasabi sa sarili mo na USELESS ka! #annoyed,495754472291696640,45515870,495754472291696640,Twitter for Android,#annoyed,,,
tl,2014-08-03T01:17:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,kelangan mo talaga silang iremind na in a relationship kana para tumigil sila sa kachachat. #annoyed 😤,495740249352318976,58733527,495740249352318976,Echofon,#annoyed,,,
tl,2014-08-03T00:23:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Tara. I-Jam na lang natin tong inis ko! :) @someuser @someuser @someuser #annoyed,495726537660850176,858972552,495726537660850176,Twitter Web Client,#annoyed,,,
tl,2014-08-02T19:16:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser both gaayab -_- #annoyed,495649326593736704,2288133586,495640823237599232,Mobile Web (M2),#annoyed,,1913547726,"[{'type': 'replied_to', 'id': '495643355603144704'}]"
tl,2014-08-02T14:11:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,-eee si lahau fakahako ni kaha kae ua fano mioi mai he uluvaos .. bleh !| | #annoyed,495572657803636737,284886052,495572657803636737,Facebook,#annoyed,,,
tl,2014-08-01T16:57:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Manong, kung magbibitbit ka ng assistant, SANA hindi yung AMOY BLADE!!! Pinwesto mo pa sa tapat ng aircon. Kaloka ka. #annoyed #headache",495251988540846080,282950680,495251988540846080,Twitter for iPhone,#annoyed,,,
tl,2014-08-01T15:50:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Buti pa dito me nabili.. Palpak na Night Market me entrance pa.. #annoyed (@ Carrefour Express) http://someurl,495235230396338177,72009254,495235230396338177,Foursquare,#annoyed,"{'place_id': '00f24ae701a1207b', 'coordinates': {'type': 'Point', 'coordinates': [54.416719, 24.422756]}}",,
tl,2014-08-01T14:58:07.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",everyone,"DFA-Alabang, pauwiin mo pa ako ulit na hindi nakakapag-issue ng passport magwawala na ako. #annoyed",495221945005117440,38405388,495221945005117440,Twitter for iPad,#annoyed,,,
tl,2014-08-01T13:55:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,may nakita na naman akong hindi maganda. #annoyed,495206125290020864,80119873,495206125290020864,Twitter Web Client,#annoyed,,,
tl,2014-08-01T02:34:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ichat daw ba akong hoy.. close ba tyo?? #annoyed,495034714940375040,313239301,495034714940375040,Twitter Web Client,#annoyed,,,
tl,2014-07-31T13:20:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi ko alam kung nannuod sya eh oh ginagawa lang talagang background music ung tv! #annoyed #mother http://someurl,494834911677673474,1088004072,494834911677673474,Instagram,#annoyed,,,
tl,2014-07-31T13:17:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Ang hassle talaga kapag usapang pera #annoyed,494834186159534082,81046725,494834186159534082,Twitter for iPhone,#annoyed,,,
tl,2014-07-30T22:33:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hahaha bbydaddy drama.| #ANNOYED,494611875322028032,1149999728,494611875322028032,Twitter for Android,#annoyed,,,
tl,2014-07-30T13:11:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,@someuser @someuser @someuser hasula sa mga quiz bitaw uy hahahahhaa #frustrated #stressed #annoyed,494470316559593472,2325478399,494465433970302977,Twitter for Android,#annoyed,,1652364499,"[{'type': 'replied_to', 'id': '494469798999232512'}]"
tl,2014-07-30T12:11:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Dito knlng ULIT ??? Para-paraan dahil sa malamig na panahon. Blocked! #annoyed http://someurl,494455336451833857,72853585,494455336451833857,Instagram,#annoyed,,,
tl,2014-07-30T11:49:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ang ayoko sa lahat eh yung nanahimik ako tapos bigla akong pag-uusapan! Eh kung sarguhen ko kaya mga ulo nyo? XD| | #curious| #annoyed,494449691036106753,1626579721,494449691036106753,Twitter for Android,#annoyed,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.0725112, 14.6778215]}}",,
tl,2014-07-30T10:09:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pesteng trabaho toh ! Sarap suntikin ng monitor 󾮖󾔸 Grrrrr!!! 󾌽󾌽󾌽| | #Annoyed #Badtrip #RelaxKurt,494424537317273600,978447445,494424537317273600,Facebook,#annoyed,,,
tl,2014-07-30T07:11:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Aba kupal tong baliw na prof kong to. Sabi friday ang exam biglan ngayon daw. Oh eh ano isasagot namin?! Pakyu po hard! #Pissed #Annoyed 😡😡😡,494379800845221888,281819884,494379800845221888,Path,#annoyed,,,
tl,2014-07-30T06:56:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ang hina naman ng bentahan ngayon 󾍄󾌹 sunod sunod pa ang pag Close acc. ng mga sister company lol! | | #Work #Annoyed #Go4Goal 󾭞✌️󾮞,494375871642628096,978447445,494375871642628096,Facebook,#annoyed,,,
tl,2014-07-30T05:58:49.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"Just curious @someuser bat paulit-ulit ng tanong ng account details, pero d rn naman nasagot un concern ko sa DM? 😠😡😤  #annoyed",494361449591234560,62185696,494361449591234560,Twitter for iPad,#annoyed,,,
tl,2014-07-30T02:19:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,At may gana ka pang magtxt after all sa ginawa mo?! Huh? #annoyed 😡 #kapalngmukha,494306320988647425,1935894048,494306320988647425,Twitter for iPhone,#annoyed,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.01322838, 14.44492737]}}",,
tl,2014-07-29T23:27:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ate alam mo ba yung linyang UMARTE AYON SA ITSURA? makaarte ka kasi buti kung kagandahan ka!  #annoyed,494263081292140544,825027588,494263081292140544,Twitter for Nokia S40,#annoyed,,,
tl,2014-07-29T14:10:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hahahaha. XD AKONG . XD| Ge. Tog ta Tog . :)| (...)  #Annoyed. http://someurl,494122783841193984,1038652363,494122783841193984,Facebook,#annoyed,,,
tl,2014-07-29T11:33:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Oh my gosh. Bilib rin ako sa taong ito! Lol. Sige parin ng sige. Hayyy. Hirap maging maganda. Lol. K, ako na ang feeler. -,- #annoyed",494083335488958464,354837948,494083335488958464,Twitter for Android Tablets,#annoyed,,,
tl,2014-07-29T09:24:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Sabihin mo lang kung ayaw mo, hindi naman kita pipilitin. Wag ka magfeeling.#annoyed",494050788017070081,130532068,494050788017070081,Twitter for Android,#annoyed,,,
tl,2014-07-28T16:55:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Cell C network is nonsense nxa  #Annoyed,493802040355991553,940085948,493802040355991553,Mobile Web (M2),#annoyed,,,
tl,2014-07-28T10:39:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Naku naman.. sino pa ba ang uupo na presidente na hindi nila tutulan??  Puro criticism e.. | | #ewan #annoyed,493707431394816000,40784918,493707431394816000,Twitter for Android,#annoyed,,,
tl,2014-07-28T08:40:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,eh di nag sorry ka rin! eh kasi naman makapag judge hindi muna inaalam kung BAKIT? #annoyed,493677293911306240,427444198,493677293911306240,Twitter Web Client,#annoyed,,,
tl,2014-07-28T01:39:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,8 days before sweldo... 10 PhP na lang ang pera mo. Seryoso? Di ka na ba natuto? #grabelang #annoyed #damimonangutangteh,493571363244748800,183835199,493571363244748800,Twitter for Android,#annoyed,,,
tl,2014-07-27T14:43:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Badtrip naman oh! Kung kailan ako nagseryoso sa aking plate tsaka may sumulpot na flying ipis. -___-| | #Annoyed,493406319638892545,745087470,493406319638892545,Twitter for Android Tablets,#annoyed,,,
tl,2014-07-27T12:40:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser parang wala naman kasi sa itsura mo na nagagalit haha or #annoyed,493375352899514368,265951381,493374054221361153,Twitter for iPad,#annoyed,,40418361,"[{'type': 'replied_to', 'id': '493375011168604161'}]"
tl,2014-07-27T11:59:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,kay Darren pa rin ako | All in One na kaya siya!| #DarrenTheVoiceKidsGrandWinner | #annoyed!,493365138443882497,113253145,493365138443882497,Twitter for iPhone,#annoyed,,,
tl,2014-07-27T04:31:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bakit madaming PLASTIC NA TAO? | #annoyed,493252354678878209,600890977,493252354678878209,Twitter for Android,#annoyed,,,
tl,2014-07-26T22:45:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung kapitbahay na kay AGA AGA eh magpapatugtog ng PAGKA LAKAS LAKAS| #Annoyed,493165165441843201,2637362640,493165165441843201,Twitter for iPad,#annoyed,,,
tl,2014-07-26T14:40:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ang karamay ko ngyon gabi #annoyed #mad #out #somewhere http://someurl,493043114953543680,61914479,493043114953543680,Instagram,#annoyed,,,
tl,2014-07-26T13:35:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,e ano naman kung jeans and shirt lang ? kinaganda mo ba yang make up mo sa mukha mo? #Annoyed.,493026808946642948,868140482,493026808946642948,Twitter for Windows Phone,#annoyed,,,
tl,2014-07-26T12:50:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Naiinis ako sa pabago bago... #annoyed #tamadtuloy,493015431024611328,51824245,493015431024611328,Twitter for Android,#annoyed,,,
tl,2014-07-26T02:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Paminawa ko! Ganina rko ga wayway dari! #playingCPgames #DotaORgf #annoyed @ ERSAO Cebu http://someurl,492862260469968896,70208383,492862260469968896,Instagram,#annoyed,"{'place_id': '0a6bbec14aa9da15', 'coordinates': {'type': 'Point', 'coordinates': [123.93441128, 10.33579115]}}",,
tl,2014-07-25T17:44:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser naglalambing kase natatakot na baka iwasan na sya ni jane. akala mo naman jowa! #annoyed,492726985655721985,93576336,492690948241899520,Twitter for Android,#annoyed,,25241462,"[{'type': 'replied_to', 'id': '492690948241899520'}]"
tl,2014-07-25T15:51:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,For real @someuser GPRS?? Wala naman ako sa bundok! #SABAW #Annoyed http://someurl,492698775891099648,83538031,492698775891099648,Twitter for iPhone,#annoyed,,,
tl,2014-07-25T14:29:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Shet sobrang ingay naman pwede hinaan ang voice (code name:$peacial palabok)#annoyed,492678100333776896,2652909157,492678100333776896,Twitter for Android Tablets,#annoyed,,,
tl,2014-07-25T13:18:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bwisit -_- delay mga phone msgs. Ko katalaka -_- sayang lng load ko :3| | #Annoyed -_-,492660197387952129,2409058028,492660197387952129,Facebook,#annoyed,,,
tl,2014-07-25T12:37:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Anu ni kahinay ang WIMAX sang smart.| #annoyed| #waigapasunaid @ Jevz Crib http://someurl,492649811167170562,280925481,492649811167170562,Instagram,#annoyed,"{'place_id': '6830d9a4aa39acef', 'coordinates': {'type': 'Point', 'coordinates': [122.54925161, 10.73318054]}}",,
tl,2014-07-25T10:45:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Now eating rice. Nakakainis ayoko talaga uminom ng Vitamins pero sabi kasi ni Doc. #Annoyed -_-,492621578509631488,1156410709,492621578509631488,Twitter Web Client,#annoyed,,,
tl,2014-07-25T10:31:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sabi nila Love is full of Surprises. Yung tipong paggising mo may iba na sya. | Surprise diba?-.-| #Annoyed!:\| #GoodEves.^^,492618232331653120,2672967438,492618232331653120,Twitter for Android,#annoyed,,,
tl,2014-07-25T10:31:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Yung mga nagtatanong ng edad ko, tapos kapag sinabi kong 16 yrs. old palang ako hindi maniniwala. #annoyed 😖😖😡 #sikuyangnakatabikosajeep 👦",492618167186124800,2512399207,492618167186124800,Twitter for iPad,#annoyed,,,
tl,2014-07-25T09:17:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,I am expecting a lower electricity bill since MADALAS kaming walang kuryente..... @someuser petcha na oh!!!!! Anu naaaaaaaa #annoyed #pissed,492599520463581184,282950680,492599520463581184,Twitter for iPhone,#annoyed,,,
tl,2014-07-25T07:53:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Srucked in traffic jam. Yeh barish bhe na. Metro k chakar mein capital, capital na raha. #Islamabad #Annoyed",492578384057102336,1390318069,492578384057102336,Twitter for Android,#annoyed,,,
tl,2014-07-25T04:53:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser is unamused. #joeydiggsjr #annoyed #anthonyladao @someuser anthonyladao #wtf #delirious http://someurl,492533192641892353,2181467282,492533192641892353,Instagram,#annoyed,,25460321,
tl,2014-07-24T21:52:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bakit may mga taong masyadong dinidibdib ang quote na change is constant? #annoyed #NotAmused,492427191389392897,78454954,492427191389392897,Twitter for iPhone,#annoyed,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.05355639, 14.61895544]}}",,
tl,2014-07-24T16:39:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Makakasapak ako ng kapatid ko dito :3 Kating kati na kamay ko >.< #Annoyed,492348233856086016,2294427672,492348233856086016,Facebook,#annoyed,,,
tl,2014-07-24T12:36:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Tigilianmo ko ..! kaysya nmn sa drugs ang ka adikan ko argh ! #annoyed,492287245626269696,626450652,492287245626269696,Twitter Web Client,#annoyed,,,
tl,2014-07-24T11:10:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pero wala ka pa ding kwenta sir... Hahaha. tsk! #Annoyed!,492265509623050240,114958097,492265509623050240,Twitter Web Client,#annoyed,,,
tl,2014-07-24T09:53:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Badtrip tlga mga doctor dito. Ang bobo! | | #annoyed,492246278550462464,40784918,492246278550462464,Twitter for Android,#annoyed,,,
tl,2014-07-24T04:17:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Ang dami mong reklamo samantalang yung mga bagay na meron ka ipinagdadasal pa ng iba. #annoyed,492161499251490816,358551089,492161499251490816,Twitter for BlackBerry®,#annoyed,,,
tl,2014-07-23T18:12:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Well, sana di mo ko binubugaw di ba. #annoyed",492009482009210880,490045644,492009482009210880,Hootsuite,#annoyed,,,
tl,2014-07-23T14:37:31.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Akhonto idika njengomntu onochuku caba nakusoloko nixoxa the same shit every fucken day #Annoyed,491955272110604288,1079979170,491955272110604288,Twitter for BlackBerry®,#annoyed,,,
tl,2014-07-23T13:33:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Everyday ka ba namang makarinig ng kayabangan #annoyed,491939051952279554,2623287656,491939051952279554,Twitter Web Client,#annoyed,,,
tl,2014-07-23T12:50:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"kapag talaga nagrereview, hindi lumalabas sa test yung karamihan ng ni-review mo 😒 😞 😣 😢 #annoyed",491928329071509504,914852864,491928329071509504,Twitter Web Client,#annoyed,,,
tl,2014-07-23T12:26:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung pinsan ko nagnunumber game pa din sa fb.  😭😂😨 #annoyed,491922195040325632,542449682,491922195040325632,Twitter for Android,#annoyed,,,
tl,2014-07-23T10:06:58.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}",everyone,Matagal-tagal na rin akong hindi nakakagulpi ng tao. Parang gusto kung subukan sa ulol na to. #annoyed,491887186426339328,1690548678,491887186426339328,Twitter for iPhone,#annoyed,,,
tl,2014-07-22T21:53:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Anak halika na we are gonna be late again! Ay naku!! (My mom) #annoyed #tooearly,491702674023129088,2513896538,491702674023129088,Twitter for iPhone,#annoyed,,,
tl,2014-07-22T12:22:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Halata ka boy! Kaya Shut up ka na lang , wag ka na magyabang medyo nahahalata na wala kang alam. Haiys mahangin po , ingat #annoyed -_-",491559026920914945,100962521,491559026920914945,Twitter for Android,#annoyed,,,
tl,2014-07-22T11:23:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yong maghapon alang txt. #annoyed,491544157626703872,389387860,491544157626703872,Twitter for Android,#annoyed,"{'place_id': '0c4cd224fc7fb579', 'coordinates': {'type': 'Point', 'coordinates': [120.9945337, 13.820563]}}",,
tl,2014-07-22T11:21:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Yung kapit-bahay na anlakas ng volume ng TV, nahahalatang walang kwenta ang mga pinapanood. #annoyed",491543628376850432,81271170,491543628376850432,Twitter for Android,#annoyed,,,
tl,2014-07-22T07:57:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,azarr much :/ ayusin mo pls . #annoyed,491492092040859649,524280044,491492092040859649,Twitter for Android,#annoyed,,,
tl,2014-07-21T21:56:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,shet lang ang nagtxt na may pasok!| #annoyed,491340870273495040,2519656104,491340870273495040,Mobile Web (M2),#annoyed,,,
tl,2014-07-21T01:53:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Naa man untay Twitter ba! #ANNOYED,491038327168974848,142605718,491038327168974848,Twitter for iPhone,#annoyed,,,
tl,2014-07-21T00:09:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,bakit kaya txt ng txt tong AsiaDeals.. d naman ako ngsubscribe! #annoyed,491012018464247808,707365932,491012018464247808,Twitter Web Client,#annoyed,,,
tl,2014-07-20T12:31:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,"Nako, hnd naman maiiwasan yang back leaks na yan pag may period ang girls eh!!! #annoyed 😡",490836338854215680,1451402460,490836338854215680,Twitter for  Android,#annoyed,,,
tl,2014-07-20T09:26:22.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,Registered to supersurf pero bagal ng net putol putol pa yung connection #globe #annoyed,490789806574551040,159419563,490789806574551040,Twitter for Android,#annoyed,,,
tl,2014-07-20T06:57:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#RETRICA hahaha lol .... #annoyed #inisnasaakin #notinthemooddaw cute namin or ako lang 😜😜😜 http://someurl,490752280019628033,111646675,490752280019628033,Instagram,#annoyed,,,
tl,2014-07-19T17:12:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,nagka bf kaba sa ibc? ahh seriously kuya close ba tayo? :((=)) #Annoyed,490544742606721025,145169168,490544742606721025,Twitter Web Client,#annoyed,,,
tl,2014-07-19T14:52:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,NagmamaGwapo na naman si Terrence.... Sapakin ko yang Mocha Girl na yan eh.... #ANNOYED | | Kaya pala wala sya sa GAME! #IbaAngLANDImo,490509390626050048,2320647913,490509390626050048,Twitter for iPhone,#annoyed,,,
tl,2014-07-19T14:27:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,"bakit may mga taong sineseenzone mo na nga para maramdaman nila na ayaw mo sila ichat, nangungulit parin. urghhh. #annoyed #bitchmode",490503078605357056,107386838,490503078605357056,Twitter for iPad,#annoyed,,,
tl,2014-07-18T13:57:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"From pag dating ko until ngayon, walang net -____- asaaaaar #annoyed",490133184680439808,194091508,490133184680439808,Twitter for Android,#annoyed,,,
tl,2014-07-18T12:44:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ang arte-arte ah...kala mo kung sino---baliktad naman ang damit...ahmayged!!! #pissed #annoyed 😠,490114929358557185,139085550,490114929358557185,Twitter for iPhone,#annoyed,,,
tl,2014-07-18T05:06:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"sana pag wlang power, wla din work.. haha #annoyed",489999519774298112,2601105979,489999519774298112,Twitter for Android,#annoyed,,,
tl,2014-07-18T03:02:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung feeling na di makapagpost sa FB dahil sira ang browser sa cp mo!!!! Fuuuuuuuu!!!!| | #Badvibes| #annoyed,489968387791925248,162375221,489968387791925248,Twitter Web App,#annoyed,,,
tl,2014-07-17T12:12:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bat ang manhid mo? Try mo kaya maging sensitive minsan?? Ugh! #annoyed,489744327682191360,71473242,489744327682191360,Twitter for iPhone,#annoyed,,,
tl,2014-07-17T02:46:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Annoyed! Pwede bang manapak ng anap? #KUPAL eh! Paranoid. Am I not allowed to check my phone?!!,489602043364253697,113490055,489602043364253697,Twitter Web Client,#annoyed,,,
