source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
Twitter for Android,Bhai khatarnaak hai wo #scared #boom,everyone,hi,409711338588340224,409711338588340224,121085732,2013-12-08T15:49:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [82.4087844, 25.4719123]}}"
Mobile Web (M2),marksheet milnay wali hai school mei is haftay....  #scared,everyone,hi,407787573642539008,407787573642539008,585711441,2013-12-03T08:25:08.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Ek Thi Daayan....... #Scared Channel 450,everyone,hi,406395054136520704,406395054136520704,283566480,2013-11-29T12:11:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,@someuser @someuser Sahi kaha aab ye vacuum hi ha pehle jadoo deree CHALA Aab vacuum teeje se BJPCONG KO suck kar JAYEGA##scared BJPCONG,everyone,hi,404800902940217345,404824085680500736,452902191,2013-11-25T04:09:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,1021537916,"[{'type': 'replied_to', 'id': '404800902940217345'}]",
Twitter for Windows Phone,@someuser aap yaad kare theek hai magar yeh khoonkhwar bandook kyun yaad kar rahi thi? #scared,everyone,hi,401759967008399360,401765645152698368,1682546293,2013-11-16T17:36:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,294005941,"[{'type': 'replied_to', 'id': '401765229354160129'}]",
Mobile Web (M2),banepa ma bomb pake6a dhanna ghar najikai vayera ni kasailai kei vayena6a.#scared #bombblastinbanepa,everyone,hi,399965124616003584,399965124616003584,249517021,2013-11-11T18:21:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Nokia S40,@someuser sir agar @someuser k sath kuch galat ho jata hai to fir desh me muslim ka safaya sunischit hai. #scared.But aisa nahi hoga,everyone,hi,398122335569330176,398131966270111744,182736311,2013-11-06T16:57:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,52339151,"[{'type': 'replied_to', 'id': '398122335569330176'}]",
Twitter for iPhone,Gauhar ke true colors bahar aa rahe hai. Kaisi dikhti ti hai jab gusse main hoti hai. #scared #bb7 @someuser,everyone,hi,395047085579321346,395047085579321346,215752184,2013-10-29T04:38:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Aj dar laga jab qabristan k samne bike band ho gaya #scared the shit out of me,everyone,hi,394557562026491904,394557562026491904,1887080989,2013-10-27T20:13:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for Windows Phone,@someuser aise khatarnak tweet karke aap hamari jaan nikalenge kya? #scared,everyone,hi,392394410056376320,392394933975252992,1682546293,2013-10-21T21:00:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,1707084570,"[{'type': 'replied_to', 'id': '392394410056376320'}]",
Twitter for Android,@someuser kaaade halanr jo program aah baa?  #scared @someuser,everyone,hi,389027324756099073,389028912204115968,528436211,2013-10-12T14:04:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,514137527,"[{'type': 'replied_to', 'id': '389028602420813825'}]",
Twitter for Android,BOEE!#OMG #ENG #SCARED,everyone,hi,388338731188752384,388338731188752384,1254634406,2013-10-10T16:22:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,LOL! Fir Jab #BALH Mein saakshaat bhoot aayegi tab kya hoga?!! LOL! “@someuser #BhootAaya Promo gives me chills | #Scared !!”,everyone,hi,387981934548103168,387983661213442048,523179039,2013-10-09T16:51:27.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,996418051,"[{'type': 'replied_to', 'id': '387981934548103168'}]",
Twitter for Nokia S40,RT @someuser: All good ?| Me : bas mera rang hi chikara wala hai otherwise hoon mai Insaan vo bhi bina footpath wala.| #Scared,everyone,hi,387520544381227008,387520544381227008,518352609,2013-10-08T10:11:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web (M2),@someuser i wish she hadnt heard dis.. varna mata kaali ka krodh aur bad jata..#scared..,everyone,hi,384691074892967936,384691751153180673,1245758880,2013-09-30T14:50:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,511581081,"[{'type': 'replied_to', 'id': '384691074892967936'}]",
Twitter Web Client,mane lipas tue pegi| #scared,everyone,hi,381787988419543040,381787988419543040,810554084,2013-09-22T14:32:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser chokri eeyn payi ddiseen.. chori kayi aah cha moon? #SCARED,everyone,hi,380584720842498051,380629497470808064,528436211,2013-09-19T09:48:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,622585521,"[{'type': 'replied_to', 'id': '380628019028951040'}]",
Mobile Web (M2),@someuser aadam khor ho #scared @someuser,everyone,hi,377813052701540353,377871258312257536,547588315,2013-09-11T19:08:23.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",#scared,1627549434,"[{'type': 'replied_to', 'id': '377870745600524288'}]",
Twitter for Android,Mera roota meh phadda howa tha .. 5 year palhay ... or bicharay bhai shab ab damki dai rahay hain marnay ki :O #scared #lamepeople,everyone,hi,377148844125224961,377148844125224961,237678574,2013-09-09T19:17:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
UberSocial for BlackBerry,Usho njalo wathi yi HIV? RT @someuser R.MASHESHA usheshe wayifumane le H.i.v #scared,everyone,hi,376090412735533056,376090412735533056,622572065,2013-09-06T21:11:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,Assar kuchh thik nai lag rahe !!! lagta he tuffan aane wala he !!! #scared,everyone,hi,374832826077560833,374832826077560833,171894049,2013-09-03T09:54:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,Daar Ke aage jeet hai...!!!| #darnamanahai #victory #win #scared #fall #moutaindew #friends #thought... http://someurl,everyone,hi,374409160362045440,374409160362045440,88733888,2013-09-02T05:51:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,Poor Kristin :( #storms #scared #boat #rendlake http://someurl,everyone,hi,374277666364739584,374277666364739584,437949962,2013-09-01T21:08:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
jf_staging,#Jab! - Arattupuzha Pooram #Scared - Agree or Disagree? > http://someurl,everyone,hi,373030650191675392,373030650191675392,1277135935,2013-08-29T10:33:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,sheesha dekh liya ? #AchaSorry @someuser #scared :(,everyone,hi,372631859542241280,372632023061381121,570743153,2013-08-28T08:09:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,891183128,"[{'type': 'replied_to', 'id': '372631859542241280'}]",
Twitter Web Client, Gulabi ankhain jo teri dekheen Sharabi yeh dil hogya TBH agar appko waqai Gulabi ankhain nazar aa jayn to Dil band ho jayega #Scared,everyone,hi,372438199240359936,372438199240359936,217891834,2013-08-27T19:19:20.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPad,Poor freshmen #scared #people,everyone,hi,369633343429550081,369633343429550081,479119446,2013-08-20T01:33:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,#meettheteacher #noahstartsschool #k2 #love #scared sandramoore67 http://someurl,everyone,hi,368927659213860864,368927659213860864,52133792,2013-08-18T02:49:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser ohhhh ... choro in baataon ko ye batao mosam kaisa hai ? suna hai barish ho rahii hai #scared,everyone,hi,368902717051109376,368918021319843840,162142524,2013-08-18T02:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,217891834,"[{'type': 'replied_to', 'id': '368916550532620289'}]",
Twitter Web Client,#UPA ka raaj hi raha toh mujhe darr hain..kahi passing marks bhi 80 na ho jaye..feeling #scared #India #Congress,everyone,hi,368735736754757632,368735736754757632,45547667,2013-08-17T14:07:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Shambhala and Dragon Kahn🙈 #scared #portaventura http://someurl,everyone,hi,368683793504145408,368683793504145408,101247579,2013-08-17T10:40:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Tweetbot for iOS,In the ghetto in Kansas City... #scared,everyone,hi,363818625075281920,363818625075281920,883151689,2013-08-04T00:28:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser pyaar kerna hai ya banday ko khaana hai ? :O #scared :P,everyone,hi,362332900089270273,362333177953529858,1446255258,2013-07-30T22:05:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,1524511688,"[{'type': 'replied_to', 'id': '362332900089270273'}]",
Instagram,niraap @someuser  | #memories | #fixindiascollar| #whtrulooknat| #scared http://someurl,everyone,hi,361915836245622784,361915836245622784,49816400,2013-07-29T18:27:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser please agar mujh sai koi ghalti hogai o tou maaf kr dena =P| #Scared =P,everyone,hi,359393520320122880,359397811835510784,1585552327,2013-07-22T19:41:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,726451406,"[{'type': 'replied_to', 'id': '359397445962182656'}]",
Twitter for Android,तू किसी और की हो ना जाना....कुछ भी कर जाऊंगा मैं दीवाना..| #Scared,everyone,hi,359394957699719169,359394957699719169,305970891,2013-07-22T19:30:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [72.9822989, 26.2907495]}}"
TweetCaster for Android,"And neha,rishabh,sudhirji are scared aisa promo hai aisa @someuser mujhe bol rahi hai #scared",everyone,hi,358830506936242178,358830506936242178,1397043786,2013-07-21T06:07:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
JF_test_server,#Jab! - kakkanad #Scared - Agree or Disagree? > http://someurl,everyone,hi,358119125115092992,358119125115092992,232510489,2013-07-19T07:00:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Yaa.. AMAA!! #scared,everyone,hi,354477982162763776,354477982162763776,1172679114,2013-07-09T05:51:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,#Scared #faces #cute #lovethem #5sos #please #come #mexico ashtonirwin @someuser http://someurl,everyone,hi,353391749751783424,353391749751783424,208779333,2013-07-06T05:55:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,Smoochy smooch #thailand #chiangmai #elephanttrek #trunk #kiss #love #pulled #scared http://someurl,everyone,hi,352003326159757312,352003326159757312,740130829,2013-07-02T09:58:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,@someuser @someuser @someuser Arey Maine Aisa Kya tweet Maar Diya ki aap log meri maarne lag Gaye :p #scared,everyone,hi,351796200938291200,351799118017998848,350389165,2013-07-01T20:27:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,318902652,"[{'type': 'replied_to', 'id': '351796891836628992'}]",
Twitter for BlackBerry®,Cheenay ta vaali patakai chaliye jande ah... #scared @someuser,everyone,hi,351522973376724992,351522973376724992,188440889,2013-07-01T02:09:42.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,"#scared watching #blackchristmas withkiran ,dhruv ,rizwan ,akshay ,adithya,pranav and nehul #screwedup",everyone,hi,350311905849643008,350311905849643008,1326353894,2013-06-27T17:57:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 18, 'quote_count': 0}",#scared,,,
Mobile Web (M2),Result bhi ab itna door nai hai #Scared #CIE,everyone,hi,349077613802819585,349077613802819585,1071282420,2013-06-24T08:12:43.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web (M2),sadiyo se pyasi zamii par barish ki ek boond tak nahi giri..par aaj raat yaha toofan ayega #scared,everyone,hi,347805233486888960,347805233486888960,261984436,2013-06-20T19:56:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Mijn ava is sooo #phucking illuminati #be #scared,everyone,hi,347479371516346368,347479371516346368,445559002,2013-06-19T22:21:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser saachi ho ra???| bhana na chito #nervous #scared #tensed,everyone,hi,346600082487001088,346600687347593216,375596179,2013-06-17T12:10:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,261107578,"[{'type': 'replied_to', 'id': '346600082487001088'}]",
Twitter for Android,@someuser ksosishdvaha #scared,everyone,hi,344236450428116993,344237769842896896,555527745,2013-06-10T23:40:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,30475149,"[{'type': 'replied_to', 'id': '344237618923442176'}]",
Twitter for Android,@someuser aur mera ziaada hogya hai :O #scared,everyone,hi,342008984649224193,342021107488022528,225467440,2013-06-04T20:52:41.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,176786639,"[{'type': 'replied_to', 'id': '342020880253190144'}]",
Twitter Web Client,@someuser yaar mey un larkiyon ko mil chuki hun they r so tall and r from sahiwal and sahiwal key bachey bohat strong hotey hain #scared,everyone,hi,341881732255076352,341883462233518080,551044668,2013-06-04T11:45:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,337505128,"[{'type': 'replied_to', 'id': '341883010666348544'}]",
Twitter for iPhone,Geesh. ☔☁⚡⚡⚡⚡⚡⚡😦😩 #scared,everyone,hi,341284922759208960,341284922759208960,309520847,2013-06-02T20:07:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,@someuser Yaar Abu jaani nai kaha hai beta aglay 4 saal yehi laptop use kero gai. Itnee baree commitment honay ja raiee hai. #scared,everyone,hi,338915117221691393,338918890832801792,407878538,2013-05-27T07:25:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,184371275,"[{'type': 'replied_to', 'id': '338915117221691393'}]",
Instagram,Filminho #mama #scared caayio_o  @someuser  @someuser melissaalves http://someurl,everyone,hi,338463968211390464,338463968211390464,182053975,2013-05-26T01:17:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web (M2),@someuser drone se kam ni #scared,everyone,hi,337960003178741762,337966490160611328,193681516,2013-05-24T16:21:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,620943625,"[{'type': 'replied_to', 'id': '337963881559371776'}]",
Twitter Web App,@someuser K garne chori le hari bhane ta| Tyasto jabo sabhasadni pani banauna na sakne | Bhanera budhi le | Kucho ra latthi le pitche| #Scared,everyone,hi,337389414999277570,337397773932560385,1355306166,2013-05-23T02:41:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,93355303,"[{'type': 'replied_to', 'id': '337392989590667264'}]",
Twitter for Android,Is mareez ko toh ab sirf dua hi bacha sakti hai....;( #scared #tensed #nervous #exam #2morow,everyone,hi,337200614448697344,337200614448697344,1189137558,2013-05-22T13:37:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Eeek eeek eeeek eeeeek #scared #history #ihateexams,everyone,hi,337154786610782208,337154786610782208,305748528,2013-05-22T10:35:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Is maareez ko ab toh sirf hua ki bach sakta hai... #exam #2morow #tensed #nervous #scared,everyone,hi,337151959230459906,337151959230459906,1189137558,2013-05-22T10:24:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,"#Dravid ko bhi gussa aata hai a, #Scared",everyone,hi,334708870037504003,334708870037504003,65439498,2013-05-15T16:36:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [77.4124057, 28.6815819]}}"
Twitter for iPhone,Agar naye Tang mai Fruit hai ...toh poorane Tang mai kya tha?? #Scared #adulteration,everyone,hi,334691647663267840,334691647663267840,89889666,2013-05-15T15:28:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Vine - Make a Scene,"#pitbull #sister #food #friday #tgif #food #happyhour #sister #scared Sandra Dube, Aaron Mattas http://someurl",everyone,hi,332999624497430528,332999624497430528,1202516144,2013-05-10T23:24:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Watched Aik thi daayan. I swear mai kenchii sath le kar soyungi. Aur pls neva fraanship wid a lambi braid wali larkiii. #Scared.,everyone,hi,330068504436936704,330068504436936704,1356896773,2013-05-02T21:17:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Donor darah meennnn @someuser #love #blood #scared,everyone,hi,329434633504706560,329434633504706560,326843633,2013-05-01T03:18:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Hootsuite,#EkThiDaayan #scared nayika Kritika http://someurl,everyone,hi,326560607690186754,326560607690186754,281965715,2013-04-23T04:58:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web App,@someuser aisa kya kregi tu mere sth #scared plz tu us nzr se ram ko e dekh ...@someuser,everyone,hi,325318073093599232,325320733699997696,1062312697,2013-04-19T18:51:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,457442893,"[{'type': 'replied_to', 'id': '325320231608270848'}]",
Twitter for Android,#YehJo badal zor zor se garaj rahe hain meri jaan le rahe hain #scared -_-,everyone,hi,324909546265010176,324909546265010176,115645273,2013-04-18T15:37:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
jf_staging,#Jab! - Lulu #Scared - Agree or Disagree? > http://someurl,everyone,hi,324811955758063618,324811955758063618,1277135935,2013-04-18T09:09:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Mac,"yeh aaj ho kya raha hai #scared “@someuser Monika, @someuser is now trending in #Mumbai http://someurl",everyone,hi,324465526644563968,324465526644563968,17671636,2013-04-17T10:13:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,@someuser  Khairiat hai ? :o Kashaf ka booth to nahi char gaya . #Scared,everyone,hi,322711525481652227,322743230225608705,732738320,2013-04-12T16:09:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,102354951,"[{'type': 'replied_to', 'id': '322741359771525120'}]",
Facebook,Ey ai kshubile manje #scared,everyone,hi,322074807103537152,322074807103537152,465636186,2013-04-10T19:53:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Horrorrr filmssss ayooayooayoooo #scared #horror #ohlord,everyone,hi,319069865061257216,319069865061257216,483240704,2013-04-02T12:52:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser Billi nahi CHURAIL hai.. #scared #screams #dies,everyone,hi,317779365154930689,317779365154930689,49030766,2013-03-29T23:24:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,513370163,,
Twitter for Android,Kus dey Shootin #Scared,everyone,hi,317174102681071616,317174102681071616,406021609,2013-03-28T07:19:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,Chattanooga Hot Yoga. #firsttimer #scared #2weeks http://someurl,everyone,hi,315434197214973954,315434197214973954,33334277,2013-03-23T12:05:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,,,
UberSocial for BlackBerry,Waaah kaakchirurg #scared,everyone,hi,315007995106963456,315007995106963456,335331892,2013-03-22T07:52:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,#prettys #beautiful #scared #instaphoto #friend paatrivegaa http://someurl,everyone,hi,314417391356489729,314417391356489729,493031722,2013-03-20T16:45:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,"Omg, keta bhoot le tarsako... #scared",everyone,hi,314028229696569344,314028229696569344,800328692,2013-03-19T14:58:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser eee #scared  ill be bak in action abhi ki abhi par nusrat chacha ko maaf rakho. :p,everyone,hi,312596054073815041,312615861066276864,359411925,2013-03-15T17:26:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,1241092615,"[{'type': 'replied_to', 'id': '312610676222873600'}]",
twitterfeed,#Bacon #chocolate #vodka #russian @someuser #scared #tgif #hashtags @ Nasha Rasha http://someurl http://someurl,everyone,hi,310191299087192064,310191299087192064,28341661,2013-03-09T00:52:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Eeyah@someuser @someuser #scared,everyone,hi,308841218819887104,308841218819887104,100752396,2013-03-05T07:27:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser jaa Shivanand se kahani sunnn!!! Dont be #scared,everyone,hi,307892905249492992,307893229259476992,69579145,2013-03-02T16:40:40.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,280887633,"[{'type': 'replied_to', 'id': '307892905249492992'}]",
Twitter for BlackBerry®,Meri phatti padi hai #scared #HSC2013,everyone,hi,304397232407465985,304397232407465985,350444121,2013-02-21T01:08:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Oski is drivin #scared #jk #luhhhhim,everyone,hi,302233050438324224,302233050438324224,545202308,2013-02-15T01:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser aye aye captain. #scared #waitibeatyouatjudo,everyone,hi,301795363470331904,301810423806705665,455418272,2013-02-13T21:49:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,1116800676,"[{'type': 'replied_to', 'id': '301810065504075776'}]",
Twitter for BlackBerry®,@someuser #stop #involving #sarcarr #she #is #my #world #and #im #scared #to #tag #her. hashtag shy. #lol,everyone,hi,301112816876789760,301113801422557185,83705188,2013-02-11T23:41:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,77450782,"[{'type': 'replied_to', 'id': '301113352502013952'}]",
Mobile Web (M2),@someuser ab phone der tak nai milega :( aur khali 20 din bacha hai finals ko :( #Scared,everyone,hi,297747518136147968,297752439476588545,548468809,2013-02-02T17:04:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,373228625,"[{'type': 'replied_to', 'id': '297751649538166784'}]",
Twitter for Android,Ye dharawahik asli kahaani par aadharit hai and I am suddenly shit #scared #honestly,everyone,hi,295943011731394561,295943011731394561,247692300,2013-01-28T17:14:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser #deepthoughts too philosophical chaudhary ji phew #scared,everyone,hi,293606388503048192,293641129071632385,369548658,2013-01-22T08:47:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,119688293,"[{'type': 'replied_to', 'id': '293606388503048192'}]",
Twitter for iPhone,Shidd wya ? #Scared,everyone,hi,290416737143369728,290416737143369728,586860050,2013-01-13T11:15:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for Android,So Jao beta varna IMAM aa jayega. #justheard #scared,everyone,hi,290168624709267456,290168624709267456,365895522,2013-01-12T18:49:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web (M2),Bunani ya!|    chene ta ase kuhit kumgo.|    ara nah .! |     #scared,everyone,hi,290147503934930945,290147503934930945,916099033,2013-01-12T17:25:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Gravity!,@someuser Ye 4 din mein 2sri larki tameez se baat ker rahi hae. Ya Allah khair! #scared,everyone,hi,289440233211174912,289442947856994305,138860973,2013-01-10T18:45:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,99703383,"[{'type': 'replied_to', 'id': '289442170409189378'}]",
