created_at,text,lang,source,id,reply_settings,author_id,conversation_id,public_metrics,search_query,referenced_tweets,in_reply_to_user_id,geo,withheld
2013-05-28T20:41:09.000Z,@someuser cast th alag hi level ka laya hai prakash jha agr adhi achi bhi film ban gayi yeh log wil knock tht for a 6 #hopeful #Excited,hi,Twitter Web Client,339481492570918912,everyone,101781462,339476114130993152,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '339480878214434816'}]",578848309,,
2013-05-25T11:40:09.000Z,"Nahi hai naa umeed Iqbal apne kasht-e-veeran se, zara nam ho tu ye matti barhi zarkhaiz hai saaqi. #hopeful#positiveaggression",hi,Nimbuzz Mobile,338258181295837186,everyone,376789234,338258181295837186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2013-05-13T10:12:39.000Z,DwiKewarganegaraan ! #HOPEFUL,hi,TweetDeck,333887507181731840,everyone,277379157,333887507181731840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2013-05-07T08:48:37.000Z,. @someuser Mann Ka Radio Bajne De Zara Gham Ko Bhul Kar Jee Le Tu Zara #optimistic #hopeful #positive #inspiring http://someurl,hi,Twitter Web Client,331692033163026432,everyone,530961208,331683194116136960,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '331683194116136960'}]",204273895,,
2013-04-28T15:52:25.000Z,aaja paras khadka le chhakkai chhakka padkauchha. baal bho ra jati thulai target diyeni. Gorkhali ko ragat po bagchha hau haamima. #hopeful,hi,Twitter for iPhone,328537193763196928,everyone,94045481,328537193763196928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2013-02-13T23:12:02.000Z,#desparate or #hopeful venigajy http://someurl,hi,Instagram,301831125834280960,everyone,122917608,301831125834280960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2013-02-13T21:04:30.000Z,Is varane english? #hopeful,hi,Echofon,301799030369959937,everyone,252583887,301799030369959937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2013-02-05T21:08:03.000Z,Chuuch...... #thankful #grateful #hopeful #instafun #instagood #instagram #instagrammers #igers #igdaily... http://someurl,hi,Instagram,298900820890624000,everyone,166786265,298900820890624000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2013-01-04T23:55:04.000Z,Sushi in Blaine?  #Hopeful (@ Hajime Sushi) http://someurl,hi,Foursquare,287346438717976577,everyone,22782254,287346438717976577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-12-28T14:10:00.000Z,Bht mushkil hai yaar. Still #Hopeful #PakVsInd,hi,TweetCaster for Android,284662487448698880,everyone,84526597,284662487448698880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#hopeful,,,,
2012-12-19T11:30:31.000Z,Hilom kaayo ko today. #Hopeful,hi,UberSocial for BlackBerry,281360863363997696,everyone,77683915,281360863363997696,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-11-12T03:13:22.000Z,FIFA 2013 with Joshua #learning #hopeful 👍❤,hi,Twitter for iPhone,267827399058669568,everyone,74058211,267827399058669568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-10-02T12:38:45.000Z,@someuser pray kariye pakistan 111 ke under restrict kare aus ko .. fir india SA ko haraye .. yahi best hai abhi apne liye #Hopeful,hi,Twitter Web Client,253111779490672640,everyone,107352820,253111189616349184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '253111189616349184'}]",138387944,,
2012-10-01T22:37:28.000Z,iwishiwishiwish #hopeful,hi,Twitter Web Client,252900064643653632,everyone,116212239,252900064643653632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-08-31T20:06:35.000Z,@someuser hahahah Abbu nay bhi KAM nahee kee becharay k saath :-D i hope ab Jaydaad se AAAAQ karnay ke Nobat aa he jaye :p :p #Hopeful,hi,Twitter Web Client,241628068211470337,everyone,310659011,241624775447945216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '241627749658284033'}]",428583478,,
2012-08-03T10:19:59.000Z,@someuser bronze mil sakta hai yaar #hopeful,hi,Twitter for Android,231333586383544320,everyone,590964259,231329713128341504,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '231329713128341504'}]",59770385,,
2012-07-25T12:21:26.000Z,sanaa.sanaa.sanaa #Hopeful :D,hi,Twitter Web Client,228102660467867650,everyone,147484551,228102660467867650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-07-04T19:39:25.000Z,Dar lagta hai ki ap muje is theen mainoh mey bhul jaogey. Phir bhi vishwass hai ki ap bhulonge nahi. #hopeful #fingerscrossed,hi,Echofon,220602737778376704,everyone,67565235,220602737778376704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-06-08T15:26:34.000Z,Dubai 2012 @someuser #hopeful #euromillions,hi,Twitter for BlackBerry®,211117020438200320,everyone,427687614,211117020438200320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-05-26T06:56:24.000Z,@someuser okaay #hopeful or saunddaay!,hi,Twitter SMS,206277591127179266,everyone,36261868,206277591127179266,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#hopeful,,518676398,,
2012-05-12T19:29:22.000Z,"Ek din ayega jab @someuser mujhe follow karegi,auR wo din twitter ke itihas mein swarn aksharo se likha jayega #optimistic #hopeful",hi,Twitter for BlackBerry®,201393650314395648,everyone,77144749,201393650314395648,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-05-10T00:46:34.000Z,IwishIwishIwishIwisshhh #hopeful,hi,Twitter for Android,200386312526766081,everyone,422027261,200386312526766081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-04-22T16:42:22.000Z,@someuser gola is spanish?? #Hopeful #NotToSure,hi,Twitter for BlackBerry®,194103864901906433,everyone,473744283,194103405189414913,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '194103405189414913'}]",527932479,,
2012-04-14T20:42:47.000Z,Yaaraab anam badri alyoum #hopeful,hi,UberSocial for BlackBerry,191265263981830145,everyone,524557858,191265263981830145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-04-10T00:17:45.000Z,Ashayee khile dil ki.. #Hopeful morning.. :),hi,Twitter for BlackBerry®,189507423248195587,everyone,239874708,189507423248195587,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2012-04-09T06:13:04.000Z,@someuser dilli ab duur nahi....| #hopeful #WaitForWeekend,hi,Twitter for Android,189234455959973888,everyone,116733091,189233323695030272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '189233323695030272'}]",70062305,,
2012-02-05T05:05:45.000Z,@someuser aaidiye ta huinthyo .. #hopeful,hi,Twitter Web Client,166024691935481857,everyone,66906499,166023631082754048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '166023631082754048'}]",66892799,,
2011-11-25T05:21:33.000Z,@someuser Koi baat nahi yaar abhi 5 match ODI series bhi hai WI se toh ODIs main zaroor lagega @someuser ka 100th ton #hopeful,hi,Dabr,139936739602083840,everyone,117056546,139935700735893505,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '139935700735893505'}]",226492862,,
2011-10-30T17:30:43.000Z,@someuser kal vaaat hai #hopeful !!!,hi,Twitter Web Client,130698156986994688,everyone,294619851,130682990459240448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '130682990459240448'}]",358153065,,
2011-08-31T14:07:21.000Z,Kya altaf bhai aik pakistani shehri ko london main apnay haath ka tabahi khana khilayein gay?. Big fan... Of his comedy #wondering #hopeful,hi,Twitter for Android,108903705658667008,everyone,19126379,108903705658667008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2011-08-30T15:42:45.000Z,@someuser Maa Ka Raaj? #Hopeful,hi,Silver Bird,108565326463111170,everyone,321234458,108565176302829568,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '108565176302829568'}]",89591130,,
2011-07-23T12:57:54.000Z,Phonephonephonephonephone...... #hopeful #soearly #ugh...,hi,Twitter SMS,94753101101273088,everyone,36008042,94753101101273088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2011-05-30T16:38:58.000Z,@someuser yaayayayayayayaayayay! see youuu soon #hopeful <3,hi,Twitter Web Client,75239790492123137,everyone,164568001,75238056860463104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '75238056860463104'}]",155298608,,
2011-05-20T18:46:18.000Z,@someuser bahut makha rhi hai be aaj kal :P lets b #hopeful tho...waise tereko to pta hi hai main table topper ko support karta hoon ;),hi,Twitter Web Client,71647954687107072,everyone,102358549,71647292381347841,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '71647292381347841'}]",57553384,,
2011-04-30T08:31:12.000Z,@someuser :-)...sanasana nitaambiwa soon #hopeful,hi,Snaptu,64245404908265472,everyone,127814764,64241066391502848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,"[{'type': 'replied_to', 'id': '64241066391502848'}]",34893459,,
2011-04-10T11:02:47.000Z,Practise match gula khele ami khub-ee shontushto!! er cheye valo prostuti grohon shomvob noy. ekhon dekhi main match gulay ki hoy. #Hopeful,hi,Seesmic Web,57035795277688832,everyone,74975367,57035795277688832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2011-03-11T01:31:59.000Z,jis plain #hopeful,hi,yoono,46020510093545472,everyone,227762350,46020510093545472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2011-02-27T11:12:04.000Z,Yuvi ! #hopeful,hi,Twitter for BlackBerry®,41817839245602816,everyone,22629059,41817839245602816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2011-01-28T06:22:56.000Z,"boutta KO game tomaro .. tomaro shuud bee a guud day,, pleasee.. #prayerthyme #hopeful #ballertillidie #chopinitup",hi,Twitter for iPhone,30873438654570496,everyone,225306730,30873438654570496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,,,
2010-01-12T12:33:56.000Z,@someuser  maine sam sir ko bheja hai.. waise toh unki taraf se bhi nahi aya but still #hopeful,hi,Twitter Web Client,7667258068,everyone,82935882,7667258068,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hopeful,,92913584,,
