created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,geo,referenced_tweets,in_reply_to_user_id,withheld
2016-12-09T21:18:44.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser thanks so much for the airport style security tonight its just taken over an hour to get in missed my favourite song #gutted #angry,807333685754298372,759106014,807333685754298372,everyone,en,#angry,,,18722606,
2016-12-09T21:05:18.000Z,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#Science Confirms Why You Shouldn’t Go To #Bed #Angry At Your SO http://someurl,807330304646086656,792134028161789952,807330304646086656,everyone,en,#angry,,,,
2016-12-09T21:02:03.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser charges me over $1K for free trial w/extremely vague language, does not notify w/receipt. Unacceptable behavior LinkedIn #angry",807329485540433920,2513665393,807329485540433920,everyone,en,#angry,,,13058772,
2016-12-09T20:54:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",New hashtag #Angry 😈 http://someurl,807327499285889024,1078150165,807327499285889024,everyone,en,#angry,,"[{'type': 'quoted', 'id': '807314076619730944'}]",,
2016-12-09T20:35:56.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry butt sex shemale lesbians porn http://someurl,807322911447154688,15944833,807322911447154688,everyone,en,#angry,,,,
2016-12-09T20:32:22.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser That makes me #angry,807321456308842496,2600038038,807322016193925120,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807321456308842496'}]",22029553,
2016-12-09T20:15:12.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",That moment when i hate everything about my drumming. #isuck #angry #notenoughpractice,807317697574813696,53313340,807317697574813696,everyone,en,#angry,,,,
2016-12-09T19:33:36.000Z,Twitter for iPhone,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Who is the Military shooting? Unarmed citizens?  @someuser #Bamenda #Cameroon #FridayFeeling #Angry #Sad http://someurl,807307227702829056,2350660644,807307227702829056,everyone,en,#angry,,,,
2016-12-09T19:19:00.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser #cancelled our flight to Nashville because there werent enough people on the #flight?!Not a happy passenger!#angry #latenotice,807303553618415617,225606081,807303553618415617,everyone,en,#angry,{'place_id': '00c39537733fa112'},,22536055,
2016-12-09T19:08:55.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser one of the worst #twitter #customerservice any retailer can offer. their phone reps r gr8&helpful. #swarovski #angry #sad,807301015368253441,710866172338577408,807301015368253441,everyone,en,#angry,,,72834489,
2016-12-09T18:33:09.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser hv been cust for ages.So disappointed with #discovercard.didnt process my recent transactn&never send me notification #angry #sad,807292015037779968,710866172338577408,807292015037779968,everyone,en,#angry,,,16147150,
2016-12-09T18:32:27.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@someuser @someuser @someuser #angry, #fearful, #flabbergasted, but Not bitter.",807235755563220992,114649307,807291838377893888,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807289816165613568'}]",552362764,
2016-12-09T18:30:32.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser thanks to your poor bus service i have a very disappointed girl missing the panto @someuser tonight! #angry!,807291356284645376,2917258349,807291356284645376,everyone,en,#angry,,,32404588,
2016-12-09T18:29:38.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Badminton and wheelchair rugby among sports to lose Olympic funding -  A disgrace! #angry  http://someurl http://someurl,807291130425602049,718922098371112960,807291130425602049,everyone,en,#angry,,,,
2016-12-09T18:29:32.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",It #hurts and makes us #angry to read when any of our ##soapsuds are #bullied @someuser Aichenholzer you are... http://someurl,807291102000807937,267997193,807291102000807937,everyone,en,#angry,,,,
2016-12-09T18:20:04.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Been waiting on @someuser for almost an hour and a half and still havent got tickets for @someuser #wtf | #angry #impatient,807288721267519493,91448492,807288721267519493,everyone,en,#angry,,,,
2016-12-09T18:00:20.000Z,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#somebody said to me that Im a loser and Im #worthless I #look back at him not #angry but... http://someurl,807283754075095040,799026433159004161,807283754075095040,everyone,en,#angry,,,,
2016-12-09T18:00:19.000Z,BleedingEdgeDesign,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",New post: Hangry http://someurl on Bleeding Edge Design. #angry #sketchaday #waiting,807283750987890688,20695742,807283750987890688,everyone,en,#angry,,,,
2016-12-09T17:51:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser Furious that my book hasnt saved, following Booksmart unexpectedly shutting down!!! I spent hours working on it!!! #angry",807281601587638276,35840798,807281601587638276,everyone,en,#angry,,,18958606,
2016-12-09T17:38:20.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Wtf? Who is that? #angry http://someurl,807278216985661440,777871069835366400,807278216985661440,everyone,en,#angry,,,,
2016-12-09T17:31:52.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Still no reply 😬😨| #check #text #lazy #anger #angry #message #response #chat #message #reply #read #opened http://someurl,807276591973797889,968488794,807276591973797889,everyone,en,#angry,,,,
2016-12-09T17:30:22.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Earth is #ANGRY Beware of #mothernature #SHE is #NASTY no one has #power over #HER Shes on her own timeline! #dealwithit #bekind 🌎🌞🌚💦🌊🌪❄️💨,807276214079594496,149699125,807276214079594496,everyone,en,#angry,,,,
2016-12-09T17:26:03.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","From #angry to #happy either this #gangsta is #bipolar or hes #plotting some #evil, #criminal,... http://someurl",807275127784226817,33829319,807275127784226817,everyone,en,#angry,,,,
2016-12-09T17:25:00.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser what an absolute nightmare at Kiev!!! So angry right now at the unhelpful manner that I just received from customer service #angry,807274863211712512,186771337,807274863211712512,everyone,en,#angry,,,624837541,
2016-12-09T16:31:32.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When you ask your friend to help you out and you waited for ages but nothings done so you had to do it yourself?! #quotes #angry #annoyed,807261409696366592,806339297733320704,807261409696366592,everyone,en,#angry,,,,
2016-12-09T16:24:27.000Z,Twitter Web Client,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",No resolution to the fact that vodafone robbed 3709.00 euro off me. Leaving me with 0 funds and a ?bad credit history. #broke #angry http://someurl,807259625791885312,32857873,807259625791885312,everyone,en,#angry,,,,
2016-12-09T16:00:18.000Z,Tweet Old Post,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",5 Things Men Want You To Tell Them Bluntly http://someurl #angry #beingworried,807253547935039492,340701493,807253547935039492,everyone,en,#angry,,,,
2016-12-09T15:47:48.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry pussy japan nude amatuer free pic http://someurl,807250402026602496,577616115,807250402026602496,everyone,en,#angry,,,,
2016-12-09T15:24:35.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Banished from Verona. #angry I will be back for you my love Juliet.,807244557612158976,803317796453154824,807244557612158976,everyone,en,#angry,,,,
2016-12-09T15:14:56.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",You wouldnt like him when hes #angry!!! Lol! Same #gangsta new #expression whatever hes #mad... http://someurl,807242129848303616,33829319,807242129848303616,everyone,en,#angry,,,,
2016-12-09T15:05:30.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cunt is an understatement #daddy #hate #angry,807239756652351488,33734309,807239756652351488,everyone,en,#angry,,,,
2016-12-09T14:41:36.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lets not protest #women lets march with #love #choice lets out live the #angry http://someurl,807233740971843585,15156740,807233740971843585,everyone,en,#angry,,"[{'type': 'quoted', 'id': '807086626388246528'}]",,
2016-12-09T14:38:24.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","Personally, I like to stream baby elephant videos, get #angry about the Eagles #online, and make it rain likes on Instagram! http://someurl",807232938177859584,697440370775429120,807232938177859584,everyone,en,#angry,,"[{'type': 'quoted', 'id': '807232338505662468'}]",,
2016-12-09T14:12:46.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Glee-What Doesnt Kill You (Stronger) http://someurl via @someuser what doesnt #kill me makes #me angry. really #angry .,807226486239494148,793576381015666688,807226486239494148,everyone,en,#angry,,,,
2016-12-09T14:10:22.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Devon locals so #angry at #refugees, you wont believe what they did next @someuser @someuser | http://someurl",807225883312394240,336721797,807225883312394240,everyone,en,#angry,,,,
2016-12-09T14:03:58.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser we meet again #smallhorsesyndrone #angry #bitinghorse http://someurl,763106391770992640,1062598466,807224271365926913,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '763106391770992640'}]",1062598466,
2016-12-09T13:59:59.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#tv #advert for @someuser is a LIE on the #phone now for 40 mins #angry #customer #laptop #return,807223270286262272,3090275786,807223270286262272,everyone,en,#angry,,,,
2016-12-09T13:53:19.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry pussy naked jungle video http://someurl,807221591293759488,1114705004,807221591293759488,everyone,en,#angry,,,,
2016-12-09T13:37:57.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When you said ‘Goodbye’ – It Was Not At All Good. #Life #Lifestyle #Angry #Love #relationship #Romance | http://someurl,807217724556312578,2840942662,807217724556312578,everyone,en,#angry,,,,
2016-12-09T13:33:56.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 2}",Can someone tell my why nigahiga wasnt in this years youtube rewind? #Angry,807216714383589376,717882946732994560,807216714383589376,everyone,en,#angry,,,,
2016-12-09T13:24:23.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When you said ‘Goodbye’ – It Was Not At All Good. #Life #Lifestyle #Angry #Love #relationship #relationshipproblems | http://someurl,807214308568363008,4504250653,807214308568363008,everyone,en,#angry,,,,
2016-12-09T13:17:43.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Italian bankers going to have to work a weekend? #angry,807212630372978688,357671429,807212630372978688,everyone,en,#angry,,,,
2016-12-09T13:11:08.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",This. So much. | #quotes #angry #pissedoff #truth #bye #change #thoughts #feelings #bitchy... http://someurl,807210977527787524,1027120466,807210977527787524,everyone,en,#angry,"{'place_id': '5f73d127c7ccf9d9', 'coordinates': {'type': 'Point', 'coordinates': [-0.11741731, 51.36006389]}}",,,
2016-12-09T13:05:22.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Vegetarian #Vegan #Angry #Opinion #NEW£5| Restaurant bans new £5 note? but where was the big support? http://someurl via @someuser,807209523693912064,4877429415,807209523693912064,everyone,en,#angry,,,,
2016-12-09T12:51:46.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I Dont know why it is taking this much of time to uninstall a program..!! 😤😠| #computer #frustated #angry #program #software #laptop #single http://someurl,807206103687843840,1336877881,807206103687843840,everyone,en,#angry,,,,
2016-12-09T12:15:58.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Eyes glowing. Maybe I come back later.| #sixwordstory #robot #girl #angry #not #a #good #time #eyes #glowing http://someurl,807197092800331777,805409984301371392,807197092800331777,everyone,en,#angry,,,,
2016-12-09T12:09:51.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@someuser @someuser umm thats the least of her concern She went from my #spiritanimal 2 #bigbully #mean #angry #hateful #LadiesofLondon,807176401958760448,1332631543,807195554203762688,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807176401958760448'}]",710356453408645120,
2016-12-09T12:01:02.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",villains no needs #Temper nd #Angry 👿👿| #Arvind_Swamy set d new #Benchmark for #Villains 👌👏👏👍| BGM by... http://someurl,807193335077031936,325084991,807193335077031936,everyone,en,#angry,,,,
2016-12-09T11:25:50.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser wow your bus drivers in Liverpool have a serious attitude problem. This is why I normally drive everywhere. Smh #angry,807184477097250816,24755453,807184477097250816,everyone,en,#angry,,,32404588,
2016-12-09T11:22:31.000Z,ReviewClicker,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","angry birds|  http://someurl | #angry #birds,",807183640815960064,1092090061,807183640815960064,everyone,en,#angry,,,,
2016-12-09T11:05:03.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So fricken #angry when you try to buy #tickets for a #gig miss out then see them being re-sold for double the #price minutes later #cunts,807179246837919746,402618267,807179246837919746,everyone,en,#angry,,,,
2016-12-09T11:03:17.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",HOW DO YOU FEEL AS A #WOMAN IN TODAYS SOCIETY? | #afraid #angry #sad #empty....? WHAT ARE YOUR... http://someurl,807178799913660416,550644169,807178799913660416,everyone,en,#angry,,,,
2016-12-09T10:59:57.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dropped my phone off the table and left a big crack in it #Sad #angry #frustrated,807177960868478977,3293597449,807177960868478977,everyone,en,#angry,,,,
2016-12-09T10:56:26.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ppl should stop hurting my boyfriend cuz i might start breaking some legs and cutting some penises off #angry http://someurl,807177078537854976,3012586025,807177078537854976,everyone,en,#angry,,,,
2016-12-09T10:03:11.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser have tried 4 days and hours of time to contact you. Please deliver my bed!!!!!!!!!!!! #frustrated #angry,807163675702423552,20722861,807163675702423552,everyone,en,#angry,,,31386941,
2016-12-09T09:54:46.000Z,Twitter for iPhone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",@someuser people are #angry! #Atlantic http://someurl,807161559504089088,2149089523,807161559504089088,everyone,en,#angry,,"[{'type': 'quoted', 'id': '807138453867692032'}]",2149089523,
2016-12-09T09:23:26.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Really need to keep calm and carry on smiling during irritating meetings#officelife #work #meeting #angry #omg #wtf #KeepCalm,807153674434641920,885090877,807153674434641920,everyone,en,#angry,,,,
2016-12-09T09:15:07.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Million Man March: the National Mall! Million Women March: any old back alley will do. #angry #WomensMarch #WomensRights,807151578339627008,16015074,807151578339627008,everyone,en,#angry,,,,
2016-12-09T09:09:48.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry buttsex pussy sex hardcore xxx cowgirls,807150240952446976,381434835,807150240952446976,everyone,en,#angry,,,,
2016-12-09T09:01:05.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Still #angry I bet not getting #murphy role in #oneflewoverthecuckoonest,807148047079800832,2905196027,807148047079800832,everyone,en,#angry,,,,
2016-12-09T08:39:12.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser they dont ring when they promise too. Refuse to ring 0161 any more times #angry,806595601760653312,3346561571,807142539333632000,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807141878814674944'}]",26475485,
2016-12-09T08:35:30.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Theres some #angry people on my timeline this morning. Just chill and enjoy life,807141609603207168,398054082,807141609603207168,everyone,en,#angry,,,,
2016-12-09T07:55:27.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser apple music wont let me fucking download it rn im #angry,807131285659357184,386356395,807131533312069633,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807131285659357184'}]",601831448,
2016-12-09T07:42:49.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Is it only me who feels extremely hungry when angry? #angry #hungry #oddball #life #ineedtoeat,807128351051653120,762833459890970624,807128351051653120,everyone,en,#angry,,,,
2016-12-09T07:35:26.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser after spending  thousands with you over years and then making a mistake purchase online nice that your Cust svs is ZERO #angry,807126494346678272,325696231,807126494346678272,everyone,en,#angry,{'place_id': '2077c1600c4151d7'},,10671602,
2016-12-09T07:28:00.000Z,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","@someuser room full of ex Labour members nearly 200 years of membership ripped up all resigned independent of each other, all #angry",806594816549195777,176188786,807124622374273024,everyone,en,#angry,{'place_id': '17cc57fae415c45e'},"[{'type': 'replied_to', 'id': '806594816549195777'}]",757144396643049472,
2016-12-09T07:23:31.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser #angry what the matter,807121576386818050,2620008465,807123496065204224,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807121576386818050'}]",216979290,
2016-12-09T07:15:54.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Friday: #angry,807121576386818050,216979290,807121576386818050,everyone,en,#angry,,,,
2016-12-09T06:31:30.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Well, QUARRELLING with a cost of 2.5 lacs/min is new job for parliament mmbrs. #plzwork #itsourmoney  #LokSabha #angry😤😤😤😟😤😵😵😵",807110403910205440,807106105025433600,807110403910205440,everyone,en,#angry,,,,
2016-12-09T06:28:39.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry dragon porn how to have sex to get pregnant #santambrogio,807109688529743872,1658595330,807109688529743872,everyone,en,#angry,,,,
2016-12-09T05:45:10.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",So there 800 members of crew on board but there is only 3 washing machines and 3 dryers!! #angry,807098744479039488,543414556,807098744479039488,everyone,en,#angry,,,,
2016-12-09T05:28:20.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Got four hours of sleep last night. Exhausted. Its cold and snowing. My arm hurts a lot. And my internet is down. Today sucks. #angry #why,807094507648983041,491715884,807094507648983041,everyone,en,#angry,,,,
2016-12-09T05:24:51.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Today 09/12/2016| Se Mere Profile Pic Pr| #HaHaHa| #Sad| #Angry | Krne Wale #Direct_Block| 😂😂👊👈 — feeling Hisab Bille... http://someurl,807093630766870528,2541456433,807093630766870528,everyone,en,#angry,,,,
2016-12-09T05:19:30.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry pussy best way to get free porn http://someurl,807092286769205248,751801540353126400,807092286769205248,everyone,en,#angry,,,,
2016-12-09T05:02:20.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry buttsex world big boobs girl sexy the best sex scenes ever,807087966673891329,381434835,807087966673891329,everyone,en,#angry,,,,
2016-12-09T04:42:38.000Z,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Worry no more! #job #depressed #angry #frustrated #tired #career #colleagues #boss #work #ambition #company #life| http://someurl http://someurl,807083007005917184,4653297333,807083007005917184,everyone,en,#angry,,,,
2016-12-09T04:35:27.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When something u have wanted & worked hard for slips out of it hands #mad #angry #frustrated #sad #hurt #betrayed,807081201450307584,2580983590,807081201450307584,everyone,en,#angry,,,,
2016-12-09T04:23:16.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser yeah bc freaking beck isnt gonna give any extra credit that actually is gonna help your grade :-) #angry,807076582095458304,2278312451,807078132473851904,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807076582095458304'}]",2266645810,
2016-12-09T04:20:10.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Cant even watch my show! Stupid @someuser  keeps on losing signal! #worstservice  #realbullshit #angry @someuser you should do something!,807077352907952128,2679606622,807077352907952128,everyone,en,#angry,,,,
2016-12-09T04:15:39.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I end with instagram!!!! It´s third time when somebody else hack into it!!!! 😡😡😡😡😡😡😡#instagram #hacker #angry,807076215047811072,478743517,807076215047811072,everyone,en,#angry,,,,
2016-12-09T04:09:03.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry buttsex middle earth porn xxx cowgirls,807074555223306240,381434835,807074555223306240,everyone,en,#angry,,,,
2016-12-09T03:56:28.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",What kind of jury convicts someone after an hour of trial and 10 minutes of deliberation?! #angry #justice #lostFaithInJusticeSystem,807071389488279552,3405376932,807071389488279552,everyone,en,#angry,,,,
2016-12-09T03:47:33.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I get this now! #lithics #angry #Archaeology http://someurl,807069144764006400,377108464,807069144764006400,everyone,en,#angry,,,,
2016-12-09T03:39:15.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry buttsex sex videos lesbien xxx cowgirls,807067057338679296,381434835,807067057338679296,everyone,en,#angry,,,,
2016-12-09T03:28:25.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser Last..If youre #Angry take it up with the Govt! I dont see any value in this Convo! #IDontMakeTheRules  #Blessings,806703265228488704,78374134,807064329979772928,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807062503469350913'}]",762885185255776256,
2016-12-09T03:18:05.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser @someuser Quit trying to steal my man plz #hesmine #backup #Salty #Angry#Wife,807013426123907073,806995558149799937,807061730165747716,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '807029307201716228'}]",806870940890099712,
2016-12-09T02:41:47.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry dragon porn nude mms http://someurl,807052594140954624,30701609,807052594140954624,everyone,en,#angry,,,,
2016-12-09T02:24:19.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry pussy sex with her cute toes and feet anita pearl naked,807048200477704192,980982258,807048200477704192,everyone,en,#angry,,,,
2016-12-09T02:20:07.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","We dont take too kindly to losing pledges, so if you do, Ill be #angry. Grace, I dont think youll like me when Im #angry.| #SweetVicious",807047142212780033,32535244,807047142212780033,everyone,en,#angry,,,,
2016-12-09T02:04:14.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",Trump still up there in Iowa lambasting the other side who did not think he could win.  #uniter #ageoftrump #angry #cnn #resentment,807043146517544960,550702200,807043146517544960,everyone,en,#angry,,,,
2016-12-09T01:56:34.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","When @someuser gets hatchimals they leave them @ customer service ,how much sense does that make? Unless u kno that u go 2 toys looking #angry",807041214323294209,567347705,807041214323294209,everyone,en,#angry,,,,
2016-12-09T01:31:51.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Hey @someuser 20m of waiting for speak to someone in english.. i dont want try in french its probably 60m #fail #disapointed #sad #angry,807034995416113153,459237854,807034995416113153,everyone,en,#angry,,,,
2016-12-09T01:31:42.000Z,Spotify,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Hit you with the Ric Flair Figure-4, cousin.| | #NowPlaying Me Ne Shalto by Jedi Mind Tricks #angry ♫ http://someurl",807034958455840768,75769371,807034958455840768,everyone,en,#angry,,,,
