source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",482243679,@someuser YAYAYAYAAYAYAYAYAAYAY eeeeeeeeee #Excited,370248866722885632,370166500013133825,hi,everyone,2013-08-21T18:19:43.000Z,#excited,"[{'type': 'replied_to', 'id': '370166500013133825'}]",993432810,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",553063152,lets see kitnay saal ki visa laga hai.. #Excited,370108351692042240,370108351692042240,hi,everyone,2013-08-21T09:01:21.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",569217952,DUBAI DUBAI DUBAI #excited,369821909036183553,369821909036183553,hi,everyone,2013-08-20T14:03:08.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430809052,@someuser TODDAAYYYYY #Excited  !!! 😜😝,369732039303774208,369711828685058048,hi,everyone,2013-08-20T08:06:02.000Z,#excited,"[{'type': 'replied_to', 'id': '369729982203174912'}]",932498514,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1435078231,@someuser| #Thingsguysdontsay CHALO CHALO MERI| BEHAN BAN JAO RAKSHABANDHAN AA GYA H| #FEELING #EXCITED lol :p,369538264740274176,369538264740274176,hi,everyone,2013-08-19T19:16:02.000Z,#excited,,145447164,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1435078231,@someuser #Thingsguysdontsay CHALO CHALO MERI| BEHAN BAN JAO RAKSHABANDHAN AA GYA H| #FEELING #EXCITED lol :p,369537929976098816,369537929976098816,hi,everyone,2013-08-19T19:14:42.000Z,#excited,,82827102,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1435078231,#Thingsguysdontsay CHALO CHALO MERI BEHAN BAN JAO RAKSHABANDHAN AA GYA H #FEELING #EXCITED lol :p,369535794920173569,369535794920173569,hi,everyone,2013-08-19T19:06:13.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1650111036,seeyah in SUBIC  tom. !!!| #EXCITED,369401558057750528,369401558057750528,hi,everyone,2013-08-19T10:12:49.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",283455707,@someuser Seeyaaa ;) #Excited,368957176162693121,368952891739873282,hi,everyone,2013-08-18T04:47:00.000Z,#excited,"[{'type': 'replied_to', 'id': '368952891739873282'}]",700095222,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",306208699,@someuser @someuser aaj mera Enginneering ki list lagne wali hai @ 10Pm| isliye  | #excited,368767127806693376,368762998656995329,hi,everyone,2013-08-17T16:11:49.000Z,#excited,"[{'type': 'replied_to', 'id': '368762998656995329'}]",55865631,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461886109,Oyee hoyee aaj sade @someuser da day hai ji aaho #IndianIdolJunior ;) #Excited hayeee.....,368575494465150976,368575494465150976,hi,everyone,2013-08-17T03:30:20.000Z,#excited,,,
Photos on iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31100831,Bham #excited http://someurl,368485937585471488,368485937585471488,hi,everyone,2013-08-16T21:34:28.000Z,#excited,,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",606742512,Jaon Mayah 😍❤ #johnmayer #wootwoot #concert #excited,368414412606304256,368414412606304256,hi,everyone,2013-08-16T16:50:15.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47718597,Anndd... This 😊❤🙌 #excited http://someurl,368216066394046464,368216066394046464,hi,everyone,2013-08-16T03:42:06.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1061894407,dubai 2014! :) #excited #travel,368021368559767552,368021368559767552,hi,everyone,2013-08-15T14:48:26.000Z,#excited,,,
Hotot for Chrome,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",52713451,yo sanibar kaile aaucha..ali chito aaye hunthiyo #Excited,367952342345191424,367952342345191424,hi,everyone,2013-08-15T10:14:09.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1326845400,Dubai #Excited 👍✈,367909469461561344,367909469461561344,hi,everyone,2013-08-15T07:23:47.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287471251,WAHEEY😃 #readingfestival #reading2013 #8days #excited #boom http://someurl,367638162602209280,367638162602209280,hi,everyone,2013-08-14T13:25:43.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",510053530,#auntytobe #happy #niece/nephew #congratulations #sarah #chris #excited saraah77 http://someurl,367208250133192704,367208250133192704,hi,everyone,2013-08-13T08:57:23.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109672129,Tennu vekhya toh yeh jaana sanam| Pyaar honda hai deewana sanam!| #BeBesharam @someuser #excited,367126218685939714,367126218685939714,hi,everyone,2013-08-13T03:31:26.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298427765,"Pakistani wo Qoum hai Jis ke Marne ka kissi ko koi Afsoos nhi hoota,|   Ab Khud unko Bhi nhi !!!| Waar Movie Dialouges!| #Excited #WaarMovie",367030609496915970,367030609496915970,hi,everyone,2013-08-12T21:11:31.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1320115946,Tennu vekhya toh yeh jaana sanam| Pyaar honda hai deewana sanam!| #BeBesharam @someuser @someuser :D #excited #PyaarKiGhanti comingsoon,366935095757647872,366935095757647872,hi,everyone,2013-08-12T14:51:58.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283301943,yayayayayayayayayayayayayayayayayayayaya #EXCITED!!!,366710681019490304,366710681019490304,hi,everyone,2013-08-12T00:00:14.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",341578049,Sushi sushi sushiiiii #excited #hungry #happy #nomnomnom,366697259414470658,366697259414470658,hi,everyone,2013-08-11T23:06:54.000Z,#excited,,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33502944,Gayalek ya ghalya! Wa7ashteeeni #excited,366639637634093057,366639637634093057,hi,everyone,2013-08-11T19:17:56.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",447401615,EEYORE!! #eeyore #donkey #happy #excited #smiles #disney #disneyworld #waltdisneyworld... http://someurl,366591492229304320,366591492229304320,hi,everyone,2013-08-11T16:06:37.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",28976748,"Eeeeeeek, Wigan to win! :) #Excited",366534718671433728,366534718671433728,hi,everyone,2013-08-11T12:21:01.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87226642,"RT@someuser जितनी बेसब्री तेँदुलकर के क्रीज पर आने से पहले होती है,उतनी ही बेसब्री मोदी के भाषण की होती है मुझे #excited",366506879653904384,366506879653904384,hi,everyone,2013-08-11T10:30:24.000Z,#excited,,,"{'coordinates': {'type': 'Point', 'coordinates': [77.2821041, 28.6167785]}}"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1643698765,@someuser waheey! #excited,366505792549027841,366500325923880960,hi,everyone,2013-08-11T10:26:04.000Z,#excited,"[{'type': 'replied_to', 'id': '366504699869937665'}]",420702413,
Mobile Web (M2),"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1001697030,"जितनी बेसब्री तेँदुलकर के क्रीज पर आने से पहले होती है,उतनी ही बेसब्री मोदी के भाषण की होती है मुझे #excited",366505456841134080,366505456841134080,hi,everyone,2013-08-11T10:24:44.000Z,#excited,,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",379902090,ED SHEERAN ED SHEERAN ED SHEERAN! #EXCITED,366355767705604096,366355767705604096,hi,everyone,2013-08-11T00:29:56.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477074187,Caaaannntt waaiiiittttt :) #excited #kohsamui #tropicalvilla #privatepool #friends #fun http://someurl,366238800663425025,366238800663425025,hi,everyone,2013-08-10T16:45:09.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1043979606,#ComedyNights Mein aaj @someuser @someuser @someuser aayenge.. #Excited,366226612489953280,366226612489953280,hi,everyone,2013-08-10T15:56:43.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",328307102,@someuser #QuboolHai kya zoya ko sachi main patah chalega apne abbu k bare main? #Excited.,366192562102468610,366192562102468610,hi,everyone,2013-08-10T13:41:24.000Z,#excited,,791517902,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1303136310,spain on the 22nd yayayayayayayayayayyaayayyayayayayayayyayayayayayayaya #excited,365939104397008897,365939104397008897,hi,everyone,2013-08-09T20:54:15.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",601611812,Pata b nahi chl Raha Aur Eid Guzr rahi Ha #EidMubarak #FeelingSad #Excited,365821436885090305,365821436885090305,hi,everyone,2013-08-09T13:06:41.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72244256,Yeeaahhh Buddyyy!! mooch90 #readingfestival #ticket #excited http://someurl,365772394570334209,365772394570334209,hi,everyone,2013-08-09T09:51:49.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265942770,Aliyah Jade #cantwait #excited #niece http://someurl,365574943779459072,365574943779459072,hi,everyone,2013-08-08T20:47:13.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227815155,"Irelanndd, Eeeeeep @someuser #excited",365463996675006464,365463996675006464,hi,everyone,2013-08-08T13:26:21.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1080516931,#Eid kal hai.yeyy #Excited #Roje rakhe the vai mne bhi #mmmm:-),365451884401659906,365451884401659906,hi,everyone,2013-08-08T12:38:13.000Z,#excited,,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",572361044,Aaj Chaand Raat hai yayy!! #excited,365427266248916992,365427266248916992,hi,everyone,2013-08-08T11:00:24.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490007641,Hai hai hai #salamlebaran #raya #excited #happy #me #dad http://someurl,365373015090933760,365373015090933760,hi,everyone,2013-08-08T07:24:49.000Z,#excited,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",95058453,@someuser #excited abhi Kidhar ????,365310618523279360,365308855829282816,hi,everyone,2013-08-08T03:16:53.000Z,#excited,"[{'type': 'replied_to', 'id': '365308855829282816'}]",16224239,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",568655826,/☺\....HeEhe ma boy Kokzen. Ai ai ai ai #excited,365252667888513027,365252667888513027,hi,everyone,2013-08-07T23:26:36.000Z,#excited,,,
Twitter for iPad,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",1007065740,Esop raye #Excited,364976254224580608,364976254224580608,hi,everyone,2013-08-07T05:08:14.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87874171,Shes here ❤#bestfriend #visit #friends #happy #excited #roadtrip #reunion laurelshanghai http://someurl,364679783273082880,364679783273082880,hi,everyone,2013-08-06T09:30:10.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",44549133,Caaanntt waaiittt #BearcatNation #Excited #UC,364628566954090497,364628566954090497,hi,everyone,2013-08-06T06:06:39.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",421919827,@someuser Caantt waaaiiiitttt #excited,364483091504431104,364470062377213952,hi,everyone,2013-08-05T20:28:35.000Z,#excited,"[{'type': 'replied_to', 'id': '364470062377213952'}]",417173331,
Nimbuzz Mobile,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1566466820,@someuser Aaj sham ko #Excited ^_^,364310786119712770,364300259612459008,hi,everyone,2013-08-05T09:03:54.000Z,#excited,"[{'type': 'replied_to', 'id': '364310597610913792'}]",391919051,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81453680,hashtag Amir Khan #Excited,364014325645574144,364014325645574144,hi,everyone,2013-08-04T13:25:52.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1572165810,yes dh nak raye!!!| #excited,363575096658505728,363575096658505728,hi,everyone,2013-08-03T08:20:32.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",533219879,@someuser @someuser thanks #excited for #Boss too... Pehle #OUATIMD Dekh le jee bhar ke phir vo dekhenge..,363564023322640384,363561592715096064,hi,everyone,2013-08-03T07:36:32.000Z,#excited,"[{'type': 'replied_to', 'id': '363563124193898496'}]",140526685,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",361901781,Ram and Sita meet on Devon Ke Dev Mahadev!!! Ahhhh #excited #indianshows,363477904404922368,363477904404922368,hi,everyone,2013-08-03T01:54:20.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",201953018,Cheesin. 😁😁😁😁😁😁😁😁😁#rhetoric2013 #excited #happy #joyful #joy #smile #pretty #cute #single #ootd... http://someurl,363464535581405184,363464535581405184,hi,everyone,2013-08-03T01:01:12.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",438666021,@someuser PARTAAYYY!!! #excited #reem,363324242017779712,363324242017779712,hi,everyone,2013-08-02T15:43:44.000Z,#excited,,41809898,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1637190817,Eeeeek photoshoots!!! #Excited,363138312556797952,363138312556797952,hi,everyone,2013-08-02T03:24:55.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408090510,#Excited|  Honey Singh Rajat Rawat Harish Singh Harshita Goel Chetan Jadhav http://someurl,362953820386508800,362953820386508800,hi,everyone,2013-08-01T15:11:48.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",478299490,cant wait to see yaayayayaya #PLL @someuser @someuser @someuser @someuser #excited,362373917983252481,362373917983252481,hi,everyone,2013-07-31T00:47:29.000Z,#excited,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166052631,"@someuser @someuser  sir jldi dey aao, humey dekhna hai! intezaar nahi horaha hai! #excited",362167362339864578,362167002070130688,hi,everyone,2013-07-30T11:06:42.000Z,#excited,"[{'type': 'replied_to', 'id': '362167002070130688'}]",56631494,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1470672204,"Dil thaam kar baithe hai hum,BAs uss kal Ki shaam ke intezaar Mei. 😉 #Excited",362144102831243266,362144102831243266,hi,everyone,2013-07-30T09:34:17.000Z,#excited,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153059037,Seeya rain #HelloMalta #Excited,362127608198086656,362127608198086656,hi,everyone,2013-07-30T08:28:44.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",561466524,@someuser eyyyy #excited ema khssara caleb besh yemshi :(((((((,362052787716100096,362025722518323201,hi,everyone,2013-07-30T03:31:25.000Z,#excited,"[{'type': 'replied_to', 'id': '362025722518323201'}]",507717296,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",551952572,Omg yayayayayayayayayay! (: #excited,362000578005565440,362000578005565440,hi,everyone,2013-07-30T00:03:58.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",396543278,@someuser seekhaoo phr mujhy :-D #Excited :P,361946304684900352,361945200354009088,hi,everyone,2013-07-29T20:28:18.000Z,#excited,"[{'type': 'replied_to', 'id': '361946054029099008'}]",101208602,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",199987821,nepali ko nibandha lekheko.. esto khatra wala writer bhayechu bhanne ta thah thiyena..:D aba voli sirko remarks k hune hola.. #Excited,361915079811268608,361915079811268608,hi,everyone,2013-07-29T18:24:13.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1189069940,@someuser achha yaar mein avein #Excited ho gaya tha :(,361804333198745600,361804333198745600,hi,everyone,2013-07-29T11:04:09.000Z,#excited,,294474341,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1115995879,Im gonna be CWS alto yayayaayyaa #excited #ohyess 😋😄🇮🇹 #inc5evs,361581124570451968,361581124570451968,hi,everyone,2013-07-28T20:17:12.000Z,#excited,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",268243276,Wamuhle kimi \☺/ RT @someuser Chle_Zulu Wamuhle Wamuhleee.. Wamuhle JESU...! Wamuhle kimi.. Good morning gal.. #Excited,361366827558899713,361366827558899713,hi,everyone,2013-07-28T06:05:40.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315237135,@someuser Wamuhle Wamuhleee.. Wamuhle JESU...! Wamuhle kimi.. Good morning gal.. #Excited,361364896144822272,361364896144822272,hi,everyone,2013-07-28T05:57:59.000Z,#excited,,268243276,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362301211,Shwe Pin Nyann Tanaka ! | #excited #whatever http://someurl,361204236245147649,361204236245147649,hi,everyone,2013-07-27T19:19:35.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1052781265,.. k mood ghaya dahmai #Excited,360975708765425664,360975708765425664,hi,everyone,2013-07-27T04:11:30.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",201635453,@someuser ab toh srk taarak Mehta mein aa ra hai.. #excited,360595691699060736,360579102966677504,hi,everyone,2013-07-26T03:01:27.000Z,#excited,"[{'type': 'replied_to', 'id': '360583829955686401'}]",106430035,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555076959,Koi mil gaya..mera dil gaya!! #Excited,360221201928429568,360221201928429568,hi,everyone,2013-07-25T02:13:21.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",416325723,@someuser jhajhajashjasa... eso parece... :) ... #Excited,360214096622264320,360211389035450370,hi,everyone,2013-07-25T01:45:07.000Z,#excited,"[{'type': 'replied_to', 'id': '360213933254144001'}]",447416930,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1215485088,@someuser @someuser @someuser @someuser @someuser chak dhoom dhoom from dil toh pagal hai :) #excited,360068868191961091,359750558086754304,hi,everyone,2013-07-24T16:08:02.000Z,#excited,"[{'type': 'replied_to', 'id': '359750558086754304'}]",128044583,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169213179,#newry #JLS #tickets #excited #8 #days laurenayesha http://someurl,360024502383558656,360024502383558656,hi,everyone,2013-07-24T13:11:44.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",236225146,sana birthday kona! huehuehue #excited,359983913373941760,359983913373941760,hi,everyone,2013-07-24T10:30:27.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",329853414,Sushi sushi sushi!!! #excited 😁😍,359798198618963968,359798198618963968,hi,everyone,2013-07-23T22:12:29.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50703833,😁 #countdown #results #gcse #unityshowcase #excited #london #performance #220kru unityuk http://someurl,359703045455609858,359703045455609858,hi,everyone,2013-07-23T15:54:23.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",150730369,@someuser Oh sahi! Kab? @someuser bhi hai end of November mein! Chalenge! #Excited,358808606721835009,358698113554325506,hi,everyone,2013-07-21T04:40:12.000Z,#excited,"[{'type': 'replied_to', 'id': '358705395180642304'}]",139446815,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386663529,OHHH YAAYY.:DDD..!| bestiee ki birthday aa rahi hai 25th july ko.!:D..| #excited #for #her #birthday..#fun #masti..!#waiting..!,358774159683235840,358774159683235840,hi,everyone,2013-07-21T02:23:20.000Z,#excited,,,
Twitter for Nokia S40,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1368122593,@someuser bs ab jaldi meri bday aaye or Ayush Bhai muje wish karen... #Excited,358558658029821952,358556128994529281,hi,everyone,2013-07-20T12:07:00.000Z,#excited,"[{'type': 'replied_to', 'id': '358558356119621632'}]",1472908440,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",128322775,Yayayayayayaay!! #imaginedragons #concert #excited http://someurl,358520238755041280,358520238755041280,hi,everyone,2013-07-20T09:34:20.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110156089,nak g bazar ramadhan jap.#excited,358496188783263746,358496188783263746,hi,everyone,2013-07-20T07:58:46.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45606326,Ziyaad started editing the #childhoodmusicvideo #excited #me #ballet #black #redlips #me #video #edit... http://someurl,358312609025888256,358312609025888256,hi,everyone,2013-07-19T19:49:17.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1587475490,tarawikh oh tarawikh! #excited #giler,358205381928960001,358205381928960001,hi,everyone,2013-07-19T12:43:12.000Z,#excited,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",517704253,@someuser Ramaiya Vastaviya #excited #fun #bunking <3,358165750860627969,358165750860627969,hi,everyone,2013-07-19T10:05:44.000Z,#excited,,13463342,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",517704253,Going For Ramaiya Vastaviya <3 #excited #loveit #inox,358119353272647680,358119353272647680,hi,everyone,2013-07-19T07:01:22.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",581448459,@someuser Dushiii swaa.. BAN PAMIIIIIIII #Excited!!,357979125081849856,357974244782653441,hi,everyone,2013-07-18T21:44:09.000Z,#excited,"[{'type': 'replied_to', 'id': '357978601699815424'}]",328036929,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",85538848,Preps for Raksha Bandhan. #excited #love #brother http://someurl,357925214887231488,357925214887231488,hi,everyone,2013-07-18T18:09:55.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",81422463,Parc safari @someuser @someuser #kids #work #excited,357831022131425281,357831022131425281,hi,everyone,2013-07-18T11:55:38.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",595921563,Yuup #prego #pregnancy #baby #babybump #love #tattoo #girlswithink #ink #tats #excited #mommytobe... http://someurl,357620488165523457,357620488165523457,hi,everyone,2013-07-17T21:59:03.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52133792,#shegonnakillme #excited #noahhasnocavities #snapchat #loveyoumom sandramoore67 http://someurl,357529799247409152,357529799247409152,hi,everyone,2013-07-17T15:58:41.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273089642,@someuser jhkliaiokshjkddj #excited,357312402800386048,357093959874527233,hi,everyone,2013-07-17T01:34:50.000Z,#excited,"[{'type': 'replied_to', 'id': '357093959874527233'}]",21873851,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",752068880,Karachi in 9 #Excited #Goosebumps,357115080606875649,357115080606875649,hi,everyone,2013-07-16T12:30:44.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",849376374,Shooting k liye ghar dekhne aye hain. -.- #excited,357101729365508096,357101729365508096,hi,everyone,2013-07-16T11:37:41.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1280487566,@someuser Huh goood ... Dekhenge .. Aaj tho single frame hai ... #Excited #Balh,357070563312812033,357070135124701185,hi,everyone,2013-07-16T09:33:51.000Z,#excited,"[{'type': 'replied_to', 'id': '357070135124701185'}]",154184691,
