source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,geo,in_reply_to_user_id,referenced_tweets
Twitter for iPhone,身体全身有点怪怪的...都是assignment的错| stomach and leg is painful ...my lovely dear can u reply my message #crying #sad #mood #down #assignment #rainyday,everyone,zh,534152159210635265,534152159210635265,535194141,2014-11-17T01:12:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#down,,,
Instagram,有太多想忘的想丟棄的回憶，只能一個一個慢慢的去刪除，才能漸漸的將心清空，或許現階段很難，但我會努力去做到....可以的！   | | #life #love #down #sad #heart #bye... http://someurl,everyone,zh,533675563689705472,533675563689705472,2155519999,2014-11-15T17:39:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,哭過就好了 傷都會好的| 這樣相信所以深呼吸著割捨 | 還是謝謝你讓我長大了| #squaready #down#memory#hurt#emo#growing#stronger#thankyou... http://someurl,everyone,zh,532548575495217152,532548575495217152,2698197080,2014-11-12T15:00:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,還在期待會有奇蹟出現.....| | #life #sad #down #smiles #love #cry @ 未知的旅途上 http://someurl,everyone,zh,532185716642816000,532185716642816000,2155519999,2014-11-11T14:58:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,熬过去就是晴天了吗☔️| #雨一直下| #rainy #down #badmood #pain #ache #feeling #feelbad #zzz #nite #theworld #thinking... http://someurl,everyone,zh,525166075307380736,525166075307380736,1671279732,2014-10-23T06:05:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,一號表情 一號手勢| 你們學得不像啦還是我最美最傳神啦| | #Put  #Your #Hands #Down http://someurl,everyone,zh,524886947010203649,524886947010203649,2577277543,2014-10-22T11:36:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Tumblr,Photo: 又見...低潮... #falling #down http://someurl,everyone,zh,524567276805431297,524567276805431297,14055826,2014-10-21T14:25:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,很想出門走走 想要拿著相機走走拍拍 #iwant #relax #down http://someurl,everyone,zh,523132004142174209,523132004142174209,875665100,2014-10-17T15:22:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for iPhone,覺得每隔一段時間，心情就會特別的沮喪難過，然後在這天，做所有的事都會特別不順利，外加還會有一種被全世界遺忘了的感覺⋯⋯| | 可能我都把身邊的人看得太重要了，所以顯得我自己很不重要吧⋯⋯| #down #mood #気分が悪い #気持ち http://someurl,everyone,zh,521710365332086784,521710365332086784,753658364,2014-10-13T17:13:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#down,,,
twitterfeed,#Sexy #Liza #from #Bangor #North #Down [#osaka #girls 410] >>:  http://someurl 广州,everyone,zh,518483265724751872,518483265724751872,291704826,2014-10-04T19:30:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter Web Client,#公民抗命 倒 #梁振英 全港 #罷課 #爭取 #真普選 #9.25 #CivilDisobedience #CYLeung #Down #HKClassBoycott #Suffrage  @someuser @someuser @someuser http://someurl,everyone,zh,515385354098982912,515385354098982912,22507069,2014-09-26T06:20:18.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,除了追殺惡夢又多一個.....| 用了八種方法結局還是die| 好不容易跳去另個夢境還是關於die| 莫名感到心塞....| 強顏歡笑令人心疼的順D| #down#人美心更美的女孩#RIP# http://someurl,everyone,zh,514988633200156673,514988633200156673,472947989,2014-09-25T04:03:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
IFTTT,真的是对男人绝望透顶了。能不能不要再让我遇到奇葩。出家做尼姑算了！#sosad #badmood #down #upset | #kitkat #cats #catstagram by h1_sarah http://someurl,everyone,zh,514779842114764801,514779842114764801,2546912333,2014-09-24T14:14:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,終於down到superstar smtown啦！！| 好開心❤❤❤| #down #superstarsmtown #super #star #smtown #happy #already #find... http://someurl,everyone,zh,505351668494766080,505351668494766080,541677978,2014-08-29T13:50:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for iPhone,可以不要一直complain嗎？你煩需要找人，我煩的時候都不知道要找誰～| 不止你怕我也是很怕啊～可是我煩的話找你能幫到我咩？ 😒😒😣😣| #jiMMy #feeling #down #pekcek,everyone,zh,504304789467832323,504304789467832323,557357366,2014-08-26T16:30:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,在第一天難過的時候，沒人可以陪你聊天，沒人可以讓你立馬好起來，沒人沒人沒人的時候，難過就會變成習慣，之後就是異常冷靜冷淡悲觀，這大概就是瘋子吧_| #sad #crying #crazy #down... http://someurl,everyone,zh,504131928161656834,504131928161656834,1899975206,2014-08-26T05:03:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,覺得自己大胖無誤！〒_〒  想哭~| | #sad #life #cry #have #down #no @ 幸福小窩 http://someurl,everyone,zh,503925961096589312,503925961096589312,2155519999,2014-08-25T15:24:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,今天...我打破了一個碗=。= 嗚嗚...| Luffy挑食，已經１０幾小時沒吃東西了～| 怎麼辦呢？| 我已經沒錢錢餵你罐頭了啦！| #Luffy #cat  #down| #broke the bowl http://someurl,everyone,zh,502077112279629824,502077112279629824,1462461037,2014-08-20T12:58:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,公視HD| 重播ing| 穿球衣乾過癮| 想看超級盃qq| #soccerfever #hasnot #been #dampened #down #abit http://someurl,everyone,zh,499605216686137346,499605216686137346,60054693,2014-08-13T17:15:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"我工作的心情 就有如今日中午的天空| 过完今天 又要重复这样的明天后天| #天灰灰 #molek #mood #down #wtf| #我这是神马背影 | taken by,jordan_tan1986 http://someurl",everyone,zh,499576457350234115,499576457350234115,1026277242,2014-08-13T15:21:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,*| 不需要裝作熱情 不需要得到立刻回應| 從來都不需要| 呈強的說... 沒所謂| | #blue #down #sadness #myself #me #I #mine | #hkig #instagram #852 http://someurl,everyone,zh,496673741858828290,496673741858828290,149108678,2014-08-05T15:07:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,看看 #Hashtag| 全世界 #Facebook 都掛點了XDD| #down http://someurl,everyone,zh,495243762395004928,495243762395004928,756526645,2014-08-01T16:24:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,天氣一直很好，心情卻一直很低落 ಠ_ಠ好忙好忙好忙~我也想出去玩！| #sun #hot #down #busy #老家 #大樹林 #微風 # http://someurl,everyone,zh,493619922967076865,493619922967076865,290999050,2014-07-28T04:52:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,今天中午一開門就看到這隻小鳥躺在門口，馬上看牠是不是還活著，結果完全不能動了，覺得很難過，馬上為牠找東西包起來，立即找個好地方將牠安葬，菩薩保佑希望牠能早日投胎~阿詸投佛！| | #down #cry... http://someurl,everyone,zh,493342219030364160,493342219030364160,2155519999,2014-07-27T10:28:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,😔| 這個夜 ... 情緒低落的很挫折 !!!| 잠이 안와 ... | 唉。| #Down http://someurl,everyone,zh,488748021862367232,488748021862367232,866496552,2014-07-14T18:13:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,97 的兒女| 之我抽血又暈| 我抽完血1分鐘都無，就暈咗，反白眼，無反應。| 我比人剪咗一堆頭髮，依家個頭有啲好短ge頭髮。| #97daughter  #fell #down #again #blood... http://someurl,everyone,zh,485271429315715073,485271429315715073,1487524128,2014-07-05T03:58:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,要用多少表情來取悅所有人| 迷惘爭吵抨擊信心 沒了| 眼線睫毛膏很防水| 經過了些事情 我還是我| | #tears #down #friends? #miss #international #business... http://someurl,everyone,zh,484665970691424256,484665970691424256,2393070768,2014-07-03T11:52:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,情緒，總是來得快去得也快。| 是因為不想計較還是因為麻痺了？！| | #no #down #bad #bye #sad #love #you #smiles @ 幸福小窩 http://someurl,everyone,zh,484390402846232576,484390402846232576,2155519999,2014-07-02T17:37:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,我也好想像妳這樣毫無煩惱的大笑| #mood #down #bad #want #like #artless #smile #missu #Kaohsiung #night http://someurl,everyone,zh,483570533884129280,483570533884129280,228360068,2014-06-30T11:19:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Facebook,睡懒觉的人不懂周末的美好☀☀☀| 终极X宿舍󾮗| #先爱吧让我扛下你的忧伤 #就先爱吧用我补上你的遗憾󾌩| #break #it #down — feeling meh,everyone,zh,482008854704971777,482008854704971777,1401220808,2014-06-26T03:54:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,☔️💢😞 #down #me #shanghai 喉嚨終於可以出點聲了^對於今天我接電話被我聲音嚇到的小夥伴表示歉意❤️ #voice #pic http://someurl,everyone,zh,481770347961016320,481770347961016320,2363705611,2014-06-25T12:06:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#wood #photo #photographer #CANON #6D #lens #fall #down #photooftheday 好彩，冇事！ http://someurl,everyone,zh,479883981756715010,479883981756715010,81009438,2014-06-20T07:10:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,最近爱上运动时那种飙汗的感觉！| 好有满足感！❤️😍💞| #joicechow #exercise #healthy #fitness #loving #slim #down #fit @ Nova... http://someurl,everyone,zh,479844777467609088,479844777467609088,132214610,2014-06-20T04:34:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Mac,RT @someuser 難道也是國家級駭客搞鬼 #facebook #down,everyone,zh,479537126954913795,479539624574869504,9098332,2014-06-19T08:22:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,15273536,"[{'type': 'replied_to', 'id': '479537126954913795'}]"
Twitter Web Client,難道也是國家級駭客搞鬼 #facebook #down,everyone,zh,479537126954913795,479537126954913795,15273536,2014-06-19T08:12:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,總是幻想著一些不可能的事，最後還是得回到現實，覺得相當愚蠢。| | #love #life #down #smiles #fighting| | 姐今天狀況非常不好，竟然...出包(´Д`... http://someurl,everyone,zh,478894122325913600,478894122325913600,2155519999,2014-06-17T13:37:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,心情一下 #up ㄧ下 #down 好煩躁 只好讓 #圓仔 來治癒一下我的心靈 #hahaha #唉唷 #不想上班 啦 http://someurl,everyone,zh,478832667769593856,478832667769593856,130805964,2014-06-17T09:32:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Facebook,整天在site跑上跑下󾌱需要充分的饮料!!| #go #up #go #down #site #tired #more #drink #healthy #life #style #picoftheday #xiaopang94 http://someurl,everyone,zh,478500484995510272,478500484995510272,710497171,2014-06-16T11:33:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,太多思緒在腦海中打轉，討厭這樣的自己~| 或許是我太貪心了...| | #taipei #down #low #life #cry #bye| | 又餓又累無力憔悴........ @ 回家的路真漫長 http://someurl,everyone,zh,478165344256020481,478165344256020481,2155519999,2014-06-15T13:21:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Android,不管在那里看到你还是那么的耿耿于怀| #pain #down,everyone,zh,478153015426166785,478153015426166785,2354290976,2014-06-15T12:32:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,什麼時候才能恢復健康。| 又吐又拉到底要我怎樣啦~〒_〒| 覺得崩潰！！！| | #down #no #low #bad #cry | | 開心的是媽媽說阿公開刀後沒事了~那我就放心了~ @ 幸福小窩 http://someurl,everyone,zh,477845773238157313,477845773238157313,2155519999,2014-06-14T16:11:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,媽媽說阿公住院了，實在擔心！！| 然後姐我快遲到了啦~~~~~~~~~| | #no #down #low #life #work @ 移動的捷運 http://someurl,everyone,zh,477649757041852416,477649757041852416,2155519999,2014-06-14T03:12:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,D-2 ♥| | 이젠 내가 변할게요| 내가 더 잘할게요| Love you 😘| | 其實這張照片好久了| 原圖就是這樣啦！！！| | #140613 #Happy #해피 #기대 #期待 #倒數 #count #down http://someurl,everyone,zh,477320494887079936,477320494887079936,728169314,2014-06-13T05:24:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,慣例的低潮| 一種| 活到這個歲數還這麼沒用的自我厭惡| 放著就會好吧我猜 #down http://someurl,everyone,zh,474626684537143297,474626684537143297,255823533,2014-06-05T18:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,很好，我姐默默的對我說你是不是變黑了| 瞬間晴天霹靂啊！！！！| 我想我不只要計劃減肥還要計劃美白了....〒_〒| | #cry #down @ 幸福小窩 http://someurl,everyone,zh,473489764805394434,473489764805394434,2155519999,2014-06-02T15:42:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,天空有點灰暗| 就像今天的我| 沒有原因| 只有答案| #sadness #moodless #grey #down #powerless #confused http://someurl,everyone,zh,470633338776993792,470633338776993792,910875823,2014-05-25T18:31:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter Web Client,为么会喜欢上她？| 忘了..不久又会出现| 以为自己不喜欢了..但又喜欢| #down,everyone,zh,470259144323104768,470259144323104768,1384715790,2014-05-24T17:44:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,身邊老是會有讓我生氣的事情發生| 深呼吸| 一切都會過去的| | pic.捷運上充滿熊貓......| #angry #mad #calm #down #lofe #MRT #taipei #panda @someuser http://someurl,everyone,zh,470136882534563840,470136882534563840,2394731148,2014-05-24T09:39:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#不小心買太高的高跟鞋 之 最近的天氣讓我好憂鬱 #feeling #down #so #sad 然後嘴巴破洞一直好不了，我的免疫也太差了吧，好阿雜！！ 😩 😩 http://someurl,everyone,zh,469022964743417856,469022964743417856,130805964,2014-05-21T07:52:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
twitterfeed,#Busty #delicious #Diana #pantai #from #rogers #masturbates #upside #down [#Guamgzhou 556]:  http://someurl 广州,everyone,zh,467970378988404736,467970378988404736,291704826,2014-05-18T10:10:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
twitterfeed,#Busty #delicious #Diana #pantai #from #rogers #masturbates #upside #down [#Dongguan 509]:  http://someurl Dongguan 东莞,everyone,zh,467749776281178112,467749776281178112,292341203,2014-05-17T19:33:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
twitterfeed,#Busty #delicious #Diana #pantai #from #rogers #masturbates #upside #down [#sex #in #taipei 910]:  http://someurl 在台北发生性,everyone,zh,467748683086172160,467748683086172160,480564779,2014-05-17T19:29:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,我永远都会累着生活... #tired #life #all #the #time #emotianal #feeling #down http://someurl,everyone,zh,466872206786846720,466872206786846720,77741001,2014-05-15T09:26:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#lunch #nothungry #noenergy #tired #exhausted #down @ 萬家樂茶餐廳 http://someurl,everyone,zh,466797379648114688,466797379648114688,288007164,2014-05-15T04:29:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '35fd5bacecc4c6e5', 'coordinates': {'type': 'Point', 'coordinates': [114.22185087, 22.31081941]}}",,
Instagram,😢好想念媽咪煲的燕窩和雞湯😔每次考試周回家就有很多好吃的等著我😭還有媽咪帶好一袋子的麵包雞精水果咖啡😒這罐東西鳥屎都不夠😪好想返屋企啊😩😩😩 #好掛著媽咪爹地 #down @ khe palace http://someurl,everyone,zh,466461867679186944,466461867679186944,1275574194,2014-05-14T06:15:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,,,
Instagram,哇!!!好高!!!快倒了!!!!救命!!!| #wow #roti #tisu #so #high #wanna #fall #down #help| #E&Y #supper #enjoy #food... http://someurl,everyone,zh,465488295196360704,465488295196360704,919281768,2014-05-11T13:47:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Android,你沒犯法 你只是犯了倫理道德| 妳沒有錯 你只是沒有盡你義務| 你不欠我 你能繼續這麼對待我| 頂多我以相同方式回饋於你| | #down http://someurl,everyone,zh,465358083959427072,465358083959427072,2447453960,2014-05-11T05:09:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,80min。 處於極度焦慮煩躁狀態 精神衰弱，少了些許香氣。#anxious #BW #lying #down http://someurl,everyone,zh,463338241106911232,463338241106911232,440808750,2014-05-05T15:23:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Android,"#RETWEEET 🙏🙏| 📵 #PUT #PHONE #DOWN #CAMPAIGN #VIDEO 👇| 閞會實錄,個個打機冇人理,嬲爆食包😡😡👉😭🍞| http://someurl",everyone,zh,461173121567817728,461173121567817728,2433557162,2014-04-29T16:00:15.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",#down,,,
Twitter for Android,#put #phone #down #campaign #RETWEEET #startup | 打牌英雄會 -- 轉珠變站長.| http://someurl,everyone,zh,460819517547880448,460819517547880448,2433557162,2014-04-28T16:35:09.000Z,"{'retweet_count': 47, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#down,,,
Instagram,"真疲惫 ! 能让我快快pass 了 , 然后能轻松的做事吗 ?!! ((学校考试又要到了 ! Haiz .. 烦不到那么多东西啊 。~~ 压力 ~~ #Feeling #down http://someurl",everyone,zh,459901146078142464,459901146078142464,986022013,2014-04-26T03:45:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,我走下坡走好一陣子了，可以上坡了沒啦阿達😡 #taiwan #taipei #sabah #sis #sister #down #up #rest #cheer #ambition #depression... http://someurl,everyone,zh,459298440783347712,459298440783347712,379683044,2014-04-24T11:50:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,Only ten | 殘酷的現實...| | #140423 #ten #count #down #time #時間 #倒數 @ count down ✨ http://someurl,everyone,zh,458829747758571520,458829747758571520,728169314,2014-04-23T04:48:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.2542711, 22.73541]}}",,
Instagram,Day 7: 别让一个女人适应孤独，一旦她适应了，也就不再需要你了... | #counting #down #to #freedom http://someurl,everyone,zh,457714137414393856,457714137414393856,210035555,2014-04-20T02:55:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,我在懸崖邊兜轉。。。| 一不小心便會再次掉下深谷| 不能這樣----要懸崖勒馬！| #dont #fall #down #again #this #chance #is #not #belong #to #me... http://someurl,everyone,zh,454583689155211264,454583689155211264,2399141468,2014-04-11T11:36:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,怒不睡了| 今天看日出| 最近心情真的太差了| 預報搭配成長痛服用| #upset #homework #life #coffee #coldcherry #growingpains #low #down... http://someurl,everyone,zh,453595720613122049,453595720613122049,2394731148,2014-04-08T18:10:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,能否帶我逃出這苦海 這裡低壓到喘不過氣 DSE快d過去吧😔 #tired #help #save #me #down #mood #plz #pass #fast #hopeful #god... http://someurl,everyone,zh,453558778466942976,453558778466942976,1443745286,2014-04-08T15:43:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,☀️👍| 人生向來就不是公平的| 大家都站在不同的高度 | 有的向上爬有的向下掉| 起始點雖然不敬相同⋯| 但自己可以決定要向上爬還是向下掉| #not #fair #up #down #decide... http://someurl,everyone,zh,450697503533699073,450697503533699073,151917334,2014-03-31T18:13:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#0327| 明天要唱的歌，很適合現在的心情| 差別只查在對方不是情人罷了！ 😏| | 別怪我總是逃避，人們都喜歡讓自己快樂| 我知道或許是我奢求太多並且太看的起自己......| #letitgo  #down... http://someurl,everyone,zh,449194435604414464,449194435604414464,183155827,2014-03-27T14:41:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,這是一首簡單的小情歌~唱出我們的喜怒哀樂...~ #guitar #time #relaxing #slack #down #revision #group #bestie #sweetie http://someurl,everyone,zh,446951166698864640,446951166698864640,441044712,2014-03-21T10:07:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"就这样,他带着失落的心情上巴士...| 就那样,想做老板的心愿即将开始...| #thing #goes #down #but #never #give #up #all #the #best #bro http://someurl",everyone,zh,445495734289567744,445495734289567744,369511717,2014-03-17T09:43:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter Web Client,"只是坚持在我身上，我会坚持下去, 这是你和我起来反对世界。 #down",everyone,zh,444004830554509312,444004830554509312,190650605,2014-03-13T06:59:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for iPhone,工作跟情感都沒有好轉| #down,everyone,zh,443778005387579392,443778005387579392,1449621644,2014-03-12T15:58:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,,,
Instagram,每天都想出去玩啊啊啊啊啊 #everyday #travel #sad #taiwan #down #winter #spring #coming #free http://someurl,everyone,zh,443770702504919040,443770702504919040,255823533,2014-03-12T15:29:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Tumblr,Photoset: #down girl 不要抿嘴唇阿 (失血過多已倒地不起 http://someurl,everyone,zh,443378937868341248,443378937868341248,1354041666,2014-03-11T13:32:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,就像卡在死角一樣| #0308 #down #justadream http://someurl,everyone,zh,442205451909103616,442205451909103616,183155827,2014-03-08T07:49:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,事實😂 tmr morning食咩好？😆 #lol #haha #true #laugh #really #future #eat #hk #hkig #fun #hate #calm #down #bro http://someurl,everyone,zh,441177848976789504,441177848976789504,1443745286,2014-03-05T11:46:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,到底是哪來的壞習慣| 可以這樣莫名的 #down . http://someurl,everyone,zh,440151093675565056,440151093675565056,374622022,2014-03-02T15:46:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,🐕早晨運動____遛狗🐶| 來福一直咬我手 | 一直把前腳跨在我右手上👀| 即使被抓傷我也無所謂啦哈哈哈哈👌| 因為已經教牠如何聽從指示坐下了✌| #Doggy #cute #sit #down #success http://someurl,everyone,zh,439950504060551169,439950504060551169,405592217,2014-03-02T02:29:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,莫名的低落想生氣😞| | 總在肚子悶的時候😠| | #wendy #feel #down #depressed #stress #hate #period #im #a #girl | #家是最好的避風港... http://someurl,everyone,zh,438290565135073281,438290565135073281,53408712,2014-02-25T12:33:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,不比了...| 比什么我都输...👎| #nightmare #down #i #am #out http://someurl,everyone,zh,436812820790140928,436812820790140928,369511717,2014-02-21T10:41:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#count #down #symphony #of #lights #hong #kong @ Tsim Sha Tsui Promenade 尖沙咀海濱花園 http://someurl,everyone,zh,436514274027253760,436514274027253760,578903882,2014-02-20T14:54:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'coordinates': {'type': 'Point', 'coordinates': [114.177051, 22.296169]}}",,
Instagram,"愛，我們能持續多久呢？| LOVE, how long can we hold on?| #insomnia #think #positive #love #tired #down http://someurl",everyone,zh,436248104988602368,436248104988602368,1360296757,2014-02-19T21:17:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
