reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Twitter for Android,1321898108,Chota Aadmi se Bada Aadmi| SadakChaap se Sheikh Ka Chamcha| Baniyan se Adidas| Muffler se Sheikh| #Super #UTurn http://someurl,2014-12-04T17:17:03.000Z,540555394179796992,540555394179796992,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2647269085,Hot Toosai with meen kaari| #super,2014-12-01T15:24:21.000Z,539439869026508800,539439869026508800,hi,#super,,,
everyone,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",Twitter for Android,199281395,Aatttt.... Chiru step esthe....!!#Super... #Memusaitham...,2014-11-30T15:59:43.000Z,539086381234917376,539086381234917376,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,515366098,#super starna chummavaa....chumma athuruthula|  #Linga trailer #Rajinikanth | | !2.!2.!4 !! <3 http://someurl,2014-11-29T04:20:49.000Z,538548108775657473,538548108775657473,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1500549002,#Jalsha #Movies e aaj saradin dekhun...apnader pochhonda-r #movie aar #Hero #Indian #Super #League http://someurl,2014-11-27T07:31:51.000Z,537871408383401984,537871408383401984,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,966409915,ik baat bta du ap se nai darta kixi k baap se ... jaa jaa mery naam k bill phaar jo ukhaarna okhaar lay .. #Me to #SUPER #MAN,2014-11-26T16:46:24.000Z,537648575241388032,537648575241388032,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1462648045,"#Bollywood:| Mujhe Bohat Saray Filmon Mein Kaam Karny Ki Offerz Hoyi, Abhi Thak Koi Bhi Film Salect Nahi Kiya,| #Super Star| #Dia Mirza",2014-11-22T13:07:53.000Z,536144035279564800,536144035279564800,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2859902689,"#Super High Way Gabol Stop K Qareeb Tarbiyati Jahaz Gir Gaya, 2 Afard Zakhmi. Imdadi Teame Waqiye Ki Jagah Rawana.| Rpt.Prince Adnan Khan",2014-11-21T15:16:17.000Z,535813957626241024,535813957626241024,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2464529292,Zindagi Ek Juaa - Dil To Dil Hai Dil Ka Kya Hai <3| #MD #Anil #Super #Scene #Love #This #Jodi :D| http://someurl,2014-11-19T13:14:46.000Z,535058602164494336,535058602164494336,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,307708241,@someuser #Super #Tevar | Hisaab Barabar Karne Aa Gaya Apna Pintoo :),2014-11-18T06:25:25.000Z,534593200283865088,534592931147943936,hi,#super,2751519697,"[{'type': 'replied_to', 'id': '534592931147943936'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1500549002,#Jalsha #Movies e aaj saradin dekhun...apnader pochhonda-r #movie aar #Hero #Indian #Super #League — with Aabir... http://someurl,2014-11-15T10:17:02.000Z,533564324913352705,533564324913352705,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),544880503,chance ya ilaa #super #rohitsharma 264,2014-11-13T12:01:54.000Z,532865936492363776,532865936492363776,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,594585210,@someuser Me and Sridevi on sets of Kshanakshanam http://someurl #super,2014-11-10T08:51:07.000Z,531730761292857344,453172782503694336,hi,#super,43017766,"[{'type': 'replied_to', 'id': '453172782503694336'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2639766849,आमिर की फिल्म पीके का पहला गाना  @someuser #super  #waiting for movi http://someurl,2014-11-08T17:24:14.000Z,531135117192744960,531135117192744960,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry,14441644,सोचा था घर बना कर बैठुंगा सुकून से..| पर घर की ज़रूरतों ने मुसाफ़िर बना डाला !!!| | #Quote #Super #LifeOfAnEntreprenuer #Life #Journey,2014-11-08T04:52:44.000Z,530945996360937473,530945996360937473,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2853103548,@someuser   ye sab aap ji ki rahamat se hi hua hai...#super great god pa,2014-11-07T10:05:12.000Z,530662244158144512,530662244158144512,hi,#super,2852359916,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2799624906,@someuser Us dinn tere maa bap ko so jaana chaiye tha ek idiot kam paida hota duniya me| #super eshhtarr hahahaha,2014-11-06T13:24:04.000Z,530349902736265217,530327673998827520,hi,#super,115622213,"[{'type': 'replied_to', 'id': '530327673998827520'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for  Android,2181594105,En bothai neethanae thaladuraen nanae un kamam venamae un kadhal pothumae| #EnnakaenayarumIllayae #mersal #therii #super @someuser,2014-11-05T00:32:58.000Z,529793459658321920,529793459658321920,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tumblr,1642305540,Photo: Aishwarya Rai #India #Super #Gorgeous #Actress #Diva #Happy #Birthday http://someurl,2014-11-01T15:53:02.000Z,528575451036680192,528575451036680192,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android,2647593593,@someuser @someuser @someuser @someuser @someuser Ye bhi koi puchne ki bath hai. #Super #Handsome #Dashing  #KPRocks,2014-11-01T06:19:26.000Z,528431100310220800,528427920226668544,hi,#super,945284431,"[{'type': 'replied_to', 'id': '528427920226668544'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2438001422,"@someuser @someuser #JLZIANS HAI HUM.#DV #SAACHI ki joddi to rahy gi .hamesha #SUPER HIT,once more in TV http://someurl",2014-10-30T06:00:50.000Z,527701642104561664,527699609070891008,hi,#super,2438001422,"[{'type': 'replied_to', 'id': '527700571231621120'}]","{'coordinates': {'type': 'Point', 'coordinates': [67.0485551, 24.8858699]}, 'place_id': '0120615153b21abb'}"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1918804033,Vapai #súper http://someurl,2014-10-27T22:47:54.000Z,526867914587373570,526867914587373570,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,404710347,@someuser Nagarjunas Swachh Bharath http://someurl @someuser #Super,2014-10-26T16:54:28.000Z,526416585234198528,526416585234198528,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,186000888,Nagarjunas Swachh Bharath http://someurl @someuser #Super,2014-10-26T14:27:32.000Z,526379606350118912,526379606350118912,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [78.498458, 17.4017403]}, 'place_id': '243cc16f6417a167'}"
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,147658059,Ol Ashton needa shut up! #super #subtweet,2014-10-23T00:08:03.000Z,525076145138843648,525076145138843648,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,338289409,http://someurl| Oru sooriyan oru chandiran orey thalaivan #onlysuperstar #Lingaa. #mass #legend #epic #super #look,2014-10-22T18:33:09.000Z,524991867054596096,524991867054596096,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,113597793,Kisi ko ghar mila hisse main kisi ke pass dukan aayi.  Main ghar mein sabse chota tha mere hisse mein MAAaayi :) <3 #super blessed,2014-10-22T17:37:25.000Z,524977842711326720,524977842711326720,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,539186146,See Jane run. Help jane win. Vote. #soma #super #SF @someuser @someuser http://someurl,2014-10-18T01:27:35.000Z,523284223239544832,523284223239544832,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,83148268,Adangaatha kaalae onnu adimaada ponathadi kanmani.. #rajinikanth #superstar #super #kollywood... http://someurl,2014-10-14T10:04:53.000Z,521964853821706240,521964853821706240,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1524065904,"Jo Super Hit Hai Use #Super Hit Na Bole Kya ???| #Must #Read| Hum Kisi Ke #Agent Nai Hai...| ***Jab Dusre Artist,... http://someurl",2014-10-10T03:42:40.000Z,520419116336046081,520419116336046081,hi,#super,,,
everyone,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Mobile Web (M2),159389237,"बहुत ही सटीक भाषण श्री नरेन्द्र मोदी जी का आज मुंबई, महाराष्ट्र में #NaMo in #Maharashtra #Super! #Vote4BJP #OnlyBJP #Modi @someuser @someuser",2014-10-09T15:10:46.000Z,520229893041553408,520229893041553408,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,451145948,#super #style #natural #beautiful #cool #Nice #rollsRoyce @ Dubai http://someurl,2014-10-09T07:22:05.000Z,520111945400070144,520111945400070144,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [47.726045, 30.3493197]}, 'place_id': 'b62cd77425868341'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2259966932,@someuser wow shreya didu! ur song #prabhu mere ghar ko pyar karo of #super nani is like modern bhakti geet loved it.:),2014-10-06T08:41:25.000Z,519044744656060416,519031530090270721,hi,#super,55520719,"[{'type': 'replied_to', 'id': '519031530090270721'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1314205016,shathirahamed #classic #car #modify #super #awesome @ Mawanella http://someurl,2014-10-03T12:42:11.000Z,518018175146160128,518018175146160128,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,54471736,#Happybirthday #Oakxie #super #lovely #mother tik_acharee #Thankyou #for #everythings #love #you #so... http://someurl,2014-10-03T12:06:42.000Z,518009243778416640,518009243778416640,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1462648045,"#Mumbai:| Kana Pakana Pasandeda MashGhala Hai,| #Mainey Shaadi K Bad Kana Pakana Shuru Kar Diya,#Super Star Adakara| #Madoori Deksht",2014-09-30T01:57:07.000Z,516768674657488896,516768674657488896,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,832740680,@someuser wahan mike me khuch problem ho rhi h......ab party shuru hogi :p haha raghav ki shaitaani ;) #super #idea @someuser,2014-09-28T17:26:13.000Z,516277711635886081,516277711635886081,hi,#super,1073257994,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,572156681,"Nahi Malum Kab Se Hai, Talluq Tum Se Ye Apna...| | Tumhara Aqs Tha Dil Me Tumhare Naam Se Pehle...!!| #best| #super| #poetry",2014-09-28T09:18:35.000Z,516154996858294272,516154996858294272,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1662431431,#Puli #vetadam #modhaladathey #veta..adhe #nenu vettadam modhaladathey aata..#SUPER*TATASKY,2014-09-25T14:53:07.000Z,515152021398519808,515152021398519808,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2799624906,@someuser  bhai sahab format ki tak spelling nai aati aur khud ko star kehte ho.| #super istar krk.,2014-09-21T20:49:27.000Z,513792142590763009,513749200220065792,hi,#super,115622213,"[{'type': 'replied_to', 'id': '513749200220065792'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2483980508,@someuser watching ur show aakhir hum bhi delhi 6 wale hai #akshay kumar.#super nani ke gharwale hai.kbhsh,2014-09-21T14:32:48.000Z,513697354663227393,513697354663227393,hi,#super,76294950,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,314178061,Dasha & Dasha: @someuser and me at natalileskova at #openrussianfashion #Pitti #super #Milan... http://someurl,2014-09-20T16:35:41.000Z,513365892613165056,513365892613165056,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [9.14883789, 45.48336058]}, 'place_id': '1ea588c12abd39d7'}"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,186000888,1:25 lo vese step matram ARACHAKAM @someuser http://someurl #Super #BangBangTitleTrack @someuser,2014-09-18T05:59:33.000Z,512481030456893440,512481030456893440,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,186000888,@someuser Gilli and KingKhan #Super @someuser,2014-09-16T07:04:59.000Z,511772721647071232,511772488347299840,hi,#super,1591083258,"[{'type': 'replied_to', 'id': '511772488347299840'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,404018254,Baavagari choopey banthipove poosindeyyy...bavagari manesey mallipoovey navvindeyMaradhali matalloo mandhram jaarindheyy....#GAV #super,2014-09-15T02:48:59.000Z,511345907002920960,511345907002920960,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,234108135,Ak #super #hero| Jo humay insaan honay ki izaat dala daay. http://someurl,2014-09-12T19:27:42.000Z,510510080492855296,510510080492855296,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,145271316,@someuser mee punches thi pucha lepesaranta ga #power #super,2014-09-12T04:32:55.000Z,510284899970854913,510284899970854913,hi,#super,149455192,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1336902901,AAGADU1st Look @ AndhraJyothi| #SUPER STAR STRIKING BACK http://someurl,2014-09-11T02:46:02.000Z,509895615321362432,509895615321362432,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,46927122,Kya hoga jab ek rakshak apni bahan ko hi khoon se lathpath dekhega? #Super #Commando #Dhruva ke samne pada hai... http://someurl,2014-09-09T05:31:41.000Z,509212526396317696,509212526396317696,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,319674112,#raj #comics #dhruva #super #commando #nagraj #collectors #edition #newdelhi #bookfair kshiraj http://someurl,2014-09-04T16:15:27.000Z,507562597303205888,507562597303205888,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,542139053,@someuser @someuser suuliih ni bur chaddiin bol evdleerei baina lee dee harin chig #super#sandal,2014-09-03T15:05:10.000Z,507182520354340866,507082314795327489,hi,#super,64617330,"[{'type': 'replied_to', 'id': '507082314795327489'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,156257240,तुमसे अच्छे तो मेरे दुश्मन निकले| जो बार-बार कहते है तुम्हें| नहीं छोड़ेंगे   #liar #super #RETWEEET,2014-09-03T06:06:48.000Z,507047035741040641,507047035741040641,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,630821690,#bollywood #dancing #super fun #choreography on chhaiya chaiya and blue hai Pani Pani,2014-09-02T12:43:27.000Z,506784467264884736,506784467264884736,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1624992662,#Super Milan #Super El Shaarawy <3 !! | 1-0,2014-08-31T16:11:58.000Z,506112168455331840,506112168455331840,hi,#super,,,
everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2543636824,प्यार के किस्से ----यादो का इडियट बॉक्स (निलेश मिश्रा)| | #Super,2014-08-31T11:40:49.000Z,506043929758662657,506043929758662657,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry,392759613,बधाई हो @someuser कल हमारे कार्यालय (office) में गणपति बप्पा पधारेंगे। बोलो गणपति बप्पा.. मोरिया.. #super #excited #Ganeshji,2014-08-28T18:57:47.000Z,505066732478668800,505066732478668800,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,822947282,कल हमारे कार्यालय (office) में गणपति बप्पा पधारेंगे। बोलो गणपति बप्पा.. मोरिया.. #super #excited #Ganeshji,2014-08-28T18:53:03.000Z,505065541086625792,505065541086625792,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,323085812,#super #happy #best #friends #for #life #love #always #together ritikakarna nehasood poojasethi http://someurl,2014-08-27T17:25:48.000Z,504681198732713986,504681198732713986,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,136822291,#super #junior #sorry #sorry | leedonghae @someuser @someuser @someuser kimheenim @someuser http://someurl,2014-08-23T11:24:47.000Z,503140791750234112,503140791750234112,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPad,1397908176,@someuser #salonselfie #super #BusyProductiveDay Bankholiday rush. @someuser http://someurl,2014-08-23T08:07:29.000Z,503091139566895104,503091139566895104,hi,#super,426071611,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,2508147694,": #PTI awr Hakumat ke Mabain MuzakiratMatch dostana tha, ya har jeet B hojaegi?#Super over ke ley dono janeb se 4 , 4 khelari namzad",2014-08-20T20:57:41.000Z,502197805939568640,502197805939568640,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,477496809,"#PTI awr Hakumat ke Mabain Muzakirat| Match dostana tha, ya har jeet B hojaegi?| #Super over ke ley dono janeb se 4 , 4 khelari namzad 9:30pm",2014-08-20T16:54:21.000Z,502136568425881600,502136568425881600,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,80498271,Aadarsh baalak #super #cool #bad #boy #office #swag http://someurl,2014-08-20T07:25:58.000Z,501993528948707328,501993528948707328,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,172193713,@someuser @someuser nahi veer #superstar nahi #super iiishtaar @someuser,2014-08-19T14:38:04.000Z,501739882486587392,501726856282796032,hi,#super,61427184,"[{'type': 'replied_to', 'id': '501735149256450048'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,186891625,Agar kandhe pe banduk ke bajay Hal rakkho toh dharti laaal nahi balki hariyali se bhar jayegi - Prime Minister Modi. _/\_ #super #thought,2014-08-15T03:23:51.000Z,500120658547048448,500120658547048448,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,168087526,"Aaj ki raat na jaana tum,| Saawan aaya hai!!!| #ArijitSingh #Super",2014-08-14T10:27:43.000Z,499864938983075840,499864938983075840,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,19549849,शौक सब रखता हूँ लेकिन आदत... एक भी नही! - @someuser ji | #MGTadka | Read more at http://someurl | #super,2014-08-13T11:37:13.000Z,499520042321469440,499520042321469440,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,47303731,chai chai #chabar #tea #cup #super http://someurl,2014-08-12T17:38:33.000Z,499248588095242240,499248588095242240,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1123954982,"#Super #Moon dekhar jonno wait korte silam,sheshmesh dekhlam shathe pic o tullam.aj chadta onno diner tulonay... http://someurl",2014-08-10T18:32:10.000Z,498537305003417600,498537305003417600,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,371809570,@someuser kaun kehta hai daulat ke aagey har koi jhukta hai...?! - #Super #Mahindra #ad,2014-08-09T07:48:52.000Z,498013024955801600,498013024955801600,hi,#super,34197952,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,156257240,Agar kisi cheez ki lat padh jaye ... toh woh lat aadmi ki pehchaan ban jaati hai..| | #super #like,2014-08-08T06:32:18.000Z,497631367119659008,497631367119659008,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,330712473,#selfie...#super vali...| Rab Kare Koi Ishq Da Shikaar Na| Hove...| Juda Apne Dildar Ton Koi Pyar Na| Hove...| Main... http://someurl,2014-08-06T13:32:45.000Z,497012403146850304,497012403146850304,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,1283418090,Watch #Super #Hit #Song - Jab Se dekha Tujhe Mai Ye Jana Sanam | #Bhojpurinamadotcom... http://someurl,2014-08-06T10:44:07.000Z,496969966445678592,496969966445678592,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,73311803,आंसू कायरों के गेहने हें जब भी गल्ती से आ जाए तो उन्हे उतार फेकना - @someuser | #super #dialogue,2014-08-05T16:42:53.000Z,496697863968002048,496697863968002048,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for  Android,2435197320,"Alaipesiyil| Aayiram Nimidam| Ne | Avanudan| Pesi Irundhaalum| Unmai Anbenil| Aaruthal Koora| Avan Unnudan| Iruppan| | Hasran,Negama 2 SeemA| | #Super!",2014-08-05T11:43:36.000Z,496622546951745538,496622546951745538,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [81.5270915, 7.9120113]}, 'place_id': '173c2bb9d42baaa5'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,458036805,"“@someuser चुपके से मिले, प्यासे प्यासे कुछ हम कुछ तुम...#Majrooh #GeetaDutt #Rafi #SDBurman #Manzil  http://someurl| | #Super",2014-08-03T06:59:46.000Z,495826340180815872,495803075852922880,hi,#super,157687608,"[{'type': 'replied_to', 'id': '495803075852922880'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,56743000,#the #super #star #at # dubai #mall #c7 #corvette #corvettearabia @someuser http://someurl,2014-08-03T01:48:05.000Z,495747904536322048,495747904536322048,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),159389237,@someuser #Super कमेन्ट! भाई! :),2014-07-28T08:11:23.000Z,493670035857362944,493650925220003841,hi,#super,2286727243,"[{'type': 'replied_to', 'id': '493669264092459008'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2449809518,"Shanghai, China #pvg #shanghai #pudong #dreamliner #crew #layover #boeing #787 #super #h... http://someurl http://someurl",2014-07-26T06:20:55.000Z,492917461164249088,492917461164249088,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,485410486,"अन्त है ये मेरे या तेरी शुरुआत है...| वो तेरा मेरे पास आना,| तेरा मुझमें समाना,| मे बना तेरा दिवाना,| #super @someuser",2014-07-15T15:21:35.000Z,489067258296016896,489067258296016896,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,542496346,Hairtai 2 legend aa medalaa  avahiig ni harah saihan bailaa... #legends #super #Holland #myteam... http://someurl,2014-07-12T22:29:04.000Z,488087673936941056,488087673936941056,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),185535299,Jish meh aup ha oh #Super e hoga @someuser,2014-07-09T13:59:44.000Z,486872333291122689,486870693699526656,hi,#super,101695592,"[{'type': 'replied_to', 'id': '486870693699526656'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1348483322,@someuser #Kick Music Review http://someurl #SUPER-HIT Album! Yesss bhai gaaye aur gana dhamal na machaye aisa ho hi.nhi sakta..,2014-07-09T05:37:31.000Z,486745947079069698,486745947079069698,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2438869643,Ai ai #super #bock #1litre #beer #tuga #beach #day http://someurl,2014-07-03T21:07:17.000Z,484805600782475264,484805600782475264,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-9.3062404, 38.7882628]}, 'place_id': '2183f9157f04e369'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,213349686,GoOdevening | Rukawat ke liye Khed hai - Aapke Sath #Super RJ Ved hai| ;) http://someurl,2014-07-02T13:45:57.000Z,484332151043674115,484332151043674115,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1046815027,"#Super Highway Janjal Goth Mein Firing Se 1 Shaks Janbhaq, Jawabi Karwai Mein Hamla Aawar Halak.| +| Quaidabad Se Laash Baramad.",2014-07-02T07:49:45.000Z,484242509460013056,484242509460013056,hi,#super,,,
