reply_settings,lang,conversation_id,referenced_tweets,author_id,public_metrics,id,text,source,created_at,search_query,geo,in_reply_to_user_id
everyone,nl,282220869168820224,,29447625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282220869168820224,FIFA is broken #heartbroken #tears #neverbeenthisupset,Twitter for iPhone,2012-12-21T20:27:53.000Z,#heartbroken,,
everyone,nl,282220741506785280,,520648431,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282220741506785280,Poor Alfie! #heartbroken,Twitter for BlackBerry®,2012-12-21T20:27:22.000Z,#heartbroken,,
everyone,nl,281822431147089920,"[{'type': 'replied_to', 'id': '281865232379416577'}]",314743365,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281865529231278080,@someuser @someuser @someuser @someuser poor alfie lozza! #heartbroken,Twitter for BlackBerry®,2012-12-20T20:55:53.000Z,#heartbroken,,256821366
everyone,nl,281126378819170304,"[{'type': 'replied_to', 'id': '281501138572943361'}]",362137333,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281501757203427328,@someuser vv sad #heartbroken,Twitter for BlackBerry®,2012-12-19T20:50:23.000Z,#heartbroken,,239973590
everyone,nl,281497176205557760,"[{'type': 'replied_to', 'id': '281497176205557760'}]",538518618,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281497404275060736,@someuser fackyou; waarom wapp je me niet meer ? #heartbroken,Twitter for BlackBerry®,2012-12-19T20:33:05.000Z,#heartbroken,,991278463
everyone,nl,281190780889079808,,982498454,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281190780889079808,t is gedaan!! #gossipgirl #heartbroken,Twitter for Android,2012-12-19T00:14:41.000Z,#heartbroken,,
everyone,nl,281169631278944256,,20617409,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",281169631278944256,En natuurlijk kunnen we nu niet slapen.. #heartbroken,Twitter for Android,2012-12-18T22:50:38.000Z,#heartbroken,,
everyone,nl,281142894339973120,,319062468,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281142894339973120,"#heartbroken, achraf praat niet meer met me </3",TweetDeck,2012-12-18T21:04:24.000Z,#heartbroken,,
everyone,nl,280709544844333056,,367385360,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",280709544844333056,ik ga serieus gewoon kapot van binnen #heartbroken,Twitter for iPhone,2012-12-17T16:22:25.000Z,#heartbroken,,
everyone,nl,280702696628056064,,356847819,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280702696628056064,Klotedag #verdrietig #heartbroken,Twitter for iPhone,2012-12-17T15:55:12.000Z,#heartbroken,,
everyone,nl,280441969166147584,"[{'type': 'retweeted', 'id': '280441201130364929'}]",709632751,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280441969166147584,RT @someuser: Awh darren:( #heartbroken #LoveHate,Twitter for iPad,2012-12-16T22:39:10.000Z,#heartbroken,,
everyone,nl,280441201130364929,,467492287,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280441201130364929,Awh darren:( #heartbroken #LoveHate,Mobile Web (M2),2012-12-16T22:36:07.000Z,#heartbroken,,
everyone,nl,280440495002488832,,171579735,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280440495002488832,Poor Darren #heartbroken,Twitter for Android,2012-12-16T22:33:19.000Z,#heartbroken,,
everyone,nl,280372794099900416,"[{'type': 'replied_to', 'id': '280375844428468224'}]",403970279,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",280377975873089538,@someuser ia dat nou sarcasme.. :( ik heb nogwel alle ahs van maastricht afgefiest voor versieringen :( :(  #heartbroken,Twitter for Android,2012-12-16T18:24:53.000Z,#heartbroken,,329687560
everyone,nl,280252874024431616,,428915704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280252874024431616,Ik wil zo niet meer verder leven #heartbroken,Twitter for BlackBerry®,2012-12-16T10:07:46.000Z,#heartbroken,,
everyone,nl,280083942705623042,,460272327,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280083942705623042,ik zit te huilen nu ik een foto zie van een klein meisje die was omgekomen op die school in newton... <//////////3 #heartbroken,Twitter for iPhone,2012-12-15T22:56:30.000Z,#heartbroken,,
everyone,nl,279709981811544065,,63825293,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",279709981811544065,Twintig doodgeschoten kindjes... Ongelofelijk... #NoWords #Heartbroken #Newtown,Echofon,2012-12-14T22:10:31.000Z,#heartbroken,,
everyone,nl,279688771312709634,,912748394,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279688771312709634,Wrrm vind ik jou zo leuk en zie jij mij niet staan ;( #heartbroken,Twitter for Android,2012-12-14T20:46:14.000Z,#heartbroken,,
everyone,nl,279677252621455360,,224257729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279677252621455360,RT @someuser Iedereen geilt op Ivar en niet op mij #heartbroken - ik wel hoor.,Twitter for Nokia S40,2012-12-14T20:00:27.000Z,#heartbroken,,
everyone,nl,279646289661149185,"[{'type': 'replied_to', 'id': '279646289661149185'}]",217919381,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",279647681041817600,@someuser det bedoel ik!!! Wae is heej noow t jóngste zuske...;-) #heartbroken,Twitter for iPhone,2012-12-14T18:02:57.000Z,#heartbroken,,287902051
everyone,nl,279285301858418688,,89968843,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279285301858418688,iPad Broken = #Heartbroken,Twitter for iPad,2012-12-13T18:02:59.000Z,#heartbroken,,
everyone,nl,278589643597938688,,112192152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",278589643597938688,#RightNow #Heartbroken #IMissYou carosteinbakken http://someurl,Instagram,2012-12-11T19:58:41.000Z,#heartbroken,,
everyone,nl,278447012297441280,"[{'type': 'replied_to', 'id': '278497665136881664'}]",57672211,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278571548091244545,"@someuser muhahahaha, nog 1 aflevering #heartbroken",Twitter for iPad,2012-12-11T18:46:47.000Z,#heartbroken,,361128906
everyone,nl,278264558039232512,,176918410,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",278264558039232512,proberen te slapen ik hoop voor de kitty dat dat het niet koud wordt vannacht.... ik heb gedaan wat ik kon.... :( #heartbroken #twexit,TweetDeck,2012-12-10T22:26:55.000Z,#heartbroken,,
everyone,nl,278119036821323776,,179206270,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278119036821323776,wou dat je me nooit had gezegd dat je ook van mij houd #heartbroken,Twitter Web Client,2012-12-10T12:48:40.000Z,#heartbroken,,
everyone,nl,277900574702309378,,246425085,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277900574702309378,Nog 40 minuten #heartbroken .,UberSocial for BlackBerry,2012-12-09T22:20:34.000Z,#heartbroken,,
everyone,nl,277893359551537152,,305165111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277893359551537152,Wekker O6OO. #heartbroken.,Twitter for BlackBerry®,2012-12-09T21:51:54.000Z,#heartbroken,,
everyone,nl,277416462350680065,,345497138,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",277416462350680065,OMW to shj #UOS #heartbroken <\3,Twitter for iPhone,2012-12-08T14:16:53.000Z,#heartbroken,,
everyone,nl,277244309881884672,,435259109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277244309881884672,"Als je liever bij hem bent, dan praat ik liever niet meer met je! #heartbroken",Twitter for iPhone,2012-12-08T02:52:49.000Z,#heartbroken,"{'coordinates': {'type': 'Point', 'coordinates': [6.92105669, 52.29522482]}, 'place_id': 'bc4b57dcf60baf77'}",
everyone,nl,277122378520203265,,233722241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277122378520203265,Heb ik me droom jurkje gezien is het 220 euro #heartbroken,UberSocial for BlackBerry,2012-12-07T18:48:18.000Z,#heartbroken,,
everyone,nl,277120437505384448,"[{'type': 'replied_to', 'id': '277121770732007424'}]",259881493,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277122002228232192,"@someuser Jaaaaduss, ga me brengen :( jullie zijn nog samen #heartbroken",Twitter Web Client,2012-12-07T18:46:48.000Z,#heartbroken,,428300010
everyone,nl,276751670954848257,,301414812,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276751670954848257,Houd dit gevoel ooit op? #heartbroken,Twitter for iPhone,2012-12-06T18:15:14.000Z,#heartbroken,,
everyone,nl,276460077869826048,,909750553,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276460077869826048,00:00 naar het meisje waar ik vandaag naartoe wou maar het konniet =( #heartbroken,Twitter for BlackBerry®,2012-12-05T22:56:33.000Z,#heartbroken,,
everyone,nl,276084174216126466,,345975986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276084174216126466,"@someuser Ik haat ziek zijn , ik kan niet eten en niet slapen de 2 dingen die ik t liefste doe ! =( #heartbroken precies",Twitter for Android,2012-12-04T22:02:51.000Z,#heartbroken,,
everyone,nl,276046337357795328,,217533735,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",276046337357795328,"noud, wat doe je? je moet niet bij Nina op een paard voor dr huis gaan staan, maar bij mij! #heartbroken",Twitter Web Client,2012-12-04T19:32:30.000Z,#heartbroken,,
everyone,nl,275962345602293763,,222235360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275962345602293763,Ek sal jou meer gelukkig maak as sy!!!!!!!! #HeartBroken,Twitter for BlackBerry®,2012-12-04T13:58:44.000Z,#heartbroken,,
everyone,nl,275734460572504065,"[{'type': 'replied_to', 'id': '275734460572504065'}]",219958199,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275772535667306497,@someuser @someuser ik denk dat die undercover ècht naar mij was.. #heartbroken,Twitter for iPhone,2012-12-04T01:24:30.000Z,#heartbroken,,178879393
everyone,nl,275745955725324289,,313438211,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",275745955725324289,"In plaats van dat ze zegt Oke, is goed. Waar en wanneer? Zegt ze alleen maar hahahahahaha leuk .. #heartbroken",UberSocial for BlackBerry,2012-12-03T23:38:53.000Z,#heartbroken,,
everyone,nl,275715286659915777,"[{'type': 'replied_to', 'id': '275717541664534528'}]",382718341,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",275717864038735872,"@someuser  Ja dat dacht ik dus ook , maar nee </3  #heartbroken",Twitter Web Client,2012-12-03T21:47:16.000Z,#heartbroken,,358051892
everyone,nl,275675266695696384,"[{'type': 'replied_to', 'id': '275682032959496192'}]",267705491,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275682220000301056,@someuser dan is het misschien te laat :( #heartbroken,Twitter for Android,2012-12-03T19:25:37.000Z,#heartbroken,,222975386
everyone,nl,275370282909306880,"[{'type': 'replied_to', 'id': '275370282909306880'}]",52127684,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275473251977801728,@someuser je negeerde mij ook! :-( wil je nu ook niet met mij praten? #heartbroken #cryface,Twitter for Android,2012-12-03T05:35:15.000Z,#heartbroken,,181712783
everyone,nl,275328911661993984,"[{'type': 'replied_to', 'id': '275332295999758336'}]",517642256,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",275332885165256704,"@someuser @someuser @someuser Da wist ik nog ni eens.Ocharm het meiske,hem dan zien smossen me Kalila op nationale tv #heartbroken",Twitter Web Client,2012-12-02T20:17:29.000Z,#heartbroken,,506270028
everyone,nl,275307269766397952,,228748432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275307269766397952,Ik voel me kut zuchtt #hoofdpijn #misselijk #moe #heartbroken,Twitter for iPhone,2012-12-02T18:35:42.000Z,#heartbroken,,
everyone,nl,275225313905090560,"[{'type': 'retweeted', 'id': '275224054275915776'}]",110453658,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275225313905090560,RT @someuser Mbu LastResort was banned @someuser No more seasons. #Gutted! #Heartbroken #@someuser *on bentknees-YYY??!*,Mobile Web,2012-12-02T13:10:02.000Z,#heartbroken,,
everyone,nl,275224054275915776,,92006951,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275224054275915776,Mbu LastResort was banned @someuser No more seasons. #Gutted! #Heartbroken #@someuser *on bentknees-YYY??!*,Mobile Web,2012-12-02T13:05:02.000Z,#heartbroken,,
everyone,nl,275154765804085248,,793813464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275154765804085248,Ik mis u zo hard #heartbroken,Twitter for iPhone,2012-12-02T08:29:42.000Z,#heartbroken,,
everyone,nl,275144782999859200,,339241331,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275144782999859200,Ik had dit niet verwacht maar ik kan er niks aan doen. Ik zal je nooit vergeten en altijd van je blijven houden! #heartbroken. </3,Mobile Web,2012-12-02T07:50:02.000Z,#heartbroken,,
everyone,nl,274976086633365505,"[{'type': 'replied_to', 'id': '274981329240719361'}]",545195871,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",274981497176485888,@someuser pffftt !!! Fine #heartbroken haha x,Twitter for iPhone,2012-12-01T21:01:12.000Z,#heartbroken,,454296010
everyone,nl,274966208862904321,,492216722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274966208862904321,Ik kan nie geloven . Voordat niall beroemd was wou niemand wat van hem hebben .. En nu ? .. Omg ze verdienen hem niet eens </3 #HeartBroken,Twitter for BlackBerry®,2012-12-01T20:00:27.000Z,#heartbroken,,
everyone,nl,274881122033360897,,202806827,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274881122033360897,@someuser liep achter me in dburg maar hij zei geen hoi #heartbroken ☹,Twitter for BlackBerry®,2012-12-01T14:22:21.000Z,#heartbroken,,703878320
everyone,nl,274664690955735040,,202257374,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274664690955735040,Is het leuk om mij te kwetse en mijn leve een hel te make? Want het boeit u precies geen reet. #heartbroken,Twitter for iPhone,2012-12-01T00:02:20.000Z,#heartbroken,,
everyone,nl,274630565146271746,,26505250,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274630565146271746,@someuser @someuser #TVOH3 #hooverphonic #heartbroken zou een mooi nummer zijn voor @someuser #sandravannieuwland voor volgende #tvoh3,Twitter Web Client,2012-11-30T21:46:43.000Z,#heartbroken,,103589434
everyone,nl,274610385859010560,,163478290,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",274610385859010560,"me, 19: canweputtreeupcanweputtreeupcanweputtreeupcanweputtreeupcanweputtreeup...| mum: no #heartbroken",Twitter Web Client,2012-11-30T20:26:32.000Z,#heartbroken,,
everyone,nl,274577878270742528,"[{'type': 'replied_to', 'id': '274578504027369472'}]",621389577,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",274579678990327808,"@someuser i know ! begint nu yuu, wou dat je mee was #heartbroken",Twitter for iPhone,2012-11-30T18:24:31.000Z,#heartbroken,,371441397
everyone,nl,274553084846424065,"[{'type': 'replied_to', 'id': '274553276190564353'}]",277059934,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",274553457699069953,@someuser ja en ik krijg ze voor kerst </3 #heartbroken #iWantToDie #Why #yolo,Tweetbot for iOS,2012-11-30T16:40:19.000Z,#heartbroken,,356399395
everyone,nl,273865193933639682,"[{'type': 'replied_to', 'id': '273868359991435264'}]",201850809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273870407889727489,@someuser hahahah mooi! Moet je nog veel vertellen jass! Miss you so muchh  #heartbroken haaha lol xd,Twitter for iPhone,2012-11-28T19:26:08.000Z,#heartbroken,,264170952
everyone,nl,273574175577358336,,428213518,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273574175577358336,Komt deze leuk zeggen ze gaat belgin worden #heartbroken,UberSocial for BlackBerry,2012-11-27T23:49:00.000Z,#heartbroken,,
everyone,nl,273494430902804480,,328208865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273494430902804480,RT @someuser RT @someuser @someuser q nee laatmaar het is over. - omg :( ~ #HeartBroken :(,Twitter for iPad,2012-11-27T18:32:08.000Z,#heartbroken,,
everyone,nl,273245745740648449,,605973119,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",273245745740648449,Poor Melanie. | #heartbroken,Twitter for iPhone,2012-11-27T02:03:57.000Z,#heartbroken,,
everyone,nl,273190656657195009,,305165111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273190656657195009,Wekker O6OO #heartbroken.,Twitter for BlackBerry®,2012-11-26T22:25:02.000Z,#heartbroken,,
everyone,nl,273173604399718400,,235193597,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273173604399718400,@someuser Slapen #heartbroken awhhh schatjee :((,Twitter for Android,2012-11-26T21:17:17.000Z,#heartbroken,,
everyone,nl,273162367150465027,,790228724,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273162367150465027,Poor Lauren #heartbroken,Twitter Web Client,2012-11-26T20:32:38.000Z,#heartbroken,,
everyone,nl,273051632399425536,,63085077,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273051632399425536,"Mijn broer die even €450,- wint om uit te geven bij de negen straatjes. Ik mag het niet eens hebben. :(:(:( #heartbroken",Twitter for iPhone,2012-11-26T13:12:36.000Z,#heartbroken,,
everyone,nl,272720318420901888,,88960382,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272720318420901888,Ik Wist Gewoon Dat Wilfred Koud Zou Maken #Heartbroken,UberSocial for BlackBerry,2012-11-25T15:16:05.000Z,#heartbroken,,
everyone,nl,272411564731146240,,33278978,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272411564731146240,RT @someuser Speciaal voor @someuser http://someurl • Neeeeeeeeeee!!!! :(  #heartbroken </3 #depri #down #upset #crying #emo,UberSocial for BlackBerry,2012-11-24T18:49:12.000Z,#heartbroken,,
everyone,nl,272108662481362944,,388493958,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272108662481362944,"@someuser Gister stond er  Jim♥Stacey Nu staat er Jim♥Daphne #Heartbroken.. ohmyhodd , heb ie nu al een ander ;O",Twitter for Android,2012-11-23T22:45:35.000Z,#heartbroken,,
everyone,nl,271892855956574208,,717427050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271892855956574208,Meer informatie over #heartbroken http://someurl,Onderwerpeninfo,2012-11-23T08:28:03.000Z,#heartbroken,,
everyone,nl,271860691680497664,"[{'type': 'retweeted', 'id': '271858446134034433'}]",343927898,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271860691680497664,"RT @someuser Bed, ik ga je misse. ik moet je verlaten..ik zal aan je denken #Heartbroken",Twitter for Android,2012-11-23T06:20:14.000Z,#heartbroken,,
everyone,nl,271858446134034433,,631433873,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271858446134034433,"Bed, ik ga je misse. ik moet je verlaten..ik zal aan je denken #Heartbroken",Twitter Web Client,2012-11-23T06:11:19.000Z,#heartbroken,,
everyone,nl,271007413191196672,,99575540,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271007413191196672,Slapen :( #heartbroken!!! #AlwaysMe!!!! #GVD!!!,Twitter for BlackBerry®,2012-11-20T21:49:37.000Z,#heartbroken,,
everyone,nl,270907431247294464,,245025361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270907431247294464,"@someuser joooo, je was weg! :O #heartbroken",Twitter Web Client,2012-11-20T15:12:19.000Z,#heartbroken,,396041465
everyone,nl,270575357269258241,,98712890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270575357269258241,"Het geeft me geen goed gevoel, @someuser zo te zien tweeten :( #heartbroken",Twitter for iPhone,2012-11-19T17:12:46.000Z,#heartbroken,"{'coordinates': {'type': 'Point', 'coordinates': [4.33168022, 51.39524393]}, 'place_id': 'ab6471bb86a681d4'}",
everyone,nl,270257015614480384,,820189088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270257015614480384,Dus een paar uur geleden was ik like #HeartBroken heh! Door mensen op mn pinglijst is alles weer prima met mij! :D,Twitter for BlackBerry®,2012-11-18T20:07:48.000Z,#heartbroken,,
everyone,nl,270125158482714625,,235653787,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270125158482714625,Maar eens opstaan :( #heartbroken,Samsung Mobile bada,2012-11-18T11:23:51.000Z,#heartbroken,,
everyone,nl,270108604185575424,"[{'type': 'replied_to', 'id': '270108833370763264'}]",202806827,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",270109121632690176,@someuser tss en niet op wapp reageren he #heartbroken,Twitter for BlackBerry®,2012-11-18T10:20:07.000Z,#heartbroken,,703878320
everyone,nl,270043579840356353,,820189088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270043579840356353,"Is makkelijk om te zegge ik kan zonder je maar van binnen doet het me heel erg pijn,omdat jy well zonder me kan!! </3 #HeartBroken!",Twitter for BlackBerry®,2012-11-18T05:59:41.000Z,#heartbroken,,
everyone,nl,269944903054802944,,258050247,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269944903054802944,Ik mis onze bank </3 #heartbroken,UberSocial for BlackBerry,2012-11-17T23:27:34.000Z,#heartbroken,,
everyone,nl,269940301571969024,,270419962,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269940301571969024,Hoeveelste keer?| Jup 4de x| #heartbroken,Twitter for iPhone,2012-11-17T23:09:17.000Z,#heartbroken,,
everyone,nl,269920347845959680,,198605391,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269920347845959680,Ik heb niet eens de sinterklaastaart van @someuser geproefd #heartbroken,Twitter for iPhone,2012-11-17T21:50:00.000Z,#heartbroken,,
everyone,nl,269862066599374849,"[{'type': 'replied_to', 'id': '269862066599374849'}]",248245758,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269863916853657600,@someuser hoezo niett ? zielige wij #heartbroken,UberSocial for BlackBerry,2012-11-17T18:05:46.000Z,#heartbroken,,141671798
everyone,nl,269823252782804992,,544854552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269823252782804992,RIP Daniel Robert Hoyt  4/13/89-11/17/08  #heartbroken,Twitter Web Client,2012-11-17T15:24:11.000Z,#heartbroken,,
everyone,nl,269504769272459264,"[{'type': 'replied_to', 'id': '269522722684551168'}]",347772348,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269523180387987456,@someuser  pfff #heartbroken | nu kan ik met engels spreken typen,Twitter Web Client,2012-11-16T19:31:48.000Z,#heartbroken,,587264544
everyone,nl,269493627418472448,,710571924,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269493627418472448,Wonder wat het ek of my snor gedoen dat @someuser my snor so sleg se!! #heartbroken!! Die water met liefde het darm opgemaak davo ;-),Twitter for BlackBerry®,2012-11-16T17:34:22.000Z,#heartbroken,,
everyone,nl,269388513336782849,,347772348,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269388513336782849,als je met iemand hebt dan moet je  soms dingen doen die je niet wil #heartbroken,Twitter Web Client,2012-11-16T10:36:41.000Z,#heartbroken,,
everyone,nl,269214055309402112,,180502889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269214055309402112,RT @someuser RT @someuser Jullie hebben me niet gelinkt eh. Flikkers • #emo #nobodycares #sluitjeacc / #heartbroken «/3,UberSocial for BlackBerry,2012-11-15T23:03:27.000Z,#heartbroken,,
everyone,nl,269179332134576128,,793813464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269179332134576128,Dus hier eindigt het dan :(.. #heartbroken,Twitter for iPhone,2012-11-15T20:45:28.000Z,#heartbroken,,
everyone,nl,269164274948120577,,149802054,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269164274948120577,@someuser je hebt mij van je foto geknipt! #heartbroken,Twitter Web Client,2012-11-15T19:45:38.000Z,#heartbroken,,411083597
everyone,nl,269126889468215296,,165801893,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269126889468215296,RT @someuser Ik mis maad zo erg he echt niet leuk meer dit #heartbroken,TweetDeck,2012-11-15T17:17:05.000Z,#heartbroken,,
everyone,nl,269126167368458240,,516643159,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269126167368458240,Ik mis maad zo erg he echt niet leuk meer dit #heartbroken,UberSocial for BlackBerry,2012-11-15T17:14:13.000Z,#heartbroken,,
everyone,nl,269087060793622528,"[{'type': 'replied_to', 'id': '269087060793622528'}]",540928924,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",269094840669728769,@someuser Op school vragen of ik na school langskom naar jou. Kom ik langs is niemand thuis... #HeartBroken,Twitter Web Client,2012-11-15T15:09:44.000Z,#heartbroken,,334088424
everyone,nl,268837758615814145,,279692404,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",268837758615814145,Een kind van je vader #heartbroken,Twitter for BlackBerry®,2012-11-14T22:08:11.000Z,#heartbroken,,
everyone,nl,268436561144733696,,735702313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",268436561144733696,Wens dinge kon weer terug gaan soos waar dit was... Die lewe is n lied maar net vir die wat wel saam sing...#Heartbroken,Twitter for BlackBerry®,2012-11-13T19:33:58.000Z,#heartbroken,,
everyone,nl,267736829367840768,,219344059,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267736829367840768,Ik ben verliefd op @someuser maar ze heeft me zojuist afgewezen :( #Heartbroken,Mobile Web,2012-11-11T21:13:29.000Z,#heartbroken,,
