reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1011152917,Empezando el dia con mate basica @someuser  #worried,2013-04-09T12:25:27.000Z,321599740708003841,321599740708003841,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-76.9729803, -12.0844654]}}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,301783313,No me gusta esta sensacion :s :( #worried,2013-04-09T03:09:17.000Z,321459773600067585,321459773600067585,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,595868231,Dios mio por favor no me abandones .... no ahora... #worried,2013-04-09T00:50:12.000Z,321424771843772417,321424771843772417,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,221567976,Mi vieja no me responde los mensajes #worried,2013-04-08T23:15:47.000Z,321401014932615168,321401014932615168,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,139860667,Buenos Dias Nolefam tengo problemas con mi Wi-fi please alguna informacion sobre el estado de Nole???? Respondanme x favor!! :( #worried !!,2013-04-08T14:32:27.000Z,321269313568899072,321269313568899072,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,37766456,#scared #worried #bigday | | Ya Rab,2013-04-08T12:11:46.000Z,321233907666276353,321233907666276353,in,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,138462139,Imaginacion detente y dejame dormir| | #worried,2013-04-08T10:36:35.000Z,321209955585781760,321209955585781760,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,387508420,"@someuser  recién me aceptaron en un curso en Londres el 19 de Mayo, cuanto se demoran en dar la visa? #worried",2013-04-08T09:51:22.000Z,321198573578493952,321198573578493952,es,#worried,,579894703,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1009673658,se me paso la fecha de examen...| #worried,2013-04-08T00:28:35.000Z,321056946297901057,321056946297901057,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,231898839,Mi amor @someuser estás bien? #worried,2013-04-07T19:17:00.000Z,320978534648647680,320978534648647680,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,77111280,Consejo mas repetido: Confía en Ti Misma. #gracias #worried,2013-04-07T12:01:27.000Z,320868923476160513,320868923476160513,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,371586145,Que sueños mas raros yo he estado teniendo... #Worried,2013-04-07T12:00:44.000Z,320868741414023169,320868741414023169,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,247540230,😢 Y yo no quiero que ella se sienta triste! #worried #habrehecholocorrecto 😫😖,2013-04-07T01:16:56.000Z,320706727471357952,320706727471357952,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,49255611,"@someuser / NAda malo, sino que finalmente pones una imagen tuya. Mejor dicho, uan donde se muestra tu cara #NoEsNormalEnTi #Worried",2013-04-06T23:24:28.000Z,320678422227595265,320677377380331520,es,#worried,,183908239,"[{'type': 'replied_to', 'id': '320677485345906690'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,437804338,ya llegaroonn #yameurgia #worried,2013-04-06T07:18:31.000Z,320435332753543169,320435332753543169,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for BlackBerry,15802758,"Eso no me agrada, no me agrada #Worried",2013-04-06T00:16:30.000Z,320329130866511873,320329130866511873,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,274311097,Marica esta cayendo un palo de agua y el huevito estaba afuera floreciendo y agarrando solcito esta tarde #worried #fuck @someuser,2013-04-05T06:19:48.000Z,320058166991781890,320058166991781890,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,157782483,Quisiera poder cerrar los ojos y tener la tranquilidad de que mañana estarás bien.. Pero para serte sincera no puedo.. #afraid #worried,2013-04-05T04:45:08.000Z,320034345232498688,320034345232498688,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,768271609,En el hospital con el baby bro :/ #worried #nosleeptonight,2013-04-05T02:09:40.000Z,319995220479586304,319995220479586304,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Websites,212562381,Corea del Norte: ataque nuclear a EE.UU. sería en cumpleaños de Kim iI Sung http://someurl via @someuser #worried,2013-04-04T16:39:33.000Z,319851747508105216,319851747508105216,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,777134700,Me he equivocado antes y temo equivocarme de nuevo... Pero esta vez es diferente... Tú lo eres. #creative #worried,2013-04-04T07:24:35.000Z,319712084990504960,319712084990504960,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,103068838,Presiento Unfollows masivos :/ :o #Afraid #Worried,2013-04-04T05:30:24.000Z,319683350145159168,319683350145159168,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,1125781518,@someuser haha! Fregues yo tmbn !! :| #Worried haha! xD,2013-04-04T01:43:26.000Z,319626231547047936,319621452838105088,tl,#worried,,967001773,"[{'type': 'replied_to', 'id': '319626000092786688'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),218446017,@someuser oya now! #worried,2013-04-03T20:16:55.000Z,319544060366946304,319542544843300865,in,#worried,,769766660,"[{'type': 'replied_to', 'id': '319542544843300865'}]"
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Instagram,11342922,A 4 dias de la #mediamaraton con mucho dolor en la rodilla... #auch #worried @ Majadahonda http://someurl,2013-04-03T18:20:03.000Z,319514651052367873,319514651052367873,es,#worried,"{'place_id': 'c9813d7bd901ad0c', 'coordinates': {'type': 'Point', 'coordinates': [-3.86044022, 40.45353183]}}",,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,263306552,@someuser Pero no creo que voy a ir a ver a @someuser y @someuser  igual que el año pasado. que no han anunciado na todavía #worried,2013-04-03T11:56:08.000Z,319418032390823936,319412910088671232,es,#worried,,468962669,"[{'type': 'replied_to', 'id': '319413409282146305'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,47676227,Es en estás situaciones de la vida donde necesito un novio. #worried,2013-04-03T05:55:57.000Z,319327390264348673,319327390264348673,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1005548450,No puedo expresarme en twitter! #happy #happier #sad #worried,2013-04-03T04:11:02.000Z,319300986462158848,319300986462158848,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",iOS,635043176,No me contesta :( #Worried,2013-04-03T00:51:07.000Z,319250677840871424,319250677840871424,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,555691910,Esto me pasa por impuntual!  #headache #medejaron #worried ):,2013-04-02T23:51:41.000Z,319235720634068992,319235720634068992,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,85148618,Volviste ya @someuser #worried,2013-04-02T23:03:49.000Z,319223673103986689,319223673103986689,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,78044454,@someuser jajaja que mensa! ahora que vas a hacer en clase!? #worried,2013-04-02T18:07:17.000Z,319149048630231040,319144389417005057,es,#worried,,139918572,"[{'type': 'replied_to', 'id': '319144389417005057'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),1252141753,"@someuser Uuuuuuy, ¿Es asunto user? #Worried",2013-04-02T17:35:56.000Z,319141158762737664,319140057481093120,es,#worried,,928793408,"[{'type': 'replied_to', 'id': '319140815861608448'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,329278798,No es por nada pero tengo un stalker en el fisiatra! #nojoke #enserio #worried 🔪 freak.,2013-04-02T11:54:53.000Z,319055330514460673,319055330514460673,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,574035065,"Algun dia se me va a regresar #lose,tengo que encontrar la bendita forma de desmentir la foto lo antes posible #worried",2013-04-02T06:56:57.000Z,318980354008551425,318980354008551425,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,939487940,vichar apareceeeeeeee! #worried,2013-04-02T00:44:34.000Z,318886643090223104,318886643090223104,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,17423775,Ayer no dormi y todavia sigo con energia... #worried 😳,2013-04-02T00:36:00.000Z,318884485728972800,318884485728972800,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Echofon,28292371,"Pregunta mejor, pq la tienes en snapchat? RT @someuser Le mando un snap a la ex por error y le dan screenshot.....#worried",2013-04-01T22:48:06.000Z,318857330076811265,318857330076811265,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,301783313,Por que todos mueren por bio y yo estoy tranquilo... Sera porque me encanta o porque soy un vago? #worried,2013-04-01T22:42:26.000Z,318855903564689408,318855903564689408,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,145035823,"epaaa con mas dudas!!! quiero volver a la época donde solo importaban mis amigos, los juegos y los dibujitos animados! #Worried",2013-04-01T22:11:38.000Z,318848154629992448,318848154629992448,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,329332231,que pasa que no tengo ninguna señal de mi mejor amiga?!???! D: #Worried,2013-04-01T19:12:28.000Z,318803067233513472,318803067233513472,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,63408215,No me hace sentir nada bien esto... -.- #worried,2013-04-01T03:39:27.000Z,318568265003700225,318568265003700225,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,23241044,Me da miedo volver a intentarlo. No quiero pasar por eso una vez más! #worried,2013-04-01T03:21:20.000Z,318563703622627328,318563703622627328,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,572608382,Im sosososo tirrrrred #overthinking #worried #nosleeep #fuckit ,2013-03-31T14:47:21.000Z,318373958116323328,318373958116323328,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,386693745,vivo con miedo desde que @someuser está tan agresivo #worried,2013-03-31T11:01:20.000Z,318317081688956929,318317081688956929,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,39411666,Los minutos más largos de mi vida...#nervios #filosofando #worried,2013-03-31T09:03:36.000Z,318287451250647040,318287451250647040,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,115170832,Estúpida garganta! Por tu culpa no veré a mi abuelito mañana! Ñaaaa 😢😢😢 #worried,2013-03-31T07:20:16.000Z,318261447555682304,318261447555682304,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,334340203,Entre otras cosas hasta ahora me doy cuenta que todavía no siento los dedos de mis pies #Worried 😕😖,2013-03-31T01:26:51.000Z,318172505422573569,318172505422573569,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,417333496,No e sabido nada de el hoy #esperoqueestebien #worried,2013-03-31T00:47:27.000Z,318162591446863872,318162591446863872,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,150803702,No Lloris?! #Worried #THFC,2013-03-30T14:15:32.000Z,318003563848687617,318003563848687617,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,161776623,No Mata No Win #Worried,2013-03-30T13:48:17.000Z,317996705968685056,317996705968685056,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,534960760,@someuser oye gran amor...que es la app de los vuelos #worried,2013-03-30T05:46:11.000Z,317875381346631680,317875381346631680,es,#worried,,71172759,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,295330579,Como no pensar en el futuro si ya lo tenemos sobre nosotros #worried #agoviado #wannascream,2013-03-30T04:15:10.000Z,317852477703729152,317852477703729152,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1158467570,Hay algo que no me deja en paz #worried,2013-03-30T03:05:12.000Z,317834870959267840,317834870959267840,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),458055212,¿A que hora llegara? #Worried,2013-03-30T02:38:28.000Z,317828141940879360,317828141940879360,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,30872221,"@someuser me voy en 17 días, pero uno de sus targets es Austin... #worried :(",2013-03-30T00:18:26.000Z,317792900610134018,317792218469519360,es,#worried,,7292622,"[{'type': 'replied_to', 'id': '317792773426249728'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Nokia S40,152098466,En cualquier momento tiro todo al carajo y te llamo. He dicho #Worried,2013-03-29T22:58:29.000Z,317772782752628736,317772782752628736,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,151143980,Diosss dame una solucion por favorrrrr #worried,2013-03-29T10:34:52.000Z,317585643427483648,317585643427483648,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Samsung Mobile,1260891338,Momentos como este me hacen desear un novio que me de un masaje mientras me susurra al oído Todo va a estar bien. #Please #Worried #boy,2013-03-29T07:21:29.000Z,317536977194975233,317536977194975233,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,352151051,@someuser que pasooooooooooooooooo:(? #worried,2013-03-29T04:51:10.000Z,317499149186633728,317385544495685632,es,#worried,,236164380,"[{'type': 'replied_to', 'id': '317385544495685632'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,30059985,es idea mía o @someuser no aparece por acá hace días?? :/ #Worried,2013-03-28T20:16:46.000Z,317369696842305536,317369696842305536,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,313037598,"JOSE GABRIEL, Aun no llega :c #Worried.",2013-03-28T19:19:50.000Z,317355368785268736,317355368785268736,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,165614930,Van como dos días completos y seguidos de Dèja Vùs #worried,2013-03-28T05:24:07.000Z,317145053762043905,317145053762043905,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,521444232,"#worried todo este tiempo parece q este suplicio no tendrá fin, me cortaran de nuevo??? :@",2013-03-28T04:14:27.000Z,317127520719872000,317127520719872000,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,551557737,Preocupada por él :/ ni idea que pasa y no se como ayudar sí es que puedo hacer algo.... #Worried #Help #S.O.S,2013-03-28T04:03:57.000Z,317124876093775873,317124876093775873,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,820732626,piensa que insultando va a arreglar las cosas dan ganas de matarlo HAHAHA pongase a estudiar si? #worried : /,2013-03-28T04:00:56.000Z,317124119772676096,317124119772676096,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,820732626,"y aveces me pongo a pensar, que sera la vida de estos dos dentro de unos años : / #worried",2013-03-28T03:57:52.000Z,317123347718737920,317123347718737920,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,207173463,Que tal las vainas que uno se entera. Muy mal lo hubiera echo de otra manera. #Worried,2013-03-27T23:34:24.000Z,317057042655358976,317057042655358976,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite,81893385,@someuser me tienes sufriendo. #worried,2013-03-27T23:23:09.000Z,317054211420479490,317054211420479490,es,#worried,,225005979,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,104373255,@someuser desde ayer te estoy hablando al bb x lo del traumatologo!! #Worried,2013-03-27T23:14:08.000Z,317051943283458048,317051943283458048,es,#worried,,477890031,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,354715992,@someuser no man vieras que stress porque ami no me tocaba hacer eso pero como que tocaba llevarlas el viernes y ninguna se acordo #Worried,2013-03-27T21:22:04.000Z,317023740942774272,316941317102006273,es,#worried,,228827999,"[{'type': 'replied_to', 'id': '317022631473852416'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,334264976,estado #worried,2013-03-27T18:30:59.000Z,316980688320614400,316980688320614400,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,261096828,@someuser | @someuser| ¿Están bien? ¿donde estaban los chicos hoy en la práctica?| #WORRIED,2013-03-27T05:05:32.000Z,316777988232458240,316777988232458240,es,#worried,,463468934,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,1270610628,No encuentro el bote de misiones #worried,2013-03-26T22:57:04.000Z,316685258806403072,316685258806403072,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,82281194,@someuser mk nos dejó el bus! Una de las itas se caso... Y nosotras ni novio! #WORRIED,2013-03-26T22:36:25.000Z,316680063460462594,316680063460462594,es,#worried,,106322503,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,181842574,Gracias a los que dijeron verme mas delgado pero al darme cuenta que baje 5k solo puedo suponer que debo estar muriendo o algo #worried,2013-03-26T21:26:26.000Z,316662453272453121,316662453272453121,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,587022960,Un día de estos me andaré despertando a las 5 de la tarde o.o #TieneQueParar #Worried,2013-03-26T17:43:45.000Z,316606411083763712,316606411083763712,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,587022960,Cada día me ando despertando más tarde :s #Worried #QueClaseDeBrujeriaEsEsta,2013-03-26T17:22:39.000Z,316601100864192512,316601100864192512,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,258003870,"Oye, ¿alguien sabe porqué todavía no ha salido #Viking? #worried",2013-03-26T13:49:43.000Z,316547513517735937,316547513517735937,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,792262998,Yo no quiero llorar cuando pase| #Worried,2013-03-26T05:59:12.000Z,316429105795055616,316429105795055616,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,315621653,ah que bien... asmática pa colmo =| #worried #dammit,2013-03-26T05:48:15.000Z,316426352284803072,316426352284803072,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,397638268,@someuser loca! Que es la que con Joyce?? La he llamado en todo el día y le he kikeado y le he textiado y con el celu apagado!! #Worried 😖,2013-03-26T03:09:51.000Z,316386488063496192,316386488063496192,es,#worried,,260489813,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,214330659,"Mejor me retiro, para no tener más problemas #Worried",2013-03-25T19:16:28.000Z,316267357259563009,316267357259563009,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,319258364,¿Qué voy a cenar? #worried,2013-03-25T02:29:18.000Z,316013895229775872,316013895229775872,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Seesmic,169747694,16Días OMG really??? q kbreo muero de rabia #Worried #Angry #Wtf,2013-03-24T22:38:43.000Z,315955866534813697,315955866534813697,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,227710400,LOL No he estudiado NADA DE NADA y estoy en el mall ._. #worried #CostaneraCenter,2013-03-24T21:12:13.000Z,315934099690905600,315934099690905600,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,294395232,"Sabes que una persona te importa demasiado, cuando su estado de ánimo afecta el tuyo fácilmente #Worried",2013-03-24T04:27:10.000Z,315681168399937537,315681168399937537,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,803328104,"odio no encontrar una cosa, acordarme que estaba con algo, y darme cuenta que perdi las dos cosas y la otra era mas importante!!! #WORRIED",2013-03-24T03:50:42.000Z,315671994198810624,315671994198810624,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,487698758,Please! que si me quiera!!! #worried,2013-03-23T19:21:33.000Z,315543861789347840,315543861789347840,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,964898646,@someuser Alaaa... y eso? Qué te ha pasado? #Worried,2013-03-23T10:41:52.000Z,315413077992550401,315412905732489217,es,#worried,,579276033,"[{'type': 'replied_to', 'id': '315412905732489217'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",TweetDeck,116443790,Salgo al rato en la madrugada a misiones 4 am deseenme suerte !  #Worried,2013-03-23T05:16:31.000Z,315331200950616064,315331200950616064,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for BlackBerry,187377660,mabuga shay 3ala el finals:( #worried,2013-03-22T22:25:32.000Z,315227774098997248,315227774098997248,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,245981463,Ojala todo salga bien #worried,2013-03-22T17:12:57.000Z,315149108623073281,315149108623073281,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,65848049,Dia 1 empezó super extraño. #Worried.,2013-03-22T15:08:26.000Z,315117774026469377,315117774026469377,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,177210343,LLOBIS #Friend #tags #phototag #Guapo #School #adulto #he #worried #malhumorado #pretty #beautiful... http://someurl,2013-03-22T12:34:48.000Z,315079111984963584,315079111984963584,in,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,223814121,"No se si acostarme, total... me voy en 4 horas... #CandyHitsParty #Worried",2013-03-22T06:11:31.000Z,314982656163082240,314982656163082240,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,790359487,HOY NO ME VA A ALCANZAR EL TIEMPO #worried,2013-03-22T05:37:00.000Z,314973969033871360,314973969033871360,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,913411783,La noxe se hace larga #worried,2013-03-22T04:13:43.000Z,314953006800056321,314953006800056321,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,436734452,Por esos días en que ya no puedes pensar en otra cosa si no en estudiar #omg #worried,2013-03-22T02:56:36.000Z,314933603589033985,314933603589033985,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,867162260,Sin hablar con el desde las 4 :/ #Worried,2013-03-22T02:47:10.000Z,314931226026860544,314931226026860544,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,97594072,Ojo morado...| #Swich #Electric #WorriedFace #Worried #BeatenFace http://someurl,2013-03-21T17:19:47.000Z,314788442561183744,314788442561183744,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,88305530,Espero todo salga bien #worried,2013-03-21T09:06:55.000Z,314664407751856128,314664407751856128,es,#worried,,,
