source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",108721741,@someuser  foste sequestrado oque? Ate agora nao voltaste para casa? #worried,226677348920086529,226677348920086529,pt,everyone,2012-07-21T13:57:46.000Z,#worried,,,127479360
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49699816,@someuser porquê? #worried,226421580044054528,226316524481290242,pt,everyone,2012-07-20T21:01:26.000Z,#worried,,"[{'type': 'replied_to', 'id': '226413208993402880'}]",238582289
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544437051,"#Brazil have Thiago Silva, Marcelo, Pato,  Neymar, Hulk.. #Worried",226386138355625984,226386138355625984,pt,everyone,2012-07-20T18:40:36.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",396992944,So paranoid #worried,226376573346004992,226376573346004992,pt,everyone,2012-07-20T18:02:35.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",371027122,@someuser Emote mode? Hehehehe #worried,225494264895897600,225044690607673344,tl,everyone,2012-07-18T07:36:36.000Z,#worried,,"[{'type': 'replied_to', 'id': '225044690607673344'}]",602188514
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",116938438,ma baby no me contestaaaaa #worried,225109400501764096,225109400501764096,it,everyone,2012-07-17T06:07:18.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",179289447,@someuser A barriga dói-te devido ao iogurte? #worried,224950899741696000,224917138002034689,pt,everyone,2012-07-16T19:37:28.000Z,#worried,{'place_id': '50ad0b36832edc74'},"[{'type': 'replied_to', 'id': '224950392390295553'}]",346283985
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",124314768,@someuser  hey dear..como tá o status da vesicula? pensei em vc muito hj! #worried,223927788032376832,223927788032376832,pt,everyone,2012-07-13T23:51:59.000Z,#worried,,,40575099
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",56537510,@someuser que pasa porque andas asi? #worried,223576017049100289,223575304222937088,es,everyone,2012-07-13T00:34:10.000Z,#worried,,"[{'type': 'replied_to', 'id': '223575304222937088'}]",357089146
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",211263747,@someuser Hahaha....ahahaha...aha.....#worried,223455814302699520,223451028790587393,tl,everyone,2012-07-12T16:36:32.000Z,#worried,,"[{'type': 'replied_to', 'id': '223455607506731009'}]",61370863
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",385642126,@someuser um huh? Haha #worried,222453260974424064,222452708718817281,tl,everyone,2012-07-09T22:12:45.000Z,#worried,,"[{'type': 'replied_to', 'id': '222452708718817281'}]",506522014
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212380112,Segunda tem prova de química e eu estou preocupado. #Worried,221635809592348672,221635809592348672,pt,everyone,2012-07-07T16:04:29.000Z,#worried,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129347980,Aiaiaiaiai não sei o que fazer da minha vida!! #worried,221027444176601088,221027444176601088,pt,everyone,2012-07-05T23:47:03.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107133539,Nunca supe q el UIT era S/. 3650 :( #worried,219969641727000576,219969641727000576,es,everyone,2012-07-03T01:43:44.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",131298214,@someuser @someuser #strenght .. Necesito terapiarte #worried,219967455701901314,219966323269189633,es,everyone,2012-07-03T01:35:02.000Z,#worried,,"[{'type': 'replied_to', 'id': '219966323269189633'}]",29556089
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",120669187,"Aaaaa, e a Demi fico mal mesmo ontem? um pessoal tava comentando, o que ela teve? #worried :,,(",219897967623155713,219897967623155713,pt,everyone,2012-07-02T20:58:55.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",599817742,Kinda nervous #scared #worried,219822569430323201,219822569430323201,pt,everyone,2012-07-02T15:59:19.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",238354500,Pedicures... 😒 #worried  http://someurl,218839238098161664,218839238098161664,pt,everyone,2012-06-29T22:51:54.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",304991067,Tornado sirens... #worried #imababy #gladmydadcamehomefromwork,218781896937701377,218781896937701377,es,everyone,2012-06-29T19:04:03.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41457174,Vish eu pego os exercicios de calculo UM na internet e aparece umas paradas que eu nunca vi na facul... só coisa facil que cai lá. #worried,218460715030282240,218460715030282240,pt,everyone,2012-06-28T21:47:47.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93753940,Negredo???? ................. #worried,218049402575667200,218049402575667200,pt,everyone,2012-06-27T18:33:23.000Z,#worried,,,
Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44098357,@someuser To muito! mas nao recebi a confirmação de recebimento do meu recibo! #worried 15h msm? td certo?!,216680412129406976,216678919607287808,pt,everyone,2012-06-23T23:53:30.000Z,#worried,,"[{'type': 'replied_to', 'id': '216678919607287808'}]",463090276
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59649055,Vou dormir e rezar pra ter noticias do amor amanha..... #worried,215663659064635394,215663659064635394,pt,everyone,2012-06-21T04:33:17.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264332635,tou a pelar tanto dos ombros! #worried,215359295171207168,215359295171207168,pt,everyone,2012-06-20T08:23:51.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",38080177,@someuser haha ok! #Worried,213091419085213696,213088462432247808,tl,everyone,2012-06-14T02:12:08.000Z,#worried,,"[{'type': 'replied_to', 'id': '213088462432247808'}]",231539267
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285381102,Acabando Con Mi Aparato Vestibular :S #Worried,213063595506925568,213063595506925568,pt,everyone,2012-06-14T00:21:34.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60208001,Enjoo + dor nas costas ou nos rins? :s #worried,212314191225294848,212314191225294848,pt,everyone,2012-06-11T22:43:42.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58912120,Tipo: Amanda Seyfried tem uma voz mt bonita e tals mas a voz dela pra Cosette? #WORRIED,211963454892945408,211963454892945408,pt,everyone,2012-06-10T23:30:00.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",422161052,Acho que teria um desgosto enorme se lhe acontecesse alguma coisa. #worried,211867502408507394,211867502408507394,pt,everyone,2012-06-10T17:08:43.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218717299,Hahahha uhhh... @someuser 😂💗 #sister #worried http://someurl,211361124862537728,211361124862537728,tl,everyone,2012-06-09T07:36:33.000Z,#worried,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322149973,#Worried . | gntwitter :/,209819751545974785,209819751545974785,de,everyone,2012-06-05T01:31:41.000Z,#worried,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",439787672,"to num aperto, uma sensaçäo ruim .. ): aconteceu algo grave por ai? #worried",209481442688905216,209481442688905216,pt,everyone,2012-06-04T03:07:22.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280697712,"O mio Dio, ancora il terremoto? #worried",209367117533945858,209367117533945858,it,everyone,2012-06-03T19:33:05.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497517808,#worried #nervous #scared #fuck #dontbemad,208405317925617664,208405317925617664,pt,everyone,2012-06-01T03:51:14.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430125927,"#PrayForJustin Fica bem bebe, te amo tanto #worried @someuser",208325851480203264,208325851480203264,pt,everyone,2012-05-31T22:35:28.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",240237412,"Partiu @someuser !! #NadaMelhor voce @someuser deveria tentar fazer comigo, ia te deixar mt relaxado!! ;) #worried",207932911096307712,207932911096307712,pt,everyone,2012-05-30T20:34:03.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",338177060,to indo pro @someuser bjs Echelon... #WORRIED,207559151222665216,207559151222665216,pt,everyone,2012-05-29T19:48:52.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501279260,Kinda nervous #worried,206866021909405696,206866021909405696,pt,everyone,2012-05-27T21:54:37.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109656522,Olvidar.. Se referia a mi? #worried,205485338653757441,205485338653757441,pt,everyone,2012-05-24T02:28:17.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72320188,Indo dormir! Me preparar para o apocalipse que vai ser amanha para chegar no medico e no trabalho com essa greve!!! #Worried,205126788731506689,205126788731506689,pt,everyone,2012-05-23T02:43:32.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324149513,@someuser QUEEEEEEEEE contestame el celular #WORRIED,204625950019829760,204619545443434496,pt,everyone,2012-05-21T17:33:22.000Z,#worried,,"[{'type': 'replied_to', 'id': '204619545443434496'}]",254644564
twicca,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36485479,@someuser o caraças. #worried,204537976728985600,204528586579906560,pt,everyone,2012-05-21T11:43:48.000Z,#worried,,"[{'type': 'replied_to', 'id': '204528586579906560'}]",209605999
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29276934,Nenhuma notícia da Blue Eyes. #Worried,204356776395677697,204356776395677697,pt,everyone,2012-05-20T23:43:46.000Z,#worried,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103306564,@someuser o foda é a pontuação a defender em RG..... #Worried,203937200755322880,203936315174166528,pt,everyone,2012-05-19T19:56:32.000Z,#worried,,"[{'type': 'replied_to', 'id': '203936315174166528'}]",123690661
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103306564,@someuser ele deu uma disfarçadinha e colocou a mão de novo. #worried,203216020989681664,203214833087299585,pt,everyone,2012-05-17T20:10:49.000Z,#worried,,"[{'type': 'replied_to', 'id': '203214833087299585'}]",63262707
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",357896803,Sana umabot #worried,202965014095732736,202965014095732736,tl,everyone,2012-05-17T03:33:24.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",102391702,@someuser MISSIONE LAUREA .. Che poi tu #Nerd adesso fai lo #worried #PocoCredibile ... Noto che danza sta veramente #PerdendoCampo #Disdetta,202786340113354752,202785362630803456,it,everyone,2012-05-16T15:43:25.000Z,#worried,,"[{'type': 'replied_to', 'id': '202785362630803456'}]",181137251
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",391161829,kinda nervous. 😥 #worried,202267180673404928,202267180673404928,pt,everyone,2012-05-15T05:20:28.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",176259109,@someuser Fico morrendo de dó de vc...essa chuva toda e moto não combinam! #worried,202083767500804096,202083767500804096,pt,everyone,2012-05-14T17:11:39.000Z,#worried,,,50085889
Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",20094027,@someuser aqui onde? pq? #worried... @someuser,201416079204040705,201415628953882625,pt,everyone,2012-05-12T20:58:30.000Z,#worried,,"[{'type': 'replied_to', 'id': '201415628953882625'}]",81712927
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",344809494,Quero ver a minha notinha #test #worried http://someurl,201084793411211267,201084793411211267,pt,everyone,2012-05-11T23:02:05.000Z,#worried,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",103306564,@someuser @someuser o foda é que do outro lado é esse Janko. #worried,201020446789992449,201019728645468160,pt,everyone,2012-05-11T18:46:23.000Z,#worried,,"[{'type': 'replied_to', 'id': '201019728645468160'}]",42911452
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103306564,Produzi quase nada hj. Me pergunto se o tennis paga meu bônus anual.... Então... #worried,200671541753688065,200671541753688065,pt,everyone,2012-05-10T19:39:58.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49443777,Enviro test!!!!!! #worried #ishouldvestudied #platt #enviro #herewego,200638602592522240,200638602592522240,pt,everyone,2012-05-10T17:29:05.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",576200087,amplitude.. | #worried,200604720929316865,200604720929316865,pt,everyone,2012-05-10T15:14:27.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",22204421,To melhorando \o/ hj q me deu dor de cabeça RT @someuser Será que a @someuser já tá melhor? #Worried,200018871833460737,200018871833460737,pt,everyone,2012-05-09T00:26:29.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",48126001,Bom dia p/ vc que está indo p/ o hospital! =S #Worried,199823360316801024,199823360316801024,pt,everyone,2012-05-08T11:29:36.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",85895351,"@someuser @someuser Nossa Wes, mas e aí, tá tudo bem? Levaram alguma coisa? #Worried",199653562807095296,199653298138120192,pt,everyone,2012-05-08T00:14:53.000Z,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-49.10725174, -15.32320519]}, 'place_id': 'cc2bb6dd83d99dac'}","[{'type': 'replied_to', 'id': '199653298138120192'}]",61199884
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",507785266,@someuser @someuser @someuser @someuser che succede? O_O #worried,199598540165619714,199598175751909376,it,everyone,2012-05-07T20:36:14.000Z,#worried,,"[{'type': 'replied_to', 'id': '199598175751909376'}]",127498277
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",442264997,@someuser plis contestaa!! #worried,199281441337643009,199281441337643009,pt,everyone,2012-05-06T23:36:12.000Z,#worried,,,118455648
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",445524259,#tensed #Confused #Worried #afraid #happy #sad Ano ba?!,198639318103887872,198639318103887872,tl,everyone,2012-05-05T05:04:38.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40591415,Será que a @someuser já chegou onde ela ia? #worried,198558974310760449,198558974310760449,pt,everyone,2012-05-04T23:45:23.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386835768,#worried #dontbmad...,198271454675087360,198271454675087360,pt,everyone,2012-05-04T04:42:53.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",272144768,@someuser Ino!!!! hahaha #worried,198160357045448705,198160057039466498,tl,everyone,2012-05-03T21:21:25.000Z,#worried,,"[{'type': 'replied_to', 'id': '198160057039466498'}]",279475510
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497427015,"ouvi rodriguez, colombiano, mas não percebi o que se passava! #worried",197388441783242752,197388441783242752,pt,everyone,2012-05-01T18:14:06.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60158451,why is this hɑir dye bright orɑnge? #worried,197025608876818433,197025608876818433,en,everyone,2012-04-30T18:12:20.000Z,#worried,,,
ついっぷる Pro for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162773951,@someuser Is Catriona ok? #worried,196903499357892608,196903499357892608,pt,everyone,2012-04-30T10:07:07.000Z,#worried,,,15687507
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33529194,Bom dia! Espero que este dia seja melhor que essa noite. #worried,195087246205001728,195087246205001728,pt,everyone,2012-04-25T09:49:58.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500855303,O gabriel ainda não entrou ; #worried,194979380844445699,194979380844445699,pt,everyone,2012-04-25T02:41:21.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",123370482,#worried #scared Dio aiutooooo,194916489726402560,194916489726402560,it,everyone,2012-04-24T22:31:27.000Z,#worried,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",333002380,"@someuser  oiiii tell meeeeeeeeee, #worried.com",194890495057604610,194890495057604610,pt,everyone,2012-04-24T20:48:09.000Z,#worried,,,115438501
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52872987,@someuser hahahaha uhhhh #worried #concerned #someonecall911,194250225722986496,194249593607815168,tl,everyone,2012-04-23T02:23:57.000Z,#worried,,"[{'type': 'replied_to', 'id': '194249593607815168'}]",168180171
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",134640886,"@someuser Um, OK. #worried",193541606408863745,193541079247753217,pt,everyone,2012-04-21T03:28:09.000Z,#worried,,"[{'type': 'replied_to', 'id': '193541079247753217'}]",547862277
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",404187751,@someuser O_o Not #Worried !!,193421187987152896,193420859061436418,pt,everyone,2012-04-20T19:29:39.000Z,#worried,,"[{'type': 'replied_to', 'id': '193420859061436418'}]",333202276
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",443600042,@someuser cute #worried,192338255805550592,192336451680215041,en,everyone,2012-04-17T19:46:28.000Z,#worried,,"[{'type': 'replied_to', 'id': '192336451680215041'}]",527362884
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",423931220,Sejarah tomorrow. #worried,192231185424986112,192231185424986112,in,everyone,2012-04-17T12:41:00.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",216852442,umm #worried ummm Florida??? #why,192038236527407104,192038236527407104,pt,everyone,2012-04-16T23:54:18.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",435164726,"bem, vou ligar ao meu pai a saber novidades.. #worried",192005970061295617,192005970061295617,pt,everyone,2012-04-16T21:46:05.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",375570864,@someuser to 3x21 fovamai! ti tha ehei afto to ep? #worried,191658347890614272,191657871543517185,pt,everyone,2012-04-15T22:44:45.000Z,#worried,,"[{'type': 'replied_to', 'id': '191657871543517185'}]",188703614
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",457115894,Tornados?!?! #gonnabesick #worried,191614073719357441,191614073719357441,es,everyone,2012-04-15T19:48:49.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",242022534,@someuser ahh haha #Heedin #Worried #AmIBovvered #SometimesNeedToHudMyWheesht #TooHonest #34yrsExperienceOfBeingAMadam #Banter ;o) x,190914736165105666,190913785521913856,tl,everyone,2012-04-13T21:29:54.000Z,#worried,,"[{'type': 'replied_to', 'id': '190913785521913856'}]",80930220
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",393407199,SERIAMENTE da quando uso Twitter sono diventata dislessica ._. #worried,189334372342702082,189334372342702082,it,everyone,2012-04-09T12:50:06.000Z,#worried,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58807767,@someuser baby vc ta melhor?#worried,188750021557104641,188750021557104641,pt,everyone,2012-04-07T22:08:06.000Z,#worried,,,138892732
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",167507566,@someuser No wonder ndingema bf anibafuni abantu abenekiss Madolo #Worried,187875906692464641,187875123422961664,pt,everyone,2012-04-05T12:14:41.000Z,#worried,,"[{'type': 'replied_to', 'id': '187875123422961664'}]",76442085
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",103306564,Maria . só . errou . #worried,186141150355263488,186141150355263488,pt,everyone,2012-03-31T17:21:23.000Z,#worried,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308885689,Se Mo Ga #worried,185882607077175296,185882607077175296,pt,everyone,2012-03-31T00:14:01.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",195400364,Yuuu?? @someuser: E esperimentar novos carris. Este entra leite vamo ver o que sai. #Worried,185784613552140290,185784613552140290,pt,everyone,2012-03-30T17:44:38.000Z,#worried,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261637558,E esperimentar novos carris. Este entra leite vamo ver o que sai. #Worried,185784214648668161,185784214648668161,pt,everyone,2012-03-30T17:43:03.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115440916,"estou a ficar preocupada, dps de ficar doente toda a agua passou a saber me mal, e eu nem bebo da torneira so da garrafa! #worried",185095767726362624,185095767726362624,pt,everyone,2012-03-28T20:07:24.000Z,#worried,{'place_id': '0d031fe0d444fbdc'},,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103306564,Muitos erros #worried,184439632467992576,184439632467992576,pt,everyone,2012-03-27T00:40:09.000Z,#worried,,,
FULLSearch,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62175847,Páginas de #Worried Shoes Lyrics en http://someurl #followme,181453941282844672,181453941282844672,pt,everyone,2012-03-18T18:56:05.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",23652858,@someuser Ooh err ... #worried,180701793330794496,180701265788018688,tr,everyone,2012-03-16T17:07:19.000Z,#worried,{'place_id': '76a05293068dfb01'},"[{'type': 'replied_to', 'id': '180701265788018688'}]",486033293
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",20858380,"Não peço muitos favores na vida, mas agora precisava que as coisas corressem mesmo bem a lidar com 100% da produção da SdE #worried",180610791911862272,180610791911862272,pt,everyone,2012-03-16T11:05:43.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54579717,Songinho limping. #Worried,179297973455433728,179297973455433728,en,everyone,2012-03-12T20:09:02.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",29262913,"Maria jogou com uma fita de proteção perto do ombro, meio no sovaco............... #worried",178816538365804544,178816538365804544,pt,everyone,2012-03-11T12:15:59.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310795804,A la BBC intentant deixar el curriculum #worried,176677729310224384,176677729310224384,ca,everyone,2012-03-05T14:37:07.000Z,#worried,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",202822855,"No Bale, No Parker. #Worried",176337730903613441,176337730903613441,es,everyone,2012-03-04T16:06:05.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311504519,@someuser @someuser @someuser #coys #YIDARMY #TTID #worried no bale....,176335911355813888,176335911355813888,en,everyone,2012-03-04T15:58:52.000Z,#worried,,,337022177
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372115345,He neva dne diz b4...#worried :/,176176745144258560,176176745144258560,pt,everyone,2012-03-04T05:26:23.000Z,#worried,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",369132384,@someuser cinga nto? #worried haha,175859828403605505,175859467710242816,in,everyone,2012-03-03T08:27:05.000Z,#worried,,"[{'type': 'replied_to', 'id': '175859467710242816'}]",463979743
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",512432536,Tornado!!!!:( #worried,175698491614560256,175698491614560256,es,everyone,2012-03-02T21:45:59.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",28921730,@someuser owensboro....how bad??? #worried,175689439106965506,175688983710408704,tl,everyone,2012-03-02T21:10:01.000Z,#worried,,"[{'type': 'replied_to', 'id': '175688983710408704'}]",14652581
