reply_settings,geo,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,in_reply_to_user_id,referenced_tweets
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-19T16:19:40.000Z,436173248435617792,436173248435617792,Instagram,614713739,zh,(ˇˍˇ) | | 工作領域沒有比別人厲害| 自己就不要那麼挑工作做| 什麼叫做「我工作都丟給妳做」| 不然看妳要煮濃湯煮茶請便 ...| #angry| | /| 自己明明無法吃辣| 今晚卻吃了麻辣燙 Haha #so... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-17T14:04:58.000Z,435414574012334080,435414574012334080,Instagram,2316580182,zh,Today is not my day.| 無能為力| 對自己失望了| 還要忍耐多久| 還要笑得多燦爛| 才能度過.| | #angry| #sad| #unhappy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-14T13:42:26.000Z,434321737720012800,434321737720012800,Instagram,366019334,zh,本来想着就算没有他陪吃烛光晚餐，也去吃顿好的慰劳自己，结果等巴士等了一个钟半，什么mood都没了，吃杯面！！#angry#emo#dinner#alone#happy#Valentine http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-13T20:53:36.000Z,434067857782341632,434067857782341632,Instagram,444820510,zh,你很煩欸 還是一樣沒改變 還想要感情跟以前一樣好 我做不到!真想帶上墨鏡不想看到你 害我的眼一直亂碼!!!!!!!#angry#nasty#꺼져 http://someurl,#angry,,
everyone,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-13T17:40:13.000Z,434019190224453632,434019190224453632,Instagram,441856581,zh,毕竟无风不起浪 我一开始就讨厌的人 现在还是讨厌 #mad #crazy #life #angry #meow #cat #kitty #l4l #f4f http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-13T12:31:40.000Z,433941542559313920,433941542559313920,Instagram,206815423,zh,今早真的是气死我啦。。没关系我把愤怒化为食欲把你吃个够。。 #angry #fotd #sushimentai #20plate #breakingrecord @ Sushi Mentai (寿司明太) http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-13T01:34:34.000Z,433776178072412160,433776178072412160,Instagram,1532749740,zh,這週零準時，好啊！去吃屎好了啊！！！💢💢💢| #late #daily #notebook #work #sigh #angry #sad http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-11T16:45:35.000Z,433280664344219648,433280664344219648,Instagram,527440374,zh,又受困又對我發脾氣| 小咪在一旁看戲| | 拒絕點心也不給我抱| 主人當的超沒尊嚴| #why #snowball #always #be #angry #with #me http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-10T10:57:22.000Z,432830646994878464,432830646994878464,IFTTT,2332975522,zh,ⓒ #Flappybird #sad #angry 手贱玩这只鸟！最后被鸟玩死！怎么都突破不了！根本停不下来！ http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-04T13:50:07.000Z,430699793976139776,430699793976139776,Instagram,97111882,zh,- poodle blue 怒道：“把我们捏得这么难看，我还是闯墙好了... 等等，我看我还是去棉布思过吧...”| #poodle #dog #balloon #art #fun #sg #angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-04T13:49:15.000Z,430699577604591616,430699577604591616,Instagram,96713659,zh,不要再拍了 ... ((怒   #刺蝟 #生氣 #Beauty #hedgehog #animal #mammal #cute #funny #shot #angry #scared #impatient... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-02T20:25:29.000Z,430074513641209856,430074513641209856,Instagram,162328884,zh,真係正所謂一啖砂糖一啖X啊。。竟然唔記得左話黎接我放工！激死我喇！佢死定喇！#angry #break #promise #hkig http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-01T05:08:17.000Z,429481304368095232,429481304368095232,Instagram,342292999,zh,勁明顯囉，究竟邊個將我個袋放系地下仲搵啲椅夾住，邊個邊個，同行岀黎我就吾追究，吾該做人要有應有既禮貌！😡😡😡😡| #celine #bag #handbag #hand #angry #hurt... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-31T09:16:39.000Z,429181423954952192,429181423954952192,Instagram,65916287,zh,起床氣我快笑死了 #baby #angry #tv #taipei #taiwan #newyear http://someurl,#angry,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.46496407, 25.01526359]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-28T10:05:48.000Z,428106629058658304,428106629058658304,Instagram,999789674,zh,情人節櫥窗...| 是因為我心情不好嗎？| 怎麼拉拉熊看不像情侶，倒像是為了顧及面子的虛情假意!!| #fake #lover #angry @ 板橋轉運站 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-25T16:44:10.000Z,427119714905911296,427119714905911296,Instagram,211388757,zh,真的好气哦...!!!我的巧克力...漂亮的巧克力，只有那么两条...在那盒漂亮的盒子里...突然想起被吃了怎办？刚刚开了盒子，真的空了！！T^T睡不着了，吃Yogurt！ #angry #japan... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-25T04:37:25.000Z,426936823315562496,426936823315562496,Twitter for Android,44346638,zh,"不喜欢有任务在身一直完成不到, 可是却完成不了! #angry next time dont ask me do this.",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-23T15:35:35.000Z,426377681303658497,426377681303658497,Instagram,156698685,zh,點解可以有貓咁惡？| 又咬人又出爪😡死臭mii！| michaelso1394 #mii #ugly #cat #angry #smelly http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-23T06:10:46.000Z,426235538379530240,426235538379530240,Twitter for iPhone,40851195,zh,回眸怒視的貓咪 #angry #cat http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-22T02:34:56.000Z,425818834117730304,425818834117730304,Twitter for iPhone,456257177,zh,七早八早！氣死我～ #angry #hate,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-21T15:32:57.000Z,425652240897290240,425652240897290240,Instagram,145647016,zh,因為你們我不嬲了:-)| | #because #of #you #im #not #angry #anymore http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2014-01-20T00:31:40.000Z,425063037792288768,425063037792288768,Twitter for iPhone,2284810422,zh,倪子桀生气了噢 @someuser !!! 吓死我 #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-18T12:48:15.000Z,424523632594145280,424523632594145280,Instagram,2171399112,zh,"被罵馬上躲進房間,就當作沒聽到阿...有小鳥鳥就了不起喔~😠| #angry#bird http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-17T00:39:25.000Z,423977825226752000,423977825226752000,Instagram,1532749740,zh,雖然覺得你很可憐啦！但是爛車就不要開上路嘛～拎周罵遲到了啦！#gan| #twincollage #bridge #angry #late #bus #taxi #taipei #taiwan... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-11T15:09:15.000Z,422022398935056384,422022398935056384,Instagram,255823533,zh,我在意的是有沒有在用心| 是該喝一杯了...... #drink #beer #night #down #angry #wtf http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-11T05:09:13.000Z,421871395547930624,421871395547930624,Instagram,626760243,zh,kashing_c 你再成日打機同做啲我唔中意嘅野，你睇我幾時拆你電腦，禁止你所有玩樂！ I feel very angry!!! #angry #fxxk #playcomputergame... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-08T03:51:03.000Z,420764562695421952,420764562695421952,Instagram,368834376,zh,工作到很累，无端端被boss扣我$150！你告诉我，心情怎么漂亮起来...😡😡😡 #fucking #angry #typical #singaporean #boss #nomanner http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-05T14:09:28.000Z,419833029012774913,419833029012774913,Instagram,1670801760,zh,Today isnt my day.... Angry day| 晚點看希唯跟又熙翻臉(^▽^)| #Blue #Angry #Mad #回到愛以前 #徐又熙 #徐海琳 #陸希唯 #王思平 #魏蔓 #姚元浩 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-02T11:49:50.000Z,418710723360223232,418710723360223232,Instagram,287135569,zh,#cat #shitting #angry 哈哈哈哈~笑死我~拍人家在大号是不礼貌的行为~🐱💩💨 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-31T09:18:30.000Z,417947863600332800,417947863600332800,Instagram,1670801760,zh,今天基隆天氣晴| 基隆好久沒出太陽了 豪開心| 勝權兇起來真不是蓋的| #Keelung #Sunny #Day #Happy #化學 #angry #omg http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-30T17:41:06.000Z,417711960369926145,417711960369926145,Instagram,1532749740,zh,不尊重別人=顧人怨 | 😡💢💢💢| #凸 #squaready #angry #taipei #taiwan #taiwanese #halopatty http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-27T18:12:29.000Z,416632692802084865,416632692802084865,Instagram,96713659,zh,補一下，The Hunter Games !  #night #sleep #movie #theater #hunter #games #survivors #angry #batman #model... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-24T02:46:58.000Z,415312614466805760,415312614466805760,Instagram,457623198,zh,每次選科都搞到好似打仗咁！又倒數又SERVICE UNAVAILABLE (-_-#)| 真係惱到想死！| #angry #service #unavailable #again http://someurl,#angry,,
everyone,"{'place_id': '299bcf9388bcaef4', 'coordinates': {'type': 'Point', 'coordinates': [103.6464164, 1.5984585]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-20T13:51:56.000Z,414030408750477312,414030408750477312,Instagram,1121368525,zh,什麽都沒有了！什麽都沒有了！| 本來是一家人，後來卻變成了什麼？！！| 變成了什麽我自己也不知道了！！| 現在才知道原來我自己那麽渺小！！| #angry #angry #and #angry @ dear... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-19T15:25:37.000Z,413691597533229056,413691597533229056,Instagram,1532749740,zh,有些事實沒說破，因為它們太殘酷。| 我說的話永遠都是屁這件事就很殘酷。| #angry #halopatty #taiwanese http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-16T05:33:39.000Z,412455462052040704,412455462052040704,Instagram,231118084,zh,陳小姐讓我覺得憤怒耶😤| | #angry#feel#alone#tired#black#white http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-15T16:51:17.000Z,412263604369752064,412263604369752064,Instagram,1532749740,zh,學會裝傻卻來不及了！| 倒數25天。| #idiot #fool #stupid #angry #sad #halopatty #taipei #taiwan #taiwanese #唉 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-10T16:42:16.000Z,410449396258844672,410449396258844672,Instagram,539619055,zh,難過、悲傷及憤怒帶來了眼淚；| 但眼淚帶不走難過帶不走悲傷更無法消除憤怒......| 那為什麼要掉眼淚！？| #tears #sad #angry #no use http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-05T07:34:04.000Z,408499497267130368,408499497267130368,Instagram,539619055,zh,我現在心裡只有一個「幹」字可以形容......#angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-04T12:56:15.000Z,408218190180003840,408218190180003840,Instagram,255823533,zh,別煩我睡覺...... #angry #afterwork #sleepy #night #tired #die http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-03T11:07:33.000Z,407828448603017216,407828448603017216,Instagram,730094718,zh,"老娘今天遇到好无奈的事,啊啊啊啊啊啊啊!!!解酒消愁!!! #useheadnothate #but #angry #blackandwhite  #praid #outfit #streetwear... http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-03T04:01:31.000Z,407721231581200384,407721231581200384,Instagram,1532749740,zh,一直很納悶台北的交通！尤其是忠孝橋！😡| #angry #late #work #hate #taiwan #taipei #trafficjam #wtf #taiwanese #comic... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-02T05:00:32.000Z,407373698224496640,407373698224496640,Twitter for Android,606324835,zh,為什麽我的東西還沒來？？#angry#sad,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-29T09:08:17.000Z,406348883103842304,406348883103842304,Instagram,97258457,zh,天气不似如期。怒云降世。| | #angry #cloud #instaweather #instadaily http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-29T01:30:38.000Z,406233711588294656,406233711588294656,Twitter for Android,245711325,zh,"Aunty, 别以为你老就可以随便鸟人家。惹毛我看我不搬你祖宗十八代出来。别逼我 #angry #stupidoldlady #ass",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-24T08:20:25.000Z,404524894333194240,404524894333194240,Instagram,15332112,zh,今天的第一餐 我今天就只吃這一餐 >< 公司這裡沒有東西吃我也沒有辦法 內疚吖~~~ #angrychicken #angry #chicken #countrygarden #dangabay @someuser http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-22T07:14:56.000Z,403783641245163520,403783641245163520,Instagram,351752576,zh,还要等多久塞多久😓😡😠 #instamood #instafollow #instadaily #TGIF #angry #mood http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-22T05:36:39.000Z,403758905857015808,403758905857015808,Twitter for iPhone,201751651,zh,被你看衰绝对要让你大跌眼镜！不会再依赖！等着瞧!!! #emo #angry #fml,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-22T04:50:11.000Z,403747214922874880,403747214922874880,Instagram,1359722222,zh,Angry cat!! 😾💢💥 Mucha is so cuteeeee!! 好小隻，愛發脾氣!😻😽  #angry #angrycat #cat #pet #mucha #black http://someurl,#angry,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [120.6607954, 24.15074375]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-21T12:09:58.000Z,403495498335932416,403495498335932416,Instagram,223011983,zh,有人買主機買了快2小時，現在才讓我吃飯是怎樣拉💢💢| 都快餓死了💥| | #nova #computer #angry #hungry #set #two #hours #Tegaki @ 定食8 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-11-18T14:22:37.000Z,402441717246615552,402441717246615552,Instagram,1367475978,zh,有些人的態度就是差的讓她屎800次都不夠| 去屎吧去屎吧去屎吧去去小人走| #angry #2013 #life #Taiwan #May http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-18T06:01:06.000Z,402315508709855233,402315508709855233,Instagram,1359722222,zh,脾氣大又調皮搗蛋的Mucha!! #cat #mucha #angry #angrycat http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-15T06:50:44.000Z,401240835817500672,401240835817500672,Instagram,183725505,zh,就當花錢消災！ 怒炸| #angry #GZB #snapback http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-15T06:38:13.000Z,401237684124782592,401237684124782592,Instagram,183725505,zh,就當是花錢消災了 怒炸| #angry #gzb #snapback http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-15T04:33:52.000Z,401206389949091840,401206389949091840,Instagram,87377850,zh,為什麼這麼多事都要卡在11月呢怒髮衝冠噢失眠會脾氣爆炸記憶力退步真的超白目的天氣變冷了短髮脖子頗冷完蛋排球快可以成為發球神手了耶比另外開心的大概就是吃蝦吃梅子吧ㄏㄏ| #angry #happy... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-14T15:41:46.000Z,401012086027091968,401012086027091968,Instagram,599067098,zh,#angry #but #thank #you | 多謝你令我再次肯定自己既實力| 多謝你超越我低線| 近排壓力真係越來越大無論係邊到都好都增加我壓力，多謝你終於令我發洩左d出黎 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-11T15:59:04.000Z,399929277619404800,399929277619404800,Instagram,317170425,zh,自我反省中.......| 有小朋友賴到自己隻手損哂:O #dogs #poodles #naughty #boy #hands #blood #angry #hkig #hongkong #iger... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-09T16:48:27.000Z,399216929149579264,399216929149579264,Instagram,1383925502,zh,Facebook到底在幹嘛| #taiwan #keelung #facebook #bug #new #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-06T15:32:08.000Z,398110558156636161,398110558156636161,Twitter Web Client,2173998066,zh,連你也被同化了嗎?| 每次都只會在事情發生後| 才再詢問妳怎麼了?為甚麼你會這樣?| 我怎麼了??| 還不都是因為你的言語和口氣| 你可能覺得沒什麼| 但不是每個人都跟你是一樣的個性 好嗎? 不要再一昧的認為了| 一而再再而三的容忍| 只為讓我更厭煩你| #angry #cry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-06T12:20:44.000Z,398062390241419264,398062390241419264,Instagram,1315826755,zh,我知道做什麼事情都會有人講話| 但是你還是我的好朋友| 有意見為什麼不直接講?| 在背後批評表面上又裝的無所謂| 是怎樣?| #angry #mood #taoyuan #taiwan #girl #1106 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-06T04:57:46.000Z,397950915162173440,397950915162173440,Instagram,295987235,zh,有些事只是選擇不戳破| 有些事只是選擇不拆穿| 不代表我不知道| 像妳這種人 高中看多了| 幼稚夠了就閃邊去吧| | #angry #hate http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-03T11:17:27.000Z,396959304386768896,396959304386768896,Instagram,573214385,zh,"小姐有話大聲說嘛~不要在那邊跟別人咬耳朵:)) 有膽跟別人說我的壞話,為什麼沒膽在我面前大聲說呢小姐-3- #angry #心機女 #鄙視 #白眼#過份 http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-02T16:01:49.000Z,396668478029324288,396668478029324288,Instagram,295987235,zh,有時候很羨慕孩子| 不需要在意別人的眼光| 自在的表達自己的感覺與情緒。| #leo #cute #angry #happy #sad #boy #leowilliam #children #fuuny... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-31T16:27:46.000Z,395950233257259008,395950233257259008,Instagram,24386731,zh,沒什麼一笑便過  也至少把某些遺憾化為玩笑好過 O_o #unhappy #sad #angry #disappointed #可歌可泣 #迷你兵 #小小兵 #minions #theminions @someuser http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-30T11:21:25.000Z,395510750011490304,395510750011490304,Instagram,998808690,zh,-| 我做乜你都唔滿意... 你想我點?!| 我唔係你 我成績又差 我個人又蠢 唔似你咁叻囉!!!| #kkling #hkig #ighk #hkgirl #girl #angry #mode #唔滿意... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-29T10:43:12.000Z,395138745567301632,395138745567301632,Instagram,1669839662,zh,>>>|| | 讓忙碌忘了彼此.| | #potd #tired #hate #them #acting #cute #angry #mood #dinner #still #havent #ready http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-28T14:39:20.000Z,394835781787058176,394835781787058176,Instagram,763475642,zh,"我 決 對 不 會 輕 易 原 諒 你  的| | 今天諸事不順的事,實在太多了😡😡| 每件事都戳中我爆點🎉| 哼哼恭喜你們,你們成功了😒| | #angry#young#photo http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-22T16:37:58.000Z,392691309657718784,392691309657718784,Instagram,183725505,zh,食言鬼會變胖啦！！！！ #angry #fat http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-21T05:33:46.000Z,392161769889615872,392161769889615872,Twitter for Android,44346638,zh,到底还有什么好担心的啊? #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-20T11:48:52.000Z,391893778795352064,391893778795352064,Instagram,540157388,zh,~| 你唔好驚嬲我^O^| .| .| .| 20131020| #dont #make #me #angry #otherwise #i #dont #know #what #ill #do #to #you... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-16T18:06:59.000Z,390539383935602688,390539383935602688,Instagram,491461378,zh,嘿豬看過帥哥嗎。 #angry #bird #angrybird #bad #piggies #pig #bigbang #TOP #Sunny10 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-15T23:24:53.000Z,390256996739735552,390256996739735552,Instagram,323715316,zh,政府做乜鬼野也，應該做既又唔做，頂你，我要HKTV呀！#HKTV #hk #hkig #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-13T15:17:45.000Z,389409629492756480,389409629492756480,Instagram,99963320,zh,#piccollage 突然停电！#off #lamp #electric #angry !!!!!!! #liviaflorensia http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-12T17:14:26.000Z,389076608877084672,389076608877084672,Instagram,191762229,zh,喜怒哀乐 😊😠😞😀 #loved #angry #sad #happy #bored #fun http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-10-12T14:10:59.000Z,389030441967046656,389030441967046656,WeChat app,1172251128,zh,我的脚 第一次那么多的伤口 T.T kampung 的猫不好惹 😡😢 #angry #ish http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-12T06:15:35.000Z,388910801480081408,388910801480081408,Instagram,374362677,zh,你知道嗎我超不想和你做工的，所以不要惹我!!!😡😡😡😡😡😡 #tired #Saturday #boring #sian #mood #bad #angry #unhappy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-12T04:05:54.000Z,388878166087204864,388878166087204864,Instagram,1691064415,zh,放假上班的憤怒樣!!! #angry #office #workonholiday #work #holiday #hk #hkig #hongkong #ig #boy #boys http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-12T03:54:20.000Z,388875255848370176,388875255848370176,Instagram,1689938820,zh,"Popcorn 也有的喜怒哀乐,哈哈 #planetpopcorn #happy #angry #sad #smile http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-11T23:41:13.000Z,388811557591060480,388811557591060480,IFTTT,485867500,zh,WTF? http://someurl #tagd 為何要為了這種事早起，而且都大三了，暴躁滿點，臉都歪了。 #angry #can’t #understand #WTF!!!,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-11T08:48:27.000Z,388586883590402048,388586883590402048,Instagram,350895515,zh,#FotoRus #onisuka #tiger #angry #upset #newbalance 超級無敵不爽的！去了兩家NewBalance都已經沒有size！ 樂哥的影響力真的很大！... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-11T02:50:19.000Z,388496755693584384,388496755693584384,Twitter for iPhone,201751651,zh,我尽然放弃了一个机会！后悔了！为何当初没坚持！#fml #sad #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-10T00:56:30.000Z,388105725572317184,388105725572317184,Instagram,390456619,zh,一大早等看醫生真累！| 我想睡覺啦！😡😡😡 #tired #sleep #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-08T19:36:13.000Z,387662735225667584,387662735225667584,Instagram,58528132,zh,快癲！！兩點多吐兩百多張票！！可是點進去都是白的！！是怎樣！！！票哪去了??#angry!! bigbadboii http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-08T08:48:02.000Z,387499616456814594,387499616456814594,Twitter for Android,467673223,zh,每次都被你的last min 给害死，你的话能信，屎都能吃! 这种重要的事都拿来开玩笑做，超你妈的！#Pissed #angry #hates,#angry,,
