public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-26T14:58:17.000Z,448836340113620992,haaaiiisshh.. sume nak cutting line pyah la bhai .. ==’ #annoyed,everyone,448836340113620992,Twitter for Android,1297568198,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-14T07:28:23.000Z,444374466341392384,Yaar aik tau kaam hi khatam nahi hotay. #Annoyed,everyone,444374466341392384,Twitter Web Client,122303302,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-09T16:28:19.000Z,442698405697961984,Kahaani Ghar Ghar ki And Kyunki saans bhi kabhi bahu thi going on in my house #headache #irritated #annoyed #tired,everyone,442698405697961984,Twitter for Windows Phone,109524115,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-07T03:35:30.000Z,441779145769754624,Alarm ditch q kardeta hai? #Annoyed,everyone,441779145769754624,Twitter for Android,374493700,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-04T18:57:46.000Z,440924077339848704,Ghanta 12th -.- #annoyed #padhaotohsahi !,everyone,440924077339848704,Twitter for Android,55287774,hi,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [78.005235, 27.2296947]}}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-04T16:31:25.000Z,440887248062775296,YiShit ke le! #annoyed,everyone,440887248062775296,Twitter for BlackBerry®,442821010,hi,#annoyed,,,
"{'retweet_count': 6, 'reply_count': 2, 'like_count': 12, 'quote_count': 0}",2014-03-03T13:57:35.000Z,440486143281205248,We are #D3 jodi lovers and we love Swaron  Yeh Ruhi kaun hai Sharan ke liye yeh sab bolne wali #Annoyed,everyone,440486143281205248,Twitter for Android,834025771,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-25T05:55:20.000Z,438190453725597696,Nee man. I need a car. Kashivule wee kaa. Di jive besigheid werki meeri. #Annoyed,everyone,438190453725597696,Twitter for iPhone,434954274,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-22T13:58:28.000Z,437224875816538114,Vai ekta hok r duita hok boder haddi ekta e jotheshto .. -_-| | #annoyed,everyone,437224875816538114,Facebook,1575296448,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-02-15T08:57:07.000Z,434612325866168320,@someuser jab aatay hain to aap apnay doston kay saath nikal jati hain -_- #annoyed,everyone,434610692373880832,Twitter Web Client,372676464,hi,#annoyed,,"[{'type': 'replied_to', 'id': '434611937935368192'}]",280149124
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-15T05:13:48.000Z,434556125698990080,Pagal samaj kar rakha hua hai #Annoyed,everyone,434556125698990080,Twitter Web Client,122303302,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-02-12T09:15:25.000Z,433529765513805825,ye #indianparliamnet h ya sabji mandi?? ..had hai!!!!| #railbudget2014 #saveindia #annoyed http://someurl,everyone,433529765513805825,Twitter Web Client,1092230882,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-06T15:14:57.000Z,431445919825813504,Aur ye jab karwe karwe baatien sunne ko milen ... #Annoyed.. | Sakoon nahi ha zindgii me :/,everyone,431445919825813504,Twitter Web Client,575370462,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-02-06T13:52:46.000Z,431425234256658432,Mosum acha ha per bhr janay k lea koi cheez nai | #ANNOYED,everyone,431425234256658432,Twitter Web Client,464458274,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-02-06T01:57:03.000Z,431245121171259392,Logo ko jb kuch pta ni hota to apni taraf se jhooti khabar kyn phelate hai? #annoyed,everyone,431245121171259392,Social by Nokia,221279322,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-31T13:46:58.000Z,429249447973752835,कुछ लोग फोन पे इतनी तेज आवाज में बात करते हैं | | मानो फोन सुनने वाले के बाप ने कान के पर्दें सिलने का ठेका ले रखा हो !| #annoyed,everyone,429249447973752835,Twitter for iPhone,115641505,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-28T06:58:28.000Z,428059483789873152,"@someuser disco, aj koi na koi Sakhat baizat hoga meray hatho.  #annoyed",everyone,428059288981229568,Twitter for Android,374734605,hi,#annoyed,,"[{'type': 'replied_to', 'id': '428059288981229568'}]",113408380
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-27T06:38:55.000Z,427692177691389953,ye whatsapp ne mera khoon pee rakha he aajkal #annoyed,everyone,427692177691389953,TweetCaster for Android,135431175,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-01-22T12:34:32.000Z,425969728646283264,Light atee hi kyun hai!!! Routine kharab hojati hai #annoyed #frustrated.,everyone,425969728646283264,Twitter for Windows Phone,486478333,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-20T14:26:26.000Z,425273115032424448,Yaar aik to bilji nahe banti Pakistan ki hakoomat sai. Baray he koi manhoos log hain #annoyed,everyone,425273115032424448,Twitter for iPhone,321530591,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-19T18:39:59.000Z,424974537294630912,"United ki jaan chor do ab, Koi aur baat hai tu karo. #Annoyed",everyone,424974537294630912,Twitter for iPhone,305124889,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-17T16:40:43.000Z,424219743151611904,yaar ab pic tweet nae ho rae #tweet  #Timeout ho jati :( #sad #annoyed,everyone,424219743151611904,Twitter Web Client,145660264,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-15T08:51:42.000Z,423376936652791808,prashant dai chahiya bela kina on hudaina k? #ANNOYED,everyone,423376936652791808,Mobile Web (M2),56622830,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-01-12T14:24:22.000Z,422373493595176960,"Uvakashile koda suzoshaya umthetho ngeRemote yeTV, no it doesnt work like that!!! Muntu mele ayaz ndawo yakhe #annoyed",everyone,422373493595176960,Twitter for BlackBerry®,1070702798,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-04T17:32:53.000Z,419521832924872704,Ufff tobaa ye fazool drama Mera Sultan Khatam kab hoga!!! -_- #annoyed #fazooldrama #hatestate,everyone,419521832924872704,Twitter Web Client,1431411576,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-01T19:30:59.000Z,418464386546933760,"Roti lene jb aao khud 3 roti hoti aur agye line mein 8, 6, 7.. Kya hai ye :/ #Feeling #Annoyed #Sadlife",everyone,418464386546933760,Twitter for iPhone,172427696,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-12-30T06:10:12.000Z,417538088991092736,etna shor kis baat ka hai? #annoyed,everyone,417538088991092736,TweetDeck,2237469649,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-30T04:58:44.000Z,417520103153225728,Yeh kya chay pana hai! #annoyed #conspiring,everyone,417520103153225728,Twitter for Android,124404816,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-29T16:33:06.000Z,417332459299020800,Ye kaisa Islam hai yaar? #pt #annoyed,everyone,417332459299020800,Twitter Web Client,202770943,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-12-27T16:54:08.000Z,416612976482091008,"@someuser heater 5 second ko bhi on nahi hota, hota hai toh flame keeps doing bhangra, #annoyed #cold",everyone,416609947448004608,Twitter for iPhone,1266835530,hi,#annoyed,,"[{'type': 'replied_to', 'id': '416612221612228608'}]",532772434
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-26T16:33:23.000Z,416245365017305088,yaar aap time nikaal k mar ku nai jaaty #annoyed,everyone,416245365017305088,Twitter Web Client,950968015,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-21T10:26:31.000Z,414341104050241536,Itna attitude! Woh bhi khud ki ghalti pe!! #annoyed,everyone,414341104050241536,Plume for Android,24836988,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-19T16:12:56.000Z,413703505401380864,ye ufone wlay itnay message q krty hain aur koi kaam ni hai kia inko ...| #annoyed,everyone,413703505401380864,Twitter for Android,999682615,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",2013-12-18T17:22:00.000Z,413358496709500929,Koi mujhe ye bata do ki ok aur hmmm ka kya reply karu??| #annoyed,everyone,413358496709500929,Twitter for Android,839452219,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2013-12-09T15:20:08.000Z,410066338192039936,"Iss milk mein jitnay kaam bus sirf Allah ke aasray per hotay hein, hairat hai ye abhi tak chal raha hai.| | #Annoyed",everyone,410066338192039936,Twitter for Android,845754602,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-09T14:38:24.000Z,410055834698137600,sarrr phatt raha hai... neind arhi ha..abhi itna kaam rehta hai!! ugh! WTH #angry #annoyed #headache,everyone,410055834698137600,Twitter Web Client,1431411576,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-12-07T07:19:07.000Z,409220510015569920,@someuser #annoyed Apnay mulk main bhi hum priority par nahi hain.. #badqismatqaum,everyone,409219080705806336,Twitter for BlackBerry®,392048031,hi,#annoyed,,"[{'type': 'replied_to', 'id': '409219080705806336'}]",1761294901
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-05T20:35:33.000Z,408696166633586688,Log itni gandi gandi pick up lines kaise maar lete hain? kaha se laate hain? #Annoyed #Amused #Pissed,everyone,408696166633586688,Twitter Web Client,81388913,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-05T02:53:11.000Z,408428810615664640,Bahut gussa ata hai jab subah subah utho aur tooth brush se tooth paste gir jata hai... #annoyed #BadDay,everyone,408428810615664640,Twitter for Android,132830235,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-12-04T19:08:40.000Z,408311911265370113,Dilli ki ladkiya mujhe kabhi niraash nahi karti! Dilli ko inhone he badnaam kia hai! #Annoyed,everyone,408311911265370113,Twitter for Android,135973877,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-04T08:06:07.000Z,408145174087213057,mera khera shaddey mundiya #annoyed,everyone,408145174087213057,Twitter Web Client,519607960,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-30T19:33:30.000Z,406868611001614336,Wuutttdaafakkhhrrii.| #annoyed,everyone,406868611001614336,Twitter Web Client,611568196,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-11-28T20:28:15.000Z,406157612544061441,Lakh Koshish Ki Mager........Samaj Nai Aati Aik To Yeh Baat K.....Paper Ki Raat Parah Kiu Nai Jata.........feeling #annoyed :@,everyone,406157612544061441,Twitter Web Client,148668989,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-27T10:12:58.000Z,405640382073298944,@someuser ch k pass ja rahay thay traffic nay khuwar kar diya. Hence ghar beth k sub ki buriyaah kar rahay hain #annoyed,everyone,405635491900694528,Twitter for Android,66298012,hi,#annoyed,,"[{'type': 'replied_to', 'id': '405639702700900352'}]",94641134
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-24T05:41:52.000Z,404484997291446272,Atithi tum kab jaoge... #annoyed,everyone,404484997291446272,Mobile Web (M2),376049990,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-19T17:59:38.000Z,402858722843959297,shit yaar ye last time pe mom hamesa ki tarha side change q kar deti he!! #Annoyed,everyone,402858722843959297,Mobile Web (M2),739108910,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-11-17T09:37:00.000Z,402007454709743616,"BC khud ki Gand dhoii nhi kabhu , chale dusro ka Gu saaf karne #Annoyed (aise dosto se dushman acche)",everyone,402007454709743616,Twitter for Android,560999755,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2013-11-15T17:08:05.000Z,401396196583170048,"Afridi ne itnay runs diyay hain, agar shakal achi na hoti tu chupairain lagati apni imagination mein. #Annoyed",everyone,401396196583170048,Twitter for iPhone,85160947,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-11-15T15:30:45.000Z,401371703147626496,"Ufff, #networks kab sahi hongay? #Annoyed #Lahore #MobileJam #Pakistan",everyone,401371703147626496,Twitter Web Client,141654612,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-11-08T22:10:39.000Z,398935624788754432,#annoyed hade shrarh -.- ..,everyone,398935624788754432,Twitter for iPhone,1400978778,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-07T09:35:38.000Z,398383229171798016,"Rohit ko ball, Football nazar aa rahi hai.. | Haaye, kitniii baar same line bologe Sidhu ji...!! :/ #Annoyed",everyone,398383229171798016,TweetCaster for Android,446687082,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}",2013-11-06T21:43:32.000Z,398204023545004032,Mja roz raat ko jail ho jati hai #wtf #fazool #tweetLimit #annoyed,everyone,398204023545004032,Twitter for iPhone,1079933622,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-05T10:00:50.000Z,397664798738898944,episode 8| >>kinji &shirayuki| | #annoyed,everyone,397664798738898944,Twitter Web Client,551965145,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-30T16:16:31.000Z,395585013896716289,"LOLOL @someuser Nasir ki toh maine woh class leni hai na aaj,yaad rakhega!Subha awein daant nikal nikal ke baatein kar raha tha. #annoyed",everyone,395585013896716289,Twitter for Android,43451545,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-30T09:38:05.000Z,395484746416795650,Ek tou yeh darzi phone nahi uthatey! #Annoyed,everyone,395484746416795650,Twitter Web Client,470972013,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-10-29T14:33:50.000Z,395196784542113792,Me maarnay ki dhamkiaan de rahi hun aur logon ki tharak phir b khatam ni ho rahi #annoyed,everyone,395196784542113792,Twitter Web Client,1710246936,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-26T21:12:18.000Z,394209899074183168,"Yaar,aaj shaadi mein itni koi khassi bachian thein kay bas #annoyed",everyone,394209899074183168,Twitter Web Client,1397443555,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-10-23T16:55:43.000Z,393058165400813568,K. @someuser K karnay wala k se kutta. abh karo :P #Annoyed -_-,everyone,393058165400813568,Twitter for Android,332749853,hi,#annoyed,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2013-10-23T16:49:35.000Z,393056618205573120,K karnay wala k se kutta. abh karo :P #Annoyed -_-,everyone,393056618205573120,Twitter Web Client,1898162503,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-22T06:43:16.000Z,392541646690459648,"Jana bhi chahay dil... Jana bhi zaroori... Pata nhn Allah jee, phr KYA majboori hai!!?? #confused #annoyed",everyone,392541646690459648,Twitter for Android,301319152,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-19T15:29:19.000Z,391586867592069120,"Yeh intezar kitna mushkil hota hai, chul bhai ub aa bhe ja #annoyed",everyone,391586867592069120,TweetCaster for Android,480159381,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-19T03:08:01.000Z,391400314361769984,"BhanjaBhanji le ne wakkai lagaye,k k vanchan royera jatra #annoyed",everyone,391400314361769984,Mobile Web (M2),865951999,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-17T08:17:02.000Z,390753303463989248,Mere 3g ko kya hua? #annoyed,everyone,390753303463989248,Twitter for Android,320228984,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-16T16:50:36.000Z,390520159943000065,Cellular data use karne se behtar hai banda Mobile ghar se bahir phaink day *___* #annoyed,everyone,390520159943000065,Twitter for iPhone,305124889,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-10T17:58:28.000Z,388362912454037504,#TL pay Malala ki lalalalala ho rahi hai!! :/ #annoyed,everyone,388362912454037504,Twitter Web Client,219981725,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-09T05:38:49.000Z,387814387593252864,"Yeh dukaandar dukaan khol kar kidhr gayab ho jatay hain #annoyed oh han, #PakistanZindabad!",everyone,387814387593252864,Twitter for Android,17682492,hi,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [73.0563655, 33.6015821]}}",,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-10-07T20:41:58.000Z,387316894904352768,LoL tjooo Khumo bona stage se seng ke se kha!!!! @someuser @someuser #Annoyed,everyone,387316539709722625,Twitter for BlackBerry®,442474830,hi,#annoyed,,"[{'type': 'replied_to', 'id': '387316539709722625'}]",499465867
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-04T14:44:53.000Z,386139868771790849,Koi mera headache rakh ly kuch din k liye!! #Annoyed :/,everyone,386139868771790849,Twitter Web Client,484013243,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-10-03T21:49:14.000Z,385884274073034752,Computer Studies :3 Dimaagh Ki Dhai Kr Kay Rakh Dee Hai. :| #annoyed,everyone,385884274073034752,Twitter for iPhone,824716248,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-03T16:21:44.000Z,385801853914873856,khuda ki qasam NAI PARHA JATA | #annoyed,everyone,385801853914873856,Twitter for Android,148215467,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-01T03:15:39.000Z,384879252744577024,"#bachpankasapna  ik mehal ho apna,    sala abhi tak nhi hai , feeling #annoyed",everyone,384879252744577024,Twitter for Android,1876276255,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-09-28T15:32:20.000Z,383977484351328256,Jo b aap kahien use man lia jae wo thek ha ..hena??? hum tw galt hein?? aap ko puchne wala jo koi ni ha ... | #Annoyed,everyone,383977484351328256,Twitter Web Client,575370462,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-28T08:02:00.000Z,383864151136665600,Shaadi shaadi shaadi....jaise aur Kuch duniya mein hai hi nahi!  | #annoyed,everyone,383864151136665600,Twitter for BlackBerry,1310952870,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-27T14:34:50.000Z,383600622701772802,GAH! #STFU| Aap Yahan aaye kis liye?! | #annoyed http://someurl,everyone,383600622701772802,Twitter for Android,782301914,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-23T13:05:07.000Z,382128493456547840,char pashe manusher kaj dekhe matha gorom hoye jay. tai ekhn theke akasher dike takiye thakbo. akasher bishalota mugdho #annoyed,everyone,382128493456547840,Samsung Mobile,62032768,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-22T16:04:56.000Z,381811359958056961,Aapne toh hamari le li Man city #annoyed,everyone,381811359958056961,Twitter for BlackBerry®,328627820,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-09-20T16:51:13.000Z,381098232257859584,@someuser Tu Waise Sedha Jo Nai Ho Rha :@ #Annoyed,everyone,381083961679544320,Twitter Web Client,1683268692,hi,#annoyed,,"[{'type': 'replied_to', 'id': '381098022022569984'}]",151006418
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-09-20T16:48:44.000Z,381097607923507200,Neend! Kabhi tu meri marzi sa aa mar jaya karo!| #annoyed #diaryofsleepdeprived,everyone,381097607923507200,Twitter for Android,428407188,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-17T09:59:00.000Z,379907328520118272,That moment when u r at d metro statn n tumhari chapal toot jaati hai -.- #annoyed,everyone,379907328520118272,Twitter for Android,562890715,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-09T23:07:24.000Z,377206634982150144,SHUUUT UUPPPPPP #annoyed,everyone,377206634982150144,Twitter for iPhone,565646106,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-09-09T07:31:10.000Z,376971023800729600,"Ghalti maan lo apni, marr nahi jao gey! #Annoyed",everyone,376971023800729600,Twitter Web Client,305631790,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2013-09-09T05:10:47.000Z,376935695597588480,ghar par landline hona nahi chahiye .. agar ho b to numbr kisi ko nai dena chahiye #Annoyed,everyone,376935695597588480,TweetDeck,257016987,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-09-06T16:25:11.000Z,376018251240574976,@someuser Lagta hain juhi ko dahi banane ka waqt aa gaya! #Annoyed,everyone,376016237966270464,TweetDeck,1052284369,hi,#annoyed,,"[{'type': 'replied_to', 'id': '376016237966270464'}]",584038261
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-09-05T21:26:43.000Z,375731746819813376,Pata nahi kon ghada ghar k bahar horn baja raha hai! #Annoyed ._.,everyone,375731746819813376,Twitter for iPhone,358907170,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-01T15:23:04.000Z,374190678550392832,Aur meri baari aaey tou maana ardety hain sub mujhe! kya yeh khula teezaad nahi #annoyed,everyone,374190678550392832,Twitter Web Client,85607181,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-29T20:50:27.000Z,373185903813881856,3G bhi aaj kal 2G vali speed pe chalta hain! :/ -.- #Annoyed,everyone,373185903813881856,Twitter for Android,1060357422,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-27T09:17:16.000Z,372286683884306432,Warna ye bache mujhe kha jainge :@ #Annoyed,everyone,372286683884306432,Twitter for Android,995546342,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 5, 'like_count': 0, 'quote_count': 0}",2013-08-23T16:16:45.000Z,370942698229747712,Is duniya me koi jaaga ha jahn mujhe sakoon millee.............. :@ #Annoyed,everyone,370942698229747712,Twitter Web Client,575370462,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-08-23T15:46:01.000Z,370934963887034368,@someuser  yaar bas twitter chal raha hai mera baki sab bandh #annoyed,everyone,370934963887034368,Twitter for Android,62055257,hi,#annoyed,,,407001142
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-22T22:40:49.000Z,370676963482300416,Itna sab hone k baad bhi log chutiye hai jo asharam jaiso k paas jaate hai.? #surprised #annoyed,everyone,370676963482300416,Twitter for iPhone,821830668,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-19T12:24:49.000Z,369434776320491520,I hate churi makhiyaan!| #Buzzz #Annoyed,everyone,369434776320491520,Twitter for Android,1506487064,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-19T09:46:37.000Z,369394966243450880,Arghhhhhhhh @someuser result kahan mar gaya haiii :/ #annoyed,everyone,369394966243450880,Twitter Web App,1551329096,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-17T20:10:35.000Z,368827214315270145,Jab ye #apps hang hoti hai Mann to karta hai goli mar du app ko aur app banane wali company ko.!! #Annoyed,everyone,368827214315270145,Twitter for Android,948188342,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-17T12:23:02.000Z,368709552180432896,Instagram! Huwaai?! 😑 #annoyed #wakeup,everyone,368709552180432896,Twitter for iPhone,96511585,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-17T08:28:18.000Z,368650480404008960,Jis chuti k din mei aram se sona chahti hun usi din manhus ghar wale jaldi utha dete hain!!! #wtf #annoyed,everyone,368650480404008960,Twitter for Android,1025793362,hi,#annoyed,,,
