id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
661553146590846976,661553146590846976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Baila baila comigo #baila #feelings #fantastic #goodmood #happy #joy #dancing #danse #morning @someuser http://someurl,everyone,2015-11-03T14:38:55.000Z,1670020812,Instagram,eu,#fantastic,"{'place_id': '09f6a7707f18e0b1', 'coordinates': {'type': 'Point', 'coordinates': [2.34812112, 48.85403318]}}",,
661386163987591169,661386163987591169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buena forma de guiarse...| | #HotelRoyalPalm  #Map #Galápagos  #instapic #instalike #fantastic #place... http://someurl,everyone,2015-11-03T03:35:24.000Z,131276112,Instagram,es,#fantastic,,,
661340735640346624,661340735640346624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bebida de cortesía @someuser 🍹| | #beverage #delicious  #HotelRoyalPalm #Fantastic  #courtesy... http://someurl,everyone,2015-11-03T00:34:53.000Z,131276112,Instagram,es,#fantastic,,,
661204890933329920,661204890933329920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A la #bibliodelnord acabem dinaugurar el Racó de #cinema #fantàstic i de #ciència-ficció. Dins les... http://someurl,everyone,2015-11-02T15:35:05.000Z,311401647,Instagram,ca,#fantastic,"{'place_id': '715325aceccc7851', 'coordinates': {'type': 'Point', 'coordinates': [2.09138312, 41.57104467]}}",,
661121279190282240,661121279190282240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Unico 2015 #fccommunity #fashionconcept #HashTags #beautiful #beauty #best #cool #eyes #fantastic... http://someurl,everyone,2015-11-02T10:02:50.000Z,214544866,Instagram,es,#fantastic,,,
661119199327207424,661119199327207424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Unico 2015 | #fccommunity #fashionconcept #HashTags #beautiful #beauty #best #cool #eyes #fantastic... http://someurl,everyone,2015-11-02T09:54:34.000Z,214544866,Instagram,es,#fantastic,,,
661106758451113984,661106758451113984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amanecer.... #asturias asturias_ig #costa #sea #sky #fantastic! 🌤 @ Playa... http://someurl,everyone,2015-11-02T09:05:08.000Z,192877224,Instagram,es,#fantastic,"{'place_id': 'c58f58a5186304da', 'coordinates': {'type': 'Point', 'coordinates': [-5.96161505, 43.57603151]}}",,
661056584181809153,661056584181809153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Proceso #ciudad #fantastica #city #fantastic #estilografo #geometria #geometry #perspectiva... http://someurl,everyone,2015-11-02T05:45:46.000Z,2468307385,Instagram,es,#fantastic,,,
661017057287389184,661017057287389184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Con gusto! #F1 #CDMX #mexicogp #cdmx #ChasingTheBull #fantastic @ Autódromo Hermanos Rodríguez http://someurl,everyone,2015-11-02T03:08:42.000Z,101647712,Instagram,es,#fantastic,"{'place_id': 'de24fd487f41bad3', 'coordinates': {'type': 'Point', 'coordinates': [-99.08874722, 19.40419722]}}",,
660935084564877312,660935084564877312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser #arribaloyola #amazing #great #fantastic @ Universidad Metropolitana http://someurl,everyone,2015-11-01T21:42:58.000Z,89183064,Instagram,es,#fantastic,"{'place_id': '01c93e351e3122fb', 'coordinates': {'type': 'Point', 'coordinates': [-66.77917453, 10.49741038]}}",,398439494
660775994559586304,660775994559586304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“Busca ventanas. Y no espejos para insipirarte| #good #nice #cool #fantastic #perfect #goodmoment... http://someurl,everyone,2015-11-01T11:10:48.000Z,1477721582,Instagram,es,#fantastic,,,
660676077572898817,660676077572898817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",La Ola !!!!! #enorme #socrowded #fantastic #ausome #incredible #formula1mexico #granpremioomexicof1 http://someurl,everyone,2015-11-01T04:33:46.000Z,268410825,Instagram,es,#fantastic,,,
660583830433042432,660583830433042432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Como no amarte Caracas! #ccs #caracas #love #venezuela #capital #photo #awesome #fantastic #great... http://someurl,everyone,2015-10-31T22:27:12.000Z,223449754,Instagram,es,#fantastic,,,
660499421164134400,660499421164134400,"{'retweet_count': 70, 'reply_count': 0, 'like_count': 95, 'quote_count': 0}",Original y elegante estilo en los trabajos de  WILLIAM BASSO| #Illustration #fantastic #terror #WilliamBasso http://someurl,everyone,2015-10-31T16:51:48.000Z,2695310955,Twitter for Android,es,#fantastic,,,
660458481636409345,660458481636409345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dia de lluvia ☔ #rain #day #october #fantastic #hermoso #día #para #dormir http://someurl,everyone,2015-10-31T14:09:07.000Z,504837637,Instagram,ca,#fantastic,,,
660434332792832000,660434332792832000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lo mejor de todo es trabajar sin ganas. #nice #fine #fantastic #awesome #sublime #wonderful,everyone,2015-10-31T12:33:09.000Z,2573020992,Twitter for Android,es,#fantastic,,,
659947699089907712,659947699089907712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A leer la nueva adquisición📄📄😊| | #book #novel #fantastic #instachile #chilegram #georgerrmartin... http://someurl,everyone,2015-10-30T04:19:27.000Z,105686804,Instagram,es,#fantastic,,,
659913940932157441,659913940932157441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yoli usando su ex-brazo para hacer campaña. #Fantastic,everyone,2015-10-30T02:05:18.000Z,29316726,Twitter for Android,es,#fantastic,,,
659792278916087808,659792278916087808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#TBt  #numeritos beriguete1  en #fantastic  una noche ruly con @someuser os_og @someuser http://someurl,everyone,2015-10-29T18:01:52.000Z,79670288,Instagram,es,#fantastic,,,
659782812510326784,659782812510326784,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",Se acerca #Halloween ...| Gran RICHARD CORBEN| #Illustration #erotic #fantastic #terror #RichardCorben http://someurl,everyone,2015-10-29T17:24:15.000Z,2695310955,Twitter for Android,es,#fantastic,,,
659708780293316608,659708780293316608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fantastic Tenerife! #blue #sky #huge #mountains #fantastic #people http://someurl,everyone,2015-10-29T12:30:04.000Z,321034499,Facebook,es,#fantastic,,,
659706907695947776,659706907695947776,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Si, @someuser es una puta adicta al Candy Crush se dice y no pasa nada! #Delicius #Fantastic 🍫🍭🍬",everyone,2015-10-29T12:22:38.000Z,713944597,Twitter for iPhone,es,#fantastic,,,
659702148066893824,659702148066893824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Un giorno da re. #remauri #salerno #food #fantastic #lloydsbaiahotel #amalficoast #lorenzocuomo... http://someurl,everyone,2015-10-29T12:03:43.000Z,46073660,Instagram,it,#fantastic,"{'place_id': 'e8781a198826cfc6', 'coordinates': {'type': 'Point', 'coordinates': [14.7343133, 40.6713922]}}",,
659553361629487104,659553361629487104,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#Dante director de #greemlins presente en @someuser #cine #movie #fantastic #festival http://someurl,everyone,2015-10-29T02:12:29.000Z,1252986204,Hootsuite,es,#fantastic,,,
659544255300550656,659544255300550656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1° Encuentro de Literatura Fantástica TRISKEL OPEN BOOKS #literature #fantastic #event #triskel... http://someurl,everyone,2015-10-29T01:36:18.000Z,241563395,Instagram,es,#fantastic,"{'place_id': '009924a469d7ace1', 'coordinates': {'type': 'Point', 'coordinates': [-79.8838454, -2.19819372]}}",,
659519983748182016,659519983748182016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wooww| #Fantastic| #Money http://someurl,everyone,2015-10-28T23:59:52.000Z,3261465378,PlayStation®Vita,in,#fantastic,,,
659380141118853120,659354050404724736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #fantastic #quote Simon! #ThankYou 😊,everyone,2015-10-28T14:44:10.000Z,3054485282,Twitter for iPad,es,#fantastic,,"[{'type': 'replied_to', 'id': '659354050404724736'}]",227423290
659215074033311744,659215074033311744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cada día me gusta mas esta serie #EmpireEnFOXLife #ILove #Fantastic #Amazing,everyone,2015-10-28T03:48:15.000Z,175201493,Twitter for Android,es,#fantastic,,,
659110712653037572,659110712653037572,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 43, 'quote_count': 0}",Magnífico DAVID PALUMBO| #Illustration #erotic #fantastic #DavidPalumbo http://someurl,everyone,2015-10-27T20:53:34.000Z,2695310955,Twitter for Android,es,#fantastic,,,
659110000439250945,659110000439250945,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 46, 'quote_count': 0}",Genial BLAS GALLEGO| #Illustration #erotic #fantastic #BlasGallego http://someurl,everyone,2015-10-27T20:50:44.000Z,2695310955,Twitter for Android,es,#fantastic,,,
659011578155679744,659011578155679744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",DÍA 2 !!!!!!  ARTIST STUDIO #picoftheday #color #artdirection #advertising #fantastic #hautedecor... http://someurl,everyone,2015-10-27T14:19:38.000Z,3516857661,Instagram,es,#fantastic,"{'place_id': '00b9b6e734ad1849', 'coordinates': {'type': 'Point', 'coordinates': [-77.0096184, -12.21153892]}}",,
659006169885765632,658991239602282496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser #Fantastic Igual yo puedo comer todo lo que se me antoje LOL,everyone,2015-10-27T13:58:09.000Z,3909187643,Twitter Web Client,es,#fantastic,,"[{'type': 'replied_to', 'id': '658991239602282496'}]",880408116
658958807817580546,658958807817580546,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cota de anillas| #photo #fantastic #sercreativo #malla #new #fotografia #photogallery #gallery... http://someurl,everyone,2015-10-27T10:49:57.000Z,3801483201,Instagram,es,#fantastic,,,
658937062775648256,658937062775648256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Fantastic significance of Politician is Lalu Prasad Yadav #FANTAsticTwist @someuser,everyone,2015-10-27T09:23:32.000Z,407529945,erased8428960,es,#fantastic,,,
658928801808707586,658928801808707586,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A veces veo muertos.| #london #londoner #ghost #fantasma #hotel #salon #fantastico #fantastic #photo http://someurl,everyone,2015-10-27T08:50:43.000Z,3801483201,Instagram,es,#fantastic,,,
658845560212987904,658845560212987904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Esta Noche Lunes #TipicoUrbano Llegamos a #Fantastic en Manhattan junto a #OtraVaina http://someurl,everyone,2015-10-27T03:19:56.000Z,226636883,Twitter for iPhone,es,#fantastic,,,
658721962617872384,658721962617872384,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 28, 'quote_count': 0}",Maravilloso trabajo de PABLO MARCOS| Se acerca #Hallowen| #RedSonja #erotic #fantastic #terror #PabloMarcos http://someurl,everyone,2015-10-26T19:08:49.000Z,2695310955,Twitter for Android,es,#fantastic,,,
658700720313606145,658700720313606145,"{'retweet_count': 8, 'reply_count': 2, 'like_count': 30, 'quote_count': 0}",Fuerza!| Art by PATRICK REILLY| #Illustration #erotic #fantastic #PatrickReilly http://someurl,everyone,2015-10-26T17:44:24.000Z,2695310955,Twitter for Android,es,#fantastic,,,
658686965420834816,658686965420834816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Desde la agencia m piden los PSDs pq han hecho una mezcla con varias d tus propuestas y es lo q vamos a presentarle al cliente. #Fantastic,everyone,2015-10-26T16:49:45.000Z,106815878,Twitter for Android,es,#fantastic,,,
658546524360712192,658546524360712192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Llegando a #df #mexico #night #cute  #wonderful #fantastic #aeropuerto #t1 @ Aeropuerto Internacional... http://someurl,everyone,2015-10-26T07:31:41.000Z,3464216900,Instagram,es,#fantastic,,,
658369356691279873,658369356691279873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Con resaca tras la #Fantastic #AlicantardisIII 😊 Increíble ver todo el trabajo y tiempo invertido. Por no hablar de voces...Ains que lujazo!,everyone,2015-10-25T19:47:41.000Z,486794913,Twitter for Android,es,#fantastic,,,
658272162533478400,658272162533478400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Amb en @someuser ! :D|  #CançonsInesperades  #TeatreElMagatzem #Tarragona #fantàstic #intens... http://someurl,everyone,2015-10-25T13:21:28.000Z,364492579,Instagram,es,#fantastic,,,
658070694287114240,658070694287114240,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",El dúo dinámico #Fantastic ebonymanager @someuser  jejejeje  los invencibles! #fashionista #Mundial... http://someurl,everyone,2015-10-25T00:00:54.000Z,583860902,Instagram,es,#fantastic,,,
658050834220130308,658050834220130308,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Y como no todo es hacer nada y sacarle fotitos a los bichos, trabajando en la tesis. #Fantastic... http://someurl",everyone,2015-10-24T22:41:59.000Z,38538490,Instagram,es,#fantastic,,,
658025582928728066,658025582928728066,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Outono majestoso #paris #france #love #amazing #passion #vacation #happy #fantastic #cool #ferias... http://someurl,everyone,2015-10-24T21:01:39.000Z,71260319,Instagram,tl,#fantastic,,,
657992333116461056,657992333116461056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buenos dias mis amores ♡♡les deceo que pasen un maravilloso dia #bendiciones 😍😙| #fantastic #lovely... http://someurl,everyone,2015-10-24T18:49:31.000Z,264038372,Instagram,es,#fantastic,,,
657945132214452224,657945132214452224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ATRÉVETE a Lucir Diferente! | EloStylos! ♥.♥ |  | #californianas #Brown #Likeforlikes #Fantastic #Nice... http://someurl,everyone,2015-10-24T15:41:58.000Z,307494535,Instagram,es,#fantastic,,,
657830794380079104,657830077498019840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser STAMANE #ILGRANDEMAESTRO ... SI E SUPERATO .. #FANTASTIC .. #WONDERFUL,everyone,2015-10-24T08:07:37.000Z,1099567670,Twitter Web Client,it,#fantastic,,"[{'type': 'replied_to', 'id': '657830077498019840'}]",577275115
657710712521928704,657710712521928704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Designers en loza. Me encantó la foto :) #fantastic #enjoying #design #designers #fashiondesigners... http://someurl,everyone,2015-10-24T00:10:28.000Z,66586172,Instagram,es,#fantastic,"{'place_id': '014a38a754ca1dbc', 'coordinates': {'type': 'Point', 'coordinates': [-58.62045069, -34.64648924]}}",,
657523112016220160,657523112016220160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#FANtastic logo @someuser @someuser #FAN http://someurl,everyone,2015-10-23T11:45:00.000Z,840181812,Twitter for Windows Phone,es,#fantastic,,,
657500138735190016,657500138735190016,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#FANtastic Logo,everyone,2015-10-23T10:13:43.000Z,507709387,Twitter for Android,es,#fantastic,,,
657350404200615936,657350404200615936,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",Daremos de cenar a la mascota...| Art by LANE BROWN| #Illustration #fantastic #LaneBrown http://someurl,everyone,2015-10-23T00:18:43.000Z,2695310955,Twitter for Android,es,#fantastic,,,
657347469106368512,657347469106368512,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 30, 'quote_count': 0}",Magníficos trabajos de NOAH BRADLEY| #Illustration #erotic #fantastic #NoahBradley http://someurl,everyone,2015-10-23T00:07:04.000Z,2695310955,Twitter for Android,es,#fantastic,,,
657339484141408256,657339484141408256,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Hoy estaran @someuser como invitados especiales en #RockFest en #FANTASTIC el dirado una... http://someurl,everyone,2015-10-22T23:35:20.000Z,283523936,Instagram,es,#fantastic,,,
657307782467735552,657295740117610496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Fantàstic q no té res a veure a #Majestic,everyone,2015-10-22T21:29:22.000Z,783988112,Twitter for BlackBerry,es,#fantastic,,"[{'type': 'replied_to', 'id': '657295740117610496'}]",84066250
657213529695657989,657213529695657989,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Si!  Arranca con todo en Oct 27. #fantastic  http://someurl,everyone,2015-10-22T15:14:50.000Z,511287624,Twitter Web Client,es,#fantastic,,"[{'type': 'quoted', 'id': '656987974899486721'}]",
657184853654241281,657184853654241281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Madre #mom #mother #eat #eating #meat #lunch #lunchtime #taste #tasty #incredible #fantastic #amazing... http://someurl,everyone,2015-10-22T13:20:53.000Z,282103927,Instagram,es,#fantastic,,,
657142031299424256,657142031299424256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Inverted umbrellas. #fantastic,everyone,2015-10-22T10:30:44.000Z,287486983,Twitter for Android,en,#fantastic,,,
657066397382656000,657066397382656000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",...:::#Fantastic #House #Music:::...  Jerry Ropero & Denis The Menace - Coracao (Club Mix) >> http://someurl,everyone,2015-10-22T05:30:11.000Z,229276807,Hootsuite,es,#fantastic,,,
657057558826504192,657057558826504192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",...:::#Fantastic #Track 2013:::...Jerry Ropero & Stefan Gruenwald ft Gitano - Cancion Del Mariachi (Official Video)) http://someurl,everyone,2015-10-22T04:55:04.000Z,229276807,Hootsuite,es,#fantastic,,,
657025426439675905,657025426439675905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Como grite tu gol❤️ #Fantastic http://someurl,everyone,2015-10-22T02:47:23.000Z,3122737203,Twitter for iPhone,es,#fantastic,,,
656798853383987200,656798853383987200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Acabo de terminarme #ChungkingExpress #Nais #Congratulations #Wonderfull #Fantastic #Great #VeryGood #Salmorejo #Perfect #Excellent,everyone,2015-10-21T11:47:04.000Z,3990108436,Twitter Web Client,es,#fantastic,,,
656756940811407362,656756940811407362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",🔝🔝🔝 #geysersdeltatio #Chile #Atacama #fantastic @ El Tatio http://someurl,everyone,2015-10-21T09:00:31.000Z,89160554,Instagram,es,#fantastic,"{'place_id': '015e326879ba207f', 'coordinates': {'type': 'Point', 'coordinates': [-68.01027778, -22.33138889]}}",,
656540449834979333,656540449834979333,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","Hubiese sonado mejor: pa las patis besos, y pa las maraquis balazo ☝🏼️ AJAJAJA #FANTASTIC http://someurl",everyone,2015-10-20T18:40:15.000Z,3337094824,Twitter for iPhone,es,#fantastic,,,
656463410272432128,656463410272432128,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","No se trata de ser el mejor, si no el #único! #LaNuevaEraMusical #EbonyVoice #Fantastic... http://someurl",everyone,2015-10-20T13:34:08.000Z,583860902,Instagram,es,#fantastic,,,
656358095380217857,656358095380217857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Germán, mi familia y yo #fantastic #mexicoandspain http://someurl",everyone,2015-10-20T06:35:39.000Z,326291997,Instagram,es,#fantastic,,,
656253810994761728,656253810994761728,"{'retweet_count': 56, 'reply_count': 1, 'like_count': 114, 'quote_count': 0}",Magnífico!| Art by ARMAND DIMITRI| #Illustration #erotic #fantastic #ArmandDimitri http://someurl,everyone,2015-10-19T23:41:15.000Z,2695310955,Twitter for Android,es,#fantastic,,,
656211431449370624,656211431449370624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#madonnina #duomo #milano #mylove #mycity #fantastic @ Expo 2015 Milano http://someurl,everyone,2015-10-19T20:52:51.000Z,903620058,Instagram,es,#fantastic,,,
656041342154313728,656041342154313728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Magico Mengoni!!! #marcomengoni #magic #fashion #music #roma #auditorium #fantastic #top #life #like4like #love... http://someurl,everyone,2015-10-19T09:36:59.000Z,732947227,Facebook,it,#fantastic,,,
656041328090873857,656041328090873857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Magico Mengoni!!! #marcomengoni #magic #fashion #music #roma #auditorium #fantastic #top #life... http://someurl,everyone,2015-10-19T09:36:55.000Z,732947227,Instagram,it,#fantastic,,,
655957167384621060,655957167384621060,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Prismático! #neon #light #museum #curitiba #prism #amazing #fantastic @ Museu Oscar Niemeyer http://someurl,everyone,2015-10-19T04:02:30.000Z,122498258,Instagram,es,#fantastic,"{'place_id': '6d5542f8d837770d', 'coordinates': {'type': 'Point', 'coordinates': [-49.266201, -25.4097843]}}",,
655943527919177728,655942527460188160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Fighting #Fantastic Familia! #LGM :D @someuser,everyone,2015-10-19T03:08:18.000Z,1000133168,Twitter Web App,es,#fantastic,,"[{'type': 'replied_to', 'id': '655942527460188160'}]",39367703
655929998663139328,655929998663139328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Del libro del Hobbit recordaré muchas cosas, pero si algo de verdad me agradó con afán, fue el dichoso contrato de los Enanos... #Fantastic",everyone,2015-10-19T02:14:32.000Z,240257303,Twitter Web Client,es,#fantastic,,,
655926695732580352,655926695732580352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gracias la la embajada de #corea #MBLAQ #fantastic #Caracas http://someurl,everyone,2015-10-19T02:01:25.000Z,193841900,Instagram,es,#fantastic,,,
655900610936635392,655900610936635392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",😭😭😭😭😭😭 Hermosos #Mblaq #Fantastic #Taekwonmu 😘😘😘😘😘 http://someurl,everyone,2015-10-19T00:17:46.000Z,3310934679,Twitter for Android,es,#fantastic,,,
655885716250107904,655885716250107904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sistemas básicos de motores eléctricos y baterías para rc | #fantastic  http://someurl vía @someuser,everyone,2015-10-18T23:18:35.000Z,1315439498,Twitter Web Client,es,#fantastic,,,
655848532595908608,655848532595908608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Festival de Cultura celebrando 50 años de Aniversario #coreavenezuela #MBLAQ #TAEKWONDO #FANTASTIC http://someurl,everyone,2015-10-18T20:50:49.000Z,2881632015,Instagram,es,#fantastic,,,
655707462046216193,655707462046216193,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#Fantastic #sculpture by David Rodriguez Sevilla fir sale in #johnnycoolart http://someurl,everyone,2015-10-18T11:30:16.000Z,3554457857,Twitter for Android,es,#fantastic,{'place_id': '206c436ce43a43a3'},,
655622603453943808,655622603453943808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","La vida es mía, pero el corazon es tuyo. La sonrisa es mía, pero el motivo eres TU!!!!!  #fantastic... http://someurl",everyone,2015-10-18T05:53:04.000Z,2322821240,Instagram,es,#fantastic,,,
655601745775624192,655601745775624192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Excelente día♥ @someuser #콘서트 #엠블랙 #페스티벌 #taekwondo #Fantastic #한국 #베네수엘라 #셀스타그램 #셀피 @ Teresa... http://someurl,everyone,2015-10-18T04:30:11.000Z,73238372,Instagram,es,#fantastic,"{'place_id': '00ec4c32070f5076', 'coordinates': {'type': 'Point', 'coordinates': [-66.8978, 10.499]}}",,
655577967586856960,655577967586856960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2do día presentación de Fanta-stick :3 #fantastic #hallyu #coreadelsur #venezuela #50añosdeamistad... http://someurl,everyone,2015-10-18T02:55:42.000Z,331414418,Instagram,es,#fantastic,,,
655542656106418176,655542656106418176,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Esperando ⌚ #MBLAQ #Fantastic #taekwondo #50años #Venezuela #Corea @ Teresa Carreño Cultural Complex http://someurl,everyone,2015-10-18T00:35:23.000Z,73238372,Instagram,es,#fantastic,"{'place_id': '00ec4c32070f5076', 'coordinates': {'type': 'Point', 'coordinates': [-66.89798687, 10.49931569]}}",,
655539196313083904,655539196313083904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#MBLAQinVenezuela #MBLAQ #Fantastic #Taekwondo #fuehermoso @ Teresa Carreño Cultural Complex http://someurl,everyone,2015-10-18T00:21:38.000Z,48547879,Instagram,es,#fantastic,,,
655515502844907520,655515502844907520,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#Fantastic #videoclip #MinnaSinger #Soiartstudios  y una infiltrada jejeje ebonymanager my bebe http://someurl,everyone,2015-10-17T22:47:29.000Z,583860902,Instagram,es,#fantastic,,,
655508520700375040,655508520700375040,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#FANtasTIC fantic @ Sala Mercantil http://someurl,everyone,2015-10-17T22:19:44.000Z,271404934,Instagram,es,#fantastic,,,
655502342997979136,655502342997979136,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#Fantastic  Cada sitio ilumina y tiene su encanto y cada persona con su encanto puede iluminar... http://someurl,everyone,2015-10-17T21:55:11.000Z,583860902,Instagram,es,#fantastic,,,
655476232365199360,655476232365199360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","¡Hey sushi fans! Hoy a partir de las 7:30 hasta las 9:30 estaremos celebrando, ven y acompañanos #fantastic... http://someurl",everyone,2015-10-17T20:11:26.000Z,3296557510,erased138961,es,#fantastic,,,
