reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,21788381,Ik was blij omdat ik LPs zag liggen in de videotheek... Allemaal onozele Vlaamse schlagers voor 10€/stuk... #disappointed,2012-10-21T18:40:03.000Z,260088071817658368,260088071817658368,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,239602536,WTF WVU?!? | #disappointed,2012-10-21T02:15:48.000Z,259840377333362688,259840377333362688,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",rowi for Windows Phone,24161103,So Frankenweenie was gash! #disappointed,2012-10-20T19:42:43.000Z,259741454035992576,259741454035992576,nl,#disappointed,,,"{'place_id': '00b20f69f9b2ec36', 'coordinates': {'type': 'Point', 'coordinates': [-3.78413963, 56.00526047]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,51813565,@someuser ja erg hè?! Pffftttt #disappointed! :( Zomaar last minute!,2012-10-20T19:20:33.000Z,259735877826252800,259724474906185729,nl,#disappointed,"[{'type': 'replied_to', 'id': '259724474906185729'}]",12164502,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,610334502,@someuser nah jistie hulle los ons swak man! Nou het ons soma altwee a dom Saterdag gehad mxm #disappointed,2012-10-20T16:59:51.000Z,259700469692256256,259697924752158721,nl,#disappointed,"[{'type': 'replied_to', 'id': '259699676394168320'}]",501575759,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetCaster for Android,144973788,@someuser de OPRICHTER van OnnaOnna? had dat eigenlijk niet een OPRICHTSTER moeten zijn?? #disappointed,2012-10-17T15:01:04.000Z,258583411231436800,257917348013539329,nl,#disappointed,"[{'type': 'replied_to', 'id': '257917348013539329'}]",27076143,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,40216329,@someuser ik was daar en dacht mmmh mss krijg ik een korting =D btw: crispy was echt nie goe :s #disappointed #notgonnatagthebrand,2012-10-16T22:58:06.000Z,258341075062767616,258248289659531264,nl,#disappointed,"[{'type': 'replied_to', 'id': '258275686752591873'}]",171886006,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,491601122,@someuser Spijtig dat u ons niet selecteerde voor de opnames! Volgens mij een verkeerde beslissing! #disappointed,2012-10-16T17:36:19.000Z,258260092875595777,258260092875595777,nl,#disappointed,,357462221,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,491601122,@someuser Spijtig dat we de opnames van de Pappenheimers niet halen. Naar mijn mening een verkeerde beslissing. #disappointed,2012-10-16T17:35:44.000Z,258259948604104704,258259948604104704,nl,#disappointed,,570074239,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,406484590,Nu dat ik verder studeer merkt ge echt wie u echte vrienden zijn #disappointed,2012-10-13T17:02:47.000Z,257164494176935937,257164494176935937,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,345501227,RT @someuser Fkn nats man! #disappointed,2012-10-13T05:02:44.000Z,256983284884582401,256983284884582401,nl,#disappointed,"[{'type': 'retweeted', 'id': '256974910151331841'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,331234268,Fkn nats man! #disappointed,2012-10-13T04:29:27.000Z,256974910151331841,256974910151331841,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,93650035,Godverdomme. Waarom komt Jackson niet voor in seizoen 3? #TeenWolf. #Disappointed.,2012-10-12T11:45:42.000Z,256722308226490370,256722308226490370,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,275961439,Omw to college #disappointed,2012-10-11T11:09:54.000Z,256350909779570688,256350909779570688,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,367315531,"@someuser tga nie lukken wi meisken Ö, als et nu morgen geweest of elke andere dag behalve vndg dan wel :s #Disappointed",2012-10-10T14:25:57.000Z,256037860505944064,256037860505944064,nl,#disappointed,,38433538,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,69564131,@someuser tss zomaar heeft @someuser alles opgegeten :( #disappointed • ☹,2012-10-10T06:36:12.000Z,255919645398269952,255919645398269952,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,85455152,#disappointed in oomf.,2012-10-09T23:20:00.000Z,255809871801372672,255809871801372672,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,80660707,kleinere potjes #stoemp dan gewoonlijk bij @someuser ...#disappointed :(,2012-10-09T11:37:20.000Z,255633038329921536,255633038329921536,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,324613339,Halftimee #disappointed,2012-10-09T02:09:01.000Z,255490016350973953,255490016350973953,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,301875957,Interactieve TV geinstalleerd. Maar later inschakelen op CSI NY kan niet. #disappointed! #telfort,2012-10-08T20:09:58.000Z,255399657117741056,255399657117741056,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,22003796,RT @someuser Geen google doodle voor Werelddierendag? #disappointed,2012-10-04T07:06:32.000Z,253752948767723521,253752948767723521,nl,#disappointed,"[{'type': 'retweeted', 'id': '253714741657214976'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,102757908,Geen google doodle voor Werelddierendag? #disappointed,2012-10-04T04:34:42.000Z,253714741657214976,253714741657214976,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for BlackBerry,254090099,Omar je praat te veel. Nou jij praat nooit... #disappointed,2012-10-03T16:44:05.000Z,253535908580704256,253535908580704256,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,203860271,@someuser age nee bra jy nu ernnstig? #disappointed,2012-10-02T19:14:31.000Z,253211376892387328,253207130742599680,nl,#disappointed,"[{'type': 'replied_to', 'id': '253207130742599680'}]",482717065,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,193212737,Steven Pienaar...... #Disappointed,2012-10-02T17:18:55.000Z,253182284923015168,253182284923015168,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,636969662,Nee Proteas... Geen meer hoop... #Disappointed,2012-10-02T17:16:34.000Z,253181694570541057,253181694570541057,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,177309113,En weer laat EA online me in de steek #disappointed,2012-10-02T14:29:55.000Z,253139755468980224,253139755468980224,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,412729383,#disappointed Chris Molleen | .| .| .| 💩,2012-10-01T02:53:18.000Z,252602058308481024,252602058308481024,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,290326007,Boo pig sooie. #disappointed #wtf #youcallthisfootball ?!,2012-09-29T19:07:54.000Z,252122547217375232,252122547217375232,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,45163998,@someuser awhhh megza :( #disappointed,2012-09-29T15:15:31.000Z,252064069366976513,252051197186437122,nl,#disappointed,"[{'type': 'replied_to', 'id': '252063846557155329'}]",68743324,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,233387792,BV BV BV BV >:((( #badday #disappointed,2012-09-26T02:22:23.000Z,250782337003057154,250782337003057154,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Photos on iOS,169287320,"Eindelijk ingelogd, onspeelbaar #lag gaming will be tomorrow #twexit #disappointed http://someurl",2012-09-24T23:57:58.000Z,250383605514260482,250383605514260482,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,479247350,@someuser hahaha suurreee! #smh #disappointed,2012-09-24T19:40:03.000Z,250318700434030593,250318371386712064,nl,#disappointed,"[{'type': 'replied_to', 'id': '250318371386712064'}]",79058933,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,299017502,@someuser Aaawh. :( #disappointed!,2012-09-24T15:21:52.000Z,250253724520435712,250251718984617984,nl,#disappointed,"[{'type': 'replied_to', 'id': '250252230266077184'}]",424156327,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,359938883,"half 5 hopelijk een heerlijke pot kijken, en hopen dat we nog goed en leuk voetbal gaan zien vandaag ;) #disappointed",2012-09-23T13:37:44.000Z,249865131868164096,249865131868164096,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,394030924,Missed JGL on SNL #Disappointed :(,2012-09-23T05:36:28.000Z,249744019532439552,249744019532439552,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,28010485,@someuser @someuser awhhh poor Hayden. #disappointed,2012-09-22T23:59:22.000Z,249659182926684160,249639597259231232,nl,#disappointed,"[{'type': 'replied_to', 'id': '249639597259231232'}]",37756075,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,190100077,@someuser oo :( ik d8 ik kryg een koelie schoon-neefje. #disappointed :(,2012-09-18T11:25:02.000Z,248019797198114816,248019371367206912,nl,#disappointed,"[{'type': 'replied_to', 'id': '248019371367206912'}]",802169635,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,414247531,frank ocean kinda sucked tits on SNL.... #disappointed,2012-09-16T04:14:32.000Z,247186684641411074,247186684641411074,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,344477647,@someuser Ik dude. #disappointed,2012-09-16T02:54:35.000Z,247166561578799104,246981543824859139,nl,#disappointed,"[{'type': 'replied_to', 'id': '247166386760200192'}]",748074806,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,620523313,@someuser poor grammar.  #disappointed #expectmorefromavarsityletterman,2012-09-16T00:18:31.000Z,247127289211531264,247124022809219072,nl,#disappointed,"[{'type': 'replied_to', 'id': '247124022809219072'}]",380636511,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,402078386,@someuser @someuser calvin klein @someuser  #noWillpower. #disappointed,2012-09-15T07:24:47.000Z,246872173644509184,246872173644509184,nl,#disappointed,,339710690,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for Android,173095490,"RT @someuser Jammer als je zoveel vertrouwen hebt gegeven aan mensen, dat je later merkt dat ze een zwart hart hebben! #Disappointed",2012-09-14T19:10:01.000Z,246687265437405184,246687265437405184,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,383712690,"Jammer als je zoveel vertrouwen hebt gegeven aan mensen, dat je later merkt dat ze een zwart hart hebben! #Disappointed",2012-09-14T19:08:54.000Z,246686982644842496,246686982644842496,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,22318523,"@someuser Zeg mien jong, waarom doe jij alleen ffs van mooie vrouwen met blurry avas? #disappointed",2012-09-14T16:33:17.000Z,246647821544067072,246647101277229057,nl,#disappointed,"[{'type': 'replied_to', 'id': '246647101277229057'}]",18637247,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,291782296,zelfs op dit kind der acc is t zo saai -_____- #disappointed,2012-09-14T04:48:51.000Z,246470542805319681,246470542805319681,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,80604947,@someuser Dan is a douschebag!  #shocked #disappointed,2012-09-14T02:02:41.000Z,246428725460213760,246425640360898560,nl,#disappointed,"[{'type': 'replied_to', 'id': '246425640360898560'}]",83266089,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,166808626,"KTM, KL Sentral, very poor... Very poor... #disappointed",2012-09-13T14:36:00.000Z,246255916213735425,246255916213735425,nl,#disappointed,,,"{'place_id': '7b02fbddf4d9f2c6', 'coordinates': {'type': 'Point', 'coordinates': [101.6862616, 3.13436545]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,59522625,Snoop snort??damn! #disappointed,2012-09-12T03:17:52.000Z,245722869340962816,245722869340962816,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,804243553,Everybody is bugging me.... alkdjfweionvdjka #Disappointed.,2012-09-12T02:19:58.000Z,245708298660245504,245708298660245504,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,506805252,Been on an Anberlin binge #emo #sad #disappointed,2012-09-11T05:27:56.000Z,245393214272598016,245393214272598016,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,324960015,“@someuser Typical Bengals #disappointed”HAHAHA,2012-09-11T01:48:19.000Z,245337947770077185,245337947770077185,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,426549169,Ag kots!!! Ekt nou rerig gehoop ek sal nie n Brit n Grandslam sien wen nie #disappointed # USOpenFinal,2012-09-11T01:07:21.000Z,245327639219433472,245327639219433472,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,344897520,"Share on twitter, maar er komt geen beweging in. #boerebedrog #disappointed",2012-09-10T10:49:11.000Z,245111674615496705,245111674615496705,nl,#disappointed,,,{'place_id': '31fe39275142e6fe'}
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,423708170,Wtf Roethlisberger. #Disappointed,2012-09-10T03:50:48.000Z,245006382980534272,245006382980534272,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,591188852,Dang Vandy. #disappointed.,2012-09-09T03:13:27.000Z,244634594333298688,244634594333298688,nl,#disappointed,,,"{'place_id': '2fe596253ff13bb5', 'coordinates': {'type': 'Point', 'coordinates': [-81.72217464, 33.47962257]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,441169416,"Jij snapt niet hoe Ik me voel He, en dat het pijn doet! #disappointed",2012-09-09T00:30:14.000Z,244593521858842624,244593521858842624,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,274004543,Cant sleep ... Huuf #Upset #Disappointed,2012-09-08T03:42:10.000Z,244279436797681665,244279436797681665,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,360780746,Ik dacht dat je beter wist. #disappointed,2012-09-05T18:26:58.000Z,243414937047793664,243414937047793664,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,150727069,Waarom smaken de groene jellybeans naar banaan??? #disappointed,2012-09-05T17:01:36.000Z,243393453562687488,243393453562687488,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,311812708,@someuser whhaat maroot.!!  You lied #disappointed,2012-09-04T17:38:09.000Z,243040263759613952,243038551179137024,nl,#disappointed,"[{'type': 'replied_to', 'id': '243038551179137024'}]",202029687,"{'place_id': '761f5c2add8fa043', 'coordinates': {'type': 'Point', 'coordinates': [-91.26057003, 41.5667809]}}"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,463048341,@someuser #disappointed #itsbeen3weeks :(,2012-09-03T16:14:34.000Z,242656845423075328,242644292596817920,nl,#disappointed,"[{'type': 'replied_to', 'id': '242644292596817920'}]",460546208,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,472150641,Uww Williams center wieghtroom| #disappointed,2012-08-31T19:56:11.000Z,241625449694904320,241625449694904320,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,373394599,"yay, we zitten met 26 in de 6EMT #disappointed",2012-08-31T19:13:07.000Z,241614611613351936,241614611613351936,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,193446791,Ik had nooit gedacht dat je zoiets aan me zou vragen.. #disappointed,2012-08-29T20:18:45.000Z,240906353743384577,240906353743384577,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,180792339,"Goed gedaan, Belgisch juridisch systeem. Fantastisch werk gewoon. #Sarcasm #Disappointed #Mad #NoJusticeHasBeenServed",2012-08-29T12:54:41.000Z,240794600409817090,240794600409817090,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,47295966,#disappointed RT @someuser #Lytro camera getest op een concert van Metallica http://someurl (Click to refocus),2012-08-29T07:05:05.000Z,240706620345167872,240706620345167872,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,562751630,@someuser en ook nog helemaal niks gezegd over mijn foto....#disappointed,2012-08-26T19:52:05.000Z,239812478849146880,239730369895727106,nl,#disappointed,"[{'type': 'replied_to', 'id': '239811146171957250'}]",263159255,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,425254409,@someuser zorbas! #mad #disappointed #crushed lol,2012-08-26T05:23:02.000Z,239593777499611136,239593088958468096,nl,#disappointed,"[{'type': 'replied_to', 'id': '239593088958468096'}]",600608408,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,357762525,@someuser nu echt slapen. #disappointed / @someuser,2012-08-24T21:27:52.000Z,239111809980854273,239111809980854273,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,454720364,RT @someuser Nieuwe Muse single Madness trekt eerlijk gezegd op niets #disappointed,2012-08-23T15:27:14.000Z,238658666453147648,238658666453147648,nl,#disappointed,"[{'type': 'retweeted', 'id': '238655718000054272'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,223168283,Nieuwe Muse single Madness trekt eerlijk gezegd op niets #disappointed,2012-08-23T15:15:31.000Z,238655718000054272,238655718000054272,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,157269695,John van den Ariël. #disappointed,2012-08-22T20:58:59.000Z,238379763230707712,238379763230707712,nl,#disappointed,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,526460251,"RT @someuser Its official: geen nieuw topsport contract voor mij, zo lang er geen #BMX supercross parcours in België ligt... #disappointed",2012-08-22T19:51:33.000Z,238362793437450241,238362793437450241,nl,#disappointed,"[{'type': 'retweeted', 'id': '238358273307340800'}]",,
everyone,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,76658472,"Its official: geen nieuw topsport contract voor mij, zo lang er geen #BMX supercross parcours in België ligt... #disappointed",2012-08-22T19:33:35.000Z,238358273307340800,238358273307340800,nl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [5.16275422, 51.23357487]}, 'place_id': '519c0c0fffdf7bb9'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,313340991,Auwtch. #disappointed,2012-08-22T07:59:49.000Z,238183681347444736,238183681347444736,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for BlackBerry,329400013,Kmdt! #Disappointed RT @someuser Kmt India win Ja not even in the top 5,2012-08-18T13:02:20.000Z,236810259107282944,236810259107282944,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,571197307,@someuser liaarrr 😒 #disappointed http://someurl,2012-08-18T01:40:05.000Z,236638562353823744,236633453578305536,nl,#disappointed,"[{'type': 'replied_to', 'id': '236633453578305536'}]",334332415,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,164319946,Twitter is een beetje traag van begrip vandaag! ): #Disappointed.,2012-08-17T21:04:17.000Z,236569161453690880,236569161453690880,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iOS,380469416,Niet alleen 90min zonder gsm gisteren mr nu factuur ook te laat gekregen na betalingstermijn (16dagen onderweg)  #disappointed @someuser,2012-08-16T16:43:39.000Z,236141180931424256,236141180931424256,nl,#disappointed,,,{'place_id': '7b3078c941fd8d08'}
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,263895528,"Dus dat is het. +/- 22 jr in uzelf investeren om te eindigen met hem, zijn routine en enkel zijn vrienden? #disappointed #friends #bullshit",2012-08-15T20:23:27.000Z,235834108524232705,235834108524232705,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,608073668,WTF Van Persie???!!!!! #disappointed,2012-08-15T14:57:36.000Z,235752106177466370,235752106177466370,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,213833645,#expect #happen #surprised #disappointed mooie woorden #instagram #instamood  http://someurl,2012-08-14T09:55:23.000Z,235313662288605184,235313662288605184,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,407213577,Sharkzilla was kinda lame.. #disappointed,2012-08-14T05:07:02.000Z,235241096626728960,235241096626728960,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iOS,20467366,@someuser @someuser @someuser Pft #disappointed lol,2012-08-13T19:49:45.000Z,235100850731769856,235091519156142082,nl,#disappointed,"[{'type': 'replied_to', 'id': '235100561106681856'}]",113937895,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,450852092,Ehhh nvm #disappointed,2012-08-13T06:18:46.000Z,234896761469145088,234896761469145088,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,610091182,tigers</3 #disappointed #soupset #cokeyousuckbigones #dieRangers,2012-08-12T03:50:37.000Z,234497089315418112,234497089315418112,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,418194262,#disappointed in oomf..,2012-08-10T20:09:46.000Z,234018723374198784,234018723374198784,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,278626577,#scrubs is bezig... laat maar oude afleveringen #disappointed,2012-08-10T15:09:02.000Z,233943041604476928,233943041604476928,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,575830386,Hczekmxathc. #disappointed,2012-08-09T23:15:44.000Z,233703135909142528,233703135909142528,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,176149455,Kan nog altijd nie slapen door die match van gisteren blijkbaar... can you believe that?? #fokit #icaretoomuch #disappointed,2012-08-09T22:54:53.000Z,233697889640140800,233697889640140800,nl,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [4.1524976, 51.1571212]}, 'place_id': '64b2185282107954'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iOS,101005093,Zet er dan een album in de toplist met obie trice...!!! #disappointed Hij dist lady gaga nog wel in ‘A kiss’ van hell the sequel,2012-08-08T22:26:10.000Z,233328273558487040,233328273558487040,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,465962657,#Disappointed in oomf....!,2012-08-07T05:10:45.000Z,232705316754710529,232705316754710529,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,357633303,"@someuser @someuser Niet echt eigenlijk, t is gewoon een reclame van op spotify :p #disappointed?",2012-08-05T19:20:29.000Z,232194382164533248,232099030925189122,nl,#disappointed,"[{'type': 'replied_to', 'id': '232185772399280128'}]",236495045,
