id,geo,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
458674018330349570,,Twitter for Android,458673485389508608,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-04-22T18:29:42.000Z,@someuser snodgrass #hopeful,542687228,nl,#hopeful,"[{'type': 'replied_to', 'id': '458673485389508608'}]",2289592829
458406377246171137,,Twitter for iPhone,458406377246171137,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-22T00:46:11.000Z,lange dag geweest.. nu eindelijk proberen een paar uurtjes te slapen. #goodnight #hopeful,215040320,nl,#hopeful,,
457815402073317376,,Twitter for Android,457815402073317376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-20T09:37:52.000Z,Vrolijk #Pasen. #hoopvol. Happy #Easter. #hopeful http://someurl,321573683,nl,#hopeful,,
454598181989277696,,Twitter for Android,454598181989277696,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T12:33:47.000Z,weigh in tom. myta nkwaan #hopeful,188644442,nl,#hopeful,,
452488252033728512,,Twitter for iPhone,452488252033728512,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-05T16:49:40.000Z,tug o war : #hopeful #hopeless,372596855,nl,#hopeful,,
451443920963371008,,Twitter for iPhone,451443920963371008,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T19:39:52.000Z,"Net met lieve Mir gebeld, van het weekend mag ik eindelijk bij haar langs. #hopeful i love you @someuser",241720184,nl,#hopeful,,
451309079135547392,,Twitter for BlackBerry®,451305517244502016,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T10:44:04.000Z,@someuser #Hopeful ooooo okay die man dink hys Tolla.. N grap is grap maar jy maak nie n bottel champagne in n man se hol oop nie..,266006199,nl,#hopeful,"[{'type': 'replied_to', 'id': '451306354960261120'}]",2411996255
451306354960261120,,Twitter for BlackBerry®,451305517244502016,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-04-02T10:33:14.000Z,@someuser #Hopeful het jy n future mother in law?? Weet sy waarin sy haar inlaat??,2411996255,nl,#hopeful,"[{'type': 'replied_to', 'id': '451305517244502016'}]",266006199
450313902925291520,,Twitter Web Client,450313902925291520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-30T16:49:35.000Z,3 mins v ten men.  #Hopeful,61504192,nl,#hopeful,,
450014120629510145,,Twitter for iPad,450014120629510145,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-03-29T20:58:21.000Z,"Maar als pieter misschien op omegle gaat, misschien gaat wouter dan ook wel :D #hopeful waiting",452311886,nl,#hopeful,,
447030283658100736,,Twitter for iPhone,447030283658100736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-21T15:21:39.000Z,"Eindelijk weekend, hopelijk met een lekker zonnetje erbij na alle regen van vandaag! #hopeful",123318136,nl,#hopeful,,
443377059004690433,,Twitter Web Client,443377059004690433,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-11T13:25:03.000Z,Eindelijk een zinvol experiment: first kiss: als vreemden elkaar voor het eerst kussen... http://someurl @someuser #hopeful,232889493,nl,#hopeful,,
441697159290028032,,Twitter for iPhone,441697159290028032,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-03-06T22:09:43.000Z,Ik hoop zo hard dat het goedkomt met mijn boekbespreking #hopeful,1061398591,nl,#hopeful,,
441558694992830464,,Twitter for Android,441558694992830464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-06T12:59:31.000Z,Zo nog een lesje wiskundee en dan naar huis en me bril halen! #hopeful,320094568,nl,#hopeful,,
440938800215506944,,Twitter for Android,440938800215506944,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-04T19:56:16.000Z,Ga morgen voor een 8 voor engels #hopeful,546120342,nl,#hopeful,,
439710916838313984,"{'coordinates': {'type': 'Point', 'coordinates': [121.11882104, 14.63237943]}}",Twitter for iPad,439710916838313984,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2014-03-01T10:37:06.000Z,"I hope coach Tai can produce Filipino versions of Onuma Sittirak, Pleumjit Thinkaow and Nootsara Tomkom! ❤️#hopeful #AteneoLadyEagles",852129276,nl,#hopeful,,
436194730951852032,,Twitter for Android,436194730951852032,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-19T17:45:02.000Z,RT @someuser: Afgelopen dagen interessante meetings gehad om de 119 call centers in Afghanistan nog beter te ondersteunen. #Hopeful,1145765647,nl,#hopeful,"[{'type': 'retweeted', 'id': '436178729069342720'}]",
436178729069342720,,Twitter Web Client,436178729069342720,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-02-19T16:41:27.000Z,Afgelopen dagen interessante meetings gehad om de 119 call centers in Afghanistan nog beter te ondersteunen. #Hopeful,2225129702,nl,#hopeful,,
434217157241876480,,Twitter for Android,434217157241876480,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-14T06:46:52.000Z,"Licht op kwart voor 8, de zomer is begonnen mannekes ;) #feeling #hopeful",55627797,nl,#hopeful,,
432629956020277248,,Twitter for Android,432629956020277248,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-09T21:39:54.000Z,"sleep, morgenvroeg de herkansing #hopeful",220114168,nl,#hopeful,,
431073794472435712,,Twitter Web Client,431073794472435712,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-02-05T14:36:16.000Z,Middagje biologie leren. I can do this...... #hopeful,57412425,nl,#hopeful,,
429388680697229313,,Twitter for Android,429388680697229313,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-31T23:00:13.000Z,Fuck it ook allemaal maar. Kzie wel hoe het loopt. Elke keer doe je me pijn elke keer :( moe slaap lekker. Hoop dat het goed komt. #Hopeful,384213619,nl,#hopeful,,
428343855985868800,,Twitter for iPhone,428343855985868800,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-29T01:48:28.000Z,2 runners @someuser WFarm.. @someuser @someuser MASTERSTROKE & @someuser GENKI MOOCHI.. #honest #hopeful #horseracing,463279354,nl,#hopeful,,
427481983883550720,,Twitter Web Client,427481983883550720,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-01-26T16:43:41.000Z,"Ik hoop uit de grond van mijn hart dat @someuser komende week mn #iPhone5 gaat leveren. Huphup, iPhone-leverancier, doe je best! #hopeful",95718619,nl,#hopeful,,
427012506645966848,,Twitter for Android,427010664222449664,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-01-25T09:38:09.000Z,@someuser goed gedaan. Ik ga nu maar even. Kijken of het nog lukt. Vanavond genieten van een dikke 3 punten. #hopeful,209525658,nl,#hopeful,"[{'type': 'replied_to', 'id': '427010664222449664'}]",27030569
426742361977552896,"{'coordinates': {'type': 'Point', 'coordinates': [5.9518569, 51.6440951]}, 'place_id': '79be401f07ce77a4'}",Twitter for Android,426742361977552896,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-24T15:44:42.000Z,Hopelijk word ik morgen aangenomen bij Jan Linders... #hopeful,1163789226,nl,#hopeful,,
426113402554290177,,Twitter for Android,426113402554290177,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-22T22:05:26.000Z,"In 3 dagen scheikunde erin geramd,  kijken hoe dat gaat morgen. #hopeful",163423349,nl,#hopeful,,
424649010151182336,,Twitter for iPad,424649010151182336,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-18T21:06:28.000Z,Ouders willen miss naar mexico #hopeful,873925159,nl,#hopeful,,
423901429674164225,,Twitter Web Client,423901429674164225,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-16T19:35:51.000Z,"morgen 1/4, daarna naar Tilburg voor een loopanalyse, hopelijk eindelijk een keer duidelijkheid over m n hakken en enkels #hopeful",621899559,nl,#hopeful,,
423481420309610496,,Twitter for iPhone,423481420309610496,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-15T15:46:53.000Z,Een nieuwe leermethode #hopeful,866118979,nl,#hopeful,,
422460696618475520,,Twitter Web Client,422460696618475520,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-01-12T20:10:53.000Z,We zullens eens zien morgen wat het eerste examen gaat geven #hopeful,1331412104,nl,#hopeful,,
421525719332970496,,Twitter for iPhone,421525719332970496,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-10T06:15:37.000Z,Elke dag doet dat meer en meer pijn ga da ooit is stoppen ? #hopeful,1335269370,nl,#hopeful,,
421409144005230593,,Twitter for Android,421409144005230593,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-09T22:32:23.000Z,"slapen ! morgen duits SO, wat ik niet goed ken :$ .. #Hopeful #GN #SweetDreams",2214574517,nl,#hopeful,,
419542654032945152,,Twitter Web Client,419542654032945152,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-04T18:55:38.000Z,Nieuwe gsm besteld! #hopeful,1524611078,nl,#hopeful,,
418913656450338816,,Twitter for iPhone,418913656450338816,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-03T01:16:13.000Z,Kzou beter ke min leven beter #hopeful,218566909,nl,#hopeful,,
418004377363021825,,Twitter for iPhone,418004377363021825,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-31T13:03:04.000Z,Wat zijn jullie plannen voor vanavond? Mijn plan is om die 30 miljoen te winnen hahaha!! #hopeful,136546075,nl,#hopeful,,
416664081458667520,,Twitter Web Client,416664081458667520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-27T20:17:12.000Z,2de les snowboarden zit erop #hopeful,1619867334,nl,#hopeful,,
413787919397421056,,Twitter for iPhone,413787919397421056,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-19T21:48:22.000Z,khoop dak veel geld met men verjaardg en kerstmis krijg #hopeful,475029850,nl,#hopeful,,
412922974199902208,,Twitter for Android,412922974199902208,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-12-17T12:31:23.000Z,@someuser Wat moet n fan nou eintlik alles doen om n follow van jou af te kry vir Kersfees? #Hopeful :),605357122,nl,#hopeful,,1174049161
412336729044287488,,Twitter for iPhone,412336729044287488,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-15T21:41:51.000Z,Even kijken of er roosterwijzigingen zijn... #hopeful,1181962692,nl,#hopeful,,
411596713116577793,,Twitter for iPhone,411596713116577793,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-13T20:41:18.000Z,@someuser kun je op Curacao ook nog een kaartje kopen voor je concert daar? #dtv #hopeful,246904606,nl,#hopeful,,18628741
410865694767853568,,Twitter for iPad,410865694767853568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-11T20:16:29.000Z,Heerlijk hoe ze #poulsen uitfluiten.....doe maar! Wij trekken aan t langste eind! #hopeful #milaja,278644319,nl,#hopeful,,
410391678629859328,,Twitter Web Client,410391678629859328,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-10T12:52:55.000Z,Nu ook The Black Keys en Jack Johnson op @someuser Eerst nog maar wat geld verdienen (krijgen?) #hopeful,131168371,nl,#hopeful,,
409832459745116160,,Twitter for Android,409832459745116160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-08T23:50:47.000Z,"opnieuw proberen te slapen, #hopeful",438415678,nl,#hopeful,,
409079333379002370,,Twitter Web Client,409079333379002370,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-06T21:58:08.000Z,Sollicitatie is onderweg naar Frankrijk! Hopelijk snel antwoord. #spannend #jeej #dream #hopeful #cantwait #amazing #ClubFarret,111003966,nl,#hopeful,,
408734620965167104,,Twitter for Android,408734620965167104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-05T23:08:22.000Z,"Heerlijk avondje niks gedaan, morgen niet naar school #sportarts #hopeful",353046745,nl,#hopeful,,
406809401711136768,,Twitter for iPhone,406809401711136768,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-30T15:38:14.000Z,Langste Saterdag OOIT!!! Tomorrow will bring better tidings. #hopeful,147725609,nl,#hopeful,,
405033135328727040,,Twitter for iPhone,405033135328727040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-25T17:59:59.000Z,"Morgen weer naar school, van 2/5 daarna met boefje naar de dierenarts! En dan snel naar les met beaut! #hopeful",546875039,nl,#hopeful,,
401391454184308736,,Twitter for iPhone,401391454184308736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-15T16:49:14.000Z,"Wachten in de wachtzaal van de dokter, 1 voordeel aan zelf dokter worden: niet meer in donkere suffe zaaltjes tijd te verdoen #hopeful",853651460,nl,#hopeful,,
401336664259584000,,Twitter for iPhone,401333988444618752,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-11-15T13:11:31.000Z,@someuser is dit het sponsorkindje van Hendrik Kremers? #hopeful #onssponsorkind,325661116,nl,#hopeful,"[{'type': 'replied_to', 'id': '401333988444618752'}]",53000686
401223954536206336,,Twitter for iPhone,401223954536206336,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-15T05:43:39.000Z,1 runner @someuser Canterbury 2nite.. @someuser DE NEDERLANDEN.. drawn barrier 9 in an open race.. #hopeful #horseracing,463279354,nl,#hopeful,,
400179237178458112,,Twitter Web Client,400179237178458112,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-12T08:32:19.000Z,#todo lijstje maken voor de komende 18 #werkdagen.. (om daarna 27 dagen met #vakantie te gaan) #hopeful #stressed,167540958,nl,#hopeful,,
399273200628301824,,Instagram,399273200628301824,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-09T20:32:03.000Z,Vanderbilt! Cmon grad school! #hopeful #beautiful http://someurl,340700595,nl,#hopeful,,
399157982946418688,,Twitter for iPhone,399156568056692736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-09T12:54:13.000Z,“@someuser 6-2 verloren. Met rust 2-0 voor... Mja volgende week punten pakken. Wel 2x gescoord” volgende week punten pakken... #hopeful,473401353,nl,#hopeful,"[{'type': 'replied_to', 'id': '399156568056692736'}]",446063510
397678186219470848,,Twitter for iPhone,397678186219470848,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-05T10:54:02.000Z,Haha nu nog hopen dat de rest van de dag ook uitvalt #hopeful,307985231,nl,#hopeful,,
397501246267224065,,Twitter for Windows Phone,397501246267224065,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-04T23:10:56.000Z,"Leuke verjaardag gehad en nog even mn boeken door gekeken nu hopen dat t nog wat heeft geholpen voor morgen, nu slapen #hopeful #goodnightx",438355138,nl,#hopeful,,
395227093594034176,,Twitter for Android,395227093594034176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-29T16:34:16.000Z,@someuser Vandaag laatste draaidag met mn lieve @someuser #dannilowinski Yes!! Einde inzicht...bijna 2014 #hopeful #happy,278644319,nl,#hopeful,,
394754572834443264,,Twitter Web Client,394754572834443264,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-28T09:16:39.000Z,Opzich zou ik het niet erg vinden als de school vandaag dicht blijft #hopeful #coderood,240633362,nl,#hopeful,,
392708395813580800,,Twitter for iPhone,392708395813580800,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-10-22T17:45:52.000Z,"Ik weet niet hoe het nu zit , is alles kapot of is er nog hoop... #hopeful ...",858552804,nl,#hopeful,,
391112640761966593,,TweetDeck,391112640761966593,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-10-18T08:04:54.000Z,"Ik ben blij met die kettingbotsing van deze ochtend, want wat is de kans dat dat vandaag nog eens zal voorvallen? #hopeful",9334412,nl,#hopeful,,
391067601209917440,,Twitter for Android,391067601209917440,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-10-18T05:05:56.000Z,Gisteren op @someuser in gesprek met @someuser Straks mailtje sturen. #collabo #uberdope #hopeful #éénmetdevloer,1005057151,nl,#hopeful,,
390233032655122432,,Twitter for iPhone,390233032655122432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-15T21:49:39.000Z,@someuser  #hopeful    -6teeN-,401089762,nl,#hopeful,,422749823
389086873509195776,"{'coordinates': {'type': 'Point', 'coordinates': [4.7710639, 52.1476752]}, 'place_id': '51cd9acc60f484fd'}",Twitter for Android,389086873509195776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-12T17:55:14.000Z,Is er iemand die denkt goh laat ik Renee entertainen op deze saaie avond? #hopeful,51710203,nl,#hopeful,,
386480440531763201,,Twitter for iPhone,386480440531763201,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-05T13:18:12.000Z,Soms lopen dingen anders dan je zou willen.. Toch hopen dat t nog goed gaat komen met die knie! #hopeful,261199830,nl,#hopeful,,
386431734255865856,,Twitter Web Client,386430011135098880,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-05T10:04:39.000Z,"@someuser daaaamnd ! Maar ja das pas in mei, mss komt het nog #Hopeful",755460092,nl,#hopeful,"[{'type': 'replied_to', 'id': '386431229412646912'}]",1020697405
385851401576148992,,Twitter for iPhone,385851401576148992,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-03T19:38:37.000Z,"Morgen 1/6, dan fysio en dan weekend! 👍 hopelijk morgenavond ook hockeyen... #hopeful",1023591540,nl,#hopeful,,
385353956303831041,,Twitter for iPad,385353956303831041,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-02T10:41:57.000Z,Ik hoop echt dat @someuser die #goudenkalf gaat winnen vrijdag! Die heeft ze echt enorm verdiend! #hopeful,26793686,nl,#hopeful,,
385327660018053120,,Twitter Web Client,385292260679876608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-10-02T08:57:27.000Z,"@someuser Ja, daar heb je wel een punt. Half-Life 3 zou er over zijn. Toch, waterkansje mss. #Hopeful",438360594,nl,#hopeful,"[{'type': 'replied_to', 'id': '385326228057915392'}]",563706834
384436119439691776,,Twitter for iPhone,384436119439691776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-29T21:54:48.000Z,Komt t nog goed??! #hopeful,279502418,nl,#hopeful,,
384090382231142400,,Twitter for Android,384090382231142400,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-28T23:00:57.000Z,"Dat is toevallig ik ook!!!! @someuser: #vallendester gespot, nu hopen dat mijn wens uitkomt. #hopeful",851519689,nl,#hopeful,,
384077704683081728,,Twitter for Android,384077704683081728,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-28T22:10:35.000Z,"#vallendester gespot, nu hopen dat mijn wens uitkomt. #hopeful",20275539,nl,#hopeful,,
383999320296796161,,Twitter for Android,383999320296796161,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-28T16:59:06.000Z,RT @someuser Crimson Tide will change! #Rebels will launch some torpedoes! LÉ ÓRLA #Cork #pensive #hopeful @someuser @someuser htt...,55182222,nl,#hopeful,"[{'type': 'retweeted', 'id': '383998491694862336'}]",
383998491694862336,,Twitter Web Client,383998491694862336,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2013-09-28T16:55:49.000Z,Crimson Tide will change! #Rebels will launch some torpedoes! LÉ ÓRLA #Cork #pensive #hopeful @someuser @someuser http://someurl,75827471,nl,#hopeful,,
382430065318850561,,Twitter Web Client,382430065318850561,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-09-24T09:03:27.000Z,@someuser sollicitatiemail verstuurd! #hopeful #excited,392669638,nl,#hopeful,,41151280
381711880387313664,,Tweetbot for Mac,381711880387313664,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-22T09:29:38.000Z,De geruchten van een nieuw album (in december ?) van U2 nemen dag na dag toe. Meestal volgt nadien een tour #hopeful #U2,65125734,nl,#hopeful,,
380968326916091904,,Twitter Web Client,380968326916091904,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-20T08:15:01.000Z,Vanavond met Ekstra Weekend Spice Girls Dag? #hopeful #zinin #3FM,501906056,nl,#hopeful,,
380379066052116480,,Twitter for iPhone,380379066052116480,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-18T17:13:31.000Z,Ik moet zal en ga me droom waarmaken #Barcelona #KeepTrying #NeverGiveUp #Hopeful,386788952,nl,#hopeful,,
380021886820057088,,Twitter for iPhone,380021886820057088,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-17T17:34:12.000Z,Vanavond @someuser zeer interessant! #news #belgium #actualiteit #crisiset @someuser #hopelijk #hopeful #future #toekomst,44628742,nl,#hopeful,,
377819320442970112,,Twitter for iPhone,377819320442970112,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-11T15:42:00.000Z,Ooit stopt het allemaal... #hopeful,279502418,nl,#hopeful,,
374175370733686784,,Twitter for BlackBerry®,374174354017644544,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-09-01T14:22:14.000Z,@someuser LOL! LOL! Ek dink vanand is die aand ☹ #Hopeful,793163250,nl,#hopeful,"[{'type': 'replied_to', 'id': '374175083725881344'}]",442766176
373554710684659712,,Mobile Web (M2),373554710684659712,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-30T21:15:58.000Z,@someuser jan  ik heb je gevolgt en zou heeeeeeeeeeel graag die items willen | hebben zou  awsome vinden als ik zou winnen!| #hopeful,1366560320,nl,#hopeful,,81683793
372079455109664768,,Twitter for Android,372079455109664768,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-26T19:33:49.000Z,Nog nooit so goed gevoel di aand voor rek ni. Hoop dt gan goed more #hopeful lekr aand van leer saam @someuser,1209394398,nl,#hopeful,,
370957611560337408,,Twitter for iPhone,370955760823721984,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-23T17:16:01.000Z,@someuser nee.. Ze zijn beneden iets aan t koken .. Hoop ik #hopeful,279502418,nl,#hopeful,"[{'type': 'replied_to', 'id': '370955760823721984'}]",1222894513
370242301815451648,,Twitter for iPhone,370242301815451648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-21T17:53:38.000Z,Kuyt first goal scorer and 1-1 #hopeful,223258131,nl,#hopeful,,
367731447807086592,,Twitter for iPhone,367731447807086592,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-14T19:36:23.000Z,Onze nieuwe gear is gearriveerd. De aflevering die we maandag opnemen wordt hopelijk een oorgasme :) #hopeful,1480097682,nl,#hopeful,,
366775264346251264,,Twitter for Android,366775264346251264,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-12T04:16:52.000Z,Omw home.  #hopeful,64085685,nl,#hopeful,,
366648073050533888,,Twitter for BlackBerry®,366648073050533888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-11T19:51:27.000Z,Als je me niet leuk zou vinden zou je boos worden om die rare actie maar je bleef lachen blijkbaar zie je wel wat in me xD #Hopeful ♥,535607858,nl,#hopeful,,
365671556480901120,,Twitter for iPhone,365671556480901120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-09T03:11:07.000Z,Whaduup @someuser #LookinGood #Hopeful #Cleveland,69081579,nl,#hopeful,,
365448568443641858,,Twitter Web Client,365448568443641858,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-08T12:25:03.000Z,en nu afw8en of ella kan afs. #hopeful,1546746757,nl,#hopeful,,
364470618835927040,,Twitter for Android,364470618835927040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-05T19:39:01.000Z,IK HOOR REGEN . #hopeful,523524041,nl,#hopeful,,
362799529696821250,,Twitter Web Client,362799529696821250,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-01T04:58:43.000Z,GV for August :) #hopeful,40227485,nl,#hopeful,,
362658100156710912,,Twitter for iPhone,362658100156710912,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-31T19:36:43.000Z,Me theorieboek helemaal uit! Nu heel veel examens oefenen en hopen dat ik t dinsdag haal #hopeful,566354170,nl,#hopeful,,
