lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,585163707484889089,585163707484889089,2015-04-06T19:34:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2265030439,Twitter for Android,E não é que existe manual??!? Vou tentar!!  #excited,everyone,#excited,,,
tl,584990200381579265,584990200381579265,2015-04-06T08:05:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2340728744,PugPug_Love,Wooooa man! #wood #art #sanding #excited #wanderandroam #vans #pugsocks #pug http://someurl http://someurl,everyone,#excited,,,
pt,584986156565188608,584986156565188608,2015-04-06T07:49:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2918014925,Twitter for iPhone,Queing for @someuser #ThePinkprintTOUR #liverpool #excited http://someurl,everyone,#excited,,,
pt,584913851927437313,584913851927437313,2015-04-06T03:01:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452754947,Twitter for Android,Furious 7 solo #Excited,everyone,#excited,,,
pt,584887914913464320,584887914913464320,2015-04-06T01:18:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2789459164,IFTTT,Pacha! #ibiza #ibiza #late #clubbing #holiday #excited #goingout #ibizafood #ibizaformente... http://someurl http://someurl,everyone,#excited,,,
es,584507482019627008,584507482019627008,2015-04-05T00:06:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",141103965,Instagram,#stage #altosdechavon #concert #andreabocelli #excited @ Anfiteatro Altos de Chavon http://someurl,everyone,#excited,,,
pt,584372602795335680,584372602795335680,2015-04-04T15:11:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",545412757,Twitter for Android,Estou em contagem decrescente 😂😆 #excited,everyone,#excited,,,
pt,584295580110815232,584295580110815232,2015-04-04T10:04:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335399294,Twitter for Android,Segunda semana de prevupe #excited,everyone,#excited,,,
pt,584074595550003201,584074595550003201,2015-04-03T19:26:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",474525334,Twitter Web Client,Uau! A capital que me aguarde para a semana :D #lisboa #excited #BenefitPortugal,everyone,#excited,,,
pt,584024429824442368,584024429824442368,2015-04-03T16:07:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2554253381,Twitter for BlackBerry®,"Onda, no falta nada... #Avengers #Excited http://someurl",everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-58.76597, -34.69824]}, 'place_id': '0134e9670afa8f32'}",,
pt,584016247160975361,584016247160975361,2015-04-03T15:34:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59265221,Facebook,Hey mais um arranjo fechado. +1 essa semana depois mix e master e o primeiro EP está pronto haha #excited #techno http://someurl,everyone,#excited,,,
es,583947197496057856,583947197496057856,2015-04-03T11:00:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",829104817,Twitter for iPhone,Concert de @someuser #Happy #Excited http://someurl,everyone,#excited,,,
pt,583877359150964736,583877359150964736,2015-04-03T06:23:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",433127473,Twitter for Android,En route to O.R. Tambo @someuser ... #Excited #nervous,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [28.1035133, -26.0547865]}, 'place_id': '178a87b8e2eaa375'}",,
en,583860532366680064,583860532366680064,2015-04-03T05:16:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",31109883,Instagram,Sisters! #geelong #easterweekend #sisters #skydive #excited http://someurl,everyone,#excited,,,
pl,583507696692961280,583507696692961280,2015-04-02T05:54:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39960643,Tumblr,Photo: rogero1000: #Easter #GameofThrones #excited #April http://someurl,everyone,#excited,,,
it,583258983202459648,583258983202459648,2015-04-01T13:25:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49673807,Instagram,Fazendo arte no ied. #newscoming #excited #nofilter #joias #rings @ IED SP - Istituto Europeo Di Design http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-46.6584375, -23.54393519]}, 'place_id': '68e019afec7d0ba5'}",,
pt,583236613100032000,583236613100032000,2015-04-01T11:56:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29512079,Instagram,#daddy got me a new #waterbottle 👏👏 #excited #water #loveit #letsdothis 💧Minha garrafinha nova q... http://someurl,everyone,#excited,,,
pt,583208374751358977,583208374751358977,2015-04-01T10:04:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1140042925,Instagram,Bons dias da primeira fila ihih #meoarena #thescript #nswstour #excited #frontline http://someurl,everyone,#excited,,,
pt,583207757240803328,583207757240803328,2015-04-01T10:02:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",61361838,Instagram,BOM DIA!| | #happy #smile #fun #instahappy #sohappy #happier #excited #feelinggood #InstaTags4Likes... http://someurl,everyone,#excited,,,
pt,583187952966049792,583187952966049792,2015-04-01T08:43:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3128419480,Twitter Web Client,Camiguin this semana santa :)| | #excited,everyone,#excited,,,
pt,583144217536512000,583144217536512000,2015-04-01T05:49:50.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1883693504,IFTTT,😁 #excited #HRDCVR via Instagram http://someurl http://someurl,everyone,#excited,,,
pt,583047010577698819,583047010577698819,2015-03-31T23:23:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1473433878,Instagram,A seguir chambeando ~ #work #coffee#latte #instadrink #instapic #tired #excited 🌟 http://someurl,everyone,#excited,,,
pt,583017568652382208,583017568652382208,2015-03-31T21:26:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2295027909,Twitter for iPhone,segunda vai ter chococulto entre eu e as migas e ganherei meu chocolate com oreo #excited,everyone,#excited,,,
pt,582980225480417282,582980225480417282,2015-03-31T18:58:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",771600618,Twitter for Android,Ai meu deus ta quase a chegar o dia dos PENTATONIX 🙌✌| #excited #Pentatonix,everyone,#excited,,,
pt,582945545100128256,582945545100128256,2015-03-31T16:40:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426167358,Instagram,"Pan-American 2015, Estarei lá representando o Brasil, super feliz #happiness #excited #focus... http://someurl",everyone,#excited,,,
es,582908162241490944,582908162241490944,2015-03-31T14:11:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",198100255,Twitter for Android,Tara #Unleashed5???? 😂😂😂 #Excited,everyone,#excited,,,
pt,582718268814843906,582718268814843906,2015-03-31T01:37:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",355704688,Twitter Web Client,Pretty Girls Out May 5th !!  twitter fica tão animado quando os b-armys se juntam pra erguer tag <3 #EXCITED,everyone,#excited,,,
pt,582709915044679681,582709915044679681,2015-03-31T01:04:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",469885129,Twitter Web Client,@someuser Acabo de mergulhar a placa de um Iphone 4 estragado dentro de 100ml de álcool isopropílico pra desoxidar! #hightech #excited,everyone,#excited,,,77648172
it,582675277521780736,582675277521780736,2015-03-30T22:46:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",580313880,Twitter for iPhone,La rivoluzione sta per cominciare #gettingready #excited,everyone,#excited,,,
pt,582540536688545792,582540536688545792,2015-03-30T13:51:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38383148,Instagram,☺️☺️☺️ ptbrooks17 👰💍⛪️💏 #excited #beyondhappy http://someurl,everyone,#excited,,,
es,582387805017493504,582387805017493504,2015-03-30T03:44:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57773133,Instagram,Lista para ver #TwD #thewalkingdead #Excited #Season5 http://someurl,everyone,#excited,,,
pt,582283717361696768,582283717361696768,2015-03-29T20:50:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107387286,Linkis: turn sharing into growth,"Gente: Na crise, valorize ainda mais sua equipe http://someurl #gente #equipe #RecursosHumanos #motivação #excited",everyone,#excited,,,
pt,582236941560766464,582236941560766464,2015-03-29T17:44:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",274182577,Twitter for iPhone,tá chegando o dia @someuser 💚💚💚 #excited http://someurl,everyone,#excited,,,
it,582143545659777024,582143545659777024,2015-03-29T11:33:31.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",283544223,Twitter for Android,E domani Fragola 🍓🍓🍓| quanto é bello saltare la scuola 😍| #excited #Milanocity #W/ Friend #amk @someuser,everyone,#excited,,,
pt,582076725716230145,582076725716230145,2015-03-29T07:08:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231919972,Instagram,#Love#Snow ⛄#First_time ^_^#Excited#DreamComeTrue#Nathiagali @ Nathia Gali http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [73.39206086, 34.06878865]}, 'place_id': '01ded2e53f4eedb1'}",,
pt,582015299165257728,582015299165257728,2015-03-29T03:03:55.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",235698053,Twitter for Android,E também só para nos deixar mais ansiosos com tudo o que esta por vir nos próximos meses! Hahaha #excited,everyone,#excited,,,
es,581945488175472641,581945488175472641,2015-03-28T22:26:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2251212534,Instagram,Sábado animado 👌✏📏📐📝📌 #sally #hardwell #saturday #excited #projeto #Arquitetura #arch... http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-45.16007029, -19.93953565]}, 'place_id': '67378e8a5f4f7b58'}",,
tl,581726964903493632,581726964903493632,2015-03-28T07:58:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2347956336,IFTTT,Tadadadah.😜 #yay #happy #excited #inspired #crazyMF #airport #FlyingToBeijing #byeMoscow #byeMotherRussia #helloBei... http://someurl,everyone,#excited,,,
pt,581680947369680896,581680947369680896,2015-03-28T04:55:19.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",816708787,Twitter for Android,SeeU tomorrow @someuser @someuser  @someuser  #babawisisir #excited #mahalkosiya #naalalaniyatayo hahaha,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [121.0424818, 14.692867]}, 'place_id': '006523c50dfe9086'}",,
pt,581558424472838144,581558424472838144,2015-03-27T20:48:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",909807714,Twitter for iPhone,FLORIDA wooooo hooooo #EXCITED,everyone,#excited,,,
pt,581404558137651201,581404558137651201,2015-03-27T10:37:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160431605,Instagram,10pm pa huhuhu ✌️ ✈️😴😴 #nap #excited #vsco #vscocam @ NAIA Gate 116 Terminal 3 http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [121.01232859, 14.520136]}, 'place_id': '01ca92e1561dcd0f'}",,
it,581395922103369728,581395922103369728,2015-03-27T10:02:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1667782598,Twitter for iPhone,Bora Bora Bora the adventure #excited,everyone,#excited,,,
tl,581306091260096512,581306091260096512,2015-03-27T04:05:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",543144224,Twitter for iPad,Baguio laterrrr :))) #excited,everyone,#excited,,,
tl,581010698043453440,581010698043453440,2015-03-26T08:31:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2841427526,Twitter for iPhone,Hehehe #excited sa HOME!!! @someuser 💛💙💜💚❤️ http://someurl,everyone,#excited,,,
pt,580988679398637569,580988679398637569,2015-03-26T07:04:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2799300348,TweetDeck,INDIA INDIA INDIA !!! #EXCITED #IndvsAus #TeamINDIA #BleedBlue #TMKOC,everyone,#excited,,,
pt,580922704615718912,580922704615718912,2015-03-26T02:42:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",261701809,Twitter for Android,#beedblue .....India  India.......#excited ....#IndiavsAus ....# semifinal2,everyone,#excited,,,
pt,580784995326930944,580784995326930944,2015-03-25T17:35:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67206896,Twitter Web Client,>>>finalmente<<< consegui decidir qual vai ser minha primeira tatuagem 😍🙌 #excited,everyone,#excited,,,
es,580700057273499648,580700057273499648,2015-03-25T11:57:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",142730086,Mobile Web (M2),tomo semifinal #matchday #excited  #mahi #INDIA,everyone,#excited,,,
pt,580515904569679874,580515904569679874,2015-03-24T23:45:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102416096,Twitter Web Client,Parecem horas e não minutos. #Excited #PrettyLittleLiars #PrettyLittleWeekendBRAZIL #BigAReveal,everyone,#excited,,,
pt,580499475552178177,580499475552178177,2015-03-24T22:40:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",125716473,Instagram,Hora de fazer os testes.... j-4 #mariage #teste #excited http://someurl,everyone,#excited,,,
pt,580435052544299009,580435052544299009,2015-03-24T18:24:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",474181249,Twitter for iPhone,Audi A3 cabriolet or a 2 series bmw coupe 🙈😳 #excited,everyone,#excited,,,
pt,580427144469303296,580427144469303296,2015-03-24T17:53:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3094471983,Twitter for iPhone,Amanhã spa de conrad! #excited 🙏,everyone,#excited,,,
pt,580388277120708608,580388277120708608,2015-03-24T15:18:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151135741,Twitter Web Client,"#PaperWings #Redbull #27thMarch #JIIT,NOIDA #Excited | http://someurl",everyone,#excited,,,
es,580215696056918016,580215696056918016,2015-03-24T03:52:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",38805034,Twitter for iPhone,@someuser #excited for APRIL !!,everyone,#excited,,,1935196039
en,580114688853278720,580114688853278720,2015-03-23T21:11:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2845141347,Twitter for Android,gasp... #excited http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-2.7400271, 53.768418]}, 'place_id': '232d6454d6094e9b'}",,
pt,580075500699258880,580075500699258880,2015-03-23T18:35:51.000Z,"{'retweet_count': 11, 'reply_count': 3, 'like_count': 11, 'quote_count': 0}",439341622,Twitter Web Client,"DIRECTIONERS DE LISBOA/ARREDORES, QUEM DAQUI VAI AO MEET DIA 30? BORA LÁAAAA!! RT 😄😎👍🎈🎉 #5YearsIn5Minutes #Excited http://someurl",everyone,#excited,,,
es,580044734154051584,580044734154051584,2015-03-23T16:33:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",28782382,Twitter for iPhone,Soooooo.............................Malta.............................👀 @someuser #excited,everyone,#excited,,,
pt,579983573358415872,579983573358415872,2015-03-23T12:30:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",543608572,iOS,ladureeuss photo http://someurl #so #excited,everyone,#excited,,,
it,579930980447735808,579930980447735808,2015-03-23T09:01:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",77701264,Instagram,RT belladiaz13 #lax @someuser #williamlevy #excited #mylove #papasito http://someurl,everyone,#excited,,,
pt,579718524383338497,579718524383338497,2015-03-22T18:57:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",139523008,Twitter for Android,Força Barça #Excited,everyone,#excited,,,
pt,579651117279289344,579651117279289344,2015-03-22T14:29:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2949247337,Twitter for Android,"Próxima matéria da Vogue usa vai ter uma matéria exclusiva do Justin, Kendall, Cody & Gigi!! #excited",everyone,#excited,,,
pt,579640790516781057,579640790516781057,2015-03-22T13:48:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",371001824,Twitter for iPhone,EA as DJ 😂😂😂 #excited #SlimeDanielKCA #VoteDanielPH #KCA,everyone,#excited,,,
es,579392013818187776,579392013818187776,2015-03-21T21:19:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",125061269,Instagram,MIGO!!!!!!!!!!!!!!!! #dog #excited #awesome http://someurl,everyone,#excited,,,
pt,579327609294573568,579389841797980160,2015-03-21T21:11:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64065100,Twitter for iPhone,@someuser aiiii eu vou assistir amanhã #excited! Elena ta linda!,everyone,#excited,,"[{'type': 'replied_to', 'id': '579327609294573568'}]",111725360
pt,579352965011607552,579352965011607552,2015-03-21T18:44:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1499812608,Instagram,Voltando as origens... 14mm 😍| #alargador #14mm  #instag_app #Insta #Trip #Excited #Face #Inspiration... http://someurl,everyone,#excited,,,
pt,579346387898376192,579346387898376192,2015-03-21T18:18:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161773314,Twitter for iPhone,Todo mundo seguindo o Twitter oficial da nova série da Ashley que estréia na próxima semana @someuser #excited,everyone,#excited,,,
pt,579321117111922689,579321117111922689,2015-03-21T16:38:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",242677201,Instagram,#excited  #inspirem #let_them_dream| inspiremacademy @ Inspirem Academy http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [31.41940121, 29.99225896]}, 'place_id': '01d0cd182297354e'}",,
pt,579121781316911104,579121781316911104,2015-03-21T03:26:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",400572756,Instagram,🙌 #insurgent #excited @ AMC Santa Anita 16 http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-118.04890452, 34.13534815]}, 'place_id': 'e6fc035b8939bd3b'}",,
pt,579081404627062784,579081404627062784,2015-03-21T00:45:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282749596,Twitter Web Client,É hoje (amanhã :D)! Marina awaits! #excited,everyone,#excited,,,
pt,579069646063562753,579069646063562753,2015-03-20T23:58:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",394304989,Facebook,Ostara Blessings <3 #Excited http://someurl,everyone,#excited,,,
pt,578748270832304128,578748270832304128,2015-03-20T02:41:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2307895777,Twitter for Android,Prom 2k15 😊❤👌 | #Excited,everyone,#excited,,,
pt,578686108416000001,578686108416000001,2015-03-19T22:34:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",95741114,iOS,Já tenho o traje agora só falta a semana da queima!!! #Excited #VeryExcited #ItisAlreadyBeenAYear #Praxe http://someurl,everyone,#excited,,,
cy,578611235622629376,578611235622629376,2015-03-19T17:37:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3050906212,Twitter for iPhone,copenhagen #excited #hair #sebastian#,everyone,#excited,,,
en,578584870760366080,578589149852233728,2015-03-19T16:09:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1538837713,Twitter for Android Tablets,@someuser STUDIO!!!! #excited  :) X,everyone,#excited,,"[{'type': 'replied_to', 'id': '578584870760366080'}]",173141632
tl,576819861801836544,578318266512355328,2015-03-18T22:13:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66788570,Twitter for Android,@someuser Haha! ;D #excited #dodge,everyone,#excited,,"[{'type': 'replied_to', 'id': '578316347043659777'}]",47626178
pt,578268214435692544,578268214435692544,2015-03-18T18:54:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1494151518,Twitter for Android,Construção do main stage do @someuser in the works \o #Excited http://someurl,everyone,#excited,,,
pt,578180673724391424,578180673724391424,2015-03-18T13:06:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",504350322,Twitter for iPhone,Finalmente a #MILANO #oggiEdomani #NOW #CarolynCarlsonCompany #teatroARCIMBOLDI #dance #excited http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [9.2137914, 45.51381278]}, 'place_id': '1ea588c12abd39d7'}",,
ht,577813683470000128,577813683470000128,2015-03-17T12:48:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1266709812,Twitter Web Client,"Bongo, bongo, bongo, bongo, bongo, bongo, bongo! Deposit paid, stickers being bought! #excited #WatchOutEurope",everyone,#excited,,,
en,577472570104156160,577474231115513856,2015-03-16T14:19:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",310600076,Twitter Web Client,@someuser @someuser @someuser @someuser GASP!!! #Excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '577472570104156160'}]",16350228
pt,577348447705153536,577348447705153536,2015-03-16T05:59:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1466856877,Facebook,Achup! achup! achup!| | I <3 DAVAO| #soon| #excited| #Tour? ? ? Hehehe ... #nope,everyone,#excited,,,
pt,577243247573131265,577243247573131265,2015-03-15T23:01:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",21248328,TweetDeck,Amanhã tem draft do WTT. <3 #excited,everyone,#excited,,,
es,577239258114621441,577239258114621441,2015-03-15T22:45:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39290109,Instagram,#35weeks a punto de explotar💣💥😁| #mommytobe #babyKamila #excited #preggo #babygirl #readytopop http://someurl,everyone,#excited,,,
pt,577097754817744896,577097754817744896,2015-03-15T13:23:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",613304414,Twitter Web Client,"não temos a certeza de tudo isto, mas... é o que parece pelo que podemos ver nos nossos últimos RTs... #excited :D",everyone,#excited,,,
tl,577094975315390464,577094975315390464,2015-03-15T13:12:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62257667,Instagram,Bago umalis... | #selfie #smile #excited #red http://someurl,everyone,#excited,,,
fr,576965264048156672,576965264048156672,2015-03-15T04:36:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97205444,Instagram,Parque | | #happy #smile #fun #instahappy #sohappy #happier #excited #feelinggood #goodmood #smiling... http://someurl,everyone,#excited,,,
pt,576894364745629696,576894364745629696,2015-03-14T23:55:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335950063,Twitter Web Client,Amanha vou assistir ao AQSD !!!!!!!!!!!!!!! #excited #aqsd 😀😀💃,everyone,#excited,,,
pt,576833116100132864,576833116100132864,2015-03-14T19:51:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55004142,Instagram,Partiu Mudança de Hábito - O Musical 👼🎶🎶 #MudançaDeHábitoOMusical #Musical #SP #Excited ❤️ http://someurl,everyone,#excited,,,
pt,576812882383388672,576812882383388672,2015-03-14T18:31:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289726803,Twitter for Android,Parade!!!! #excited,everyone,#excited,,,
es,576799965089042432,576799965089042432,2015-03-14T17:40:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86922152,Instagram,Nandos Time #excited #TheExperience http://someurl,everyone,#excited,,,
pt,576742129810063362,576742129810063362,2015-03-14T13:50:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",744290510,Twitter for iPhone,April 4: Furious 7. #excited,everyone,#excited,,,
pt,576637906036588544,576637906036588544,2015-03-14T06:56:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1440472266,Twitter for Android,Time for Melodifestivalen FINAL @someuser | #Sting #Excited,everyone,#excited,,,
pt,576562986644451329,576562986644451329,2015-03-14T01:58:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2740679697,Twitter for Android,Vértigos x 99999 #Excited 😁,everyone,#excited,,,
tr,576502492055220224,576502492055220224,2015-03-13T21:57:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1427855353,Instagram,YAAAAZZZZZZ 11K!!!! #happydance #excited #ohshitineedtodoanewportrait http://someurl,everyone,#excited,,,
pt,576444097315139585,576444097315139585,2015-03-13T18:05:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",807091963,Instagram,Samoas🍪 #ivebeenwaitingforyou #girlscoutcookies #love #yum #samoas #tistheseason #excited #dessert... http://someurl,everyone,#excited,,,
pt,576429086043693056,576429086043693056,2015-03-13T17:06:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2306823672,Twitter for Android,"É amanha o wonderland gente, estou #Excited para o encontro de casais, faz acontecer @someuser",everyone,#excited,,,
pt,576405297155186688,576405297155186688,2015-03-13T15:31:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",185774276,Instagram,Vou agora mesmo buscar as fotos do baile para fazer um post no blogue!! #excited 😻 http://someurl,everyone,#excited,,,
